Line,X,Y,Bx,By,Bz,Bm,Bm_res
2,2.0,-132.586087255,25.1022907321,27050.8,-42827.6899695,50655.280464,73.8850889562
2,2.0,-132.580522157,24.9608693759,27051.1,-42828.679919,50656.277576,74.733693505
2,2.0,-132.597217451,25.9508188695,27051.5,-42829.9527112,50657.5677953,76.5610852174
2,2.0,-132.608347647,26.6579256507,27051.4,-42830.2355539,50657.7539002,75.9652649291
2,2.0,-132.602782549,26.5165042945,27051.4,-42830.2355539,50657.7538259,76.2870984958
2,2.0,-132.605565098,26.5165042945,27052.0,-42830.5183966,50658.3133676,77.3409624558
2,2.0,-132.586087255,26.6579256507,27052.1,-42829.5284471,50657.5298654,76.5206803918
2,2.0,-132.586087255,26.3043722601,27051.7,-42829.0334724,50656.8975855,75.8885168007
2,2.0,-132.591652353,26.233661582,27051.7,-42829.9527112,50657.6747427,75.8541791103
2,2.0,-132.580522157,26.0215295477,27052.2,-42831.0133714,50658.8384034,76.8983633838
2,2.0,-132.580522157,26.9407683632,27052.6,-42830.9426607,50658.9927039,76.8209602531
2,2.0,-132.588869804,27.43574311,27052.3,-42830.3062646,50658.2947081,76.0160004072
2,2.0,-132.583304706,26.1629509039,27052.4,-42830.1648433,50658.2278683,76.7243744673
2,2.0,-132.597217451,25.6679761571,27052.6,-42830.0941326,50658.2746351,76.9684629061
2,2.0,-132.602782549,26.5165042945,27052.4,-42829.8112899,50657.9291327,76.8434658853
2,2.0,-132.608347647,26.7286363289,27052.4,-42829.7405792,50657.8694603,76.8606786752
2,2.0,-132.625042941,26.5872149726,27052.0,-42829.0334724,50657.0579392,74.9151105745
2,2.0,-132.611130196,26.5165042945,27051.7,-42828.5384977,50656.4792091,74.5504556215
2,2.0,-132.608347647,27.0114790413,27051.9,-42828.1849443,50656.2873575,74.4300269747
2,2.0,-132.594434902,27.3650324319,27052.0,-42828.1142336,50656.2811668,73.989197081
2,2.0,-132.583304706,25.9508188695,27052.8,-42828.8213404,50657.3054819,74.7457517268
2,2.0,-132.586087255,25.031580054,27053.5,-42828.7506297,50657.619065,74.9046813823
2,2.0,-132.597217451,26.0922402258,27053.4,-42828.8213404,50657.6259784,75.3341241604
2,2.0,-132.605565098,25.7386868352,27053.0,-42828.6092083,50657.232832,75.137075048
2,2.0,-132.608347647,24.9608693759,27053.1,-42828.2556549,50656.9869327,74.4151576337
2,2.0,-132.611130196,25.8801081914,27052.8,-42828.6092083,50657.1260963,74.691767608
2,2.0,-132.605565098,26.9407683632,27052.7,-42828.2556549,50656.7743302,74.9245828765
2,2.0,-132.611130196,26.8700576851,27053.0,-42827.4778375,50656.2768956,74.0998615528
2,2.0,-132.611130196,26.0922402258,27053.1,-42827.5485482,50656.3896765,74.051836821
2,2.0,-132.616695294,26.4457936164,27053.2,-42827.9021016,50656.7421775,74.9338712748
2,2.0,-132.619477843,26.5165042945,27053.2,-42827.6899695,50656.5628669,75.3332406029
2,2.0,-132.611130196,26.233661582,27053.2,-42827.2657054,50656.2040253,74.6407496082
2,2.0,-132.602782549,25.7386868352,27053.0,-42826.9121521,50655.7980488,73.8765422893
2,2.0,-132.602782549,24.0416305603,27052.6,-42825.7807812,50654.6270767,72.3717820856
2,2.0,-132.608347647,25.1022907321,27052.0,-42825.2858065,50653.8886812,72.1110490585
2,2.0,-132.611130196,26.0215295477,27051.5,-42825.9222026,50654.1601635,72.6629074923
2,2.0,-132.608347647,25.597265479,27051.9,-42825.9222026,50654.3735657,72.4937314799
2,2.0,-132.602782549,26.7286363289,27052.1,-42826.3464666,50654.8396554,73.066717668
2,2.0,-132.602782549,27.2943217538,27052.4,-42826.6293093,50655.239302,73.8781804082
2,2.0,-132.605565098,27.0114790413,27052.9,-42826.487888,50655.3866124,73.512967173
2,2.0,-132.613912745,26.233661582,27053.3,-42827.2657054,50656.2574308,73.7990131283
2,2.0,-132.619477843,25.5265548008,27053.4,-42827.1242841,50656.190911,74.2743854108
2,2.0,-132.616695294,26.0922402258,27052.7,-42826.9828627,50655.6977962,74.1685165317
2,2.0,-132.608347647,26.3043722601,27051.9,-42826.6293093,50654.9717553,73.4302413224
2,2.0,-132.602782549,25.9508188695,27051.7,-42826.275756,50654.5658501,72.3981824119
2,2.0,-132.6,25.8093975133,27052.0,-42826.275756,50654.7259913,72.0346828724
2,2.0,-132.608347647,25.597265479,27052.0,-42825.2150958,50653.8291467,72.0564272404
2,2.0,-132.613912745,26.0922402258,27052.3,-42826.1343346,50654.766786,73.5608096293
2,2.0,-132.619477843,26.0215295477,27052.8,-42827.7606802,50656.4087736,74.5645022801
2,2.0,-132.613912745,25.597265479,27052.7,-42827.9021016,50656.4747187,74.0210513827
2,2.0,-132.602782549,25.8093975133,27052.7,-42828.2556549,50656.7737411,74.8269219334
2,2.0,-132.6,25.2437120884,27052.4,-42827.9728122,50656.3741123,74.1825850905
2,2.0,-132.591652353,24.5366053072,27052.2,-42827.6899695,50656.027825,73.4000845674
2,2.0,-132.602782549,24.4658946291,27052.1,-42827.7606802,50656.0341704,73.6022702558
2,2.0,-132.602782549,25.597265479,27051.7,-42827.9021016,50655.9406835,73.7720327762
2,2.0,-132.613912745,26.0922402258,27051.8,-42828.1142336,50656.1736894,74.351123871
2,2.0,-132.622260392,25.4558441227,27052.2,-42828.7506297,50656.9250285,74.2909546099
2,2.0,-132.613912745,26.0215295477,27052.1,-42829.0334724,50657.1110478,73.5291969747
2,2.0,-132.613912745,26.3043722601,27052.0,-42828.467787,50656.5795223,73.5533264593
2,2.0,-132.602782549,25.5265548008,27052.1,-42828.9627617,50657.0510123,74.6512485209
2,2.0,-132.594434902,25.031580054,27052.3,-42829.4577365,50657.576056,75.4199816547
2,2.0,-132.583304706,24.8194480196,27052.2,-42829.1041831,50657.2236307,74.2377280197
2,2.0,-132.591652353,25.7386868352,27052.1,-42829.7405792,50657.7087418,75.0334513506
2,2.0,-132.588869804,26.0215295477,27052.3,-42830.1648433,50658.1743938,75.8803306335
2,2.0,-132.6,25.3851334446,27052.4,-42830.2355539,50658.2872566,75.3487296402
2,2.0,-132.613912745,25.8093975133,27052.5,-42830.5183966,50658.5800087,74.819009266
2,2.0,-132.613912745,25.8801081914,27052.2,-42829.7405792,50657.7622157,74.1325108993
2,2.0,-132.622260392,25.3144227665,27052.1,-42829.8820005,50657.8280961,76.0661760758
2,2.0,-132.619477843,25.1730014102,27052.5,-42831.1547927,50659.1177461,78.3525314137
2,2.0,-132.619477843,25.3851334446,27052.1,-42831.0840821,50658.8444643,77.405556553
2,2.0,-132.605565098,26.3750829383,27052.1,-42831.5083461,50659.2036777,77.2639864555
2,2.0,-132.597217451,27.0114790413,27052.6,-42831.8618995,50659.7699379,78.5638488697
2,2.0,-132.602782549,25.8093975133,27052.6,-42831.3669248,50659.3508203,78.8965114049
2,2.0,-132.6,26.233661582,27052.6,-42831.0840821,50659.1119011,78.6389831035
2,2.0,-132.602782549,26.799347007,27052.6,-42830.9426607,50658.9926289,78.2454382452
2,2.0,-132.605565098,26.0922402258,27052.5,-42830.8012394,50658.81929,78.2392390864
2,2.0,-132.605565098,25.4558441227,27052.6,-42831.1547927,50659.1712885,78.7522042577
2,2.0,-132.6,25.4558441227,27052.5,-42830.87195,50658.8787504,78.2328947199
2,2.0,-132.608347647,25.8801081914,27052.4,-42830.447686,50658.4668592,78.1790772522
2,2.0,-132.602782549,25.597265479,27053.0,-42831.0133714,50659.2653978,79.6161315711
2,2.0,-132.591652353,25.4558441227,27053.2,-42831.0133714,50659.3721305,79.8714590176
2,2.0,-132.597217451,26.233661582,27053.0,-42831.2255034,50659.4450752,79.8369428982
2,2.0,-132.583304706,26.7286363289,27052.7,-42830.87195,50658.9862089,79.1818017701
2,2.0,-132.586087255,26.6579256507,27053.2,-42831.0840821,50659.4325326,79.8073935674
2,2.0,-132.594434902,25.6679761571,27053.7,-42831.6497675,50660.1773027,80.4864699063
2,2.0,-132.597217451,25.8093975133,27054.1,-42832.0740316,50660.7496863,80.5458675336
2,2.0,-132.611130196,26.233661582,27054.6,-42832.7811383,50661.6147533,81.1183504197
2,2.0,-132.616695294,25.1022907321,27054.2,-42832.3568743,50661.0418682,80.6589303306
2,2.0,-132.613912745,25.1022907321,27053.6,-42832.4982956,50660.8410247,80.8578699981
2,2.0,-132.613912745,26.0922402258,27052.9,-42832.639717,50660.5872878,80.9973388414
2,2.0,-132.608347647,27.1529003976,27052.7,-42832.1447422,50660.0625522,80.5381911227
2,2.0,-132.605565098,27.0821897194,27053.4,-42832.0740316,50660.3765368,80.6611020493
2,2.0,-132.616695294,25.8093975133,27054.0,-42832.3568743,50660.935419,81.2615939535
2,2.0,-132.602782549,26.3043722601,27054.4,-42832.2861636,50661.0894995,81.4752951948
2,2.0,-132.597217451,26.0922402258,27054.1,-42832.4982956,50661.1085337,81.3747927705
2,2.0,-132.6,25.4558441227,27054.6,-42833.5589558,50662.2719781,82.2827512034
2,2.0,-132.594434902,25.1022907321,27054.6,-42833.7710878,50662.4511536,82.22933231
2,2.0,-132.597217451,25.1022907321,27053.9,-42834.1953519,50662.4360526,82.4343735393
2,2.0,-132.591652353,26.233661582,27054.4,-42834.7610373,50663.1819045,83.0850278781
2,2.0,-132.583304706,25.8801081914,27054.5,-42834.1246412,50662.6970641,82.8697171352
2,2.0,-132.569391962,25.8093975133,27054.6,-42834.3367733,50662.9297819,83.4486488779
2,2.0,-132.586087255,26.8700576851,27054.8,-42835.1145907,50663.694763,84.27774354
2,2.0,-132.586087255,27.1529003976,27055.1,-42834.9731694,50663.7355483,84.5448981118
2,2.0,-132.586087255,26.0215295477,27055.6,-42834.5489053,50663.6432602,84.5614589572
2,2.0,-132.602782549,24.0416305603,27056.2,-42835.3974334,50664.6801008,85.6581384646
2,2.0,-132.594434902,24.4658946291,27056.0,-42835.6802761,50664.8126346,84.8415688795
2,2.0,-132.602782549,25.1730014102,27055.5,-42835.9631189,50664.7851101,84.9637761668
2,2.0,-132.611130196,25.597265479,27055.3,-42836.2459616,50664.917659,86.5094999521
2,2.0,-132.613912745,26.0215295477,27055.4,-42835.9631189,50664.7321378,86.7652237866
2,2.0,-132.611130196,26.4457936164,27054.8,-42836.5288043,50664.890234,86.4102843884
2,2.0,-132.613912745,27.0114790413,27055.0,-42836.3873829,50664.877762,85.5265819146
2,2.0,-132.611130196,26.799347007,27055.4,-42835.8924082,50664.6727589,86.5261917666
2,2.0,-132.611130196,26.4457936164,27055.1,-42835.8216975,50664.4525865,86.2464415634
2,2.0,-132.602782549,26.6579256507,27055.1,-42835.8924082,50664.5124822,84.4938794059
2,2.0,-132.597217451,27.5064537882,27055.2,-42835.6095655,50664.3271986,84.6251602645
2,2.0,-132.597217451,27.3650324319,27056.0,-42835.6095655,50664.7543337,86.3583428803
2,2.0,-132.583304706,26.3043722601,27056.5,-42835.8216975,50665.2001345,88.1164185626
2,2.0,-132.6,25.8093975133,27056.4,-42836.1752509,50665.4453963,87.6222053454
2,2.0,-132.608347647,26.233661582,27055.8,-42835.6095655,50664.6469315,86.7577460709
2,2.0,-132.597217451,26.5872149726,27055.9,-42835.2560121,50664.4015983,87.0436672671
2,2.0,-132.6,26.5872149726,27055.9,-42835.6802761,50664.7603015,86.6983431919
2,2.0,-132.591652353,25.8801081914,27055.6,-42836.1045402,50664.958436,86.8534649594
2,2.0,-132.588869804,25.8801081914,27056.1,-42836.2459616,50665.3450109,85.903417961
2,2.0,-132.6,26.6579256507,27055.8,-42836.3166722,50665.2449943,85.5173866662
2,2.0,-132.6,25.9508188695,27055.2,-42836.1752509,50664.8046538,86.2041314673
2,2.0,-132.608347647,25.4558441227,27055.4,-42836.3873829,50665.0905573,86.0125989247
2,2.0,-132.6,27.2943217538,27055.2,-42836.3873829,50664.9847137,85.5312667769
2,2.0,-132.597217451,27.7892965006,27055.2,-42836.1752509,50664.8056289,86.575521232
2,2.0,-132.611130196,26.9407683632,27056.0,-42836.4580936,50665.4715147,86.9906632857
2,2.0,-132.608347647,26.6579256507,27056.0,-42836.3166722,50665.3517968,85.815890927
2,2.0,-132.611130196,26.0215295477,27056.0,-42836.1045402,50665.1721136,85.5167234067
2,2.0,-132.611130196,26.1629509039,27056.3,-42835.9631189,50665.2128241,85.5852057461
2,2.0,-132.597217451,26.0922402258,27056.2,-42835.7509868,50664.980034,86.0798393969
2,2.0,-132.594434902,25.5265548008,27055.7,-42835.7509868,50664.7127368,85.1634360949
2,2.0,-132.597217451,26.7286363289,27055.8,-42836.3873829,50665.3048158,85.7139059485
2,2.0,-132.594434902,27.5771644663,27055.7,-42836.3873829,50665.2518696,86.2566227586
2,2.0,-132.591652353,26.5165042945,27055.8,-42836.3166722,50665.2449201,86.4046438173
2,2.0,-132.594434902,25.597265479,27055.9,-42836.3873829,50665.3576327,86.3747299232
2,2.0,-132.594434902,25.9508188695,27055.9,-42836.1752509,50665.17846,86.03463793
2,2.0,-132.6,26.233661582,27056.3,-42836.0338295,50665.2726445,85.9975598221
2,2.0,-132.602782549,25.597265479,27056.9,-42836.9530683,50666.3699214,86.7720378448
2,2.0,-132.591652353,25.5265548008,27057.2,-42837.5894645,50667.0681466,87.7193912809
2,2.0,-132.588869804,25.597265479,27056.5,-42837.0944897,50666.2758824,86.5517876457
2,2.0,-132.580522157,26.1629509039,27056.7,-42837.0944897,50666.3829744,85.909038319
2,2.0,-132.588869804,26.3750829383,27056.4,-42837.3066217,50666.4022327,86.5486021708
2,2.0,-132.588869804,25.3851334446,27056.2,-42837.3066217,50666.2949252,87.3535465259
2,2.0,-132.594434902,25.9508188695,27057.0,-42837.8723072,50667.2006948,88.5100345313
2,2.0,-132.6,26.3750829383,27057.2,-42837.7308858,50667.188149,88.4211113767
2,2.0,-132.588869804,24.8194480196,27057.1,-42837.4480431,50666.8948255,87.0534733538
2,2.0,-132.602782549,24.3951839509,27056.7,-42837.4480431,50666.6810129,86.42761829
2,2.0,-132.6,25.1730014102,27056.3,-42837.0944897,50666.1688673,86.3452595633
2,2.0,-132.591652353,26.233661582,27056.5,-42836.7409363,50665.9772875,86.7737582087
2,2.0,-132.605565098,27.3650324319,27056.2,-42836.599515,50665.6981131,87.0673951991
2,2.0,-132.6,27.0114790413,27056.2,-42837.2359111,50666.2359818,87.9571953146
2,2.0,-132.605565098,26.799347007,27057.0,-42837.3066217,50666.7228643,89.0943304533
2,2.0,-132.608347647,27.7892965006,27056.9,-42837.3066217,50666.6699958,89.029402616
2,2.0,-132.594434902,26.8700576851,27056.8,-42837.6601751,50666.9150188,88.385405907
2,2.0,-132.6,25.3144227665,27057.4,-42837.6601751,50667.2346281,88.4307394261
2,2.0,-132.591652353,25.9508188695,27057.5,-42838.0137285,50667.5872714,89.2788254375
2,2.0,-132.602782549,26.5165042945,27057.3,-42838.4379926,50667.8394651,89.7287427614
2,2.0,-132.605565098,25.597265479,27057.4,-42839.0743887,50668.4304519,89.5683780155
2,2.0,-132.613912745,24.1123412385,27057.8,-42839.1450994,50668.7031124,89.6786491649
2,2.0,-132.613912745,26.0922402258,27056.7,-42838.7208353,50667.7579778,89.8308042105
2,2.0,-132.611130196,27.7185858225,27055.8,-42838.9329673,50667.4576009,89.3223310129
2,2.0,-132.616695294,27.9307178569,27056.2,-42838.4379926,50667.2528189,89.0581957788
2,2.0,-132.594434902,27.0114790413,27056.2,-42838.0844392,50666.9533965,89.3065179322
2,2.0,-132.597217451,25.7386868352,27057.5,-42838.3672819,50667.8860829,90.6382738334
2,2.0,-132.586087255,26.3750829383,27057.4,-42838.5794139,50668.012361,90.6527642947
2,2.0,-132.588869804,25.3144227665,27056.8,-42839.21581,50668.2294765,89.1646906298
2,2.0,-132.594434902,25.1022907321,27057.5,-42839.4279421,50668.7825271,89.5264485597
2,2.0,-132.602782549,26.5165042945,27057.0,-42839.2865207,50668.3966761,90.2439383158
2,2.0,-132.616695294,26.0922402258,27056.6,-42838.5794139,50667.5850083,90.8286020881
2,2.0,-132.605565098,25.3851334446,27057.0,-42838.8622567,50668.037389,91.3288944459
2,2.0,-132.616695294,26.8700576851,27057.3,-42840.0643382,50669.2146948,92.4097177382
2,2.0,-132.616695294,28.0721392131,27057.0,-42840.4178916,50669.354073,94.1714408529
2,2.0,-132.611130196,28.0721392131,27057.3,-42840.5593129,50669.633841,95.042134383
2,2.0,-132.619477843,26.799347007,27057.8,-42840.1350489,50669.5414431,93.0409569649
2,2.0,-132.611130196,26.233661582,27057.2,-42839.7107848,50668.8620374,91.8473163325
2,2.0,-132.591652353,26.799347007,27057.0,-42839.7107848,50668.7555337,92.0145167676
2,2.0,-132.594434902,25.2437120884,27056.7,-42838.1551499,50667.2792715,91.0818037565
2,2.0,-132.588869804,24.4658946291,27056.7,-42838.0844392,50667.2191056,90.8918445694
2,2.0,-132.583304706,25.4558441227,27056.5,-42837.9430178,50666.9932229,90.5345085001
2,2.0,-132.602782549,26.4457936164,27056.2,-42837.6601751,50666.5943902,91.5010717389
2,2.0,-132.594434902,27.43574311,27056.5,-42838.3672819,50667.3529637,92.8979131692
2,2.0,-132.594434902,26.4457936164,27056.9,-42838.6501246,50667.8051774,91.7275767699
2,2.0,-132.597217451,26.799347007,27057.0,-42840.1350489,50669.1142434,92.559208278
2,2.0,-132.583304706,27.0821897194,27056.9,-42840.4178916,50669.3001351,93.9253340089
2,2.0,-132.594434902,26.8700576851,27056.8,-42839.9229168,50668.828127,94.0441277236
2,2.0,-132.602782549,26.8700576851,27056.2,-42839.7814955,50668.3881628,92.8527596411
2,2.0,-132.608347647,26.233661582,27057.3,-42840.4178916,50669.5132858,93.4713763162
2,2.0,-132.611130196,26.0922402258,27058.0,-42840.5593129,50670.0065823,94.6029843026
2,2.0,-132.611130196,25.3851334446,27057.7,-42839.7107848,50669.1286073,94.5900582129
2,2.0,-132.608347647,24.6073159853,27057.7,-42840.0643382,50669.4271461,93.8859718928
2,2.0,-132.605565098,25.1022907321,27057.8,-42840.5593129,50669.8992816,92.514937434
2,2.0,-132.6,26.5872149726,27057.5,-42840.6300236,50669.7996241,92.5407239139
2,2.0,-132.588869804,27.0821897194,27057.0,-42840.1350489,50669.1143938,92.2550313209
2,2.0,-132.591652353,26.4457936164,27057.2,-42839.9229168,50669.0415021,91.8653956631
2,2.0,-132.594434902,25.7386868352,27057.6,-42840.2057595,50669.4938771,91.0946753511
2,2.0,-132.605565098,26.233661582,27057.3,-42839.8522062,50669.035007,90.7795605081
2,2.0,-132.602782549,26.233661582,27057.1,-42839.5693634,50668.6890679,91.5616878329
2,2.0,-132.594434902,25.8093975133,27057.2,-42839.4279421,50668.6226808,92.0313083154
2,2.0,-132.594434902,25.8093975133,27057.1,-42839.1450994,50668.330142,91.7509522336
2,2.0,-132.594434902,25.7386868352,27058.0,-42839.6400741,50669.2292043,92.8656477147
2,2.0,-132.594434902,25.8093975133,27058.0,-42839.4279421,50669.0498878,93.0736124738
2,2.0,-132.594434902,25.2437120884,27057.2,-42838.8622567,50668.1441197,91.7730817866
2,2.0,-132.597217451,25.597265479,27057.2,-42839.3572314,50668.5627886,91.0941258417
2,2.0,-132.6,27.0114790413,27056.5,-42839.3572314,50668.1897236,91.097346648
2,2.0,-132.602782549,26.4457936164,27056.5,-42838.6501246,50667.5915762,91.2570589319
2,2.0,-132.6,26.3043722601,27056.7,-42838.9329673,50667.9374416,91.1377848809
2,2.0,-132.6,26.9407683632,27056.9,-42840.1350489,50669.0609191,91.1452780471
2,2.0,-132.583304706,26.5165042945,27058.1,-42840.7007343,50670.1797721,92.4845165139
2,2.0,-132.588869804,26.5872149726,27058.2,-42840.3471809,50669.9342875,92.5313290684
2,2.0,-132.594434902,24.9608693759,27058.1,-42839.9936275,50669.5811376,90.7884794134
2,2.0,-132.591652353,24.7487373415,27057.5,-42839.7814955,50669.0812758,89.6977083462
2,2.0,-132.608347647,26.1629509039,27056.9,-42839.7814955,50668.7615863,90.0817923462
2,2.0,-132.613912745,25.5265548008,27057.1,-42839.1450994,50668.3299987,90.4018469146
2,2.0,-132.613912745,25.5265548008,27056.9,-42839.003678,50668.1036288,89.2511442999
2,2.0,-132.605565098,26.0215295477,27056.6,-42839.7814955,50668.6013154,89.1702018638
2,2.0,-132.597217451,27.0821897194,27056.9,-42840.4178916,50669.3001351,90.7810570285
2,2.0,-132.6,27.43574311,27057.6,-42840.771445,50669.973046,92.1579894719
2,2.0,-132.594434902,26.8700576851,27057.5,-42840.3471809,50669.5606339,92.2709858528
2,2.0,-132.605565098,26.233661582,27057.6,-42840.1350489,50669.4343463,91.010284908
2,2.0,-132.611130196,25.6679761571,27058.5,-42840.5593129,50670.2733695,92.0524541706
2,2.0,-132.6,26.233661582,27058.6,-42840.1350489,50669.9683557,92.6367603336
2,2.0,-132.611130196,25.7386868352,27058.0,-42840.2057595,50669.7074789,91.3505632459
2,2.0,-132.605565098,25.5265548008,27057.9,-42840.2764702,50669.7137555,91.2559279397
2,2.0,-132.608347647,26.233661582,27058.0,-42840.7007343,50670.1262245,92.0493874279
2,2.0,-132.608347647,26.0922402258,27058.3,-42840.8421556,50670.405922,93.1343599609
2,2.0,-132.605565098,25.597265479,27057.7,-42840.3471809,50669.666775,92.3772859463
2,2.0,-132.608347647,25.597265479,27057.6,-42840.6300236,50669.8525141,92.0320135027
2,2.0,-132.605565098,26.3043722601,27058.4,-42840.771445,50670.3996479,93.4621409897
2,2.0,-132.605565098,27.43574311,27058.4,-42841.0542877,50670.6393857,94.3401572505
2,2.0,-132.6,26.8700576851,27058.2,-42840.9128663,50670.4127125,93.2486388285
2,2.0,-132.602782549,26.3043722601,27057.9,-42840.3471809,50669.7739378,91.5060259017
2,2.0,-132.6,26.799347007,27058.2,-42839.8522062,50669.5159094,91.581464299
2,2.0,-132.613912745,26.6579256507,27058.4,-42839.7107848,50669.5030697,92.386051721
2,2.0,-132.619477843,26.1629509039,27058.0,-42838.9329673,50668.6315809,91.2592248654
2,2.0,-132.616695294,25.597265479,27057.7,-42838.6501246,50668.2319507,90.7587036117
2,2.0,-132.616695294,26.7286363289,27057.4,-42839.4986528,50668.7897428,91.7036091557
2,2.0,-132.608347647,26.9407683632,27058.0,-42839.4279421,50669.0504767,92.4952395116
2,2.0,-132.608347647,25.9508188695,27058.1,-42839.7107848,50669.342498,92.9665571555
2,2.0,-132.597217451,25.3851334446,27058.2,-42840.4178916,50669.9934554,93.0389926185
2,2.0,-132.6,26.1629509039,27058.5,-42840.9128663,50670.5725443,92.8845886691
2,2.0,-132.605565098,26.3750829383,27058.6,-42840.8421556,50670.5662709,94.2086644683
2,2.0,-132.602782549,25.3144227665,27058.6,-42840.4886023,50670.2668087,94.7023747282
2,2.0,-132.616695294,25.6679761571,27058.4,-42840.8421556,50670.459106,93.6301319252
2,2.0,-132.622260392,26.5165042945,27058.3,-42840.5593129,50670.1670045,93.2903719527
2,2.0,-132.613912745,27.5771644663,27058.4,-42840.9128663,50670.5198935,94.1561038049
2,2.0,-132.611130196,27.0114790413,27058.4,-42840.4886023,50670.1608825,94.0590902658
2,2.0,-132.605565098,25.9508188695,27057.5,-42839.2865207,50668.6633858,91.9769152185
2,2.0,-132.586087255,26.8700576851,27057.0,-42839.0743887,50668.2175084,91.2690970087
2,2.0,-132.588869804,26.7286363289,27057.3,-42838.6501246,50668.0189292,92.2569600535
2,2.0,-132.597217451,26.9407683632,27056.9,-42838.7208353,50667.8652226,91.739093214
2,2.0,-132.591652353,26.9407683632,27057.1,-42838.7208353,50667.972024,90.1879527812
2,2.0,-132.602782549,26.9407683632,27058.3,-42839.2865207,50669.0911138,91.3910065534
2,2.0,-132.597217451,27.8600071787,27058.4,-42839.4986528,50669.3243646,92.6622024423
2,2.0,-132.591652353,26.1629509039,27058.2,-42839.0743887,50668.8579526,92.5771445893
2,2.0,-132.605565098,25.4558441227,27057.7,-42838.6501246,50668.2318795,91.419968064
2,2.0,-132.611130196,26.0922402258,27056.9,-42838.1551499,50667.3865032,91.0871599835
2,2.0,-132.616695294,25.9508188695,27056.9,-42837.5894645,50666.9081569,91.1750317169
2,2.0,-132.616695294,26.1629509039,27056.8,-42837.6601751,50666.9146487,90.817587651
2,2.0,-132.611130196,25.8093975133,27056.8,-42837.8723072,50667.0938201,90.9555588131
2,2.0,-132.611130196,26.6579256507,27057.0,-42837.7308858,50667.0814937,90.9736505767
2,2.0,-132.6,27.7185858225,27057.2,-42838.0844392,50667.4877864,91.4688352708
2,2.0,-132.597217451,27.2943217538,27057.4,-42837.3773324,50666.996521,91.1386232932
2,2.0,-132.588869804,26.233661582,27057.3,-42837.023779,50666.64364,90.1474262176
2,2.0,-132.580522157,25.2437120884,27058.0,-42836.7409363,50666.7778262,90.5018595028
2,2.0,-132.591652353,25.2437120884,27058.1,-42836.1752509,50666.352967,90.3157521624
2,2.0,-132.591652353,24.6780266634,27058.0,-42836.599515,50666.6579815,90.3346195326
2,2.0,-132.588869804,24.4658946291,27057.9,-42836.2459616,50666.3055597,89.6116364226
2,2.0,-132.597217451,26.4457936164,27057.4,-42835.6802761,50665.5612706,88.8733423171
2,2.0,-132.6,27.0821897194,27057.6,-42835.8924082,50665.8477637,89.4169349591
2,2.0,-132.605565098,26.1629509039,27057.8,-42835.6802761,50665.7747405,88.1331654414
2,2.0,-132.611130196,25.597265479,27057.8,-42836.3873829,50666.3722806,88.4629065822
2,2.0,-132.611130196,27.0821897194,27057.5,-42836.7409363,50666.5117582,89.8130274227
2,2.0,-132.611130196,27.8600071788,27057.4,-42836.5288043,50666.2794267,89.8547041632
2,2.0,-132.6,25.031580054,27058.4,-42835.9631189,50666.3337282,90.0528943215
2,2.0,-132.594434902,24.5366053072,27058.3,-42835.6095655,50665.9811686,89.7124623487
2,2.0,-132.588869804,25.5265548008,27057.5,-42836.0338295,50665.9131182,89.5370937062
2,2.0,-132.594434902,25.7386868352,27057.7,-42835.6802761,50665.7211188,88.9392870344
2,2.0,-132.597217451,25.4558441227,27057.9,-42835.3974334,50665.5886543,88.3417100787
2,2.0,-132.602782549,25.031580054,27057.6,-42835.5388548,50665.5477945,88.8321304044
2,2.0,-132.602782549,27.0821897194,27056.8,-42836.0338295,50665.540103,89.2713696434
2,2.0,-132.597217451,27.8600071788,27057.1,-42836.1045402,50665.760517,89.7304742416
2,2.0,-132.6,25.8801081914,27057.5,-42835.1145907,50665.1361197,88.5933705388
2,2.0,-132.594434902,24.8194480196,27057.5,-42834.4781946,50664.5975456,88.2339890174
2,2.0,-132.6,23.9002092041,27057.9,-42834.4074839,50664.7509431,89.4312287733
2,2.0,-132.6,24.5366053072,27057.4,-42834.1953519,50664.3048729,88.8414134897
2,2.0,-132.6,25.4558441227,27056.4,-42833.7003772,50663.3528002,87.7347869959
2,2.0,-132.602782549,25.3851334446,27056.2,-42834.0539305,50663.5448717,87.8194687286
2,2.0,-132.608347647,25.7386868352,27056.7,-42834.6903266,50664.3501167,89.1205083476
2,2.0,-132.608347647,26.3750829383,27057.2,-42835.04388,50664.916379,89.4127487734
2,2.0,-132.602782549,27.1529003976,27056.6,-42834.831748,50664.4170175,87.7976369687
2,2.0,-132.605565098,26.5165042945,27056.6,-42835.1853014,50664.7155967,88.263222354
2,2.0,-132.594434902,26.0922402258,27057.2,-42835.4681441,50665.2749304,88.8575637753
2,2.0,-132.594434902,26.3750829383,27057.3,-42835.4681441,50665.3284807,88.3324617861
2,2.0,-132.6,26.1629509039,27056.3,-42835.2560121,50664.6149873,87.3926007223
2,2.0,-132.597217451,25.5265548008,27055.6,-42834.7610373,50663.8223596,87.1724529967
2,2.0,-132.591652353,25.3144227665,27056.3,-42835.5388548,50664.8536906,88.9430347363
2,2.0,-132.594434902,25.6679761571,27056.7,-42835.6095655,50665.127263,89.0560348392
2,2.0,-132.588869804,25.8093975133,27056.5,-42834.7610373,50664.3031285,88.0651516937
