Y X GPSALT LONG LAT MAGIGRF IGRF
477309.99 8212817.16 571.46 -51.212247 -16.164803 1884.766 23517.696
477306.64 8212896.13 574.88 -51.212277 -16.164089 1982.402 23517.789
477302.7 8212974.79 576.59 -51.212313 -16.163378 2096.639 23517.881
477298.76 8213053.44 575.85 -51.212349 -16.162667 2120.238 23517.973
477294.81 8213132.71 571.84 -51.212385 -16.16195 2075.003 23518.066
477290.87 8213212.6 564.59 -51.212422 -16.161228 2025.657 23518.159
477287.52 8213293.41 555.43 -51.212452 -16.160497 1983.658 23518.254
477284.47 8213374.83 544.43 -51.21248 -16.159761 1954.613 23518.35
477282.01 8213457.18 531.86 -51.212502 -16.159017 1938.26 23518.446
477280.73 8213541.06 519.71 -51.212513 -16.158258 1911.566 23518.545
477281.24 8213626.17 511.18 -51.212508 -16.157489 1856.473 23518.646
477283.53 8213711.9 505.93 -51.212485 -16.156714 1772.772 23518.748
477287.3 8213797.63 503.69 -51.212449 -16.155939 1685.185 23518.85
477291.96 8213883.06 503.88 -51.212405 -16.155167 1608.542 23518.952
477297.22 8213968.49 506.02 -51.212355 -16.154395 1527.546 23519.054
477303.37 8214052.99 509.77 -51.212297 -16.153631 1440.325 23519.156
477309.22 8214136.88 513.56 -51.212241 -16.152872 1349.777 23519.256
477315.37 8214220.46 515.18 -51.212183 -16.152117 1282.87 23519.357
477321.22 8214304.05 515.23 -51.212127 -16.151361 1238.194 23519.457
477326.78 8214387.32 514.45 -51.212074 -16.150608 1164.478 23519.557
477332.04 8214470.91 513.23 -51.212024 -16.149853 1093.213 23519.657
477337.3 8214554.18 511.76 -51.211974 -16.1491 1029.482 23519.756
477342.56 8214637.76 510.61 -51.211924 -16.148345 968.355 23519.856
477347.52 8214721.34 510.08 -51.211877 -16.147589 909.247 23519.957
477352.19 8214804.93 510.05 -51.211833 -16.146833 854.687 23520.056
477356.55 8214888.51 510.07 -51.211791 -16.146078 806.106 23520.156
477360.92 8214972.09 509.43 -51.211749 -16.145322 764.209 23520.256
477364.7 8215055.67 507.3 -51.211713 -16.144567 723.528 23520.356
477366.39 8215139.56 504.29 -51.211697 -16.143808 683.031 23520.456
477364.82 8215223.13 502.16 -51.21171 -16.143053 644.895 23520.554
477360.87 8215307.32 499.58 -51.211747 -16.142292 612.588 23520.653
477356.04 8215391.2 496.98 -51.211791 -16.141533 592.074 23520.752
477350.31 8215475.38 494.72 -51.211844 -16.140772 585.364 23520.85
477344.28 8215559.88 492.3 -51.211899 -16.140008 587.297 23520.949
477338.55 8215644.37 488.98 -51.211952 -16.139245 593.653 23521.048
477332.82 8215729.48 485.49 -51.212005 -16.138475 605.347 23521.147
477326.79 8215814.58 482.69 -51.212061 -16.137706 614.703 23521.247
477321.06 8215900.0 480.91 -51.212113 -16.136933 615.415 23521.347
477314.74 8215984.8 481.41 -51.212172 -16.136167 614.303 23521.446
477308.12 8216069.6 484.33 -51.212233 -16.1354 601.049 23521.545
477300.9 8216153.78 486.28 -51.212299 -16.134639 582.299 23521.643
477293.69 8216237.66 487.17 -51.212366 -16.133881 566.774 23521.741
477285.88 8216320.92 488.32 -51.212438 -16.133128 550.978 23521.838
477277.77 8216404.18 489.02 -51.212513 -16.132375 528.581 23521.935
477269.67 8216487.13 488.25 -51.212588 -16.131625 511.209 23522.031
477263.05 8216570.4 486.77 -51.212649 -16.130872 507.901 23522.128
477258.21 8216653.66 486.58 -51.212694 -16.13012 512.946 23522.226
477254.86 8216736.62 486.16 -51.212724 -16.12937 499.877 23522.324
477253.29 8216819.58 486.09 -51.212738 -16.12862 472.002 23522.422
477253.2 8216902.85 486.35 -51.212738 -16.127867 455.574 23522.52
477254.3 8216985.81 486.48 -51.212727 -16.127117 441.204 23522.619
477256.0 8217068.47 485.98 -51.212711 -16.12637 426.012 23522.717
477259.18 8217151.44 485.55 -51.21268 -16.12562 410.017 23522.817
477262.66 8217234.09 486.33 -51.212647 -16.124872 395.283 23522.915
477267.03 8217316.45 487.19 -51.212605 -16.124128 374.698 23523.014
477271.7 8217398.49 488.24 -51.212561 -16.123386 350.525 23523.112
477277.26 8217480.54 489.52 -51.212508 -16.122645 340.677 23523.211
477283.11 8217561.97 490.98 -51.212452 -16.121909 341.833 23523.309
477289.86 8217643.09 492.83 -51.212388 -16.121175 338.365 23523.407
477296.9 8217723.91 494.22 -51.212322 -16.120445 330.332 23523.504
477813.11 8217744.1 476.57 -51.207494 -16.120267 308.993 23523.642
477813.48 8217669.75 475.46 -51.207491 -16.120939 319.799 23523.554
477812.96 8217595.08 474.79 -51.207497 -16.121614 329.454 23523.465
477812.44 8217520.11 474.41 -51.207502 -16.122292 337.153 23523.376
477811.63 8217445.13 473.75 -51.207511 -16.12297 343.993 23523.287
477810.51 8217370.16 472.8 -51.207522 -16.123647 352.539 23523.198
477809.1 8217294.88 472.21 -51.207536 -16.124328 356.707 23523.108
477807.4 8217219.9 471.49 -51.207552 -16.125006 361.71 23523.019
477805.1 8217144.93 470.84 -51.207574 -16.125684 371.476 23522.929
477802.5 8217069.64 470.46 -51.207599 -16.126364 373.481 23522.84
477799.9 8216994.97 470.21 -51.207624 -16.127039 369.35 23522.75
477797.3 8216920.0 469.91 -51.207649 -16.127717 384.232 23522.661
477794.71 8216845.02 469.45 -51.207674 -16.128395 414.906 23522.572
477792.41 8216770.05 469.16 -51.207697 -16.129072 438.907 23522.482
477790.4 8216695.07 469.14 -51.207716 -16.12975 450.211 23522.393
477788.7 8216620.1 469.18 -51.207733 -16.130428 462.122 23522.304
477787.29 8216545.12 469.14 -51.207747 -16.131106 474.566 23522.214
477786.18 8216470.15 468.92 -51.207758 -16.131783 485.004 23522.125
477785.36 8216394.56 468.35 -51.207766 -16.132467 499.767 23522.035
477784.84 8216319.28 467.03 -51.207772 -16.133147 521.114 23521.946
477784.92 8216243.38 465.32 -51.207772 -16.133833 547.191 23521.856
477785.59 8216167.18 463.1 -51.207766 -16.134522 575.866 23521.766
477785.96 8216090.67 460.82 -51.207763 -16.135214 603.743 23521.675
477786.34 8216013.85 459.38 -51.207761 -16.135908 628.697 23521.584
477787.31 8215937.04 459.31 -51.207752 -16.136603 634.833 23521.494
477788.28 8215860.53 460.44 -51.207744 -16.137295 643.938 23521.403
477789.24 8215783.71 462.38 -51.207736 -16.137989 668.537 23521.312
477790.21 8215707.21 464.37 -51.207727 -16.138681 688.528 23521.222
477791.18 8215631.0 466.15 -51.207719 -16.13937 699.65 23521.132
477792.45 8215554.8 467.88 -51.207708 -16.140058 707.54 23521.042
477793.71 8215478.6 469.64 -51.207697 -16.140747 709.307 23520.952
477795.57 8215402.71 471.3 -51.20768 -16.141433 717.377 23520.863
477797.43 8215326.81 472.54 -51.207663 -16.14212 730.402 23520.773
477799.58 8215250.92 473.33 -51.207644 -16.142806 748.989 23520.684
477802.04 8215174.72 473.74 -51.207622 -16.143495 782.109 23520.594
477804.19 8215098.83 473.94 -51.207602 -16.144181 817.513 23520.505
477806.94 8215022.94 474.27 -51.207577 -16.144867 860.213 23520.415
477808.8 8214947.35 476.07 -51.207561 -16.14555 914.462 23520.326
477810.06 8214872.07 478.46 -51.207549 -16.146231 965.937 23520.237
477810.73 8214796.79 480.63 -51.207544 -16.146911 1023.102 23520.149
477810.22 8214722.12 482.58 -51.207549 -16.147586 1090.901 23520.06
477809.4 8214647.76 484.47 -51.207558 -16.148258 1162.673 23519.972
477807.69 8214573.4 486.36 -51.207574 -16.148931 1231.084 23519.883
477804.8 8214499.35 488.21 -51.207602 -16.1496 1305.649 23519.795
477801.31 8214425.6 489.86 -51.207636 -16.150267 1385.144 23519.707
477797.82 8214352.16 491.93 -51.207669 -16.150931 1476.734 23519.619
477794.33 8214279.03 494.57 -51.207702 -16.151592 1568.905 23519.532
477791.43 8214205.89 497.39 -51.20773 -16.152253 1655.405 23519.445
477788.83 8214133.38 499.96 -51.207755 -16.152908 1750.453 23519.359
477786.83 8214060.55 501.74 -51.207774 -16.153567 1852.214 23519.272
477785.42 8213988.04 502.18 -51.207788 -16.154222 1957.168 23519.186
477784.3 8213915.21 501.63 -51.207799 -16.154881 2080.985 23519.1
477783.19 8213842.08 500.78 -51.20781 -16.155542 2233.268 23519.013
477782.07 8213768.95 500.06 -51.207822 -16.156203 2420.376 23518.926
477780.96 8213695.51 499.36 -51.207833 -16.156867 2634.372 23518.839
477779.85 8213622.07 497.1 -51.207844 -16.157531 2853.71 23518.752
477778.73 8213548.02 493.73 -51.207855 -16.1582 3041.493 23518.664
477777.62 8213473.97 491.44 -51.207866 -16.158869 3185.082 23518.576
477777.1 8213399.61 491.29 -51.207872 -16.159542 3334.859 23518.488
477777.48 8213325.56 492.82 -51.207869 -16.160211 3412.614 23518.401
477778.14 8213251.51 494.7 -51.207863 -16.160881 3522.995 23518.313
477779.11 8213177.76 496.87 -51.207855 -16.161547 3820.177 23518.226
477779.78 8213104.94 501.1 -51.207849 -16.162206 4181.783 23518.141
477780.74 8213032.73 506.85 -51.207841 -16.162858 4297.343 23518.055
477781.7 8212960.83 512.25 -51.207833 -16.163508 4050.062 23517.971
477782.67 8212889.24 515.97 -51.207824 -16.164156 3479.773 23517.886
477783.93 8212817.65 517.93 -51.207813 -16.164803 2607.371 23517.802
477785.49 8212746.36 518.76 -51.207799 -16.165447 1661.136 23517.718
477787.64 8212674.47 518.77 -51.20778 -16.166097 831.843 23517.634
477789.49 8212602.57 518.85 -51.207763 -16.166747 262.548 23517.549
477791.05 8212530.36 519.1 -51.207749 -16.1674 -26.757 23517.464
477792.61 8212458.15 519.19 -51.207735 -16.168053 -171.711 23517.379
477793.57 8212385.64 519.26 -51.207727 -16.168708 -309.691 23517.294
477793.94 8212313.12 518.93 -51.207724 -16.169364 -536.003 23517.208
477794.31 8212240.61 518.06 -51.207722 -16.170019 -832.759 23517.123
477794.09 8212167.79 517.14 -51.207724 -16.170678 -1284.065 23517.037
477793.87 8212094.66 516.29 -51.207727 -16.171339 -1861.054 23516.95
477793.64 8212021.22 515.44 -51.20773 -16.172003 -2350.751 23516.863
477793.12 8211947.78 514.85 -51.207735 -16.172667 -2648.251 23516.777
477792.9 8211873.73 513.98 -51.207738 -16.173336 -2702.148 23516.689
477792.98 8211799.37 513.39 -51.207738 -16.174008 -2518.501 23516.601
477793.35 8211725.01 513.43 -51.207735 -16.174681 -2158.676 23516.514
477794.02 8211650.34 513.94 -51.20773 -16.175355 -1724.677 23516.426
477794.98 8211575.68 514.5 -51.207722 -16.17603 -1389.686 23516.338
477795.95 8211500.71 514.56 -51.207713 -16.176708 -1215.265 23516.249
477797.21 8211425.73 514.41 -51.207702 -16.177386 -1068.141 23516.161
477798.18 8211350.15 514.11 -51.207694 -16.178069 -899.266 23516.072
477799.45 8211274.25 513.82 -51.207683 -16.178755 -753.218 23515.983
477800.12 8211198.36 513.65 -51.207677 -16.179442 -638.503 23515.894
477800.79 8211121.85 512.85 -51.207672 -16.180133 -547.924 23515.803
477800.87 8211044.72 509.81 -51.207672 -16.18083 -473.358 23515.712
477800.95 8210967.29 506.28 -51.207672 -16.18153 -411.485 23515.621
477800.73 8210888.94 502.94 -51.207674 -16.182239 -359.979 23515.529
477800.21 8210810.28 499.56 -51.20768 -16.18295 -313.679 23515.436
477799.7 8210731.0 495.83 -51.207685 -16.183667 -271.538 23515.342
477798.59 8210651.11 491.96 -51.207697 -16.184389 -229.563 23515.248
477797.49 8210570.91 489.25 -51.207708 -16.185114 -191.623 23515.153
477795.49 8210490.41 488.51 -51.207727 -16.185842 -154.976 23515.057
477793.2 8210409.59 489.36 -51.207749 -16.186572 -117.096 23514.962
477790.9 8210328.78 491.08 -51.207772 -16.187303 -84.899 23514.866
477788.31 8210248.27 492.78 -51.207797 -16.18803 -60.539 23514.77
477785.72 8210167.76 494.51 -51.207822 -16.188758 -43.185 23514.675
477783.13 8210087.56 498.17 -51.207847 -16.189483 -31.895 23514.58
477781.13 8210007.98 504.0 -51.207866 -16.190203 -19.825 23514.485
477780.02 8209929.01 511.08 -51.207877 -16.190917 0.14 23514.392
477779.21 8209851.27 519.02 -51.207885 -16.191619 23.967 23514.3
477778.7 8209773.84 527.27 -51.207891 -16.192319 44.629 23514.209
477778.18 8209697.63 535.2 -51.207897 -16.193008 59.229 23514.119
477777.96 8209621.74 542.57 -51.207899 -16.193694 71.353 23514.03
477778.33 8209546.46 549.22 -51.207897 -16.194375 86.82 23513.941
478295.91 8209481.22 537.95 -51.203055 -16.194969 141.109 23513.98
478297.01 8209575.86 534.49 -51.203044 -16.194114 120.023 23514.092
478298.4 8209670.5 531.32 -51.20303 -16.193258 101.47 23514.203
478300.38 8209765.14 528.35 -51.20301 -16.192403 79.28 23514.315
478302.07 8209859.47 525.52 -51.202994 -16.19155 49.228 23514.427
478303.76 8209953.81 522.85 -51.202977 -16.190697 19.723 23514.538
478305.15 8210047.83 520.29 -51.202963 -16.189847 -0.739 23514.649
478305.95 8210142.17 517.78 -51.202955 -16.188994 -13.612 23514.761
478305.56 8210236.19 515.31 -51.202958 -16.188144 -27.313 23514.872
478304.87 8210329.91 512.78 -51.202963 -16.187297 -48.387 23514.982
478303.29 8210423.93 510.22 -51.202977 -16.186447 -80.742 23515.092
478301.12 8210517.64 507.61 -51.202997 -16.1856 -116.956 23515.202
478298.95 8210611.36 504.93 -51.203016 -16.184753 -151.848 23515.312
478296.19 8210705.07 502.22 -51.203041 -16.183905 -190.824 23515.422
478293.72 8210798.48 499.47 -51.203063 -16.183061 -237.988 23515.532
478291.55 8210891.89 496.78 -51.203083 -16.182217 -306.708 23515.642
478289.67 8210985.3 494.28 -51.203099 -16.181372 -390.958 23515.751
478288.1 8211078.7 492.17 -51.203113 -16.180528 -471.894 23515.861
478287.11 8211172.11 490.53 -51.203122 -16.179683 -559.114 23515.971
478286.43 8211264.91 489.37 -51.203127 -16.178844 -673.904 23516.081
478286.04 8211358.01 488.62 -51.20313 -16.178003 -845.364 23516.19
478285.95 8211450.5 488.12 -51.20313 -16.177167 -1062.751 23516.299
478286.15 8211542.99 487.75 -51.203127 -16.17633 -1243.739 23516.409
478286.66 8211634.86 487.46 -51.203122 -16.1755 -1613.766 23516.517
478287.75 8211726.43 487.17 -51.20311 -16.174672 -2223.467 23516.625
478289.15 8211817.69 486.94 -51.203097 -16.173847 -2878.552 23516.734
478290.54 8211908.95 486.79 -51.203083 -16.173022 -3506.636 23516.842
478292.53 8211999.59 486.93 -51.203063 -16.172203 -3704.295 23516.949
478294.22 8212089.93 487.59 -51.203047 -16.171386 -2685.251 23517.056
478296.21 8212179.96 489.1 -51.203027 -16.170572 -1361.198 23517.163
478297.61 8212269.38 491.59 -51.203013 -16.169764 -1151.622 23517.269
478299.01 8212357.88 494.84 -51.202999 -16.168964 -1136.062 23517.374
478300.4 8212446.06 498.56 -51.202986 -16.168167 -1131.512 23517.478
478301.8 8212533.33 502.16 -51.202972 -16.167378 -906.471 23517.581
478302.9 8212619.98 505.31 -51.202961 -16.166594 -335.879 23517.684
478304.01 8212706.32 507.81 -51.202949 -16.165814 -86.097 23517.786
478304.81 8212792.36 509.51 -51.202941 -16.165036 -133.993 23517.888
478305.02 8212877.78 510.42 -51.202938 -16.164264 749.771 23517.989
478305.24 8212963.2 510.55 -51.202936 -16.163492 2785.074 23518.09
478304.86 8213048.62 510.07 -51.202938 -16.162719 4363.814 23518.191
478304.47 8213133.73 509.24 -51.202941 -16.16195 5090.808 23518.291
478304.39 8213218.54 508.16 -51.202941 -16.161183 5282.145 23518.392
478304.01 8213303.65 506.89 -51.202944 -16.160414 4959.868 23518.492
478303.93 8213388.77 505.41 -51.202944 -16.159644 4423.659 23518.593
478303.54 8213473.88 503.75 -51.202947 -16.158875 4021.648 23518.693
478303.16 8213558.99 502.0 -51.202949 -16.158106 3677.395 23518.794
478302.78 8213644.41 500.28 -51.202952 -16.157333 3222.978 23518.895
478301.81 8213729.52 498.65 -51.202961 -16.156564 2779.135 23518.995
478300.83 8213814.94 497.15 -51.202969 -16.155792 2485.899 23519.096
478299.56 8213900.06 495.79 -51.20298 -16.155022 2348.079 23519.196
478297.99 8213985.48 494.62 -51.202994 -16.15425 2288.451 23519.297
478296.42 8214070.59 493.68 -51.203008 -16.153481 2246.27 23519.397
478294.56 8214155.7 492.99 -51.203024 -16.152711 2232.33 23519.497
478292.99 8214240.81 492.61 -51.203038 -16.151942 2206.828 23519.598
478291.42 8214325.61 492.56 -51.203052 -16.151175 2081.284 23519.698
478290.15 8214410.42 492.84 -51.203063 -16.150408 1878.507 23519.798
478289.17 8214494.92 493.39 -51.203072 -16.149645 1681.366 23519.898
478288.2 8214579.41 494.05 -51.20308 -16.148881 1513.903 23519.997
478287.52 8214663.61 494.73 -51.203086 -16.14812 1375.636 23520.097
478287.14 8214747.8 495.38 -51.203088 -16.147358 1255.743 23520.196
478287.06 8214831.68 495.91 -51.203088 -16.1466 1151.537 23520.296
478287.27 8214915.56 496.28 -51.203086 -16.145842 1061.925 23520.395
478288.08 8214999.14 496.45 -51.203077 -16.145086 987.213 23520.494
478289.19 8215083.03 496.34 -51.203066 -16.144328 921.301 23520.594
478290.59 8215166.61 495.79 -51.203052 -16.143572 855.465 23520.693
478291.99 8215250.18 494.65 -51.203038 -16.142817 797.453 23520.792
478293.99 8215334.07 492.79 -51.203019 -16.142058 758.966 23520.892
478296.28 8215418.26 490.16 -51.202997 -16.141297 731.611 23520.992
478298.87 8215502.46 486.83 -51.202972 -16.140536 703.217 23521.092
478301.16 8215586.96 483.01 -51.202949 -16.139772 675.315 23521.193
478303.16 8215671.77 478.93 -51.20293 -16.139006 650.421 23521.294
478304.85 8215757.19 474.84 -51.202913 -16.138233 623.076 23521.395
478305.96 8215842.92 470.93 -51.202902 -16.137458 595.078 23521.497
478306.47 8215928.95 467.32 -51.202897 -16.136681 572.641 23521.599
478306.38 8216015.3 464.03 -51.202897 -16.1359 554.581 23521.701
478305.7 8216101.64 461.07 -51.202902 -16.13512 537.228 23521.804
478304.73 8216188.59 458.43 -51.202911 -16.134333 519.387 23521.906
478303.75 8216275.55 456.26 -51.202919 -16.133547 502.265 23522.009
478302.47 8216362.5 454.72 -51.20293 -16.132761 481.17 23522.112
478300.9 8216449.15 453.94 -51.202944 -16.131978 468.105 23522.214
478299.33 8216535.8 454.02 -51.202958 -16.131195 458.293 23522.317
478297.47 8216622.45 454.84 -51.202974 -16.130411 440.03 23522.419
478295.6 8216708.79 456.23 -51.202991 -16.129631 419.918 23522.521
478293.73 8216794.82 457.91 -51.203008 -16.128853 408.509 23522.623
478291.87 8216880.55 459.63 -51.203024 -16.128078 395.991 23522.724
478290.3 8216965.97 461.03 -51.203038 -16.127306 372.594 23522.825
478288.73 8217051.38 461.88 -51.203052 -16.126534 357.479 23522.926
478287.46 8217136.19 462.11 -51.203063 -16.125767 350.835 23523.026
478286.18 8217221.3 461.87 -51.203074 -16.124997 345.829 23523.127
478285.21 8217305.8 461.37 -51.203083 -16.124234 338.24 23523.227
478284.23 8217390.6 460.82 -51.203091 -16.123467 331.635 23523.327
478283.56 8217474.79 460.42 -51.203097 -16.122706 327.859 23523.427
478283.18 8217559.29 460.19 -51.203099 -16.121942 318.915 23523.527
478283.09 8217643.18 460.17 -51.203099 -16.121184 307.369 23523.626
478283.6 8217727.37 460.22 -51.203094 -16.120422 302.526 23523.726
478765.36 8217735.83 443.71 -51.198588 -16.12035 276.486 23523.843
478766.63 8217657.17 445.14 -51.198577 -16.121061 279.542 23523.75
478768.78 8217578.82 447.41 -51.198558 -16.12177 285.291 23523.658
478771.23 8217501.08 450.33 -51.198536 -16.122472 294.408 23523.566
478774.28 8217423.04 453.2 -51.198508 -16.123178 304.266 23523.474
478777.03 8217345.92 455.51 -51.198483 -16.123875 309.427 23523.383
478779.77 8217268.79 457.65 -51.198458 -16.124572 313.305 23523.292
478782.52 8217191.67 459.89 -51.198433 -16.12527 320.123 23523.201
478784.97 8217114.86 461.94 -51.198411 -16.125964 329.622 23523.111
478787.72 8217038.35 463.36 -51.198386 -16.126656 341.365 23523.021
478789.87 8216961.84 464.3 -51.198366 -16.127347 352.579 23522.931
478792.02 8216885.34 465.26 -51.198347 -16.128039 364.411 23522.84
478794.18 8216809.14 466.16 -51.198327 -16.128728 379.985 23522.751
478796.03 8216732.63 466.55 -51.198311 -16.12942 396.879 23522.66
478797.89 8216656.12 466.23 -51.198294 -16.130111 409.86 23522.57
478799.45 8216579.61 465.65 -51.19828 -16.130803 417.756 23522.48
478800.12 8216503.1 465.52 -51.198275 -16.131495 423.204 23522.389
478800.19 8216426.29 466.1 -51.198275 -16.132189 431.774 23522.298
478799.37 8216349.78 467.18 -51.198283 -16.132881 444.56 23522.207
478797.66 8216273.26 468.56 -51.1983 -16.133572 457.486 23522.116
478795.36 8216197.06 470.07 -51.198322 -16.134261 474.337 23522.025
478792.76 8216120.86 471.49 -51.198347 -16.13495 494.024 23521.935
478789.87 8216044.65 472.77 -51.198374 -16.135639 513.126 23521.844
478786.67 8215968.75 474.07 -51.198405 -16.136325 531.13 23521.753
478783.48 8215893.16 475.31 -51.198436 -16.137008 545.683 23521.663
478780.28 8215817.26 476.45 -51.198466 -16.137695 557.927 23521.572
478777.68 8215741.67 477.61 -51.198491 -16.138378 571.482 23521.482
478775.68 8215665.78 478.67 -51.198511 -16.139064 586.857 23521.392
478774.56 8215590.19 479.53 -51.198522 -16.139747 607.912 23521.302
478774.04 8215514.6 480.3 -51.198527 -16.140431 634.56 23521.212
478774.41 8215439.01 481.09 -51.198524 -16.141114 658.155 23521.123
478775.38 8215363.42 481.75 -51.198516 -16.141797 679.504 23521.034
478776.04 8215287.84 482.11 -51.198511 -16.142481 705.401 23520.944
478777.01 8215211.94 482.11 -51.198502 -16.143167 739.492 23520.855
478778.57 8215136.05 481.72 -51.198488 -16.143853 779.688 23520.765
478779.83 8215059.85 480.65 -51.198477 -16.144542 826.53 23520.675
478781.39 8214983.34 479.04 -51.198463 -16.145233 880.442 23520.585
478782.35 8214906.52 477.44 -51.198455 -16.145928 939.146 23520.494
478783.61 8214829.71 476.35 -51.198444 -16.146622 1001.695 23520.404
478784.58 8214752.58 476.02 -51.198436 -16.14732 1066.309 23520.313
478785.25 8214675.15 475.95 -51.19843 -16.14802 1137.156 23520.221
478785.32 8214597.41 476.18 -51.19843 -16.148722 1223.554 23520.129
478785.1 8214519.98 476.49 -51.198433 -16.149422 1327.549 23520.037
478783.69 8214442.55 476.64 -51.198447 -16.150122 1448.954 23519.946
478781.69 8214364.81 476.96 -51.198466 -16.150825 1580.185 23519.853
478778.49 8214287.37 477.9 -51.198497 -16.151525 1697.966 23519.761
478774.71 8214210.25 479.42 -51.198533 -16.152222 1772.852 23519.669
478770.03 8214133.12 480.83 -51.198577 -16.152919 1774.802 23519.577
478765.35 8214055.68 481.71 -51.198622 -16.153619 1749.28 23519.484
478761.27 8213978.55 482.13 -51.198661 -16.154317 1707.539 23519.392
478757.78 8213901.43 482.29 -51.198694 -16.155014 1654.576 23519.3
478755.18 8213823.99 482.38 -51.198719 -16.155714 1691.686 23519.208
478752.59 8213746.86 482.38 -51.198744 -16.156411 1975.818 23519.116
478750.29 8213669.43 482.51 -51.198766 -16.157111 2394.612 23519.024
478748.28 8213592.0 482.74 -51.198786 -16.157811 2747.177 23518.932
478746.87 8213514.56 483.12 -51.198799 -16.158511 2905.064 23518.84
478746.35 8213437.13 483.86 -51.198805 -16.159211 2996.256 23518.748
478746.72 8213360.01 484.89 -51.198802 -16.159908 3266.19 23518.657
478747.99 8213282.58 486.17 -51.198791 -16.160608 3594.234 23518.566
478750.44 8213205.46 487.76 -51.198769 -16.161306 3671.461 23518.475
478754.37 8213128.95 489.21 -51.198733 -16.161997 3503.624 23518.386
478758.9 8213052.14 490.19 -51.198691 -16.162692 3195.144 23518.296
478764.02 8212975.33 490.84 -51.198644 -16.163386 2876.861 23518.207
478768.85 8212898.82 491.42 -51.198599 -16.164078 2685.439 23518.117
478773.38 8212822.01 492.15 -51.198558 -16.164772 2252.381 23518.028
478777.31 8212745.19 493.42 -51.198522 -16.165467 1458.91 23517.938
478781.25 8212668.69 495.04 -51.198486 -16.166158 710.437 23517.848
478785.48 8212591.88 496.45 -51.198447 -16.166853 122.025 23517.758
478789.41 8212515.06 497.23 -51.198411 -16.167547 -553.535 23517.669
478793.64 8212438.25 497.16 -51.198372 -16.168242 -1367.222 23517.579
478797.58 8212361.13 496.85 -51.198336 -16.168939 -2148.314 23517.489
478801.81 8212283.39 496.3 -51.198297 -16.169642 -2778.7 23517.398
478806.04 8212205.97 495.37 -51.198258 -16.170342 -3074.839 23517.307
478809.98 8212127.92 494.13 -51.198222 -16.171047 -2973.388 23517.216
478813.91 8212049.57 492.56 -51.198186 -16.171755 -2640.584 23517.124
478816.66 8211970.92 490.69 -51.198161 -16.172467 -2226.519 23517.032
478818.82 8211891.64 488.77 -51.198141 -16.173183 -1818.862 23516.939
478819.19 8211811.75 487.29 -51.198138 -16.173905 -1494.454 23516.845
478818.38 8211731.86 486.14 -51.198147 -16.174628 -1380.988 23516.75
478816.38 8211651.66 484.98 -51.198166 -16.175353 -1423.415 23516.655
478812.89 8211570.85 483.71 -51.198199 -16.176083 -1449.935 23516.559
478808.81 8211490.03 482.3 -51.198238 -16.176814 -1315.185 23516.463
478803.55 8211408.91 480.85 -51.198288 -16.177547 -1071.606 23516.366
478798.28 8211327.48 479.53 -51.198338 -16.178283 -839.722 23516.269
478792.72 8211245.74 478.41 -51.198391 -16.179022 -666.054 23516.171
478787.16 8211163.69 477.15 -51.198444 -16.179764 -545.746 23516.073
478781.59 8211081.34 475.2 -51.198497 -16.180508 -471.153 23515.975
478775.74 8210998.68 472.46 -51.198552 -16.181255 -393.701 23515.876
478770.17 8210915.71 470.01 -51.198605 -16.182005 -307.99 23515.777
478765.21 8210832.43 469.57 -51.198652 -16.182758 -242.042 23515.677
478760.24 8210749.16 471.55 -51.198699 -16.183511 -196.968 23515.578
478755.87 8210666.5 475.52 -51.198741 -16.184258 -151.589 23515.48
478751.79 8210584.15 481.04 -51.19878 -16.185003 -106.466 23515.382
478747.71 8210502.41 487.53 -51.198819 -16.185742 -72.755 23515.284
478743.93 8210421.6 494.43 -51.198855 -16.186472 -47.758 23515.188
478740.15 8210341.39 501.16 -51.198891 -16.187197 -21.901 23515.093
478737.85 8210261.81 507.5 -51.198913 -16.187917 3.717 23514.998
478737.04 8210182.53 513.59 -51.198922 -16.188633 24.989 23514.905
478737.71 8210103.87 519.4 -51.198916 -16.189344 41.706 23514.812
478739.56 8210025.52 524.6 -51.198899 -16.190053 56.89 23514.72
478743.2 8209947.79 529.04 -51.198866 -16.190755 71.865 23514.63
478747.73 8209870.05 533.05 -51.198824 -16.191458 83.991 23514.539
478753.45 8209792.93 537.28 -51.198772 -16.192155 94.221 23514.449
478759.46 8209716.12 542.01 -51.198716 -16.19285 105.18 23514.36
478764.88 8209639.62 547.15 -51.198666 -16.193542 115.95 23514.271
478769.11 8209563.72 552.65 -51.198627 -16.194228 124.211 23514.183
478773.04 8209487.83 557.98 -51.198591 -16.194914 133.041 23514.094
479320.18 8209554.11 539.43 -51.193472 -16.194319 194.489 23514.295
479310.0 8209648.43 533.24 -51.193566 -16.193466 172.424 23514.404
479298.63 8209743.37 527.06 -51.193672 -16.192608 153.444 23514.513
479287.25 8209838.0 522.07 -51.193777 -16.191753 143.944 23514.622
479276.48 8209932.93 518.86 -51.193877 -16.190894 136.044 23514.732
479266.88 8210028.18 517.23 -51.193966 -16.190033 121.784 23514.842
479258.78 8210123.12 516.48 -51.194041 -16.189175 97.221 23514.952
479253.05 8210218.06 516.71 -51.194094 -16.188317 63.201 23515.062
479249.69 8210312.39 517.8 -51.194124 -16.187464 29.462 23515.173
