 GPSALT IGRF LAT LONG Line mag_res1 MAGIGRF X Y
1026 509.62 23517.897999999997 -16.164958 -51.202940999999996 22790 -297.38609944817836 -114.292 8212800.96 478304.8
1027 509.97 23517.928 -16.164728 -51.202940999999996 22790 -168.29152636231632 20.98 8212826.47 478304.78
1028 510.32 23517.959 -16.164494 -51.202938 22790 108.83742561841561 304.33 8212852.28 478305.05
1029 510.42 23517.988999999998 -16.164264000000003 -51.202938 22790 548.1024194048523 749.7710000000001 8212877.78 478305.02
1030 510.52 23518.019 -16.164031 -51.202938 22790 1114.9693688912785 1322.888 8212903.59 478305.0
1031 510.63 23518.05 -16.163797 -51.202936 22790 1742.4913208720166 1956.631 8212929.4 478305.27
1032 510.59 23518.08 -16.163567 -51.202936 22790 2364.7543147444662 2585.069 8212954.9 478305.25
1033 510.48 23518.11 -16.163335999999997 -51.202938 22790 2938.0278851637677 3164.551 8212980.41 478304.92
1034 510.37 23518.14 -16.163106 -51.202938 22790 3442.8578790362303 3675.5559999999996 8213005.91 478304.9
1035 510.22 23518.171000000002 -16.162872 -51.202938 22790 3874.911828436638 4113.861 8213031.72 478304.87
1036 510.0 23518.201 -16.162642 -51.202938 22790 4230.116822309095 4475.241 8213057.22 478304.85
1037 509.77 23518.231 -16.162414000000002 -51.202938 22790 4502.014439694962 4753.242 8213082.42 478304.82
1038 509.55 23518.261000000002 -16.162181 -51.202938 22790 4694.44038918117 4951.918 8213108.23 478304.8
1039 509.24 23518.291 -16.16195 -51.202940999999996 22790 4827.1243803870575 5090.808 8213133.73 478304.47
1040 508.93 23518.321 -16.161719 -51.202940999999996 22790 4922.104953472926 5191.965999999999 8213159.24 478304.45
1041 508.62 23518.352000000003 -16.161489000000003 -51.202940999999996 22790 4984.0849472593645 5260.121999999999 8213184.74 478304.42
1042 508.28 23518.382 -16.161258 -51.202940999999996 22790 5002.906941131821 5285.119000000001 8213210.24 478304.4
1043 507.91 23518.412 -16.161027999999998 -51.202940999999996 22790 4969.881514131665 5258.272 8213235.75 478304.37
1044 507.55 23518.442000000003 -16.160797 -51.202940999999996 22790 4884.512508004114 5179.0779999999995 8213261.25 478304.35
1045 507.17 23518.472 -16.160567 -51.202940999999996 22790 4756.341501790558 5057.083 8213286.75 478304.32
1046 506.75 23518.502 -16.160335999999997 -51.202944 22790 4601.26107229588 4908.21 8213312.26 478304.0
1047 506.32 23518.532000000003 -16.160106 -51.202944 22790 4433.004066168329 4746.128 8213337.76 478303.98
1048 505.9 23518.562 -16.159875 -51.202944 22790 4261.883059954773 4581.183 8213363.26 478303.95
1049 505.41 23518.592999999997 -16.159644 -51.202944 22790 4098.181633040637 4423.659000000001 8213388.77 478303.93
1050 504.93 23518.623 -16.159414 -51.202946999999995 22790 3950.532624246524 4282.215999999999 8213414.27 478303.6
1051 504.44 23518.653 -16.159183 -51.202946999999995 22790 3822.4326181189876 4160.291 8213439.77 478303.58
1052 503.93 23518.682999999997 -16.158953 -51.202946999999995 22790 3710.5701911185993 4054.607 8213465.28 478303.55
1053 503.4 23518.713 -16.158719 -51.202946999999995 22790 3606.8641406050388 3957.151 8213491.09 478303.53
1054 502.88 23518.744 -16.158489000000003 -51.202946999999995 22790 3502.9441343914696 3859.407 8213516.59 478303.5
1055 502.35 23518.773999999998 -16.158258 -51.202946999999995 22790 3391.438128263926 3754.0759999999996 8213542.09 478303.48
1056 501.83 23518.804 -16.158028 -51.202949 22790 3268.015698769247 3636.861 8213567.6 478303.16
1057 501.3 23518.834 -16.157794 -51.202949 22790 3131.7776481694355 3506.8740000000003 8213593.41 478303.13
1058 500.78 23518.863999999998 -16.157564 -51.202952 22790 2986.073639461349 3367.375 8213618.91 478302.81
1059 500.28 23518.895 -16.157332999999998 -51.202952 22790 2835.500633247786 3222.978 8213644.41 478302.78
1060 499.78 23518.925 -16.157103 -51.202954999999996 22790 2685.635203753107 3079.32 8213669.92 478302.46
1061 499.28 23518.955 -16.156869 -51.202958 22790 2542.6461506587643 2942.611 8213695.73 478302.14
1062 498.8 23518.985 -16.156639000000002 -51.202961 22790 2411.4831419506786 2817.653 8213721.23 478301.82
1063 498.34 23519.015 -16.156408 -51.202963000000004 22790 2294.7101331565664 2707.086 8213746.73 478301.49
1064 497.88 23519.045 -16.156178 -51.202963000000004 22790 2193.173127029024 2611.724 8213772.23 478301.47
1065 497.43 23519.076 -16.155947 -51.202965999999996 22790 2106.5746975343504 2531.333 8213797.74 478301.15
1066 497.01 23519.106 -16.155717000000003 -51.202971999999995 22790 2034.6186862457146 2465.612 8213823.24 478300.53
1067 496.58 23519.136000000002 -16.155483 -51.202974 22790 1976.9606330655865 2414.235 8213849.05 478300.2
1068 496.16 23519.166 -16.155253 -51.202977000000004 22790 1932.4556243574934 2375.935 8213874.55 478299.88
1069 495.79 23519.196 -16.155022 -51.20298 22790 1898.3921948628138 2348.0789999999997 8213900.06 478299.56
1070 495.42 23519.227000000003 -16.154789 -51.202985999999996 22790 1871.062139187929 2327.0589999999997 8213925.87 478298.94
1071 495.05 23519.257 -16.154557999999998 -51.202988 22790 1847.4041304798438 2309.606 8213951.37 478298.62
1072 494.73 23519.287 -16.154328 -51.202994 22790 1825.1921191912077 2293.629 8213976.87 478298.0
1073 494.42 23519.317000000003 -16.154097 -51.202996999999996 22790 1803.6511104831218 2278.2929999999997 8214002.37 478297.68
1074 494.11 23519.347 -16.153867 -51.203002000000005 22790 1783.1546784079 2264.034 8214027.88 478297.06
1075 493.83 23519.377 -16.153633 -51.203005 22790 1765.025625313558 2252.185 8214053.69 478296.74
1076 493.6 23519.407000000003 -16.153403 -51.203011 22790 1750.5446140249294 2243.939 8214079.19 478296.12
1077 493.36 23519.437 -16.153172 -51.203013 22790 1739.4296052308177 2239.03 8214104.69 478295.79
1078 493.13 23519.467 -16.152942000000003 -51.203019 22790 1729.9031732416142 2235.74 8214130.2 478295.18
1079 492.99 23519.497000000003 -16.152711 -51.203024 22790 1720.2581619529783 2232.33 8214155.7 478294.56
1080 492.84 23519.528 -16.152480999999998 -51.203027 22790 1709.689153158874 2227.967 8214181.2 478294.23
1081 492.7 23519.557999999997 -16.15225 -51.203033000000005 22790 1697.5171418702453 2222.03 8214206.7 478293.61
1082 492.62 23519.588 -16.152019 -51.203038 22790 1681.1637098810347 2211.913 8214232.21 478293.0
1083 492.58 23519.618 -16.151789 -51.203041 22790 1656.0207010869303 2192.976 8214257.71 478292.67
1084 492.54 23519.647999999997 -16.151557999999998 -51.203047 22790 1618.0956897983015 2161.286 8214283.21 478292.05
1085 492.53 23519.678 -16.151328 -51.203049 22790 1567.3202603036148 2116.718 8214308.72 478291.73
1086 492.58 23519.708 -16.151097 -51.203052 22790 1506.690251595529 2062.2929999999997 8214334.22 478291.41
1087 492.64 23519.737999999998 -16.150869 -51.203055 22790 1440.3682872734728 2002.101 8214359.41 478291.09
1088 492.69 23519.767999999996 -16.150639 -51.203061 22790 1372.0758551982376 1940.046 8214384.92 478290.47
1089 492.84 23519.798 -16.150408 -51.203063 22790 1304.3318464901577 1878.507 8214410.42 478290.15
1090 492.99 23519.827999999998 -16.150181 -51.203066 22790 1237.6438820820763 1817.95 8214435.61 478289.82
1091 493.14 23519.857999999997 -16.14995 -51.203069 22790 1171.8114525873968 1758.325 8214461.12 478289.5
1092 493.32 23519.888 -16.149720000000002 -51.203072 22790 1107.5054438793036 1700.224 8214486.62 478289.18
1093 493.52 23519.917 -16.149492000000002 -51.203074 22790 1045.8200587706478 1644.671 8214511.82 478288.86
1094 493.72 23519.947 -16.149264000000002 -51.203077 22790 987.6870944488182 1592.668 8214537.01 478288.54
1095 493.92 23519.977000000003 -16.149033 -51.20308 22790 933.162085654712 1544.349 8214562.51 478288.21
1096 494.12 23520.007 -16.148806 -51.20308 22790 881.8397031265988 1499.129 8214587.71 478288.19
1097 494.33 23520.037 -16.148578 -51.203083 22790 832.8543180179431 1456.276 8214612.91 478287.87
1098 494.53 23520.067000000003 -16.148347 -51.203086 22790 785.5903093098574 1415.217 8214638.41 478287.55
1099 494.73 23520.097 -16.148120000000002 -51.203086 22790 739.9059266957308 1375.636 8214663.61 478287.52
1100 494.94 23520.127 -16.147892000000002 -51.203086 22790 695.7709649544371 1337.601 8214688.8 478287.5
1101 495.14 23520.156000000003 -16.147664000000002 -51.203088 22790 653.3745797597619 1301.338 8214714.0 478287.17
1102 495.32 23520.186 -16.147436 -51.203088 22790 612.8096180182482 1266.873 8214739.19 478287.15
1103 495.49 23520.216 -16.147208 -51.203088 22790 573.7962354043416 1233.963 8214764.39 478287.12
1104 495.67 23520.246 -16.146981 -51.203088 22790 535.956273662822 1202.223 8214789.58 478287.1
1105 495.82 23520.276 -16.146753 -51.203088 22790 499.0698910486957 1171.44 8214814.78 478287.07
1106 495.95 23520.305 -16.146525 -51.203088 22790 463.33850852058276 1141.8110000000001 8214839.98 478287.05
1107 496.08 23520.335 -16.146297 -51.203088 22790 429.0715466932753 1113.645 8214865.17 478287.02
1108 496.21 23520.365 -16.14607 -51.203086 22790 396.413166745705 1087.059 8214890.37 478287.3
1109 496.28 23520.395 -16.145842000000002 -51.203086 22790 365.1782049183978 1061.925 8214915.56 478287.27
1110 496.35 23520.424 -16.145617 -51.203083 22790 335.3858692708319 1038.131 8214940.45 478287.54
1111 496.43 23520.453999999998 -16.145389 -51.20308 22790 306.7644893232673 1015.582 8214965.65 478287.82
1112 496.45 23520.484 -16.145160999999998 -51.203077 22790 279.24510928990946 994.1360000000001 8214990.85 478288.09
1113 496.46 23520.514 -16.144932999999998 -51.203074 22790 252.7001500429135 973.6619999999999 8215016.04 478288.36
1114 496.46 23520.543999999998 -16.144706 -51.203072 22790 226.7957700093301 953.831 8215041.24 478288.63
1115 496.42 23520.572999999997 -16.144481 -51.203069 22790 201.28543436200266 934.319 8215066.13 478288.9
1116 496.3 23520.603 -16.144253 -51.203066 22790 175.6534752010259 914.757 8215091.32 478289.18
1117 496.19 23520.632999999998 -16.144028 -51.203061 22790 149.88014213423423 894.952 8215116.21 478289.75
1118 496.07 23520.662999999997 -16.1438 -51.203058 22790 123.91176210065066 875.057 8215141.41 478290.02
1119 495.79 23520.693 -16.143572 -51.203052 22790 98.27638464760992 855.465 8215166.61 478290.59
1120 495.51 23520.722999999998 -16.143345 -51.203049 22790 73.29642540083978 836.556 8215191.8 478290.86
1121 495.23 23520.752 -16.14312 -51.203044 22790 49.52709233382234 818.755 8215216.69 478291.43
1122 494.81 23520.782000000003 -16.142892 -51.203038 22790 27.207714881007178 802.4789999999999 8215241.89 478292.0
1123 494.33 23520.812 -16.142664 -51.203033000000005 22790 6.759758214560065 788.072 8215267.08 478292.57
1124 493.84 23520.842 -16.142436 -51.203027 22790 -11.664619238480668 775.691 8215292.28 478293.14
1125 493.27 23520.872000000003 -16.142208 -51.203022 22790 -28.229996691521364 765.169 8215317.48 478293.71
1126 492.55 23520.902000000002 -16.141981 -51.203016 22790 -43.399953443762 756.041 8215342.67 478294.27
1127 491.83 23520.932 -16.141756 -51.203011 22790 -57.71928651054645 747.69 8215367.56 478294.84
1128 491.11 23520.962000000003 -16.141528 -51.203002000000005 22790 -71.75866138304445 739.664 8215392.76 478295.71
1129 490.16 23520.992000000002 -16.141297 -51.202996999999996 22790 -85.92766243552217 731.6110000000001 8215418.26 478296.28
1130 489.21 23521.022 -16.141070000000003 -51.202988 22790 -100.20103739403919 723.352 8215443.46 478297.14
1131 488.26 23521.052000000003 -16.140842000000003 -51.20298 22790 -114.74141226653705 714.825 8215468.66 478298.01
1132 487.2 23521.082000000002 -16.140614000000003 -51.202974 22790 -129.47936893275858 706.128 8215493.85 478298.58
1133 486.09 23521.112 -16.140383 -51.202969 22790 -144.31079077204834 697.415 8215519.36 478299.15
1134 484.97 23521.142000000003 -16.140156 -51.202961 22790 -158.85674494374598 688.8810000000001 8215544.55 478300.01
1135 479.83 23521.266 -16.14002 -51.198527 22800 -185.64572864996978 618.446 8215560.07 478774.0
1136 480.07 23521.238999999998 -16.140225 -51.198527 22800 -172.0012804241485 626.586 8215537.34 478774.02
1137 480.3 23521.212000000003 -16.140431 -51.198527 22800 -158.5204114117396 634.56 8215514.6 478774.04
1138 480.54 23521.185 -16.140635999999997 -51.198527 22800 -145.42554239955018 642.148 8215491.86 478774.06
1139 480.78 23521.158 -16.140842000000003 -51.198527 22800 -132.7946733011163 649.271 8215469.12 478774.09
1140 481.02 23521.132 -16.141045000000002 -51.198524 22800 -120.61784618043396 655.987 8215446.69 478774.4
1141 481.25 23521.105 -16.14125 -51.198522 22800 -108.65197458748196 662.416 8215423.95 478774.72
1142 481.47 23521.077999999998 -16.141455999999998 -51.198522 22800 -96.86252627564159 668.7 8215401.22 478774.75
1143 481.64 23521.051 -16.141661 -51.198519 22800 -84.9516547689285 675.075 8215378.48 478775.06
1144 481.81 23521.023999999998 -16.141867 -51.198516 22800 -72.70278317597104 681.7869999999999 8215355.74 478775.38
1145 481.98 23520.998 -16.14207 -51.198516 22800 -60.07595846356605 688.9810000000001 8215333.31 478775.41
1146 482.05 23520.971 -16.142278 -51.198513 22800 -46.63946335719777 696.809 8215310.27 478775.72
1147 482.11 23520.944 -16.142481 -51.198510999999996 22800 -32.585636150488995 705.4010000000001 8215287.84 478776.04
1148 482.18 23520.917 -16.142689 -51.198508000000004 22800 -17.580720171508005 714.794 8215264.79 478776.36
1149 482.17 23520.891 -16.142892 -51.198505 22800 -1.9608929647992 724.952 8215242.36 478776.68
1150 482.12 23520.863999999998 -16.143097 -51.198502000000005 22800 14.394978628158583 735.7710000000001 8215219.62 478777.0
1151 482.08 23520.837000000003 -16.143303 -51.198499 22800 31.248429434515288 747.09 8215196.89 478777.32
1152 481.99 23520.81 -16.143507999999997 -51.198496999999996 22800 48.55730102724738 758.862 8215174.15 478777.64
1153 481.83 23520.783 -16.143717000000002 -51.198491 22800 66.50521950098505 771.169 8215151.1 478778.25
1154 481.66 23520.756 -16.143922 -51.198488 22800 84.9116703071237 784.041 8215128.37 478778.57
1155 481.5 23520.729 -16.144128 -51.198485999999995 22800 103.94454190008116 797.5369999999999 8215105.63 478778.89
1156 481.07 23520.702 -16.144333 -51.198479999999996 22800 123.66841607358174 811.694 8215082.89 478779.51
1157 480.65 23520.675 -16.144542 -51.198477000000004 22800 144.11391126596925 826.53 8215059.85 478779.83
1158 480.22 23520.647999999997 -16.144747 -51.198471999999995 22800 165.18978535322515 842.04 8215037.11 478780.44
1159 479.73 23520.621 -16.144956 -51.198469 22800 186.9022805456126 858.143 8215014.07 478780.76
1160 479.21 23520.593999999997 -16.145164 -51.198465999999996 22800 209.1541965248265 874.783 8214991.02 478781.08
1161 478.69 23520.567000000003 -16.145372000000002 -51.198463000000004 22800 231.89169171698848 891.9110000000001 8214967.98 478781.4
1162 478.19 23520.54 -16.145581 -51.198461 22800 254.99960769618906 909.4069999999999 8214944.93 478781.72
1163 477.74 23520.512000000002 -16.145789 -51.198454999999996 22800 278.3971054691325 927.165 8214921.89 478782.34
1164 477.29 23520.485 -16.145997 -51.198452 22800 302.02402144810776 945.18 8214898.84 478782.66
1165 476.84 23520.458 -16.146206 -51.198449 22800 325.9825165544762 963.53 8214875.8 478782.97
1166 476.59 23520.431 -16.146414 -51.198446999999994 22800 350.4624325334646 982.398 8214852.75 478783.29
1167 476.35 23520.404 -16.146622 -51.198444 22800 375.368927725852 1001.695 8214829.71 478783.61
1168 476.1 23520.376 -16.146831 -51.198440999999995 22800 400.5038437048331 1021.2180000000001 8214806.66 478783.93
1169 476.02 23520.349 -16.147042000000003 -51.198438 22800 425.57938328347666 1040.609 8214783.31 478784.25
1170 476.02 23520.321 -16.147253 -51.198436 22800 450.50692286189474 1059.8519999999999 8214759.96 478784.57
1171 476.02 23520.293999999998 -16.147461 -51.198433 22800 475.7308388408758 1079.464 8214736.91 478784.89
1172 476.01 23520.267000000003 -16.14767 -51.198433 22800 501.8763314527147 1100.03 8214713.87 478784.91
1173 475.97 23520.238999999998 -16.147880999999998 -51.19843 22800 529.3878710313584 1121.857 8214690.52 478785.23
1174 475.94 23520.212000000003 -16.148092000000002 -51.19843 22800 558.2298288158271 1145.042 8214667.16 478785.25
1175 475.9 23520.183999999997 -16.1483 -51.198427 22800 588.4783240082147 1169.681 8214644.12 478785.57
1176 476.04 23520.157000000003 -16.148511 -51.198427 22800 620.2908610923288 1195.838 8214620.77 478785.6
1177 476.18 23520.129 -16.148722 -51.19843 22800 653.6338162962547 1223.5539999999999 8214597.41 478785.32
1178 476.31 23520.102000000003 -16.148931 -51.19843 22800 688.4973089080994 1252.838 8214574.37 478785.34
1179 476.4 23520.074 -16.149142 -51.19843 22800 725.0748459922136 1283.76 8214551.02 478785.37
1180 476.46 23520.047000000002 -16.149353 -51.198433 22800 763.2778011961396 1316.336 8214527.66 478785.09
1181 476.53 23520.019 -16.149564 -51.198436 22800 803.0663356997036 1350.499 8214504.31 478784.82
1182 476.58 23519.992000000002 -16.149772 -51.198438 22800 844.3368257310069 1386.22 8214481.27 478784.54
1183 476.61 23519.964 -16.149983 -51.198440999999995 22800 887.1697810209447 1423.425 8214457.91 478784.27
1184 476.65 23519.936 -16.150194 -51.198446999999994 22800 931.2423129439732 1461.902 8214434.56 478783.7
1185 476.68 23519.909 -16.150403 -51.198452 22800 976.0808004807454 1501.22 8214411.52 478783.13
1186 476.82 23519.881 -16.150614 -51.198461 22800 1021.2967506095989 1540.868 8214388.16 478782.26
1187 476.96 23519.853 -16.150825 -51.198465999999996 22800 1066.2092825326274 1580.185 8214364.81 478781.69
1188 477.09 23519.826 -16.151032999999998 -51.198474 22800 1109.8101882754504 1618.293 8214341.76 478780.82
1189 477.39 23519.798 -16.151244000000002 -51.198483 22800 1151.4337176177107 1654.351 8214318.41 478779.95
1190 477.77 23519.77 -16.151456 -51.198491 22800 1190.2522469601963 1687.604 8214295.06 478779.08
1191 478.16 23519.743 -16.151664 -51.198502000000005 22800 1225.5961502084895 1717.484 8214272.01 478777.92
1192 478.58 23519.715 -16.151875 -51.198513 22800 1256.8326769702066 1743.185 8214248.66 478776.75
1193 479.08 23519.687 -16.152082999999998 -51.198524 22800 1282.413580132487 1763.3029999999999 8214225.61 478775.58
1194 479.59 23519.659 -16.152294 -51.198538 22800 1300.9581043999003 1776.3410000000001 8214202.26 478774.12
1195 480.09 23519.632 -16.152503 -51.198549 22800 1311.7270076481993 1781.646 8214179.21 478772.96
1196 480.46 23519.604 -16.152711 -51.198563 22800 1315.797908229938 1780.2839999999999 8214156.16 478771.49
1197 480.83 23519.577 -16.152919 -51.198577 22800 1315.7473881111014 1774.8020000000001 8214133.12 478770.03
1198 481.2 23519.549 -16.153131 -51.198591 22800 1314.2523331651078 1767.7979999999998 8214109.76 478768.57
1199 481.45 23519.521 -16.153339000000003 -51.198602 22800 1312.2928155407944 1760.378 8214086.72 478767.4
1200 481.65 23519.493 -16.153547 -51.198615999999994 22800 1309.6217162085522 1752.273 8214063.67 478765.94
1201 481.84 23519.466 -16.153758 -51.198627 22800 1305.5862430562815 1742.701 8214040.32 478764.78
1202 482.0 23519.438 -16.153967 -51.198640999999995 22800 1299.4701436382459 1731.152 8214017.27 478763.31
1203 482.08 23519.41 -16.154177999999998 -51.198652 22800 1291.4546704859747 1717.6 8213993.92 478762.15
1204 482.16 23519.382999999998 -16.154386 -51.198663 22800 1281.5665736482565 1702.249 8213970.87 478760.98
1205 482.24 23519.355 -16.154594 -51.198674 22800 1270.3930561099621 1685.614 8213947.83 478759.82
1206 482.27 23519.327999999998 -16.154803 -51.198686 22800 1259.1259592722495 1668.884 8213924.78 478758.65
1207 482.29 23519.3 -16.155014 -51.198694 22800 1250.3834886147279 1654.576 8213901.43 478757.78
1208 482.32 23519.272 -16.155222 -51.198702000000004 22800 1248.4993943575523 1647.1989999999998 8213878.38 478756.91
1209 482.35 23519.245 -16.155433 -51.198710999999996 22800 1259.7719237858241 1652.905 8213855.03 478756.05
1210 482.37 23519.217 -16.155642 -51.198716 22800 1290.4748320231784 1678.086 8213831.98 478755.47
1211 482.39 23519.189 -16.155853 -51.198722 22800 1345.3373639462125 1727.3529999999998 8213808.63 478754.9
1212 482.4 23519.162 -16.156064 -51.19873 22800 1425.8173140752845 1802.265 8213785.27 478754.03
1213 482.39 23519.134 -16.156272 -51.198738 22800 1529.4727991173086 1900.4289999999999 8213762.23 478753.17
1214 482.37 23519.107000000004 -16.156481 -51.198747 22800 1650.1687048603574 2015.632 8213739.18 478752.3
1215 482.36 23519.078999999998 -16.156692 -51.198755 22800 1780.2572342026176 2140.155 8213715.83 478751.43
1216 482.44 23519.051 -16.156903 -51.198761 22800 1913.5307661254133 2267.833 8213692.48 478750.86
1217 482.51 23519.023999999998 -16.157110999999997 -51.198766 22800 2045.8326744490118 2394.612 8213669.43 478750.29
1218 482.59 23518.996 -16.157322 -51.198772 22800 2173.1552062858013 2516.34 8213646.08 478749.71
1219 482.65 23518.968999999997 -16.157531 -51.198777 22800 2289.4791146091666 2627.1409999999996 8213623.03 478749.14
1220 482.72 23518.941000000003 -16.157742000000002 -51.198783 22800 2388.5666465321956 2720.633 8213599.68 478748.57
1221 482.79 23518.914 -16.15795 -51.198788 22800 2466.552554855561 2793.0959999999995 8213576.63 478748.0
1222 482.88 23518.886000000002 -16.158161 -51.198794 22800 2524.8140867783645 2845.762 8213553.28 478747.43
1223 483.03 23518.859 -16.158369 -51.198799 22800 2568.7895743151366 2884.217 8213530.24 478746.86
1224 483.17 23518.831000000002 -16.158580999999998 -51.198802 22800 2604.7625295192884 2914.563 8213506.88 478746.58
1225 483.32 23518.803 -16.158792000000002 -51.198805 22800 2636.4900640226338 2940.665 8213483.53 478746.31
1226 483.59 23518.776 -16.159000000000002 -51.198805 22800 2666.9369774210722 2965.53 8213460.48 478746.33
1227 483.86 23518.748 -16.159211 -51.198805 22800 2703.317514419167 2996.256 8213437.13 478746.35
1228 484.13 23518.721 -16.159419 -51.198808 22800 2759.972004536488 3047.36 8213414.09 478746.08
1229 484.44 23518.694 -16.159631 -51.198805 22800 2845.9005441149066 3127.6040000000003 8213390.74 478746.4
1230 484.78 23518.666 -16.159842 -51.198805 22800 2953.5945018995944 3229.6409999999996 8213367.38 478746.42
1231 485.12 23518.639 -16.16005 -51.198802 22800 3070.098997091982 3340.5359999999996 8213344.34 478746.74
1232 485.48 23518.612 -16.160258 -51.198799 22800 3184.282913070963 3449.1079999999997 8213321.29 478747.06
1233 485.9 23518.584 -16.160469 -51.198794 22800 3284.8024552299244 3543.913 8213297.94 478747.68
1234 486.31 23518.557 -16.160678 -51.198788 22800 3361.359952916836 3614.8320000000003 8213274.9 478748.29
1235 486.73 23518.53 -16.160885999999998 -51.198786 22800 3410.5988688960497 3658.4590000000003 8213251.85 478748.61
1236 487.24 23518.502999999997 -16.161094 -51.198777 22800 3434.5923691635094 3676.784 8213228.81 478749.52
1237 487.76 23518.475 -16.161306 -51.198769 22800 3435.0139139030125 3671.461 8213205.46 478750.44
1238 488.27 23518.447999999997 -16.161514 -51.198761 22800 3413.0168349570604 3643.7929999999997 8213182.41 478751.35
1239 488.7 23518.421000000002 -16.161722 -51.198749 22800 3370.620337805063 3595.698 8213159.37 478752.56
1240 489.08 23518.394 -16.161931 -51.198738 22800 3309.932261439667 3529.309 8213136.32 478753.77
1241 489.46 23518.368 -16.162136 -51.198724 22800 3234.0717224821815 3447.795 8213113.59 478755.28
1242 489.8 23518.341 -16.162344 -51.198713 22800 3147.9816461167798 3356.0040000000004 8213090.54 478756.49
1243 490.04 23518.314 -16.162553 -51.198699 22800 3057.4581515453247 3259.752 8213067.5 478758.0
1244 490.27 23518.287 -16.162761 -51.198686 22800 2966.236656887851 3162.803 8213044.46 478759.5
1245 490.51 23518.26 -16.162969 -51.198671999999995 22800 2874.261583102998 3065.097 8213021.41 478761.01
1246 490.68 23518.232999999997 -16.163178 -51.198658 22800 2782.215088531543 2967.322 8212998.37 478762.52
1247 490.84 23518.207000000002 -16.163386 -51.198644 22800 2697.4815938740694 2876.861 8212975.33 478764.02
1248 491.01 23518.18 -16.163594 -51.19863 22800 2630.663520089216 2804.312 8212952.28 478765.53
1249 491.18 23518.153 -16.163803 -51.198615999999994 22800 2583.5000255177556 2751.42 8212929.24 478767.04
1250 491.36 23518.126 -16.164008 -51.198602 22800 2541.807907260852 2704.073 8212906.5 478768.54
1251 491.54 23518.099 -16.164217 -51.198591 22800 2481.816410108855 2638.383 8212883.46 478769.75
1252 491.74 23518.072 -16.164425 -51.198577 22800 2381.9343363240014 2532.77 8212860.41 478771.26
1253 491.99 23518.045 -16.164633 -51.198566 22800 2233.7118391719987 2378.849 8212837.37 478772.47
1254 492.23 23518.017999999996 -16.164842 -51.198555 22800 2043.9283420200013 2183.367 8212814.33 478773.68
1255 492.48 23517.992000000002 -16.16505 -51.198541 22800 1824.4922682351473 1958.2 8212791.28 478775.19
1256 492.95 23517.965 -16.165257999999998 -51.19853 22800 1584.60377108315 1712.6129999999998 8212768.24 478776.4
1257 493.42 23517.938 -16.165467 -51.198522 22800 1336.5716921371977 1458.91 8212745.19 478777.31
1258 493.88 23517.911 -16.165675 -51.198510999999996 22800 1097.5151949852077 1214.155 8212722.15 478778.52
1259 494.37 23517.884 -16.165882999999997 -51.198499 22800 876.8006978332045 987.742 8212699.11 478779.73
1260 494.87 23517.857000000004 -16.166092000000003 -51.198488 22800 672.2306214680264 777.471 8212676.06 478780.94
1261 495.37 23517.83 -16.166297 -51.198477000000004 22800 481.7080799297802 581.325 8212653.33 478782.15
1262 495.83 23517.803 -16.166506 -51.198465999999996 22800 307.27800356437785 401.194 8212630.28 478783.36
1263 496.2 23517.776 -16.166714000000002 -51.198454999999996 22800 145.14350641238053 233.361 8212607.24 478784.57
1264 496.58 23517.749 -16.166922 -51.198444 22800 -17.7795699530232 64.737 8212584.19 478785.78
1265 496.95 23517.722 -16.167131 -51.198433 22800 -196.02506710502632 -119.20700000000001 8212561.15 478786.99
1266 497.09 23517.695 -16.167339000000002 -51.198421999999994 22800 -396.89856425701635 -325.779 8212538.11 478788.2
1267 497.23 23517.668999999998 -16.167547 -51.198411 22800 -618.9536406222003 -553.535 8212515.06 478789.41
1268 497.36 23517.642000000003 -16.167756 -51.198397 22800 -854.8201351936548 -795.13 8212492.02 478790.92
1269 497.33 23517.615 -16.167964 -51.198386 22800 -1095.6642115590512 -1041.675 8212468.97 478792.13
1270 497.2 23517.588 -16.168172 -51.198374 22800 -1334.8377087110487 -1286.547 8212445.93 478793.34
1271 497.07 23517.561 -16.168381 -51.198366 22800 -1569.7512084435944 -1527.129 8212422.89 478794.25
1272 496.97 23517.533 -16.168592 -51.198355 22800 -1800.8812404229677 -1764.035 8212399.53 478795.46
1273 496.89 23517.507 -16.1688 -51.198341 22800 -2028.151734994428 -1997.0339999999999 8212376.49 478796.97
1274 496.82 23517.48 -16.169007999999998 -51.19833 22800 -2247.440232146418 -2222.021 8212353.45 478798.18
1275 496.75 23517.452 -16.169219000000002 -51.198319 22800 -2451.519684912166 -2431.874 8212330.1 478799.39
1276 496.52 23517.425 -16.169431 -51.198308000000004 22800 -2633.001716891545 -2619.132 8212306.74 478800.6
1277 496.3 23517.397999999997 -16.169642 -51.198297 22800 -2786.796169657286 -2778.7 8212283.39 478801.81
1278 496.07 23517.371 -16.16985 -51.198285999999996 22800 -2910.2006668092836 -2907.803 8212260.35 478803.02
1279 495.79 23517.342999999997 -16.170060999999997 -51.198274 22800 -3000.565119575256 -3003.941 8212237.0 478804.23
1280 495.47 23517.316000000003 -16.170272 -51.198260999999995 22800 -3054.3765697606796 -3063.5559999999996 8212213.65 478805.74
1281 495.16 23517.289 -16.170482999999997 -51.198249 22800 -3069.5170225264283 -3084.47 8212190.3 478806.95
