amf bx by bz x y z
49.15813138309834 8.417659369677581 8.466197959470716 47.68635427378666 6910703.0 678787.0 -690.93
48.42382027462769 7.972555804653232 9.441214514477341 46.82059581447844 6910809.0 678790.0 -694.98
48.32916319682167 7.314137873535143 10.223981055009736 46.66563632758845 6910915.0 678794.0 -700.38
47.38342831125286 6.415837291174988 10.686332402548409 45.714643279402836 6911021.0 678797.0 -705.99
47.82614969245462 7.16044803542075 10.66888049381688 46.06781487487517 6911128.0 678800.0 -709.85
49.70918366602687 6.494622139639826 10.63950890212413 48.12092761291821 6911235.0 678803.0 -714.97
50.41683034924995 4.2729603635463 10.744484612204412 49.07295225085521 6911343.0 678806.0 -721.49
49.592510761726444 2.0283727738044774 10.517476296007633 48.421952871661006 6911450.0 678810.0 -725.89
48.30557401335392 1.919673515605897 10.33770093338075 47.1473782279044 6911558.0 678813.0 -730.06
49.759544309514915 2.8853234463802124 11.020068860373872 48.438055708429964 6911666.0 678817.0 -734.69
53.32514715399242 1.8589129109508171 13.019192806864734 51.67800673828401 6911775.0 678820.0 -735.51
57.77990986321776 -1.3714392700194225 16.17130437311573 55.45381910204441 6911886.0 678823.0 -733.58
63.396380115675235 -6.98208262580858 20.33944188666656 59.63772830781265 6911997.0 678826.0 -731.74
70.27079604977877 -19.863848511026703 25.52180788268483 62.38629354433482 6912111.0 678829.0 -728.62
68.08181385065026 -34.61538391347412 30.30202737191581 50.1866088799498 6912225.0 678833.0 -727.66
60.62989173729848 -37.93200563227009 32.50422490672342 34.360181664291375 6912341.0 678838.0 -729.47
52.94676404105414 -38.231021532701845 31.064543592499177 19.409867242587467 6912456.0 678843.0 -733.93
41.77352697105205 -31.254912767926047 27.241793807380155 5.103200331824198 6912572.0 678846.0 -740.76
31.166428039308602 -20.464227790912503 22.644989544273727 -6.306034109547724 6912686.0 678848.0 -749.26
20.836239433293454 -1.2821325626481723 18.149292240582433 -10.154220845503836 6912800.0 678850.0 -758.6
20.59591057855744 14.620348627559245 14.239206277516661 2.771631857749327 6912913.0 678852.0 -768.37
29.593808158536305 19.185008360319422 11.247846420545756 19.52472500289159 6913025.0 678853.0 -778.28
40.067994837216936 17.98428293330316 9.42930765743671 34.54124975665399 6913137.0 678853.0 -787.33
47.96448063313177 11.623289821648356 8.855683327874065 45.68443289485437 6913248.0 678853.0 -795.09
51.96690337287547 4.2867541580183595 9.296037775021617 50.948665013323556 6913359.0 678851.0 -802.05
54.7432869856912 -1.8220910533143444 10.322225995444274 53.73042996934004 6913469.0 678848.0 -809.65
56.7355526385118 -7.846523933582171 11.732770538352991 54.95177058886657 6913578.0 678845.0 -818.29
58.102284879201136 -12.997472166594031 13.588740872808804 54.97533398674458 6913687.0 678841.0 -826.17
60.52725617225232 -18.24541279352283 15.863251298006762 55.488835904096035 6913795.0 678837.0 -832.93
63.37020070567493 -26.69834906409935 18.18020110300672 54.52027863633184 6913904.0 678833.0 -840.69
62.84519345602474 -36.59925530306412 19.537370368188085 47.20491511360394 6914012.0 678829.0 -847.65
56.59753214777687 -41.25416849193786 19.08140775576358 33.723494856193696 6914121.0 678824.0 -852.12
46.80531861384937 -37.57832110347914 16.675095217516713 22.37294868975746 6914230.0 678820.0 -855.7
39.43092783795804 -31.968585122779665 13.226996789848856 18.917034422212506 6914339.0 678816.0 -860.66
37.14344765670773 -30.207488084986743 9.886869929515102 19.219603804938878 6914447.0 678813.0 -867.23
36.76407461061655 -30.765981596838202 7.226476322659155 18.78375889741028 6914556.0 678810.0 -874.51
36.78731882521402 -31.82747977506147 5.846295117098839 17.4968337398452 6914664.0 678809.0 -881.57
36.81873713539689 -32.91647344056287 5.94251141562017 15.388688656198 6914772.0 678811.0 -891.4
36.01985769220604 -33.008833087142 6.821959034116211 12.700707119243944 6914879.0 678813.0 -902.09
34.52259596947066 -31.92965340369794 7.823419666041847 10.540444521936529 6914986.0 678816.0 -910.7
33.24723937060132 -30.62739290808004 8.709564785026515 9.564790153243145 6915093.0 678820.0 -919.44
32.77152681796012 -30.011244699474624 9.481446205777972 9.132378628565188 6915200.0 678827.0 -929.27
32.75287614964561 -30.034688497761906 10.19414620910148 8.169930598474801 6915305.0 678833.0 -939.39
32.5124994153954 -29.841551785968058 11.31501188879841 6.206038285236704 6915411.0 678839.0 -948.29
32.13684123322156 -28.918881196373874 13.475482917389886 3.858268386522182 6915517.0 678845.0 -954.12
32.43123695476908 -27.809683792243167 16.548388820543916 2.134817377651963 6915623.0 678850.0 -962.86
33.268367117469936 -27.396427156367658 18.85389042674249 0.8665134188131667 6915728.0 678853.0 -971.82
32.53399839067714 -26.85096565648112 18.370445110004876 -0.1159355827695201 6915833.0 678856.0 -980.35
28.734745433663146 -25.03335862556249 14.101964858508524 0.3887649557148478 6915937.0 678856.0 -990.4
24.549743261498776 -22.952588626438086 7.9667838793701815 3.5212106114824984 6916040.0 678854.0 -999.43
24.40495392672085 -22.865083670483955 2.5076232938585186 8.154848271012376 6916144.0 678850.0 -1005.43
27.916075420460217 -25.646128348314143 -0.34255461814823995 11.021162550121744 6916247.0 678843.0 -1009.17
30.619112723265246 -29.159831791477984 -0.4987070182607223 9.326605232487925 6916351.0 678836.0 -1013.63
30.155032711935856 -29.78375509512453 0.7609199255692172 4.655634345439601 6916455.0 678829.0 -1018.68
27.021155776395673 -26.891383387861396 2.1424988417309407 1.5511472181823933 6916559.0 678821.0 -1024.79
23.640908409014667 -23.27954064848359 3.184095600627291 2.6109524708593668 6916662.0 678813.0 -1030.08
23.186472322858652 -21.76058044813223 4.124846335910719 6.861142765179828 6916766.0 678805.0 -1033.58
26.470819637933843 -23.25155683662092 5.18276532735773 11.54159176799065 6916870.0 678799.0 -1035.92
30.958253627834235 -26.59655491872668 6.2587646802878005 14.55556934019584 6916973.0 678793.0 -1036.04
34.80710896958412 -30.324132986977446 7.127759863356271 15.529869050926893 6917078.0 678790.0 -1035.36
37.53397645332057 -33.497445217248675 7.632480770463429 15.115084836161289 6917183.0 678788.0 -1033.52
39.56770254839144 -36.15366381009721 7.845478661421147 14.034391423842902 6917289.0 678787.0 -1029.14
41.10217671741219 -38.447106156293856 7.959198095088762 12.159774866303557 6917396.0 678785.0 -1026.59
42.18471628329035 -40.306614548678596 8.128971898286334 9.425864809280057 6917505.0 678782.0 -1024.86
42.814157164984834 -41.52683215613257 8.354754423377258 6.226744201384397 6917614.0 678779.0 -1020.4
43.01109245059918 -42.04701635063247 8.560204537953382 2.9538767868748224 6917725.0 678778.0 -1012.52
42.8055479697146 -41.90303427079853 8.743585707064883 -0.01910159764633157 6917838.0 678780.0 -1002.7
42.25754622329822 -41.222548455190655 8.98992677748084 -2.362822085806977 6917952.0 678785.0 -992.76
41.653060893457436 -40.40142200775821 9.4022281749999 -3.7816249007988585 6918068.0 678791.0 -982.86
41.7284909001044 -40.304044676474156 9.88575585726234 -4.372958569146727 6918185.0 678798.0 -975.37
42.854305932541 -41.28297036711728 10.122992383808079 -5.4527900954373365 6918303.0 678804.0 -974.69
43.92197188631665 -42.02884724154802 9.986116903192446 -7.93681819905088 6918421.0 678808.0 -977.08
43.76608332983976 -41.3193238765885 9.616309026484895 -10.756864093368781 6918537.0 678811.0 -979.65
42.58501481111286 -39.62410914293439 9.186067625195495 -12.610694773756935 6918654.0 678814.0 -980.11
41.37216077194984 -38.17857761698743 8.695191540731319 -13.358351026744499 6918769.0 678818.0 -979.08
40.64542927653717 -37.34958866474633 8.037846632104891 -13.872713114852395 6918885.0 678822.0 -977.03
40.0988086179415 -36.71755334497207 7.190333483030423 -14.423412680092092 6919000.0 678826.0 -973.25
39.59121340074126 -36.311424206052884 6.148923968152143 -14.530498432779078 6919115.0 678830.0 -968.76
39.98651225462706 -36.98395562817717 4.910648390402855 -14.387276349896666 6919231.0 678832.0 -963.81
41.9779665627322 -38.88863943880087 3.4843627771899914 -15.416958694169768 6919347.0 678833.0 -957.87
44.55011167217687 -40.4884216108578 1.836019479439237 -18.494031413836538 6919464.0 678830.0 -950.32
45.936211785419054 -40.137854293391385 -0.05847905356465333 -22.34020559703177 6919581.0 678822.0 -942.69
45.86080459526501 -38.313871399638174 -1.897059570954287 -25.132883270355563 6919698.0 678813.0 -937.27
45.545252771383026 -36.38988028436059 -3.0159593659960535 -27.222245535622847 6919816.0 678806.0 -936.34
45.32435820649608 -34.12209309820779 -3.161408131195362 -29.66455305673794 6919933.0 678802.0 -936.68
44.20501397865172 -30.76633963684825 -2.48021401203143 -31.644338271757512 6920049.0 678800.0 -936.82
41.92756045117007 -27.100632223697634 -1.089442804932963 -31.973257150893808 6920165.0 678801.0 -936.28
39.50604365730619 -24.468312068766107 0.9963780828549993 -31.00058742466768 6920281.0 678802.0 -936.17
37.82276620737391 -22.660812207921555 3.281613983028576 -30.104488757017123 6920396.0 678802.0 -937.49
35.80315696983927 -20.28570846413129 4.745422207112013 -29.117641545830438 6920510.0 678802.0 -940.5
32.06511746109363 -17.63848367116059 4.606201267526272 -26.378752083049196 6920623.0 678801.0 -946.9
27.860995544063382 -17.05989454548014 3.1527554649024907 -21.800348707806123 6920735.0 678801.0 -957.16
26.559429959974235 -19.47782737401875 1.4111181021614048 -18.00073071540306 6920845.0 678799.0 -970.92
28.438524255324147 -23.109123488375587 0.0781063683861376 -16.574437330265095 6920953.0 678796.0 -984.87
31.273281417325034 -26.24346478305623 -0.8428958375611568 -16.987884311906434 6921060.0 678794.0 -999.11
33.816999699562814 -28.52810206947416 -1.5346189539110195 -18.093695190872218 6921166.0 678790.0 -1011.37
36.14142043202972 -30.412887729534503 -2.216710071099797 -19.399606368587726 6921270.0 678785.0 -1021.51
38.562879776209144 -32.21820369006056 -3.0402070882327 -20.97236725982043 6921373.0 678780.0 -1032.87
41.23575981266874 -34.14679994316391 -3.8947639096941273 -22.786284362690456 6921475.0 678774.0 -1044.03
44.51474959553142 -36.54712746708154 -4.664436863766543 -24.982262391578846 6921576.0 678767.0 -1054.84
48.88557013150791 -39.629846626917185 -5.34650358924652 -28.119194916991717 6921675.0 678760.0 -1065.92
54.65207718932063 -43.14471122352796 -6.0435452891939105 -32.997863489676156 6921774.0 678754.0 -1077.22
61.29020566120941 -46.113951920706974 -6.789069088250608 -39.798257363395095 6921871.0 678750.0 -1088.48
68.16471082201852 -47.658641871045006 -7.403644236050335 -48.16915723243332 6921968.0 678750.0 -1098.66
74.07522476560176 -46.843489964876554 -7.694466195501933 -56.86494141341578 6922063.0 678754.0 -1109.56
78.33206470266535 -43.51721830376592 -7.5456740844277 -64.6933294420416 6922158.0 678763.0 -1121.11
81.04680522171142 -38.489477458304066 -7.166459705642261 -70.96327653737629 6922252.0 678775.0 -1128.74
82.20300034742692 -32.151760032968355 -7.108732357077624 -75.31974188203864 6922348.0 678787.0 -1133.45
81.80871579987294 -25.36133989350008 -7.824142206561424 -77.38379170318709 6922444.0 678797.0 -1136.45
79.97516885529008 -18.818272881701226 -9.466856035852325 -77.15101344751366 6922541.0 678804.0 -1141.38
77.42626454975596 -12.971854912175992 -11.674560333099215 -75.4338257235776 6922640.0 678805.0 -1147.5
74.85475926394429 -8.07300102792329 -13.566085703917079 -73.17118939541832 6922739.0 678806.0 -1151.08
72.30376950393033 -3.7062667536203087 -14.748172767796627 -70.68656216877234 6922841.0 678807.0 -1151.06
69.4133490523623 0.041990175753277015 -14.833795069539379 -67.8098059820638 6922943.0 678809.0 -1152.54
66.04564669698667 3.1617650920679385 -14.051715469678616 -64.4560313817486 6923047.0 678810.0 -1153.77
62.40471858617947 5.324297816292605 -12.938340092494224 -60.8161171913715 6923152.0 678813.0 -1155.3
58.956717457477495 6.413951747420718 -12.13052967936165 -57.337649115051065 6923257.0 678816.0 -1160.07
56.08293735554745 6.974798131912266 -11.869790526857942 -54.3668660701888 6923363.0 678819.0 -1166.94
53.64597519387381 7.337322972954432 -11.889184449327695 -51.794803206713155 6923468.0 678822.0 -1174.78
51.36370079172476 7.076279299230379 -11.732692115611052 -49.50252484491461 6923573.0 678825.0 -1184.22
49.79114611986974 5.55908384392297 -11.128218400722396 -48.21221395012137 6923678.0 678826.0 -1195.17
50.25168285621643 3.098294863074287 -10.223190304382841 -49.103142249998385 6923782.0 678825.0 -1204.96
53.624448032031026 1.1174779231112169 -9.262256245746354 -52.80665941971228 6923887.0 678826.0 -1212.63
59.01060991787936 1.6573690868482238 -8.43066532714387 -58.38175308032275 6923991.0 678828.0 -1220.21
64.49774106668082 5.675538323674998 -7.8184868596200765 -63.77004101195992 6924096.0 678829.0 -1225.0
67.91789865600921 12.78284492628561 -7.405408251102905 -66.2917774846396 6924202.0 678831.0 -1228.75
67.95224778498525 20.799607234556778 -7.399458508848673 -64.26610562105061 6924309.0 678831.0 -1232.65
64.96609350512921 27.248467382890624 -7.782355916456696 -58.45980898865757 6924417.0 678831.0 -1233.73
60.10160805741017 30.787817974802753 -8.593784607697755 -50.89656591120328 6924525.0 678832.0 -1230.46
54.42070685620714 31.23722026465751 -9.80480626497689 -43.47085436212142 6924634.0 678833.0 -1226.79
49.319505534352515 29.767762881245538 -10.977026643863882 -37.75975112813737 6924743.0 678834.0 -1225.36
45.47673521191756 28.073728942958404 -11.655546716004487 -33.82524825515992 6924852.0 678835.0 -1222.9
42.36305802665641 26.71618534295026 -11.471148514546655 -30.810499474176034 6924961.0 678834.0 -1221.65
39.42273494859489 25.536267944543596 -10.433804712205138 -28.163571675467693 6925069.0 678832.0 -1221.08
36.46977124232413 24.20807228144659 -8.894371232363188 -25.78572495131016 6925178.0 678829.0 -1217.23
33.74505962013112 22.58082712176187 -7.179519832581175 -24.026855604445643 6925287.0 678826.0 -1211.49
31.66662540342823 20.788202043010322 -5.5953415028863915 -23.223220571792034 6925396.0 678821.0 -1209.26
30.521032498287802 19.27306226207342 -4.379527738721542 -23.2573049296248 6925505.0 678816.0 -1208.91
30.14306561346763 18.22658823361339 -3.5655809124160633 -23.74199904593408 6925613.0 678809.0 -1210.17
30.161202978508612 17.611453564757145 -3.0772676356319053 -24.2912595874708 6925720.0 678802.0 -1213.94
30.30906519924741 17.234372243588197 -2.7930658598825353 -24.77528263661236 6925827.0 678796.0 -1216.32
30.572140981658666 16.99672346617438 -2.6860458439317156 -25.269593454211083 6925932.0 678791.0 -1217.27
31.06961706003747 16.943684955085445 -2.7723085225162016 -25.894921313959742 6926037.0 678787.0 -1217.21
31.848907778795816 17.239968163331064 -3.074643481262523 -26.60231177722534 6926141.0 678785.0 -1217.19
32.80047439280983 17.982576269360237 -3.560762491848216 -27.199614732320427 6926244.0 678786.0 -1216.0
33.74453301239241 19.130058277469946 -4.197086539197041 -27.47942581473521 6926348.0 678790.0 -1211.63
34.51258853851995 20.51591822434802 -5.032796918727534 -27.292614792575122 6926452.0 678793.0 -1202.76
34.85285756659914 21.849040617302066 -6.022686584912789 -26.477695348369025 6926557.0 678796.0 -1192.23
34.69105504114279 22.875667462273075 -7.1467211652168885 -25.081816413683853 6926665.0 678798.0 -1182.58
34.270506388907556 23.561534351310158 -8.294000899734845 -23.463402486412377 6926773.0 678801.0 -1173.37
33.819863727147776 24.161139275503366 -9.588651312405608 -21.635163448462247 6926883.0 678802.0 -1164.32
33.23392845731347 24.656910409630314 -11.000084310309422 -19.378568443602298 6926995.0 678804.0 -1156.8
32.35310616975841 24.760985695900775 -12.585965217592982 -16.589470930098916 6927107.0 678805.0 -1149.58
31.031865085770868 23.982961231228956 -14.291815667661568 -13.547628065622312 6927221.0 678807.0 -1143.29
29.53367459401392 22.25174345049904 -16.005787378444552 -10.996027411492825 6927335.0 678810.0 -1139.56
28.425752108886307 20.132288596016753 -17.758107981074048 -9.346867912571696 6927449.0 678812.0 -1137.85
28.140474540910443 18.206693346012283 -19.72980152335972 -8.43430830837558 6927564.0 678813.0 -1134.12
28.602320357691884 16.60367236882531 -21.87661820240369 -7.989015567577893 6927679.0 678815.0 -1129.6
29.51345745298434 15.19182072613857 -24.034047737850397 -7.913109577701533 6927793.0 678818.0 -1126.31
30.859936850795172 13.960186084154255 -26.245576696074593 -8.283635121208446 6927908.0 678820.0 -1121.37
32.682394717476626 13.23102513273631 -28.397424077936094 -9.309414812097453 6928023.0 678822.0 -1115.38
34.696619583588344 13.538586064145182 -30.136809554050494 -10.59881162276558 6928138.0 678823.0 -1113.44
36.85919553500974 14.848263667758417 -31.76686301064695 -11.357630739005275 6928254.0 678824.0 -1109.63
38.498011407592095 16.559019800958346 -32.995467945475 -10.917638967729804 6928369.0 678824.0 -1106.05
39.317103764668815 17.8898220262853 -33.7087590610104 -9.460892076137501 6928484.0 678823.0 -1101.52
39.321840978588035 18.57636902816265 -33.739716471048865 -7.921945728677945 6928600.0 678823.0 -1095.66
38.52584924958481 19.081823637317704 -32.780550992330085 -6.749855088465602 6928716.0 678821.0 -1089.82
37.26783640875213 20.16316580915112 -30.803540032226365 -5.78621608870756 6928833.0 678819.0 -1084.5
35.658829750837434 21.698636305365945 -28.021500833755926 -3.939138574673361 6928949.0 678817.0 -1080.42
33.45865538308125 22.504733420937832 -24.751880316380166 -0.6025068463575813 6929067.0 678815.0 -1077.66
30.624194578522836 21.49991747189734 -21.557862805713373 3.2944488969888415 6929184.0 678812.0 -1074.75
27.360560298682287 18.939837175256244 -18.687427998333575 6.3767438744008915 6929301.0 678808.0 -1072.16
24.21983497543805 15.963324184567032 -16.266800998688733 8.195356763736935 6929417.0 678803.0 -1069.91
21.470233148340373 13.2200352709684 -14.14396650687894 9.281691135279821 6929533.0 678799.0 -1070.88
19.125557590713143 10.631961848923964 -12.218918082105237 10.17085941803898 6929647.0 678795.0 -1073.24
16.991731898521728 8.041662360277297 -10.350320620938419 10.813023741688404 6929760.0 678794.0 -1076.38
15.03949727794527 5.513801248691241 -8.59634740092461 11.040257493639846 6929871.0 678795.0 -1082.11
13.296685721931231 3.136811163985311 -7.081054262491804 10.808373487299264 6929980.0 678798.0 -1090.03
11.722472163373265 0.963445953550738 -5.875030366069879 10.098125752504998 6930086.0 678800.0 -1097.78
10.214615459970215 -0.8246157803654235 -4.950644637851864 8.896600220283219 6930191.0 678802.0 -1106.61
8.873293699631965 -2.006498175825489 -4.2882272397310395 7.504692751256778 6930293.0 678803.0 -1116.14
7.861813987061187 -2.684629119840144 -3.8205120876866214 6.32491684086816 6930394.0 678805.0 -1123.18
7.27146023877402 -3.1027423643205845 -3.5419805077740874 5.5408932409197575 6930493.0 678807.0 -1129.59
7.111098361637052 -3.565845308650444 -3.4215732586931624 5.1132478503441074 6930591.0 678810.0 -1132.93
7.3047658954175185 -4.223032434211215 -3.4409358517983355 4.866781514539548 6930689.0 678814.0 -1131.09
7.70597702359635 -5.054776030950836 -3.593320740069728 4.573769476493597 6930788.0 678818.0 -1127.55
8.211723128070705 -5.951898425977972 -3.8290612766092726 4.1648039088177535 6930888.0 678821.0 -1121.71
8.774909481057712 -6.839123997362552 -4.088280944084074 3.675782674709593 6930989.0 678826.0 -1115.37
9.404638756340944 -7.757687327767055 -4.255682226290536 3.186641845376949 6931091.0 678830.0 -1110.67
10.20870947027102 -8.866207116052315 -4.269599334812188 2.716365576249966 6931194.0 678835.0 -1105.23
11.224041037888957 -10.22336595715446 -4.106928078288693 2.1436015222225073 6931297.0 678839.0 -1101.21
12.495166634461247 -11.818732621597821 -3.824852112418011 1.3480559188196115 6931402.0 678843.0 -1097.02
13.958264647577133 -13.507657954359544 -3.507064578467972 0.27717612141770553 6931508.0 678846.0 -1094.05
15.539737370801316 -15.168384455953312 -3.209540759405037 -1.049951743458092 6931615.0 678848.0 -1091.92
17.145943289095747 -16.694212757065635 -2.942379415947838 -2.574691256698759 6931722.0 678849.0 -1090.51
18.69629212092952 -18.00939833220326 -2.72093307652397 -4.220122507255381 6931830.0 678849.0 -1090.66
20.046452231580616 -19.01699005666559 -2.6534407971761507 -5.759651742389181 6931937.0 678847.0 -1094.31
21.223155856418437 -19.837066307009103 -2.8061296643176954 -7.002769533847927 6932045.0 678844.0 -1098.27
22.31953016519116 -20.671283642737414 -3.1863877794363544 -7.7914306950285726 6932152.0 678840.0 -1100.38
23.60185883557758 -21.83400384726485 -3.6868314763707275 -8.168922215139357 6932259.0 678836.0 -1101.31
25.40577213815732 -23.58949362887628 -4.159311348917935 -8.466946165645474 6932366.0 678831.0 -1102.26
27.896369729675534 -25.959053140502416 -4.4362467065256075 -9.20079992729816 6932474.0 678827.0 -1101.45
30.810081802524977 -28.536453479722073 -4.519767510354236 -10.700638538437081 6932582.0 678822.0 -1100.33
33.656377659295515 -30.77681406419865 -4.516094576006893 -12.850850671587134 6932690.0 678816.0 -1102.5
36.2320257356521 -32.596146083308014 -4.536328042318872 -15.15495553662468 6932798.0 678811.0 -1106.43
38.763738167843215 -34.338004022441936 -4.636645271776871 -17.379021753930093 6932906.0 678805.0 -1110.87
41.57337459607895 -36.29981682104614 -4.728999060996876 -19.70546477364817 6933014.0 678799.0 -1113.65
44.68701638845018 -38.39277545341051 -4.771082642902711 -22.364279489851832 6933122.0 678793.0 -1116.03
48.0458181040201 -40.52276709416537 -4.803722343905332 -25.36198406984908 6933231.0 678787.0 -1117.47
51.79751936873179 -42.87940775472448 -4.883373308042349 -28.644232726545816 6933340.0 678781.0 -1114.81
56.18001366769632 -45.506341156560765 -5.053523487707453 -32.55501114428374 6933450.0 678776.0 -1111.68
60.992701381187324 -47.835839560658236 -5.262733688739193 -37.471932288355035 6933561.0 678773.0 -1109.89
65.2852131415455 -48.991939959383586 -5.5303190210824 -42.79444409591311 6933673.0 678770.0 -1109.19
68.4220634613128 -49.411053417246656 -5.80636902121237 -46.97246690659773 6933785.0 678769.0 -1107.39
71.57819806098696 -51.02090757936991 -6.311299132101786 -49.804346504099456 6933899.0 678767.0 -1106.52
77.00502691008974 -54.807040053657076 -6.819680646307145 -53.66054869140697 6934013.0 678766.0 -1106.58
84.29366884981887 -58.336745639086246 -7.076177423187001 -60.43322289501905 6934127.0 678765.0 -1106.65
89.9610071820896 -59.205418637749716 -6.965624223921967 -67.37344652246824 6934241.0 678765.0 -1107.72
93.64156781103749 -60.9057246249468 -6.740199499874537 -70.80823144748902 6934355.0 678766.0 -1109.49
102.37692204006275 -69.8490261045147 -6.623760006946005 -74.5538296938413 6934469.0 678768.0 -1110.09
123.5289639038994 -84.92449488431849 -6.51908860967875 -89.46919344396372 6934584.0 678770.0 -1109.85
153.238586012895 -93.4488565585887 -6.012935406929268 -121.29806288195961 6934699.0 678771.0 -1108.55
121.08488774052532 -76.09497379989868 3.2585645664528826 -94.13015860230243 6934619.0 679266.0 -1152.55
102.26392152010287 -70.26926147566333 3.0142125063978398 -74.23648065002065 6934508.0 679269.0 -1148.37
88.42737057557535 -61.00984503387582 2.7601717849447525 -63.949825078495586 6934396.0 679271.0 -1144.93
81.79180458536571 -55.31111768923226 2.130956703558912 -60.21659722058452 6934283.0 679275.0 -1144.4
78.38357342632425 -54.063979320542146 1.2669510296618043 -56.740334491403864 6934169.0 679281.0 -1145.15
74.15976919511252 -53.67587304618247 0.5772642478613665 -51.16872859267272 6934055.0 679287.0 -1145.49
68.78544219701408 -51.80394709850169 0.2588979578059618 -45.25175239813203 6933941.0 679293.0 -1145.94
63.87892111731108 -49.1524213240622 0.21181883049763783 -40.79842121794143 6933826.0 679298.0 -1147.5
60.29793579963741 -47.23314096671617 0.28793494459476676 -37.48050892908465 6933711.0 679303.0 -1149.32
57.15636670427327 -45.95708989896415 0.47367715396110555 -33.97899016753884 6933595.0 679306.0 -1152.46
53.57228952601441 -44.36074050031969 0.76979258707048 -30.025361391585292 6933479.0 679307.0 -1155.92
49.66056012831877 -42.09448069660589 1.0963819774580106 -26.32534660172481 6933364.0 679307.0 -1157.99
45.92247957123836 -39.538008726097075 1.3507366378991303 -23.31942337367957 6933248.0 679306.0 -1158.13
42.691584921278626 -37.19588637543478 1.484110663783751 -20.90059509617209 6933131.0 679304.0 -1157.18
39.847947516240644 -35.17703713712257 1.5310928419724643 -18.657189880038985 6933014.0 679302.0 -1155.87
37.07524843635638 -33.222480047589144 1.5232235573854567 -16.386599894405 6932897.0 679300.0 -1153.75
34.2503833129333 -31.110956725627062 1.498726144066425 -14.246085379644196 6932780.0 679302.0 -1151.92
31.519087504329278 -28.922879973172353 1.4532519485015563 -12.442184291241151 6932662.0 679307.0 -1151.09
29.121886706446897 -26.951973051780353 1.449517389367795 -10.935004951857806 6932545.0 679316.0 -1151.88
26.97566422083235 -25.250520536631186 1.464577350861684 -9.378309334181953 6932427.0 679326.0 -1152.71
24.83771642224418 -23.59272062327004 1.413560149658788 -7.635282468084829 6932310.0 679336.0 -1154.85
22.561772335208996 -21.729277429606118 1.2341761497324226 -5.945492622520346 6932194.0 679344.0 -1160.07
20.337245867806075 -19.788140491096854 1.0314578201207674 -4.579209555973616 6932078.0 679352.0 -1164.2
18.397323021974778 -18.026398080894484 0.9529468789477114 -3.5499801196500513 6931963.0 679358.0 -1166.12
16.685565981421917 -16.449269783031312 1.069786188772669 -2.5855740630948087 6931847.0 679362.0 -1166.21
14.935974759338453 -14.808086670571623 1.2527588956748432 -1.4948265176073035 6931731.0 679363.0 -1165.58
12.877376101079742 -12.810003261978746 1.2479355691243181 -0.4162793437920609 6931615.0 679362.0 -1164.4
10.537018747016313 -10.498572712494896 0.867710094058715 0.23625043513070132 6931499.0 679359.0 -1163.91
8.324611219798923 -8.319727683339433 0.15640987832273 0.23836775335740157 6931382.0 679355.0 -1163.14
6.792759835517657 -6.755713543496631 -0.6863427472918596 -0.17565401924781554 6931264.0 679351.0 -1158.34
6.172998946515671 -5.966060287976957 -1.5124310060288948 -0.4739125298093847 6931146.0 679346.0 -1153.61
6.004942695991567 -5.5541774998410265 -2.277750430351959 -0.14933874056526886 6931027.0 679342.0 -1151.59
5.90894634800433 -4.990911795406097 -3.066048478083078 0.7783271318118303 6930909.0 679338.0 -1150.51
6.003756620326863 -4.057453258767795 -3.968827585396451 1.9571852764696045 6930790.0 679334.0 -1148.7
6.5104132980708265 -2.866543512276631 -4.970442899513674 3.0762163426190163 6930671.0 679330.0 -1147.15
7.449019906810774 -1.5870094911641979 -6.023040011176312 4.085619594478565 6930552.0 679326.0 -1144.78
8.703836147841844 -0.21183548344508418 -7.0888375530656855 5.045817234371222 6930433.0 679322.0 -1140.69
10.142909670515415 1.4021510785799638 -8.138872428759578 5.888237811556979 6930314.0 679320.0 -1135.06
11.64166800313898 3.310458147883055 -9.057510121158808 6.521565084512335 6930195.0 679316.0 -1129.67
13.213546392167048 5.588052491643229 -9.839077294833626 6.8237845507372334 6930074.0 679313.0 -1124.98
15.021628389648113 8.242934568575212 -10.576190727101274 6.7710810716492675 6929954.0 679313.0 -1119.13
17.294822241168976 11.419155579074536 -11.399644495811383 6.225902953278438 6929832.0 679314.0 -1112.74
19.989066832412714 14.97256275626253 -12.345407577496317 4.79333590372496 6929710.0 679317.0 -1108.42
23.096951186572305 18.64464413407864 -13.415279621152944 2.4241847938532235 6929588.0 679319.0 -1104.25
26.59957109770901 22.316441923503252 -14.446133041380646 -0.9071067234417747 6929466.0 679320.0 -1100.78
30.66532812493599 26.05040081280904 -15.21525990443224 -5.498620967348513 6929343.0 679321.0 -1098.5
35.45374874708171 29.581699254273875 -15.639751697472324 -11.717061760198323 6929221.0 679321.0 -1095.12
40.70799680278092 31.901830665079444 -15.544035977044505 -19.944852705802685 6929098.0 679322.0 -1092.59
45.59890928198234 31.807732999057585 -15.118058859140557 -28.96502969959948 6928976.0 679321.0 -1091.56
49.32314486134475 29.143330350444884 -14.528826205592395 -37.045271279688706 6928855.0 679320.0 -1091.4
51.555642528066166 24.839797234164315 -13.875843327596698 -42.99336834670363 6928733.0 679320.0 -1090.09
52.66641145358264 20.29316399668134 -13.397909676945439 -46.716532477167746 6928612.0 679320.0 -1083.74
