 GPSALT IGRF LAT mag_res1 mag_res2 LONG Line MAGIGRF MDT X Y
924 979.08 22763.898999999998 -27.843867 -23.314228109414074 -25.037536386951935 -49.1841 12080 -76.919 777.77 6918769.0 678818.0
925 977.03 22763.89 -27.842826000000002 -22.357185341634526 -23.98891285523773 -49.184074 12080 -75.91 753.94 6918885.0 678822.0
926 973.25 22763.881 -27.841784000000004 -21.533721378621635 -23.074651625012095 -49.18405 12080 -75.035 746.24 6919000.0 678826.0
927 968.76 22763.872000000003 -27.840742 -20.492257415608748 -21.94239039478645 -49.18403 12080 -73.942 737.32 6919115.0 678830.0
928 963.81 22763.862999999998 -27.839698 -21.03266535525836 -22.391565142588703 -49.184022 12080 -74.432 730.76 6919231.0 678832.0
929 957.87 22763.852000000003 -27.838651000000002 -21.49029864862237 -22.758139030149124 -49.184031 12080 -74.84 732.37 6919347.0 678833.0
930 950.32 22763.84 -27.8376 -20.32725455207803 -21.50394717525382 -49.184081 12080 -73.63 742.66 6919464.0 678830.0
931 942.69 22763.825 -27.836545 -17.385337224106173 -18.47175101914965 -49.184174 12080 -70.645 749.02 6919581.0 678822.0
932 937.27 22763.808999999997 -27.835487 -13.602645249848841 -14.598954002803708 -49.184282 12080 -66.82 757.25 6919698.0 678813.0
933 936.34 22763.793999999998 -27.834428000000003 -10.875923763396038 -11.78099640545264 -49.184371999999996 12080 -64.04899999999999 754.56 6919816.0 678806.0
934 936.68 22763.781000000003 -27.833371999999997 -7.525105020566116 -8.339203690315578 -49.184432 12080 -60.652 758.74 6919933.0 678802.0
935 936.82 22763.769 -27.832320000000003 -3.8034143750737996 -4.526974997150731 -49.184469 12080 -56.883 772.17 6920049.0 678800.0
936 936.28 22763.757999999998 -27.831273 -1.3850476684378066 -2.0175488847111467 -49.184483 12080 -54.415 785.16 6920165.0 678801.0
937 936.17 22763.748 -27.830231 -0.35668096180193487 -0.898122772271563 -49.184489 12080 -53.336999999999996 795.45 6920281.0 678802.0
938 937.49 22763.737 -27.829195000000002 0.004881586352873057 -0.4464581010788322 -49.184501000000004 12080 -52.927 804.64 6920396.0 678802.0
939 940.5 22763.727000000003 -27.828164 0.7018653297411461 0.3398442686252281 -49.18452 12080 -52.181999999999995 812.91 6920510.0 678802.0
940 946.9 22763.716 -27.827142 1.1100449146483555 0.8363851970824356 -49.184543 12080 -51.727 821.23 6920623.0 678801.0
941 957.16 22763.705 -27.826134000000003 -0.5861289514964696 -0.772037036190703 -49.184567 12080 -53.376000000000005 814.06 6920735.0 678801.0
942 970.92 22763.694 -27.825142 -4.5259111346035255 -4.625982151957636 -49.184601 12080 -57.271 813.23 6920845.0 678799.0
943 984.87 22763.682 -27.824163000000002 -7.921076280958189 -7.937051010459996 -49.184642 12080 -60.623000000000005 854.23 6920953.0 678796.0
944 999.11 22763.671000000002 -27.8232 -9.424594878364864 -9.357083030692792 -49.184684000000004 12080 -62.083 898.82 6921060.0 678794.0
945 1011.37 22763.659 -27.822249 -10.495142987967242 -10.345275631930669 -49.184739 12080 -63.111999999999995 915.83 6921166.0 678790.0
946 1021.51 22763.647 -27.821308000000002 -10.993074060817236 -10.76259197590408 -49.184804 12080 -63.57 921.01 6921270.0 678785.0
947 1032.87 22763.635 -27.820378 -11.328583938433766 -11.018270621366057 -49.184874 12080 -63.86600000000001 915.21 6921373.0 678780.0
948 1044.03 22763.622000000003 -27.819459000000002 -11.37489797453135 -10.985710708074919 -49.184953 12080 -63.873999999999995 923.48 6921475.0 678774.0
949 1054.84 22763.609 -27.81855 -11.570016169110005 -11.102912236030647 -49.185036 12080 -64.032 936.51 6921576.0 678767.0
950 1065.92 22763.596 -27.817653000000004 -11.698291973221856 -11.154838366963666 -49.185123 12080 -64.124 947.97 6921675.0 678760.0
951 1077.22 22763.584 -27.816765000000004 -11.439342423619195 -10.81936535813842 -49.185196999999995 12080 -63.828 956.01 6921774.0 678754.0
952 1088.48 22763.572999999997 -27.815888 -10.015099776120579 -9.319818672774005 -49.185247 12080 -62.36600000000001 960.1 6921871.0 678750.0
953 1098.66 22763.564 -27.815016999999997 -5.253955713763865 -4.482675428376616 -49.185268 12080 -57.56399999999999 991.6 6921968.0 678750.0
954 1109.56 22763.557 -27.814156 0.8489321539178221 1.695339772076295 -49.185241 12080 -51.418 1003.28 6922063.0 678754.0
955 1121.11 22763.553 -27.813302 7.70394679017199 8.626350671320402 -49.185161 12080 -44.516000000000005 1000.98 6922158.0 678763.0
956 1128.74 22763.551 -27.812446 15.17205868280319 16.17019668835058 -49.185056 12080 -36.999 998.09 6922252.0 678775.0
957 1133.45 22763.548 -27.811584000000003 22.56432818496759 23.639767308357992 -49.184951 12080 -29.557 1000.42 6922348.0 678787.0
958 1136.45 22763.545 -27.810713 29.182146979702942 30.334539648848953 -49.18486 12080 -22.891 1005.65 6922444.0 678797.0
959 1141.38 22763.54 -27.809833 34.290868518061274 35.52047687155385 -49.184809 12080 -17.736 1014.69 6922541.0 678804.0
960 1147.5 22763.532000000003 -27.808944 38.768395543665584 40.0757438586867 -49.184804 12080 -13.216 1008.58 6922640.0 678805.0
961 1151.08 22763.522999999997 -27.808046 41.20192256926988 42.58701084581954 -49.184812 12080 -10.74 1016.78 6922739.0 678806.0
962 1151.06 22763.514 -27.807133 43.03618600917393 44.50136473741825 -49.184815 12080 -8.862 1019.84 6922841.0 678807.0
963 1152.54 22763.506 -27.806207 44.1616748027925 45.70711776877519 -49.184816999999995 12080 -7.692 1023.64 6922943.0 678809.0
964 1153.77 22763.497000000003 -27.805269 44.58709585222963 46.2141962633512 -49.184814 12080 -7.222 1024.31 6923047.0 678810.0
965 1155.3 22763.488999999998 -27.804322999999997 44.09654641386234 45.80643533893223 -49.184806 12080 -7.666 1020.37 6923152.0 678813.0
966 1160.07 22763.481 -27.803371999999996 42.34499697549517 44.137674414513306 -49.184792 12080 -9.371 1023.18 6923257.0 678816.0
967 1166.94 22763.472999999998 -27.802421000000002 40.804026341894435 42.680275791583014 -49.184775 12080 -10.865 1024.19 6923363.0 678819.0
968 1174.78 22763.465 -27.801471000000003 39.01447690352727 40.973514867164106 -49.184758 12080 -12.607999999999999 1031.93 6923468.0 678822.0
969 1184.22 22763.457000000002 -27.800523 37.85392746515998 39.89575394274518 -49.184748 12080 -13.722000000000001 1046.17 6923573.0 678825.0
970 1195.17 22763.447999999997 -27.799578000000004 36.60592731936366 38.73019473880976 -49.184756 12080 -14.925 1062.12 6923678.0 678826.0
971 1204.96 22763.439 -27.798634999999997 34.969897661371746 37.17547495386931 -49.184773 12080 -16.518 1068.07 6923782.0 678825.0
972 1212.63 22763.43 -27.797691999999998 33.614897515575535 35.90291574993394 -49.184779999999996 12080 -17.828 1054.78 6923887.0 678826.0
973 1220.21 22763.421000000002 -27.796751 37.82654391872719 40.19639338426813 -49.184781 12080 -13.571 1069.84 6923991.0 678828.0
974 1225.0 22763.412999999997 -27.795803999999997 44.745543772930866 47.197834180332755 -49.184781 12080 -6.607 1087.47 6924096.0 678829.0
975 1228.75 22763.404 -27.794847999999998 51.787347785615715 54.32303641764423 -49.184783 12080 0.48100000000000004 1083.71 6924202.0 678831.0
976 1232.65 22763.394 -27.793879999999998 57.415279895638065 60.03480267692788 -49.184796999999996 12080 6.154 1058.59 6924309.0 678831.0
977 1233.73 22763.385 -27.792907 57.17679081042685 59.880931237700146 -49.184809 12080 5.961 1031.16 6924417.0 678831.0
978 1230.46 22763.375 -27.791928000000002 54.83452707893027 57.623458938230705 -49.184821 12080 3.665 1010.83 6924525.0 678832.0
979 1226.79 22763.366 -27.790946 51.81084215220024 54.685348940249824 -49.184824 12080 0.688 999.83 6924634.0 678833.0
980 1225.36 22763.357000000004 -27.789963 48.320157225470304 51.280238942268994 -49.184829 12080 -2.7560000000000002 996.76 6924743.0 678834.0
981 1222.9 22763.347999999998 -27.788981 45.08647229874027 48.13212894428811 -49.184838 12080 -5.943 989.58 6924852.0 678835.0
982 1221.65 22763.338 -27.787999 41.691336664581186 44.822220666790834 -49.18486 12080 -9.293 988.99 6924961.0 678834.0
983 1221.08 22763.327 -27.787018 38.51639687194105 41.73155094804665 -49.184894 12080 -12.424000000000001 987.64 6925069.0 678832.0
984 1217.23 22763.316000000003 -27.786039000000002 35.57981053035293 38.87984439103292 -49.184942 12080 -15.317 1013.93 6925178.0 678829.0
985 1211.49 22763.304 -27.785056 33.11522418876481 36.50013783401913 -49.184996999999996 12080 -17.738 1067.75 6925287.0 678826.0
986 1209.26 22763.292 -27.784071 30.913187139747652 34.38263299748894 -49.18506 12080 -19.898 1086.44 6925396.0 678821.0
987 1208.91 22763.28 -27.783089 29.505150090730492 33.05912816095871 -49.185132 12080 -21.264 1086.28 6925505.0 678816.0
988 1210.17 22763.267000000003 -27.782115 28.448083529517753 32.08546274342339 -49.185214 12080 -22.281 1093.67 6925613.0 678809.0
989 1213.94 22763.254 -27.781149 28.41043816353847 32.1304350243995 -49.1853 12080 -22.279 1112.84 6925720.0 678802.0
990 1216.32 22763.241 -27.780193 28.312018151273595 32.114806445133794 -49.185377 12080 -22.337 1126.03 6925827.0 678796.0
991 1217.27 22763.229 -27.779243 28.35666588319027 32.24085240264907 -49.185448 12080 -22.252 1129.41 6925932.0 678791.0
992 1217.21 22763.217999999997 -27.778298 28.868538968821344 32.83429749992251 -49.185502 12080 -21.699 1131.51 6926037.0 678787.0
993 1217.19 22763.207000000002 -27.777359000000004 29.288283957114917 33.33517857522385 -49.185537 12080 -21.237 1123.87 6926141.0 678785.0
994 1216.0 22763.199 -27.776425 30.409126201785508 34.53689476831117 -49.18554 12080 -20.072 1090.92 6926244.0 678786.0
995 1211.63 22763.192000000003 -27.775492 31.5452233123662 35.75517068216186 -49.185521 12080 -18.889 1074.57 6926348.0 678790.0
996 1202.76 22763.183999999997 -27.774551000000002 33.089095069232485 37.381047456254265 -49.185503000000004 12080 -17.299 1070.68 6926452.0 678793.0
997 1192.23 22763.177000000003 -27.773598 33.8035456308652 38.178286531835354 -49.185491 12080 -16.538 1063.64 6926557.0 678796.0
998 1182.58 22763.168999999998 -27.772631 33.814507253083136 38.27421337212408 -49.185479 12080 -16.48 1050.93 6926665.0 678798.0
999 1173.37 22763.161 -27.771651000000002 33.490694229015595 38.03553935217108 -49.185471 12080 -16.756 1037.08 6926773.0 678801.0
1000 1164.32 22763.152000000002 -27.770657 33.46958810705209 38.10079165567882 -49.18547 12080 -16.73 1017.34 6926883.0 678802.0
1001 1156.8 22763.142999999996 -27.769651 33.011864948336324 37.731167701922146 -49.185475 12080 -17.139 999.68 6926995.0 678804.0
1002 1149.58 22763.134 -27.768634999999996 31.69791643590591 36.50514460840718 -49.18548 12080 -18.405 983.83 6927107.0 678805.0
1003 1143.29 22763.125 -27.767611 29.523350886723215 34.420245257627684 -49.185474 12080 -20.53 966.4 6927221.0 678807.0
1004 1139.56 22763.117000000002 -27.766582 27.192010691255042 32.17874504660648 -49.185464 12080 -22.811 953.4 6927335.0 678810.0
1005 1137.85 22763.107999999997 -27.76555 25.194445142072354 30.270845695826985 -49.185459 12080 -24.759 947.98 6927449.0 678812.0
1006 1134.12 22763.099 -27.764515000000003 23.571233043941792 28.73790950677795 -49.185462 12080 -26.333000000000002 942.3 6927564.0 678813.0
1007 1129.6 22763.09 -27.763478999999997 22.626246299525647 27.883372457487077 -49.185459 12080 -27.228 919.5 6927679.0 678815.0
1008 1126.31 22763.081000000002 -27.762444 22.117906104057475 27.464872246465873 -49.185452000000005 12080 -27.686 921.55 6927793.0 678818.0
1009 1121.37 22763.072999999997 -27.761409000000004 21.916919359641323 27.354335197175 -49.185448 12080 -27.837 943.0 6927908.0 678820.0
1010 1115.38 22763.064 -27.760371999999997 22.400932615225177 27.92879814788419 -49.185446 12080 -27.303 942.55 6928023.0 678822.0
1011 1113.44 22763.054 -27.759331 23.778720517094506 29.396861958835153 -49.185452000000005 12080 -25.875999999999998 927.38 6928138.0 678823.0
1012 1109.63 22763.045 -27.758289 25.940087223730494 31.649288071274675 -49.185458000000004 12080 -23.665 895.22 6928254.0 678824.0
1013 1106.05 22763.035 -27.757247999999997 27.018649771885304 32.81795274246741 -49.185474 12080 -22.538 869.0 6928369.0 678824.0
1014 1101.52 22763.025 -27.756208 27.405986966325592 33.29521827390192 -49.185497999999995 12080 -22.103 847.47 6928484.0 678823.0
1015 1095.66 22763.015 -27.755165 27.07912831924706 33.059245246583274 -49.185524 12080 -22.381 875.87 6928600.0 678823.0
1016 1089.82 22763.004 -27.754118 26.53981896473938 32.61047393974812 -49.185558 12080 -22.873 913.66 6928716.0 678821.0
1017 1084.5 22762.993 -27.753065999999997 25.946088414998353 32.10806493440164 -49.185595 12080 -23.419 924.43 6928833.0 678819.0
1018 1080.42 22762.982000000004 -27.752011 25.45477906049066 31.70729362756654 -49.185632 12080 -23.863000000000003 890.61 6928949.0 678817.0
1019 1077.66 22762.971 -27.750954999999998 24.01162731551618 30.35624692370869 -49.185666999999995 12080 -25.258000000000003 827.68 6929067.0 678815.0
1020 1074.75 22762.96 -27.749899 19.050671412060524 25.486438778604047 -49.185716 12080 -30.171999999999997 848.42 6929184.0 678812.0
1021 1072.16 22762.947999999997 -27.748843 14.734490154890452 21.26123149374112 -49.185775 12080 -34.442 903.58 6929301.0 678808.0
1022 1069.91 22762.935 -27.747791999999997 11.230504739239208 17.847262767631292 -49.185840999999996 12080 -37.900999999999996 911.06 6929417.0 678803.0
1023 1070.88 22762.923 -27.746748999999998 7.834744677302588 14.541693181279733 -49.185905 12080 -41.251000000000005 912.42 6929533.0 678799.0
1024 1073.24 22762.912 -27.745719 4.677827005832782 11.473398991950944 -49.185956 12080 -44.363 911.66 6929647.0 678795.0
1025 1076.38 22762.901 -27.744702 1.7630065907398773 8.646939920408151 -49.185984000000005 12080 -47.231 922.11 6929760.0 678794.0
1026 1082.11 22762.892999999996 -27.743702000000003 -0.5465207264569685 6.424554525404567 -49.185988 12080 -49.493 964.12 6929871.0 678795.0
1027 1090.03 22762.885 -27.742719 -2.2227549457579627 4.834242806940139 -49.185978999999996 12080 -51.121 988.88 6929980.0 678798.0
1028 1097.78 22762.877 -27.741753999999997 -4.25895093307323 2.8814450442516133 -49.185975 12080 -53.111000000000004 987.78 6930086.0 678800.0
1029 1106.61 22762.869 -27.740809000000002 -5.087725725154918 2.1352849800744735 -49.185972 12080 -53.894 999.1 6930191.0 678802.0
1030 1116.14 22762.861 -27.739886 -5.4074622852508725 1.8956388716731851 -49.185974 12080 -54.17 1045.13 6930293.0 678803.0
1031 1123.18 22762.854 -27.738978999999997 -4.740552296398953 2.642029601541502 -49.185973 12080 -53.458999999999996 1066.8 6930394.0 678805.0
1032 1129.59 22762.847 -27.738087 -4.884799917080024 2.5756957284325637 -49.185963 12080 -53.56 1067.8 6930493.0 678807.0
1033 1132.93 22762.84 -27.7372 -5.328400988813222 2.2093986935931866 -49.185945000000004 12080 -53.96 1030.14 6930591.0 678810.0
1034 1131.09 22762.834 -27.736311999999998 -5.5017767068318975 2.113500798512092 -49.185919 12080 -54.089 1004.88 6930689.0 678814.0
1035 1127.55 22762.827999999998 -27.735418 -6.064573620084033 1.6289652049195595 -49.185901 12080 -54.607 999.46 6930788.0 678818.0
1036 1121.71 22762.822 -27.734515999999996 -6.150017082284151 1.62239277305747 -49.185877000000005 12080 -54.648 982.81 6930888.0 678821.0
1037 1115.37 22762.816000000003 -27.733607 -6.402431032288561 1.4499809222004671 -49.185848 12080 -54.854 943.74 6930989.0 678826.0
1038 1110.67 22762.81 -27.732687 -6.996491531240963 0.936532233073855 -49.185815999999996 12080 -55.402 929.82 6931091.0 678830.0
1039 1105.23 22762.804 -27.731761 -7.56574787171229 0.4488449851941496 -49.185784000000005 12080 -55.924 911.58 6931194.0 678835.0
1040 1101.21 22762.797000000002 -27.730822999999997 -8.23722956589814 -0.1412414024438391 -49.185757 12080 -56.549 896.09 6931297.0 678839.0
1041 1097.02 22762.791 -27.729876 -8.927553650550905 -0.7486031871045284 -49.185736999999996 12080 -57.192 906.55 6931402.0 678843.0
1042 1094.05 22762.784 -27.728920000000002 -9.599524284151535 -1.3370018100348275 -49.185717 12080 -57.817 927.02 6931508.0 678846.0
1043 1091.92 22762.776 -27.727958 -10.289141466700258 -1.9424372712347235 -49.185711 12080 -58.46 950.92 6931615.0 678848.0
1044 1090.51 22762.767999999996 -27.72699 -10.680984002963385 -2.2502718721928545 -49.185718 12080 -58.806000000000004 981.31 6931722.0 678849.0
1045 1090.66 22762.759 -27.726019 -10.341473088174489 -1.8261433114205872 -49.185742 12080 -58.42100000000001 999.62 6931830.0 678849.0
1046 1094.31 22762.749 -27.725049 -10.68799168558116 -2.0891753316533226 -49.185776000000004 12080 -58.724 1021.0 6931937.0 678847.0
1047 1098.27 22762.737999999998 -27.724080999999998 -10.13515683193583 -1.4522441901557386 -49.185823 12080 -58.128 1023.52 6932045.0 678844.0
1048 1100.38 22762.727000000003 -27.723114000000002 -10.213126136771656 -1.4470744899049919 -49.185878 12080 -58.163999999999994 1006.9 6932152.0 678840.0
1049 1101.31 22762.717 -27.722147999999997 -11.04709544160739 -2.1979047896542596 -49.185935 12080 -58.956 977.14 6932259.0 678836.0
1050 1102.26 22762.705 -27.721179 -11.982290100157634 -3.050134229161742 -49.185996 12080 -59.85 949.73 6932366.0 678831.0
1051 1101.45 22762.694 -27.720208000000003 -12.88568060022682 -3.8696022274223196 -49.186056 12080 -60.711000000000006 930.79 6932474.0 678827.0
1052 1100.33 22762.682999999997 -27.719234999999998 -14.169296454010514 -5.069469365441179 -49.186126 12080 -61.953 913.91 6932582.0 678822.0
1053 1102.5 22762.671000000002 -27.718259999999997 -14.973137661508737 -5.789735643218272 -49.186197 12080 -62.716 952.32 6932690.0 678816.0
1054 1106.43 22762.659 -27.717284000000003 -14.427753515292544 -5.160602781237074 -49.186267 12080 -62.129 1007.57 6932798.0 678811.0
1055 1110.87 22762.647 -27.716310999999997 -14.419594722790762 -5.068869059014162 -49.18635 12080 -62.08 1036.43 6932906.0 678805.0
1056 1113.65 22762.635 -27.715335999999997 -14.45043593028899 -5.016135336791251 -49.186424 12080 -62.07 1030.95 6933014.0 678799.0
1057 1116.03 22762.624 -27.714361 -14.69427713778721 -5.176401614568292 -49.186496999999996 12080 -62.273 1017.56 6933122.0 678793.0
1058 1117.47 22762.612 -27.713383 -14.761539540518882 -5.1593055908567536 -49.186572999999996 12080 -62.299 1010.22 6933231.0 678787.0
1059 1114.81 22762.6 -27.712401 -14.209801943250568 -4.523209567145166 -49.186648999999996 12080 -61.706 1011.71 6933340.0 678781.0
1060 1111.68 22762.588 -27.711408000000002 -13.185260187501058 -3.413352102186778 -49.186718 12080 -60.638999999999996 1014.56 6933450.0 678776.0
1061 1109.89 22762.577999999998 -27.710407 -12.289688919556092 -2.431334056223271 -49.186768 12080 -59.699 1008.35 6933561.0 678773.0
1062 1109.19 22762.567000000003 -27.709397999999997 -10.480538846844475 -0.534953708771134 -49.186809999999994 12080 -57.845 1012.92 6933673.0 678770.0
1063 1107.39 22762.557 -27.708382 -8.748938066703921 1.2842249181974452 -49.186845 12080 -56.067 1026.47 6933785.0 678769.0
1064 1106.52 22762.547000000002 -27.707359999999998 -7.154405030744698 2.9677290083851062 -49.186879 12080 -54.426 1025.83 6933899.0 678767.0
1065 1106.58 22762.537 -27.706333 -6.048646641070945 4.162632238330936 -49.18691 12080 -53.273 1022.03 6934013.0 678766.0
1066 1106.65 22762.528 -27.705303999999998 -5.305888251397199 4.994535468276823 -49.186933 12080 -52.483000000000004 1023.93 6934127.0 678765.0
1067 1107.72 22762.519 -27.704271999999996 -5.031904508008928 5.357837837980881 -49.186945 12080 -52.161 1030.15 6934241.0 678765.0
1068 1109.49 22762.511000000002 -27.703241 -4.456695410906136 6.022539347443221 -49.186952000000005 12080 -51.537 1026.05 6934355.0 678766.0
1069 1110.09 22762.502 -27.702209999999997 -4.079260960088831 6.489639996663726 -49.186952000000005 12080 -51.11 1014.5 6934469.0 678768.0
1070 1109.85 22762.494 -27.701177 -3.4282477045048694 7.231102947372918 -49.18695 12080 -50.409 1001.2 6934584.0 678770.0
1071 1108.55 22762.486 -27.70014 -2.339459802635538 8.410166758323818 -49.186953 12080 -49.271 995.27 6934699.0 678771.0
1072 1152.55 22762.757 -27.700793 -5.512214095273421 5.260756819555311 -49.181927 12090 -52.093999999999994 1041.47 6934619.0 679266.0
1073 1148.37 22762.767000000003 -27.701793 -6.22678536321839 4.459738773591795 -49.181885 12090 -52.853 1033.39 6934508.0 679269.0
1074 1144.93 22762.777000000002 -27.702806 -6.811160789644539 3.7879592863814295 -49.18184 12090 -53.483000000000004 1034.99 6934396.0 679271.0
1075 1144.4 22762.787999999997 -27.703826 -7.51566431340818 2.995615777198907 -49.181782 12090 -54.232 1030.06 6934283.0 679275.0
1076 1145.15 22762.8 -27.704851 -8.538295934509335 1.8847082460442053 -49.181707 12090 -55.298 1032.62 6934169.0 679281.0
1077 1145.49 22762.813 -27.705879 -9.965927555610484 0.36880071488945276 -49.181626 12090 -56.769 1038.69 6934055.0 679287.0
1078 1145.94 22762.825 -27.706910999999998 -11.104559176711632 -0.8581068162652414 -49.181549 12090 -57.951 1043.05 6933941.0 679293.0
1079 1147.5 22762.837000000003 -27.707946000000003 -12.733994956293849 -2.5767757886668434 -49.181483 12090 -59.625 1045.62 6933826.0 679298.0
1080 1149.32 22762.849 -27.708986 -13.821430735876056 -3.753444761068444 -49.181419 12090 -60.757 1036.52 6933711.0 679303.0
1081 1152.46 22762.859 -27.710028 -14.786896027653967 -4.8092743144750685 -49.181371999999996 12090 -61.769 1036.13 6933595.0 679306.0
1082 1155.92 22762.869 -27.711071999999998 -15.724812026860803 -5.837902147398204 -49.181342 12090 -62.755 1033.63 6933479.0 679307.0
1083 1157.99 22762.879 -27.712117 -16.12337457501561 -6.326566818590933 -49.181321000000004 12090 -63.202 1051.36 6933364.0 679307.0
1084 1158.13 22762.888 -27.713164000000003 -16.354741281651606 -6.64899293103052 -49.181313 12090 -63.483000000000004 1055.09 6933248.0 679306.0
1085 1157.18 22762.896 -27.714215000000003 -16.29691214676854 -6.683180484716949 -49.181317 12090 -63.476000000000006 1054.48 6933131.0 679304.0
1086 1155.87 22762.904 -27.715269 -15.85508301188559 -6.333368038403378 -49.181326 12090 -63.085 1059.16 6933014.0 679302.0
1087 1153.75 22762.912999999997 -27.716326000000002 -15.54925387700252 -6.119555592089803 -49.181321999999994 12090 -62.83 1039.95 6932897.0 679300.0
1088 1151.92 22762.923 -27.717385999999998 -15.643523327261498 -6.305146586743334 -49.181287 12090 -62.972 974.21 6932780.0 679302.0
1089 1151.09 22762.936 -27.718446000000004 -14.813695521143451 -5.566902463610802 -49.181214000000004 12090 -62.188 979.81 6932662.0 679307.0
1090 1151.88 22762.95 -27.719504999999998 -14.37338749540067 -5.216699479956738 -49.181109 12090 -61.79 1020.57 6932545.0 679316.0
1091 1152.71 22762.965 -27.720562 -13.823432920710026 -4.757459658033071 -49.18099 12090 -61.282 1057.5 6932427.0 679326.0
1092 1154.85 22762.979 -27.721615999999997 -13.645899541252845 -4.669857534620789 -49.180873999999996 12090 -61.146 1057.94 6932310.0 679336.0
1093 1160.07 22762.993 -27.722664 -13.309238064458036 -4.422691389236327 -49.180769 12090 -60.852 1050.28 6932194.0 679344.0
1094 1164.2 22763.007 -27.723708000000002 -12.71057658766324 -3.913525243851879 -49.180675 12090 -60.29600000000001 1059.3 6932078.0 679352.0
1095 1166.12 22763.019 -27.72475 -11.77278701353093 -3.064795076495251 -49.180599 12090 -59.402 1071.07 6931963.0 679358.0
1096 1166.21 22763.031000000003 -27.725793 -11.341026951594323 -2.7232254901436477 -49.180544 12090 -59.016000000000005 1048.5 6931847.0 679362.0
1097 1165.58 22763.041 -27.726839000000002 -10.556942950801151 -2.0298533230667744 -49.180509 12090 -58.28 1011.47 6931731.0 679363.0
1098 1164.4 22763.051 -27.727887 -9.663309657437146 -1.227279435506361 -49.180499 12090 -57.43600000000001 977.31 6931615.0 679362.0
1099 1163.91 22763.057999999997 -27.728939 -8.545127071502051 -0.20050382746239137 -49.180513 12090 -56.369 928.42 6931499.0 679359.0
1100 1163.14 22763.066000000003 -27.729995000000002 -6.936748644048144 1.3155103393347218 -49.180539 12090 -54.813 919.56 6931382.0 679355.0
1101 1158.34 22763.072999999997 -27.731056 -4.527949021360662 3.631162204643225 -49.180566999999996 12090 -52.457 936.34 6931264.0 679351.0
1102 1153.61 22763.08 -27.732121000000003 -3.7593747523878065 4.3064149301934975 -49.1806 12090 -51.742 978.72 6931146.0 679346.0
1103 1151.59 22763.088 -27.733190999999998 -3.836153934466985 4.135704494013311 -49.180622 12090 -51.872 1013.08 6931027.0 679342.0
1104 1150.51 22763.096 -27.734265 -3.5973543117796254 4.281356359321798 -49.180639 12090 -51.68600000000001 1018.54 6930909.0 679338.0
1105 1148.7 22763.104 -27.735339 -3.2961334938587967 4.488645923141675 -49.180659999999996 12090 -51.438 1019.84 6930790.0 679334.0
1106 1147.15 22763.111 -27.736411999999998 -2.7679126759379713 4.922935486961492 -49.180686 12090 -50.963 1022.49 6930671.0 679330.0
1107 1144.78 22763.119 -27.737484999999996 -2.2466918580171438 5.3502250507813685 -49.180709 12090 -50.495 1021.21 6930552.0 679326.0
1108 1140.69 22763.127 -27.738558 -1.5114710400963247 5.991514614601243 -49.180728 12090 -49.813 1011.58 6930433.0 679322.0
1109 1135.06 22763.135 -27.739632 -0.6657995147463396 6.743602457937513 -49.18074 12090 -49.019 1004.82 6930314.0 679320.0
1110 1129.67 22763.142999999996 -27.740709999999996 0.8084213031744838 8.123892021757385 -49.180757 12090 -47.598 1002.33 6930195.0 679316.0
1111 1124.98 22763.152000000002 -27.741794 2.60570986527663 9.82585612235819 -49.180766 12090 -45.854 998.29 6930074.0 679313.0
1112 1119.13 22763.162 -27.742884000000004 4.674253293288984 11.800379943722284 -49.180755 12090 -43.836000000000006 976.21 6929954.0 679313.0
1113 1112.74 22763.173 -27.74398 7.632864465482783 14.663578301867368 -49.180721000000005 12090 -40.928000000000004 971.85 6929832.0 679314.0
1114 1108.42 22763.183999999997 -27.745081 11.351926345105504 18.28757493952891 -49.180677 12090 -37.258 961.13 6929710.0 679317.0
1115 1104.25 22763.196 -27.746183000000002 16.050762871013816 22.891172437432274 -49.180640999999994 12090 -32.609 960.68 6929588.0 679319.0
1116 1100.78 22763.207000000002 -27.747287 21.029374043207504 27.77437079557736 -49.180609000000004 12090 -27.680999999999997 957.94 6929466.0 679320.0
1117 1098.5 22763.217999999997 -27.748392 26.605406410634757 33.254206852233764 -49.18058 12090 -22.156 941.43 6929343.0 679321.0
1118 1095.12 22763.228 -27.749496999999998 33.36079222911392 39.91400607062062 -49.180557 12090 -15.452 915.9 6929221.0 679321.0
1119 1092.59 22763.238999999998 -27.7506 40.078824596541054 46.53584212727709 -49.180537 12090 -8.785 936.44 6929098.0 679322.0
1120 1091.56 22763.249 -27.751701 45.09098506130581 51.45224220590571 -49.180523 12090 -3.825 954.72 6928976.0 679321.0
1121 1091.4 22763.259 -27.752798 47.953724330837105 54.22000458602302 -49.180512 12090 -1.014 961.27 6928855.0 679320.0
1122 1090.09 22763.269 -27.753892999999998 48.31511014931627 54.48580380440988 -49.1805 12090 -0.7040000000000001 964.34 6928733.0 679320.0
1123 1083.74 22763.279 -27.754988 46.665074772562086 52.74096532428536 -49.180483 12090 -2.405 968.46 6928612.0 679320.0
1124 1077.81 22763.289 -27.756089000000003 44.25246059104125 50.23276454267222 -49.180463 12090 -4.869 970.65 6928490.0 679320.0
1125 1074.46 22763.3 -27.757192 41.952846409520525 47.83756376105908 -49.180440999999995 12090 -7.22 966.56 6928368.0 679320.0
