ALTURA GPSALT IGRF mag_res1 mag_res2 LAT LONG Line MAGIGRF X Y
184.48 1206.88 22769.836 43.700884814339865 48.218189068933675 -27.793503 -49.063111 12320 1.669 6924168.0 690822.0
187.23 1212.56 22769.845 42.304053998895135 46.723071425543004 -27.794639 -49.063139 12320 0.21600000000000005 6924042.0 690818.0
212.38 1217.51 22769.854 42.92802734193144 47.24970459802615 -27.795769 -49.063144 12320 0.785 6923917.0 690815.0
203.53 1221.4 22769.866 41.42909794134477 45.65317663190482 -27.7969 -49.063122 12320 -0.767 6923791.0 690815.0
191.45 1224.7 22769.878 38.56419805295357 42.69179690097478 -27.798028 -49.063086 12320 -3.683 6923666.0 690817.0
192.22 1227.76 22769.89 35.868298164562475 39.89941717004467 -27.799161 -49.063047 12320 -6.43 6923541.0 690819.0
165.17 1230.18 22769.902 30.67201531292379 34.604933226684196 -27.8003 -49.063014 12320 -11.679 6923414.0 690820.0
159.5 1230.32 22769.913 24.601507107570466 28.436051864006327 -27.80145 -49.062989 12320 -17.803 6923287.0 690820.0
177.81 1227.35 22769.925 19.954645451165227 23.690214524089328 -27.802606 -49.062964 12320 -22.503 6923159.0 690821.0
204.59 1223.4 22769.935 15.65195012408324 19.286478133107284 -27.803772 -49.062961 12320 -26.862 6923029.0 690819.0
214.18 1220.6 22769.946 10.02325479700125 13.556741742125233 -27.804953 -49.062964 12320 -32.547 6922899.0 690817.0
209.12 1218.23 22769.957 3.1174018603860603 6.548298558030106 -27.806142 -49.062964 12320 -39.51 6922767.0 690815.0
175.48 1217.48 22769.968 -6.894804527281039 -3.5671006033041976 -27.807336 -49.06295 12320 -49.57899999999999 6922634.0 690814.0
170.58 1218.21 22769.981 -17.592334853804708 -14.367307506686466 -27.808539 -49.062908 12320 -60.331 6922501.0 690816.0
213.1 1218.97 22769.995 -27.762414472899213 -24.639719571433982 -27.809744 -49.062844 12320 -70.554 6922368.0 690820.0
200.36 1216.43 22770.01 -38.98442634781239 -35.965441009977205 -27.810956 -49.062772 12320 -81.829 6922233.0 690825.0
186.25 1211.57 22770.025 -51.70621286901106 -48.790765029203094 -27.812175 -49.062694 12320 -94.603 6922098.0 690831.0
215.79 1206.12 22770.04 -64.58402890240532 -61.77323728362021 -27.813406 -49.062633 12320 -107.535 6921962.0 690835.0
239.55 1200.62 22770.054 -76.22564909428064 -73.52046035391115 -27.814639 -49.062581 12320 -119.232 6921825.0 690838.0
272.67 1194.35 22770.067000000006 -87.3599453472995 -84.76087568215421 -27.815875 -49.06255 12320 -130.424 6921688.0 690838.0
284.04 1188.8 22770.078 -96.54546695403288 -94.05268842971451 -27.817111 -49.062547 12320 -139.668 6921551.0 690837.0
276.52 1184.21 22770.088 -105.27188997562435 -102.88609085454429 -27.818347 -49.062572 12320 -148.45600000000005 6921414.0 690832.0
280.3 1179.55 22770.098 -114.5743129972158 -112.29549327937401 -27.819581 -49.062606 12320 -157.82 6921277.0 690827.0
275.48 1175.65 22770.108 -122.27715721404071 -120.10454230764722 -27.820814 -49.062625 12320 -165.584 6921141.0 690822.0
285.56 1173.08 22770.12 -129.28867882077412 -127.22235505520766 -27.822047 -49.062617 12320 -172.65400000000002 6921004.0 690821.0
328.82 1170.88 22770.133 -136.4939455615974 -134.53262214825943 -27.823275 -49.062578 12320 -179.915 6920868.0 690823.0
362.73 1168.67 22770.147 -140.00198694870613 -138.14549182199386 -27.8245 -49.062519 12320 -183.478 6920732.0 690826.0
364.17 1165.65 22770.162 -138.7705776283859 -137.01856665709363 -27.825722 -49.062456 12320 -182.3 6920596.0 690831.0
324.3 1163.96 22770.177000000003 -134.37604021072812 -132.72808293427155 -27.826944 -49.062397 12320 -177.96 6920461.0 690834.0
277.92 1161.43 22770.19 -131.59472814678486 -130.05099663076686 -27.828161 -49.062353 12320 -175.234 6920326.0 690836.0
278.9 1158.32 22770.202 -130.69286679027053 -129.2537051658968 -27.829381 -49.062336 12320 -174.389 6920191.0 690836.0
286.89 1154.7 22770.214 -128.09945614118536 -126.76520853966149 -27.8306 -49.062336 12320 -171.854 6920056.0 690834.0
250.52 1149.22 22770.225 -122.31262429686669 -121.08406530998265 -27.831822 -49.062331 12320 -166.12599999999995 6919920.0 690832.0
189.02 1143.78 22770.237 -116.90979245254809 -115.78692208030388 -27.83305 -49.062331 12320 -160.782 6919784.0 690830.0
143.16 1138.21 22770.249 -112.86596060822944 -111.84877885062504 -27.834281 -49.062325 12320 -156.797 6919648.0 690828.0
178.93 1130.83 22770.26 -111.7877075686773 -110.87698901750272 -27.835519 -49.062322 12320 -155.778 6919511.0 690826.0
220.54 1123.01 22770.272 -111.23280798017728 -110.42915516161959 -27.836767 -49.062319 12320 -155.282 6919373.0 690825.0
236.85 1114.93 22770.284 -110.12271255015837 -109.42707212161034 -27.838019 -49.062314 12320 -154.232 6919234.0 690823.0
207.77 1106.27 22770.297 -105.75174521747697 -105.16454763952291 -27.839281 -49.062289 12320 -149.92 6919094.0 690823.0
206.79 1097.9 22770.311 -103.55513133584749 -103.07697913467464 -27.84055 -49.062261 12320 -147.782 6918953.0 690824.0
241.84 1089.66 22770.325 -100.7999386494516 -100.43005723326988 -27.841817 -49.062222 12320 -145.085 6918813.0 690825.0
260.94 1081.73 22770.338 -97.46732476782223 -97.20648872842159 -27.843083 -49.062189 12320 -141.811 6918672.0 690826.0
276.41 1074.03 22770.352000000006 -94.4911320814262 -94.3385668270168 -27.844347 -49.062158 12320 -138.893 6918532.0 690827.0
313.14 1066.91 22770.366 -91.46471404131576 -91.42024750629473 -27.845608 -49.062122 12320 -135.924 6918392.0 690829.0
351.2 1060.63 22770.38 -88.0079425501532 -88.07097220833342 -27.846869 -49.062086 12320 -132.525 6918253.0 690830.0
373.28 1055.95 22770.393 -84.4239752174718 -84.59544772624594 -27.848128000000006 -49.062058 12320 -129.0 6918113.0 690830.0
378.09 1051.67 22770.405 -81.34465443373828 -81.62396726691935 -27.849381 -49.06205300000001 12320 -125.98 6917974.0 690829.0
356.06 1048.14 22770.416 -77.52143090638188 -77.90832566898828 -27.850631 -49.062072 12320 -122.218 6917836.0 690825.0
325.54 1043.76 22770.426 -73.56965808645441 -74.0644789096919 -27.851875 -49.062111 12320 -118.329 6917698.0 690819.0
283.47 1038.14 22770.436 -70.0345318154749 -70.63667617315633 -27.853114 -49.062153 12320 -114.857 6917561.0 690812.0
251.44 1032.63 22770.446 -67.24872948335184 -67.95768117866875 -27.85435 -49.062178 12320 -112.132 6917424.0 690808.0
270.26 1027.31 22770.458 -65.41570179751426 -66.23128876486376 -27.855581 -49.062181 12320 -110.359 6917287.0 690805.0
281.54 1021.88 22770.47 -63.122065794714565 -64.04239471931108 -27.856806 -49.062169 12320 -108.123 6917152.0 690804.0
306.25 1017.43 22770.483 -60.837979084485816 -61.8627058351237 -27.858022 -49.062144 12320 -105.895 6917017.0 690805.0
331.94 1012.17 22770.496 -58.38953892320494 -59.51806097369719 -27.859231 -49.062122 12320 -103.503 6916883.0 690805.0
363.92 1007.92 22770.508 -56.31297066458668 -57.544857554348795 -27.860431 -49.062114 12320 -101.484 6916750.0 690803.0
384.11 1003.59 22770.52 -53.70459824748725 -55.038903319126575 -27.861622 -49.062111 12320 -98.932 6916618.0 690802.0
401.39 999.46 22770.532000000007 -51.30864702562127 -52.74459568734783 -27.862803000000003 -49.0621 12320 -96.592 6916487.0 690801.0
403.59 994.71 22770.545 -48.6158916452742 -50.152537239695214 -27.863981 -49.062069 12320 -93.954 6916357.0 690801.0
395.8 989.84 22770.559 -45.978460203783605 -47.61528653409054 -27.86515 -49.06202800000001 12320 -91.369 6916227.0 690804.0
367.39 984.02 22770.573 -43.37944995752646 -45.11568243192938 -27.866311 -49.061969 12320 -88.822 6916098.0 690807.0
160.9 1219.46 22769.95 18.406534310546647 24.419714160500988 -27.777019 -49.058281 12330 -22.468000000000004 6925987.0 691327.0
180.22 1210.64 22769.963 20.49237354589053 26.396680084666624 -27.778292 -49.058236 12330 -20.44 6925846.0 691329.0
181.13 1201.92 22769.975 21.772408622753357 27.566895192958373 -27.779567 -49.058208 12330 -19.219 6925704.0 691330.0
182.12 1192.99 22769.987 22.948571796953807 28.63366885917192 -27.780842 -49.058197 12330 -18.103 6925563.0 691329.0
191.58 1183.69 22769.998 24.26670545895855 29.841294290194284 -27.782119 -49.058197 12330 -16.847 6925421.0 691326.0
202.69 1176.08 22770.008 25.560192572015325 31.02487569845583 -27.7834 -49.058217 12330 -15.616 6925280.0 691322.0
212.31 1169.56 22770.018 26.14710088030556 31.50110371016085 -27.784678000000003 -49.058242 12330 -15.092 6925138.0 691318.0
213.43 1163.47 22770.028 25.82736263964781 31.071287699104985 -27.785956 -49.058264 12330 -15.475 6924997.0 691313.0
214.19 1157.55 22770.039 25.06049630165256 30.193913130127353 -27.787228 -49.058269 12330 -16.304000000000002 6924855.0 691310.0
246.41 1152.57 22770.051 25.064659475852885 30.088686796340948 -27.7885 -49.058261 12330 -16.36 6924714.0 691309.0
286.16 1148.93 22770.063 25.32962680853439 30.24521127842836 -27.789769 -49.058239 12330 -16.154 6924574.0 691309.0
312.01 1145.25 22770.076 25.271819494930305 30.079133179833125 -27.791031 -49.058208 12330 -16.27 6924434.0 691310.0
294.98 1140.55 22770.088 24.123590986092864 28.823408477794427 -27.792289 -49.05817800000001 12330 -17.476 6924295.0 691311.0
291.42 1136.62 22770.101 23.21136247725532 27.80368377575572 -27.793542 -49.058142 12330 -18.446 6924156.0 691312.0
274.07 1134.32 22770.114 21.526938126898948 26.012709889590894 -27.794786 -49.0581 12330 -20.187 6924018.0 691314.0
256.41 1132.77 22770.127 19.62806306911353 24.006941164791378 -27.796025 -49.058072 12330 -22.144 6923880.0 691314.0
210.69 1132.45 22770.139 15.351345620861212 19.62487923310488 -27.797256 -49.058056 12330 -26.478 6923744.0 691314.0
180.61 1133.02 22770.15 10.465756269946397 14.634375859340215 -27.798478000000006 -49.05805 12330 -31.422 6923609.0 691312.0
160.27 1133.14 22770.161 5.5033922727460896 9.567269904892896 -27.799689 -49.058042 12330 -36.442 6923474.0 691311.0
179.31 1132.58 22770.173 0.7821858850789951 4.742870743558648 -27.800892 -49.058028 12330 -41.22 6923341.0 691310.0
233.72 1131.6 22770.185 -2.3417656366780117 1.5170172367329116 -27.802086 -49.057994 12330 -44.398 6923209.0 691312.0
256.37 1129.9 22770.197 -6.092167865864155 -2.335631108727505 -27.803272 -49.057967 12330 -48.20399999999999 6923077.0 691312.0
219.3 1127.86 22770.209 -12.342991290283654 -8.687926057631401 -27.804456 -49.057944 12330 -54.51 6922946.0 691312.0
181.5 1125.5 22770.22 -19.75546126365113 -16.201265029296167 -27.805631 -49.057936 12330 -61.978 6922816.0 691311.0
154.11 1123.09 22770.231 -27.31293123701861 -23.85960400096088 -27.8068 -49.057928 12330 -69.59100000000001 6922686.0 691310.0
176.51 1120.52 22770.242 -34.31282240561953 -30.959589576069103 -27.807961 -49.057917 12330 -76.646 6922557.0 691309.0
179.28 1120.53 22770.253 -40.49455596468727 -37.23986835806426 -27.809114 -49.0579 12330 -82.882 6922430.0 691308.0
176.84 1123.36 22770.265 -46.378613462611554 -43.221954882107376 -27.810256 -49.057869 12330 -88.818 6922303.0 691310.0
156.39 1127.34 22770.278 -52.14051335100264 -49.08033461303749 -27.811381 -49.057825 12330 -94.631 6922178.0 691312.0
136.22 1128.95 22770.291 -58.563030276146115 -55.597610131537174 -27.812497 -49.057772 12330 -101.103 6922055.0 691315.0
134.09 1127.26 22770.303 -66.0425472012895 -63.17188565003693 -27.813603000000004 -49.057719 12330 -108.632 6921932.0 691318.0
167.66 1122.62 22770.316000000006 -74.13748532166645 -71.36080777198009 -27.814706 -49.057669 12330 -116.776 6921810.0 691321.0
217.51 1117.32 22770.328 -81.05542344204338 -78.37272989392329 -27.815808 -49.057625 12330 -123.743 6921688.0 691324.0
252.97 1112.52 22770.34 -86.36481226984932 -83.77644685450119 -27.816906 -49.057589 12330 -129.10299999999998 6921566.0 691325.0
251.65 1108.34 22770.352000000006 -89.62320109765524 -87.12916381507905 -27.818003000000004 -49.057561 12330 -132.412 6921444.0 691326.0
204.17 1104.19 22770.363 -91.99123647440919 -89.5909247984178 -27.819094 -49.057547 12330 -134.83100000000002 6921323.0 691326.0
155.43 1099.1 22770.373 -95.62472255859205 -93.3184806203912 -27.820186 -49.057544 12330 -138.517 6921202.0 691324.0
176.04 1093.88 22770.382 -100.80843399648957 -98.59643386168196 -27.821278000000003 -49.057558 12330 -143.754 6921081.0 691321.0
214.44 1088.83 22770.391 -106.49501733704945 -104.37682854505091 -27.822364 -49.057583 12330 -149.495 6920961.0 691316.0
252.45 1082.9 22770.399 -111.33895412866148 -109.315179205659 -27.823453000000004 -49.057608 12330 -154.393 6920840.0 691312.0
297.26 1075.97 22770.408 -114.73331211550686 -112.80317646971059 -27.824542 -49.057628 12330 -157.841 6920720.0 691308.0
319.71 1069.1 22770.418 -115.19779819968987 -113.36173229168399 -27.825633000000003 -49.057631 12330 -158.358 6920599.0 691306.0
273.46 1061.35 22770.429 -113.1510589301582 -111.40889069434007 -27.826728000000006 -49.057625 12330 -156.363 6920478.0 691305.0
206.85 1053.96 22770.44 -110.80289846539324 -109.15540249355264 -27.827822 -49.057608 12330 -154.067 6920356.0 691304.0
218.37 1047.67 22770.451 -111.4392872931992 -109.88611945413052 -27.828922 -49.057583 12330 -154.754 6920234.0 691305.0
261.9 1043.03 22770.463 -110.57809731623851 -109.11848301815188 -27.830019 -49.05755 12330 -153.94299999999996 6920113.0 691306.0
233.49 1039.03 22770.475 -106.31826079033002 -104.95280255941242 -27.831117 -49.057517 12330 -149.733 6919991.0 691308.0
181.99 1034.19 22770.486 -104.55752152079836 -103.28596096206849 -27.832211 -49.057506 12330 -148.024 6919870.0 691307.0
152.21 1029.13 22770.495 -103.70145831241037 -102.5243116226766 -27.833306 -49.057525 12330 -147.222 6919749.0 691303.0
149.4 1021.29 22770.504 -102.48819926250334 -101.40641309915857 -27.8344 -49.05755300000001 12330 -146.064 6919627.0 691298.0
133.74 1012.15 22770.513 -100.56213605411541 -99.57476375976671 -27.835497 -49.057578 12330 -144.192 6919506.0 691294.0
151.92 1003.41 22770.523 -99.08720094306491 -98.19467297829662 -27.836597 -49.057581 12330 -142.77 6919384.0 691292.0
169.38 996.01 22770.534 -97.45439392935197 -96.6571407547484 -27.837703 -49.057556 12330 -141.189 6919261.0 691292.0
215.84 987.31 22770.546 -96.9507827571578 -96.24785771532623 -27.838806 -49.05752800000001 12330 -140.736 6919139.0 691293.0
244.7 978.33 22770.558 -95.81775038973036 -95.20992807246071 -27.839914 -49.057497 12330 -139.654 6919016.0 691294.0
214.94 969.09 22770.569 -93.29216872973193 -92.7797932682298 -27.841022 -49.05748300000001 12330 -137.181 6918893.0 691293.0
226.93 959.03 22770.58 -91.34036171601895 -90.92326104468151 -27.842136 -49.057475 12330 -135.281 6918770.0 691293.0
263.19 949.22 22770.591 -89.97258421450157 -89.6518770563245 -27.843253000000004 -49.057472 12330 -133.967 6918646.0 691291.0
287.57 939.79 22770.602000000006 -87.27880671298418 -87.05449306796743 -27.844378000000006 -49.057469 12330 -131.327 6918522.0 691289.0
305.53 929.9 22770.613 -83.8231573088043 -83.69566763753224 -27.845506 -49.057453 12330 -127.924 6918397.0 691289.0
304.79 921.31 22770.627 -80.11963600196194 -80.08940076501891 -27.846639 -49.057406 12330 -124.272 6918271.0 691291.0
271.0 914.68 22770.642000000003 -76.44163447549508 -76.50719081867956 -27.847769 -49.05732800000001 12330 -120.642 6918146.0 691297.0
267.52 910.44 22770.658 -74.03495688788453 -74.19578861438822 -27.848894 -49.057222 12330 -118.281 6918021.0 691306.0
266.39 908.6 22770.675 -71.35270049550743 -71.60803301354035 -27.850011 -49.057106 12330 -115.644 6917897.0 691315.0
264.82 906.51 22770.691000000006 -69.17466945684487 -69.52467483200985 -27.851122 -49.057 12330 -113.512 6917773.0 691323.0
270.8 900.58 22770.706 -66.51028496713027 -66.9543606732402 -27.852231 -49.056908 12330 -110.894 6917650.0 691330.0
276.01 891.39 22770.721 -64.29535118484462 -64.83384135310521 -27.853342 -49.056842 12330 -108.727 6917527.0 691335.0
274.11 881.6 22770.733 -62.258897622183675 -62.89326510679613 -27.854458 -49.056808 12330 -106.742 6917403.0 691336.0
267.68 872.12 22770.744 -59.89689476695178 -60.627483699121726 -27.855581 -49.056803 12330 -104.433 6917279.0 691335.0
259.8 863.02 22770.755 -57.71569607020106 -58.54345310732124 -27.856708 -49.056803 12330 -102.306 6917154.0 691333.0
258.7 854.56 22770.766 -55.3062720197357 -56.231025096203396 -27.857836 -49.056792 12330 -99.95 6917029.0 691332.0
243.51 847.47 22770.779 -52.9673972618413 -53.98880224645079 -27.858967 -49.056758 12330 -97.663 6916904.0 691333.0
234.54 840.96 22770.792 -50.87407179651789 -51.99178455806354 -27.860097 -49.056714 12330 -95.62 6916779.0 691336.0
238.48 835.68 22770.806 -48.86874633119445 -50.08276686967631 -27.861222 -49.056658 12330 -93.665 6916654.0 691339.0
235.01 833.02 22770.82 -47.3311955121565 -48.641351761971734 -27.862344 -49.0566 12330 -92.177 6916529.0 691343.0
222.09 832.82 22770.832 -45.904163144729026 -47.30942211910611 -27.863458 -49.056569 12330 -90.801 6916406.0 691344.0
228.27 834.55 22770.844 -44.141581484730594 -45.642287314875205 -27.864567 -49.056561 12330 -89.09100000000002 6916283.0 691343.0
240.03 838.26 22770.854 -41.78787172739463 -43.38359395272249 -27.865664 -49.056572 12330 -86.791 6916161.0 691340.0
226.29 843.28 22770.863 -39.087229714239996 -40.776591216774065 -27.866753000000006 -49.056597 12330 -84.14399999999998 6916041.0 691336.0
398.22 1035.84 22771.132 -35.68871514810372 -37.305125580274016 -27.866825 -49.05155300000001 12341 -80.368 6916025.0 691832.0
395.81 1036.48 22771.12 -37.428019821021735 -38.943389189291906 -27.865656 -49.051556 12341 -82.051 6916155.0 691834.0
364.66 1036.78 22771.11 -40.05867794499176 -41.47360877554904 -27.864486 -49.051547 12341 -84.625 6916284.0 691837.0
332.26 1035.98 22771.099 -41.539531910480726 -42.853077545932216 -27.863317 -49.051531 12341 -86.04799999999999 6916414.0 691841.0
320.1 1034.49 22771.088 -42.88641538816529 -44.09969455150672 -27.862147 -49.051525 12341 -87.339 6916543.0 691843.0
315.85 1030.86 22771.077 -43.5977200610833 -44.70995816052461 -27.860978000000006 -49.051531 12341 -87.994 6916673.0 691845.0
314.9 1026.42 22771.065 -45.065250087715825 -46.07661918885991 -27.859806 -49.051539 12341 -89.406 6916803.0 691846.0
317.17 1019.48 22771.053 -46.34078011434836 -47.25128021719514 -27.858625 -49.051547 12341 -90.626 6916933.0 691847.0
327.84 1012.16 22771.041 -49.24192717773328 -50.04983703310008 -27.857442 -49.05155 12341 -93.47 6917065.0 691849.0
307.14 1006.19 22771.03 -51.21507424111821 -51.92039384900497 -27.85625 -49.051556 12341 -95.386 6917197.0 691851.0
310.43 1002.17 22771.018 -52.40767201193204 -53.010745503544534 -27.855056 -49.051569 12341 -96.523 6917329.0 691851.0
322.68 997.69 22771.005 -55.3630444290315 -55.863699738766776 -27.853864 -49.051586 12341 -99.422 6917461.0 691852.0
323.99 993.76 22770.993 -57.639838041364406 -58.03730057743246 -27.852669 -49.051594 12341 -101.642 6917594.0 691853.0
297.52 990.1 22770.982000000004 -60.342210458463704 -60.637254812654675 -27.851478000000004 -49.051603 12341 -104.288 6917726.0 691854.0
288.49 987.94 22770.969 -62.89038703404422 -63.08395986375079 -27.850292 -49.051622 12341 -106.781 6917857.0 691854.0
291.15 988.47 22770.957 -64.25256360962472 -64.34466491484689 -27.849108 -49.051647 12341 -108.088 6917988.0 691854.0
289.03 989.63 22770.944 -66.13531898997176 -66.12672336249953 -27.847933 -49.051669 12341 -109.916 6918118.0 691854.0
313.69 989.4 22770.932 -68.5728490166043 -68.46338439083476 -27.846767 -49.051683 12341 -112.298 6918248.0 691855.0
348.65 989.03 22770.92 -70.70718320171787 -70.49779623504392 -27.845603000000004 -49.051706 12341 -114.378 6918377.0 691855.0
359.17 990.39 22770.907000000007 -72.43654689902719 -72.12835631444429 -27.844444 -49.051742 12341 -116.055 6918505.0 691853.0
361.63 992.11 22770.894 -74.09213595005085 -73.68531381316198 -27.843294 -49.051792 12341 -117.659 6918633.0 691850.0
361.32 993.02 22770.88 -74.2533038058411 -73.74862470843615 -27.842147 -49.051844 12341 -117.769 6918760.0 691847.0
360.36 993.75 22770.867 -77.47247166163145 -76.8699356037104 -27.841006 -49.0519 12341 -120.937 6918887.0 691844.0
360.14 995.64 22770.854 -79.8119929684738 -79.1122024762238 -27.839861 -49.051939 12341 -123.225 6919013.0 691842.0
357.62 998.11 22770.841 -83.215710116835 -82.41771853286335 -27.838719 -49.051969 12341 -126.576 6919140.0 691841.0
358.93 1000.46 22770.83 -85.20678071624835 -84.31119056674201 -27.837581 -49.051986 12341 -128.514 6919266.0 691841.0
361.78 1003.97 22770.818 -87.059625961947 -86.06626518130331 -27.836444 -49.052 12341 -130.313 6919392.0 691842.0
363.66 1006.99 22770.808 -88.22647120764586 -87.1353397958647 -27.835311 -49.052006 12341 -131.42600000000002 6919518.0 691843.0
362.08 1011.11 22770.797 -89.74144455068216 -88.55297296834783 -27.834183000000003 -49.052 12341 -132.886 6919643.0 691846.0
364.33 1014.33 22770.788 -90.55699669848505 -89.27195953738756 -27.833061 -49.051986 12341 -133.64700000000002 6919767.0 691849.0
364.53 1018.38 22770.778 -91.25032349257336 -89.86854868710986 -27.831944 -49.051969 12341 -134.285 6919891.0 691853.0
364.15 1022.69 22770.77 -91.01758254248028 -89.5404472106279 -27.830836 -49.051939 12341 -133.997 6920013.0 691858.0
370.72 1024.83 22770.761 -91.35926278762062 -89.78599233758939 -27.829731 -49.05190800000001 12341 -134.283 6920136.0 691863.0
369.1 1026.14 22770.752 -92.23897254495672 -90.57068569974217 -27.828628 -49.051892 12341 -135.109 6920258.0 691866.0
371.73 1028.06 22770.741 -93.47413300972168 -91.71117390052956 -27.827522 -49.051897 12341 -136.292 6920380.0 691867.0
362.12 1030.98 22770.728 -93.22439073086369 -91.36650096271255 -27.826419 -49.051947 12341 -135.99200000000002 6920503.0 691865.0
341.99 1036.26 22770.714 -92.01012867163028 -90.05877109872135 -27.825322 -49.052019 12341 -134.731 6920625.0 691859.0
322.44 1043.21 22770.7 -91.25922006344904 -89.21499721196936 -27.824228 -49.052092 12341 -133.933 6920746.0 691854.0
322.04 1051.8 22770.687 -89.88308610155316 -87.74582590590002 -27.823136 -49.05215 12341 -132.509 6920867.0 691850.0
336.76 1060.35 22770.675 -88.52008023699491 -86.29021315775255 -27.82205 -49.052197 12341 -131.097 6920987.0 691848.0
339.71 1069.65 22770.663 -86.77329972615118 -84.45099782892241 -27.820969 -49.052239 12341 -129.30200000000002 6921107.0 691845.0
336.31 1080.56 22770.65 -83.59587266635936 -81.18173847733144 -27.819897 -49.052283 12341 -126.076 6921226.0 691843.0
328.31 1091.77 22770.638 -81.59924976504868 -79.09422994161429 -27.818831 -49.052328 12341 -124.032 6921344.0 691840.0
347.84 1102.5 22770.627 -78.01217615630898 -75.41592656726245 -27.817772 -49.052364 12341 -120.396 6921462.0 691839.0
354.73 1112.56 22770.617 -75.40323064490681 -72.71618175083248 -27.816717 -49.052364 12341 -117.737 6921579.0 691840.0
325.79 1121.18 22770.608 -71.96060907236118 -69.18224467645044 -27.815661 -49.05235 12341 -114.242 6921696.0 691844.0
292.78 1128.67 22770.599 -68.25879165829647 -65.39005841794227 -27.814608000000003 -49.052342 12341 -110.489 6921812.0 691847.0
269.62 1135.82 22770.588 -64.04529685432334 -61.08610844014699 -27.813556 -49.052361 12341 -106.227 6921929.0 691846.0
260.18 1143.67 22770.577 -58.73860620883122 -55.689909278225564 -27.812506 -49.05240300000001 12341 -100.873 6922045.0 691844.0
251.59 1150.12 22770.565 -54.303336758572605 -51.16435671974762 -27.811453000000004 -49.052447 12341 -96.39 6922162.0 691842.0
265.43 1155.64 22770.553 -49.52106730831398 -46.291804161269674 -27.810397 -49.052483 12341 -91.56 6922279.0 691840.0
309.19 1160.61 22770.542 -46.10157250434095 -42.78185418347439 -27.809342 -49.052514 12341 -88.09200000000001 6922396.0 691839.0
343.54 1165.33 22770.532000000007 -41.561273541886735 -38.150153389805205 -27.808283000000007 -49.052533 12341 -83.50200000000002 6922514.0 691839.0
340.98 1170.55 22770.522 -37.543553384199065 -34.041805992692545 -27.807222 -49.052544 12341 -79.435 6922631.0 691839.0
310.6 1176.03 22770.513 -34.156157165367844 -30.563266337627862 -27.806161 -49.052533 12341 -75.99600000000002 6922748.0 691842.0
295.49 1184.57 22770.505 -28.79373143434102 -25.10857844737194 -27.805106 -49.052506 12341 -70.58 6922866.0 691847.0
328.82 1193.7 22770.497000000007 -25.213237959132787 -21.437199930911746 -27.804053000000003 -49.052467 12341 -66.946 6922982.0 691853.0
394.05 1203.49 22770.489 -19.847420545068093 -15.981013672403586 -27.803008 -49.052453 12341 -61.529 6923098.0 691856.0
440.76 1213.28 22770.478 -15.922857996913637 -11.967373068403957 -27.801969 -49.052472 12341 -57.556 6923213.0 691856.0
454.11 1221.98 22770.466 -12.942196863617127 -8.898322141673773 -27.800933 -49.052525 12341 -54.53 6923328.0 691852.0
458.68 1230.1 22770.453 -9.117761084035244 -4.985668634260875 -27.7999 -49.05260300000001 12341 -50.661 6923443.0 691847.0
453.65 1236.77 22770.439 -6.125354816648843 -1.9061633620392653 -27.798867 -49.052692 12341 -47.62600000000001 6923557.0 691840.0
453.5 1242.03 22770.425 -2.157369744496002 2.149695306738934 -27.797828000000006 -49.052781 12341 -43.615 6923672.0 691833.0
452.55 1245.1 22770.411 -1.38180586757651 3.0139073720736107 -27.796783 -49.052867 12341 -42.79600000000001 6923788.0 691826.0
450.73 1247.89 22770.399 2.58901287525309 7.07466509191687 -27.795728000000004 -49.052928 12341 -38.779 6923905.0 691822.0
440.24 1250.51 22770.387 4.491086483992781 9.067968466268702 -27.794664 -49.052961 12341 -36.828 6924023.0 691821.0
393.14 1250.91 22770.378 5.312993763409118 9.983170891685589 -27.793586 -49.052958 12341 -35.954 6924143.0 691823.0
348.83 1250.42 22770.37 6.618351750254611 11.382168155737169 -27.7925 -49.052936 12341 -34.595 6924263.0 691827.0
324.06 1247.63 22770.361 6.962867346633067 11.821872212901814 -27.7914 -49.052914 12341 -34.196 6924385.0 691831.0
286.28 1242.08 22770.352000000006 7.697736394063668 12.652532247305595 -27.790286 -49.0529 12341 -33.407 6924508.0 691834.0
242.92 1237.3 22770.343 8.237988404741861 13.290296494139788 -27.789158 -49.052886 12341 -32.811 6924633.0 691838.0
207.67 1233.7 22770.334 8.952593866472208 14.103016718213112 -27.788028000000004 -49.052875 12341 -32.041 6924759.0 691841.0
168.3 1230.24 22770.324 9.352395169721364 14.599986126412606 -27.786894 -49.052872 12341 -31.587 6924884.0 691843.0
126.28 1226.89 22770.314 9.682775277737072 15.028308931168636 -27.785761 -49.052875 12341 -31.202 6925010.0 691845.0
138.05 1223.44 22770.303 10.891125873557195 16.333483500733387 -27.784631 -49.052894 12341 -29.941 6925135.0 691845.0
150.73 1220.59 22770.291 11.503025761948395 17.041863231663488 -27.783503000000003 -49.052928 12341 -29.278 6925260.0 691843.0
144.29 1219.8 22770.28 10.704151004054012 16.339640381910947 -27.782378 -49.052958 12341 -30.025 6925385.0 691842.0
135.43 1222.42 22770.269 10.272922795107592 16.004461554919214 -27.781258 -49.052981 12341 -30.404 6925509.0 691842.0
137.04 1226.65 22770.259 10.517566488823672 16.344724170005644 -27.780147 -49.05298300000001 12341 -30.106 6925632.0 691844.0
