Y X MAGIGRF
695811.01652893 6926126.8586387 -52.352425200912
695935.76033058 6926126.8586387 -52.200408152514
696060.50413223 6926126.8586387 -52.045205042112
696185.24793388 6926126.8586387 -52.010453254742
696309.99173554 6926126.8586387 -51.759911353899
696434.73553719 6926126.8586387 -51.050670292977
696559.47933884 6926126.8586387 -50.275050087237
696684.2231405 6926126.8586387 -49.803378382812
696808.96694215 6926126.8586387 -49.666403961819
696933.7107438 6926126.8586387 -49.455800355041
697058.45454545 6926126.8586387 -49.307175407049
697183.19834711 6926126.8586387 -49.018130918071
697307.94214876 6926126.8586387 -48.558190420738
697432.68595041 6926126.8586387 -47.892372916379
697557.42975207 6926126.8586387 -47.458327582408
697682.17355372 6926126.8586387 -47.432509220432
697806.91735537 6926126.8586387 -47.485404893147
697931.66115702 6926126.8586387 -47.167328545194
698056.40495868 6926126.8586387 -46.607552955806
698181.14876033 6926126.8586387 -45.901806319926
698305.89256198 6926126.8586387 -45.084066732172
698430.63636364 6926126.8586387 -44.192019132766
698555.38016529 6926126.8586387 -43.572234931663
698680.12396694 6926126.8586387 -43.524558193643
698804.8677686 6926126.8586387 -44.061711975836
698929.61157025 6926126.8586387 -44.531570453132
699054.3553719 6926126.8586387 -44.579616112607
699179.09917355 6926126.8586387 -44.316386684107
699303.84297521 6926126.8586387 -43.895899344106
699428.58677686 6926126.8586387 -43.542389381712
699553.33057851 6926126.8586387 -43.436465555281
699678.07438017 6926126.8586387 -43.595758146999
699802.81818182 6926126.8586387 -43.938515673096
699927.56198347 6926126.8586387 -44.19255089306
700052.30578512 6926126.8586387 -44.407582554945
700177.04958678 6926126.8586387 -44.6408780285
700301.79338843 6926126.8586387 -44.921884292548
700426.53719008 6926126.8586387 -45.182306339901
700551.28099174 6926126.8586387 -45.359313573972
700676.02479339 6926126.8586387 -45.252530276239
700800.76859504 6926126.8586387 -44.146221697361
700925.51239669 6926126.8586387 -41.284940115599
701050.25619835 6926126.8586387 -37.360106617188
701175 6926126.8586387 -32.99139162627
670987 6926251.8324607 -46.18334551644
671111.74380165 6926251.8324607 -53.592641962424
671236.48760331 6926251.8324607 -60.623620659075
671361.23140496 6926251.8324607 -66.029204572381
671485.97520661 6926251.8324607 -68.349282017303
671610.71900826 6926251.8324607 -68.134019750982
671735.46280992 6926251.8324607 -66.246761057987
671860.20661157 6926251.8324607 -63.469271950988
671984.95041322 6926251.8324607 -61.542346734123
672109.69421488 6926251.8324607 -61.310578787887
672234.43801653 6926251.8324607 -63.066557037319
672359.18181818 6926251.8324607 -65.302059079833
672483.92561983 6926251.8324607 -65.265537562739
672608.66942149 6926251.8324607 -64.21564228079
672733.41322314 6926251.8324607 -63.156071599949
672858.15702479 6926251.8324607 -63.111061058566
672982.90082645 6926251.8324607 -65.640476633263
673107.6446281 6926251.8324607 -69.855375664414
673232.38842975 6926251.8324607 -75.088357306933
673357.13223141 6926251.8324607 -79.157022051484
673481.87603306 6926251.8324607 -74.83394732081
673606.61983471 6926251.8324607 -69.040379591686
673731.36363636 6926251.8324607 -63.347431424854
673856.10743802 6926251.8324607 -57.244387804114
673980.85123967 6926251.8324607 -54.193445016739
674105.59504132 6926251.8324607 -49.618728253094
674230.33884298 6926251.8324607 -43.976912019996
674355.08264463 6926251.8324607 -38.855543022025
674479.82644628 6926251.8324607 -39.752181661092
674604.57024793 6926251.8324607 -41.215597547512
674729.31404959 6926251.8324607 -42.02168952128
674854.05785124 6926251.8324607 -42.314660638026
674978.80165289 6926251.8324607 -42.375403699696
675103.54545455 6926251.8324607 -42.234699953159
675228.2892562 6926251.8324607 -41.926413803801
675353.03305785 6926251.8324607 -42.044328450387
675477.7768595 6926251.8324607 -43.301514041353
675602.52066116 6926251.8324607 -45.251362000893
675727.26446281 6926251.8324607 -47.421800295717
675852.00826446 6926251.8324607 -49.2392277864
675976.75206612 6926251.8324607 -49.357721291802
676101.49586777 6926251.8324607 -49.06284495247
676226.23966942 6926251.8324607 -48.624039986275
676350.98347107 6926251.8324607 -47.954024673271
676475.72727273 6926251.8324607 -47.079348778341
676600.47107438 6926251.8324607 -45.840345343903
676725.21487603 6926251.8324607 -44.312523524696
676849.95867769 6926251.8324607 -42.439227980631
676974.70247934 6926251.8324607 -40.515921082444
677099.44628099 6926251.8324607 -37.886646015724
677224.19008264 6926251.8324607 -34.845762522828
677348.9338843 6926251.8324607 -31.840080156644
677473.67768595 6926251.8324607 -29.398665759659
677598.4214876 6926251.8324607 -27.140610347557
677723.16528926 6926251.8324607 -24.950436797572
677847.90909091 6926251.8324607 -22.898544344276
677972.65289256 6926251.8324607 -21.099567247833
678097.39669421 6926251.8324607 -19.483501195498
678222.14049587 6926251.8324607 -18.049056777923
678346.88429752 6926251.8324607 -17.371215034721
678471.62809917 6926251.8324607 -17.171537701334
678596.37190083 6926251.8324607 -17.86640682613
678721.11570248 6926251.8324607 -18.833631481017
678845.85950413 6926251.8324607 -19.950377091866
678970.60330579 6926251.8324607 -21.132545042129
679095.34710744 6926251.8324607 -22.370274597516
679220.09090909 6926251.8324607 -23.541628119896
679344.83471074 6926251.8324607 -24.649859682716
679469.5785124 6926251.8324607 -26.099503898297
679594.32231405 6926251.8324607 -27.46630945945
679719.0661157 6926251.8324607 -28.530354312599
679843.80991736 6926251.8324607 -29.494200580436
679968.55371901 6926251.8324607 -30.845247555477
680093.29752066 6926251.8324607 -32.28801605235
680218.04132231 6926251.8324607 -33.338364895257
680342.78512397 6926251.8324607 -33.373849327241
680467.52892562 6926251.8324607 -31.675091987508
680592.27272727 6926251.8324607 -29.304486813488
680717.01652893 6926251.8324607 -27.134977079965
680841.76033058 6926251.8324607 -25.511751995642
680966.50413223 6926251.8324607 -24.002609753539
681091.24793388 6926251.8324607 -23.047711695442
681215.99173554 6926251.8324607 -22.505423354209
681340.73553719 6926251.8324607 -22.119386321255
681465.47933884 6926251.8324607 -20.629149800426
681590.2231405 6926251.8324607 -19.302246085824
681714.96694215 6926251.8324607 -18.127380553356
681839.7107438 6926251.8324607 -16.945729049082
681964.45454545 6926251.8324607 -15.784528491211
682089.19834711 6926251.8324607 -14.499316612831
682213.94214876 6926251.8324607 -13.20242693601
682338.68595041 6926251.8324607 -12.062235765587
682463.42975207 6926251.8324607 -11.361721849765
682588.17355372 6926251.8324607 -10.689794178515
682712.91735537 6926251.8324607 -9.7654719985036
682837.66115702 6926251.8324607 -8.7883257848008
682962.40495868 6926251.8324607 -6.585972369852
683087.14876033 6926251.8324607 -4.4360439254937
683211.89256198 6926251.8324607 -1.8283081749894
683336.63636364 6926251.8324607 1.6377081535551
683461.38016529 6926251.8324607 5.9262026103069
683586.12396694 6926251.8324607 11.186698963205
683710.8677686 6926251.8324607 16.99632957549
683835.61157025 6926251.8324607 22.558065039059
683960.3553719 6926251.8324607 27.630538751932
684085.09917355 6926251.8324607 32.499920947808
684209.84297521 6926251.8324607 37.38598430357
684334.58677686 6926251.8324607 40.226787697722
684459.33057851 6926251.8324607 36.489586197242
684584.07438017 6926251.8324607 30.26803033542
684708.81818182 6926251.8324607 24.328624987534
684833.56198347 6926251.8324607 20.185098221515
684958.30578512 6926251.8324607 19.155401442091
685083.04958678 6926251.8324607 19.976936390598
685207.79338843 6926251.8324607 21.781018482656
685332.53719008 6926251.8324607 23.791613278904
685457.28099174 6926251.8324607 25.846050850797
685582.02479339 6926251.8324607 28.294465855178
685706.76859504 6926251.8324607 31.874740510037
685831.51239669 6926251.8324607 36.134422795294
685956.25619835 6926251.8324607 39.921304765421
686081 6926251.8324607 43.268215414171
686205.74380165 6926251.8324607 45.947626151252
686330.48760331 6926251.8324607 46.55750612952
686455.23140496 6926251.8324607 44.882348169292
686579.97520661 6926251.8324607 41.34515006887
686704.71900826 6926251.8324607 37.607265280737
686829.46280992 6926251.8324607 34.685621154926
686954.20661157 6926251.8324607 32.243508959912
687078.95041322 6926251.8324607 31.171720561547
687203.69421488 6926251.8324607 31.742473545822
687328.43801653 6926251.8324607 33.194717414342
687453.18181818 6926251.8324607 33.982938278232
687577.92561983 6926251.8324607 34.570797641859
687702.66942149 6926251.8324607 35.229642985333
687827.41322314 6926251.8324607 35.484995773498
687952.15702479 6926251.8324607 34.694250066323
688076.90082645 6926251.8324607 33.427492767682
688201.6446281 6926251.8324607 32.035420192401
688326.38842975 6926251.8324607 30.516012624063
688451.13223141 6926251.8324607 28.833885930022
688575.87603306 6926251.8324607 27.362356534137
688700.61983471 6926251.8324607 26.830014606029
688825.36363636 6926251.8324607 26.731692747908
688950.10743802 6926251.8324607 25.089288218523
689074.85123967 6926251.8324607 23.010072597059
689199.59504132 6926251.8324607 20.971300266092
689324.33884298 6926251.8324607 18.809914579829
689449.08264463 6926251.8324607 16.248870864845
689573.82644628 6926251.8324607 13.61135401565
689698.57024793 6926251.8324607 11.153708301271
689823.31404959 6926251.8324607 8.8584049987141
689948.05785124 6926251.8324607 6.1415128892651
690072.80165289 6926251.8324607 3.6589037611588
690197.54545455 6926251.8324607 1.8087084431371
690322.2892562 6926251.8324607 0.21183844469387
690447.03305785 6926251.8324607 -2.2172371799213
690571.7768595 6926251.8324607 -5.0378201736538
690696.52066116 6926251.8324607 -7.9399959103356
690821.26446281 6926251.8324607 -10.917822895723
690946.00826446 6926251.8324607 -14.110673513619
691070.75206612 6926251.8324607 -17.296117832941
691195.49586777 6926251.8324607 -20.314235661533
691320.23966942 6926251.8324607 -23.073499086093
691444.98347107 6926251.8324607 -25.499840272194
691569.72727273 6926251.8324607 -27.735191540745
691694.47107438 6926251.8324607 -29.712037817958
691819.21487603 6926251.8324607 -31.391735257146
691943.95867769 6926251.8324607 -32.877567844603
692068.70247934 6926251.8324607 -34.265850249385
692193.44628099 6926251.8324607 -35.646762363394
692318.19008264 6926251.8324607 -36.983670948772
692442.9338843 6926251.8324607 -37.918409442934
692567.67768595 6926251.8324607 -38.770918550411
692692.4214876 6926251.8324607 -39.55306307051
692817.16528926 6926251.8324607 -40.216205980427
692941.90909091 6926251.8324607 -40.747808005302
693066.65289256 6926251.8324607 -41.186041714829
693191.39669421 6926251.8324607 -41.556195978197
693316.14049587 6926251.8324607 -41.77566498445
693440.88429752 6926251.8324607 -42.024467889891
693565.62809917 6926251.8324607 -42.130934218097
693690.37190083 6926251.8324607 -42.26749806464
693815.11570248 6926251.8324607 -42.614053467776
693939.85950413 6926251.8324607 -43.535347213251
694064.60330579 6926251.8324607 -44.646786585363
694189.34710744 6926251.8324607 -45.748069554257
694314.09090909 6926251.8324607 -46.665394484494
694438.83471074 6926251.8324607 -47.277500135678
694563.5785124 6926251.8324607 -47.754712268805
694688.32231405 6926251.8324607 -48.249732086513
694813.0661157 6926251.8324607 -48.703420617093
694937.80991736 6926251.8324607 -49.604505384356
695062.55371901 6926251.8324607 -50.368943215905
695187.29752066 6926251.8324607 -51.084778568765
695312.04132231 6926251.8324607 -51.671324180135
695436.78512397 6926251.8324607 -51.802346669625
695561.52892562 6926251.8324607 -51.83278225939
695686.27272727 6926251.8324607 -51.897601852984
695811.01652893 6926251.8324607 -52.015583005102
695935.76033058 6926251.8324607 -51.829372398066
696060.50413223 6926251.8324607 -51.706027864842
696185.24793388 6926251.8324607 -51.706509801716
696309.99173554 6926251.8324607 -51.569541934521
696434.73553719 6926251.8324607 -50.527741777918
696559.47933884 6926251.8324607 -49.541486249096
696684.2231405 6926251.8324607 -49.123226048381
696808.96694215 6926251.8324607 -49.179574685282
696933.7107438 6926251.8324607 -49.241507147657
697058.45454545 6926251.8324607 -49.365553721638
697183.19834711 6926251.8324607 -49.128030750235
697307.94214876 6926251.8324607 -48.613004279565
697432.68595041 6926251.8324607 -48.02480671179
697557.42975207 6926251.8324607 -47.70312624517
697682.17355372 6926251.8324607 -47.773160758572
697806.91735537 6926251.8324607 -47.968241443501
697931.66115702 6926251.8324607 -47.572273431928
698056.40495868 6926251.8324607 -46.954850537158
698181.14876033 6926251.8324607 -46.272790013304
698305.89256198 6926251.8324607 -45.550615974519
698430.63636364 6926251.8324607 -44.45605544116
698555.38016529 6926251.8324607 -43.700013822229
698680.12396694 6926251.8324607 -43.499487742363
698804.8677686 6926251.8324607 -43.916355134446
698929.61157025 6926251.8324607 -44.518587925287
699054.3553719 6926251.8324607 -44.770564281705
699179.09917355 6926251.8324607 -44.649586987332
699303.84297521 6926251.8324607 -44.225005887724
699428.58677686 6926251.8324607 -43.9937651579
699553.33057851 6926251.8324607 -43.920330735595
699678.07438017 6926251.8324607 -44.141351663124
699802.81818182 6926251.8324607 -44.513065578748
699927.56198347 6926251.8324607 -44.653612086589
700052.30578512 6926251.8324607 -44.760399461083
700177.04958678 6926251.8324607 -44.916121913164
700301.79338843 6926251.8324607 -45.165196057407
700426.53719008 6926251.8324607 -45.475253018365
700551.28099174 6926251.8324607 -45.741305255748
700676.02479339 6926251.8324607 -45.684701628508
700800.76859504 6926251.8324607 -44.633948248202
700925.51239669 6926251.8324607 -41.716681065975
701050.25619835 6926251.8324607 -37.646423492444
701175 6926251.8324607 -33.243869322973
670987 6926376.8062827 -46.523807524927
671111.74380165 6926376.8062827 -54.045349058987
671236.48760331 6926376.8062827 -61.027243546548
671361.23140496 6926376.8062827 -66.400300424043
671485.97520661 6926376.8062827 -68.494847952923
671610.71900826 6926376.8062827 -68.068172845839
671735.46280992 6926376.8062827 -66.036047473927
671860.20661157 6926376.8062827 -63.523645912588
671984.95041322 6926376.8062827 -61.568871705425
672109.69421488 6926376.8062827 -61.209057802058
672234.43801653 6926376.8062827 -62.731264138128
672359.18181818 6926376.8062827 -64.571258214252
672483.92561983 6926376.8062827 -63.702896660748
672608.66942149 6926376.8062827 -61.764645935668
672733.41322314 6926376.8062827 -59.612052790719
672858.15702479 6926376.8062827 -58.248506806434
672982.90082645 6926376.8062827 -60.138178793709
673107.6446281 6926376.8062827 -63.520263559473
673232.38842975 6926376.8062827 -68.197702193835
673357.13223141 6926376.8062827 -73.019646458825
673481.87603306 6926376.8062827 -66.232245383549
673606.61983471 6926376.8062827 -59.279965642229
673731.36363636 6926376.8062827 -53.204904298569
673856.10743802 6926376.8062827 -48.382099975224
673980.85123967 6926376.8062827 -46.023805732594
674105.59504132 6926376.8062827 -43.969992019318
674230.33884298 6926376.8062827 -41.450413948416
674355.08264463 6926376.8062827 -39.527333988552
674479.82644628 6926376.8062827 -40.189356591603
674604.57024793 6926376.8062827 -41.758583130843
674729.31404959 6926376.8062827 -43.164378933801
674854.05785124 6926376.8062827 -44.111985311454
674978.80165289 6926376.8062827 -45.013359113661
675103.54545455 6926376.8062827 -45.77799219485
675228.2892562 6926376.8062827 -46.739323948271
675353.03305785 6926376.8062827 -48.069102747513
675477.7768595 6926376.8062827 -48.898779118738
675602.52066116 6926376.8062827 -50.212159795558
675727.26446281 6926376.8062827 -51.842354696295
675852.00826446 6926376.8062827 -53.186291094003
675976.75206612 6926376.8062827 -52.734857324692
676101.49586777 6926376.8062827 -51.773630553859
676226.23966942 6926376.8062827 -50.652951297653
676350.98347107 6926376.8062827 -49.408624096658
676475.72727273 6926376.8062827 -48.109168851383
676600.47107438 6926376.8062827 -46.701924028786
676725.21487603 6926376.8062827 -45.382414997889
676849.95867769 6926376.8062827 -44.194018354459
676974.70247934 6926376.8062827 -42.098676535791
677099.44628099 6926376.8062827 -39.266756325721
677224.19008264 6926376.8062827 -36.155045779444
677348.9338843 6926376.8062827 -33.224023374347
677473.67768595 6926376.8062827 -30.467503341131
677598.4214876 6926376.8062827 -28.006843443717
677723.16528926 6926376.8062827 -25.627334304277
677847.90909091 6926376.8062827 -23.302379484592
677972.65289256 6926376.8062827 -21.294213166959
678097.39669421 6926376.8062827 -19.294981408826
678222.14049587 6926376.8062827 -17.182708732264
678346.88429752 6926376.8062827 -15.38424109075
678471.62809917 6926376.8062827 -15.912993273494
678596.37190083 6926376.8062827 -16.715241585839
678721.11570248 6926376.8062827 -17.490609747799
678845.85950413 6926376.8062827 -18.363830086028
678970.60330579 6926376.8062827 -19.753434817247
679095.34710744 6926376.8062827 -21.363967612578
679220.09090909 6926376.8062827 -22.901326148951
679344.83471074 6926376.8062827 -24.363458994154
679469.5785124 6926376.8062827 -25.756964433605
679594.32231405 6926376.8062827 -27.061980708493
679719.0661157 6926376.8062827 -28.036902967114
679843.80991736 6926376.8062827 -28.926867341452
679968.55371901 6926376.8062827 -31.029947827723
680093.29752066 6926376.8062827 -33.270499269563
680218.04132231 6926376.8062827 -34.920250412996
680342.78512397 6926376.8062827 -35.233783945874
680467.52892562 6926376.8062827 -33.396891903311
680592.27272727 6926376.8062827 -30.455744866182
680717.01652893 6926376.8062827 -27.2229275822
680841.76033058 6926376.8062827 -24.340544185222
680966.50413223 6926376.8062827 -22.606874928335
681091.24793388 6926376.8062827 -21.164284049665
681215.99173554 6926376.8062827 -19.625103726326
681340.73553719 6926376.8062827 -18.243370960558
681465.47933884 6926376.8062827 -17.563624044113
681590.2231405 6926376.8062827 -17.205799256125
681714.96694215 6926376.8062827 -16.999463905298
681839.7107438 6926376.8062827 -16.811604563881
681964.45454545 6926376.8062827 -15.800602539348
682089.19834711 6926376.8062827 -14.834290939464
682213.94214876 6926376.8062827 -13.843541191913
682338.68595041 6926376.8062827 -12.805066860203
682463.42975207 6926376.8062827 -12.261213433899
682588.17355372 6926376.8062827 -11.306287865091
682712.91735537 6926376.8062827 -9.5257633398095
682837.66115702 6926376.8062827 -7.1635386189133
682962.40495868 6926376.8062827 -5.8093194597697
683087.14876033 6926376.8062827 -3.9079229463106
683211.89256198 6926376.8062827 -1.159853057171
683336.63636364 6926376.8062827 2.4289965696457
683461.38016529 6926376.8062827 6.3001482899889
683586.12396694 6926376.8062827 10.768931689075
683710.8677686 6926376.8062827 15.682791502581
683835.61157025 6926376.8062827 20.567025287393
683960.3553719 6926376.8062827 24.587390634494
684085.09917355 6926376.8062827 28.481369074828
684209.84297521 6926376.8062827 32.235813575426
684334.58677686 6926376.8062827 34.139891395826
684459.33057851 6926376.8062827 31.672400114726
684584.07438017 6926376.8062827 27.075538193677
684708.81818182 6926376.8062827 22.229143982115
684833.56198347 6926376.8062827 18.727652013259
684958.30578512 6926376.8062827 17.499975802301
685083.04958678 6926376.8062827 17.855919801333
685207.79338843 6926376.8062827 19.179065215676
685332.53719008 6926376.8062827 20.796344273262
685457.28099174 6926376.8062827 22.142802258112
685582.02479339 6926376.8062827 24.087099938333
685706.76859504 6926376.8062827 27.384439599056
685831.51239669 6926376.8062827 31.300711631906
685956.25619835 6926376.8062827 34.385822318894
686081 6926376.8062827 37.043781921131
686205.74380165 6926376.8062827 38.968085322063
686330.48760331 6926376.8062827 39.527086346821
686455.23140496 6926376.8062827 38.605912169572
686579.97520661 6926376.8062827 36.270026425386
686704.71900826 6926376.8062827 33.661118973716
686829.46280992 6926376.8062827 31.344539621631
686954.20661157 6926376.8062827 29.104223768895
687078.95041322 6926376.8062827 27.743988171012
687203.69421488 6926376.8062827 27.747609550506
687328.43801653 6926376.8062827 28.361815775096
687453.18181818 6926376.8062827 29.331047936564
687577.92561983 6926376.8062827 30.093949628819
687702.66942149 6926376.8062827 30.780560559135
687827.41322314 6926376.8062827 31.212273554592
687952.15702479 6926376.8062827 30.580137713271
688076.90082645 6926376.8062827 29.54477660617
688201.6446281 6926376.8062827 28.561795334711
688326.38842975 6926376.8062827 27.452672780673
688451.13223141 6926376.8062827 25.61215217921
688575.87603306 6926376.8062827 23.967623399361
688700.61983471 6926376.8062827 23.296414701705
688825.36363636 6926376.8062827 22.882025232612
688950.10743802 6926376.8062827 21.281855270283
689074.85123967 6926376.8062827 19.234119001145
689199.59504132 6926376.8062827 17.136158167345
689324.33884298 6926376.8062827 14.983965497723
689449.08264463 6926376.8062827 12.459835057754
689573.82644628 6926376.8062827 9.8409807749256
689698.57024793 6926376.8062827 7.4947042380993
689823.31404959 6926376.8062827 5.3434041747232
689948.05785124 6926376.8062827 2.8571461794033
690072.80165289 6926376.8062827 0.65410164414195
690197.54545455 6926376.8062827 -0.85548975182913
690322.2892562 6926376.8062827 -2.2147397757023
690447.03305785 6926376.8062827 -4.3686616915485
690571.7768595 6926376.8062827 -6.9186278899415
690696.52066116 6926376.8062827 -9.5696541553255
690821.26446281 6926376.8062827 -12.207188000323
690946.00826446 6926376.8062827 -14.950645342922
691070.75206612 6926376.8062827 -17.626619800524
691195.49586777 6926376.8062827 -20.091906296147
691320.23966942 6926376.8062827 -22.430152211508
691444.98347107 6926376.8062827 -25.085538849096
691569.72727273 6926376.8062827 -27.670796226253
691694.47107438 6926376.8062827 -29.938582140743
691819.21487603 6926376.8062827 -31.77961729235
691943.95867769 6926376.8062827 -33.061091849962
692068.70247934 6926376.8062827 -34.141732618475
692193.44628099 6926376.8062827 -35.221171346145
692318.19008264 6926376.8062827 -36.405448333904
692442.9338843 6926376.8062827 -37.518035342986
692567.67768595 6926376.8062827 -38.689943701487
692692.4214876 6926376.8062827 -39.7949533262
692817.16528926 6926376.8062827 -40.670934544548
692941.90909091 6926376.8062827 -41.208699181066
693066.65289256 6926376.8062827 -41.575968411057
693191.39669421 6926376.8062827 -41.94110720194
693316.14049587 6926376.8062827 -42.301272079936
693440.88429752 6926376.8062827 -42.240762084031
693565.62809917 6926376.8062827 -42.192568738276
693690.37190083 6926376.8062827 -42.220866971755
693815.11570248 6926376.8062827 -42.376686664416
693939.85950413 6926376.8062827 -43.358708878066
694064.60330579 6926376.8062827 -44.418585215608
694189.34710744 6926376.8062827 -45.449706196655
694314.09090909 6926376.8062827 -46.320627148986
694438.83471074 6926376.8062827 -47.186344030203
694563.5785124 6926376.8062827 -48.01266109894
694688.32231405 6926376.8062827 -48.989403735936
694813.0661157 6926376.8062827 -49.929207902261
694937.80991736 6926376.8062827 -50.235745171155
695062.55371901 6926376.8062827 -50.453313051875
695187.29752066 6926376.8062827 -50.753501962915
695312.04132231 6926376.8062827 -51.082361995523
695436.78512397 6926376.8062827 -51.122210194115
695561.52892562 6926376.8062827 -51.10845306142
695686.27272727 6926376.8062827 -51.128332424698
695811.01652893 6926376.8062827 -51.119566722072
695935.76033058 6926376.8062827 -51.114449092717
696060.50413223 6926376.8062827 -51.051172252795
696185.24793388 6926376.8062827 -50.998335394612
696309.99173554 6926376.8062827 -50.694474090112
696434.73553719 6926376.8062827 -49.561170431785
696559.47933884 6926376.8062827 -48.599861027632
696684.2231405 6926376.8062827 -48.335216628059
696808.96694215 6926376.8062827 -48.881548127376
696933.7107438 6926376.8062827 -49.652189561541
697058.45454545 6926376.8062827 -49.677870581088
697183.19834711 6926376.8062827 -49.233870246897
697307.94214876 6926376.8062827 -48.524122361386
697432.68595041 6926376.8062827 -47.97053226309
697557.42975207 6926376.8062827 -47.752174785787
697682.17355372 6926376.8062827 -47.906133271724
697806.91735537 6926376.8062827 -47.980504306404
697931.66115702 6926376.8062827 -47.745945187765
698056.40495868 6926376.8062827 -47.132721856959
698181.14876033 6926376.8062827 -46.407365185444
698305.89256198 6926376.8062827 -45.633291235075
698430.63636364 6926376.8062827 -44.729285220152
698555.38016529 6926376.8062827 -43.957425253085
698680.12396694 6926376.8062827 -43.677636489367
698804.8677686 6926376.8062827 -44.047673562121
698929.61157025 6926376.8062827 -44.641781262712
699054.3553719 6926376.8062827 -45.087810133592
699179.09917355 6926376.8062827 -45.173901894975
699303.84297521 6926376.8062827 -44.951240281425
699428.58677686 6926376.8062827 -44.636652533076
699553.33057851 6926376.8062827 -44.506241948159
699678.07438017 6926376.8062827 -44.644718551344
699802.81818182 6926376.8062827 -44.928061266455
699927.56198347 6926376.8062827 -45.048646654757
700052.30578512 6926376.8062827 -45.067270529499
700177.04958678 6926376.8062827 -45.122279172545
700301.79338843 6926376.8062827 -45.297190624642
700426.53719008 6926376.8062827 -45.656799397706
700551.28099174 6926376.8062827 -46.029464525543
700676.02479339 6926376.8062827 -46.132233486771
700800.76859504 6926376.8062827 -45.195394079444
700925.51239669 6926376.8062827 -42.143190125717
701050.25619835 6926376.8062827 -37.961264973963
701175 6926376.8062827 -33.338487330424
670987 6926501.7801047 -47.048108172063
671111.74380165 6926501.7801047 -54.598012185241
671236.48760331 6926501.7801047 -61.569120095703
671361.23140496 6926501.7801047 -66.87775193844
671485.97520661 6926501.7801047 -68.52708599385
671610.71900826 6926501.7801047 -67.752678159461
671735.46280992 6926501.7801047 -65.734461221701
671860.20661157 6926501.7801047 -63.613365886489
671984.95041322 6926501.7801047 -61.781245578162
672109.69421488 6926501.7801047 -61.000954459492
672234.43801653 6926501.7801047 -61.715628271845
672359.18181818 6926501.7801047 -62.529155004797
672483.92561983 6926501.7801047 -61.655773201951
672608.66942149 6926501.7801047 -59.653408128171
672733.41322314 6926501.7801047 -57.211777176025
672858.15702479 6926501.7801047 -55.187946359976
672982.90082645 6926501.7801047 -54.494803072091
673107.6446281 6926501.7801047 -53.979228277427
673232.38842975 6926501.7801047 -52.619462190868
673357.13223141 6926501.7801047 -49.992148937739
673481.87603306 6926501.7801047 -49.742335188117
673606.61983471 6926501.7801047 -47.868844233527
673731.36363636 6926501.7801047 -44.584844145586
673856.10743802 6926501.7801047 -40.932484978265
673980.85123967 6926501.7801047 -41.975606583045
674105.59504132 6926501.7801047 -42.900558682002
674230.33884298 6926501.7801047 -43.17764351719
674355.08264463 6926501.7801047 -43.254978081789
674479.82644628 6926501.7801047 -44.273883675435
674604.57024793 6926501.7801047 -45.623567143861
674729.31404959 6926501.7801047 -47.149223179706
674854.05785124 6926501.7801047 -48.645626075584
674978.80165289 6926501.7801047 -49.356045362942
675103.54545455 6926501.7801047 -50.221518288186
675228.2892562 6926501.7801047 -51.515675321236
675353.03305785 6926501.7801047 -53.036895929797
675477.7768595 6926501.7801047 -53.669911792106
675602.52066116 6926501.7801047 -54.412080728261
675727.26446281 6926501.7801047 -55.198669498314
675852.00826446 6926501.7801047 -55.469708546467
675976.75206612 6926501.7801047 -55.001566030453
676101.49586777 6926501.7801047 -53.837938408993
676226.23966942 6926501.7801047 -52.361191527306
676350.98347107 6926501.7801047 -50.504556121011
676475.72727273 6926501.7801047 -48.939119426581
676600.47107438 6926501.7801047 -47.193642019511
676725.21487603 6926501.7801047 -45.942607997035
676849.95867769 6926501.7801047 -45.645104084898
676974.70247934 6926501.7801047 -43.531900733157
677099.44628099 6926501.7801047 -40.38120374722
677224.19008264 6926501.7801047 -36.998494092364
677348.9338843 6926501.7801047 -33.931269438882
677473.67768595 6926501.7801047 -31.250087791305
677598.4214876 6926501.7801047 -28.914943642413
677723.16528926 6926501.7801047 -26.626631214609
677847.90909091 6926501.7801047 -24.270161841392
677972.65289256 6926501.7801047 -22.08339379671
678097.39669421 6926501.7801047 -19.938456337426
678222.14049587 6926501.7801047 -17.887920320618
678346.88429752 6926501.7801047 -16.475801673724
678471.62809917 6926501.7801047 -16.218713931196
678596.37190083 6926501.7801047 -16.354780004069
678721.11570248 6926501.7801047 -16.515822066045
678845.85950413 6926501.7801047 -16.844101510491
678970.60330579 6926501.7801047 -18.419243924297
679095.34710744 6926501.7801047 -20.291748002582
679220.09090909 6926501.7801047 -22.088326639797
679344.83471074 6926501.7801047 -23.728572499739
679469.5785124 6926501.7801047 -25.485878558755
679594.32231405 6926501.7801047 -27.092735341356
679719.0661157 6926501.7801047 -28.267243674585
679843.80991736 6926501.7801047 -29.208321910998
679968.55371901 6926501.7801047 -31.442339151089
680093.29752066 6926501.7801047 -34.086190847104
680218.04132231 6926501.7801047 -36.109579807415
680342.78512397 6926501.7801047 -36.602355475658
680467.52892562 6926501.7801047 -34.710966012462
680592.27272727 6926501.7801047 -31.407103060054
680717.01652893 6926501.7801047 -27.445348025437
680841.76033058 6926501.7801047 -23.575207368495
680966.50413223 6926501.7801047 -21.639495411618
681091.24793388 6926501.7801047 -19.651792115474
681215.99173554 6926501.7801047 -17.086619219576
