GPSALT IGRF LAT LONG Line MAGIGRF X Y
874.82 22765.95 -27.808203 -49.138817 12170 -32.821 6922654.0 683338.0
874.47 22765.951 -27.808278 -49.138817 12170 -33.021 6922646.0 683337.0
874.11 22765.952 -27.808353 -49.138814 12170 -33.217 6922638.0 683337.0
873.76 22765.953 -27.808428 -49.138814 12170 -33.407 6922629.0 683337.0
873.41 22765.953 -27.808503 -49.138814 12170 -33.59 6922621.0 683337.0
873.05 22765.954 -27.808578 -49.138811 12170 -33.765 6922613.0 683337.0
872.7 22765.955 -27.808653 -49.138811 12170 -33.936 6922604.0 683337.0
872.34 22765.956 -27.808728 -49.138808 12170 -34.104 6922596.0 683337.0
871.99 22765.956 -27.808803 -49.138808 12170 -34.272 6922588.0 683337.0
871.79 22765.957 -27.808878 -49.138806 12170 -34.511 6922580.0 683337.0
871.58 22765.958 -27.80895 -49.138806 12170 -34.76 6922571.0 683338.0
871.38 22765.959 -27.809025 -49.138803 12170 -35.023 6922563.0 683338.0
871.18 22765.959 -27.8091 -49.1388 12170 -35.3 6922555.0 683338.0
870.98 22765.96 -27.809175 -49.138797 12170 -35.591 6922546.0 683338.0
870.77 22765.961 -27.80925 -49.138797 12170 -35.895 6922538.0 683338.0
870.57 22765.962 -27.809325 -49.138794 12170 -36.208 6922530.0 683338.0
870.37 22765.963 -27.8094 -49.138792 12170 -36.527 6922522.0 683338.0
870.16 22765.963 -27.809475 -49.138792 12170 -36.847 6922513.0 683338.0
869.96 22765.964 -27.80955 -49.138789 12170 -37.165 6922505.0 683338.0
869.84 22765.965 -27.809625 -49.138789 12170 -37.4 6922497.0 683338.0
869.72 22765.966 -27.8097 -49.138786 12170 -37.634 6922488.0 683338.0
869.6 22765.966 -27.809772 -49.138786 12170 -37.867 6922480.0 683338.0
869.48 22765.967 -27.809847 -49.138783 12170 -38.098 6922472.0 683338.0
869.37 22765.968 -27.809922 -49.138783 12170 -38.324 6922464.0 683338.0
869.25 22765.969 -27.809997 -49.138783 12170 -38.547 6922455.0 683338.0
869.13 22765.969 -27.810072 -49.138781 12170 -38.768 6922447.0 683338.0
869.01 22765.97 -27.810147 -49.138781 12170 -38.987 6922439.0 683338.0
868.89 22765.971 -27.810219 -49.138778 12170 -39.208 6922431.0 683338.0
868.77 22765.972 -27.810294 -49.138778 12170 -39.432 6922422.0 683338.0
868.55 22765.972 -27.810369 -49.138778 12170 -39.662 6922414.0 683338.0
868.32 22765.973 -27.810444 -49.138775 12170 -39.903 6922406.0 683338.0
868.1 22765.974 -27.810517 -49.138775 12170 -40.149 6922398.0 683338.0
