ALTURA GPSALT LAT LONG Line MAGIGRF X Y
107.53 519.26 -16.168708 -51.207727 22780 -309.691 8212385.64 477793.57
107.66 519.27 -16.168772 -51.207727 22780 -328.596 8212378.57 477793.58
107.78 519.28 -16.168839 -51.207727 22780 -348.496 8212371.2 477793.59
107.9 519.29 -16.168903 -51.207724 22780 -369.345 8212364.13 477793.89
108.14 519.24 -16.168969 -51.207724 22780 -391.088 8212356.76 477793.9
108.39 519.19 -16.169033 -51.207724 22780 -413.649 8212349.69 477793.9
108.63 519.14 -16.1691 -51.207724 22780 -436.936 8212342.31 477793.91
108.88 519.09 -16.169167 -51.207724 22780 -460.873 8212334.94 477793.92
109.12 519.04 -16.169231 -51.207724 22780 -485.392 8212327.87 477793.93
109.36 518.98 -16.169297 -51.207724 22780 -510.441 8212320.5 477793.93
109.61 518.93 -16.169364 -51.207724 22780 -536.003 8212313.12 477793.94
109.85 518.88 -16.169428 -51.207724 22780 -562.077 8212306.06 477793.95
110.1 518.83 -16.169494 -51.207722 22780 -588.687 8212298.68 477794.25
110.34 518.78 -16.169558 -51.207722 22780 -615.9 8212291.61 477794.26
110.4 518.68 -16.169625 -51.207722 22780 -643.795 8212284.24 477794.27
110.46 518.57 -16.169692 -51.207722 22780 -672.483 8212276.87 477794.28
110.52 518.47 -16.169756 -51.207722 22780 -702.099 8212269.8 477794.28
110.58 518.37 -16.169822 -51.207722 22780 -732.783 8212262.42 477794.29
110.64 518.26 -16.169889 -51.207722 22780 -764.689 8212255.05 477794.3
110.71 518.16 -16.169953 -51.207722 22780 -797.97 8212247.98 477794.3
110.77 518.06 -16.170019 -51.207722 22780 -832.759 8212240.61 477794.31
110.83 517.96 -16.170086 -51.207722 22780 -869.228 8212233.23 477794.32
110.89 517.85 -16.17015 -51.207722 22780 -907.498 8212226.17 477794.33
110.95 517.75 -16.170217 -51.207722 22780 -947.668 8212218.79 477794.33
111.07 517.66 -16.170283 -51.207722 22780 -989.814 8212211.42 477794.34
111.19 517.58 -16.170347 -51.207722 22780 -1033.979 8212204.35 477794.35
111.32 517.49 -16.170414 -51.207722 22780 -1080.165 8212196.98 477794.36
111.44 517.4 -16.170481 -51.207722 22780 -1128.35 8212189.6 477794.36
111.56 517.32 -16.170547 -51.207722 22780 -1178.472 8212182.23 477794.37
111.68 517.23 -16.170611 -51.207722 22780 -1230.427 8212175.16 477794.38
111.8 517.14 -16.170678 -51.207724 22780 -1284.065 8212167.79 477794.09
111.93 517.05 -16.170744 -51.207724 22780 -1339.21 8212160.41 477794.1
112.05 516.97 -16.170808 -51.207724 22780 -1395.656 8212153.34 477794.1
112.17 516.88 -16.170875 -51.207724 22780 -1453.142 8212145.97 477794.11
112.35 516.8 -16.170942 -51.207724 22780 -1511.402 8212138.59 477794.12
112.54 516.71 -16.171008 -51.207724 22780 -1570.154 8212131.22 477794.13
112.72 516.63 -16.171075 -51.207724 22780 -1629.092 8212123.85 477794.13
112.9 516.54 -16.171142 -51.207727 22780 -1687.908 8212116.47 477793.84
113.08 516.46 -16.171206 -51.207727 22780 -1746.342 8212109.4 477793.85
113.27 516.38 -16.171272 -51.207727 22780 -1804.132 8212102.03 477793.86
113.45 516.29 -16.171339 -51.207727 22780 -1861.054 8212094.66 477793.87
113.63 516.21 -16.171406 -51.207727 22780 -1916.904 8212087.28 477793.87
113.82 516.12 -16.171472 -51.207727 22780 -1971.502 8212079.91 477793.88
114.0 516.04 -16.171539 -51.207727 22780 -2024.707 8212072.53 477793.89
114.21 515.95 -16.171603 -51.207727 22780 -2076.402 8212065.46 477793.9
114.43 515.87 -16.171669 -51.20773 22780 -2126.488 8212058.09 477793.61
114.64 515.78 -16.171736 -51.20773 22780 -2174.896 8212050.72 477793.61
114.85 515.7 -16.171803 -51.20773 22780 -2221.571 8212043.34 477793.62
115.06 515.61 -16.171869 -51.20773 22780 -2266.46 8212035.97 477793.63
115.28 515.53 -16.171936 -51.20773 22780 -2309.528 8212028.59 477793.64
115.49 515.44 -16.172003 -51.20773 22780 -2350.751 8212021.22 477793.64
115.7 515.36 -16.172067 -51.20773 22780 -2390.105 8212014.15 477793.65
115.92 515.27 -16.172133 -51.20773 22780 -2427.531 8212006.78 477793.66
116.13 515.19 -16.1722 -51.20773 22780 -2462.97 8211999.4 477793.66
116.31 515.14 -16.172267 -51.207733 22780 -2496.329 8211992.03 477793.38
116.5 515.09 -16.172333 -51.207733 22780 -2527.54 8211984.65 477793.38
116.68 515.04 -16.1724 -51.207733 22780 -2556.51 8211977.28 477793.39
116.86 514.99 -16.172467 -51.207735 22780 -2583.139 8211969.9 477793.1
117.04 514.94 -16.172533 -51.207735 22780 -2607.344 8211962.53 477793.11
117.23 514.9 -16.1726 -51.207735 22780 -2629.061 8211955.15 477793.12
117.41 514.85 -16.172667 -51.207735 22780 -2648.251 8211947.78 477793.12
117.59 514.8 -16.172733 -51.207738 22780 -2664.89 8211940.41 477792.83
117.78 514.75 -16.1728 -51.207738 22780 -2678.961 8211933.03 477792.84
117.96 514.7 -16.172867 -51.207738 22780 -2690.48 8211925.66 477792.85
118.23 514.6 -16.172933 -51.207738 22780 -2699.475 8211918.28 477792.86
118.51 514.49 -16.173003 -51.207738 22780 -2705.979 8211910.6 477792.86
118.78 514.39 -16.173069 -51.207738 22780 -2710.039 8211903.23 477792.87
119.06 514.29 -16.173136 -51.207738 22780 -2711.673 8211895.85 477792.88
119.33 514.18 -16.173203 -51.207738 22780 -2710.904 8211888.48 477792.89
119.6 514.08 -16.173269 -51.207738 22780 -2707.732 8211881.1 477792.89
119.88 513.98 -16.173336 -51.207738 22780 -2702.148 8211873.73 477792.9
120.15 513.88 -16.173403 -51.207738 22780 -2694.142 8211866.35 477792.91
120.43 513.77 -16.173469 -51.207738 22780 -2683.736 8211858.98 477792.92
120.7 513.67 -16.173539 -51.207738 22780 -2670.939 8211851.3 477792.92
121.01 513.63 -16.173606 -51.207738 22780 -2655.773 8211843.92 477792.93
121.31 513.59 -16.173672 -51.207738 22780 -2638.268 8211836.55 477792.94
121.62 513.55 -16.173739 -51.207738 22780 -2618.48 8211829.17 477792.95
121.92 513.51 -16.173806 -51.207738 22780 -2596.502 8211821.8 477792.95
122.23 513.47 -16.173872 -51.207738 22780 -2572.437 8211814.43 477792.96
122.53 513.43 -16.173942 -51.207738 22780 -2546.392 8211806.74 477792.97
122.84 513.39 -16.174008 -51.207738 22780 -2518.501 8211799.37 477792.98
123.14 513.35 -16.174075 -51.207738 22780 -2488.886 8211791.99 477792.98
123.45 513.31 -16.174142 -51.207738 22780 -2457.657 8211784.62 477792.99
123.75 513.27 -16.174208 -51.207738 22780 -2424.895 8211777.25 477793.0
124.27 513.29 -16.174275 -51.207738 22780 -2390.665 8211769.87 477793.01
124.79 513.32 -16.174344 -51.207738 22780 -2355.015 8211762.19 477793.01
125.3 513.34 -16.174411 -51.207738 22780 -2318.027 8211754.82 477793.02
125.82 513.36 -16.174478 -51.207738 22780 -2279.786 8211747.44 477793.03
126.34 513.38 -16.174544 -51.207735 22780 -2240.4 8211740.07 477793.33
126.86 513.41 -16.174614 -51.207735 22780 -2199.991 8211732.38 477793.34
127.38 513.43 -16.174681 -51.207735 22780 -2158.676 8211725.01 477793.35
127.89 513.45 -16.174747 -51.207735 22780 -2116.55 8211717.64 477793.36
128.41 513.48 -16.174814 -51.207735 22780 -2073.709 8211710.26 477793.36
128.93 513.5 -16.174881 -51.207735 22780 -2030.262 8211702.89 477793.37
129.08 513.56 -16.17495 -51.207735 22780 -1986.349 8211695.21 477793.38
129.23 513.63 -16.175017 -51.207735 22780 -1942.156 8211687.83 477793.39
129.39 513.69 -16.175083 -51.207733 22780 -1897.879 8211680.46 477793.69
129.54 513.75 -16.175153 -51.207733 22780 -1853.743 8211672.78 477793.7
129.69 513.82 -16.175219 -51.207733 22780 -1810.003 8211665.4 477793.71
129.84 513.88 -16.175286 -51.20773 22780 -1766.902 8211658.03 477794.01
129.99 513.94 -16.175355 -51.20773 22780 -1724.677 8211650.34 477794.02
130.15 514.0 -16.175422 -51.20773 22780 -1683.573 8211642.97 477794.03
130.3 514.07 -16.175489 -51.20773 22780 -1643.801 8211635.6 477794.03
130.45 514.13 -16.175555 -51.207727 22780 -1605.557 8211628.22 477794.34
130.66 514.18 -16.175625 -51.207727 22780 -1568.991 8211620.54 477794.35
130.88 514.24 -16.175692 -51.207727 22780 -1534.246 8211613.17 477794.35
131.09 514.29 -16.175758 -51.207727 22780 -1501.411 8211605.79 477794.36
131.31 514.34 -16.175828 -51.207724 22780 -1470.54 8211598.11 477794.67
131.52 514.4 -16.175894 -51.207724 22780 -1441.655 8211590.74 477794.67
131.73 514.45 -16.175964 -51.207724 22780 -1414.718 8211583.05 477794.68
131.95 514.5 -16.17603 -51.207722 22780 -1389.686 8211575.68 477794.98
132.16 514.55 -16.176097 -51.207722 22780 -1366.466 8211568.3 477794.99
132.38 514.61 -16.176164 -51.207722 22780 -1344.952 8211560.93 477795.0
132.59 514.66 -16.176233 -51.207722 22780 -1325.009 8211553.25 477795.01
132.59 514.65 -16.1763 -51.207719 22780 -1306.492 8211545.87 477795.31
132.59 514.63 -16.176369 -51.207719 22780 -1289.223 8211538.19 477795.32
132.59 514.62 -16.176436 -51.207716 22780 -1273.032 8211530.82 477795.62
132.59 514.6 -16.176503 -51.207716 22780 -1257.73 8211523.44 477795.63
132.59 514.59 -16.176572 -51.207716 22780 -1243.121 8211515.76 477795.64
132.59 514.58 -16.176639 -51.207713 22780 -1229.033 8211508.39 477795.94
132.59 514.56 -16.176708 -51.207713 22780 -1215.265 8211500.71 477795.95
132.59 514.55 -16.176775 -51.207713 22780 -1201.661 8211493.33 477795.96
132.59 514.53 -16.176842 -51.20771 22780 -1188.057 8211485.96 477796.26
132.59 514.52 -16.176911 -51.20771 22780 -1174.31 8211478.28 477796.27
132.62 514.5 -16.176978 -51.20771 22780 -1160.32 8211470.9 477796.28
132.65 514.49 -16.177047 -51.207708 22780 -1145.984 8211463.22 477796.58
132.68 514.47 -16.177114 -51.207708 22780 -1131.256 8211455.85 477796.59
132.71 514.46 -16.177183 -51.207705 22780 -1116.094 8211448.16 477796.9
132.74 514.44 -16.17725 -51.207705 22780 -1100.502 8211440.79 477796.9
132.77 514.43 -16.177319 -51.207705 22780 -1084.499 8211433.11 477796.91
132.8 514.41 -16.177386 -51.207702 22780 -1068.141 8211425.73 477797.21
132.83 514.4 -16.177455 -51.207702 22780 -1051.476 8211418.05 477797.22
132.86 514.38 -16.177522 -51.207702 22780 -1034.58 8211410.68 477797.23
132.89 514.37 -16.177592 -51.207699 22780 -1017.515 8211403.0 477797.53
132.71 514.33 -16.177658 -51.207699 22780 -1000.365 8211395.62 477797.54
132.52 514.3 -16.177728 -51.207699 22780 -983.189 8211387.94 477797.55
132.34 514.26 -16.177794 -51.207697 22780 -966.071 8211380.57 477797.85
132.16 514.22 -16.177864 -51.207697 22780 -949.065 8211372.88 477797.86
131.98 514.18 -16.177933 -51.207697 22780 -932.242 8211365.2 477797.87
131.79 514.15 -16.178 -51.207694 22780 -915.636 8211357.83 477798.17
131.61 514.11 -16.178069 -51.207694 22780 -899.266 8211350.15 477798.18
131.43 514.07 -16.178139 -51.207691 22780 -883.172 8211342.47 477798.49
131.24 514.04 -16.178205 -51.207691 22780 -867.391 8211335.09 477798.49
131.06 514.0 -16.178275 -51.207691 22780 -851.929 8211327.41 477798.5
131.37 513.97 -16.178344 -51.207688 22780 -836.804 8211319.73 477798.81
131.67 513.95 -16.178411 -51.207688 22780 -822.02 8211312.35 477798.81
131.98 513.92 -16.17848 -51.207688 22780 -807.575 8211304.67 477798.82
132.28 513.9 -16.178547 -51.207685 22780 -793.482 8211297.3 477799.13
132.59 513.87 -16.178617 -51.207685 22780 -779.726 8211289.62 477799.13
132.89 513.85 -16.178686 -51.207685 22780 -766.306 8211281.93 477799.14
133.2 513.82 -16.178755 -51.207683 22780 -753.218 8211274.25 477799.45
133.5 513.8 -16.178822 -51.207683 22780 -740.452 8211266.88 477799.45
133.81 513.77 -16.178892 -51.20768 22780 -727.989 8211259.2 477799.76
134.11 513.75 -16.178961 -51.20768 22780 -715.817 8211251.52 477799.77
134.42 513.74 -16.17903 -51.20768 22780 -703.949 8211243.83 477799.77
134.72 513.72 -16.179097 -51.20768 22780 -692.373 8211236.46 477799.78
135.03 513.71 -16.179167 -51.207677 22780 -681.074 8211228.78 477800.09
135.33 513.69 -16.179236 -51.207677 22780 -670.042 8211221.1 477800.09
135.64 513.68 -16.179305 -51.207677 22780 -659.272 8211213.41 477800.1
135.94 513.67 -16.179372 -51.207677 22780 -648.765 8211206.04 477800.11
136.25 513.65 -16.179442 -51.207677 22780 -638.503 8211198.36 477800.12
136.55 513.64 -16.179511 -51.207674 22780 -628.49 8211190.68 477800.42
136.86 513.62 -16.17958 -51.207674 22780 -618.711 8211183.0 477800.43
137.16 513.61 -16.17965 -51.207674 22780 -609.159 8211175.31 477800.44
137.16 513.5 -16.179719 -51.207674 22780 -599.828 8211167.63 477800.45
137.16 513.39 -16.179789 -51.207674 22780 -590.703 8211159.95 477800.45
137.16 513.29 -16.179858 -51.207674 22780 -581.779 8211152.27 477800.46
137.16 513.18 -16.179928 -51.207674 22780 -573.044 8211144.59 477800.47
137.16 513.07 -16.179997 -51.207672 22780 -564.496 8211136.91 477800.77
137.16 512.96 -16.180067 -51.207672 22780 -556.119 8211129.22 477800.78
137.16 512.85 -16.180133 -51.207672 22780 -547.924 8211121.85 477800.79
137.16 512.75 -16.180203 -51.207672 22780 -539.893 8211114.17 477800.8
137.16 512.64 -16.180272 -51.207672 22780 -532.003 8211106.49 477800.8
137.16 512.53 -16.180342 -51.207672 22780 -524.246 8211098.8 477800.81
136.85 512.14 -16.180414 -51.207672 22780 -516.615 8211090.81 477800.82
136.55 511.75 -16.18048 -51.207672 22780 -509.115 8211083.44 477800.83
136.24 511.37 -16.180553 -51.207672 22780 -501.72 8211075.45 477800.84
135.94 510.98 -16.180619 -51.207672 22780 -494.451 8211068.08 477800.84
135.63 510.59 -16.180692 -51.207672 22780 -487.294 8211060.09 477800.85
135.33 510.2 -16.180761 -51.207672 22780 -480.263 8211052.41 477800.86
135.02 509.81 -16.18083 -51.207672 22780 -473.358 8211044.72 477800.87
134.72 509.43 -16.1809 -51.207672 22780 -466.58 8211037.04 477800.87
134.41 509.04 -16.180969 -51.207672 22780 -459.929 8211029.36 477800.88
134.11 508.65 -16.181039 -51.207672 22780 -453.401 8211021.68 477800.89
134.02 508.31 -16.181108 -51.207672 22780 -446.999 8211014.0 477800.9
133.93 507.97 -16.18118 -51.207672 22780 -440.727 8211006.01 477800.91
133.84 507.63 -16.18125 -51.207672 22780 -434.601 8210998.33 477800.91
133.75 507.29 -16.181319 -51.207672 22780 -428.63 8210990.65 477800.92
133.65 506.95 -16.181392 -51.207672 22780 -422.788 8210982.66 477800.93
133.56 506.62 -16.181461 -51.207672 22780 -417.076 8210974.97 477800.94
133.47 506.28 -16.18153 -51.207672 22780 -411.485 8210967.29 477800.95
133.38 505.94 -16.1816 -51.207672 22780 -406.003 8210959.61 477800.95
133.29 505.6 -16.181672 -51.207674 22780 -400.615 8210951.62 477800.66
133.2 505.26 -16.181742 -51.207674 22780 -395.313 8210943.94 477800.67
133.23 504.93 -16.181814 -51.207674 22780 -390.085 8210935.95 477800.68
133.26 504.6 -16.181883 -51.207674 22780 -384.926 8210928.27 477800.69
133.29 504.27 -16.181953 -51.207674 22780 -379.827 8210920.59 477800.7
133.32 503.94 -16.182025 -51.207674 22780 -374.786 8210912.6 477800.7
133.35 503.61 -16.182094 -51.207674 22780 -369.806 8210904.92 477800.71
133.38 503.27 -16.182167 -51.207674 22780 -364.87 8210896.93 477800.72
133.41 502.94 -16.182239 -51.207674 22780 -359.979 8210888.94 477800.73
133.44 502.61 -16.182308 -51.207674 22780 -355.13 8210881.26 477800.74
133.47 502.28 -16.182378 -51.207677 22780 -350.332 8210873.58 477800.45
133.5 501.95 -16.18245 -51.207677 22780 -345.594 8210865.59 477800.45
133.41 501.61 -16.182519 -51.207677 22780 -340.901 8210857.9 477800.46
133.32 501.27 -16.182592 -51.207677 22780 -336.249 8210849.92 477800.47
133.23 500.92 -16.182664 -51.207677 22780 -331.639 8210841.93 477800.48
133.14 500.58 -16.182736 -51.207677 22780 -327.073 8210833.94 477800.49
133.04 500.24 -16.182805 -51.207677 22780 -322.559 8210826.26 477800.49
132.95 499.9 -16.182878 -51.207677 22780 -318.093 8210818.27 477800.5
132.86 499.56 -16.18295 -51.20768 22780 -313.679 8210810.28 477800.21
132.77 499.21 -16.183019 -51.20768 22780 -309.321 8210802.6 477800.22
132.68 498.87 -16.183092 -51.20768 22780 -305.019 8210794.61 477800.23
132.59 498.53 -16.183164 -51.20768 22780 -300.765 8210786.62 477800.24
131.77 498.14 -16.183236 -51.20768 22780 -296.549 8210778.63 477800.25
130.94 497.76 -16.183308 -51.207683 22780 -292.363 8210770.64 477799.96
130.12 497.37 -16.183378 -51.207683 22780 -288.199 8210762.96 477799.96
129.3 496.99 -16.18345 -51.207685 22780 -284.038 8210754.97 477799.68
128.47 496.6 -16.183522 -51.207685 22780 -279.879 8210746.98 477799.68
127.65 496.21 -16.183594 -51.207685 22780 -275.716 8210738.99 477799.69
126.83 495.83 -16.183667 -51.207685 22780 -271.538 8210731.0 477799.7
126.01 495.44 -16.183739 -51.207688 22780 -267.348 8210723.01 477799.41
125.18 495.06 -16.183808 -51.207688 22780 -263.152 8210715.33 477799.42
124.36 494.67 -16.18388 -51.207688 22780 -258.941 8210707.34 477799.43
123.51 494.28 -16.183953 -51.207691 22780 -254.714 8210699.35 477799.14
122.65 493.9 -16.184028 -51.207691 22780 -250.479 8210691.06 477799.15
121.8 493.51 -16.184097 -51.207691 22780 -246.253 8210683.37 477799.15
120.94 493.12 -16.184169 -51.207694 22780 -242.037 8210675.39 477798.87
120.09 492.73 -16.184244 -51.207694 22780 -237.842 8210667.09 477798.87
119.24 492.35 -16.184317 -51.207697 22780 -233.682 8210659.1 477798.59
118.38 491.96 -16.184389 -51.207697 22780 -229.563 8210651.11 477798.59
117.53 491.57 -16.184458 -51.207697 22780 -225.491 8210643.43 477798.6
116.67 491.19 -16.184533 -51.207699 22780 -221.468 8210635.13 477798.31
115.82 490.8 -16.184605 -51.207699 22780 -217.51 8210627.14 477798.32
115.45 490.58 -16.184678 -51.207699 22780 -213.634 8210619.15 477798.33
115.09 490.36 -16.18475 -51.207702 22780 -209.833 8210611.16 477798.04
114.72 490.13 -16.184822 -51.207702 22780 -206.098 8210603.18 477798.05
114.36 489.91 -16.184894 -51.207705 22780 -202.422 8210595.19 477797.76
113.99 489.69 -16.184967 -51.207705 22780 -198.792 8210587.2 477797.77
113.63 489.47 -16.185042 -51.207708 22780 -195.196 8210578.9 477797.48
113.26 489.25 -16.185114 -51.207708 22780 -191.623 8210570.91 477797.49
112.9 489.02 -16.185186 -51.20771 22780 -188.057 8210562.92 477797.2
112.53 488.8 -16.185258 -51.20771 22780 -184.49 8210554.93 477797.21
112.17 488.58 -16.18533 -51.207713 22780 -180.905 8210546.94 477796.92
112.08 488.57 -16.185405 -51.207713 22780 -177.298 8210538.65 477796.93
111.99 488.56 -16.185478 -51.207716 22780 -173.657 8210530.66 477796.64
111.89 488.55 -16.18555 -51.207719 22780 -169.981 8210522.67 477796.35
111.8 488.54 -16.185622 -51.207722 22780 -166.266 8210514.68 477796.06
111.71 488.53 -16.185697 -51.207722 22780 -162.518 8210506.38 477796.07
111.62 488.52 -16.185769 -51.207724 22780 -158.752 8210498.39 477795.78
111.53 488.51 -16.185842 -51.207727 22780 -154.976 8210490.41 477795.49
111.43 488.5 -16.185917 -51.207727 22780 -151.171 8210482.11 477795.5
111.34 488.49 -16.185989 -51.20773 22780 -147.34 8210474.12 477795.21
111.25 488.48 -16.186061 -51.207733 22780 -143.494 8210466.13 477794.92
111.53 488.61 -16.186133 -51.207735 22780 -139.647 8210458.14 477794.63
111.8 488.73 -16.186208 -51.207738 22780 -135.813 8210449.84 477794.34
112.08 488.86 -16.18628 -51.207738 22780 -132.003 8210441.86 477794.35
112.35 488.98 -16.186353 -51.207741 22780 -128.216 8210433.87 477794.06
112.63 489.11 -16.186428 -51.207744 22780 -124.461 8210425.57 477793.77
112.9 489.24 -16.1865 -51.207747 22780 -120.75 8210417.58 477793.49
113.18 489.36 -16.186572 -51.207749 22780 -117.096 8210409.59 477793.2
113.45 489.49 -16.186644 -51.207749 22780 -113.509 8210401.6 477793.2
113.73 489.61 -16.186719 -51.207752 22780 -109.985 8210393.31 477792.92
114.0 489.74 -16.186792 -51.207755 22780 -106.537 8210385.32 477792.63
115.13 489.93 -16.186864 -51.207758 22780 -103.173 8210377.33 477792.34
116.25 490.12 -16.186939 -51.20776 22780 -99.912 8210369.03 477792.05
117.38 490.32 -16.187011 -51.207763 22780 -96.748 8210361.04 477791.76
118.51 490.51 -16.187083 -51.207766 22780 -93.667 8210353.05 477791.47
119.63 490.7 -16.187155 -51.207766 22780 -90.67 8210345.06 477791.48
120.76 490.89 -16.187228 -51.207769 22780 -87.746 8210337.07 477791.19
121.89 491.08 -16.187303 -51.207772 22780 -84.899 8210328.78 477790.9
123.02 491.28 -16.187375 -51.207774 22780 -82.124 8210320.79 477790.61
124.14 491.47 -16.187447 -51.207777 22780 -79.425 8210312.8 477790.33
125.27 491.66 -16.187519 -51.20778 22780 -76.8 8210304.81 477790.04
125.55 491.82 -16.187594 -51.207783 22780 -74.252 8210296.51 477789.75
125.82 491.98 -16.187667 -51.207785 22780 -71.773 8210288.52 477789.46
126.1 492.14 -16.187739 -51.207788 22780 -69.373 8210280.53 477789.17
126.37 492.3 -16.187814 -51.207788 22780 -67.055 8210272.24 477789.18
126.65 492.46 -16.187886 -51.207791 22780 -64.809 8210264.25 477788.89
126.92 492.62 -16.187958 -51.207794 22780 -62.635 8210256.26 477788.6
127.2 492.78 -16.18803 -51.207797 22780 -60.539 8210248.27 477788.31
127.47 492.94 -16.188103 -51.207799 22780 -58.526 8210240.28 477788.02
127.75 493.1 -16.188178 -51.207802 22780 -56.579 8210231.98 477787.73
128.02 493.26 -16.18825 -51.207805 22780 -54.7 8210224.0 477787.45
127.59 493.44 -16.188322 -51.207808 22780 -52.882 8210216.01 477787.16
127.17 493.62 -16.188394 -51.20781 22780 -51.122 8210208.02 477786.87
126.74 493.8 -16.188467 -51.207813 22780 -49.421 8210200.03 477786.58
126.31 493.98 -16.188542 -51.207813 22780 -47.783 8210191.73 477786.59
125.88 494.15 -16.188614 -51.207816 22780 -46.193 8210183.74 477786.3
125.46 494.33 -16.188686 -51.207819 22780 -44.66 8210175.75 477786.01
125.03 494.51 -16.188758 -51.207822 22780 -43.185 8210167.76 477785.72
124.6 494.69 -16.18883 -51.207824 22780 -41.772 8210159.77 477785.43
124.18 494.87 -16.188903 -51.207827 22780 -40.43 8210151.78 477785.14
123.75 495.05 -16.188978 -51.20783 22780 -39.155 8210143.49 477784.86
123.72 495.5 -16.189047 -51.20783 22780 -37.946 8210135.81 477784.86
123.69 495.94 -16.189122 -51.207835 22780 -36.8 8210127.51 477784.28
123.66 496.39 -16.189194 -51.207835 22780 -35.728 8210119.52 477784.29
123.63 496.83 -16.189267 -51.207838 22780 -34.714 8210111.53 477784.0
123.6 497.28 -16.189339 -51.207841 22780 -33.749 8210103.54 477783.71
123.56 497.73 -16.189411 -51.207844 22780 -32.818 8210095.55 477783.42
123.53 498.17 -16.189483 -51.207847 22780 -31.895 8210087.56 477783.13
123.5 498.62 -16.189555 -51.207847 22780 -30.966 8210079.57 477783.14
123.47 499.06 -16.189628 -51.207849 22780 -30.003 8210071.58 477782.85
123.44 499.51 -16.1897 -51.207852 22780 -28.992 8210063.6 477782.56
123.65 500.15 -16.189772 -51.207855 22780 -27.914 8210055.61 477782.27
123.87 500.79 -16.189844 -51.207855 22780 -26.768 8210047.62 477782.28
124.08 501.43 -16.189917 -51.207858 22780 -25.542 8210039.63 477781.99
124.3 502.07 -16.189989 -51.20786 22780 -24.241 8210031.64 477781.7
124.51 502.71 -16.190058 -51.20786 22780 -22.86 8210023.96 477781.71
124.72 503.36 -16.19013 -51.207863 22780 -21.385 8210015.97 477781.42
124.94 504.0 -16.190203 -51.207866 22780 -19.825 8210007.98 477781.13
125.15 504.64 -16.190275 -51.207866 22780 -18.18 8209999.99 477781.14
125.37 505.28 -16.190347 -51.207869 22780 -16.451 8209992.0 477780.85
125.58 505.92 -16.190419 -51.207872 22780 -14.634 8209984.01 477780.56
126.04 506.66 -16.190489 -51.207872 22780 -12.733 8209976.33 477780.57
126.49 507.39 -16.190561 -51.207874 22780 -10.746 8209968.34 477780.28
126.95 508.13 -16.19063 -51.207874 22780 -8.683 8209960.66 477780.29
127.41 508.87 -16.190703 -51.207874 22780 -6.558 8209952.67 477780.3
127.87 509.6 -16.190772 -51.207874 22780 -4.371 8209944.99 477780.31
128.32 510.34 -16.190844 -51.207877 22780 -2.136 8209937.0 477780.02
128.78 511.08 -16.190917 -51.207877 22780 0.14 8209929.01 477780.02
129.24 511.82 -16.190986 -51.207877 22780 2.453 8209921.33 477780.03
129.69 512.55 -16.191058 -51.20788 22780 4.8 8209913.34 477779.74
130.15 513.29 -16.191128 -51.20788 22780 7.178 8209905.66 477779.75
130.73 514.11 -16.191197 -51.20788 22780 9.578 8209897.97 477779.76
131.31 514.93 -16.191269 -51.20788 22780 11.988 8209889.99 477779.77
131.89 515.75 -16.191339 -51.207883 22780 14.409 8209882.3 477779.48
132.47 516.57 -16.191408 -51.207883 22780 16.826 8209874.62 477779.49
133.05 517.39 -16.19148 -51.207883 22780 19.226 8209866.63 477779.49
133.62 518.2 -16.19155 -51.207883 22780 21.608 8209858.95 477779.5
134.2 519.02 -16.191619 -51.207885 22780 23.967 8209851.27 477779.21
134.78 519.84 -16.191692 -51.207885 22780 26.286 8209843.28 477779.22
135.36 520.66 -16.191761 -51.207885 22780 28.567 8209835.6 477779.23
135.94 521.48 -16.19183 -51.207885 22780 30.802 8209827.92 477779.24
136.64 522.31 -16.191903 -51.207885 22780 32.976 8209819.93 477779.24
137.34 523.13 -16.191969 -51.207885 22780 35.09 8209812.55 477779.25
138.04 523.96 -16.192042 -51.207888 22780 37.135 8209804.56 477778.96
138.74 524.79 -16.192108 -51.207888 22780 39.117 8209797.19 477778.97
139.44 525.61 -16.19218 -51.207888 22780 41.024 8209789.2 477778.98
140.15 526.44 -16.192247 -51.207888 22780 42.863 8209781.83 477778.99
140.85 527.27 -16.192319 -51.207891 22780 44.629 8209773.84 477778.7
141.55 528.1 -16.192389 -51.207891 22780 46.332 8209766.15 477778.71
142.25 528.92 -16.192458 -51.207891 22780 47.972 8209758.47 477778.71
142.95 529.75 -16.192528 -51.207891 22780 49.554 8209750.79 477778.72
143.47 530.53 -16.192594 -51.207894 22780 51.081 8209743.42 477778.43
143.99 531.31 -16.192664 -51.207894 22780 52.553 8209735.73 477778.44
144.5 532.08 -16.192733 -51.207894 22780 53.977 8209728.05 477778.45
145.02 532.86 -16.192803 -51.207897 22780 55.358 8209720.37 477778.16
145.54 533.64 -16.192872 -51.207897 22780 56.688 8209712.69 477778.17
146.06 534.42 -16.192939 -51.207897 22780 57.978 8209705.31 477778.17
146.58 535.2 -16.193008 -51.207897 22780 59.229 8209697.63 477778.18
147.09 535.97 -16.193078 -51.207899 22780 60.457 8209689.95 477777.89
147.61 536.75 -16.193147 -51.207899 22780 61.662 8209682.27 477777.9
148.13 537.53 -16.193217 -51.207899 22780 62.855 8209674.59 477777.91
148.59 538.25 -16.193283 -51.207899 22780 64.048 8209667.21 477777.92
149.04 538.97 -16.193353 -51.207899 22780 65.237 8209659.53 477777.92
