GPSALT IGRF LAT LONG Line MAGIGRF MDT X Y
632.41 22768.787 -27.968564 -49.115825 12210 -30.901 486.74 6904851.0 685329.0
626.63 22768.775 -27.967486 -49.115831 12210 -31.429 483.09 6904970.0 685331.0
622.13 22768.762 -27.966394 -49.115839 12210 -32.22 482.3 6905091.0 685332.0
619.46 22768.749 -27.965294 -49.11585 12210 -33.018 486.99 6905213.0 685333.0
618.36 22768.736 -27.964189 -49.115861 12210 -33.617 497.78 6905335.0 685333.0
619.46 22768.724 -27.963078 -49.115872 12210 -34.304 481.78 6905458.0 685334.0
622.21 22768.711 -27.961969 -49.115881 12210 -34.83 456.81 6905581.0 685335.0
623.87 22768.698 -27.960861 -49.115892 12210 -35.343 437.43 6905704.0 685336.0
622.86 22768.685 -27.959747 -49.115906 12210 -35.655 426.34 6905828.0 685337.0
618.6 22768.672 -27.958628 -49.115931 12210 -36.922 423.76 6905952.0 685336.0
615.0 22768.657 -27.9575 -49.115969 12210 -37.127 436.41 6906077.0 685334.0
611.09 22768.642 -27.956372 -49.116017 12210 -37.676 436.77 6906202.0 685331.0
608.16 22768.628 -27.955247 -49.116053 12210 -37.849 419.66 6906327.0 685330.0
606.2 22768.615 -27.954122 -49.116069 12210 -38.577 417.96 6906451.0 685330.0
603.6 22768.603 -27.953003 -49.116061 12210 -39.203 417.96 6906575.0 685333.0
601.62 22768.593 -27.951892 -49.116025 12210 -39.965 433.44 6906698.0 685338.0
601.99 22768.584 -27.950786 -49.115972 12210 -40.596 454.0 6906821.0 685345.0
604.46 22768.574 -27.949689 -49.115933 12210 -41.367 448.92 6906942.0 685351.0
607.54 22768.563 -27.948603 -49.115922 12210 -42.615 444.21 6907062.0 685354.0
611.84 22768.55 -27.947531 -49.115944 12210 -44.139 458.99 6907181.0 685354.0
619.42 22768.536 -27.946475 -49.116 12210 -44.752 480.18 6907298.0 685350.0
628.85 22768.521 -27.945439 -49.116072 12210 -44.754 506.2 6907413.0 685345.0
640.41 22768.506 -27.944422 -49.116139 12210 -44.319 505.95 6907526.0 685340.0
652.86 22768.492 -27.943419 -49.116203 12210 -44.714 511.57 6907637.0 685335.0
664.87 22768.479 -27.942431 -49.11625 12210 -45.436 540.34 6907747.0 685332.0
676.52 22768.466 -27.94145 -49.116286 12210 -45.911 562.67 6907856.0 685330.0
687.74 22768.455 -27.940478 -49.116308 12210 -45.739 570.77 6907963.0 685330.0
698.71 22768.444 -27.939511 -49.116311 12210 -45.638 572.18 6908071.0 685331.0
708.76 22768.435 -27.938544 -49.116297 12210 -46.142 575.87 6908178.0 685334.0
718.07 22768.425 -27.937581 -49.116272 12210 -46.849 584.65 6908284.0 685338.0
727.07 22768.417 -27.936619 -49.116242 12210 -47.343 599.21 6908391.0 685343.0
735.41 22768.408 -27.935656 -49.116219 12210 -47.854 605.33 6908498.0 685347.0
742.22 22768.398 -27.934689 -49.116208 12210 -48.206 592.82 6908605.0 685350.0
747.0 22768.387 -27.933714 -49.116222 12210 -48.699 590.43 6908713.0 685350.0
749.5 22768.375 -27.932728 -49.116247 12210 -49.407 590.22 6908822.0 685349.0
750.16 22768.363 -27.931725 -49.116281 12210 -49.677 589.91 6908933.0 685347.0
747.56 22768.35 -27.930706 -49.116314 12210 -50.396 584.1 6909046.0 685346.0
743.27 22768.338 -27.929664 -49.116339 12210 -51.137 566.63 6909162.0 685345.0
739.21 22768.325 -27.928603 -49.116361 12210 -52.215 562.05 6909279.0 685345.0
735.73 22768.312 -27.927519 -49.116386 12210 -53.191 557.75 6909399.0 685344.0
732.68 22768.299 -27.926419 -49.116419 12210 -54.443 553.12 6909521.0 685343.0
732.76 22768.285 -27.925308 -49.116469 12210 -55.327 543.41 6909645.0 685340.0
736.85 22768.27 -27.924192 -49.116525 12210 -56.314 554.76 6909768.0 685336.0
743.09 22768.256 -27.923075 -49.116572 12210 -57.654 582.29 6909892.0 685333.0
749.75 22768.242 -27.921964 -49.116608 12210 -60.307 610.14 6910015.0 685332.0
756.42 22768.229 -27.920856 -49.116636 12210 -61.204 625.76 6910138.0 685331.0
764.48 22768.216 -27.919756 -49.116656 12210 -60.999 660.89 6910260.0 685331.0
772.28 22768.204 -27.918664 -49.116672 12210 -62.087 658.97 6910381.0 685331.0
780.54 22768.192 -27.917578 -49.116681 12210 -60.533 654.68 6910501.0 685332.0
788.36 22768.181 -27.916497 -49.116678 12210 -61.419 662.12 6910621.0 685334.0
793.95 22768.169 -27.915419 -49.116686 12210 -62.163 658.51 6910741.0 685335.0
799.22 22768.157 -27.914344 -49.116711 12210 -61.808 668.53 6910860.0 685335.0
803.68 22768.144 -27.913269 -49.116744 12210 -62.008 633.15 6910979.0 685333.0
805.08 22768.13 -27.912189 -49.116786 12210 -62.823 613.09 6911099.0 685331.0
804.59 22768.116 -27.911108 -49.11685 12210 -63.831 602.39 6911219.0 685327.0
803.17 22768.1 -27.910019 -49.116931 12210 -64.954 571.61 6911339.0 685320.0
800.06 22768.085 -27.908925 -49.117008 12210 -65.745 524.15 6911461.0 685315.0
795.3 22768.071 -27.907822 -49.117061 12210 -66.495 506.81 6911583.0 685312.0
791.21 22768.058 -27.906706 -49.117083 12210 -67.855 525.39 6911707.0 685311.0
788.35 22768.046 -27.905583 -49.117094 12210 -71.842 567.18 6911831.0 685312.0
787.37 22768.034 -27.904458 -49.1171 12210 -71.014 605.34 6911956.0 685313.0
790.23 22768.023 -27.903331 -49.117086 12210 -71.464 630.23 6912081.0 685317.0
796.96 22768.014 -27.902211 -49.117042 12210 -71.062 660.38 6912205.0 685323.0
805.27 22768.005 -27.9011 -49.116986 12210 -70.484 647.69 6912328.0 685330.0
813.75 22767.997 -27.899994 -49.116936 12210 -70.538 621.43 6912450.0 685337.0
821.19 22767.988 -27.898897 -49.116881 12210 -70.629 593.43 6912572.0 685344.0
828.71 22767.98 -27.897806 -49.116831 12210 -73.082 594.43 6912693.0 685351.0
835.34 22767.971 -27.896719 -49.116797 12210 -76.443 602.26 6912813.0 685356.0
842.47 22767.959 -27.895639 -49.1168 12210 -78.157 604.98 6912933.0 685358.0
850.79 22767.947 -27.894567 -49.116836 12210 -79.705 609.28 6913051.0 685356.0
859.84 22767.933 -27.893506 -49.116881 12210 -80.99 610.58 6913169.0 685354.0
868.59 22767.92 -27.89245 -49.116931 12210 -82.646 593.99 6913286.0 685350.0
878.43 22767.906 -27.891406 -49.116992 12210 -84.481 579.51 6913402.0 685346.0
889.22 22767.892 -27.890372 -49.117061 12210 -86.052 582.64 6913517.0 685341.0
900.42 22767.878 -27.889347 -49.117139 12210 -87.135 611.92 6913630.0 685335.0
911.08 22767.863 -27.888336 -49.117228 12210 -87.49 642.48 6913743.0 685328.0
920.54 22767.848 -27.887325 -49.117308 12210 -88.411 664.09 6913855.0 685322.0
927.57 22767.834 -27.886314 -49.117375 12210 -89.619 675.95 6913967.0 685317.0
933.35 22767.823 -27.8853 -49.117406 12210 -90.029 713.85 6914079.0 685316.0
938.53 22767.813 -27.884286 -49.117394 12210 -90.7 740.57 6914191.0 685319.0
945.07 22767.804 -27.883272 -49.117369 12210 -91.72 729.78 6914304.0 685323.0
953.36 22767.796 -27.882261 -49.117333 12210 -92.34 732.6 6914416.0 685328.0
961.54 22767.787 -27.881253 -49.117308 12210 -93.887 743.03 6914528.0 685333.0
968.67 22767.778 -27.880242 -49.117289 12210 -95.41 771.78 6914640.0 685336.0
975.57 22767.768 -27.879228 -49.117283 12210 -95.978 790.9 6914752.0 685338.0
981.76 22767.758 -27.878217 -49.117294 12210 -95.605 748.44 6914864.0 685339.0
986.05 22767.746 -27.8772 -49.117325 12210 -97.277 688.84 6914977.0 685338.0
991.18 22767.733 -27.876181 -49.117381 12210 -98.71 649.76 6915090.0 685334.0
996.05 22767.719 -27.875161 -49.11745 12210 -100.489 625.97 6915203.0 685329.0
999.86 22767.705 -27.874133 -49.117517 12210 -102.042 614.55 6915317.0 685324.0
1003.96 22767.692 -27.873103 -49.117572 12210 -103.291 622.36 6915431.0 685320.0
1009.08 22767.68 -27.872069 -49.117614 12210 -105.066 651.11 6915546.0 685318.0
1016.29 22767.668 -27.871033 -49.117644 12210 -105.778 703.73 6915660.0 685317.0
1023.95 22767.657 -27.87 -49.117656 12210 -107.846 725.44 6915775.0 685317.0
1032.88 22767.647 -27.868969 -49.11765 12210 -108.83 737.63 6915889.0 685320.0
1043.64 22767.638 -27.867947 -49.117631 12210 -109.828 748.52 6916002.0 685323.0
1055.23 22767.629 -27.866933 -49.117608 12210 -111.473 763.72 6916115.0 685327.0
1066.29 22767.62 -27.865922 -49.117592 12210 -111.953 809.13 6916227.0 685331.0
1074.8 22767.61 -27.864911 -49.1176 12210 -113.037 856.13 6916339.0 685332.0
1079.68 22767.598 -27.863897 -49.117631 12210 -114.346 883.84 6916451.0 685330.0
1081.99 22767.586 -27.862875 -49.117681 12210 -115.084 909.05 6916564.0 685327.0
1083.39 22767.572 -27.861844 -49.117739 12210 -115.565 923.05 6916679.0 685323.0
1084.44 22767.56 -27.8608 -49.117775 12210 -116.567 895.72 6916795.0 685321.0
1085.7 22767.55 -27.859742 -49.117778 12210 -118.572 855.05 6916912.0 685323.0
1088.02 22767.54 -27.858672 -49.117761 12210 -121.202 842.71 6917030.0 685326.0
1091.32 22767.531 -27.857597 -49.117742 12210 -123.858 818.3 6917149.0 685330.0
1095.15 22767.52 -27.856514 -49.117744 12210 -126.77 783.29 6917269.0 685331.0
1097.74 22767.508 -27.855428 -49.117778 12210 -130.244 748.84 6917390.0 685330.0
1099.68 22767.494 -27.854333 -49.117831 12210 -133.006 749.77 6917511.0 685327.0
1103.05 22767.481 -27.853239 -49.117889 12210 -134.995 771.65 6917632.0 685323.0
1107.28 22767.467 -27.85215 -49.11795 12210 -136.475 797.81 6917753.0 685319.0
1111.99 22767.453 -27.851061 -49.118011 12210 -138.084 808.24 6917874.0 685315.0
1117.11 22767.44 -27.849978 -49.118056 12210 -139.909 821.15 6917994.0 685312.0
1124.83 22767.429 -27.848903 -49.118075 12210 -141.064 851.02 6918113.0 685312.0
1137.32 22767.42 -27.847844 -49.118053 12210 -141.314 885.14 6918230.0 685316.0
1153.42 22767.413 -27.846814 -49.117997 12210 -142.289 912.44 6918345.0 685323.0
1170.64 22767.406 -27.845806 -49.117942 12210 -143.373 944.39 6918456.0 685330.0
1185.84 22767.399 -27.844811 -49.117897 12210 -143.215 990.22 6918566.0 685336.0
1196.96 22767.391 -27.843825 -49.117867 12210 -143.628 1019.18 6918676.0 685341.0
1204.04 22767.382 -27.842839 -49.117867 12210 -144.984 1013.31 6918785.0 685343.0
1207.05 22767.372 -27.84185 -49.117875 12210 -146.711 1001.4 6918894.0 685344.0
1207.14 22767.362 -27.840856 -49.117897 12210 -148.052 1001.88 6919005.0 685343.0
1206.5 22767.35 -27.839853 -49.117933 12210 -148.565 1014.24 6919116.0 685341.0
1204.7 22767.337 -27.838842 -49.117992 12210 -149.471 1006.1 6919228.0 685337.0
1201.01 22767.324 -27.837819 -49.118067 12210 -151.562 974.54 6919341.0 685332.0
1197.1 22767.311 -27.836783 -49.118125 12210 -151.444 969.43 6919456.0 685328.0
1193.41 22767.299 -27.835731 -49.118167 12210 -150.491 980.89 6919573.0 685325.0
1190.0 22767.287 -27.834664 -49.118203 12210 -148.958 992.57 6919691.0 685324.0
1187.89 22767.275 -27.833583 -49.118225 12210 -146.888 1004.8 6919811.0 685323.0
1186.98 22767.266 -27.832492 -49.118214 12210 -146.461 982.22 6919932.0 685326.0
1185.91 22767.257 -27.831392 -49.118175 12210 -146.986 947.11 6920054.0 685332.0
1185.68 22767.25 -27.830283 -49.118125 12210 -149.04 895.59 6920176.0 685339.0
1185.41 22767.241 -27.829175 -49.118086 12210 -149.767 847.4 6920299.0 685344.0
1185.87 22767.232 -27.828067 -49.118058 12210 -147.851 819.29 6920422.0 685349.0
1185.63 22767.223 -27.826956 -49.118036 12210 -142.694 823.08 6920545.0 685353.0
1183.68 22767.213 -27.825847 -49.118031 12210 -132.687 868.97 6920668.0 685356.0
1180.5 22767.202 -27.824739 -49.118047 12210 -118.166 923.31 6920791.0 685356.0
1177.44 22767.189 -27.823633 -49.118092 12210 -102.718 955.31 6920913.0 685353.0
1174.83 22767.175 -27.822531 -49.118169 12210 -89.975 937.87 6921036.0 685348.0
1171.22 22767.16 -27.821428 -49.118264 12210 -77.101 902.38 6921158.0 685340.0
1166.6 22767.144 -27.820322 -49.118358 12210 -61.819 895.54 6921280.0 685333.0
1162.42 22767.129 -27.819214 -49.118444 12210 -45.507 894.13 6921403.0 685326.0
1158.73 22767.115 -27.818103 -49.118517 12210 -28.914 859.56 6921527.0 685321.0
1156.06 22767.102 -27.816989 -49.118581 12210 -12.087 821.05 6921650.0 685316.0
1155.48 22767.089 -27.815878 -49.118628 12210 3.026 754.9 6921774.0 685314.0
1157.97 22767.079 -27.814767 -49.118625 12210 22.853 742.66 6921896.0 685316.0
1162.38 22767.072 -27.813667 -49.118558 12210 38.356 781.24 6922018.0 685324.0
1169.02 22767.068 -27.812583 -49.118461 12210 53.513 815.99 6922138.0 685336.0
1178.52 22767.063 -27.811517 -49.118367 12210 63.497 861.36 6922256.0 685347.0
1189.12 22767.056 -27.810469 -49.118311 12210 71.26 893.19 6922372.0 685354.0
1200.48 22767.047 -27.809444 -49.118314 12210 77.391 916.59 6922486.0 685356.0
1212.74 22767.035 -27.808442 -49.118364 12210 81.554 930.93 6922597.0 685352.0
1223.56 22767.022 -27.80745 -49.118436 12210 83.506 949.64 6922707.0 685347.0
1233.53 22767.008 -27.806478 -49.118525 12210 80.526 987.77 6922815.0 685340.0
1243.92 22766.995 -27.805519 -49.118608 12210 78.131 1018.17 6922921.0 685333.0
1254.87 22766.983 -27.804578 -49.118669 12210 78.018 1029.16 6923026.0 685329.0
1265.18 22766.974 -27.803647 -49.118697 12210 77.356 1049.39 6923129.0 685327.0
1275.87 22766.965 -27.802725 -49.118694 12210 76.709 1072.21 6923231.0 685329.0
1283.93 22766.959 -27.801806 -49.118664 12210 75.486 1102.74 6923333.0 685334.0
1289.87 22766.952 -27.800892 -49.118636 12210 73.392 1141.25 6923434.0 685338.0
1295.55 22766.944 -27.799975 -49.118625 12210 71.912 1160.92 6923535.0 685341.0
1299.99 22766.935 -27.799058 -49.11865 12210 73.109 1132.08 6923637.0 685340.0
1302.3 22766.923 -27.798136 -49.118708 12210 71.881 1105.27 6923739.0 685336.0
1302.54 22766.911 -27.797206 -49.118781 12210 68.711 1071.04 6923843.0 685330.0
1302.85 22766.9 -27.796258 -49.118831 12210 65.04 1061.66 6923948.0 685327.0
1303.21 22766.89 -27.7953 -49.11885 12210 60.851 1047.16 6924054.0 685327.0
1305.23 22766.881 -27.794333 -49.118856 12210 55.377 1030.94 6924161.0 685328.0
1308.96 22766.872 -27.793361 -49.118858 12210 48.27 1050.53 6924269.0 685329.0
1315.19 22766.864 -27.792386 -49.118856 12210 43.888 1103.58 6924377.0 685331.0
1324.16 22766.856 -27.791417 -49.118842 12210 44.551 1152.41 6924484.0 685334.0
1333.54 22766.848 -27.790453 -49.118825 12210 47.932 1190.8 6924591.0 685338.0
1342.18 22766.84 -27.789486 -49.118825 12210 49.662 1202.15 6924698.0 685339.0
1348.34 22766.83 -27.788519 -49.118853 12210 52.829 1192.83 6924805.0 685338.0
1349.93 22766.818 -27.787544 -49.118903 12210 53.151 1172.64 6924913.0 685335.0
1347.58 22766.806 -27.786556 -49.118964 12210 52.314 1157.11 6925023.0 685330.0
1344.16 22766.794 -27.785556 -49.119028 12210 52.646 1147.56 6925134.0 685326.0
1340.86 22766.782 -27.784539 -49.119081 12210 54.176 1125.39 6925247.0 685322.0
1336.87 22766.772 -27.783514 -49.119114 12210 54.467 1097.68 6925360.0 685321.0
1333.59 22766.761 -27.782481 -49.119139 12210 53.267 1080.69 6925475.0 685320.0
1329.74 22766.752 -27.781442 -49.119144 12210 50.789 1076.21 6925590.0 685321.0
1326.33 22766.743 -27.780394 -49.119139 12210 46.091 1083.44 6925706.0 685323.0
1322.4 22766.735 -27.779344 -49.119119 12210 40.26 1087.18 6925822.0 685327.0
1318.74 22766.727 -27.778292 -49.119083 12210 35.749 1080.87 6925939.0 685332.0
1315.0 22766.72 -27.777239 -49.119053 12210 31.02 1073.88 6926055.0 685337.0
1310.45 22766.711 -27.776183 -49.119042 12210 26.642 1065.55 6926172.0 685340.0
1304.81 22766.701 -27.775125 -49.119056 12210 22.641 1054.45 6926290.0 685341.0
1297.97 22766.691 -27.774061 -49.119078 12210 20.684 1052.03 6926408.0 685340.0
1291.99 22766.68 -27.772994 -49.119097 12210 17.844 1064.29 6926526.0 685340.0
1286.39 22766.67 -27.771922 -49.119125 12210 13.675 1080.94 6926645.0 685339.0
1282.15 22766.658 -27.77085 -49.119175 12210 12.301 1100.88 6926763.0 685336.0
1278.13 22766.645 -27.769781 -49.119242 12210 10.921 1111.12 6926882.0 685331.0
1273.46 22766.633 -27.768706 -49.119297 12210 8.822 1107.52 6927002.0 685328.0
1268.93 22766.621 -27.767628 -49.119333 12210 7.748 1109.26 6927121.0 685326.0
1264.05 22766.611 -27.766547 -49.119356 12210 7.387 1107.35 6927241.0 685326.0
1259.01 22766.6 -27.765464 -49.119383 12210 6.26 1102.01 6927361.0 685325.0
1253.37 22766.589 -27.764381 -49.119417 12210 4.005 1096.17 6927481.0 685323.0
1247.3 22766.579 -27.763292 -49.119439 12210 1.913 1091.51 6927601.0 685323.0
1241.91 22766.569 -27.762203 -49.119447 12210 -0.346 1079.04 6927722.0 685324.0
1237.97 22766.56 -27.761111 -49.119447 12210 -1.864 1072.5 6927843.0 685326.0
1235.17 22766.55 -27.760019 -49.119456 12210 -3.67 1063.67 6927964.0 685327.0
1233.84 22766.54 -27.758931 -49.119467 12210 -6.465 1061.21 6928085.0 685328.0
1234.82 22766.53 -27.757847 -49.119472 12210 -8.822 1053.62 6928205.0 685329.0
1238.1 22766.521 -27.756775 -49.119478 12210 -10.09 1045.55 6928324.0 685330.0
1240.65 22766.511 -27.755714 -49.119494 12210 -12.242 1046.02 6928441.0 685330.0
1241.94 22766.5 -27.754661 -49.119536 12210 -14.633 1060.62 6928558.0 685328.0
1242.57 22766.488 -27.753617 -49.119603 12210 -16.761 1052.18 6928674.0 685323.0
1242.62 22766.475 -27.752575 -49.119667 12210 -18.634 1055.02 6928789.0 685319.0
1242.47 22766.463 -27.751536 -49.119731 12210 -20.562 1078.63 6928905.0 685314.0
1244.45 22766.452 -27.750503 -49.119775 12210 -21.365 1105.29 6929019.0 685312.0
1250.05 22766.444 -27.749475 -49.119767 12210 -22.481 1118.05 6929133.0 685314.0
1256.32 22766.438 -27.748456 -49.119725 12210 -23.45 1134.18 6929246.0 685320.0
1260.73 22766.432 -27.747439 -49.119672 12210 -23.898 1134.58 6929359.0 685327.0
1262.27 22766.426 -27.746419 -49.119633 12210 -24.522 1132.02 6929471.0 685332.0
1262.22 22766.418 -27.745394 -49.119614 12210 -25.677 1127.09 6929585.0 685336.0
1259.45 22766.409 -27.744364 -49.119619 12210 -26.736 1116.81 6929699.0 685337.0
1254.13 22766.4 -27.743319 -49.119631 12210 -28.528 1107.34 6929815.0 685338.0
1248.66 22766.39 -27.742264 -49.119647 12210 -30.128 1098.01 6929932.0 685338.0
1242.88 22766.38 -27.741192 -49.119675 12210 -31.553 1093.28 6930051.0 685337.0
1235.77 22766.369 -27.740111 -49.119703 12210 -32.712 1080.16 6930171.0 685336.0
1228.6 22766.358 -27.739014 -49.119739 12210 -33.691 1053.08 6930292.0 685335.0
1220.65 22766.348 -27.737908 -49.119772 12210 -34.642 1020.48 6930415.0 685333.0
1212.08 22766.337 -27.736792 -49.119806 12210 -35.976 993.96 6930539.0 685332.0
1203.84 22766.326 -27.735664 -49.119831 12210 -36.834 979.51 6930663.0 685331.0
1195.54 22766.316 -27.734533 -49.11985 12210 -38.34 980.82 6930789.0 685331.0
1187.58 22766.306 -27.733397 -49.119861 12210 -39.556 973.38 6930915.0 685332.0
1179.26 22766.296 -27.732258 -49.119861 12210 -40.681 968.5 6931041.0 685334.0
1171.23 22766.287 -27.731117 -49.119853 12210 -40.355 976.92 6931167.0 685337.0
1164.36 22766.278 -27.729978 -49.119856 12210 -40.032 993.53 6931293.0 685338.0
1155.78 22766.268 -27.728842 -49.119861 12210 -39.734 971.91 6931420.0 685340.0
1145.13 22766.258 -27.7277 -49.119881 12210 -40.036 935.29 6931546.0 685340.0
1133.48 22766.247 -27.726558 -49.119908 12210 -41.546 913.45 6931673.0 685339.0
1122.89 22766.237 -27.725406 -49.119933 12210 -45.067 882.08 6931800.0 685338.0
1113.38 22766.227 -27.72425 -49.119936 12210 -46.924 866.75 6931928.0 685340.0
1106.35 22766.217 -27.723097 -49.119947 12210 -44.984 852.19 6932056.0 685341.0
1101.11 22766.208 -27.72195 -49.119958 12210 -43.657 835.21 6932183.0 685342.0
1096.43 22766.197 -27.720811 -49.119986 12210 -47.554 829.25 6932309.0 685341.0
1091.54 22766.186 -27.719683 -49.120025 12210 -52.101 834.03 6932434.0 685339.0
1085.18 22766.175 -27.718564 -49.120061 12210 -53.681 853.11 6932559.0 685337.0
1078.61 22766.164 -27.717447 -49.120092 12210 -52.339 873.96 6932682.0 685336.0
1071.3 22766.154 -27.716336 -49.120114 12210 -50.728 899.97 6932806.0 685336.0
1062.81 22766.145 -27.715222 -49.120128 12210 -49.961 910.18 6932929.0 685336.0
1053.25 22766.136 -27.714106 -49.120128 12210 -50.852 892.69 6933053.0 685338.0
1045.06 22766.128 -27.712986 -49.120111 12210 -52.612 868.41 6933177.0 685342.0
1037.41 22766.119 -27.711864 -49.120103 12210 -54.816 863.51 6933301.0 685345.0
1031.45 22766.11 -27.710742 -49.120111 12210 -57.276 874.08 6933425.0 685346.0
1025.86 22766.1 -27.709619 -49.120133 12210 -59.837 865.93 6933550.0 685345.0
1021.74 22766.089 -27.708497 -49.120164 12210 -61.577 854.67 6933674.0 685344.0
1018.53 22766.078 -27.707381 -49.120208 12210 -63.14 847.64 6933798.0 685342.0
1017.22 22766.067 -27.706267 -49.120244 12210 -65.354 839.77 6933921.0 685340.0
1019.09 22766.057 -27.705161 -49.120272 12210 -68.027 842.51 6934044.0 685339.0
1024.37 22766.048 -27.704067 -49.120283 12210 -69.962 846.08 6934165.0 685340.0
1032.19 22766.04 -27.702989 -49.120283 12210 -69.16 862.9 6934285.0 685342.0
1040.41 22766.031 -27.701928 -49.120283 12210 -67.482 884.61 6934402.0 685344.0
1048.54 22766.023 -27.700881 -49.120294 12210 -67.443 900.31 6934518.0 685344.0
1085.45 22766.284 -27.700189 -49.115272 12220 -68.35 960.31 6934587.0 685841.0
1082.59 22766.295 -27.701289 -49.115233 12220 -69.773 941.86 6934465.0 685843.0
1077.68 22766.306 -27.702392 -49.115189 12220 -70.138 922.82 6934343.0 685845.0
1072.25 22766.317 -27.7035 -49.115147 12220 -69.767 905.79 6934220.0 685847.0
1068.26 22766.326 -27.704611 -49.115136 12220 -69.24 859.92 6934097.0 685847.0
1064.49 22766.334 -27.705719 -49.115156 12220 -66.26 827.03 6933974.0 685843.0
1060.03 22766.342 -27.706828 -49.115169 12220 -61.832 830.23 6933852.0 685840.0
1058.4 22766.351 -27.707942 -49.115164 12220 -58.596 821.6 6933728.0 685838.0
1056.01 22766.361 -27.709056 -49.115142 12220 -56.461 831.08 6933605.0 685838.0
1052.63 22766.371 -27.710169 -49.115108 12220 -53.956 831.99 6933481.0 685840.0
1050.14 22766.382 -27.711278 -49.115069 12220 -51.842 831.34 6933358.0 685842.0
1048.39 22766.393 -27.712381 -49.115019 12220 -51.345 825.66 6933236.0 685845.0
1047.31 22766.405 -27.713475 -49.114969 12220 -52.944 823.66 6933115.0 685848.0
1046.34 22766.415 -27.714556 -49.114942 12220 -52.334 838.01 6932995.0 685849.0
1045.81 22766.423 -27.715622 -49.114956 12220 -50.475 844.49 6932877.0 685846.0
1046.16 22766.429 -27.716678 -49.114994 12220 -50.066 841.64 6932760.0 685840.0
1046.31 22766.435 -27.717722 -49.115036 12220 -49.13 847.09 6932644.0 685834.0
1046.13 22766.441 -27.718761 -49.115078 12220 -47.049 859.61 6932529.0 685828.0
1045.49 22766.447 -27.719794 -49.115122 12220 -45.227 870.0 6932415.0 685822.0
1045.66 22766.453 -27.720822 -49.115161 12220 -43.854 879.28 6932301.0 685817.0
1046.43 22766.46 -27.721847 -49.115186 12220 -42.591 878.43 6932187.0 685812.0
1047.71 22766.469 -27.722869 -49.115183 12220 -41.321 879.64 6932074.0 685811.0
1049.82 22766.479 -27.723889 -49.115142 12220 -39.971 889.77 6931961.0 685813.0
1052.01 22766.491 -27.724903 -49.115072 12220 -38.355 897.17 6931849.0 685819.0
1053.53 22766.503 -27.725911 -49.114989 12220 -36.885 913.92 6931737.0 685825.0
1054.77 22766.516 -27.726917 -49.114911 12220 -36.241 918.18 6931625.0 685831.0
1055.45 22766.527 -27.727919 -49.114844 12220 -35.893 916.98 6931514.0 685836.0
1056.82 22766.539 -27.728922 -49.114789 12220 -34.893 907.17 6931403.0 685840.0
1058.96 22766.549 -27.729925 -49.114742 12220 -35.671 894.4 6931292.0 685842.0
1062.44 22766.56 -27.730931 -49.1147 12220 -41.385 886.1 6931180.0 685845.0
1067.58 22766.569 -27.731933 -49.114678 12220 -45.014 885.01 6931069.0 685846.0
1075.04 22766.577 -27.732931 -49.114681 12220 -41.496 896.26 6930958.0 685844.0
1081.91 22766.584 -27.733925 -49.114711 12220 -37.983 914.7 6930848.0 685839.0
1087.67 22766.59 -27.734917 -49.11475 12220 -35.074 938.54 6930738.0 685833.0
1093.41 22766.596 -27.735911 -49.114778 12220 -32.127 945.46 6930628.0 685829.0
1101.53 22766.604 -27.736906 -49.114789 12220 -30.096 949.86 6930518.0 685826.0
1112.29 22766.613 -27.7379 -49.114775 12220 -31.377 961.15 6930408.0 685826.0
1123.34 22766.623 -27.738892 -49.114731 12220 -32.449 975.54 6930298.0 685828.0
1131.46 22766.634 -27.739886 -49.114675 12220 -31.882 993.31 6930188.0 685832.0
1139.76 22766.645 -27.740878 -49.114628 12220 -30.938 1000.83 6930078.0 685835.0
1150.4 22766.655 -27.741858 -49.114594 12220 -29.954 995.91 6929969.0 685837.0
1161.09 22766.664 -27.742833 -49.114581 12220 -29.102 1000.33 6929861.0 685837.0
1171.95 22766.671 -27.7438 -49.114594 12220 -28.095 1014.85 6929754.0 685834.0
1183.38 22766.677 -27.744756 -49.114628 12220 -26.914 1031.85 6929648.0 685829.0
1195.46 22766.683 -27.7457 -49.114672 12220 -25.532 1055.0 6929543.0 685823.0
1208.6 22766.688 -27.746636 -49.114717 12220 -24.019 1081.97 6929440.0 685817.0
1220.84 22766.694 -27.747567 -49.114753 12220 -22.643 1098.87 6929337.0 685811.0
1229.88 22766.702 -27.7485 -49.114758 12220 -21.336 1121.3 6929233.0 685809.0
1236.0 22766.711 -27.749442 -49.114742 12220 -20.083 1118.75 6929129.0 685809.0
1242.52 22766.72 -27.750386 -49.114706 12220 -18.867 1104.97 6929024.0 685811.0
1247.38 22766.731 -27.751339 -49.114656 12220 -17.603 1098.52 6928919.0 685815.0
1251.43 22766.742 -27.752297 -49.114594 12220 -16.337 1101.05 6928812.0 685819.0
1253.89 22766.755 -27.753267 -49.114514 12220 -14.776 1091.89 6928705.0 685825.0
1255.42 22766.767 -27.754247 -49.114439 12220 -12.505 1063.84 6928596.0 685831.0
1255.02 22766.779 -27.755247 -49.114375 12220 -10.299 1064.23 6928485.0 685836.0
1253.63 22766.79 -27.756264 -49.114331 12220 -7.891 1064.58 6928373.0 685838.0
1249.31 22766.8 -27.757303 -49.114306 12220 -5.469 1074.97 6928258.0 685839.0
