ALTURA GPSALT LAT LONG Line MAGIGRF X Y
103.14 483.49 -16.135058 -51.193552 22810 451.707 8216109.36 479305.39
101.86 480.13 -16.133833 -51.193569 22810 424.819 8216244.86 479303.48
99.97 476.46 -16.132606 -51.193572 22810 409.785 8216380.68 479303.06
99.15 471.95 -16.131378 -51.193561 22810 390.156 8216516.49 479304.12
98.45 468.1 -16.130145 -51.193538 22810 367.894 8216652.92 479306.37
99.55 465.25 -16.128914 -51.193516 22810 340.206 8216789.04 479308.61
101.99 462.81 -16.127678 -51.193497 22810 320.503 8216925.77 479310.57
104.37 460.69 -16.126445 -51.193488 22810 304.293 8217062.2 479311.33
106.8 458.51 -16.125208 -51.1935 22810 289.223 8217198.93 479310.01
110.1 455.53 -16.123978 -51.193525 22810 276.971 8217335.05 479307.21
117.41 452.54 -16.122742 -51.193563 22810 271.203 8217471.78 479302.92
112.11 449.19 -16.121509 -51.193613 22810 264.936 8217608.2 479297.45
105.58 444.42 -16.120272 -51.193666 22810 259.045 8217744.93 479291.68
96.5 450.81 -16.120803 -51.189036 22820 229.082 8217686.7 479786.86
96.01 452.5 -16.12185 -51.188991 22820 237.739 8217570.87 479791.72
97.23 455.68 -16.122897 -51.188958 22820 246.737 8217455.03 479795.39
98.08 458.3 -16.123942 -51.188938 22820 256.412 8217339.5 479797.58
99.67 460.0 -16.124981 -51.188936 22820 269.642 8217224.58 479797.98
101.95 461.89 -16.12602 -51.188952 22820 284.804 8217109.66 479796.3
104.42 463.56 -16.127058 -51.18898 22820 295.416 8216994.74 479793.44
106.65 464.97 -16.128095 -51.189005 22820 294.426 8216880.13 479790.87
108.39 465.95 -16.129133 -51.18903 22820 306.635 8216765.21 479788.3
105.03 466.28 -16.130172 -51.18905 22820 322.096 8216650.29 479786.33
102.65 465.6 -16.131214 -51.189063 22820 337.762 8216535.06 479784.95
99.06 464.62 -16.132256 -51.189066 22820 354.588 8216419.84 479784.76
92.05 464.02 -16.133297 -51.189063 22820 367.138 8216304.61 479785.16
91.05 465.23 -16.134342 -51.189055 22820 381.9 8216189.08 479786.16
94.43 467.7 -16.135381 -51.189044 22820 398.832 8216074.17 479787.45
96.62 469.88 -16.136417 -51.189027 22820 415.39 8215959.56 479789.34
96.26 470.82 -16.13745 -51.189 22820 432.264 8215845.26 479792.42
95.16 469.81 -16.138486 -51.188963 22820 440.802 8215730.65 479796.38
92.35 468.18 -16.139528 -51.188925 22820 453.234 8215615.43 479800.65
92.14 467.36 -16.140572 -51.188891 22820 470.952 8215499.9 479804.32
92.78 466.85 -16.14162 -51.188866 22820 479.703 8215384.06 479807.1
93.7 465.72 -16.14267 -51.188863 22820 489.383 8215267.91 479807.5
94.18 463.46 -16.143725 -51.188888 22820 507.55 8215151.15 479804.93
94.18 460.11 -16.144786 -51.188947 22820 524.458 8215033.77 479798.81
94.06 456.17 -16.145853 -51.189022 22820 532.983 8214915.77 479790.9
93.79 450.82 -16.146928 -51.189111 22820 533.384 8214796.85 479781.5
94.67 444.5 -16.148011 -51.189202 22820 524.046 8214677.01 479771.81
93.48 439.68 -16.149103 -51.189288 22820 529.284 8214556.24 479762.72
92.23 440.06 -16.150197 -51.189361 22820 550.638 8214435.17 479755.11
94.46 446.22 -16.151283 -51.189411 22820 558.819 8214315.02 479749.87
96.56 454.42 -16.152356 -51.18943 22820 529.759 8214196.42 479747.9
99.03 463.41 -16.153414 -51.18943 22820 504.36 8214079.35 479748.01
103.75 472.81 -16.154458 -51.189419 22820 473.939 8213963.82 479749.3
107.23 481.85 -16.155483 -51.189397 22820 434.588 8213850.44 479751.79
106.99 489.9 -16.1565 -51.189361 22820 402.01 8213737.98 479755.75
105.13 497.67 -16.157506 -51.189313 22820 345.191 8213626.75 479760.9
97.3 505.32 -16.158503 -51.189258 22820 257.519 8213516.45 479766.94
84.61 511.03 -16.159494 -51.189211 22820 143.549 8213406.76 479772.09
78.15 515.24 -16.160483 -51.189175 22820 1.344 8213297.38 479776.05
87.97 516.88 -16.161472 -51.189155 22820 -123.229 8213187.99 479778.23
103.88 517.25 -16.162464 -51.189155 22820 -271.195 8213078.3 479778.33
123.29 516.27 -16.163461 -51.189166 22820 -410.21 8212967.99 479777.25
130.88 513.5 -16.164464 -51.189186 22820 -525.476 8212857.06 479775.27
130.15 511.61 -16.165472 -51.189211 22820 -621.353 8212745.52 479772.7
137.35 515.23 -16.166481 -51.18923 22820 -682.645 8212633.98 479770.72
143.44 524.68 -16.167472 -51.189255 22820 -717.551 8212524.28 479768.15
142.47 537.24 -16.168447 -51.189286 22820 -732.15 8212416.43 479764.99
135.03 551.28 -16.169397 -51.189319 22820 -743.0 8212311.34 479761.52
115.4 565.36 -16.170328 -51.189352 22820 -749.191 8212208.4 479758.05
87.33 578.83 -16.171233 -51.189374 22820 -764.324 8212108.23 479755.77
84.68 591.24 -16.172122 -51.18938 22820 -755.868 8212009.9 479755.26
112.41 600.52 -16.172997 -51.189369 22820 -753.673 8211913.11 479756.54
149.35 604.77 -16.173872 -51.189347 22820 -713.171 8211816.33 479759.01
192.97 602.51 -16.174755 -51.189322 22820 -660.715 8211718.62 479761.77
211.28 595.34 -16.175655 -51.189291 22820 -600.552 8211619.07 479765.13
211.48 583.54 -16.176575 -51.189263 22820 -537.961 8211517.36 479768.19
202.02 568.96 -16.177522 -51.189227 22820 -468.776 8211412.59 479772.15
194.55 553.97 -16.178505 -51.189208 22820 -390.93 8211303.82 479774.33
183.11 539.61 -16.179514 -51.189188 22820 -308.389 8211192.28 479776.51
172.4 525.63 -16.18055 -51.189177 22820 -226.144 8211077.67 479777.8
157.77 512.88 -16.181608 -51.189174 22820 -152.642 8210960.6 479778.21
146.73 502.08 -16.182689 -51.189188 22820 -100.998 8210841.07 479776.83
132.53 493.4 -16.183783 -51.189213 22820 -71.293 8210720.01 479774.27
121.34 487.67 -16.184892 -51.189252 22820 -50.179 8210597.4 479770.23
113.69 483.69 -16.186008 -51.189291 22820 -15.535 8210473.88 479766.18
108.9 481.91 -16.18713 -51.189322 22820 42.804 8210349.74 479763.03
104.55 480.5 -16.188255 -51.189347 22820 110.117 8210225.29 479760.48
103.11 480.25 -16.18938 -51.189363 22820 140.966 8210100.85 479758.81
102.17 480.45 -16.190503 -51.18938 22820 157.547 8209976.71 479757.14
102.2 481.13 -16.191625 -51.189377 22820 171.895 8209852.57 479757.55
104.42 480.96 -16.192744 -51.189355 22820 204.052 8209728.74 479760.04
108.11 480.61 -16.193861 -51.189313 22820 237.94 8209605.23 479764.61
103.57 479.92 -16.194978 -51.189266 22820 257.16 8209481.71 479769.77
102.05 478.62 -16.196091 -51.189224 22820 270.081 8209358.5 479774.34
101.68 479.06 -16.197205 -51.189186 22820 275.988 8209235.29 479778.61
108.11 484.11 -16.198311 -51.189144 22820 278.08 8209113.0 479783.18
120.88 493.1 -16.199405 -51.189122 22820 286.12 8208991.94 479785.66
117.5 507.26 -16.199466 -51.18393 22830 320.394 8208985.68 480340.58
120.4 508.52 -16.19818 -51.183888 22830 318.763 8209127.95 480344.91
121.25 509.31 -16.196903 -51.183858 22830 309.053 8209269.3 480348.05
122.04 509.63 -16.19563 -51.183838 22830 293.285 8209410.03 480350.0
121.31 510.24 -16.194366 -51.183844 22830 281.781 8209549.84 480349.28
118.2 509.61 -16.193105 -51.18388 22830 256.275 8209689.33 480345.29
115.46 507.65 -16.191847 -51.183949 22830 219.724 8209828.52 480337.75
112.96 504.17 -16.190591 -51.184038 22830 174.355 8209967.4 480328.12
111.47 500.71 -16.189339 -51.184149 22830 126.565 8210105.96 480316.12
111.49 498.35 -16.188089 -51.184263 22830 98.482 8210244.22 480303.82
114.18 497.03 -16.186839 -51.184366 22830 76.139 8210382.48 480292.71
116.31 495.66 -16.185594 -51.184458 22830 57.505 8210520.13 480282.79
118.9 494.16 -16.184353 -51.18453 22830 36.364 8210657.47 480274.94
124.17 495.3 -16.183117 -51.184588 22830 5.721 8210794.2 480268.59
137.65 502.24 -16.181894 -51.184624 22830 -41.54 8210929.4 480264.6
157.16 514.13 -16.180692 -51.184647 22830 -94.682 8211062.44 480262.11
169.43 528.4 -16.179514 -51.184655 22830 -143.712 8211192.72 480261.1
174.98 543.07 -16.178364 -51.184638 22830 -183.709 8211319.93 480262.77
176.63 558.2 -16.177242 -51.184597 22830 -214.863 8211444.07 480267.11
151.36 571.53 -16.176139 -51.184527 22830 -256.75 8211566.07 480274.42
129.97 582.45 -16.175058 -51.184438 22830 -297.246 8211685.6 480283.82
132.83 590.19 -16.173992 -51.184336 22830 -325.818 8211803.6 480294.7
146.09 594.26 -16.17293 -51.18423 22830 -341.119 8211920.99 480305.88
153.8 592.8 -16.171864 -51.184122 22830 -345.173 8212038.99 480317.35
175.58 586.33 -16.170792 -51.184013 22830 -336.735 8212157.61 480328.83
187.48 575.78 -16.169703 -51.183913 22830 -323.398 8212278.07 480339.41
187.87 563.59 -16.168589 -51.183838 22830 -312.34 8212401.29 480347.32
183.91 550.07 -16.167455 -51.183786 22830 -299.882 8212526.66 480352.85
176.44 535.68 -16.166297 -51.183752 22830 -283.431 8212654.79 480356.29
157.22 524.02 -16.165119 -51.183719 22830 -265.945 8212785.08 480359.74
146.18 515.95 -16.163931 -51.18368 22830 -236.776 8212916.59 480363.78
131.19 513.51 -16.162736 -51.183638 22830 -180.448 8213048.72 480368.12
119.03 516.81 -16.161544 -51.183602 22830 -121.288 8213180.54 480371.86
123.14 522.46 -16.160358 -51.183594 22830 -68.08 8213311.74 480372.63
121.01 529.17 -16.159186 -51.183619 22830 -18.025 8213441.41 480369.84
124.48 535.57 -16.158022 -51.183666 22830 35.608 8213570.15 480364.68
129.82 540.06 -16.156867 -51.18373 22830 82.79 8213697.97 480357.74
136.92 538.76 -16.155714 -51.183816 22830 127.142 8213825.48 480348.42
132.74 531.36 -16.154553 -51.183913 22830 183.671 8213953.9 480337.91
138.74 519.73 -16.153381 -51.184008 22830 231.698 8214083.56 480327.69
132.28 505.94 -16.152194 -51.184091 22830 262.147 8214214.76 480318.67
122.65 491.88 -16.150989 -51.18415 22830 281.576 8214348.11 480312.31
114.21 479.04 -16.149767 -51.184186 22830 306.923 8214483.3 480308.33
110.46 469.33 -16.148533 -51.184191 22830 334.729 8214619.73 480307.61
110.37 462.74 -16.147289 -51.18418 22830 350.722 8214757.38 480308.68
112.96 457.35 -16.146042 -51.184166 22830 360.118 8214895.35 480310.04
106.13 453.52 -16.144792 -51.184155 22830 369.847 8215033.62 480311.1
99.73 450.68 -16.143542 -51.184144 22830 370.347 8215171.89 480312.17
95.89 449.52 -16.142294 -51.184133 22830 361.52 8215309.85 480313.23
102.11 451.44 -16.141053 -51.184127 22830 355.781 8215447.2 480313.7
104.55 455.96 -16.139817 -51.184133 22830 352.282 8215583.94 480312.99
112.96 461.09 -16.138595 -51.184155 22830 351.958 8215719.13 480310.49
114.21 464.36 -16.137383 -51.184186 22830 339.046 8215853.1 480307.1
109.79 466.99 -16.136178 -51.184225 22830 321.302 8215986.45 480302.83
107.32 470.5 -16.134983 -51.184263 22830 321.16 8216118.57 480298.55
108.26 475.1 -16.133792 -51.184302 22830 316.958 8216250.38 480294.27
108.29 477.63 -16.132608 -51.184338 22830 309.848 8216381.27 480290.29
107.84 477.88 -16.131428 -51.184361 22830 301.093 8216511.86 480287.8
105.95 476.9 -16.13025 -51.184369 22830 290.965 8216642.14 480286.79
105.83 475.72 -16.129072 -51.184364 22830 282.179 8216772.42 480287.27
105.07 473.94 -16.127895 -51.184341 22830 269.765 8216902.71 480289.53
103.2 470.87 -16.12672 -51.184311 22830 258.317 8217032.68 480292.68
100.22 467.03 -16.125539 -51.18428 22830 250.409 8217163.27 480295.83
98.45 463.62 -16.124358 -51.18425 22830 241.767 8217293.87 480298.98
98.24 460.76 -16.12317 -51.184222 22830 228.61 8217425.38 480301.83
97.97 457.3 -16.121981 -51.184197 22830 219.365 8217556.89 480304.39
97.23 454.28 -16.120786 -51.18418 22830 210.455 8217689.02 480306.05
108.51 438.44 -16.120389 -51.179186 22840 195.233 8217733.43 480840.06
109.12 440.1 -16.121508 -51.17923 22840 198.873 8217609.6 480835.41
104.55 443.35 -16.122628 -51.179266 22840 201.782 8217485.76 480831.66
102.87 448.9 -16.123736 -51.179283 22840 211.219 8217363.16 480829.98
104.55 456.59 -16.124836 -51.179283 22840 221.933 8217241.49 480830.09
109.27 462.48 -16.125922 -51.17928 22840 231.71 8217121.34 480830.49
112.17 467.34 -16.127008 -51.17928 22840 241.298 8217001.2 480830.6
113.54 469.72 -16.128089 -51.179297 22840 249.871 8216881.67 480828.92
113.69 471.05 -16.129167 -51.179325 22840 255.575 8216762.45 480826.05
112.01 471.14 -16.130245 -51.179375 22840 256.567 8216643.23 480820.81
107.9 470.98 -16.131322 -51.179436 22840 255.738 8216524.0 480814.38
108.51 468.94 -16.132406 -51.1795 22840 256.295 8216404.16 480807.65
110.64 465.79 -16.133492 -51.179547 22840 249.553 8216284.02 480802.71
108.97 461.9 -16.134583 -51.179564 22840 252.036 8216163.26 480801.03
111.25 457.99 -16.135678 -51.179569 22840 256.685 8216042.2 480800.54
117.65 455.13 -16.136781 -51.179569 22840 267.622 8215920.21 480800.65
114.6 453.69 -16.137886 -51.179572 22840 271.838 8215797.92 480800.46
109.42 451.85 -16.139 -51.179564 22840 274.543 8215674.7 480801.46
103.33 448.08 -16.140117 -51.179558 22840 279.752 8215551.18 480802.16
101.5 446.03 -16.141236 -51.179539 22840 284.697 8215427.36 480804.35
103.63 447.07 -16.142356 -51.179502 22840 290.706 8215303.53 480808.32
107.6 449.97 -16.143467 -51.179447 22840 289.322 8215180.63 480814.36
109.73 453.7 -16.144575 -51.179383 22840 274.641 8215058.04 480821.3
117.04 456.58 -16.145678 -51.179322 22840 263.578 8214936.06 480827.94
122.22 459.33 -16.146778 -51.179272 22840 262.129 8214814.38 480833.39
127.56 460.72 -16.147875 -51.179252 22840 258.51 8214693.02 480835.58
126.8 460.83 -16.148972 -51.179255 22840 251.987 8214571.64 480835.39
126.34 459.72 -16.150072 -51.179272 22840 235.638 8214449.96 480833.71
123.14 458.82 -16.151172 -51.179297 22840 214.244 8214328.28 480831.14
115.37 457.41 -16.152281 -51.179327 22840 190.614 8214205.68 480827.99
109.42 456.75 -16.153386 -51.179363 22840 162.582 8214083.39 480824.23
100.13 458.65 -16.154494 -51.179422 22840 126.474 8213960.78 480818.1
96.62 463.09 -16.155594 -51.179513 22840 95.978 8213839.09 480808.41
95.71 467.38 -16.156692 -51.179622 22840 62.918 8213717.71 480796.93
91.44 470.0 -16.157783 -51.179722 22840 34.539 8213596.95 480786.35
85.19 473.79 -16.158872 -51.179802 22840 -0.844 8213476.49 480777.84
100.28 478.63 -16.159956 -51.179869 22840 -37.213 8213356.65 480770.82
115.68 482.58 -16.161033 -51.179911 22840 -55.564 8213237.43 480766.47
124.66 484.75 -16.162108 -51.179927 22840 -82.981 8213118.51 480764.79
127.26 483.98 -16.16318 -51.179922 22840 -108.26 8212999.91 480765.49
126.49 481.97 -16.164258 -51.179916 22840 -124.995 8212880.69 480766.19
126.34 480.17 -16.165342 -51.179922 22840 -138.444 8212760.85 480765.7
119.18 478.19 -16.166425 -51.179925 22840 -153.479 8212641.02 480765.51
110.95 478.39 -16.167514 -51.179897 22840 -168.512 8212520.57 480768.58
106.07 480.16 -16.1686 -51.179847 22840 -170.063 8212400.44 480774.03
101.8 480.46 -16.169686 -51.179788 22840 -173.016 8212280.3 480780.37
98.15 480.61 -16.170775 -51.17973 22840 -170.825 8212159.86 480786.71
94.94 480.46 -16.171864 -51.17968 22840 -164.824 8212039.41 480792.17
93.88 480.14 -16.172958 -51.179641 22840 -154.565 8211918.35 480796.43
94.34 480.46 -16.174058 -51.179633 22840 -129.922 8211796.67 480797.43
96.93 481.02 -16.175155 -51.179647 22840 -103.078 8211675.3 480796.05
103.48 482.15 -16.176258 -51.179677 22840 -81.942 8211553.31 480792.89
112.17 483.49 -16.177358 -51.179716 22840 -62.813 8211431.63 480788.84
113.08 482.11 -16.178458 -51.179744 22840 -44.882 8211309.95 480785.97
121.01 480.76 -16.179555 -51.179761 22840 -17.928 8211188.58 480784.3
128.32 478.38 -16.180658 -51.179775 22840 2.552 8211066.59 480782.92
118.57 473.69 -16.181767 -51.179788 22840 27.092 8210943.99 480781.54
104.55 468.11 -16.182883 -51.179802 22840 58.441 8210820.47 480780.17
97.23 467.05 -16.184003 -51.179811 22840 85.946 8210696.64 480779.39
94.19 468.51 -16.185122 -51.179819 22840 120.616 8210572.81 480778.6
93.88 471.84 -16.186239 -51.179827 22840 147.1 8210449.28 480777.82
95.25 476.7 -16.187344 -51.17983 22840 160.12 8210326.99 480777.63
97.54 481.0 -16.188447 -51.179816 22840 172.457 8210205.01 480779.22
100.27 484.54 -16.189544 -51.179783 22840 178.091 8210083.64 480782.89
102.41 486.89 -16.190633 -51.179747 22840 216.437 8209963.19 480786.86
103.78 488.19 -16.191728 -51.179711 22840 258.409 8209842.13 480790.82
106.07 489.01 -16.192819 -51.17968 22840 273.611 8209721.38 480794.2
106.07 488.78 -16.193911 -51.179647 22840 274.857 8209600.63 480797.87
108.51 487.52 -16.195005 -51.179613 22840 282.612 8209479.56 480801.53
110.18 485.76 -16.196103 -51.17958 22840 307.323 8209358.2 480805.2
107.9 485.48 -16.197197 -51.179555 22840 332.593 8209237.14 480807.98
103.48 487.2 -16.198291 -51.179552 22840 355.68 8209116.07 480808.38
100.89 490.11 -16.199383 -51.179572 22840 361.428 8208995.31 480806.41
122.04 487.01 -16.199428 -51.174741 22850 370.371 8208990.84 481322.73
121.34 485.63 -16.198183 -51.174736 22850 369.218 8209128.5 481323.21
111.74 482.77 -16.196941 -51.174736 22850 346.633 8209265.85 481323.09
103.2 477.65 -16.195697 -51.174736 22850 314.433 8209403.51 481322.97
98.08 472.52 -16.194453 -51.174738 22850 302.24 8209541.16 481322.56
100.37 472.04 -16.193211 -51.174769 22850 314.068 8209678.51 481319.17
103.02 471.77 -16.191972 -51.174822 22850 284.26 8209815.55 481313.42
99.36 468.97 -16.190739 -51.174872 22850 261.012 8209951.97 481307.96
95.52 466.43 -16.189503 -51.174919 22850 245.567 8210088.7 481302.79
96.66 467.18 -16.188269 -51.174963 22850 223.446 8210225.12 481297.92
100.95 469.45 -16.187044 -51.175019 22850 190.588 8210360.62 481291.87
104.0 470.25 -16.185828 -51.175088 22850 164.683 8210495.2 481284.33
104.18 468.35 -16.184608 -51.175166 22850 133.372 8210630.08 481275.9
102.87 463.3 -16.183389 -51.175236 22850 104.954 8210764.97 481268.36
100.77 455.5 -16.182167 -51.175297 22850 96.83 8210900.16 481261.72
98.93 450.25 -16.180939 -51.175333 22850 88.121 8211035.97 481257.74
92.54 449.92 -16.179708 -51.175336 22850 65.827 8211172.09 481257.33
88.76 452.36 -16.178492 -51.175302 22850 51.635 8211306.67 481260.77
90.77 455.95 -16.177283 -51.175258 22850 43.0 8211440.34 481265.41
96.29 459.19 -16.176083 -51.175213 22850 29.117 8211573.08 481270.05
104.61 462.55 -16.174889 -51.175172 22850 21.339 8211705.21 481274.39
104.09 464.7 -16.173703 -51.175127 22850 1.701 8211836.42 481279.03
103.09 466.5 -16.172519 -51.175072 22850 -18.88 8211967.32 481284.86
99.3 468.04 -16.171339 -51.175011 22850 -32.759 8212097.92 481291.28
99.49 469.13 -16.170164 -51.174958 22850 -42.806 8212227.9 481296.81
100.89 470.49 -16.168992 -51.17493 22850 -38.785 8212357.57 481299.67
104.18 471.7 -16.167822 -51.174925 22850 -38.41 8212486.93 481300.15
106.74 472.39 -16.166655 -51.17493 22850 -36.907 8212615.98 481299.45
107.47 470.93 -16.165489 -51.174941 22850 -34.177 8212745.03 481298.15
104.64 464.88 -16.164317 -51.17495 22850 -29.044 8212874.7 481297.15
102.17 458.79 -16.163136 -51.174952 22850 -12.532 8213005.28 481296.74
102.93 455.86 -16.161953 -51.17495 22850 6.14 8213136.18 481296.93
107.23 456.3 -16.160769 -51.17495 22850 11.057 8213267.08 481296.81
112.01 457.49 -16.159589 -51.174955 22850 20.987 8213397.66 481296.11
113.39 457.63 -16.158411 -51.174964 22850 37.768 8213527.95 481295.11
112.81 455.73 -16.157233 -51.174977 22850 58.56 8213658.23 481293.51
109.24 450.89 -16.156056 -51.174997 22850 75.761 8213788.5 481291.32
105.8 445.71 -16.154872 -51.175005 22850 104.135 8213919.4 481290.32
101.13 443.3 -16.153681 -51.175002 22850 126.955 8214051.22 481290.5
101.5 442.27 -16.152486 -51.174989 22850 149.493 8214183.34 481291.88
105.7 442.1 -16.151294 -51.174972 22850 174.642 8214315.16 481293.55
106.34 442.92 -16.150108 -51.17495 22850 192.433 8214446.37 481295.81
104.06 443.36 -16.148922 -51.174936 22850 210.22 8214577.57 481297.18
99.67 443.86 -16.147739 -51.174927 22850 218.788 8214708.47 481297.96
99.12 443.97 -16.146558 -51.174933 22850 220.958 8214839.06 481297.26
102.02 443.99 -16.145381 -51.174944 22850 224.1 8214969.34 481295.96
105.4 444.06 -16.144206 -51.174952 22850 236.92 8215099.31 481294.96
103.24 443.32 -16.143031 -51.174961 22850 251.911 8215229.28 481293.96
102.23 441.62 -16.141858 -51.174975 22850 251.2 8215358.95 481292.36
98.08 439.38 -16.140681 -51.175 22850 242.721 8215489.23 481289.58
101.56 437.77 -16.139506 -51.175033 22850 235.881 8215619.2 481285.9
99.79 436.67 -16.138328 -51.175069 22850 229.582 8215749.48 481281.93
97.42 435.65 -16.13715 -51.175102 22850 231.313 8215879.76 481278.25
97.84 434.8 -16.135972 -51.175139 22850 230.335 8216010.03 481274.28
102.23 435.27 -16.134797 -51.175177 22850 223.688 8216140.0 481270.01
102.84 436.48 -16.133628 -51.175219 22850 210.724 8216269.36 481265.45
106.13 438.71 -16.132458 -51.175269 22850 211.128 8216398.71 481259.99
108.87 441.31 -16.131297 -51.17533 22850 216.654 8216527.15 481253.35
105.04 443.0 -16.130139 -51.175391 22850 218.998 8216655.27 481246.71
106.07 444.0 -16.128981 -51.175452 22850 214.666 8216783.4 481240.06
105.89 445.36 -16.127822 -51.175491 22850 217.958 8216911.52 481235.79
106.56 446.47 -16.12667 -51.175525 22850 219.737 8217039.04 481232.12
114.79 448.26 -16.125522 -51.175544 22850 217.181 8217165.93 481229.93
117.93 449.79 -16.124372 -51.175544 22850 210.67 8217293.14 481229.83
118.2 449.56 -16.123228 -51.175516 22850 202.764 8217419.74 481232.69
118.63 448.33 -16.122083 -51.175461 22850 197.486 8217546.34 481238.52
115.15 445.15 -16.120939 -51.17538 22850 188.386 8217672.94 481247.03
113.6 446.12 -16.120203 -51.170528 22860 176.082 8217754.8 481765.85
106.74 444.1 -16.121331 -51.170491 22860 180.526 8217630.05 481769.82
99.16 441.42 -16.122464 -51.170472 22860 182.075 8217504.69 481772.0
98.82 439.18 -16.123597 -51.170472 22860 171.439 8217379.33 481772.1
101.93 438.2 -16.124733 -51.170478 22860 169.143 8217253.65 481771.61
103.21 437.4 -16.12587 -51.170494 22860 167.687 8217127.98 481769.94
101.37 437.51 -16.127003 -51.170505 22860 177.714 8217002.61 481768.85
103.08 438.13 -16.128131 -51.170511 22860 177.863 8216877.86 481768.36
96.68 438.82 -16.129261 -51.170505 22860 178.321 8216752.81 481769.06
94.67 438.99 -16.130392 -51.170505 22860 189.389 8216627.75 481769.16
96.14 439.2 -16.131522 -51.170489 22860 195.0 8216502.69 481771.05
102.53 440.94 -16.132647 -51.170458 22860 202.388 8216378.25 481774.42
98.42 442.36 -16.13377 -51.170419 22860 206.427 8216254.12 481778.68
100.83 443.2 -16.134889 -51.170383 22860 201.564 8216130.3 481782.64
102.11 442.88 -16.136006 -51.17035 22860 188.597 8216006.78 481786.31
105.58 441.91 -16.137125 -51.170319 22860 196.285 8215882.95 481789.68
105.03 440.61 -16.138244 -51.170294 22860 207.314 8215759.12 481792.45
100.09 437.84 -16.139367 -51.170272 22860 218.309 8215634.99 481794.93
92.78 434.21 -16.140497 -51.170258 22860 224.448 8215509.93 481796.52
89.92 432.66 -16.141628 -51.170247 22860 226.489 8215384.88 481797.81
84.8 433.82 -16.142758 -51.170241 22860 225.738 8215259.82 481798.51
81.02 436.08 -16.143886 -51.170247 22860 215.406 8215135.07 481798.02
81.84 439.78 -16.145008 -51.170264 22860 194.617 8215010.93 481796.34
85.1 444.32 -16.146128 -51.170283 22860 179.186 8214887.1 481794.36
89.58 449.11 -16.147239 -51.170297 22860 179.338 8214764.19 481792.98
96.25 453.05 -16.148344 -51.170305 22860 183.405 8214641.9 481792.19
106.5 454.8 -16.14945 -51.170316 22860 177.974 8214519.61 481791.11
112.59 454.44 -16.150556 -51.170333 22860 174.933 8214397.31 481789.42
113.78 451.62 -16.151667 -51.170355 22860 151.43 8214274.4 481787.15
109.48 447.83 -16.152781 -51.170377 22860 145.256 8214151.19 481784.88
106.28 444.26 -16.153903 -51.1704 22860 133.571 8214027.05 481782.6
99.73 442.51 -16.155028 -51.170414 22860 126.838 8213902.61 481781.22
93.06 441.98 -16.156147 -51.170425 22860 116.016 8213778.78 481780.14
91.44 443.02 -16.157272 -51.170425 22860 93.83 8213654.33 481780.24
92.81 445.15 -16.158392 -51.170422 22860 79.301 8213530.5 481780.64
95.46 449.79 -16.159508 -51.170416 22860 66.594 8213406.98 481781.34
97.39 454.58 -16.160622 -51.170411 22860 59.602 8213283.77 481782.03
99.49 458.25 -16.161725 -51.170402 22860 59.743 8213161.78 481783.03
102.23 462.62 -16.162822 -51.170391 22860 54.975 8213040.42 481784.31
105.16 466.72 -16.163917 -51.170386 22860 50.322 8212919.35 481785.01
105.52 468.53 -16.165008 -51.17038 22860 39.391 8212798.6 481785.7
107.66 470.02 -16.1661 -51.170386 22860 37.581 8212677.84 481785.21
110.49 470.75 -16.167192 -51.1704 22860 43.665 8212557.08 481783.82
111.8 469.01 -16.168286 -51.170416 22860 50.528 8212436.02 481782.14
111.62 466.38 -16.169383 -51.170436 22860 54.93 8212314.64 481780.17
110.71 463.3 -16.170483 -51.170447 22860 58.334 8212192.97 481779.08
109.24 460.09 -16.171592 -51.170436 22860 58.936 8212070.37 481780.37
106.07 454.82 -16.172708 -51.170411 22860 60.936 8211946.85 481783.14
104.06 449.51 -16.173833 -51.170372 22860 72.136 8211822.41 481787.4
102.05 446.92 -16.174961 -51.170339 22860 81.612 8211697.66 481791.07
100.4 446.35 -16.176094 -51.170311 22860 96.217 8211572.3 481794.14
102.6 448.19 -16.177225 -51.170294 22860 115.308 8211447.24 481796.03
105.8 450.9 -16.178355 -51.170297 22860 138.168 8211322.18 481795.84
107.05 454.01 -16.179478 -51.170327 22860 153.104 8211198.04 481792.67
109.33 457.38 -16.180597 -51.170377 22860 149.938 8211074.21 481787.43
107.78 457.3 -16.181716 -51.170441 22860 148.322 8210950.37 481780.71
102.93 453.8 -16.182839 -51.170508 22860 150.66 8210826.23 481773.68
100.77 450.76 -16.183966 -51.170555 22860 172.133 8210701.48 481768.74
102.14 449.5 -16.185094 -51.170597 22860 204.139 8210576.72 481764.39
100.4 449.43 -16.186228 -51.17063 22860 189.631 8210451.35 481760.93
100.67 449.34 -16.187358 -51.170658 22860 183.988 8210326.29 481758.06
101.5 449.88 -16.188491 -51.170683 22860 218.55 8210200.93 481755.5
102.05 450.53 -16.189625 -51.170702 22860 252.909 8210075.56 481753.52
100.95 450.88 -16.190761 -51.170722 22860 278.597 8209949.88 481751.55
99.76 451.07 -16.191894 -51.170727 22860 305.424 8209824.52 481751.06
101.01 453.24 -16.19303 -51.170722 22860 317.937 8209698.85 481751.76
103.3 456.35 -16.194164 -51.170702 22860 333.941 8209573.48 481753.94
101.68 457.56 -16.195291 -51.170675 22860 356.82 8209448.73 481757.01
