 ALTURA GPSALT IGRF mag_res1 LAT LONG Line MAGIGRF X Y
6192 204.98 997.64 22769.3 -45.97685479492604 -27.872303000000002 -49.087042 12270 -93.603 6915473.0 688328.0
6193 221.6 1003.38 22769.314 -44.37537172006987 -27.873414 -49.086994 12270 -92.051 6915350.0 688331.0
6194 253.64 1009.19 22769.327 -42.72569280369476 -27.874528 -49.086946999999995 12270 -90.45200000000001 6915226.0 688333.0
6195 251.93 1015.46 22769.34 -40.23466043626762 -27.875642 -49.086919 12270 -88.012 6915103.0 688334.0
6196 230.36 1022.47 22769.351000000002 -38.00865758103594 -27.876758000000002 -49.086911 12270 -85.839 6914979.0 688333.0
6197 195.47 1026.88 22769.362999999998 -35.05788007951892 -27.877878000000003 -49.086908 12270 -82.94200000000001 6914855.0 688331.0
6198 153.9 1031.2 22769.374 -32.06187722428734 -27.879 -49.0869 12270 -79.999 6914731.0 688330.0
6199 106.46 1037.13 22769.387000000002 -31.9900024663933 -27.880121999999997 -49.086878000000006 12270 -79.979 6914606.0 688331.0
6200 88.85 1044.46 22769.4 -31.291548903732696 -27.881241999999997 -49.086842 12270 -79.332 6914482.0 688332.0
6201 149.29 1053.27 22769.412 -31.890095341072104 -27.882361 -49.086814000000004 12270 -79.982 6914358.0 688333.0
6202 169.95 1062.33 22769.424 -30.869513681074004 -27.883475 -49.0868 12270 -79.014 6914235.0 688332.0
6203 168.88 1072.13 22769.435 -28.68335321630925 -27.884569 -49.0868 12270 -76.88 6914113.0 688331.0
6204 164.35 1083.38 22769.446 -26.384681690959383 -27.88565 -49.086797 12270 -74.633 6913994.0 688329.0
6205 133.16 1092.41 22769.457000000002 -23.874431360842976 -27.886714 -49.086794 12270 -72.17399999999999 6913876.0 688327.0
6206 85.8 1096.02 22769.467 -23.28937687224539 -27.887769 -49.086794 12270 -71.639 6913759.0 688326.0
6207 98.51 1095.43 22769.478 -22.09654773736245 -27.888821999999998 -49.086789 12270 -70.497 6913642.0 688324.0
6208 120.0 1090.38 22769.49 -21.7376890902838 -27.889875 -49.086771999999996 12270 -70.187 6913526.0 688324.0
6209 127.03 1082.18 22769.502 -20.349958540542765 -27.890925 -49.086739 12270 -68.847 6913409.0 688326.0
6210 106.92 1072.6 22769.516 -18.891002637087112 -27.891981 -49.086683 12270 -67.435 6913292.0 688329.0
6211 121.49 1063.73 22769.529 -17.532821379917046 -27.893039 -49.086625 12270 -66.123 6913175.0 688333.0
6212 141.05 1055.71 22769.542999999998 -16.61444428122803 -27.894103 -49.086575 12270 -65.252 6913057.0 688336.0
6213 156.64 1049.96 22769.556 -15.72906718253892 -27.895166999999997 -49.086533 12270 -64.414 6912939.0 688339.0
6214 174.23 1045.23 22769.568 -14.60736614499347 -27.896228000000004 -49.086506 12270 -63.342 6912821.0 688339.0
6215 181.7 1037.73 22769.578999999998 -13.492086302681486 -27.897289 -49.086494 12270 -62.276 6912704.0 688339.0
6216 184.93 1027.88 22769.591 -12.123610618850556 -27.898346999999998 -49.086481 12270 -60.958 6912586.0 688338.0
6217 187.67 1017.85 22769.602000000003 -11.146781483967487 -27.899408 -49.086483 12270 -60.032 6912469.0 688336.0
6218 199.93 1008.96 22769.612 -10.049531153851092 -27.900467 -49.086489 12270 -58.986000000000004 6912351.0 688334.0
6219 216.3 1001.31 22769.622000000003 -8.935927372682542 -27.901525 -49.086496999999994 12270 -57.924 6912234.0 688331.0
6220 224.28 993.52 22769.632 -7.702744786747566 -27.902578000000002 -49.086511 12270 -56.742 6912118.0 688328.0
6221 236.47 986.05 22769.642999999996 -6.259915651864503 -27.903631 -49.086514 12270 -55.35 6912001.0 688326.0
6222 248.51 978.23 22769.654 -4.783861163267034 -27.904681 -49.086506 12270 -53.924 6911884.0 688325.0
6223 246.15 969.95 22769.666 -3.4280025161883856 -27.905731 -49.086483 12270 -52.617 6911768.0 688325.0
6224 244.92 962.07 22769.679 -1.9119185153953282 -27.906783 -49.086453000000006 12270 -51.148999999999994 6911652.0 688326.0
6225 270.37 954.11 22769.691000000003 -1.1791879656541937 -27.907830999999998 -49.086419 12270 -50.464 6911535.0 688328.0
6226 301.51 946.68 22769.703999999998 -0.5728786111466206 -27.908881 -49.086378 12270 -49.905 6911419.0 688330.0
6227 318.14 940.02 22769.717 0.2802053896465395 -27.909928000000004 -49.086346999999996 12270 -49.1 6911303.0 688331.0
6228 306.9 932.7 22769.728 1.0760640367251852 -27.910971999999997 -49.086328 12270 -48.353 6911187.0 688331.0
6229 295.24 926.69 22769.74 1.8821480375182418 -27.912017 -49.086306 12270 -47.595 6911071.0 688332.0
6230 285.44 921.37 22769.752 2.0740066845968883 -27.913061 -49.086283 12270 -47.452 6910955.0 688332.0
6231 284.44 915.44 22769.765 2.0816694901565995 -27.914108000000002 -49.086258 12270 -47.492 6910840.0 688333.0
6232 308.22 909.61 22769.777000000002 2.4627534909496447 -27.915153000000004 -49.086231 12270 -47.159 6910724.0 688334.0
6233 323.65 904.53 22769.787999999997 2.9633867843137764 -27.916194 -49.086217 12270 -46.708 6910608.0 688333.0
6234 316.31 900.18 22769.799 2.7933735287299157 -27.917236 -49.086222 12270 -46.928000000000004 6910493.0 688331.0
6235 305.14 896.92 22769.808999999997 3.624134919431434 -27.918271999999998 -49.086231 12270 -46.148 6910378.0 688328.0
6236 290.36 893.91 22769.819 3.7344751148996096 -27.919303000000003 -49.086244 12270 -46.088 6910264.0 688325.0
6237 273.19 891.72 22769.831000000002 4.3824913715113425 -27.920328 -49.086233 12270 -45.488 6910150.0 688325.0
6238 249.66 888.66 22769.842 4.643086432889731 -27.92135 -49.086211 12270 -45.275 6910037.0 688325.0
6239 241.56 883.94 22769.854 5.559906847982525 -27.922366999999998 -49.086183 12270 -44.405 6909924.0 688326.0
6240 253.77 878.11 22769.867000000002 6.963306067841856 -27.923381 -49.086153 12270 -43.048 6909812.0 688327.0
6241 280.54 871.51 22769.879 8.253705287701202 -27.924394 -49.086121999999996 12270 -41.803999999999995 6909700.0 688328.0
6242 283.73 865.57 22769.891 9.247525702794107 -27.925406 -49.086096999999995 12270 -40.857 6909587.0 688329.0
6243 250.61 859.8 22769.903 9.813924922653449 -27.926416999999997 -49.086069 12270 -40.336999999999996 6909475.0 688330.0
6244 228.26 852.9 22769.916 10.483549496227297 -27.927425 -49.086033 12270 -39.713 6909363.0 688332.0
6245 233.58 845.23 22769.928 10.95994871608675 -27.928435999999998 -49.086008 12270 -39.283 6909251.0 688333.0
6246 218.6 837.43 22769.939 11.860897228517047 -27.929446999999996 -49.085992 12270 -38.43 6909139.0 688332.0
6247 215.57 830.13 22769.95 12.493845740947343 -27.930460999999998 -49.085983 12270 -37.845 6909027.0 688331.0
6248 240.34 822.69 22769.962000000003 13.062019607092274 -27.931475 -49.085967 12270 -37.324 6908915.0 688331.0
6249 249.4 814.85 22769.974 13.522840022185072 -27.932489 -49.085941999999996 12270 -36.91 6908802.0 688332.0
6250 221.69 807.52 22769.986 14.089660437277864 -27.933508000000003 -49.085914 12270 -36.39 6908689.0 688333.0
6251 223.9 801.01 22769.998 14.628255498656138 -27.934525 -49.085894 12270 -35.899 6908576.0 688333.0
6252 210.49 795.08 22770.01 14.90642936480107 -27.935544 -49.085871999999995 12270 -35.668 6908464.0 688333.0
6253 200.34 788.55 22770.022 15.314249779893863 -27.936560999999998 -49.085856 12270 -35.306999999999995 6908351.0 688334.0
6254 203.14 781.76 22770.033 15.85461948755762 -27.937580999999998 -49.085842 12270 -34.815 6908238.0 688333.0
6255 190.23 774.86 22770.043999999998 16.054763841506848 -27.938596999999998 -49.085844 12270 -34.664 6908125.0 688331.0
6256 184.48 768.85 22770.055 16.170908195456086 -27.939617 -49.08585 12270 -34.597 6908012.0 688329.0
6257 167.38 763.75 22770.065 16.11040600045746 -27.940633000000002 -49.085861 12270 -34.707 6907900.0 688326.0
6258 161.1 757.89 22770.075 15.538099646977656 -27.94165 -49.085881 12270 -35.33 6907787.0 688322.0
6259 169.7 750.97 22770.085 15.416018647212375 -27.942667 -49.085896999999996 12270 -35.501999999999995 6907674.0 688319.0
6260 188.66 743.41 22770.095 16.291712293732566 -27.943686 -49.085914 12270 -34.677 6907561.0 688315.0
6261 212.79 734.72 22770.104 17.05240594025276 -27.944708000000002 -49.085939 12270 -33.967 6907448.0 688311.0
6262 209.73 726.72 22770.113999999998 17.616324940487473 -27.945733 -49.085956 12270 -33.453 6907335.0 688308.0
6263 176.48 720.41 22770.125 17.699665135955648 -27.946761 -49.085961 12270 -33.42 6907221.0 688305.0
6264 187.2 713.8 22770.137000000002 17.96345603885286 -27.947789 -49.085956 12270 -33.205 6907107.0 688304.0
6265 196.37 708.11 22770.148999999998 18.031697649179115 -27.948817 -49.085931 12270 -33.184 6906993.0 688305.0
6266 189.82 703.16 22770.162 18.35174341798654 -27.949839 -49.085894 12270 -32.91 6906880.0 688307.0
6267 192.62 698.3 22770.175 18.628563833079333 -27.950858 -49.085861 12270 -32.68 6906767.0 688308.0
6268 223.74 692.92 22770.188 19.171609601886644 -27.951875 -49.085825 12270 -32.183 6906654.0 688310.0
6269 245.14 687.65 22770.2 19.472204663264918 -27.952889000000003 -49.085803000000006 12270 -31.93 6906541.0 688310.0
6270 268.77 683.56 22770.212000000003 19.535603883124256 -27.953903000000004 -49.085775 12270 -31.913 6906429.0 688311.0
6271 273.69 678.71 22770.226000000002 19.569453810412746 -27.954911 -49.085728 12270 -31.924 6906317.0 688314.0
6272 266.93 672.55 22770.238999999998 19.73530373770112 -27.955919 -49.085678 12270 -31.803 6906205.0 688317.0
6273 260.17 665.43 22770.252999999997 20.44473246975615 -27.956931 -49.085631 12270 -31.138 6906094.0 688320.0
6274 261.88 657.47 22770.266 20.90277823856347 -27.957942 -49.085594 12270 -30.726 6905981.0 688322.0
6275 257.68 649.32 22770.278 21.39495210470829 -27.958956 -49.085572 12270 -30.281 6905869.0 688322.0
6276 238.23 642.56 22770.29 21.942547166086563 -27.959971999999997 -49.085561 12270 -29.781 6905756.0 688322.0
6277 204.95 638.81 22770.302000000003 22.34991687375043 -27.960989 -49.085547 12270 -29.421999999999997 6905643.0 688321.0
6278 178.4 636.18 22770.314 22.816316093609768 -27.962006 -49.085525 12270 -29.002 6905531.0 688322.0
6279 189.65 632.98 22770.327 23.213715313469105 -27.963016999999997 -49.085494 12270 -28.651 6905419.0 688323.0
6280 222.78 629.1 22770.339 23.423114533328548 -27.964025 -49.085464 12270 -28.488000000000003 6905307.0 688324.0
6281 247.28 625.52 22770.353 24.054964460616926 -27.965039 -49.085421999999994 12270 -27.901 6905195.0 688327.0
6282 251.48 622.21 22770.366 24.488784875709722 -27.966053000000002 -49.085389 12270 -27.514 6905082.0 688328.0
6283 248.09 619.63 22770.377999999997 24.750026486035974 -27.967078000000004 -49.085361 12270 -27.3 6904968.0 688329.0
6284 244.98 615.76 22770.391 25.59026809636223 -27.968114 -49.085333 12270 -26.506999999999998 6904854.0 688330.0
6285 224.71 611.93 22770.404 26.079547938674335 -27.969169 -49.085319 12270 -26.066999999999997 6904737.0 688330.0
6286 213.33 608.05 22770.416 26.907444817738714 -27.970236 -49.085306 12270 -25.29 6904618.0 688329.0
6287 215.65 604.41 22770.428 27.58653753832203 -27.971321999999997 -49.085308000000005 12270 -24.663 6904498.0 688327.0
6288 217.45 603.98 22770.44 28.109051454138697 -27.972419 -49.085314000000004 12270 -24.193 6904377.0 688325.0
6289 202.34 606.36 22770.452 29.208407760422396 -27.973528 -49.085308000000005 12270 -23.147 6904254.0 688323.0
6290 181.65 611.91 22770.466 30.07663596936847 -27.974642 -49.085291999999995 12270 -22.331 6904130.0 688323.0
6291 175.01 621.0 22770.48 30.911893690510126 -27.975753000000005 -49.085253 12270 -21.546 6904007.0 688325.0
6292 174.79 633.02 22770.495 31.8493767653663 -27.976861 -49.085196999999994 12270 -20.658 6903884.0 688328.0
6293 170.4 645.91 22770.51 32.900663998703656 -27.977960999999997 -49.085144 12270 -19.655 6903762.0 688332.0
6294 152.2 658.28 22770.526 33.966304683093036 -27.979058000000002 -49.085089 12270 -18.637999999999998 6903641.0 688335.0
6295 124.4 668.81 22770.541 35.00559191643028 -27.980158000000003 -49.085031 12270 -17.647000000000002 6903519.0 688339.0
6296 111.62 678.63 22770.557 35.915104503482155 -27.981258 -49.084964 12270 -16.785 6903397.0 688344.0
6297 159.77 687.48 22770.572 37.07481293205284 -27.982360999999997 -49.084903000000004 12270 -15.674000000000001 6903274.0 688348.0
6298 194.91 696.35 22770.586 38.609198750532 -27.983466999999997 -49.084875 12270 -14.190999999999999 6903152.0 688348.0
6299 197.06 704.77 22770.599 39.766780410530224 -27.984575 -49.084869 12270 -13.085999999999999 6903029.0 688347.0
6300 181.2 714.16 22770.611 40.8101367168138 -27.985681 -49.084869 12270 -12.095999999999998 6902906.0 688345.0
6301 170.17 724.64 22770.623 41.536071827864035 -27.986789 -49.084875 12270 -11.423 6902784.0 688343.0
6302 152.0 735.79 22770.636000000002 41.48878158519964 -27.987889000000003 -49.084878 12270 -11.524000000000001 6902662.0 688340.0
6303 133.58 747.11 22770.648999999998 40.48174620844546 -27.988978000000003 -49.084861 12270 -12.582 6902541.0 688340.0
6304 143.12 857.08 22767.895 -18.201756711978035 -27.700019 -49.084992 12280 -57.402 6934560.0 688827.0
6305 141.6 858.72 22767.905 -17.588949698265303 -27.701131 -49.084978 12280 -56.841 6934437.0 688827.0
6306 131.99 863.24 22767.912999999997 -16.861789233500666 -27.702233000000003 -49.084972 12280 -56.166000000000004 6934315.0 688826.0
6307 134.05 870.1 22767.922000000002 -16.080854122450425 -27.703331 -49.084969 12280 -55.438 6934193.0 688824.0
6308 141.41 877.48 22767.931 -15.253340206633759 -27.704425 -49.084967 12280 -54.663000000000004 6934072.0 688822.0
6309 144.84 885.32 22767.939 -14.468600937102458 -27.705516999999997 -49.084964 12280 -53.93 6933951.0 688821.0
6310 151.63 891.8 22767.947999999997 -13.45244047233782 -27.706614000000002 -49.084956 12280 -52.966 6933829.0 688820.0
6311 134.45 897.71 22767.958 -13.085280007573068 -27.707714000000003 -49.084944 12280 -52.651 6933707.0 688819.0
6312 126.2 905.1 22767.967999999997 -12.936668835379272 -27.708817 -49.084908 12280 -52.553000000000004 6933585.0 688820.0
6313 145.1 915.08 22767.979 -12.915832309471064 -27.709916999999997 -49.084869 12280 -52.582 6933463.0 688822.0
6314 152.83 928.25 22767.988999999998 -12.490838174029669 -27.711003 -49.084835999999996 12280 -52.206 6933343.0 688824.0
6315 150.65 941.93 22767.999 -12.0232947460173 -27.712083000000003 -49.084819 12280 -51.788999999999994 6933223.0 688824.0
6316 153.86 953.92 22768.007 -11.484623220667437 -27.713161 -49.084819 12280 -51.302 6933104.0 688822.0
6317 152.7 963.76 22768.015 -10.515755853798645 -27.714236 -49.084825 12280 -50.386 6932984.0 688819.0
6318 159.91 972.47 22768.023999999998 -9.481858974734251 -27.715317 -49.084817 12280 -49.403 6932865.0 688818.0
6319 152.16 981.38 22768.035 -8.628864839292852 -27.716394 -49.084783 12280 -48.599 6932745.0 688820.0
6320 156.0 991.07 22768.046000000002 -8.024841191655874 -27.717471999999997 -49.084725 12280 -48.042 6932626.0 688824.0
6321 176.63 1000.14 22768.058999999997 -7.836170995070908 -27.718546999999997 -49.084656 12280 -47.9 6932506.0 688829.0
6322 188.06 1008.53 22768.07 -7.857147347433937 -27.719625 -49.084592 12280 -47.968 6932387.0 688833.0
6323 197.53 1017.2 22768.082000000002 -7.515349053511464 -27.720703000000004 -49.084542 12280 -47.674 6932268.0 688836.0
6324 204.44 1026.66 22768.092 -7.072580271784595 -27.721778000000004 -49.084517 12280 -47.281000000000006 6932148.0 688837.0
6325 212.27 1035.32 22768.101000000002 -6.393683392720199 -27.722858000000002 -49.0845 12280 -46.653 6932029.0 688836.0
6326 214.18 1043.38 22768.11 -5.639365318422364 -27.723941999999997 -49.0845 12280 -45.95 6931909.0 688835.0
6327 196.24 1052.32 22768.118 -4.5817233052681985 -27.725025 -49.084519 12280 -44.946000000000005 6931789.0 688831.0
6328 181.92 1061.7 22768.125 -3.502885450594974 -27.726114000000003 -49.084547 12280 -43.922 6931668.0 688826.0
6329 195.38 1071.58 22768.132 -2.74382224220723 -27.727203000000003 -49.084571999999994 12280 -43.217 6931547.0 688822.0
6330 202.47 1081.09 22768.14 -2.262759033819492 -27.728296999999998 -49.084589 12280 -42.79 6931426.0 688818.0
6331 206.58 1091.61 22768.147999999997 -1.3004704717173468 -27.729389 -49.084603 12280 -41.881 6931305.0 688815.0
6332 214.66 1103.38 22768.157000000003 0.11526879781395394 -27.730481 -49.0846 12280 -40.516999999999996 6931184.0 688814.0
6333 223.23 1114.66 22768.167999999998 1.667458774774289 -27.731571999999996 -49.084567 12280 -39.015 6931063.0 688815.0
6334 219.46 1128.34 22768.179 2.9316782639300953 -27.732658 -49.084522 12280 -37.799 6930943.0 688818.0
6335 211.7 1143.25 22768.191000000003 4.0311231068005355 -27.733739 -49.084461 12280 -36.747 6930823.0 688822.0
6336 208.01 1157.56 22768.203999999998 4.939793303385493 -27.734817 -49.084386 12280 -35.885 6930703.0 688827.0
6337 208.19 1171.5 22768.217 5.660493012166029 -27.735892 -49.084297 12280 -35.209 6930584.0 688834.0
6338 211.5 1183.69 22768.23 6.7569673672320505 -27.736960999999997 -49.084216999999995 12280 -34.158 6930465.0 688840.0
6339 213.09 1193.94 22768.243 8.186441722298078 -27.738033 -49.084139 12280 -32.774 6930346.0 688846.0
6340 203.56 1199.87 22768.256 9.68846536993506 -27.739116999999997 -49.084075 12280 -31.319000000000003 6930227.0 688850.0
6341 200.68 1204.42 22768.267000000003 11.373880700609913 -27.740206 -49.084036 12280 -29.683000000000003 6930106.0 688852.0
6342 201.46 1211.55 22768.276 13.213266519089192 -27.7413 -49.084025 12280 -27.895 6929984.0 688852.0
6343 198.09 1220.69 22768.285 15.187780434905857 -27.742396999999997 -49.084022 12280 -25.973000000000003 6929863.0 688850.0
6344 197.8 1231.07 22768.295 16.986519704437157 -27.743492 -49.084014 12280 -24.226 6929742.0 688849.0
6345 196.15 1242.45 22768.305 18.938130876630954 -27.744589 -49.083985999999996 12280 -22.325 6929620.0 688850.0
6346 196.89 1251.69 22768.317000000003 22.63896740253915 -27.745689000000002 -49.083942 12280 -18.674 6929498.0 688852.0
6347 194.34 1258.46 22768.327999999998 23.711225123680805 -27.746794 -49.0839 12280 -17.652 6929375.0 688854.0
6348 184.02 1265.01 22768.339 21.40425749110806 -27.747911 -49.083875 12280 -20.01 6929252.0 688855.0
6349 186.1 1269.98 22768.349 21.34468154157307 -27.749033 -49.083864 12280 -20.123 6929127.0 688854.0
6350 186.63 1271.79 22768.359 20.79852678727143 -27.750169 -49.083853000000005 12280 -20.723000000000003 6929001.0 688853.0
6351 172.95 1274.68 22768.369 20.31701858191788 -27.751319 -49.083839000000005 12280 -21.258000000000003 6928874.0 688853.0
6352 171.25 1279.06 22768.379 19.440480864368627 -27.752475 -49.083839000000005 12280 -22.19 6928746.0 688851.0
6353 153.74 1283.15 22768.388 19.80991363462391 -27.753636 -49.083853000000005 12280 -21.878 6928617.0 688847.0
6354 156.09 1286.86 22768.397 21.989571758593602 -27.754806 -49.083864 12280 -19.755 6928488.0 688844.0
6355 163.12 1289.66 22768.407000000003 24.30529762674473 -27.755983 -49.083867 12280 -17.496 6928357.0 688842.0
6356 167.52 1291.19 22768.417999999998 27.27024884861037 -27.757169 -49.083853000000005 12280 -14.587 6928226.0 688841.0
6357 162.53 1290.85 22768.429 30.31626781465733 -27.758367 -49.083833 12280 -11.597000000000001 6928093.0 688841.0
6358 156.06 1290.3 22768.441000000003 33.51473748813345 -27.759572 -49.083794 12280 -8.453 6927960.0 688843.0
6359 149.53 1289.62 22768.452999999998 35.499049552076364 -27.760783 -49.083756 12280 -6.524 6927825.0 688845.0
6360 157.12 1289.6 22768.466 36.488361616019276 -27.761999999999997 -49.083711 12280 -5.59 6927690.0 688847.0
6361 164.22 1290.1 22768.479 39.91889903367672 -27.763216999999997 -49.083653000000005 12280 -2.214 6927555.0 688850.0
6362 159.85 1291.35 22768.494 41.550887158763196 -27.764436 -49.083581 12280 -0.635 6927420.0 688855.0
6363 183.57 1293.7 22768.507999999998 41.49287528384967 -27.765656 -49.083517 12280 -0.746 6927285.0 688860.0
6364 200.07 1295.9 22768.52 43.47896199407806 -27.766875 -49.083486 12280 1.1840000000000002 6927150.0 688861.0
6365 218.92 1297.39 22768.53 46.284147289448384 -27.768092 -49.083494 12280 3.93 6927015.0 688858.0
6366 244.36 1296.86 22768.539 49.264107231104184 -27.769311 -49.083514 12280 6.85 6926880.0 688854.0
6367 252.06 1294.79 22768.549 53.50948836799344 -27.770533 -49.083528 12280 11.035 6926744.0 688850.0
6368 240.46 1292.45 22768.558999999997 58.29432021231173 -27.771764 -49.083525 12280 15.761 6926608.0 688848.0
6369 234.55 1289.83 22768.57 62.579798605578006 -27.773000000000003 -49.083521999999995 12280 19.988 6926471.0 688847.0
6370 236.26 1286.52 22768.581000000002 67.03205164512977 -27.774239 -49.083519 12280 24.381 6926334.0 688845.0
6371 245.46 1283.12 22768.591 71.01427517248581 -27.775483 -49.083533 12280 28.302 6926196.0 688841.0
6372 247.48 1281.74 22768.6 74.23427334612748 -27.776728000000002 -49.083560999999996 12280 31.46 6926058.0 688836.0
6373 248.06 1281.72 22768.61 78.57985032453567 -27.777966999999997 -49.083589 12280 35.744 6925921.0 688831.0
6374 230.78 1282.87 22768.619 83.74042730294374 -27.779196999999996 -49.083619 12280 40.843 6925784.0 688826.0
6375 229.27 1288.9 22768.627999999997 89.0409660493662 -27.780414 -49.083644 12280 46.083999999999996 6925650.0 688822.0
6376 247.09 1300.66 22768.637000000002 94.20143705160712 -27.781606 -49.083672 12280 51.185 6925518.0 688817.0
6377 267.15 1313.47 22768.646 99.90251637081025 -27.782775 -49.083683 12280 56.82899999999999 6925388.0 688814.0
6378 273.97 1323.02 22768.657000000003 105.90097865326112 -27.783928000000003 -49.083678000000006 12280 62.772 6925260.0 688812.0
6379 269.53 1330.68 22768.667999999998 112.5800492526741 -27.785069 -49.083661 12280 69.398 6925134.0 688812.0
6380 259.19 1336.57 22768.678 119.82547330313912 -27.7862 -49.083647 12280 76.59 6925009.0 688811.0
6381 247.68 1341.45 22768.689 127.88389735360414 -27.787325 -49.083642 12280 84.595 6924884.0 688810.0
6382 244.48 1347.23 22768.699 135.70725365988773 -27.788439 -49.083639 12280 92.365 6924761.0 688808.0
6383 246.27 1353.53 22768.708 144.1556099661713 -27.789547 -49.083639 12280 100.76 6924638.0 688806.0
6384 244.67 1359.29 22768.717999999997 153.38154507722152 -27.790646999999996 -49.083647 12280 109.93299999999999 6924516.0 688804.0
6385 240.7 1365.96 22768.727000000003 163.32983363932368 -27.791742 -49.08365 12280 119.82799999999999 6924395.0 688801.0
6386 231.23 1373.74 22768.737 173.8097982625695 -27.792831 -49.083639 12280 130.257 6924274.0 688801.0
6387 196.98 1381.5 22768.749 183.04356704429637 -27.793916999999997 -49.083606 12280 139.441 6924154.0 688802.0
6388 160.06 1386.7 22768.762000000002 192.10143308240026 -27.795006 -49.083546999999996 12280 148.451 6924033.0 688806.0
6389 149.13 1389.49 22768.775 202.95294566945202 -27.7961 -49.083472 12280 159.255 6923911.0 688811.0
6390 126.1 1388.41 22768.789 213.05668361021844 -27.797208 -49.083397 12280 169.312 6923789.0 688817.0
6391 120.89 1383.81 22768.803 224.57945978297053 -27.798328 -49.083321999999995 12280 180.78599999999997 6923664.0 688822.0
6392 113.03 1377.6 22768.817000000003 236.63265715095602 -27.799464 -49.083256 12280 192.79 6923538.0 688827.0
6393 140.02 1368.99 22768.831000000002 252.82169690940853 -27.800617 -49.083189000000004 12280 208.929 6923410.0 688832.0
6394 187.49 1357.58 22768.843999999997 275.11870715566533 -27.801786 -49.083135999999996 12280 231.174 6923281.0 688835.0
6395 237.49 1345.86 22768.856 308.51910908496 -27.802969 -49.083103 12280 264.52 6923150.0 688836.0
6396 274.23 1334.19 22768.868 347.019128051007 -27.804164 -49.083081 12280 302.964 6923017.0 688836.0
6397 302.15 1322.12 22768.881 389.47759772448313 -27.805366999999997 -49.083044 12280 345.36800000000005 6922884.0 688838.0
6398 334.07 1310.98 22768.894 440.6444885931926 -27.806575 -49.083 12280 396.48 6922750.0 688840.0
6399 377.65 1303.39 22768.908 500.74802601085 -27.807789 -49.08295 12280 456.529 6922615.0 688843.0
6400 411.09 1299.4 22768.922000000002 554.8769168795595 -27.809003000000004 -49.082903 12280 510.603 6922481.0 688845.0
6401 431.82 1297.35 22768.935 583.0990331019835 -27.810214000000002 -49.082858 12280 538.771 6922347.0 688848.0
6402 447.34 1295.47 22768.947 578.947473263264 -27.811421999999997 -49.082828000000006 12280 534.563 6922213.0 688848.0
6403 460.74 1292.65 22768.959 536.7806880708299 -27.812628000000004 -49.082819 12280 492.339 6922079.0 688847.0
6404 473.85 1289.63 22768.97 457.4152563294479 -27.813828000000004 -49.082819 12280 412.916 6921946.0 688845.0
6405 478.25 1284.45 22768.981 352.91940339283246 -27.815021999999995 -49.082819 12280 308.363 6921814.0 688843.0
6406 478.24 1275.5 22768.992000000002 232.6691970051649 -27.816216999999998 -49.082814 12280 188.05599999999998 6921681.0 688842.0
6407 472.6 1264.82 22769.002999999997 96.28156942226403 -27.817408 -49.082803000000006 12280 51.611999999999995 6921549.0 688841.0
6408 449.34 1254.46 22769.016 -55.48583280692246 -27.8186 -49.082781 12280 -100.211 6921417.0 688841.0
6409 420.87 1244.34 22769.028 -200.9186562313423 -27.819785999999997 -49.082755999999996 12280 -245.699 6921286.0 688841.0
6410 426.65 1235.35 22769.04 -339.0514796557621 -27.820964 -49.082739000000004 12280 -383.88699999999994 6921155.0 688841.0
6411 453.76 1229.97 22769.051 -463.8825961780779 -27.822133 -49.082733000000005 12280 -508.774 6921026.0 688839.0
6412 460.28 1224.07 22769.061 -557.8687127003936 -27.823296999999997 -49.082733000000005 12280 -602.816 6920897.0 688837.0
6413 453.49 1216.7 22769.072 -598.5322504179428 -27.82445 -49.082736 12280 -643.535 6920769.0 688835.0
6414 418.46 1209.02 22769.082000000002 -568.5772093307254 -27.8256 -49.082739000000004 12280 -613.635 6920642.0 688833.0
6415 385.22 1201.87 22769.092999999997 -513.0741682435082 -27.826742 -49.082736 12280 -558.187 6920515.0 688831.0
6416 377.0 1195.55 22769.105 -460.0010976440951 -27.827881 -49.082716999999995 12280 -505.167 6920389.0 688831.0
6417 392.16 1189.55 22769.117000000002 -412.8075763372531 -27.829014 -49.082678 12280 -458.025 6920263.0 688833.0
6418 396.04 1182.36 22769.13 -361.7894762256446 -27.830144 -49.082631 12280 -407.05800000000005 6920138.0 688835.0
6419 416.51 1175.08 22769.142999999996 -318.3411507603215 -27.831272 -49.082589 12280 -363.66 6920013.0 688838.0
6420 425.95 1167.63 22769.156000000003 -277.46305064871285 -27.832394 -49.082547 12280 -322.83299999999997 6919888.0 688840.0
6421 423.47 1160.78 22769.167999999998 -242.90859708605228 -27.833514 -49.082516999999996 12280 -288.33 6919764.0 688841.0
6422 424.39 1153.54 22769.18 -214.74779007233968 -27.834628000000002 -49.082491999999995 12280 -260.221 6919641.0 688841.0
6423 426.04 1145.7 22769.191000000003 -193.1192084123416 -27.835739 -49.082481 12280 -238.645 6919518.0 688840.0
6424 417.87 1138.49 22769.201 -176.12185210605787 -27.836844 -49.082489 12280 -221.701 6919395.0 688838.0
6425 418.73 1130.2 22769.21 -162.45336770243682 -27.837946999999996 -49.082511 12280 -208.08700000000002 6919273.0 688834.0
6426 418.47 1120.2 22769.217999999997 -151.9663340062446 -27.839046999999997 -49.08255 12280 -197.65599999999998 6919151.0 688828.0
