 ALTURA GPSALT IGRF mag_res1 mag_res2 LAT LONG Line MAGIGRF X Y
5438 169.97 1267.94 22767.496 78.03531070766007 83.50631508004514 -27.774939 -49.104042 12240 33.797 6926288.0 686821.0
5439 172.62 1263.36 22767.486 74.596503693947 80.16278285649688 -27.773821999999996 -49.104053 12240 30.41 6926411.0 686821.0
5440 169.93 1259.42 22767.476000000002 71.53472619242962 77.19739886813983 -27.772706 -49.104061 12240 27.401999999999997 6926535.0 686823.0
5441 173.9 1256.7 22767.466 68.58614453243118 74.34426406390898 -27.771594 -49.104067 12240 24.506 6926658.0 686824.0
5442 171.43 1253.79 22767.456000000002 63.85856287243273 69.71212925967805 -27.770483000000002 -49.104069 12240 19.831 6926781.0 686825.0
5443 154.1 1249.59 22767.447 60.462431919863334 66.41178929408183 -27.769378000000003 -49.104061 12240 16.489 6926904.0 686828.0
5444 139.62 1244.45 22767.438 58.97372216252739 65.01809593192912 -27.768275 -49.10405 12240 15.054 6927026.0 686831.0
5445 145.86 1238.61 22767.429 57.82243360042479 63.96104917321989 -27.767181 -49.104042 12240 13.956 6927147.0 686834.0
5446 150.13 1231.43 22767.42 56.18514503832229 62.41800241451066 -27.766089 -49.104031 12240 12.372 6927268.0 686837.0
5447 149.95 1225.25 22767.411 52.580631122505174 58.90755823648402 -27.764996999999997 -49.104025 12240 8.82 6927389.0 686839.0
5448 144.85 1218.44 22767.402000000002 49.59111720668817 56.01211405845744 -27.763911 -49.104022 12240 5.882999999999999 6927510.0 686841.0
5449 136.97 1211.15 22767.392999999996 48.267249839819016 54.78171390319168 -27.762828000000003 -49.104017 12240 4.612 6927630.0 686844.0
5450 135.27 1204.76 22767.384 46.15915711923535 52.766916328608616 -27.761744 -49.104011 12240 2.556 6927750.0 686846.0
5451 139.94 1200.26 22767.376 42.62171094759977 49.322162776786314 -27.760666999999998 -49.104003000000006 12240 -0.929 6927869.0 686849.0
5452 138.09 1196.04 22767.367000000002 39.56126477596409 46.354409224964016 -27.759594 -49.103986 12240 -3.937 6927988.0 686852.0
5453 131.81 1192.81 22767.359 36.40323979956186 43.288302276585235 -27.758531 -49.103978000000005 12240 -7.042999999999999 6928106.0 686855.0
5454 126.31 1191.65 22767.35 33.27541066467857 40.251444512332576 -27.757471999999996 -49.103975 12240 -10.12 6928223.0 686857.0
5455 127.75 1191.8 22767.341 30.25158152979527 37.31858674807991 -27.756419 -49.103972 12240 -13.093 6928340.0 686859.0
5456 119.7 1190.61 22767.332000000002 29.82017359014532 36.97737558727073 -27.755371999999998 -49.103975 12240 -13.474 6928456.0 686861.0
5457 104.18 1187.26 22767.322999999997 29.912736138299906 37.15901619127036 -27.754333000000003 -49.103986 12240 -13.333 6928571.0 686861.0
5458 101.72 1181.27 22767.313 30.480073332739973 37.81525937595259 -27.753296999999996 -49.104017 12240 -12.718 6928686.0 686860.0
5459 114.79 1178.15 22767.302000000003 30.45141052717992 37.87550256063487 -27.752260999999997 -49.10405 12240 -12.699000000000002 6928801.0 686859.0
5460 129.18 1174.08 22767.291 30.198492855709777 37.710200090808584 -27.751228 -49.1041 12240 -12.907 6928915.0 686855.0
5461 156.57 1169.26 22767.279 28.739379342720802 36.339648436856116 -27.750194 -49.10415 12240 -14.32 6929030.0 686852.0
5462 181.54 1164.43 22767.267000000003 24.139815122302792 31.828301944269015 -27.749156 -49.104219 12240 -18.875 6929145.0 686847.0
5463 186.62 1156.51 22767.255 24.44447625559919 32.221352870999205 -27.748114 -49.104275 12240 -18.525 6929260.0 686843.0
5464 181.89 1147.67 22767.243 23.802716193662246 31.668757194285977 -27.747066999999998 -49.104335999999996 12240 -19.121 6929376.0 686839.0
5465 163.09 1138.88 22767.231 20.163534936491832 28.11951491412923 -27.746017 -49.1044 12240 -22.714000000000002 6929493.0 686835.0
5466 152.07 1132.05 22767.218999999997 16.445128325606913 24.490875214655087 -27.744964000000003 -49.104467 12240 -26.386999999999997 6929610.0 686830.0
5467 168.38 1129.54 22767.207000000002 14.127721714721982 22.26323551518099 -27.743910999999997 -49.104535999999996 12240 -28.659000000000002 6929727.0 686825.0
5468 184.95 1127.04 22767.195 12.409961652784926 20.634639838467773 -27.742858000000002 -49.104597 12240 -30.331 6929843.0 686821.0
5469 200.57 1122.03 22767.182999999997 11.108005749329038 19.42279497762837 -27.741806 -49.104642 12240 -31.586 6929960.0 686818.0
5470 211.91 1115.64 22767.173 7.714500553302194 16.11974495542367 -27.74075 -49.104671999999994 12240 -34.931 6930077.0 686817.0
5471 218.86 1108.91 22767.162999999997 5.1449953572753415 13.640694933218967 -27.739694 -49.104696999999994 12240 -37.452 6930194.0 686816.0
5472 221.32 1103.17 22767.153 4.284068966015035 12.870998307570737 -27.738633 -49.104728 12240 -38.264 6930312.0 686815.0
5473 231.5 1096.07 22767.142999999996 6.069367928469248 14.747699101239917 -27.737567 -49.10475 12240 -36.429 6930430.0 686815.0
5474 242.17 1089.41 22767.132 9.373020341975483 18.143355872148227 -27.736492 -49.104778 12240 -33.076 6930549.0 686814.0
5475 239.04 1081.22 22767.122000000003 10.275672755481715 19.13801264305659 -27.735419 -49.1048 12240 -32.124 6930668.0 686813.0
5476 237.88 1075.37 22767.112999999998 10.063775876417111 19.0184642525996 -27.734346999999996 -49.104808 12240 -32.285 6930787.0 686814.0
5477 246.28 1071.0 22767.105 8.563750900014874 17.610357304220813 -27.733275 -49.104803000000004 12240 -33.733000000000004 6930905.0 686817.0
5478 250.37 1065.23 22767.096 7.243500569898131 16.381852936524695 -27.732211 -49.104794 12240 -35.001999999999995 6931023.0 686819.0
5479 232.73 1058.57 22767.089 8.326700947210412 17.557143407463208 -27.731146999999996 -49.104781 12240 -33.866 6931141.0 686823.0
5480 232.08 1051.86 22767.081000000002 9.636675970808184 18.95903645908443 -27.730086 -49.104766999999995 12240 -32.504 6931259.0 686826.0
5481 244.32 1045.85 22767.072999999997 12.314072189639411 21.727576114149116 -27.729025 -49.104746999999996 12240 -29.775 6931376.0 686829.0
5482 246.92 1041.09 22767.066000000003 12.108272566951694 21.61386658508768 -27.727964 -49.104728 12240 -29.928 6931494.0 686833.0
5483 243.23 1035.52 22767.057999999997 8.855119493211959 18.452201078787063 -27.726908 -49.1047 12240 -33.128 6931611.0 686838.0
5484 234.36 1030.33 22767.051 6.047162260991044 15.73478475661257 -27.725858000000002 -49.104675 12240 -35.884 6931727.0 686842.0
5485 209.61 1024.28 22767.043999999998 4.068205028770251 13.84636843443807 -27.724811 -49.10465 12240 -37.811 6931843.0 686846.0
5486 183.55 1018.29 22767.037 4.060247796549454 13.928952112263573 -27.723769 -49.104631 12240 -37.766999999999996 6931959.0 686850.0
5487 163.43 1012.12 22767.029 4.677261052132955 14.635387554897896 -27.722721999999997 -49.104628000000005 12240 -37.1 6932074.0 686852.0
5488 163.39 1006.3 22767.019 6.3146277587686015 16.362778974771352 -27.721675 -49.104642 12240 -35.413000000000004 6932190.0 686853.0
5489 148.27 1003.17 22767.009 5.932093050546172 16.06958071737548 -27.720628 -49.104686 12240 -35.749 6932306.0 686850.0
5490 149.13 1001.62 22766.997000000003 5.256911793375771 15.484338437218682 -27.719580999999998 -49.104744000000004 12240 -36.378 6932423.0 686846.0
5491 147.69 997.44 22766.986 3.701798280386683 14.017786783266274 -27.718536 -49.104791999999996 12240 -37.887 6932538.0 686843.0
5492 134.32 991.87 22766.975 1.8192635721642532 12.224588525870345 -27.717496999999998 -49.104844 12240 -39.723 6932654.0 686840.0
5493 143.61 988.45 22766.964 1.3969247054606484 11.890639452600581 -27.716456 -49.104903 12240 -40.1 6932769.0 686836.0
5494 152.31 986.19 22766.952 0.4401646435236941 11.023043775887302 -27.715408 -49.104960999999996 12240 -41.011 6932885.0 686832.0
5495 150.64 984.57 22766.941000000003 -1.1920166136467074 9.48080149573056 -27.714358 -49.105014000000004 12240 -42.597 6933002.0 686828.0
5496 150.49 983.09 22766.931 -2.6333259681546224 8.129000657651972 -27.713306 -49.105053000000005 12240 -43.99100000000001 6933118.0 686826.0
5497 157.9 984.18 22766.921000000002 -4.1596058104669495 6.69334805476462 -27.712253000000004 -49.105075 12240 -45.468 6933235.0 686826.0
5498 163.35 987.22 22766.912 -5.735885652779274 5.207695451877271 -27.711203 -49.105086 12240 -46.995 6933352.0 686826.0
5499 166.85 993.2 22766.903 -7.9933231046248 3.039336055876909 -27.710164000000002 -49.105111 12240 -49.20399999999999 6933467.0 686826.0
5500 176.71 1003.35 22766.892999999996 -10.250143519717938 0.8698724474461272 -27.709135999999997 -49.105136 12240 -51.413999999999994 6933580.0 686825.0
5501 181.28 1014.71 22766.884 -11.92273858109644 -0.7151937416673064 -27.708121999999996 -49.105156 12240 -53.038999999999994 6933693.0 686825.0
5502 178.54 1024.96 22766.876 -14.671687093527083 -3.3772159080199344 -27.707110999999998 -49.105160999999995 12240 -55.74 6933805.0 686826.0
5503 191.66 1031.79 22766.869 -18.10918489852868 -6.727443235737802 -27.706103000000002 -49.105153 12240 -59.128 6933917.0 686829.0
5504 194.2 1036.6 22766.861 -21.065486862011348 -9.59742137932961 -27.705097 -49.105144 12240 -62.036 6934028.0 686831.0
5505 192.12 1041.2 22766.853 -24.177014179208527 -12.6227969422387 -27.704092 -49.105156 12240 -65.1 6934139.0 686832.0
5506 185.32 1046.57 22766.843999999997 -25.569766850120345 -13.929569924465206 -27.703094 -49.105167 12240 -66.446 6934250.0 686832.0
5507 169.19 1051.61 22766.835 -26.872744874746566 -15.146740326009002 -27.702097 -49.105203 12240 -67.703 6934361.0 686831.0
5508 179.56 1055.22 22766.825 -26.209752411568374 -14.399058962744029 -27.7011 -49.105247 12240 -66.99600000000001 6934471.0 686828.0
5509 187.61 1058.58 22766.814 -26.630181143623624 -14.734024202922562 -27.700103000000002 -49.105292 12240 -67.372 6934582.0 686825.0
5510 196.61 1039.26 22767.091 -22.50804471334849 -10.610629607543984 -27.701019 -49.100233 12251 -62.91 6934473.0 687323.0
5511 208.99 1041.07 22767.097999999998 -20.076943272974667 -8.276437877138996 -27.702139000000003 -49.100260999999996 12251 -60.535 6934349.0 687318.0
5512 209.19 1043.44 22767.105 -17.859841832600843 -6.156246146733999 -27.703258 -49.100286 12251 -58.373999999999995 6934225.0 687313.0
5513 215.2 1042.34 22767.113999999998 -16.25286848956452 -4.646612974250843 -27.704378000000002 -49.100297 12251 -56.821999999999996 6934100.0 687310.0
5514 216.97 1037.48 22767.123 -13.544640280618111 -2.0344341472591196 -27.705506 -49.100278 12251 -54.166000000000004 6933976.0 687310.0
5515 212.69 1033.18 22767.135 -10.851668266346707 0.5616275638889903 -27.706636 -49.100225 12251 -51.523 6933850.0 687314.0
5516 224.4 1031.31 22767.147999999997 -8.654245544646258 2.662484113671752 -27.707772 -49.100142 12251 -49.373999999999995 6933724.0 687320.0
5517 233.6 1031.03 22767.162 -6.7365974692314055 4.4837380827719 -27.708910999999997 -49.100056 12251 -47.504 6933598.0 687327.0
5518 229.38 1032.66 22767.175 -4.659400101245495 6.464197213237291 -27.71005 -49.099983 12251 -45.476000000000006 6933472.0 687332.0
5519 211.87 1032.91 22767.187 -2.810006891740734 8.215905527828873 -27.711185999999998 -49.099922 12251 -43.677 6933345.0 687336.0
5520 201.29 1031.96 22767.197999999997 -1.4609067801318218 9.468525796898767 -27.712321999999997 -49.099878000000004 12251 -42.379 6933220.0 687338.0
5521 223.85 1032.35 22767.209 -0.23038547328945924 10.601792669412184 -27.713456 -49.099844 12251 -41.2 6933094.0 687340.0
5522 243.1 1033.67 22767.218999999997 0.006038577175907278 10.741220680530041 -27.714583 -49.099831 12251 -41.016999999999996 6932969.0 687339.0
5523 250.36 1037.94 22767.228 -0.6251839213067214 10.01360466888707 -27.715706 -49.099831 12251 -41.702 6932845.0 687337.0
5524 264.01 1045.37 22767.236 -0.5136317735038602 10.028591237926754 -27.716819 -49.099839 12251 -41.645 6932721.0 687334.0
5525 262.64 1052.72 22767.244 0.8226567885986356 11.270637996635998 -27.717917 -49.099856 12251 -40.361999999999995 6932600.0 687331.0
5526 257.12 1059.02 22767.252 2.0749453507012277 12.428684755345223 -27.719008000000002 -49.099864000000004 12251 -39.163000000000004 6932479.0 687328.0
5527 269.24 1064.21 22767.261000000002 2.235459266518241 12.49512893337181 -27.720094 -49.099864000000004 12251 -39.055 6932358.0 687326.0
5528 276.34 1068.74 22767.271 2.6562280482454668 12.823118765906969 -27.721175 -49.099839 12251 -38.684 6932238.0 687327.0
5529 282.69 1070.74 22767.281000000003 2.939575634739221 13.014461994998655 -27.722253000000002 -49.099808 12251 -38.45 6932119.0 687328.0
5530 288.36 1072.67 22767.292 3.548923221232876 13.531805224090292 -27.723328000000002 -49.099775 12251 -37.89 6932000.0 687329.0
5531 296.08 1076.71 22767.302000000003 4.19049616144116 14.081545872499333 -27.7244 -49.099739 12251 -37.297 6931881.0 687331.0
5532 300.15 1082.02 22767.312 4.155422552701459 13.955242498147499 -27.725467 -49.099714 12251 -37.381 6931763.0 687332.0
5533 291.04 1088.72 22767.321 4.22431943176619 13.931790888604496 -27.726536 -49.099703000000005 12251 -37.363 6931644.0 687331.0
5534 264.0 1095.12 22767.33 4.8195697618829385 14.43529525630062 -27.7276 -49.099703000000005 12251 -36.819 6931526.0 687329.0
5535 256.66 1101.4 22767.338 5.012398896766236 14.537153020553284 -27.728664000000002 -49.099708 12251 -36.677 6931409.0 687327.0
5536 266.72 1108.01 22767.347 4.782649226882981 14.215657388249411 -27.729725 -49.099711 12251 -36.958 6931291.0 687325.0
5537 256.17 1111.95 22767.356 4.633703715480799 13.975912571819421 -27.730783000000002 -49.0997 12251 -37.157 6931174.0 687324.0
5538 229.51 1115.27 22767.365 4.307758204078603 13.559167755389424 -27.731839 -49.099694 12251 -37.533 6931057.0 687323.0
5539 216.56 1118.2 22767.374 3.623812692676424 12.784422938959437 -27.732894 -49.099686 12251 -38.266999999999996 6930940.0 687322.0
5540 206.53 1119.78 22767.382999999998 3.2200925349887513 12.29007554184679 -27.733953000000003 -49.099672 12251 -38.72 6930823.0 687322.0
5541 199.86 1120.03 22767.392999999996 3.146989414053472 12.124623932303784 -27.735019 -49.099658000000005 12251 -38.844 6930704.0 687321.0
5542 186.48 1122.16 22767.402000000002 3.196111646832719 12.08156974207813 -27.736094 -49.099639 12251 -38.845 6930585.0 687321.0
5543 175.51 1126.48 22767.412999999997 3.5266845870409966 12.320310390487109 -27.737167 -49.099606 12251 -38.563 6930466.0 687323.0
5544 177.47 1134.34 22767.424 4.560610978301305 13.263007016135276 -27.738235999999997 -49.099571999999995 12251 -37.578 6930348.0 687324.0
5545 189.53 1143.1 22767.433999999997 6.099958564795067 14.71035024522697 -27.739303000000003 -49.099539 12251 -36.088 6930229.0 687325.0
5546 209.07 1150.15 22767.444 7.587463760821919 16.10740026743167 -27.740367 -49.099519 12251 -34.649 6930112.0 687326.0
5547 223.01 1155.95 22767.452 10.015067541990689 18.443860612366983 -27.741421999999996 -49.099525 12251 -32.273 6929995.0 687323.0
5548 225.73 1163.15 22767.46 12.783445969444951 21.120923537984954 -27.742475 -49.09955 12251 -29.557 6929878.0 687319.0
5549 223.46 1169.02 22767.467 15.451403201665752 23.698339860159447 -27.743525 -49.099571999999995 12251 -26.941 6929762.0 687315.0
5550 220.26 1173.13 22767.476000000002 18.780232336549037 26.936197624412106 -27.744578000000004 -49.099575 12251 -23.663 6929645.0 687313.0
5551 198.1 1177.27 22767.486 23.03873753257589 31.10424764661681 -27.745635999999998 -49.099544 12251 -19.453 6929528.0 687314.0
5552 175.04 1180.77 22767.498 27.372565338694272 35.34753394953437 -27.746696999999998 -49.099481 12251 -15.165 6929410.0 687319.0
5553 158.09 1184.9 22767.511000000002 28.991167791098132 36.875422833134635 -27.747760999999997 -49.099419 12251 -13.593 6929292.0 687323.0
5554 143.78 1188.59 22767.522999999997 28.07819143873546 35.87095832017832 -27.748831 -49.099361 12251 -14.552999999999999 6929173.0 687327.0
5555 138.0 1191.88 22767.535 26.897215086372775 34.59849380722205 -27.749906 -49.0993 12251 -15.780999999999999 6929054.0 687331.0
5556 147.97 1197.25 22767.547000000002 26.747659929243547 34.356675897709245 -27.750985999999997 -49.099239000000004 12251 -15.978 6928934.0 687335.0
5557 150.47 1204.91 22767.56 27.356555479543253 34.87365282683109 -27.752069 -49.099164 12251 -15.415 6928814.0 687341.0
5558 156.21 1216.2 22767.572999999997 27.79757912718057 35.22318831387482 -27.753147 -49.099097 12251 -15.020999999999999 6928695.0 687345.0
5559 166.16 1229.19 22767.585 28.665602774817888 35.99972380091856 -27.754219 -49.099042 12251 -14.2 6928576.0 687349.0
5560 172.93 1241.43 22767.596 29.47575451979272 36.718817845884075 -27.755283000000002 -49.099006 12251 -13.437999999999999 6928458.0 687351.0
5561 181.35 1253.11 22767.606 30.471034362105048 37.62347044877143 -27.756339 -49.098983000000004 12251 -12.492 6928341.0 687351.0
5562 178.47 1264.23 22767.616 31.342539558131893 38.404520470976124 -27.757394 -49.098956 12251 -11.669 6928224.0 687352.0
5563 179.77 1273.99 22767.627 34.84004475415875 41.81157049318083 -27.75845 -49.098928 12251 -8.22 6928107.0 687353.0
5564 186.81 1280.5 22767.637000000002 38.40632459647107 45.28722309606818 -27.759506 -49.098906 12251 -4.703 6927990.0 687353.0
5565 193.14 1284.54 22767.646 40.707800280302344 47.49712488308166 -27.760569 -49.098896999999994 12251 -2.452 6927872.0 687352.0
5566 204.53 1288.22 22767.654 43.39782525670457 50.095231831460495 -27.761636 -49.098911 12251 0.18600000000000003 6927754.0 687349.0
5567 207.05 1292.25 22767.662 45.498820720911226 52.103190544648044 -27.762711 -49.098942 12251 2.233 6927635.0 687344.0
5568 204.49 1295.89 22767.67 47.217237380351335 53.72779586127912 -27.763794 -49.098971999999996 12251 3.897 6927515.0 687339.0
5569 221.35 1298.5 22767.678 48.8633005887393 55.279445200671 -27.764883 -49.098994 12251 5.489 6927394.0 687335.0
5570 232.13 1304.67 22767.687 50.955814504556315 57.27788937869758 -27.765981 -49.098997 12251 7.529 6927273.0 687333.0
5571 240.59 1310.3 22767.697 53.97339616455486 60.2000241829285 -27.767083000000003 -49.098994 12251 10.494000000000002 6927150.0 687332.0
5572 242.07 1316.39 22767.708 57.83100733674888 63.96330722235059 -27.768192 -49.098960999999996 12251 14.300999999999998 6927028.0 687333.0
5573 241.43 1323.72 22767.721 60.83571576531992 66.87342912316825 -27.7693 -49.098896999999994 12251 17.257 6926905.0 687337.0
5574 253.9 1332.34 22767.734 63.14364954760548 69.08694844330326 -27.770408000000003 -49.098831 12251 19.517 6926782.0 687342.0
5575 257.96 1340.92 22767.746 66.21493678094316 72.06442374067738 -27.771511 -49.098772 12251 22.54 6926660.0 687346.0
5576 268.63 1350.09 22767.759 68.80141985579968 74.55614822217768 -27.772610999999998 -49.098721999999995 12251 25.076999999999998 6926537.0 687349.0
5577 281.39 1360.08 22767.77 70.91125638170823 76.57182868091712 -27.773711 -49.098686 12251 27.136999999999997 6926415.0 687351.0
5578 271.87 1367.74 22767.779 75.35996613904416 80.92552204306983 -27.774814000000003 -49.098692 12251 31.531999999999996 6926293.0 687348.0
5579 250.71 1370.82 22767.787 80.3882251889512 85.8584205665879 -27.775914 -49.098725 12251 36.505 6926171.0 687343.0
5580 231.94 1373.18 22767.795 85.29825888514358 90.67292167078854 -27.777019 -49.098764 12251 41.358999999999995 6926049.0 687337.0
5581 224.91 1379.19 22767.803 89.22474328876501 94.50421761362395 -27.778125 -49.098789000000004 12251 45.231 6925927.0 687333.0
5582 213.89 1384.83 22767.812 93.51487424133441 98.69855757922012 -27.779231 -49.098803000000004 12251 49.467 6925804.0 687330.0
5583 195.08 1389.92 22767.822 99.35723054761846 104.4452949641337 -27.780346999999995 -49.098803000000004 12251 55.256 6925681.0 687328.0
5584 180.52 1396.48 22767.832000000002 106.1286545980837 111.11972297525153 -27.781467 -49.098789000000004 12251 61.974 6925556.0 687327.0
5585 171.41 1401.73 22767.843999999997 113.1177547096926 118.01234324432143 -27.782594 -49.098756 12251 68.91199999999999 6925431.0 687329.0
5586 176.0 1406.65 22767.854 118.20817876015795 123.00577125543934 -27.783728000000004 -49.098744 12251 73.949 6925306.0 687328.0
5587 184.64 1410.88 22767.863999999998 123.70879865214225 128.4084484506833 -27.784861 -49.098742 12251 79.395 6925180.0 687326.0
5588 187.8 1414.77 22767.875 130.65564389784095 135.2575230652447 -27.785999999999998 -49.098731 12251 86.288 6925054.0 687325.0
5589 182.78 1417.73 22767.886000000002 140.4317144972543 144.93599509912337 -27.787136 -49.098717 12251 96.01100000000001 6924928.0 687325.0
5590 202.32 1420.31 22767.897 151.40755974295308 155.81406971368472 -27.788275 -49.0987 12251 106.93299999999999 6924802.0 687324.0
5591 192.62 1420.01 22767.909 161.7755022450288 166.08398318964154 -27.789419 -49.098664 12251 117.249 6924675.0 687326.0
5592 172.04 1421.52 22767.922000000002 171.81454200348165 176.02473552699394 -27.790569 -49.098597 12251 127.238 6924547.0 687331.0
5593 153.1 1423.44 22767.937 181.9035817619344 186.01548786434634 -27.791725 -49.098525 12251 137.27700000000002 6924419.0 687336.0
5594 129.3 1423.88 22767.95 192.7933961666726 196.80684278238138 -27.792886 -49.098461 12251 148.116 6924291.0 687340.0
5595 157.19 1422.46 22767.963 204.2208276081632 208.13409348798606 -27.794053 -49.098411 12251 159.491 6924161.0 687343.0
5596 211.22 1418.99 22767.976000000002 220.60580834222475 224.41854935495604 -27.795221999999995 -49.098375 12251 175.822 6924031.0 687344.0
5597 251.82 1414.66 22767.987 240.14414252733832 243.85696119916514 -27.796391999999997 -49.098358000000005 12251 195.30599999999998 6923902.0 687344.0
5598 274.33 1410.03 22767.997000000003 260.4638006513085 264.07618078542225 -27.797553000000004 -49.098369 12251 215.56900000000002 6923773.0 687341.0
5599 284.08 1405.94 22768.006 282.0564587752785 285.56840037167933 -27.798714 -49.098383 12251 237.105 6923644.0 687338.0
5600 262.14 1403.12 22768.017000000003 304.0853422529631 307.49701737725377 -27.799881 -49.098378000000004 12251 259.078 6923515.0 687336.0
5601 229.17 1401.31 22768.028 327.1052552428432 330.4177826180195 -27.801042 -49.098364000000004 12251 282.04400000000004 6923387.0 687336.0
5602 239.05 1399.66 22768.04 355.10458942795697 358.3171944622286 -27.802203000000002 -49.098339 12251 309.98900000000003 6923258.0 687336.0
5603 276.15 1396.55 22768.052000000003 389.77572777155154 392.88935712231154 -27.803361 -49.098308 12251 344.60699999999997 6923130.0 687337.0
5604 300.72 1391.44 22768.064 431.6932873103797 434.7071663858381 -27.804519 -49.098275 12251 386.471 6923001.0 687338.0
5605 329.67 1386.57 22768.076 480.9312003002598 483.8459316266037 -27.805678000000004 -49.098253 12251 435.655 6922873.0 687338.0
5606 375.97 1381.97 22768.087000000003 544.0438879364256 546.8592994480521 -27.806831 -49.098253 12251 498.713 6922745.0 687337.0
5607 419.16 1378.25 22768.096 620.8608995114477 623.5764750115484 -27.807983 -49.098269 12251 575.4730000000001 6922617.0 687333.0
5608 460.62 1375.57 22768.105 711.2002645375218 713.8166065522837 -27.809128 -49.098296999999995 12251 665.755 6922490.0 687328.0
5609 496.49 1373.68 22768.113999999998 812.3232083683624 814.8410914895758 -27.810271999999998 -49.098328 12251 766.821 6922364.0 687323.0
5610 533.64 1371.96 22768.123 929.3107987481511 931.7296204496284 -27.811417 -49.09835 12251 883.752 6922237.0 687319.0
5611 557.47 1369.69 22768.134 1046.1950651890832 1048.5153416676333 -27.812558000000003 -49.098344 12251 1000.582 6922110.0 687318.0
5612 564.2 1368.09 22768.145 1117.9707145932632 1120.1941670980686 -27.813694 -49.098321999999996 12251 1072.305 6921985.0 687318.0
5613 572.82 1366.38 22768.157000000003 1149.942010546391 1152.0680365512644 -27.814828000000002 -49.098289 12251 1104.224 6921859.0 687319.0
5614 569.04 1365.08 22768.171000000002 1101.1483360117145 1103.1780542396518 -27.815958000000002 -49.098236 12251 1055.38 6921734.0 687322.0
5615 566.47 1363.5 22768.183999999997 972.6928868307523 974.6264693473564 -27.817083 -49.098178000000004 12251 926.875 6921609.0 687326.0
5616 556.68 1360.14 22768.197999999997 764.9346630035047 766.7722818743783 -27.818208000000002 -49.098110999999996 12251 719.068 6921484.0 687331.0
5617 542.39 1356.5 22768.211 468.05179262730917 469.79405037863944 -27.819331 -49.098056 12251 422.13599999999997 6921360.0 687335.0
5618 541.58 1353.41 22768.224 137.17789273891813 138.82367064770938 -27.820453000000004 -49.098008 12251 91.211 6921235.0 687337.0
5619 524.2 1350.1 22768.236 -153.08165369842092 -151.53175310598155 -27.821569 -49.097983 12251 -199.1 6921111.0 687338.0
5620 491.29 1346.15 22768.247000000003 -340.792846684708 -339.33822088243335 -27.822685999999997 -49.097964000000005 12251 -386.86300000000006 6920988.0 687338.0
5621 473.4 1341.07 22768.259 -449.78861847576155 -448.43004205544156 -27.823803 -49.097939000000004 12251 -495.911 6920864.0 687338.0
5622 455.34 1336.29 22768.271 -488.92116491310065 -487.6584658091325 -27.824921999999997 -49.097908000000004 12251 -535.095 6920740.0 687339.0
5623 443.53 1332.61 22768.283 -489.11971135043973 -487.9528895628235 -27.826041999999998 -49.097883 12251 -535.345 6920616.0 687340.0
5624 420.5 1329.37 22768.292999999998 -463.0687084952078 -461.99810815514905 -27.827161 -49.097878 12251 -509.347 6920492.0 687339.0
5625 412.86 1325.06 22768.304 -437.3021563474049 -436.3281215861094 -27.828281 -49.097881 12251 -483.635 6920368.0 687336.0
5626 415.71 1319.35 22768.314 -408.7727322969396 -407.89569357499147 -27.829406 -49.097881 12251 -455.159 6920243.0 687335.0
5627 402.59 1314.45 22768.325 -364.81730824647417 -364.0372655638736 -27.830536 -49.097864 12251 -411.25699999999995 6920118.0 687334.0
5628 370.34 1309.3 22768.338 -319.5170122933465 -318.83439611067763 -27.831675 -49.097831 12251 -366.009 6919992.0 687335.0
5629 361.84 1303.64 22768.35 -285.61606979127066 -285.03148263472076 -27.832817 -49.0978 12251 -332.16 6919865.0 687337.0
5630 343.9 1298.56 22768.362 -251.442577996624 -250.95636399739857 -27.833961 -49.097772 12251 -298.04 6919738.0 687337.0
5631 302.67 1293.67 22768.375 -218.21163549454815 -217.82345052144166 -27.835110999999998 -49.097739000000004 12251 -264.861 6919611.0 687339.0
5632 271.37 1289.16 22768.387000000002 -192.7954971509535 -192.50628786135866 -27.836261 -49.097708000000004 12251 -239.498 6919483.0 687340.0
5633 256.94 1284.64 22768.4 -174.02135880735875 -173.83112520127568 -27.837414000000003 -49.097678 12251 -220.77700000000002 6919355.0 687341.0
5634 237.73 1280.28 22768.412 -158.49786701271208 -158.40600656395355 -27.838566999999998 -49.097653 12251 -205.30700000000002 6919228.0 687341.0
5635 221.98 1276.03 22768.424 -147.1929540228319 -147.20024132318787 -27.839716999999997 -49.097636 12251 -194.05599999999998 6919100.0 687341.0
5636 215.02 1271.95 22768.435 -138.97191293561417 -139.07791752450038 -27.840867 -49.097636 12251 -185.89 6918973.0 687339.0
5637 206.38 1267.77 22768.445 -131.71832255582558 -131.92338856444758 -27.842011 -49.097658 12251 -178.69299999999998 6918846.0 687335.0
5638 192.65 1264.3 22768.453999999998 -124.80673217603686 -125.11085960439479 -27.843161 -49.097678 12251 -171.838 6918719.0 687331.0
5639 208.95 1261.37 22768.465 -120.47514179624825 -120.87833064434204 -27.844306 -49.097691999999995 12251 -167.563 6918592.0 687327.0
5640 230.89 1258.58 22768.475 -116.03710070903053 -116.53900684565457 -27.84545 -49.0977 12251 -163.18 6918465.0 687325.0
5641 234.81 1256.48 22768.486 -110.52205962181287 -111.12268304696707 -27.846591999999998 -49.0977 12251 -157.72 6918338.0 687323.0
5642 219.96 1256.76 22768.498 -105.07721437611407 -105.7756084324057 -27.847735999999998 -49.097683 12251 -152.329 6918212.0 687322.0
