 index ALTURA GPSALT IGRF mag_res reg LAT LONG Line MAGIGRF X Y
773 5900 135.23 1159.98 22768.799 -99.5253513823923 -46.9446486176077 -27.849725 -49.092366999999996 12260 -146.47 6917983.0 687843.0
774 5901 133.07 1160.12 22768.786 -102.93457087154846 -46.89642912845155 -27.848644 -49.092411 12260 -149.83100000000002 6918103.0 687840.0
775 5902 162.94 1161.83 22768.772999999997 -106.83056500699018 -46.84743499300981 -27.847558000000003 -49.092453000000006 12260 -153.678 6918223.0 687838.0
776 5903 199.26 1162.65 22768.761000000002 -111.02975498395087 -46.79724501604913 -27.846469 -49.092483 12260 -157.827 6918344.0 687837.0
777 5904 238.14 1163.18 22768.751 -116.79849425348237 -46.74550574651761 -27.845371999999998 -49.092489 12260 -163.54399999999998 6918465.0 687838.0
778 5905 257.48 1164.51 22768.741 -124.4456252060518 -46.691374793948206 -27.844269 -49.092475 12260 -171.137 6918588.0 687841.0
779 5906 241.82 1167.79 22768.732000000004 -130.65010960967322 -46.636890390326776 -27.843164 -49.092453000000006 12260 -177.287 6918710.0 687845.0
780 5907 239.63 1172.71 22768.722 -137.18701520852824 -46.581984791471776 -27.842056 -49.092433 12260 -183.769 6918833.0 687849.0
781 5908 248.62 1177.59 22768.711 -145.46859686852665 -46.52940313147334 -27.840944 -49.092442 12260 -191.998 6918956.0 687850.0
782 5909 243.64 1182.18 22768.697999999997 -154.83885458966864 -46.47914541033134 -27.839833000000002 -49.092481 12260 -201.31799999999998 6919079.0 687848.0
783 5910 221.41 1185.77 22768.685 -165.28698421347315 -46.43001578652685 -27.838717 -49.092539 12260 -211.717 6919203.0 687844.0
784 5911 227.31 1186.77 22768.671000000002 -179.67288848356313 -46.38011151643688 -27.837594 -49.0926 12260 -226.053 6919327.0 687841.0
785 5912 239.73 1187.3 22768.658 -199.7928604978345 -46.330139502165466 -27.836464000000003 -49.092653000000006 12260 -246.123 6919453.0 687837.0
786 5913 228.73 1189.02 22768.644 -223.45038180467682 -46.27861819532321 -27.835328000000004 -49.092696999999994 12260 -269.72900000000004 6919579.0 687835.0
787 5914 248.88 1191.03 22768.632 -256.9030989530381 -46.22590104696191 -27.834183000000003 -49.092725 12260 -303.129 6919706.0 687834.0
788 5915 268.74 1194.38 22768.62 -299.3955907476848 -46.172409252315234 -27.833036 -49.092744 12260 -345.56800000000004 6919833.0 687834.0
789 5916 254.58 1199.14 22768.609 -341.0948571886171 -46.11814281138296 -27.831889 -49.092753 12260 -387.213 6919960.0 687835.0
790 5917 282.7 1205.0 22768.597999999998 -400.3651236295492 -46.06387637045081 -27.830739 -49.092766999999995 12260 -446.42900000000003 6920087.0 687836.0
791 5918 337.85 1211.4 22768.585 -483.37584077791047 -46.011159222089496 -27.829594 -49.0928 12260 -529.387 6920214.0 687835.0
792 5919 390.84 1218.01 22768.572999999997 -586.3507832799862 -45.959216720013785 -27.82845 -49.092836 12260 -632.31 6920341.0 687833.0
793 5920 425.48 1224.82 22768.56 -687.5705004283475 -45.90649957165248 -27.827306 -49.092867 12260 -733.477 6920468.0 687832.0
794 5921 446.0 1232.7 22768.549 -765.8579922229942 -45.85300777700581 -27.826164000000002 -49.092886 12260 -811.711 6920595.0 687832.0
795 5922 461.01 1241.43 22768.537999999997 -802.1606121149784 -45.79838788502151 -27.825025 -49.092886 12260 -847.959 6920721.0 687834.0
796 5923 476.29 1250.62 22768.529 -756.3697812995338 -45.74221870046625 -27.823889 -49.092867 12260 -802.112 6920847.0 687838.0
797 5924 501.02 1260.14 22768.519 -588.4595292888554 -45.686470711144565 -27.822756 -49.092844 12260 -634.146 6920972.0 687842.0
798 5925 521.84 1269.92 22768.51 -259.20850263189175 -45.63149736810825 -27.821628000000004 -49.092831 12260 -304.84 6921097.0 687845.0
799 5926 528.72 1280.44 22768.499 191.65949451287636 -45.578494512876354 -27.820505999999998 -49.092839 12260 146.08100000000002 6921221.0 687846.0
800 5927 531.98 1291.82 22768.487 651.9130409502154 -45.527040950215415 -27.819391999999997 -49.092869 12260 606.386 6921345.0 687845.0
801 5928 542.92 1304.65 22768.475 1022.3274297780214 -45.476429778021284 -27.818289 -49.092906 12260 976.8510000000001 6921467.0 687844.0
802 5929 562.55 1318.79 22768.463 1252.2685932521126 -45.42659325211274 -27.817192 -49.092942 12260 1206.8419999999999 6921589.0 687842.0
803 5930 569.76 1331.94 22768.451 1338.060403275152 -45.37640327515218 -27.816103000000002 -49.092971999999996 12260 1292.684 6921710.0 687841.0
804 5931 569.04 1342.15 22768.44 1350.943634493425 -45.326634493424955 -27.815014 -49.092994 12260 1305.617 6921830.0 687840.0
805 5932 553.73 1350.89 22768.429 1288.902669870179 -45.27566987017891 -27.813925 -49.093022 12260 1243.627 6921951.0 687840.0
806 5933 524.45 1360.94 22768.417 1162.9086757347372 -45.22667573473717 -27.812839 -49.093056 12260 1117.682 6922071.0 687838.0
807 5934 489.17 1370.44 22768.404 1033.7060350503475 -45.178035050347454 -27.811756 -49.093111 12260 988.528 6922192.0 687835.0
808 5935 454.43 1378.77 22768.391 914.7155902074768 -45.13059020747679 -27.810669 -49.093169 12260 869.585 6922312.0 687831.0
809 5936 409.48 1387.0 22768.379 797.028596072035 -45.081596072035055 -27.809583 -49.093211 12260 751.947 6922432.0 687829.0
810 5937 370.81 1395.4 22768.368 695.267631448789 -45.03063144878901 -27.808494 -49.093231 12260 650.237 6922553.0 687829.0
811 5938 333.25 1403.95 22768.357999999997 609.2458921792573 -44.978892179257365 -27.807406 -49.093236 12260 564.2669999999999 6922674.0 687830.0
812 5939 286.49 1412.27 22768.347999999998 537.8135741049592 -44.9275741049593 -27.806317 -49.093242 12260 492.88599999999997 6922794.0 687831.0
813 5940 257.01 1419.95 22768.338 482.67106018914217 -44.875060189142175 -27.805225 -49.093242 12260 437.796 6922915.0 687833.0
814 5941 236.02 1427.95 22768.327999999998 436.2067716270397 -44.82177162703969 -27.804136 -49.093236 12260 391.385 6923036.0 687836.0
815 5942 213.66 1435.66 22768.319 395.3224535527415 -44.7704535527415 -27.80305 -49.093236 12260 350.55199999999996 6923156.0 687837.0
816 5943 186.67 1443.65 22768.308999999997 360.5461354784433 -44.71913547844332 -27.801966999999998 -49.093244 12260 315.827 6923276.0 687838.0
817 5944 176.94 1452.25 22768.297000000002 334.0775920504307 -44.66859205043073 -27.800889 -49.093272 12260 289.409 6923396.0 687838.0
818 5945 161.98 1459.92 22768.286 315.70901911022247 -44.62001911022245 -27.799816999999997 -49.093303000000006 12260 271.089 6923515.0 687836.0
819 5946 146.0 1468.97 22768.275 294.0070927189621 -44.57109271896214 -27.798747 -49.093339 12260 249.43599999999998 6923633.0 687835.0
820 5947 142.04 1478.22 22768.263 272.32994097398733 -44.52294097398732 -27.797681 -49.093378 12260 227.80700000000002 6923751.0 687833.0
821 5948 150.66 1485.32 22768.252 251.55836803377903 -44.47436803377904 -27.796611 -49.093410999999996 12260 207.084 6923870.0 687831.0
822 5949 150.38 1488.01 22768.24 233.46302044728526 -44.42502044728527 -27.795539 -49.093444 12260 189.03799999999998 6923989.0 687830.0
823 5950 145.78 1486.25 22768.229 217.13267286079162 -44.375672860791624 -27.794466999999997 -49.093475 12260 172.757 6924108.0 687829.0
824 5951 128.87 1481.2 22768.217999999997 203.03709992058336 -44.32709992058334 -27.793394 -49.093508 12260 158.71 6924227.0 687827.0
825 5952 104.08 1472.76 22768.207000000002 190.93017352932304 -44.278173529323034 -27.792325 -49.093542 12260 146.65200000000002 6924345.0 687826.0
826 5953 98.08 1462.9 22768.196 179.94982594282928 -44.22882594282927 -27.791253 -49.093569 12260 135.721 6924464.0 687825.0
827 5954 126.3 1453.77 22768.186 169.09892906376456 -44.177929063764545 -27.790175 -49.093571999999995 12260 124.921 6924583.0 687826.0
828 5955 147.45 1443.45 22768.177000000003 158.89928705061004 -44.12428705061003 -27.789094 -49.093553 12260 114.775 6924703.0 687830.0
829 5956 159.41 1433.77 22768.17 148.60409574488443 -44.06909574488444 -27.788010999999997 -49.093511 12260 104.535 6924823.0 687836.0
830 5957 166.92 1423.35 22768.162999999997 139.48970859764003 -44.01270859764003 -27.786921999999997 -49.093464000000004 12260 95.477 6924944.0 687843.0
831 5958 172.51 1412.96 22768.155 131.58487074296647 -43.95787074296646 -27.785830999999998 -49.093433000000005 12260 87.62700000000001 6925065.0 687848.0
832 5959 184.19 1403.4 22768.147 123.82780753457848 -43.90380753457849 -27.784739000000002 -49.093408000000004 12260 79.92399999999999 6925186.0 687852.0
833 5960 199.62 1394.59 22768.137000000002 116.29429361876137 -43.85129361876137 -27.783641999999997 -49.093406 12260 72.443 6925307.0 687854.0
834 5961 204.62 1385.71 22768.127 109.92055434922986 -43.799554349229844 -27.782546999999997 -49.093410999999996 12260 66.12100000000001 6925428.0 687855.0
835 5962 180.09 1376.32 22768.117000000002 104.89539388446475 -43.74739388446475 -27.781453000000003 -49.093428 12260 61.148 6925550.0 687856.0
836 5963 148.45 1367.09 22768.107000000004 100.7274292612187 -43.696429261218704 -27.780358000000003 -49.093439000000004 12260 57.031000000000006 6925671.0 687856.0
837 5964 117.27 1357.78 22768.096 96.82246463797254 -43.645464637972545 -27.779260999999998 -49.093461 12260 53.177 6925792.0 687856.0
838 5965 109.33 1348.91 22768.085 92.27485346577852 -43.59485346577852 -27.778167 -49.093486 12260 48.68 6925914.0 687855.0
839 6105 220.35 1335.39 22768.337000000003 82.58523776472066 -43.19023776472066 -27.777410999999997 -49.088619 12270 39.395 6925990.0 688336.0
840 6106 238.92 1343.23 22768.35 86.78986504773022 -43.2438650477302 -27.778592 -49.088581 12270 43.54600000000001 6925859.0 688338.0
841 6107 256.68 1351.44 22768.362 91.27784578179177 -43.29784578179177 -27.779764 -49.088547 12270 47.98 6925729.0 688339.0
842 6108 273.05 1359.75 22768.372000000003 96.73917996690537 -43.35217996690536 -27.780928000000003 -49.088536 12270 53.387 6925600.0 688339.0
843 6109 272.49 1367.84 22768.382999999998 102.79464224935657 -43.40764224935656 -27.782086 -49.088528000000004 12270 59.387 6925472.0 688337.0
844 6110 255.52 1374.37 22768.392999999996 109.22132988552218 -43.46232988552218 -27.783241999999998 -49.088525 12270 65.759 6925344.0 688336.0
845 6111 245.87 1380.54 22768.404 116.5260175216879 -43.517017521687904 -27.784391999999997 -49.088514 12270 73.009 6925216.0 688335.0
846 6112 237.12 1387.01 22768.415 124.60650931633458 -43.57050931633458 -27.785539 -49.088491999999995 12270 81.036 6925089.0 688335.0
847 6113 219.67 1393.01 22768.427000000003 133.25222646469587 -43.62322646469589 -27.786686 -49.088464 12270 89.62899999999999 6924962.0 688336.0
848 6114 195.75 1398.93 22768.438 142.61952241782362 -43.67552241782362 -27.787828 -49.088433 12270 98.944 6924836.0 688337.0
849 6115 182.64 1407.0 22768.449 152.01536766352245 -43.72936766352244 -27.788964 -49.088419 12270 108.286 6924710.0 688336.0
850 6116 191.34 1413.97 22768.46 161.54521290922125 -43.78321290922125 -27.790096999999996 -49.088408 12270 117.762 6924584.0 688335.0
851 6117 219.57 1418.7 22768.471 172.29686231340102 -43.83586231340101 -27.791231 -49.088392 12270 128.461 6924459.0 688335.0
852 6118 246.95 1422.95 22768.482000000004 185.03893291281435 -43.88893291281434 -27.792364000000003 -49.088369 12270 141.15 6924333.0 688335.0
853 6119 249.36 1428.14 22768.493 199.10300351222767 -43.94200351222767 -27.793494 -49.088353000000005 12270 155.161 6924207.0 688335.0
854 6120 230.7 1433.74 22768.502999999997 214.17242756269295 -43.99542756269292 -27.794625 -49.088339000000005 12270 170.17700000000002 6924082.0 688334.0
855 6121 200.79 1438.8 22768.514 230.0730769668728 -44.04807696687279 -27.79575 -49.088328000000004 12270 186.025 6923957.0 688334.0
856 6122 162.91 1443.11 22768.523999999998 246.43185446839018 -44.10185446839017 -27.796878000000003 -49.088325 12270 202.33 6923833.0 688332.0
857 6123 119.62 1446.97 22768.534 261.5738278114265 -44.15682781142649 -27.798003 -49.088336 12270 217.417 6923708.0 688329.0
858 6124 141.03 1448.64 22768.543999999998 279.8768011544628 -44.211801154462805 -27.799128000000003 -49.088342 12270 235.665 6923583.0 688326.0
859 6125 177.76 1447.55 22768.554 301.3619998512136 -44.26599985121364 -27.800261 -49.088344 12270 257.096 6923458.0 688324.0
860 6126 207.46 1442.82 22768.564 327.68261974319785 -44.320619743197824 -27.8014 -49.088344 12270 283.362 6923332.0 688322.0
861 6127 231.26 1434.36 22768.574 359.65988618413013 -44.37488618413009 -27.802544 -49.088336 12270 315.285 6923205.0 688321.0
862 6128 261.14 1423.0 22768.586 400.47879917401025 -44.42879917401022 -27.803694 -49.088314000000004 12270 356.05 6923077.0 688321.0
863 6129 300.39 1410.51 22768.599 452.007388225034 -44.48038822503403 -27.80485 -49.088269 12270 407.527 6922949.0 688324.0
864 6130 334.84 1397.67 22768.612 515.6643984712912 -44.532398471291174 -27.806014 -49.088214 12270 471.13199999999995 6922820.0 688327.0
865 6131 367.0 1384.79 22768.626 594.6980552664963 -44.58405526649629 -27.807185999999998 -49.088158 12270 550.114 6922690.0 688331.0
866 6132 386.92 1373.83 22768.639 684.4966825495059 -44.63768254950583 -27.808366999999997 -49.088111 12270 639.859 6922559.0 688333.0
867 6133 396.83 1364.0 22768.652000000002 783.3373098325154 -44.69130983251537 -27.80955 -49.088075 12270 738.6460000000001 6922428.0 688335.0
868 6134 423.93 1357.48 22768.664 886.1477117618102 -44.745711761810284 -27.810736 -49.088042 12270 841.4019999999999 6922297.0 688336.0
869 6135 457.55 1354.05 22768.676 966.5588883373908 -44.80088833739079 -27.811916999999998 -49.088017 12270 921.758 6922166.0 688336.0
870 6136 495.99 1350.42 22768.688 1008.3716437177379 -44.855643717737834 -27.813089 -49.087996999999994 12270 963.5160000000001 6922036.0 688336.0
871 6137 530.66 1345.93 22768.699 991.5929779028514 -44.90997790285142 -27.81425 -49.087981 12270 946.683 6921907.0 688336.0
872 6138 557.45 1341.19 22768.711 917.9062443437837 -44.96424434378369 -27.815403000000003 -49.087964 12270 872.942 6921780.0 688335.0
873 6139 571.77 1335.24 22768.722999999998 800.3739614921449 -45.01696149214489 -27.816544 -49.087939 12270 755.357 6921653.0 688336.0
874 6140 579.14 1329.31 22768.734 634.6220320915583 -45.07003209155822 -27.817678000000004 -49.087922 12270 589.552 6921527.0 688336.0
875 6141 580.21 1323.8 22768.746 393.2394856542192 -45.12148565421915 -27.818803000000003 -49.087886 12270 348.11800000000005 6921403.0 688337.0
876 6142 580.53 1317.78 22768.759 107.55516457059461 -45.17216457059461 -27.819919 -49.087847 12270 62.383 6921279.0 688339.0
877 6143 572.99 1311.3 22768.771 -190.5645777082634 -45.222422291736606 -27.821025 -49.087811 12270 -235.787 6921156.0 688341.0
878 6144 572.09 1305.68 22768.782000000003 -462.2753877313027 -45.27261226869728 -27.822121999999997 -49.087781 12270 -507.548 6921035.0 688342.0
879 6145 570.27 1301.23 22768.793999999998 -657.1054231080567 -45.323576891943326 -27.823210999999997 -49.087756 12270 -702.429 6920914.0 688342.0
880 6146 567.49 1294.81 22768.805 -766.4026543263295 -45.37334567367055 -27.824289 -49.087733 12270 -811.7760000000001 6920794.0 688343.0
881 6147 551.97 1285.62 22768.816000000003 -788.3505320935501 -45.423467906449794 -27.825364 -49.087717 12270 -833.7739999999999 6920675.0 688343.0
882 6148 541.16 1276.09 22768.826 -748.070056409719 -45.47394359028106 -27.826435999999998 -49.087708 12270 -793.544 6920557.0 688342.0
883 6149 522.26 1266.64 22768.836 -669.8573848843689 -45.525615115631155 -27.827506 -49.087708 12270 -715.383 6920438.0 688340.0
884 6150 494.76 1258.59 22768.846 -576.1347133590186 -45.57728664098136 -27.828578000000004 -49.087711 12270 -621.712 6920319.0 688338.0
885 6151 471.13 1252.88 22768.856 -487.7006883826165 -45.62931161738359 -27.829646999999998 -49.087717 12270 -533.33 6920201.0 688335.0
886 6152 439.34 1248.13 22768.865 -409.46843805249966 -45.680561947500344 -27.830710999999997 -49.087725 12270 -455.149 6920083.0 688333.0
887 6153 399.07 1243.5 22768.875 -344.3508342713309 -45.732165728669116 -27.831767 -49.087733 12270 -390.083 6919966.0 688330.0
888 6154 377.01 1237.51 22768.884 -297.0052304901621 -45.783769509837896 -27.832817 -49.087742 12270 -342.789 6919849.0 688327.0
889 6155 391.2 1230.74 22768.894 -262.7492437457456 -45.83375625425438 -27.833864000000002 -49.087744 12270 -308.58299999999997 6919734.0 688325.0
890 6156 397.05 1224.0 22768.904 -232.90661045238127 -45.88338954761874 -27.834906 -49.087736 12270 -278.79 6919618.0 688324.0
891 6157 386.32 1217.25 22768.914 -207.15575180530237 -45.932248194697614 -27.83595 -49.087725 12270 -253.088 6919502.0 688324.0
892 6158 375.38 1210.0 22768.924 -187.9347650608859 -45.98223493911411 -27.836992 -49.087719 12270 -233.917 6919387.0 688322.0
893 6159 358.3 1202.17 22768.933999999997 -172.246552962755 -46.031447037245 -27.838033000000003 -49.087719 12270 -218.278 6919272.0 688321.0
894 6160 350.59 1193.95 22768.944 -160.5113703768197 -46.08262962318032 -27.839071999999998 -49.087725 12270 -206.59400000000002 6919156.0 688318.0
895 6161 349.37 1185.72 22768.952999999998 -151.6953836324032 -46.13261636759681 -27.840111 -49.087731 12270 -197.828 6919041.0 688316.0
896 6162 338.2 1177.75 22768.963 -143.34717153427232 -46.18182846572771 -27.841146999999996 -49.087725 12270 -189.52900000000002 6918926.0 688315.0
897 6163 348.91 1168.95 22768.972999999998 -137.25360598508928 -46.23139401491074 -27.842183000000002 -49.087719 12270 -183.485 6918812.0 688313.0
898 6164 359.46 1159.75 22768.984 -130.89916853324385 -46.27983146675616 -27.843217 -49.087708 12270 -177.179 6918697.0 688313.0
899 6165 367.71 1151.09 22768.994 -124.60395643511282 -46.32904356488717 -27.844256 -49.087694 12270 -170.933 6918582.0 688312.0
900 6166 337.84 1143.57 22769.006 -118.02329362955291 -46.3767063704471 -27.845291999999997 -49.087669 12270 -164.4 6918467.0 688313.0
901 6167 300.51 1137.77 22769.017000000003 -112.47163082399285 -46.424369176007154 -27.846331 -49.087641999999995 12270 -158.89600000000002 6918352.0 688314.0
902 6168 251.13 1132.2 22769.028 -108.15319337214743 -46.47280662785257 -27.847364000000002 -49.087619000000004 12270 -154.626 6918237.0 688314.0
903 6169 214.68 1126.53 22769.039 -104.95117711553536 -46.52082288446464 -27.848397 -49.0876 12270 -151.472 6918123.0 688314.0
904 6170 219.68 1120.39 22769.05 -102.2019355052089 -46.56806449479112 -27.849428000000003 -49.087578 12270 -148.77 6918009.0 688315.0
905 6171 222.76 1113.16 22769.061 -99.0849192485968 -46.616080751403196 -27.850456 -49.087556 12270 -145.701 6917895.0 688315.0
906 6172 195.56 1106.19 22769.072 -95.49367763827023 -46.66332236172978 -27.851481 -49.087528000000006 12270 -142.157 6917781.0 688316.0
907 6173 195.82 1099.97 22769.084 -92.16540651574815 -46.70859348425184 -27.852503000000002 -49.087483 12270 -138.874 6917668.0 688319.0
908 6174 184.64 1092.76 22769.097 -88.38891003951147 -46.75308996048853 -27.853521999999998 -49.087422 12270 -135.142 6917555.0 688323.0
909 6175 169.24 1086.24 22769.112 -84.63854166061228 -46.79645833938772 -27.854544 -49.087339 12270 -131.435 6917441.0 688329.0
910 6176 151.44 1079.6 22769.126 -81.72236912323216 -46.83863087676785 -27.855564 -49.087258 12270 -128.561 6917328.0 688336.0
911 6177 149.21 1072.32 22769.139 -79.25264729328094 -46.88235270671906 -27.856586 -49.087189 12270 -126.135 6917215.0 688341.0
912 6178 142.16 1064.58 22769.151 -77.20318032923984 -46.92881967076017 -27.857611 -49.087146999999995 12270 -124.132 6917101.0 688343.0
913 6179 147.41 1058.14 22769.162 -75.1633894263424 -46.97761057365761 -27.858635999999997 -49.087142 12270 -122.141 6916987.0 688342.0
914 6180 199.06 1052.04 22769.171000000002 -73.46247042610733 -47.02752957389267 -27.859661 -49.08715 12270 -120.49 6916874.0 688339.0
915 6181 222.52 1043.75 22769.181 -70.25355142587227 -47.07744857412773 -27.860685999999998 -49.087161 12270 -117.331 6916761.0 688336.0
916 6182 202.95 1035.49 22769.189 -67.37743658411827 -47.12856341588173 -27.861708 -49.087185999999996 12270 -114.506 6916647.0 688332.0
917 6183 182.71 1028.67 22769.197999999997 -65.30874293759786 -47.17925706240215 -27.862733000000002 -49.087208000000004 12270 -112.488 6916534.0 688328.0
918 6184 193.07 1022.89 22769.207000000002 -63.868402742129334 -47.229597257870665 -27.863761 -49.087216999999995 12270 -111.098 6916420.0 688325.0
919 6185 178.11 1017.21 22769.217 -62.87183719294631 -47.2791628070537 -27.864791999999998 -49.087228 12270 -110.15100000000001 6916306.0 688323.0
920 6186 189.41 1012.06 22769.226000000002 -61.465075802244435 -47.32992419775557 -27.865828000000004 -49.087241999999996 12270 -108.795 6916191.0 688320.0
921 6187 198.76 1006.41 22769.237 -58.881667862594604 -47.3803321374054 -27.866875 -49.087239000000004 12270 -106.262 6916075.0 688318.0
922 6373 248.06 1281.72 22768.61 78.57985032451475 -42.835850324514745 -27.777966999999997 -49.083589 12280 35.744 6925921.0 688831.0
923 6374 230.78 1282.87 22768.619 83.74042730292328 -42.89742730292328 -27.779196999999996 -49.083619 12280 40.843 6925784.0 688826.0
924 6375 229.27 1288.9 22768.627999999997 89.04096604934608 -42.956966049346086 -27.780414 -49.083644 12280 46.083999999999996 6925650.0 688822.0
925 6376 247.09 1300.66 22768.637000000002 94.20143705158733 -43.01643705158734 -27.781606 -49.083672 12280 51.185 6925518.0 688817.0
926 6377 267.15 1313.47 22768.646 99.90251637079082 -43.07351637079083 -27.782775 -49.083683 12280 56.82899999999999 6925388.0 688814.0
927 6378 273.97 1323.02 22768.657000000003 105.90097865324203 -43.12897865324204 -27.783928000000003 -49.083678000000006 12280 62.772 6925260.0 688812.0
928 6379 269.53 1330.68 22768.667999999998 112.58004925265524 -43.182049252655254 -27.785069 -49.083661 12280 69.398 6925134.0 688812.0
929 6380 259.19 1336.57 22768.678 119.82547330312062 -43.23547330312061 -27.7862 -49.083647 12280 76.59 6925009.0 688811.0
930 6381 247.68 1341.45 22768.689 127.88389735358597 -43.288897353585966 -27.787325 -49.083642 12280 84.595 6924884.0 688810.0
931 6382 244.48 1347.23 22768.699 135.70725365986988 -43.34225365986989 -27.788439 -49.083639 12280 92.365 6924761.0 688808.0
932 6383 246.27 1353.53 22768.708 144.1556099661538 -43.395609966153806 -27.789547 -49.083639 12280 100.76 6924638.0 688806.0
933 6384 244.67 1359.29 22768.717999999997 153.38154507720438 -43.448545077204386 -27.790646999999996 -49.083647 12280 109.93299999999999 6924516.0 688804.0
934 6385 240.7 1365.96 22768.727000000003 163.32983363930686 -43.501833639306874 -27.791742 -49.08365 12280 119.82799999999999 6924395.0 688801.0
935 6386 231.23 1373.74 22768.737 173.80979826255293 -43.55279826255292 -27.792831 -49.083639 12280 130.257 6924274.0 688801.0
936 6387 196.98 1381.5 22768.749 183.04356704428014 -43.60256704428014 -27.793916999999997 -49.083606 12280 139.441 6924154.0 688802.0
937 6388 160.06 1386.7 22768.762000000002 192.10143308238437 -43.650433082384374 -27.795006 -49.083546999999996 12280 148.451 6924033.0 688806.0
938 6389 149.13 1389.49 22768.775 202.95294566943647 -43.69794566943647 -27.7961 -49.083472 12280 159.255 6923911.0 688811.0
939 6390 126.1 1388.41 22768.789 213.0566836102031 -43.74468361020309 -27.797208 -49.083397 12280 169.312 6923789.0 688817.0
940 6391 120.89 1383.81 22768.803 224.57945978295552 -43.79345978295556 -27.798328 -49.083321999999995 12280 180.78599999999997 6923664.0 688822.0
941 6392 113.03 1377.6 22768.817000000003 236.63265715094147 -43.842657150941484 -27.799464 -49.083256 12280 192.79 6923538.0 688827.0
942 6393 140.02 1368.99 22768.831000000002 252.8216969093942 -43.89269690939421 -27.800617 -49.083189000000004 12280 208.929 6923410.0 688832.0
943 6394 187.49 1357.58 22768.843999999997 275.11870715565135 -43.94470715565135 -27.801786 -49.083135999999996 12280 231.174 6923281.0 688835.0
944 6395 237.49 1345.86 22768.856 308.51910908494636 -43.999109084946376 -27.802969 -49.083103 12280 264.52 6923150.0 688836.0
945 6396 274.23 1334.19 22768.868 347.0191280509938 -44.055128050993794 -27.804164 -49.083081 12280 302.964 6923017.0 688836.0
946 6397 302.15 1322.12 22768.881 389.4775977244702 -44.109597724470134 -27.805366999999997 -49.083044 12280 345.36800000000005 6922884.0 688838.0
947 6398 334.07 1310.98 22768.894 440.6444885931801 -44.164488593180046 -27.806575 -49.083 12280 396.48 6922750.0 688840.0
948 6399 377.65 1303.39 22768.908 500.7480260108378 -44.21902601083782 -27.807789 -49.08295 12280 456.529 6922615.0 688843.0
949 6400 411.09 1299.4 22768.922000000002 554.8769168795476 -44.27391687954762 -27.809003000000004 -49.082903 12280 510.603 6922481.0 688845.0
950 6401 431.82 1297.35 22768.935 583.0990331019719 -44.32803310197194 -27.810214000000002 -49.082858 12280 538.771 6922347.0 688848.0
951 6402 447.34 1295.47 22768.947 578.9474732632528 -44.384473263252815 -27.811421999999997 -49.082828000000006 12280 534.563 6922213.0 688848.0
952 6403 460.74 1292.65 22768.959 536.780688070819 -44.441688070819055 -27.812628000000004 -49.082819 12280 492.339 6922079.0 688847.0
953 6404 473.85 1289.63 22768.97 457.41525632943745 -44.499256329437436 -27.813828000000004 -49.082819 12280 412.916 6921946.0 688845.0
954 6405 478.25 1284.45 22768.981 352.91940339282223 -44.55640339282225 -27.815021999999995 -49.082819 12280 308.363 6921814.0 688843.0
955 6406 478.24 1275.5 22768.992000000002 232.66919700515513 -44.61319700515514 -27.816216999999998 -49.082814 12280 188.05599999999998 6921681.0 688842.0
956 6407 472.6 1264.82 22769.002999999997 96.28156942225459 -44.66956942225459 -27.817408 -49.082803000000006 12280 51.611999999999995 6921549.0 688841.0
957 6408 449.34 1254.46 22769.016 -55.48583280693156 -44.72516719306844 -27.8186 -49.082781 12280 -100.211 6921417.0 688841.0
958 6409 420.87 1244.34 22769.028 -200.91865623135106 -44.78034376864894 -27.819785999999997 -49.082755999999996 12280 -245.699 6921286.0 688841.0
959 6410 426.65 1235.35 22769.04 -339.0514796557705 -44.835520344229444 -27.820964 -49.082739000000004 12280 -383.88699999999994 6921155.0 688841.0
960 6411 453.76 1229.97 22769.051 -463.88259617808603 -44.891403821914 -27.822133 -49.082733000000005 12280 -508.774 6921026.0 688839.0
961 6412 460.28 1224.07 22769.061 -557.8687127004015 -44.94728729959855 -27.823296999999997 -49.082733000000005 12280 -602.816 6920897.0 688837.0
962 6413 453.49 1216.7 22769.072 -598.5322504179502 -45.00274958204975 -27.82445 -49.082736 12280 -643.535 6920769.0 688835.0
963 6414 418.46 1209.02 22769.082000000002 -568.5772093307326 -45.05779066926739 -27.8256 -49.082739000000004 12280 -613.635 6920642.0 688833.0
964 6415 385.22 1201.87 22769.092999999997 -513.0741682435149 -45.11283175648514 -27.826742 -49.082736 12280 -558.187 6920515.0 688831.0
965 6416 377.0 1195.55 22769.105 -460.0010976441016 -45.16590235589836 -27.827881 -49.082716999999995 12280 -505.167 6920389.0 688831.0
966 6417 392.16 1189.55 22769.117000000002 -412.80757633725926 -45.21742366274073 -27.829014 -49.082678 12280 -458.025 6920263.0 688833.0
967 6418 396.04 1182.36 22769.13 -361.7894762256504 -45.26852377434964 -27.830144 -49.082631 12280 -407.05800000000005 6920138.0 688835.0
968 6419 416.51 1175.08 22769.142999999996 -318.34115076032697 -45.31884923967307 -27.831272 -49.082589 12280 -363.66 6920013.0 688838.0
969 6420 425.95 1167.63 22769.156000000003 -277.46305064871797 -45.36994935128198 -27.832394 -49.082547 12280 -322.83299999999997 6919888.0 688840.0
