Line,X,Y,Bx,By,Bz,Bm,Bm_res
8,20.0,-132.6,39.0322943215,26919.2,-42981.6271158,50715.5313655,109.947827169
8,20.0,-132.6,38.6787409309,26919.6,-42981.132141,50715.3239202,110.559101353
8,20.0,-132.591526458,38.0423448278,26920.1,-42980.4957449,50715.0494992,110.663959048
8,20.0,-132.605649028,38.113055506,26920.4,-42980.4250343,50715.1488698,111.454816737
8,20.0,-132.611298056,38.113055506,26920.5,-42980.0007702,50714.8423941,110.649287121
8,20.0,-132.602824514,38.8908729653,26920.7,-42979.3643741,50714.409816,109.524556915
8,20.0,-132.608473542,39.4565583902,26921.2,-42979.0815314,50714.4359679,109.669976027
8,20.0,-132.602824514,38.8908729653,26921.3,-42977.6673178,50713.2901148,108.477581031
8,20.0,-132.6,39.4565583902,26921.8,-42977.2430537,50713.1964341,108.331232683
8,20.0,-132.602824514,39.5272690683,26922.0,-42976.4652363,50712.6434985,107.605834884
8,20.0,-132.602824514,38.8201622871,26922.4,-42975.3338654,50711.8965294,107.943222681
8,20.0,-132.602824514,38.2544768622,26922.7,-42974.9096014,50711.6958299,107.968736589
8,20.0,-132.605649028,38.8201622871,26922.2,-42974.2024946,50710.8315835,106.711951003
8,20.0,-132.619771598,39.5979797464,26922.4,-42973.7075198,50710.5189064,106.10638055
8,20.0,-132.616947084,39.1737156777,26922.7,-42973.0004131,50710.0786271,105.386545667
8,20.0,-132.61412257,38.8908729653,26923.1,-42972.7175703,50710.0510894,106.483052654
8,20.0,-132.608473542,39.0322943215,26923.6,-42972.576149,50710.1968184,106.695214846
8,20.0,-132.588701944,39.3858477121,26923.7,-42971.9397529,50709.7108951,106.34926502
8,20.0,-132.597175486,39.0322943215,26924.2,-42971.5861995,50709.6764894,107.139539761
8,20.0,-132.602824514,38.5373195747,26924.3,-42971.6569102,50709.7891262,107.218466265
8,20.0,-132.608473542,38.5373195747,26923.9,-42971.3740675,50709.3370651,107.24541098
8,20.0,-132.619771598,38.3251875403,26923.4,-42971.1619354,50708.8916706,107.212353994
8,20.0,-132.605649028,37.6887914372,26923.1,-42971.2326461,50708.7918332,108.116447462
8,20.0,-132.605649028,37.3352380467,26923.1,-42971.5861995,50709.0911773,108.62160875
8,20.0,-132.6,37.9009234716,26923.0,-42971.5861995,50709.0385038,108.455545005
8,20.0,-132.58587743,38.1837661841,26923.2,-42971.3033568,50708.9052181,107.943162046
8,20.0,-132.597175486,38.113055506,26923.9,-42971.3740675,50709.3367444,108.434416013
8,20.0,-132.591526458,37.6887914372,26923.4,-42971.6569102,50709.3106403,108.568114677
8,20.0,-132.6,37.8302127935,26922.8,-42972.3640169,50709.5914021,108.722573018
8,20.0,-132.611298056,38.2544768622,26922.1,-42972.788281,50709.5796123,107.785809153
8,20.0,-132.6,37.6887914372,26921.7,-42973.2125451,50709.7263627,107.999059673
8,20.0,-132.608473542,37.4766594029,26921.6,-42973.8489412,50710.212422,108.731267252
8,20.0,-132.602824514,38.1837661841,26921.1,-42975.4045761,50711.2658261,108.853397191
8,20.0,-132.605649028,38.5373195747,26921.0,-42976.3238149,50711.9920213,109.885697962
8,20.0,-132.616947084,38.2544768622,26921.4,-42976.6066576,50712.4438493,110.649931214
8,20.0,-132.602824514,37.4059487248,26921.5,-42977.4551858,50713.215395,111.886996927
8,20.0,-132.605649028,37.2645273685,26921.1,-42977.0309217,50712.6434008,111.328073165
8,20.0,-132.602824514,37.2645273685,26921.1,-42977.4551858,50713.0029489,111.528120046
8,20.0,-132.602824514,36.9109739779,26921.2,-42977.5258964,50713.1157004,112.465524121
8,20.0,-132.602824514,36.6281312655,26920.8,-42977.9501605,50713.2627057,112.864966776
8,20.0,-132.597175486,36.1331565186,26920.4,-42978.3037139,50713.3496418,113.124781712
8,20.0,-132.605649028,37.547370081,26920.1,-42978.5865566,50713.4311225,112.401211177
8,20.0,-132.605649028,38.2544768622,26919.9,-42978.5865566,50713.3254857,111.603829332
8,20.0,-132.608473542,38.0423448278,26920.4,-42979.2229527,50714.1300724,112.26897767
8,20.0,-132.61412257,38.5373195747,26920.7,-42980.4250343,50715.3084358,113.208200648
8,20.0,-132.605649028,38.1837661841,26921.0,-42980.7785876,50715.7670454,113.833230937
8,20.0,-132.608473542,38.113055506,26921.2,-42980.8492983,50715.9330827,114.644047252
8,20.0,-132.608473542,37.547370081,26921.0,-42980.707877,50715.7066441,115.129107965
8,20.0,-132.602824514,37.0523953342,26920.5,-42981.0614304,50715.7405034,114.989617487
8,20.0,-132.605649028,38.113055506,26919.9,-42980.707877,50715.1231707,113.773317467
8,20.0,-132.611298056,39.1737156777,26920.3,-42980.7785876,50715.3962291,114.232628204
8,20.0,-132.61412257,39.0322943215,26920.3,-42980.6371663,50715.2762669,114.411991198
8,20.0,-132.622596112,38.8908729653,26921.0,-42981.0614304,50716.0072874,115.309514389
8,20.0,-132.619771598,38.8201622871,26921.4,-42981.4149837,50716.5191922,115.861781325
8,20.0,-132.61412257,38.8908729653,26921.7,-42981.4856944,50716.7384193,116.140888226
8,20.0,-132.61412257,38.4666088965,26921.7,-42982.0513798,50717.2175044,117.251916184
8,20.0,-132.61412257,37.4059487248,26921.4,-42981.5564051,50716.6379817,116.679076906
8,20.0,-132.611298056,38.2544768622,26921.2,-42981.2735624,50716.2927459,115.767695582
8,20.0,-132.611298056,39.4565583902,26921.2,-42980.7785876,50715.8741841,114.969850111
8,20.0,-132.61412257,38.8908729653,26922.0,-42980.6371663,50716.1785599,114.888330009
8,20.0,-132.605649028,38.3958982184,26922.1,-42980.5664556,50716.1713411,115.040700572
8,20.0,-132.608473542,38.3251875403,26922.3,-42979.9300595,50715.7381296,114.261884927
8,20.0,-132.611298056,38.113055506,26922.5,-42979.5765061,50715.5445155,114.055134419
8,20.0,-132.608473542,37.0523953342,26922.6,-42979.5057954,50715.5368902,114.014160135
8,20.0,-132.608473542,36.4159992311,26922.6,-42979.5765061,50715.5963539,113.568681269
8,20.0,-132.611298056,37.1938166904,26922.4,-42979.7886381,50715.6705222,113.037889734
8,20.0,-132.591526458,38.0423448278,26922.8,-42979.6472168,50715.7636435,112.625367961
8,20.0,-132.594350972,38.2544768622,26922.7,-42979.152242,50715.2912457,111.946652618
8,20.0,-132.594350972,38.3251875403,26922.6,-42979.0815314,50715.1782888,111.767585323
8,20.0,-132.597175486,37.7595021154,26923.1,-42978.3744246,50714.8440555,111.260471393
8,20.0,-132.608473542,37.547370081,26923.0,-42978.0208712,50714.4911915,111.253592975
8,20.0,-132.611298056,37.0523953342,26923.1,-42978.7986887,50715.2030777,112.524397295
8,20.0,-132.625420626,36.1331565186,26923.0,-42978.5865566,50714.9695554,112.689677561
8,20.0,-132.622596112,37.2645273685,26922.3,-42978.5865566,50714.5987694,112.218495926
8,20.0,-132.619771598,37.9009234716,26922.1,-42978.2330032,50714.1934469,111.932539905
8,20.0,-132.61412257,37.6180807591,26921.7,-42977.5258964,50713.3816481,110.93447955
8,20.0,-132.597175486,37.547370081,26921.0,-42977.1723431,50712.7103733,109.718207854
8,20.0,-132.6,37.9009234716,26920.9,-42976.8187897,50712.3579275,108.720993907
8,20.0,-132.594350972,38.1837661841,26921.3,-42976.6773683,50712.450634,108.5809412
8,20.0,-132.594350972,37.1231060123,26920.9,-42976.4652363,50712.0577293,108.32094821
8,20.0,-132.605649028,36.2745778749,26920.2,-42976.4652363,50711.6855181,107.689681737
8,20.0,-132.602824514,36.5574205873,26919.9,-42976.6066576,50711.6463178,107.111851592
8,20.0,-132.605649028,36.4159992311,26919.7,-42976.4652363,50711.4201972,106.014495961
8,20.0,-132.616947084,36.6281312655,26919.5,-42977.2430537,50711.973363,106.481857634
8,20.0,-132.611298056,36.1331565186,26919.2,-42977.7380285,50712.233241,106.24305822
8,20.0,-132.611298056,35.9917351624,26918.9,-42977.7380285,50712.0738943,105.418686601
8,20.0,-132.608473542,36.8402632998,26918.5,-42978.0208712,50712.1018837,105.732308885
8,20.0,-132.6,36.0624458405,26918.0,-42978.5158459,50712.2554105,104.954233103
8,20.0,-132.605649028,35.7088924499,26917.8,-42979.5765061,50713.0479128,105.620828073
8,20.0,-132.6,36.345288553,26917.4,-42980.3543236,50713.4952603,105.23688228
8,20.0,-132.611298056,37.1938166904,26917.0,-42980.7785876,50713.6431385,105.5046106
8,20.0,-132.611298056,37.7595021154,26916.6,-42981.2028517,50713.7908258,106.330794072
8,20.0,-132.608473542,36.6281312655,26916.5,-42980.6371663,50713.2574885,105.039209895
8,20.0,-132.608473542,36.2038671967,26916.4,-42980.0714809,50712.7246771,103.801009378
8,20.0,-132.597175486,36.4867099092,26916.4,-42979.6472168,50712.3653079,103.740828056
8,20.0,-132.594350972,35.5674710937,26915.8,-42979.2936634,50711.7465533,103.588160447
8,20.0,-132.591526458,34.7189429563,26915.7,-42979.7179275,50712.0524631,103.808011724
8,20.0,-132.597175486,34.7896536344,26915.7,-42980.2129022,50712.4720156,104.087999975
8,20.0,-132.602824514,35.6381817718,26915.2,-42980.4957449,50712.4469494,104.268701159
8,20.0,-132.608473542,35.2139177031,26914.9,-42981.0614304,50712.766871,103.92984324
8,20.0,-132.608473542,34.4361002438,26914.8,-42981.5564051,50713.1327753,103.358166681
8,20.0,-132.602824514,35.8503138062,26914.2,-42981.2735624,50712.5755995,102.502047143
8,20.0,-132.605649028,37.1938166904,26913.8,-42981.4856944,50712.5440726,101.532766705
8,20.0,-132.608473542,37.4059487248,26913.8,-42981.9806692,50712.9637459,101.826031431
8,20.0,-132.605649028,36.4867099092,26913.7,-42981.4856944,50712.4904877,100.867934722
8,20.0,-132.608473542,35.8503138062,26914.2,-42981.6978265,50712.9351835,100.873920834
8,20.0,-132.611298056,35.8503138062,26913.9,-42981.6978265,50712.7759692,100.98704871
8,20.0,-132.608473542,35.0724963469,26913.6,-42981.7685371,50712.6761433,100.75417263
8,20.0,-132.605649028,34.2239682094,26914.1,-42981.7685371,50712.9409192,100.95905735
8,20.0,-132.605649028,35.9210244843,26913.1,-42981.3442731,50712.0517969,98.7125031776
8,20.0,-132.605649028,36.8402632998,26912.5,-42980.9907197,50711.4343783,98.2080618062
8,20.0,-132.597175486,36.5574205873,26912.7,-42980.8492983,50711.4204508,97.8421001457
8,20.0,-132.597175486,37.1231060123,26912.8,-42981.132141,50711.7136576,96.9719895799
8,20.0,-132.6,36.6988419436,26913.6,-42981.8392478,50712.7372254,98.0027784777
8,20.0,-132.594350972,36.9109739779,26913.6,-42981.9099585,50712.7973105,97.6304444719
8,20.0,-132.608473542,35.4260497374,26913.4,-42981.4149837,50712.2705917,97.0235099578
8,20.0,-132.625420626,34.6482322781,26913.5,-42981.4856944,50712.3830563,97.0098022292
8,20.0,-132.622596112,35.5674710937,26912.9,-42980.9907197,50711.6457503,95.9397829433
8,20.0,-132.62824514,35.4967604156,26912.3,-42980.3543236,50710.7878966,95.3676928326
8,20.0,-132.622596112,36.345288553,26912.1,-42980.7785876,50711.0419474,95.7880579749
8,20.0,-132.61412257,36.9816846561,26912.6,-42980.9907197,50711.4875511,96.1075744034
8,20.0,-132.608473542,38.3958982184,26913.2,-42980.8492983,50711.6871627,95.7618488469
8,20.0,-132.608473542,38.9615836434,26913.3,-42981.132141,50711.9803895,95.8615073196
8,20.0,-132.602824514,36.9816846561,26914.3,-42980.8492983,50712.2699013,96.277451756
8,20.0,-132.591526458,37.547370081,26914.2,-42981.132141,50712.4569664,96.3650859617
8,20.0,-132.591526458,37.8302127935,26913.4,-42980.9907197,50711.9127418,95.9536730247
8,20.0,-132.594350972,36.9109739779,26912.9,-42979.9300595,50710.7477439,95.0548022296
8,20.0,-132.588701944,37.4059487248,26912.8,-42979.7179275,50710.5152426,94.9486383431
8,20.0,-132.605649028,37.4766594029,26913.0,-42979.2229527,50710.2019235,93.7774367572
8,20.0,-132.605649028,37.6887914372,26913.5,-42978.8693993,50710.1677925,93.264425112
8,20.0,-132.597175486,37.9716341497,26914.1,-42978.1622926,50709.8871494,92.9032952145
8,20.0,-132.597175486,37.6887914372,26914.1,-42978.0208712,50709.7670795,93.1021769489
8,20.0,-132.6,38.749451609,26914.2,-42978.5158459,50710.2404597,94.1147617508
8,20.0,-132.602824514,39.2444263559,26914.1,-42978.0208712,50709.7682596,93.8422271512
8,20.0,-132.611298056,38.749451609,26914.3,-42977.6673178,50709.5743829,94.0671688568
8,20.0,-132.616947084,36.9816846561,26914.7,-42977.5966071,50709.7254366,94.9098703514
8,20.0,-132.608473542,36.345288553,26915.1,-42977.5258964,50709.8773531,94.7228474932
8,20.0,-132.597175486,37.8302127935,26914.6,-42977.1723431,50709.3134137,93.9326150845
8,20.0,-132.588701944,37.1938166904,26914.5,-42976.2531042,50708.4807947,93.4454841674
8,20.0,-132.583052916,37.1231060123,26914.8,-42975.8995509,50708.3403334,93.6108584939
8,20.0,-132.577403888,37.547370081,26914.3,-42975.6167081,50707.8355458,93.5715908643
8,20.0,-132.58587743,37.3352380467,26914.6,-42975.8288402,50708.1744059,94.2625624239
8,20.0,-132.591526458,37.547370081,26914.5,-42975.3338654,50707.701988,94.2883945284
8,20.0,-132.594350972,37.1231060123,26914.6,-42975.0510227,50707.5150416,94.5998635144
8,20.0,-132.597175486,36.9816846561,26914.9,-42975.1924441,50707.7940287,96.036319576
8,20.0,-132.602824514,37.2645273685,26914.9,-42974.6267586,50707.3148145,95.8163750464
8,20.0,-132.602824514,37.1938166904,26914.5,-42974.1317839,50706.6829541,95.7891693858
8,20.0,-132.6,36.6281312655,26914.3,-42973.7075198,50706.2168191,96.3273780472
8,20.0,-132.608473542,36.345288553,26914.6,-42973.5660985,50706.2559982,96.2670836092
8,20.0,-132.6,36.6988419436,26914.6,-42973.6368092,50706.3161802,96.6331576161
8,20.0,-132.608473542,36.8402632998,26914.6,-42973.2125451,50705.9567192,96.7721532599
8,20.0,-132.611298056,36.9816846561,26914.9,-42973.0711237,50705.9962081,97.2503724654
8,20.0,-132.605649028,36.9109739779,26915.3,-42973.2832558,50706.3882592,97.5425926297
8,20.0,-132.6,37.1938166904,26915.6,-42972.7175703,50706.0682968,96.6102984204
8,20.0,-132.6,37.547370081,26915.4,-42972.0811742,50705.4230572,96.3770493999
8,20.0,-132.594350972,37.0523953342,26915.0,-42971.8690422,50705.0305873,96.2573659599
8,20.0,-132.597175486,37.3352380466,26915.3,-42972.0104636,50705.3098925,96.1644540079
8,20.0,-132.602824514,37.4766594029,26915.8,-42972.0104636,50705.5754076,97.0359323709
8,20.0,-132.597175486,37.1938166904,26915.5,-42971.3033568,50704.8166924,96.4366719934
8,20.0,-132.602824514,36.1331565186,26915.8,-42970.9498034,50704.6755462,96.3744925643
8,20.0,-132.6,35.6381817718,26915.8,-42970.59625,50704.3755686,96.7863782262
8,20.0,-132.605649028,37.1231060123,26914.8,-42970.6669607,50703.9057293,95.5248927651
8,20.0,-132.608473542,37.0523953342,26914.6,-42970.4548286,50703.6197349,95.2587572775
8,20.0,-132.605649028,37.3352380466,26914.5,-42970.0305646,50703.2073038,95.3524673014
8,20.0,-132.616947084,37.7595021154,26914.7,-42970.3134073,50703.5534868,95.0338728181
8,20.0,-132.611298056,36.9816846561,26915.8,-42970.2426966,50704.076904,95.7906812207
8,20.0,-132.608473542,36.9109739779,26915.7,-42969.8891432,50703.7241422,95.0591470797
8,20.0,-132.611298056,35.9917351624,26915.5,-42969.9598539,50703.6772384,94.2939263515
8,20.0,-132.597175486,35.9210244843,26915.6,-42970.0305646,50703.7901976,95.1393854885
8,20.0,-132.602824514,36.1331565186,26915.6,-42970.384118,50704.0899752,95.8453645324
8,20.0,-132.6,35.9210244843,26915.6,-42970.4548286,50704.1497499,95.8382220464
8,20.0,-132.594350972,36.6281312655,26915.1,-42970.8790927,50704.2443946,96.8109713633
8,20.0,-132.602824514,37.0523953342,26914.7,-42971.4447781,50704.5117844,95.5086835253
8,20.0,-132.6,38.0423448278,26914.8,-42971.4447781,50704.565599,94.3982898191
8,20.0,-132.616947084,38.113055506,26914.9,-42971.3740675,50704.5588075,94.1256897799
8,20.0,-132.608473542,36.4159992311,26915.6,-42970.9498034,50704.5695819,93.231754633
8,20.0,-132.61412257,36.4867099092,26915.3,-42971.1619354,50704.5901615,92.1753308906
8,20.0,-132.608473542,36.6988419436,26915.3,-42971.7983315,50705.1296492,92.0368857442
8,20.0,-132.591526458,36.2745778749,26915.4,-42971.2326461,50704.7030179,91.2179110292
8,20.0,-132.6,36.7695526217,26914.4,-42970.4548286,50703.5133649,90.0151551874
8,20.0,-132.58587743,37.0523953342,26914.2,-42970.7376714,50703.6471128,90.3557017551
8,20.0,-132.58587743,37.8302127935,26914.5,-42970.384118,50703.507301,89.7176694919
8,20.0,-132.583052916,37.6887914372,26914.9,-42970.384118,50703.7195253,90.5617379194
8,20.0,-132.588701944,36.8402632998,26915.1,-42970.2426966,50703.7052159,90.3008987541
8,20.0,-132.597175486,37.1231060123,26915.6,-42970.384118,50704.0906903,89.6355399167
8,20.0,-132.602824514,36.9816846561,26916.0,-42970.808382,50704.6624745,89.1633736024
8,20.0,-132.608473542,36.7695526217,26916.2,-42970.59625,50704.5887127,88.7834336762
8,20.0,-132.608473542,36.2745778749,26916.1,-42970.384118,50704.3554963,88.6902156265
8,20.0,-132.61412257,36.4867099092,26915.6,-42970.7376714,50704.3898559,88.6716503949
8,20.0,-132.616947084,37.1938166904,26915.6,-42971.4447781,50704.9896269,88.9914732132
8,20.0,-132.608473542,37.2645273685,26915.7,-42971.7983315,50705.3423909,89.6167151932
8,20.0,-132.597175486,37.9009234716,26914.8,-42971.8690422,50704.9250517,89.6717960013
8,20.0,-132.588701944,37.8302127935,26914.6,-42971.9397529,50704.8787634,89.7720202439
8,20.0,-132.588701944,38.0423448278,26915.4,-42972.0104636,50705.3634999,90.7561053247
8,20.0,-132.602824514,38.2544768622,26915.5,-42972.0811742,50705.4766677,91.0550165671
8,20.0,-132.608473542,37.6887914372,26915.2,-42971.9397529,50705.197146,90.3224101606
8,20.0,-132.605649028,37.0523953342,26915.1,-42972.2933063,50705.4432274,90.4024339057
8,20.0,-132.608473542,37.547370081,26915.3,-42972.788281,50705.9692397,91.0216165185
8,20.0,-132.597175486,37.547370081,26915.2,-42972.9297024,50706.036012,91.8332905282
8,20.0,-132.602824514,37.0523953342,26915.5,-42973.1418344,50706.3746707,92.8573745723
8,20.0,-132.611298056,37.3352380466,26915.4,-42973.4246771,50706.561504,93.1571868733
8,20.0,-132.608473542,37.6887914372,26915.8,-42974.0610732,50707.3134292,93.2166196437
8,20.0,-132.622596112,37.547370081,26916.4,-42974.6267586,50708.1112231,93.4352216252
8,20.0,-132.616947084,37.6887914372,26915.7,-42974.9096014,50707.9794725,92.8772636387
8,20.0,-132.608473542,37.6887914372,26915.9,-42975.1924441,50708.3253407,93.1836829087
8,20.0,-132.611298056,37.7595021154,26916.2,-42975.1217334,50708.4247066,93.4765895179
8,20.0,-132.608473542,38.113055506,26916.4,-42974.6267586,50708.1116451,92.5449541903
8,20.0,-132.608473542,37.9009234716,26916.4,-42974.1317839,50707.6920005,93.0834845036
8,20.0,-132.605649028,37.6180807591,26916.1,-42974.1317839,50707.5325461,92.8042497456
8,20.0,-132.605649028,38.0423448278,26916.7,-42974.4146266,50708.0910567,92.9501616618
8,20.0,-132.594350972,38.1837661841,26917.1,-42974.556048,50708.423343,93.7541011399
8,20.0,-132.591526458,36.6281312655,26917.1,-42974.4146266,50708.3023432,93.4925505179
8,20.0,-132.588701944,36.2745778749,26917.1,-42974.76818,50708.6017198,94.1844537946
8,20.0,-132.580228402,37.3352380466,26916.5,-42974.6974693,50708.2240741,93.1948826717
8,20.0,-132.580228402,37.4766594029,26916.5,-42974.980312,50708.4638849,92.8623999209
8,20.0,-132.583052916,38.1837661841,26916.3,-42974.980312,50708.358251,93.5025291691
8,20.0,-132.588701944,38.2544768622,26916.9,-42975.0510227,50708.7367169,94.1275240605
8,20.0,-132.597175486,38.3958982184,26918.0,-42975.4752868,50709.6802827,95.1644189318
8,20.0,-132.611298056,38.6787409309,26918.2,-42975.7581295,50710.0263665,95.7299634962
8,20.0,-132.625420626,36.7695526217,26918.3,-42975.9702615,50710.2578066,96.5597226639
8,20.0,-132.625420626,36.4867099092,26917.1,-42976.2531042,50709.8603288,96.0422210302
8,20.0,-132.616947084,36.9109739779,26916.6,-42976.6773683,50709.9547979,95.125486175
8,20.0,-132.611298056,37.3352380466,26916.4,-42977.1016324,50710.2085147,95.0863057757
8,20.0,-132.597175486,38.1837661841,26915.7,-42977.1016324,50709.8375979,94.5355525165
8,20.0,-132.602824514,37.9009234716,26915.5,-42976.8187897,50709.491518,94.0035082603
8,20.0,-132.605649028,39.0322943215,26915.4,-42976.6773683,50709.3194423,93.4788927129
8,20.0,-132.611298056,38.9615836434,26915.7,-42976.1823936,50709.0591277,92.9454000877
8,20.0,-132.611298056,36.9109739779,26916.5,-42975.9702615,50709.3024463,93.1888038015
8,20.0,-132.61412257,36.4867099092,26915.8,-42975.9702615,50708.9305827,93.1431564326
8,20.0,-132.605649028,36.4159992311,26915.4,-42976.1823936,50708.8980004,93.3632180334
8,20.0,-132.6,36.6281312655,26915.1,-42976.1116829,50708.678991,92.9379536282
8,20.0,-132.597175486,36.6281312655,26914.5,-42975.4045761,50707.7612437,92.9045309908
8,20.0,-132.597175486,36.4159992311,26915.0,-42975.3338654,50707.9665533,93.4952603922
8,20.0,-132.602824514,38.3251875403,26914.7,-42975.2631547,50707.7487977,92.6652876371
8,20.0,-132.597175486,38.6787409309,26915.0,-42975.3338654,50707.9682288,93.5560652375
8,20.0,-132.597175486,38.4666088965,26915.3,-42975.4045761,50708.187231,94.1339710195
8,20.0,-132.591526458,38.1837661841,26915.1,-42975.8288402,50708.4404267,94.0607867381
8,20.0,-132.58587743,37.6180807591,26915.5,-42975.9702615,50708.772173,93.9999833199
8,20.0,-132.594350972,38.2544768622,26915.6,-42975.7581295,50708.6459449,93.2482746729
8,20.0,-132.602824514,37.547370081,26915.2,-42975.7581295,50708.4331019,93.2749845942
8,20.0,-132.602824514,36.9816846561,26915.2,-42974.9096014,50707.7135545,92.2696713804
8,20.0,-132.597175486,37.6887914372,26915.1,-42974.9096014,50707.6609961,91.7583037108
8,20.0,-132.6,38.113055506,26915.1,-42974.76818,50707.5414582,91.8647328506
8,20.0,-132.591526458,38.0423448278,26915.3,-42974.556048,50707.4677817,92.0768214186
8,20.0,-132.591526458,37.9009234716,26914.8,-42974.1317839,50706.8427148,91.8975702732
8,20.0,-132.597175486,38.3251875403,26915.1,-42973.8489412,50706.7625633,91.6375778682
8,20.0,-132.580228402,38.749451609,26915.6,-42973.8489412,50707.028287,92.269084287
8,20.0,-132.580228402,38.6787409309,26915.4,-42973.4953878,50706.6224378,91.5573415305
8,20.0,-132.580228402,38.4666088965,26915.8,-42974.2732053,50707.4937937,91.9100075959
8,20.0,-132.588701944,38.3251875403,26915.9,-42973.8489412,50707.187207,91.3311579737
8,20.0,-132.594350972,38.4666088965,26915.8,-42973.5660985,50706.8945267,90.4201557813
8,20.0,-132.597175486,37.9009234716,26916.3,-42974.1317839,50707.6389191,91.2515373456
8,20.0,-132.58587743,38.0423448278,26916.2,-42973.8489412,50707.3462378,90.8128284472
8,20.0,-132.574579374,38.8201622871,26916.1,-42973.9196519,50707.3536724,89.7892326933
8,20.0,-132.577403888,39.2444263559,26916.6,-42973.7782305,50707.4995547,89.4294243612
8,20.0,-132.574579374,39.2444263559,26916.8,-42973.0711237,50707.0064604,88.7434872888
8,20.0,-132.58587743,38.2544768622,26917.0,-42972.788281,50706.8721679,88.2569988562
8,20.0,-132.602824514,38.749451609,26917.5,-42972.8589917,50707.1978884,87.5519582539
8,20.0,-132.608473542,38.749451609,26917.8,-42972.7175703,50707.2372915,87.3921410405
8,20.0,-132.61412257,38.1837661841,26918.0,-42972.8589917,50707.4628819,87.7110731518
8,20.0,-132.616947084,37.6887914372,26918.4,-42973.0711237,50707.8546264,87.5912894505
8,20.0,-132.608473542,37.9716341497,26919.0,-42972.788281,50707.9336543,87.7970858464
8,20.0,-132.61412257,38.6787409309,26919.2,-42972.0811742,50707.4411219,86.6920336955
8,20.0,-132.625420626,37.1938166904,26919.7,-42971.8690422,50707.5256786,85.7980615393
8,20.0,-132.611298056,36.4867099092,26920.1,-42971.5861995,50707.4978262,85.4308511735
8,20.0,-132.608473542,38.0423448278,26919.5,-42971.4447781,50707.0605911,84.4750201368
8,20.0,-132.6,38.8201622871,26919.6,-42971.7983315,50707.413886,84.7949711699
8,20.0,-132.588701944,38.6080302528,26920.2,-42971.5861995,50707.552486,85.7257791293
8,20.0,-132.6,38.8201622871,26920.2,-42972.0811742,50707.9721098,85.4009141539
8,20.0,-132.602824514,39.4565583902,26920.4,-42972.8589917,50708.7379344,85.8340226363
8,20.0,-132.605649028,39.6686904246,26921.3,-42972.9297024,50709.2758231,86.5781181848
8,20.0,-132.605649028,37.6887914372,26922.2,-42972.788281,50709.6322796,86.9678213532
8,20.0,-132.588701944,37.0523953342,26921.9,-42972.0104636,50708.8133934,85.7499478057
8,20.0,-132.577403888,37.8302127935,26921.3,-42971.6569102,50708.1958111,84.5473130229
8,20.0,-132.58587743,38.6787409309,26921.2,-42971.0912247,50707.6639822,84.1350998542
8,20.0,-132.583052916,39.1737156777,26921.3,-42970.1719859,50706.9384677,83.2299061266
8,20.0,-132.605649028,39.1030049996,26921.4,-42969.9598539,50706.8117401,83.3829769675
8,20.0,-132.616947084,40.3050865276,26921.4,-42969.7477219,50706.6329166,83.1975130359
8,20.0,-132.61412257,39.7394011027,26922.0,-42969.8891432,50707.0708699,83.6951047947
8,20.0,-132.611298056,38.113055506,26922.7,-42969.6770112,50707.2615149,84.1652075774
8,20.0,-132.6,38.0423448278,26922.7,-42970.1719859,50707.6809074,84.312036821
8,20.0,-132.602824514,38.1837661841,26922.8,-42971.1619354,50708.5730022,84.8579709081
8,20.0,-132.602824514,38.8201622871,26922.9,-42971.0912247,50708.5666575,84.851195593
8,20.0,-132.605649028,38.6080302528,26922.7,-42971.0205141,50708.4003878,85.2301763303
8,20.0,-132.611298056,37.9716341497,26922.5,-42970.1012752,50707.5147458,84.1651139796
8,20.0,-132.602824514,39.7394011027,26922.1,-42969.4648791,50706.7644366,83.6544632998
8,20.0,-132.605649028,40.0222438152,26922.1,-42969.6063005,50706.8845011,83.7740961881
8,20.0,-132.594350972,38.4666088965,26922.8,-42968.616351,50706.4160698,82.5404980536
8,20.0,-132.58587743,37.9716341497,26922.8,-42968.5456403,50706.3557765,82.673344332
8,20.0,-132.588701944,38.0423448278,26922.6,-42968.616351,50706.3095591,83.026546604
8,20.0,-132.583052916,38.8201622871,26922.9,-42969.1113258,50706.8888766,83.9847945162
8,20.0,-132.58587743,39.1030049996,26922.6,-42968.9699044,50706.609968,84.483886741
8,20.0,-132.6,39.0322943215,26922.4,-42969.3234578,50706.8033276,84.6438996983
8,20.0,-132.605649028,38.5373195747,26923.1,-42970.9498034,50708.5527869,85.8609621677
8,20.0,-132.597175486,38.6787409309,26923.2,-42970.6669607,50708.3663051,86.0664976812
8,20.0,-132.605649028,40.0929544933,26922.5,-42970.6669607,50707.9957476,85.5827038837
8,20.0,-132.602824514,39.4565583902,26922.4,-42970.7376714,50708.0020766,85.8283388942
8,20.0,-132.6,38.3958982184,26923.2,-42970.5255393,50708.2462486,85.5796399685
8,20.0,-132.61412257,39.2444263559,26923.1,-42970.6669607,50708.3136456,85.613509786
8,20.0,-132.608473542,38.8201622871,26922.6,-42969.6770112,50707.208957,84.6550635143
8,20.0,-132.597175486,38.3251875403,26922.8,-42970.0305646,50707.6143728,85.1274574914
8,20.0,-132.594350972,38.9615836434,26922.9,-42970.5255393,50708.0873978,85.8534912158
