LINE,EAST,NRTH,Bx,By,Bz,Bm
         02,-900.000000,-200.000000,-1.076037,-11.871367,3.287827,-11.637744
         02,-900.000000,-220.000000,-0.379567,-11.634367,3.394072,-11.628475
         02,-900.000000,-240.000000,0.288347,-11.361539,3.490631,-11.576402
         02,-900.000000,-260.000000,0.924894,-11.056288,3.577167,-11.483818
         02,-900.000000,-280.000000,1.527731,-10.722162,3.653454,-11.353298
         02,-900.000000,-300.000000,2.094979,-10.362797,3.719371,-11.187646
         02,-900.000000,-320.000000,2.625223,-9.981859,3.774901,-10.989841
         02,-900.000000,-340.000000,3.117493,-9.582985,3.820122,-10.762979
         02,-900.000000,-360.000000,3.571243,-9.169741,3.855202,-10.510223
         02,-900.000000,-380.000000,3.986323,-8.745573,3.880389,-10.234752
         02,-900.000000,-400.000000,4.362949,-8.313775,3.896001,-9.939719
         02,-900.000000,-420.000000,4.701666,-7.877456,3.902420,-9.628212
         02,-900.000000,-440.000000,5.003311,-7.439515,3.900077,-9.303215
         02,-900.000000,-460.000000,5.268972,-7.002624,3.889448,-8.967583
         02,-900.000000,-480.000000,5.499956,-6.569217,3.871041,-8.624019
         02,-900.000000,-500.000000,5.697742,-6.141483,3.845388,-8.275052
         02,-900.000000,-520.000000,5.863952,-5.721364,3.813035,-7.923028
         02,-900.000000,-540.000000,6.000313,-5.310557,3.774537,-7.570097
         02,-900.000000,-560.000000,6.108627,-4.910519,3.730450,-7.218213
         02,-900.000000,-580.000000,6.190742,-4.522481,3.681325,-6.869129
         02,-900.000000,-600.000000,6.248522,-4.147454,3.627701,-6.524402
         02,-900.000000,-620.000000,6.283830,-3.786247,3.570101,-6.185399
         02,-900.000000,-640.000000,6.298506,-3.439477,3.509031,-5.853300
         02,-900.000000,-660.000000,6.294347,-3.107591,3.444973,-5.529114
         02,-900.000000,-680.000000,6.273099,-2.790877,3.378386,-5.213681
         02,-900.000000,-700.000000,6.236466,-2.489465,3.309670,-4.907673
         02,-900.000000,-720.000000,6.186000,-2.203406,3.239293,-4.611673
         02,-900.000000,-740.000000,6.123251,-1.932597,3.167599,-4.326080
         02,-900.000000,-760.000000,6.049658,-1.676852,3.094938,-4.051196
         02,-900.000000,-780.000000,5.966570,-1.435905,3.021629,-3.787217
         02,-900.000000,-800.000000,5.875247,-1.209420,2.947966,-3.534243
         02,-900.000000,-820.000000,5.776860,-0.997004,2.874213,-3.292294
         02,-900.000000,-840.000000,5.672492,-0.798220,2.800613,-3.061318
         02,-900.000000,-860.000000,5.563138,-0.612593,2.727379,-2.841199
         02,-900.000000,-880.000000,5.449712,-0.439622,2.654704,-2.631769
         02,-900.000000,-900.000000,5.333045,-0.278784,2.582759,-2.432816
         02,-900.000000,-920.000000,5.213893,-0.129546,2.511691,-2.244088
         02,-900.000000,-940.000000,5.092938,0.008632,2.441631,-2.065306
         02,-900.000000,-960.000000,4.970795,0.136292,2.372691,-1.896167
         02,-900.000000,-980.000000,4.848013,0.253972,2.304967,-1.736346
         02,-900.000000,-1000.000000,4.725084,0.362205,2.238537,-1.585508
         03,-800.000000,1000.000000,-6.852984,5.595737,-0.366828,6.871958
         03,-800.000000,980.000000,-7.169995,5.673831,-0.397005,7.030332
         03,-800.000000,960.000000,-7.500893,5.746251,-0.428696,7.187458
         03,-800.000000,940.000000,-7.846003,5.812077,-0.461917,7.342587
         03,-800.000000,920.000000,-8.205606,5.870306,-0.496674,7.494878
         03,-800.000000,900.000000,-8.579934,5.919848,-0.532962,7.643399
         03,-800.000000,880.000000,-8.969151,5.959522,-0.570761,7.787112
         03,-800.000000,860.000000,-9.373351,5.988054,-0.610038,7.924870
         03,-800.000000,840.000000,-9.792536,6.004071,-0.650736,8.055413
         03,-800.000000,820.000000,-10.226606,6.006107,-0.692781,8.177359
         03,-800.000000,800.000000,-10.675367,5.992580,-0.736040,8.289182
         03,-800.000000,780.000000,-11.138412,5.961861,-0.780448,8.389281
         03,-800.000000,760.000000,-11.615257,5.912179,-0.825814,8.475869
         03,-800.000000,740.000000,-12.105217,5.841695,-0.871943,8.547042
         03,-800.000000,720.000000,-12.607412,5.748487,-0.918601,8.600766
         03,-800.000000,700.000000,-13.120745,5.630568,-0.965513,8.634874
         03,-800.000000,680.000000,-13.643884,5.485895,-1.012358,8.647079
         03,-800.000000,660.000000,-14.175235,5.312386,-1.058761,8.634978
         03,-800.000000,640.000000,-14.712922,5.107945,-1.104299,8.596067
         03,-800.000000,620.000000,-15.254769,4.870487,-1.148489,8.527758
         03,-800.000000,600.000000,-15.798282,4.597965,-1.190790,8.427402
         03,-800.000000,580.000000,-16.340628,4.288408,-1.230597,8.292315
         03,-800.000000,560.000000,-16.878630,3.939961,-1.267247,8.119811
         03,-800.000000,540.000000,-17.408753,3.550928,-1.300010,7.907241
         03,-800.000000,520.000000,-17.927105,3.119822,-1.328098,7.652037
         03,-800.000000,500.000000,-18.429442,2.645420,-1.350664,7.351763
         03,-800.000000,480.000000,-18.911182,2.126814,-1.366807,7.004170
         03,-800.000000,460.000000,-19.367421,1.563479,-1.375578,6.607260
         03,-800.000000,440.000000,-19.792973,0.955326,-1.375992,6.159349
         03,-800.000000,420.000000,-20.182410,0.302767,-1.367035,5.659139
         03,-800.000000,400.000000,-20.530117,-0.393231,-1.347682,5.105785
         03,-800.000000,380.000000,-20.830364,-1.131085,-1.316911,4.498972
         03,-800.000000,360.000000,-21.077378,-1.908557,-1.273722,3.838981
         03,-800.000000,340.000000,-21.265446,-2.722707,-1.217156,3.126751
         03,-800.000000,320.000000,-21.389010,-3.569873,-1.146325,2.363946
         03,-800.000000,300.000000,-21.442782,-4.445651,-1.060427,1.552992
         03,-800.000000,280.000000,-21.421866,-5.344905,-0.958780,0.697120
         03,-800.000000,260.000000,-21.321878,-6.261785,-0.840842,-0.199620
         03,-800.000000,240.000000,-21.139075,-7.189770,-0.706239,-1.132352
         03,-800.000000,220.000000,-20.870473,-8.121732,-0.554789,-2.095401
         03,-800.000000,200.000000,-20.513965,-9.050021,-0.386525,-3.082329
         03,-800.000000,180.000000,-20.068423,-9.966571,-0.201708,-4.086002
         03,-800.000000,160.000000,-19.533782,-10.863026,-0.000845,-5.098678
         03,-800.000000,140.000000,-18.911109,-11.730883,0.215301,-6.112115
         03,-800.000000,120.000000,-18.202646,-12.561646,0.445714,-7.117707
         03,-800.000000,100.000000,-17.411819,-13.346993,0.689123,-8.106624
         03,-800.000000,80.000000,-16.543229,-14.078943,0.944018,-9.069981
         03,-800.000000,60.000000,-15.602600,-14.750027,1.208665,-9.999001
         03,-800.000000,40.000000,-14.596706,-15.353448,1.481132,-10.885194
         03,-800.000000,20.000000,-13.533264,-15.883225,1.759317,-11.720525
         03,-800.000000,-0.000000,-12.420803,-16.334327,2.040990,-12.497576
         03,-800.000000,-20.000000,-11.268507,-16.702777,2.323827,-13.209695
         03,-800.000000,-40.000000,-10.086041,-16.985733,2.605457,-13.851127
         03,-800.000000,-60.000000,-8.883373,-17.181536,2.883509,-14.417118
         03,-800.000000,-80.000000,-7.670577,-17.289728,3.155654,-14.903994
         03,-800.000000,-100.000000,-6.457647,-17.311043,3.419648,-15.309214
         03,-800.000000,-120.000000,-5.254313,-17.247357,3.673377,-15.631383
         03,-800.000000,-140.000000,-4.069871,-17.101623,3.914892,-15.870249
         03,-800.000000,-160.000000,-2.913028,-16.877774,4.142439,-16.026659
         03,-800.000000,-180.000000,-1.791773,-16.580603,4.354487,-16.102494
         03,-800.000000,-200.000000,-0.713270,-16.215635,4.549744,-16.100588
         03,-800.000000,-220.000000,0.316226,-15.788986,4.727174,-16.024616
         03,-800.000000,-240.000000,1.291418,-15.307212,4.885999,-15.878977
         03,-800.000000,-260.000000,2.207994,-14.777165,5.025698,-15.668671
         03,-800.000000,-280.000000,3.062635,-14.205849,5.146001,-15.399160
         03,-800.000000,-300.000000,3.852985,-13.600285,5.246878,-15.076240
         03,-800.000000,-320.000000,4.577614,-12.967393,5.328519,-14.705914
         03,-800.000000,-340.000000,5.235961,-12.313874,5.391316,-14.294272
         03,-800.000000,-360.000000,5.828257,-11.646129,5.435841,-13.847380
         03,-800.000000,-380.000000,6.355451,-10.970171,5.462821,-13.371182
         03,-800.000000,-400.000000,6.819115,-10.291577,5.473111,-12.871421
         03,-800.000000,-420.000000,7.221358,-9.615435,5.467672,-12.353561
         03,-800.000000,-440.000000,7.564733,-8.946323,5.447541,-11.822739
         03,-800.000000,-460.000000,7.852151,-8.288293,5.413816,-11.283718
         03,-800.000000,-480.000000,8.086792,-7.644871,5.367628,-10.740864
         03,-800.000000,-500.000000,8.272030,-7.019067,5.310121,-10.198121
         03,-800.000000,-520.000000,8.411361,-6.413390,5.242439,-9.659012
         03,-800.000000,-540.000000,8.508338,-5.829881,5.165708,-9.126637
         03,-800.000000,-560.000000,8.566515,-5.270135,5.081024,-8.603688
         03,-800.000000,-580.000000,8.589401,-4.735344,4.989441,-8.092458
         03,-800.000000,-600.000000,8.580417,-4.226330,4.891966,-7.594869
         03,-800.000000,-620.000000,8.542867,-3.743581,4.789550,-7.112495
         03,-800.000000,-640.000000,8.479908,-3.287296,4.683081,-6.646586
         03,-800.000000,-660.000000,8.394536,-2.857415,4.573390,-6.198100
         03,-800.000000,-680.000000,8.289569,-2.453660,4.461238,-5.767730
         03,-800.000000,-700.000000,8.167641,-2.075567,4.347325,-5.355933
         03,-800.000000,-720.000000,8.031194,-1.722515,4.232287,-4.962957
         03,-800.000000,-740.000000,7.882482,-1.393761,4.116696,-4.588870
         03,-800.000000,-760.000000,7.723570,-1.088460,4.001067,-4.233582
         03,-800.000000,-780.000000,7.556340,-0.805691,3.885855,-3.896872
