LINE,EAST,NRTH,res_TMI
2,4,-89.58,-15.50
2,4,-89.38,-15.74
2,4,-89.18,-15.98
2,4,-88.98,-16.22
2,4,-88.78,-16.45
2,4,-88.58,-16.67
2,4,-88.38,-16.88
2,4,-88.18,-17.08
2,4,-87.98,-17.36
2,4,-87.78,-17.70
2,4,-87.58,-18.04
2,4,-87.38,-18.40
2,4,-87.18,-18.66
2,4,-86.98,-18.85
2,4,-86.78,-19.01
2,4,-86.58,-19.16
2,4,-86.38,-19.24
2,4,-86.18,-19.29
2,4,-85.98,-19.35
2,4,-85.78,-19.43
2,4,-85.58,-19.63
2,4,-85.38,-19.92
2,4,-85.18,-20.23
2,4,-84.98,-20.57
2,4,-84.78,-20.86
2,4,-84.58,-21.11
2,4,-84.38,-21.38
2,4,-84.18,-21.64
2,4,-83.98,-21.99
2,4,-83.78,-22.39
2,4,-83.58,-22.84
2,4,-83.38,-23.33
2,4,-83.18,-23.95
2,4,-82.98,-24.66
2,4,-82.78,-25.39
2,4,-82.58,-26.15
2,4,-82.38,-26.68
2,4,-82.18,-27.05
2,4,-81.98,-27.30
2,4,-81.78,-27.47
2,4,-81.58,-27.47
2,4,-81.38,-27.37
2,4,-81.18,-27.26
2,4,-80.98,-27.17
2,4,-80.78,-27.27
2,4,-80.58,-27.50
2,4,-80.38,-27.87
2,4,-80.18,-28.32
2,4,-79.98,-28.93
2,4,-79.78,-29.64
2,4,-79.58,-30.34
2,4,-79.38,-31.04
2,4,-79.18,-31.59
2,4,-78.98,-32.04
2,4,-78.78,-32.51
2,4,-78.58,-32.98
2,4,-78.38,-33.68
2,4,-78.18,-34.52
2,4,-77.98,-35.34
2,4,-77.78,-36.15
2,4,-77.58,-36.78
2,4,-77.38,-37.29
2,4,-77.18,-37.78
2,4,-76.98,-38.26
2,4,-76.78,-38.71
2,4,-76.58,-39.15
2,4,-76.38,-39.56
2,4,-76.18,-39.97
2,4,-75.98,-40.53
2,4,-75.78,-41.19
2,4,-75.58,-41.88
2,4,-75.38,-42.61
2,4,-75.18,-43.05
2,4,-74.98,-43.31
2,4,-74.78,-43.63
2,4,-74.58,-43.98
2,4,-74.38,-44.56
2,4,-74.18,-45.30
2,4,-73.98,-46.05
2,4,-73.78,-46.82
2,4,-73.58,-47.57
2,4,-73.38,-48.32
2,4,-73.18,-49.07
2,4,-72.98,-49.82
2,4,-72.78,-50.55
2,4,-72.58,-51.26
2,4,-72.38,-51.96
2,4,-72.18,-52.65
2,4,-71.98,-53.40
2,4,-71.78,-54.18
2,4,-71.58,-54.97
2,4,-71.38,-55.76
2,4,-71.18,-56.46
2,4,-70.98,-57.09
2,4,-70.78,-57.64
2,4,-70.58,-58.14
2,4,-70.38,-58.58
2,4,-70.18,-58.96
2,4,-69.98,-59.35
2,4,-69.78,-59.73
2,4,-69.58,-60.16
2,4,-69.38,-60.61
2,4,-69.18,-61.13
2,4,-68.98,-61.68
2,4,-68.78,-62.31
2,4,-68.58,-62.99
2,4,-68.38,-63.69
2,4,-68.18,-64.40
2,4,-67.98,-65.07
2,4,-67.78,-65.72
2,4,-67.58,-66.35
2,4,-67.38,-66.96
2,4,-67.18,-67.44
2,4,-66.98,-67.84
2,4,-66.78,-68.09
2,4,-66.58,-68.24
2,4,-66.38,-68.35
2,4,-66.18,-68.43
2,4,-65.98,-68.51
2,4,-65.78,-68.60
2,4,-65.58,-68.79
2,4,-65.38,-69.04
2,4,-65.18,-69.27
2,4,-64.98,-69.48
2,4,-64.78,-69.45
2,4,-64.58,-69.26
2,4,-64.38,-68.99
2,4,-64.18,-68.67
2,4,-63.98,-68.39
2,4,-63.78,-68.13
2,4,-63.58,-67.87
2,4,-63.38,-67.59
2,4,-63.18,-67.28
2,4,-62.98,-66.95
2,4,-62.78,-66.61
2,4,-62.58,-66.25
2,4,-62.38,-65.86
2,4,-62.18,-65.45
2,4,-61.98,-65.01
2,4,-61.78,-64.55
2,4,-61.58,-64.08
2,4,-61.38,-63.61
2,4,-61.18,-63.07
2,4,-60.98,-62.48
2,4,-60.78,-61.77
2,4,-60.58,-60.98
2,4,-60.38,-60.11
2,4,-60.18,-59.18
2,4,-59.98,-58.19
2,4,-59.78,-57.17
2,4,-59.58,-56.15
2,4,-59.38,-55.13
2,4,-59.18,-54.17
2,4,-58.98,-53.23
2,4,-58.78,-52.28
2,4,-58.58,-51.32
2,4,-58.38,-50.34
2,4,-58.18,-49.33
2,4,-57.98,-48.31
2,4,-57.78,-47.28
2,4,-57.58,-45.75
2,4,-57.38,-43.90
2,4,-57.18,-42.01
2,4,-56.98,-40.12
2,4,-56.78,-38.66
2,4,-56.58,-37.49
2,4,-56.38,-36.32
2,4,-56.18,-35.16
2,4,-55.98,-33.99
2,4,-55.78,-32.82
2,4,-55.58,-31.63
2,4,-55.38,-30.43
2,4,-55.18,-29.20
2,4,-54.98,-27.96
2,4,-54.78,-26.71
2,4,-54.58,-25.44
2,4,-54.38,-24.16
2,4,-54.18,-22.85
2,4,-53.98,-21.60
2,4,-53.78,-20.38
2,4,-53.58,-19.32
2,4,-53.38,-18.37
2,4,-53.18,-17.51
2,4,-52.98,-16.70
2,4,-52.78,-15.89
2,4,-52.58,-15.08
2,4,-52.38,-14.32
2,4,-52.18,-13.59
2,4,-51.98,-12.94
2,4,-51.78,-12.34
2,4,-51.58,-11.74
2,4,-51.38,-11.16
2,4,-51.18,-10.54
2,4,-50.98,-9.89
2,4,-50.78,-9.23
2,4,-50.58,-8.56
2,4,-50.38,-8.01
2,4,-50.18,-7.53
2,4,-49.98,-7.14
2,4,-49.78,-6.81
2,4,-49.58,-6.48
2,4,-49.38,-6.15
2,4,-49.18,-5.88
2,4,-48.98,-5.64
2,4,-48.78,-5.53
2,4,-48.58,-5.52
2,4,-48.38,-5.52
2,4,-48.18,-5.54
2,4,-47.98,-5.50
2,4,-47.78,-5.42
2,4,-47.58,-5.33
2,4,-47.38,-5.24
2,4,-47.18,-5.08
2,4,-46.98,-4.88
2,4,-46.78,-4.69
2,4,-46.58,-4.50
2,4,-46.38,-4.42
2,4,-46.18,-4.39
2,4,-45.98,-4.38
2,4,-45.78,-4.38
2,4,-45.58,-4.41
2,4,-45.38,-4.44
2,4,-45.18,-4.51
2,4,-44.98,-4.60
2,4,-44.78,-4.80
2,4,-44.58,-5.07
2,4,-44.38,-5.36
2,4,-44.18,-5.66
2,4,-43.98,-5.84
2,4,-43.78,-5.94
2,4,-43.58,-6.00
2,4,-43.38,-6.02
2,4,-43.18,-6.00
2,4,-42.98,-5.94
2,4,-42.78,-5.88
2,4,-42.58,-5.82
2,4,-42.38,-5.84
2,4,-42.18,-5.90
2,4,-41.98,-6.03
2,4,-41.78,-6.20
2,4,-41.58,-6.59
2,4,-41.38,-7.14
2,4,-41.18,-7.68
2,4,-40.98,-8.22
2,4,-40.78,-8.50
2,4,-40.58,-8.61
2,4,-40.38,-8.75
2,4,-40.18,-8.89
2,4,-39.98,-9.06
2,4,-39.78,-9.26
2,4,-39.58,-9.48
2,4,-39.38,-9.70
2,4,-39.18,-10.03
2,4,-38.98,-10.43
2,4,-38.78,-10.85
2,4,-38.58,-11.29
2,4,-38.38,-11.62
2,4,-38.18,-11.89
2,4,-37.98,-12.03
2,4,-37.78,-12.09
2,4,-37.58,-11.93
2,4,-37.38,-11.62
2,4,-37.18,-11.31
2,4,-36.98,-10.98
2,4,-36.78,-10.74
2,4,-36.58,-10.56
2,4,-36.38,-10.53
2,4,-36.18,-10.61
2,4,-35.98,-10.87
2,4,-35.78,-11.23
2,4,-35.58,-11.58
2,4,-35.38,-11.92
2,4,-35.18,-12.23
2,4,-34.98,-12.53
2,4,-34.78,-12.81
2,4,-34.58,-13.09
2,4,-34.38,-13.40
2,4,-34.18,-13.75
2,4,-33.98,-14.11
2,4,-33.78,-14.50
2,4,-33.58,-14.81
2,4,-33.38,-15.07
2,4,-33.18,-15.26
2,4,-32.98,-15.39
2,4,-32.78,-15.30
2,4,-32.58,-15.06
2,4,-32.38,-14.84
2,4,-32.18,-14.62
2,4,-31.98,-14.66
2,4,-31.78,-14.87
2,4,-31.58,-15.07
2,4,-31.38,-15.26
2,4,-31.18,-15.40
2,4,-30.98,-15.50
2,4,-30.78,-15.59
2,4,-30.58,-15.68
2,4,-30.38,-15.66
2,4,-30.18,-15.56
3,6,-89.58,-14.25
3,6,-89.38,-14.47
3,6,-89.18,-14.72
3,6,-88.98,-14.98
3,6,-88.78,-15.41
3,6,-88.58,-15.96
3,6,-88.38,-16.48
3,6,-88.18,-17.00
3,6,-87.98,-17.27
3,6,-87.78,-17.39
3,6,-87.58,-17.47
3,6,-87.38,-17.54
3,6,-87.18,-17.65
3,6,-86.98,-17.81
3,6,-86.78,-17.97
3,6,-86.58,-18.15
3,6,-86.38,-18.44
3,6,-86.18,-18.82
3,6,-85.98,-19.24
3,6,-85.78,-19.67
3,6,-85.58,-19.94
3,6,-85.38,-20.10
3,6,-85.18,-20.27
3,6,-84.98,-20.46
3,6,-84.78,-20.94
3,6,-84.58,-21.61
3,6,-84.38,-22.28
3,6,-84.18,-22.96
3,6,-83.98,-23.36
3,6,-83.78,-23.59
3,6,-83.58,-23.85
3,6,-83.38,-24.14
3,6,-83.18,-24.56
3,6,-82.98,-25.07
3,6,-82.78,-25.58
3,6,-82.58,-26.10
3,6,-82.38,-26.62
3,6,-82.18,-27.15
3,6,-81.98,-27.67
3,6,-81.78,-28.19
3,6,-81.58,-28.50
3,6,-81.38,-28.66
3,6,-81.18,-28.81
3,6,-80.98,-28.95
3,6,-80.78,-29.30
3,6,-80.58,-29.80
3,6,-80.38,-30.35
3,6,-80.18,-30.94
3,6,-79.98,-31.57
3,6,-79.78,-32.23
3,6,-79.58,-32.91
3,6,-79.38,-33.60
3,6,-79.18,-34.15
3,6,-78.98,-34.63
3,6,-78.78,-35.12
3,6,-78.58,-35.63
3,6,-78.38,-36.45
3,6,-78.18,-37.48
3,6,-77.98,-38.54
3,6,-77.78,-39.62
3,6,-77.58,-40.54
3,6,-77.38,-41.36
3,6,-77.18,-42.16
3,6,-76.98,-42.95
3,6,-76.78,-43.70
3,6,-76.58,-44.44
3,6,-76.38,-45.12
3,6,-76.18,-45.78
3,6,-75.98,-46.32
3,6,-75.78,-46.79
3,6,-75.58,-47.24
3,6,-75.38,-47.68
3,6,-75.18,-48.16
3,6,-74.98,-48.67
3,6,-74.78,-49.31
3,6,-74.58,-50.03
3,6,-74.38,-50.92
3,6,-74.18,-51.92
3,6,-73.98,-52.92
3,6,-73.78,-53.94
3,6,-73.58,-54.95
3,6,-73.38,-55.95
3,6,-73.18,-56.95
3,6,-72.98,-57.96
3,6,-72.78,-59.12
3,6,-72.58,-60.39
3,6,-72.38,-61.66
3,6,-72.18,-62.93
3,6,-71.98,-63.93
3,6,-71.78,-64.73
3,6,-71.58,-65.49
3,6,-71.38,-66.23
3,6,-71.18,-67.10
3,6,-70.98,-68.06
3,6,-70.78,-69.00
3,6,-70.58,-69.91
3,6,-70.38,-70.66
3,6,-70.18,-71.31
3,6,-69.98,-71.95
3,6,-69.78,-72.60
3,6,-69.58,-73.41
3,6,-69.38,-74.34
3,6,-69.18,-75.30
3,6,-68.98,-76.28
3,6,-68.78,-77.10
3,6,-68.58,-77.81
3,6,-68.38,-78.49
3,6,-68.18,-79.14
3,6,-67.98,-80.23
3,6,-67.78,-81.60
3,6,-67.58,-82.91
3,6,-67.38,-84.18
3,6,-67.18,-84.95
3,6,-66.98,-85.40
3,6,-66.78,-85.71
3,6,-66.58,-85.93
3,6,-66.38,-86.06
3,6,-66.18,-86.14
3,6,-65.98,-86.23
3,6,-65.78,-86.32
3,6,-65.58,-86.61
3,6,-65.38,-87.02
3,6,-65.18,-87.43
3,6,-64.98,-87.84
3,6,-64.78,-88.01
3,6,-64.58,-88.03
3,6,-64.38,-87.85
3,6,-64.18,-87.52
3,6,-63.98,-87.01
3,6,-63.78,-86.37
3,6,-63.58,-85.68
3,6,-63.38,-84.95
3,6,-63.18,-84.34
3,6,-62.98,-83.80
3,6,-62.78,-83.22
3,6,-62.58,-82.61
3,6,-62.38,-81.65
3,6,-62.18,-80.46
3,6,-61.98,-79.20
3,6,-61.78,-77.89
3,6,-61.58,-76.89
3,6,-61.38,-76.08
3,6,-61.18,-75.19
3,6,-60.98,-74.23
3,6,-60.78,-72.86
3,6,-60.58,-71.23
3,6,-60.38,-69.52
3,6,-60.18,-67.76
3,6,-59.98,-66.16
3,6,-59.78,-64.65
3,6,-59.58,-63.06
3,6,-59.38,-61.41
3,6,-59.18,-59.49
3,6,-58.98,-57.39
3,6,-58.78,-55.16
3,6,-58.58,-52.83
3,6,-58.38,-50.45
3,6,-58.18,-48.03
3,6,-57.98,-45.58
3,6,-57.78,-43.10
3,6,-57.58,-40.49
3,6,-57.38,-37.80
3,6,-57.18,-35.10
3,6,-56.98,-32.39
3,6,-56.78,-29.90
3,6,-56.58,-27.54
3,6,-56.38,-25.37
3,6,-56.18,-23.33
3,6,-55.98,-21.58
3,6,-55.78,-20.03
3,6,-55.58,-18.46
3,6,-55.38,-16.87
3,6,-55.18,-14.97
3,6,-54.98,-12.87
3,6,-54.78,-10.76
3,6,-54.58,-8.66
3,6,-54.38,-6.60
3,6,-54.18,-4.56
3,6,-53.98,-2.58
3,6,-53.78,-0.62
3,6,-53.58,1.05
3,6,-53.38,2.54
3,6,-53.18,3.74
3,6,-52.98,4.75
3,6,-52.78,5.65
3,6,-52.58,6.49
3,6,-52.38,7.18
3,6,-52.18,7.77
3,6,-51.98,8.18
3,6,-51.78,8.46
3,6,-51.58,8.76
3,6,-51.38,9.06
3,6,-51.18,9.44
3,6,-50.98,9.87
3,6,-50.78,10.30
3,6,-50.58,10.71
3,6,-50.38,11.23
3,6,-50.18,11.82
3,6,-49.98,12.34
3,6,-49.78,12.82
3,6,-49.58,12.91
3,6,-49.38,12.74
3,6,-49.18,12.47
3,6,-48.98,12.13
3,6,-48.78,11.96
3,6,-48.58,11.89
3,6,-48.38,11.78
3,6,-48.18,11.64
3,6,-47.98,11.34
3,6,-47.78,10.95
3,6,-47.58,10.52
3,6,-47.38,10.07
3,6,-47.18,9.55
3,6,-46.98,9.00
3,6,-46.78,8.46
3,6,-46.58,7.93
3,6,-46.38,7.67
3,6,-46.18,7.59
3,6,-45.98,7.54
3,6,-45.78,7.50
3,6,-45.58,7.24
3,6,-45.38,6.85
3,6,-45.18,6.40
3,6,-44.98,5.91
3,6,-44.78,5.24
3,6,-44.58,4.45
3,6,-44.38,3.70
3,6,-44.18,2.98
3,6,-43.98,2.64
3,6,-43.78,2.57
3,6,-43.58,2.53
3,6,-43.38,2.51
3,6,-43.18,2.34
3,6,-42.98,2.06
3,6,-42.78,1.72
3,6,-42.58,1.34
3,6,-42.38,0.86
3,6,-42.18,0.33
3,6,-41.98,-0.22
3,6,-41.78,-0.79
3,6,-41.58,-1.38
3,6,-41.38,-1.99
3,6,-41.18,-2.60
3,6,-40.98,-3.19
3,6,-40.78,-3.76
3,6,-40.58,-4.30
3,6,-40.38,-4.82
3,6,-40.18,-5.32
3,6,-39.98,-5.78
3,6,-39.78,-6.21
3,6,-39.58,-6.61
3,6,-39.38,-7.01
3,6,-39.18,-7.60
3,6,-38.98,-8.31
3,6,-38.78,-8.96
3,6,-38.58,-9.57
3,6,-38.38,-9.87
3,6,-38.18,-9.96
3,6,-37.98,-9.97
3,6,-37.78,-9.92
3,6,-37.58,-9.85
3,6,-37.38,-9.75
3,6,-37.18,-9.65
3,6,-36.98,-9.53
3,6,-36.78,-9.44
3,6,-36.58,-9.36
3,6,-36.38,-9.34
3,6,-36.18,-9.36
3,6,-35.98,-9.82
3,6,-35.78,-10.56
3,6,-35.58,-11.39
3,6,-35.38,-12.26
3,6,-35.18,-12.81
3,6,-34.98,-13.13
3,6,-34.78,-13.43
3,6,-34.58,-13.71
3,6,-34.38,-13.94
3,6,-34.18,-14.13
3,6,-33.98,-14.31
3,6,-33.78,-14.47
3,6,-33.58,-14.74
3,6,-33.38,-15.08
3,6,-33.18,-15.39
3,6,-32.98,-15.69
3,6,-32.78,-15.82
3,6,-32.58,-15.84
3,6,-32.38,-15.83
3,6,-32.18,-15.79
3,6,-31.98,-15.70
3,6,-31.78,-15.57
3,6,-31.58,-15.44
3,6,-31.38,-15.30
3,6,-31.18,-15.34
3,6,-30.98,-15.51
3,6,-30.78,-15.71
3,6,-30.58,-15.93
3,6,-30.38,-16.02
3,6,-30.18,-16.01
4,8,-89.58,-13.28
4,8,-89.38,-13.65
4,8,-89.18,-14.07
4,8,-88.98,-14.52
4,8,-88.78,-15.05
4,8,-88.58,-15.64
4,8,-88.38,-16.23
4,8,-88.18,-16.82
4,8,-87.98,-17.40
4,8,-87.78,-17.97
4,8,-87.58,-18.42
4,8,-87.38,-18.79
4,8,-87.18,-19.02
4,8,-86.98,-19.15
4,8,-86.78,-19.28
4,8,-86.58,-19.41
4,8,-86.38,-19.53
4,8,-86.18,-19.65
4,8,-85.98,-19.76
4,8,-85.78,-19.88
4,8,-85.58,-20.19
4,8,-85.38,-20.64
4,8,-85.18,-21.23
4,8,-84.98,-21.91
4,8,-84.78,-22.58
4,8,-84.58,-23.26
4,8,-84.38,-23.92
4,8,-84.18,-24.57
4,8,-83.98,-25.01
4,8,-83.78,-25.29
4,8,-83.58,-25.51
4,8,-83.38,-25.68
4,8,-83.18,-25.98
4,8,-82.98,-26.35
4,8,-82.78,-26.77
4,8,-82.58,-27.23
4,8,-82.38,-27.79
4,8,-82.18,-28.44
4,8,-81.98,-29.08
4,8,-81.78,-29.72
4,8,-81.58,-30.16
4,8,-81.38,-30.45
4,8,-81.18,-30.81
4,8,-80.98,-31.21
4,8,-80.78,-31.79
4,8,-80.58,-32.50
4,8,-80.38,-33.22
4,8,-80.18,-33.95
4,8,-79.98,-34.68
4,8,-79.78,-35.41
4,8,-79.58,-36.15
4,8,-79.38,-36.87
4,8,-79.18,-37.57
4,8,-78.98,-38.24
4,8,-78.78,-38.92
4,8,-78.58,-39.60
4,8,-78.38,-40.42
4,8,-78.18,-41.32
4,8,-77.98,-42.32
4,8,-77.78,-43.38
4,8,-77.58,-44.57
4,8,-77.38,-45.85
4,8,-77.18,-47.05
4,8,-76.98,-48.20
4,8,-76.78,-49.11
4,8,-76.58,-49.85
4,8,-76.38,-50.55
4,8,-76.18,-51.23
4,8,-75.98,-51.95
4,8,-75.78,-52.70
4,8,-75.58,-53.45
4,8,-75.38,-54.20
4,8,-75.18,-55.00
4,8,-74.98,-55.84
4,8,-74.78,-56.79
4,8,-74.58,-57.83
4,8,-74.38,-59.02
4,8,-74.18,-60.30
4,8,-73.98,-61.62
4,8,-73.78,-62.95
4,8,-73.58,-64.16
4,8,-73.38,-65.28
4,8,-73.18,-66.43
4,8,-72.98,-67.59
4,8,-72.78,-69.08
4,8,-72.58,-70.78
4,8,-72.38,-72.55
4,8,-72.18,-74.35
4,8,-71.98,-76.02
4,8,-71.78,-77.60
4,8,-71.58,-79.03
4,8,-71.38,-80.37
4,8,-71.18,-81.54
4,8,-70.98,-82.59
4,8,-70.78,-83.63
4,8,-70.58,-84.68
4,8,-70.38,-85.73
4,8,-70.18,-86.77
4,8,-69.98,-87.88
4,8,-69.78,-89.03
4,8,-69.58,-90.32
4,8,-69.38,-91.68
4,8,-69.18,-93.09
4,8,-68.98,-94.54
4,8,-68.78,-96.00
4,8,-68.58,-97.48
4,8,-68.38,-98.99
4,8,-68.18,-100.53
4,8,-67.98,-102.09
4,8,-67.78,-103.66
4,8,-67.58,-105.10
4,8,-67.38,-106.46
4,8,-67.18,-107.41
4,8,-66.98,-108.11
4,8,-66.78,-108.57
4,8,-66.58,-108.88
4,8,-66.38,-109.22
4,8,-66.18,-109.58
4,8,-65.98,-109.91
4,8,-65.78,-110.22
4,8,-65.58,-110.55
4,8,-65.38,-110.87
4,8,-65.18,-111.17
4,8,-64.98,-111.46
4,8,-64.78,-111.52
4,8,-64.58,-111.42
4,8,-64.38,-111.06
4,8,-64.18,-110.50
4,8,-63.98,-109.72
4,8,-63.78,-108.78
4,8,-63.58,-107.49
4,8,-63.38,-105.97
4,8,-63.18,-104.18
4,8,-62.98,-102.20
4,8,-62.78,-100.16
4,8,-62.58,-98.07
4,8,-62.38,-95.97
4,8,-62.18,-93.86
4,8,-61.98,-91.71
4,8,-61.78,-89.53
4,8,-61.58,-87.29
4,8,-61.38,-85.02
4,8,-61.18,-82.70
4,8,-60.98,-80.34
4,8,-60.78,-77.75
4,8,-60.58,-75.01
4,8,-60.38,-72.05
4,8,-60.18,-68.96
4,8,-59.98,-65.80
4,8,-59.78,-62.61
4,8,-59.58,-59.15
4,8,-59.38,-55.51
4,8,-59.18,-51.55
4,8,-58.98,-47.37
4,8,-58.78,-43.03
4,8,-58.58,-38.58
4,8,-58.38,-34.05
4,8,-58.18,-29.46
4,8,-57.98,-24.88
4,8,-57.78,-20.29
4,8,-57.58,-15.78
4,8,-57.38,-11.31
4,8,-57.18,-6.94
4,8,-56.98,-2.64
4,8,-56.78,1.45
4,8,-56.58,5.40
4,8,-56.38,8.97
4,8,-56.18,12.30
4,8,-55.98,15.37
4,8,-55.78,18.27
4,8,-55.58,21.07
4,8,-55.38,23.81
4,8,-55.18,26.47
4,8,-54.98,29.10
4,8,-54.78,31.67
4,8,-54.58,34.22
4,8,-54.38,36.90
4,8,-54.18,39.68
4,8,-53.98,42.41
4,8,-53.78,45.13
4,8,-53.58,47.33
4,8,-53.38,49.20
4,8,-53.18,50.47
4,8,-52.98,51.35
4,8,-52.78,51.90
4,8,-52.58,52.25
4,8,-52.38,52.46
4,8,-52.18,52.59
4,8,-51.98,52.62
4,8,-51.78,52.58
4,8,-51.58,52.51
4,8,-51.38,52.41
4,8,-51.18,52.27
4,8,-50.98,52.11
4,8,-50.78,51.91
4,8,-50.58,51.69
4,8,-50.38,51.43
4,8,-50.18,51.14
4,8,-49.98,50.67
4,8,-49.78,50.08
4,8,-49.58,49.24
4,8,-49.38,48.24
4,8,-49.18,47.13
4,8,-48.98,45.95
4,8,-48.78,44.76
4,8,-48.58,43.56
4,8,-48.38,42.34
4,8,-48.18,41.10
4,8,-47.98,39.69
4,8,-47.78,38.16
4,8,-47.58,36.68
4,8,-47.38,35.24
4,8,-47.18,34.01
4,8,-46.98,32.93
4,8,-46.78,31.87
4,8,-46.58,30.82
4,8,-46.38,29.80
4,8,-46.18,28.80
4,8,-45.98,27.80
4,8,-45.78,26.80
4,8,-45.58,25.72
4,8,-45.38,24.59
4,8,-45.18,23.41
4,8,-44.98,22.19
4,8,-44.78,20.92
4,8,-44.58,19.63
4,8,-44.38,18.38
4,8,-44.18,17.18
4,8,-43.98,16.31
4,8,-43.78,15.66
4,8,-43.58,15.07
4,8,-43.38,14.51
4,8,-43.18,13.78
4,8,-42.98,12.94
4,8,-42.78,12.06
4,8,-42.58,11.16
4,8,-42.38,10.19
4,8,-42.18,9.17
4,8,-41.98,8.17
4,8,-41.78,7.17
4,8,-41.58,6.24
4,8,-41.38,5.37
4,8,-41.18,4.55
4,8,-40.98,3.77
4,8,-40.78,3.01
4,8,-40.58,2.27
4,8,-40.38,1.54
4,8,-40.18,0.82
4,8,-39.98,0.11
4,8,-39.78,-0.59
4,8,-39.58,-1.29
4,8,-39.38,-2.00
4,8,-39.18,-2.72
4,8,-38.98,-3.44
4,8,-38.78,-4.17
4,8,-38.58,-4.90
4,8,-38.38,-5.51
4,8,-38.18,-6.04
4,8,-37.98,-6.40
4,8,-37.78,-6.65
4,8,-37.58,-6.84
4,8,-37.38,-6.99
4,8,-37.18,-7.14
4,8,-36.98,-7.29
4,8,-36.78,-7.42
4,8,-36.58,-7.56
4,8,-36.38,-7.73
4,8,-36.18,-7.94
4,8,-35.98,-8.39
4,8,-35.78,-9.01
4,8,-35.58,-9.72
4,8,-35.38,-10.50
4,8,-35.18,-11.19
4,8,-34.98,-11.82
4,8,-34.78,-12.38
4,8,-34.58,-12.90
4,8,-34.38,-13.32
4,8,-34.18,-13.66
4,8,-33.98,-13.94
4,8,-33.78,-14.17
4,8,-33.58,-14.34
4,8,-33.38,-14.47
4,8,-33.18,-14.59
4,8,-32.98,-14.71
4,8,-32.78,-14.94
4,8,-32.58,-15.24
4,8,-32.38,-15.54
4,8,-32.18,-15.85
4,8,-31.98,-16.02
4,8,-31.78,-16.10
4,8,-31.58,-16.13
4,8,-31.38,-16.12
4,8,-31.18,-15.98
4,8,-30.98,-15.77
4,8,-30.78,-15.58
4,8,-30.58,-15.40
4,8,-30.38,-15.40
4,8,-30.18,-15.54
5,10,-89.58,-14.78
5,10,-89.38,-14.99
5,10,-89.18,-15.25
5,10,-88.98,-15.54
5,10,-88.78,-15.99
5,10,-88.58,-16.53
5,10,-88.38,-17.12
5,10,-88.18,-17.73
5,10,-87.98,-18.40
5,10,-87.78,-19.12
5,10,-87.58,-19.76
5,10,-87.38,-20.35
5,10,-87.18,-20.66
5,10,-86.98,-20.79
5,10,-86.78,-20.90
5,10,-86.58,-20.98
5,10,-86.38,-21.16
5,10,-86.18,-21.40
5,10,-85.98,-21.66
5,10,-85.78,-21.93
5,10,-85.58,-22.13
5,10,-85.38,-22.28
5,10,-85.18,-22.44
5,10,-84.98,-22.61
5,10,-84.78,-23.23
5,10,-84.58,-24.15
5,10,-84.38,-25.11
5,10,-84.18,-26.09
5,10,-83.98,-26.72
5,10,-83.78,-27.12
5,10,-83.58,-27.55
5,10,-83.38,-28.00
5,10,-83.18,-28.49
5,10,-82.98,-29.01
5,10,-82.78,-29.53
5,10,-82.58,-30.06
5,10,-82.38,-30.60
5,10,-82.18,-31.16
5,10,-81.98,-31.72
5,10,-81.78,-32.29
5,10,-81.58,-32.79
5,10,-81.38,-33.24
5,10,-81.18,-33.71
5,10,-80.98,-34.20
5,10,-80.78,-34.92
5,10,-80.58,-35.80
5,10,-80.38,-36.74
5,10,-80.18,-37.71
5,10,-79.98,-38.59
5,10,-79.78,-39.41
5,10,-79.58,-40.23
5,10,-79.38,-41.05
5,10,-79.18,-41.83
5,10,-78.98,-42.57
5,10,-78.78,-43.30
5,10,-78.58,-44.04
5,10,-78.38,-44.93
5,10,-78.18,-45.92
5,10,-77.98,-47.04
5,10,-77.78,-48.24
5,10,-77.58,-49.74
5,10,-77.38,-51.42
5,10,-77.18,-53.05
5,10,-76.98,-54.64
5,10,-76.78,-55.87
5,10,-76.58,-56.85
5,10,-76.38,-57.78
5,10,-76.18,-58.67
5,10,-75.98,-59.46
5,10,-75.78,-60.19
5,10,-75.58,-60.96
5,10,-75.38,-61.76
5,10,-75.18,-62.75
5,10,-74.98,-63.88
5,10,-74.78,-65.16
5,10,-74.58,-66.53
5,10,-74.38,-67.98
5,10,-74.18,-69.49
5,10,-73.98,-71.04
5,10,-73.78,-72.62
5,10,-73.58,-74.24
5,10,-73.38,-75.88
5,10,-73.18,-77.54
5,10,-72.98,-79.22
5,10,-72.78,-81.29
5,10,-72.58,-83.63
5,10,-72.38,-86.10
5,10,-72.18,-88.66
5,10,-71.98,-90.95
5,10,-71.78,-93.05
5,10,-71.58,-94.97
5,10,-71.38,-96.76
5,10,-71.18,-98.29
5,10,-70.98,-99.65
5,10,-70.78,-101.02
5,10,-70.58,-102.40
5,10,-70.38,-103.83
5,10,-70.18,-105.30
5,10,-69.98,-106.83
5,10,-69.78,-108.41
5,10,-69.58,-110.11
5,10,-69.38,-111.91
5,10,-69.18,-113.75
5,10,-68.98,-115.63
5,10,-68.78,-117.49
5,10,-68.58,-119.34
5,10,-68.38,-121.17
5,10,-68.18,-122.99
5,10,-67.98,-124.92
5,10,-67.78,-126.93
5,10,-67.58,-128.92
5,10,-67.38,-130.88
5,10,-67.18,-132.46
5,10,-66.98,-133.79
