LINE,X,Y,Bx,By,Bz,Bm,DIST_ABS,MAG_REGIONAL,MAG_MOD,mag_res
         15,28.000000,-78.296000,1131.229000,25730.400000,-42802.588000,49953.926000,43.240000,49985.428312,49951.350212,-31.502312
         15,28.000000,-78.331000,1132.997000,25730.700000,-42801.810000,49953.454000,43.275000,49985.131906,49951.189756,-31.677906
         15,28.000000,-78.373000,1131.937000,25732.000000,-42800.608000,49953.069000,43.317000,49984.776294,49950.996477,-31.707294
         15,28.000000,-78.416000,1138.018000,25732.300000,-42800.042000,49952.877000,43.360000,49984.412300,49950.797773,-31.535300
          5,8.000000,-35.040000,1013.920000,25827.300000,-43335.675000,50458.480000,0.000000,50413.633375,50443.686733,44.846625
          5,8.000000,-35.090000,1014.557000,25827.500000,-43336.029000,50458.899000,0.050000,50413.170924,50443.444914,45.728076
          5,8.000000,-35.152000,1014.698000,25828.000000,-43335.322000,50458.551000,0.112000,50412.597647,50443.147682,45.953353
          5,8.000000,-35.205000,1018.729000,25828.400000,-43333.696000,50457.440000,0.165000,50412.107730,50442.895919,45.332270
          5,8.000000,-35.275000,1018.517000,25828.300000,-43332.069000,50455.988000,0.235000,50411.460869,50442.566714,44.527131
          5,8.000000,-35.328000,1020.991000,25828.300000,-43331.574000,50455.612000,0.288000,50410.971256,50442.319988,44.640744
          5,8.000000,-35.369000,1023.537000,25828.500000,-43331.009000,50455.281000,0.329000,50410.592588,50442.130633,44.688412
          5,8.000000,-35.422000,1024.810000,25828.600000,-43329.594000,50454.143000,0.382000,50410.103207,50441.887820,44.039793
          5,8.000000,-35.448000,1028.628000,25828.400000,-43328.463000,50453.147000,0.408000,50409.863181,50441.769519,43.283819
          5,8.000000,-35.487000,1028.770000,25828.600000,-43328.322000,50453.131000,0.447000,50409.503201,50441.593079,43.627799
          5,8.000000,-35.519000,1029.335000,25829.200000,-43327.190000,50452.478000,0.479000,50409.207886,50441.449218,43.270114
          5,8.000000,-35.548000,1021.133000,25831.000000,-43326.200000,50452.383000,0.508000,50408.940298,50441.319557,43.442702
          5,8.000000,-35.598000,1023.184000,25831.800000,-43326.837000,50453.380000,0.558000,50408.479031,50441.097604,44.900969
          5,8.000000,-35.651000,1029.618000,25831.500000,-43326.766000,50453.297000,0.611000,50407.990216,50440.864560,45.306784
          5,8.000000,-35.713000,1035.416000,25831.300000,-43325.635000,50452.341000,0.673000,50407.418560,50440.594874,44.922440
          5,8.000000,-35.766000,1046.872000,25830.700000,-43325.069000,50451.785000,0.726000,50406.930029,50440.366864,44.854971
          5,8.000000,-35.830000,1047.720000,25830.300000,-43324.362000,50450.990000,0.790000,50406.340279,50440.094664,44.649721
          5,8.000000,-35.883000,1047.225000,25830.100000,-43324.008000,50450.574000,0.843000,50405.852037,50439.871865,44.721963
          5,8.000000,-35.936000,1047.367000,25830.400000,-43324.574000,50451.216000,0.896000,50405.363926,50439.651457,45.852074
          5,8.000000,-36.012000,1049.346000,25830.700000,-43323.160000,50450.197000,0.972000,50404.664222,50439.339610,45.532778
          5,8.000000,-36.059000,1053.448000,25831.600000,-43322.453000,50450.136000,1.019000,50404.231645,50439.149261,45.904355
          5,8.000000,-36.121000,1050.407000,25832.700000,-43321.958000,50450.211000,1.081000,50403.661169,50438.901117,46.549831
          5,8.000000,-36.180000,1041.073000,25833.200000,-43320.119000,50448.695000,1.140000,50403.118463,50438.668127,45.576537
          5,8.000000,-36.215000,1034.002000,25832.400000,-43319.412000,50447.532000,1.175000,50402.796595,50438.531374,44.735405
          5,8.000000,-36.262000,1024.951000,25831.400000,-43319.695000,50447.078000,1.222000,50402.364463,50438.349458,44.713537
          5,8.000000,-36.303000,1010.526000,25832.000000,-43320.119000,50447.459000,1.263000,50401.987581,50438.192389,45.471419
          5,8.000000,-36.362000,1010.597000,25831.600000,-43320.473000,50447.559000,1.322000,50401.445375,50437.969037,46.113625
          5,8.000000,-36.421000,1011.870000,25830.600000,-43319.766000,50446.465000,1.381000,50400.903332,50437.748865,45.561668
          5,8.000000,-36.477000,1008.193000,25831.200000,-43318.776000,50445.849000,1.437000,50400.389001,50437.542855,45.459999
          5,8.000000,-36.535000,1018.375000,25832.300000,-43318.210000,50446.131000,1.495000,50399.856455,50437.332560,46.274545
          5,8.000000,-36.565000,1025.234000,25831.900000,-43316.866000,50444.911000,1.525000,50399.581062,50437.225022,45.329938
          5,8.000000,-36.609000,1029.335000,25831.000000,-43316.725000,50444.413000,1.569000,50399.177227,50437.068832,45.235773
          5,8.000000,-36.656000,1039.942000,25830.800000,-43316.301000,50444.163000,1.616000,50398.745958,50436.904019,45.417042
          5,8.000000,-36.709000,1040.861000,25830.600000,-43314.250000,50442.319000,1.669000,50398.259758,50436.720693,44.059242
          5,8.000000,-36.773000,1040.508000,25831.200000,-43314.038000,50442.437000,1.733000,50397.672822,50436.502918,44.764178
          5,8.000000,-36.820000,1041.285000,25831.400000,-43313.402000,50442.009000,1.780000,50397.241912,50436.345518,44.767088
          5,8.000000,-36.882000,1031.245000,25831.700000,-43313.119000,50441.713000,1.842000,50396.673636,50436.141185,45.039364
          5,8.000000,-36.926000,1030.113000,25832.600000,-43313.260000,50442.273000,1.886000,50396.270452,50435.998470,46.002548
          5,8.000000,-36.967000,1034.497000,25832.800000,-43312.553000,50441.858000,1.927000,50395.894839,50435.867212,45.963161
          5,8.000000,-37.020000,1030.608000,25832.800000,-43312.482000,50441.717000,1.980000,50395.409407,50435.700024,46.307593
          5,8.000000,-37.070000,1034.921000,25832.900000,-43311.422000,50440.946000,2.030000,50394.951572,50435.544885,45.994428
          5,8.000000,-37.126000,1036.548000,25833.300000,-43310.927000,50440.759000,2.086000,50394.438935,50435.374134,46.320065
          5,8.000000,-37.199000,1033.154000,25833.100000,-43310.644000,50440.344000,2.159000,50393.770896,50435.156354,46.573104
          5,8.000000,-37.255000,1036.548000,25833.200000,-43309.088000,50439.129000,2.215000,50393.258596,50434.993010,45.870404
          5,8.000000,-37.322000,1041.003000,25832.700000,-43308.876000,50438.783000,2.282000,50392.645858,50434.801861,46.137142
          5,8.000000,-37.390000,1039.801000,25832.300000,-43308.523000,50438.250000,2.350000,50392.024188,50434.612671,46.225812
          5,8.000000,-37.452000,1038.881000,25832.700000,-43308.169000,50438.132000,2.412000,50391.457560,50434.444439,46.674440
          5,8.000000,-37.543000,1029.052000,25834.100000,-43308.240000,50438.708000,2.503000,50390.626220,50434.204959,48.081780
          5,8.000000,-37.616000,1023.749000,25834.700000,-43308.310000,50438.968000,2.576000,50389.959601,50434.019314,49.008399
          5,8.000000,-37.698000,1040.437000,25834.400000,-43307.603000,50438.549000,2.658000,50389.211091,50433.817722,49.337909
          5,8.000000,-37.784000,1055.781000,25833.800000,-43305.977000,50437.164000,2.744000,50388.426406,50433.614273,48.737594
          5,8.000000,-37.851000,1061.933000,25834.800000,-43304.916000,50436.895000,2.811000,50387.815320,50433.461493,49.079680
          5,8.000000,-37.922000,1069.853000,25834.800000,-43303.644000,50435.970000,2.882000,50387.167980,50433.305113,48.802020
          5,8.000000,-37.969000,1069.923000,25833.400000,-43303.431000,50435.072000,2.929000,50386.739589,50433.204746,48.332411
          5,8.000000,-38.016000,1069.570000,25833.700000,-43303.078000,50434.914000,2.976000,50386.311300,50433.106909,48.602700
          5,8.000000,-38.071000,1078.126000,25834.100000,-43302.724000,50434.998000,3.031000,50385.810243,50432.995650,49.187757
          5,8.000000,-38.118000,1071.691000,25834.600000,-43303.502000,50435.785000,3.078000,50385.382178,50432.903355,50.402822
          5,8.000000,-38.189000,1060.660000,25835.400000,-43304.775000,50437.054000,3.149000,50384.735722,50432.768827,52.318278
          5,8.000000,-38.248000,1052.316000,25835.900000,-43305.482000,50437.743000,3.208000,50384.198705,50432.661552,53.544295
          5,8.000000,-38.301000,1043.619000,25835.800000,-43303.997000,50436.236000,3.261000,50383.716438,50432.568710,52.519562
          5,8.000000,-38.365000,1044.114000,25835.600000,-43302.229000,50434.626000,3.325000,50383.134253,50432.461078,51.491747
          5,8.000000,-38.424000,1049.559000,25835.700000,-43303.149000,50435.579000,3.384000,50382.597720,50432.366226,52.981280
          5,8.000000,-38.486000,1054.933000,25835.400000,-43303.290000,50435.659000,3.446000,50382.034080,50432.271107,53.624920
          5,8.000000,-38.536000,1062.781000,25835.200000,-43301.805000,50434.446000,3.496000,50381.579663,50432.197823,52.866337
          5,8.000000,-38.574000,1072.186000,25835.200000,-43302.583000,50435.313000,3.534000,50381.234384,50432.144186,54.078616
          5,8.000000,-38.621000,1081.732000,25835.800000,-43302.229000,50435.521000,3.581000,50380.807421,50432.080317,54.713579
          5,8.000000,-38.674000,1090.359000,25836.100000,-43301.239000,50435.010000,3.634000,50380.326076,50432.011593,54.683924
          5,8.000000,-38.727000,1095.379000,25836.400000,-43300.603000,50434.727000,3.687000,50379.844862,50431.946389,54.882138
          5,8.000000,-38.794000,1092.409000,25837.700000,-43299.896000,50434.721000,3.754000,50379.236723,50431.869031,55.484277
          5,8.000000,-38.853000,1087.884000,25839.400000,-43299.047000,50434.766000,3.813000,50378.701370,50431.805633,56.064630
          5,8.000000,-38.914000,1082.934000,25840.100000,-43298.482000,50434.532000,3.874000,50378.148040,50431.744770,56.383960
          5,8.000000,-38.991000,1080.883000,25839.700000,-43297.562000,50433.494000,3.951000,50377.449823,50431.674798,56.044177
          5,8.000000,-39.053000,1081.944000,25839.100000,-43295.936000,50431.813000,4.013000,50376.887823,50431.624060,54.925177
          5,8.000000,-39.102000,1080.671000,25839.800000,-43296.219000,50432.387000,4.062000,50376.443788,50431.587521,55.943212
          5,8.000000,-39.144000,1080.106000,25839.400000,-43295.795000,50431.806000,4.104000,50376.063276,50431.558720,55.742724
          5,8.000000,-39.185000,1079.540000,25837.700000,-43295.370000,50430.559000,4.145000,50375.691903,50431.532858,54.867097
          5,8.000000,-39.243000,1078.126000,25838.000000,-43295.653000,50430.925000,4.203000,50375.166680,50431.500093,55.758320
          5,8.000000,-39.296000,1085.480000,25838.400000,-43296.219000,50431.773000,4.256000,50374.686872,50431.474090,57.086128
          5,8.000000,-39.352000,1092.975000,25838.300000,-43297.209000,50432.734000,4.312000,50374.180048,50431.450726,58.553952
          5,8.000000,-39.411000,1096.157000,25838.600000,-43297.280000,50433.017000,4.371000,50373.646230,50431.430708,59.370770
          5,8.000000,-39.464000,1104.642000,25838.500000,-43296.997000,50432.908000,4.424000,50373.166837,50431.416772,59.741163
          5,8.000000,-39.514000,1112.774000,25837.700000,-43296.078000,50431.888000,4.474000,50372.714700,50431.407156,59.173300
          5,8.000000,-39.567000,1116.522000,25838.600000,-43294.451000,50431.036000,4.527000,50372.235562,50431.400726,58.800438
          5,8.000000,-39.614000,1116.592000,25840.200000,-43293.673000,50431.189000,4.574000,50371.810775,50431.398282,59.378225
          5,8.000000,-39.649000,1114.117000,25841.100000,-43294.310000,50432.142000,4.609000,50371.494512,50431.398460,60.647488
          5,8.000000,-39.687000,1116.663000,25840.300000,-43292.896000,50430.574000,4.647000,50371.151205,50431.400593,59.422795
          5,8.000000,-39.725000,1120.269000,25840.700000,-43292.825000,50430.799000,4.685000,50370.807965,50431.404752,59.991035
          5,8.000000,-39.760000,1118.572000,25842.700000,-43292.825000,50431.786000,4.720000,50370.491882,50431.410383,61.294118
          5,8.000000,-39.804000,1120.269000,25843.400000,-43291.269000,50430.847000,4.764000,50370.094603,50431.419919,60.752397
          5,8.000000,-39.857000,1122.178000,25843.400000,-43291.340000,50430.950000,4.817000,50369.616181,50431.435057,61.333819
          5,8.000000,-39.904000,1118.784000,25844.600000,-43291.340000,50431.490000,4.864000,50369.192030,50431.451835,62.297970
          5,8.000000,-39.966000,1113.835000,25846.300000,-43290.916000,50431.887000,4.926000,50368.632669,50431.478813,63.254331
          5,8.000000,-40.028000,1111.501000,25846.700000,-43290.845000,50431.980000,4.988000,50368.073488,50431.511335,63.906512
          5,8.000000,-40.092000,1114.047000,25846.100000,-43291.411000,50432.214000,5.052000,50367.496456,50431.550755,64.717544
          5,8.000000,-40.160000,1122.886000,25846.100000,-43291.623000,50432.592000,5.120000,50366.883569,50431.599185,65.708431
          5,8.000000,-40.204000,1126.421000,25847.400000,-43289.501000,50431.516000,5.164000,50366.487110,50431.634136,65.028890
          5,8.000000,-40.242000,1129.462000,25847.700000,-43288.441000,50430.828000,5.202000,50366.144786,50431.666615,64.683214
          5,8.000000,-40.272000,1131.724000,25847.200000,-43288.158000,50430.379000,5.232000,50365.874578,50431.693764,64.504422
          5,8.000000,-40.313000,1129.745000,25847.700000,-43286.885000,50429.499000,5.273000,50365.505361,50431.733025,63.993639
          5,8.000000,-40.366000,1131.654000,25848.000000,-43286.390000,50429.270000,5.326000,50365.028198,50431.787481,64.241802
          5,8.000000,-40.418000,1133.421000,25848.100000,-43285.754000,50428.815000,5.378000,50364.560164,50431.844986,64.254836
          5,8.000000,-40.483000,1136.179000,25848.600000,-43285.117000,50428.587000,5.443000,50363.975300,50431.922570,64.611700
          5,8.000000,-40.530000,1138.513000,25848.900000,-43284.340000,50428.126000,5.490000,50363.552521,50431.982634,64.573479
          5,8.000000,-40.577000,1138.866000,25849.400000,-43283.703000,50427.844000,5.537000,50363.129844,50432.046038,64.714156
          5,8.000000,-40.645000,1135.543000,25850.200000,-43283.915000,50428.361000,5.605000,50362.518495,50432.143708,65.842505
          5,8.000000,-40.703000,1127.694000,25850.500000,-43284.269000,50428.642000,5.663000,50361.997220,50432.232585,66.644780
          5,8.000000,-40.771000,1120.906000,25850.500000,-43283.562000,50427.884000,5.731000,50361.386271,50432.343347,66.497729
          5,8.000000,-40.827000,1125.714000,25849.800000,-43283.137000,50427.268000,5.787000,50360.883297,50432.439900,66.384703
          5,8.000000,-40.880000,1124.724000,25849.400000,-43282.006000,50426.070000,5.840000,50360.407404,50432.535739,65.662596
          5,8.000000,-40.935000,1124.300000,25851.100000,-43281.865000,50426.811000,5.895000,50359.913691,50432.639794,66.897309
          5,8.000000,-40.997000,1126.068000,25851.700000,-43282.218000,50427.461000,5.957000,50359.357310,50432.762727,68.103690
          5,8.000000,-41.062000,1119.986000,25850.300000,-43281.228000,50425.758000,6.022000,50358.774201,50432.898044,66.983799
          5,8.000000,-41.132000,1119.350000,25850.800000,-43280.875000,50425.697000,6.092000,50358.146457,50433.051163,67.550543
          5,8.000000,-41.203000,1117.582000,25852.200000,-43281.370000,50426.800000,6.163000,50357.509978,50433.214327,69.290022
          5,8.000000,-41.285000,1122.178000,25852.100000,-43281.723000,50427.155000,6.245000,50356.775183,50433.412652,70.379817
          5,8.000000,-41.352000,1122.037000,25851.800000,-43281.016000,50426.391000,6.312000,50356.175035,50433.582588,70.215965
          5,8.000000,-41.391000,1122.108000,25851.700000,-43280.380000,50425.795000,6.351000,50355.825791,50433.684780,69.969209
          5,8.000000,-41.426000,1125.714000,25851.900000,-43279.036000,50424.825000,6.386000,50355.512427,50433.778546,69.312573
          5,8.000000,-41.446000,1133.351000,25852.700000,-43277.339000,50423.949000,6.406000,50355.333388,50433.833001,68.615612
          5,8.000000,-41.464000,1141.270000,25852.200000,-43276.773000,50423.386000,6.424000,50355.172268,50433.882553,68.213732
          5,8.000000,-41.514000,1141.765000,25853.100000,-43275.854000,50423.070000,6.474000,50354.724794,50434.022906,68.345206
          5,8.000000,-41.570000,1139.715000,25854.400000,-43274.935000,50422.901000,6.530000,50354.223761,50434.184829,68.677239
          5,8.000000,-41.626000,1131.866000,25855.200000,-43273.733000,50422.103000,6.586000,50353.722874,50434.351756,68.380126
          5,8.000000,-41.690000,1127.694000,25857.000000,-43273.097000,50422.386000,6.650000,50353.150610,50434.548665,69.235390
          5,8.000000,-41.737000,1127.623000,25857.400000,-43272.177000,50421.801000,6.697000,50352.730476,50434.697442,69.070524
          5,8.000000,-41.799000,1131.512000,25858.100000,-43272.389000,50422.429000,6.759000,50352.176414,50434.899110,70.252586
          5,8.000000,-41.852000,1136.321000,25858.500000,-43273.238000,50423.470000,6.812000,50351.702923,50435.076386,71.767077
          5,8.000000,-41.922000,1136.108000,25858.400000,-43272.319000,50422.625000,6.882000,50351.077757,50435.317422,71.547243
          5,8.000000,-41.993000,1140.563000,25858.600000,-43271.965000,50422.525000,6.953000,50350.443894,50435.569924,72.081106
          5,8.000000,-42.043000,1140.280000,25859.300000,-43271.541000,50422.514000,7.003000,50349.997653,50435.752590,72.516347
          5,8.000000,-42.099000,1142.331000,25859.500000,-43270.480000,50421.752000,7.059000,50349.498001,50435.961931,72.253999
          5,8.000000,-42.151000,1150.251000,25860.100000,-43270.622000,50422.362000,7.111000,50349.034169,50436.160815,73.327831
          5,8.000000,-42.225000,1149.614000,25860.600000,-43270.268000,50422.300000,7.185000,50348.374318,50436.451300,73.925682
          5,8.000000,-42.319000,1152.018000,25860.900000,-43270.551000,50422.752000,7.279000,50347.536498,50436.832903,75.215502
          5,8.000000,-42.425000,1151.311000,25861.800000,-43269.702000,50422.469000,7.385000,50346.592216,50437.280105,75.876784
          5,8.000000,-42.522000,1141.270000,25862.800000,-43268.854000,50422.025000,7.482000,50345.728568,50437.704960,76.296432
          5,8.000000,-42.604000,1142.119000,25863.300000,-43268.995000,50422.422000,7.564000,50344.998815,50438.075709,77.423185
          5,8.000000,-42.674000,1143.180000,25863.300000,-43268.359000,50421.900000,7.634000,50344.376104,50438.400567,77.523896
          5,8.000000,-42.730000,1150.392000,25863.800000,-43268.076000,50422.078000,7.690000,50343.878100,50438.665976,78.199900
          5,8.000000,-42.795000,1160.362000,25864.800000,-43267.723000,50422.516000,7.755000,50343.300242,50438.980165,79.215758
          5,8.000000,-42.842000,1162.979000,25865.200000,-43266.945000,50422.114000,7.802000,50342.882530,50439.211430,79.231470
          5,8.000000,-42.915000,1166.090000,25865.100000,-43267.510000,50422.620000,7.875000,50342.233946,50439.577386,80.386054
          5,8.000000,-42.983000,1168.140000,25865.600000,-43267.015000,50422.499000,7.943000,50341.630010,50439.925626,80.868990
          5,8.000000,-43.050000,1161.494000,25866.000000,-43266.025000,50421.702000,8.010000,50341.035166,50440.275628,80.666834
          5,8.000000,-43.147000,1152.018000,25866.700000,-43265.884000,50421.722000,8.107000,50340.174344,50440.794346,81.547656
          5,8.000000,-43.209000,1151.382000,25867.500000,-43266.096000,50422.300000,8.169000,50339.624358,50441.133260,82.675642
          5,8.000000,-43.273000,1146.220000,25868.100000,-43266.167000,50422.551000,8.233000,50339.056819,50441.489068,83.494181
          5,8.000000,-43.344000,1148.695000,25868.500000,-43265.813000,50422.509000,8.304000,50338.427428,50441.890807,84.081572
          5,8.000000,-43.403000,1157.039000,25869.000000,-43265.530000,50422.713000,8.363000,50337.904592,50442.230200,84.808408
          5,8.000000,-43.467000,1162.625000,25870.100000,-43265.601000,50423.467000,8.427000,50337.337632,50442.603989,86.129368
          5,8.000000,-43.526000,1164.746000,25870.600000,-43263.904000,50422.316000,8.486000,50336.815134,50442.953711,85.500866
          5,8.000000,-43.576000,1168.211000,25871.400000,-43261.995000,50421.169000,8.536000,50336.372467,50443.253898,84.796533
          5,8.000000,-43.623000,1165.878000,25871.400000,-43261.641000,50420.811000,8.583000,50335.956465,50443.539225,84.854535
          5,8.000000,-43.682000,1166.655000,25872.200000,-43261.146000,50420.815000,8.642000,50335.434397,50443.901677,85.380603
          5,8.000000,-43.738000,1168.989000,25872.700000,-43260.510000,50420.580000,8.698000,50334.939025,50444.250042,85.640975
          5,8.000000,-43.805000,1165.736000,25873.200000,-43259.944000,50420.276000,8.765000,50334.346539,50444.672310,85.929461
          5,8.000000,-43.858000,1169.060000,25873.700000,-43258.601000,50419.457000,8.818000,50333.878005,50445.010498,85.578995
          5,8.000000,-43.911000,1172.595000,25873.700000,-43257.894000,50418.932000,8.871000,50333.409601,50445.352297,85.522399
          5,8.000000,-43.970000,1180.091000,25874.500000,-43257.894000,50419.517000,8.930000,50332.888325,50445.736964,86.628675
          5,8.000000,-44.022000,1183.909000,25875.100000,-43257.328000,50419.429000,8.982000,50332.429030,50446.079575,86.999970
          5,8.000000,-44.081000,1183.272000,25876.000000,-43257.682000,50420.180000,9.041000,50331.908059,50446.472290,88.271941
          5,8.000000,-44.140000,1189.990000,25877.200000,-43257.328000,50420.650000,9.100000,50331.387250,50446.869153,89.262750
          5,8.000000,-44.187000,1192.536000,25878.500000,-43257.045000,50421.135000,9.147000,50330.972485,50447.188202,90.162515
          5,8.000000,-44.234000,1194.657000,25878.500000,-43256.621000,50420.821000,9.194000,50330.557823,50447.509772,90.263177
          5,8.000000,-44.278000,1196.920000,25879.400000,-43256.338000,50421.094000,9.238000,50330.169722,50447.813056,90.924278
          5,8.000000,-44.319000,1197.344000,25880.900000,-43257.328000,50422.724000,9.279000,50329.808164,50448.097571,92.915836
          5,8.000000,-44.369000,1202.789000,25881.200000,-43256.267000,50422.097000,9.329000,50329.367345,50448.446979,92.729655
          5,8.000000,-44.422000,1207.173000,25882.500000,-43255.560000,50422.263000,9.382000,50328.900204,50448.820206,93.362796
          5,8.000000,-44.487000,1211.062000,25883.200000,-43255.631000,50422.776000,9.447000,50328.327475,50449.281827,94.448525
          5,8.000000,-44.534000,1213.749000,25884.100000,-43254.217000,50422.089000,9.494000,50327.913470,50449.618199,94.175530
          5,8.000000,-44.584000,1223.436000,25885.200000,-43252.166000,50421.129000,9.544000,50327.473152,50449.978344,93.655848
          5,8.000000,-44.630000,1229.164000,25886.500000,-43250.540000,50420.541000,9.590000,50327.068163,50450.311708,93.472837
          5,8.000000,-44.677000,1231.214000,25887.200000,-43251.600000,50421.860000,9.637000,50326.654472,50450.654263,95.205528
          5,8.000000,-44.727000,1231.426000,25886.700000,-43251.247000,50421.305000,9.687000,50326.214488,50451.020762,95.090512
          5,8.000000,-44.795000,1226.972000,25886.400000,-43251.459000,50421.224000,9.755000,50325.616296,50451.522490,95.607704
          5,8.000000,-44.848000,1223.578000,25885.400000,-43252.166000,50421.235000,9.808000,50325.150208,50451.916043,96.084792
          5,8.000000,-44.898000,1219.264000,25885.800000,-43251.530000,50420.790000,9.858000,50324.710623,50452.289222,96.079377
          5,8.000000,-44.977000,1217.426000,25886.000000,-43252.237000,50421.455000,9.937000,50324.016315,50452.882373,97.438685
          5,8.000000,-45.045000,1212.405000,25886.700000,-43252.308000,50421.754000,10.005000,50323.418917,50453.396140,98.335083
          5,8.000000,-45.121000,1219.406000,25887.900000,-43252.661000,50422.842000,10.081000,50322.751491,50453.973530,100.090509
          5,8.000000,-45.197000,1231.356000,25888.400000,-43252.873000,50423.571000,10.157000,50322.084334,50454.553921,101.486666
          5,8.000000,-45.250000,1243.235000,25888.900000,-43252.025000,50423.392000,10.210000,50321.619240,50454.960238,101.772760
          5,8.000000,-45.315000,1252.923000,25888.700000,-43252.378000,50423.832000,10.275000,50321.049020,50455.460090,102.782980
          5,8.000000,-45.382000,1250.660000,25888.400000,-43251.813000,50423.137000,10.342000,50320.461461,50455.976841,102.675539
          5,8.000000,-45.456000,1252.710000,25889.100000,-43251.883000,50423.608000,10.416000,50319.812758,50456.549025,103.795242
          5,8.000000,-45.535000,1263.671000,25888.700000,-43252.661000,50424.343000,10.495000,50319.120506,50457.161100,105.222494
          5,8.000000,-45.597000,1265.580000,25888.800000,-43252.308000,50424.139000,10.557000,50318.577423,50457.642027,105.561577
          5,8.000000,-45.667000,1264.236000,25889.900000,-43251.813000,50424.245000,10.627000,50317.964481,50458.185256,106.280519
          5,8.000000,-45.735000,1264.095000,25889.300000,-43253.085000,50425.025000,10.695000,50317.369270,50458.712870,107.655730
          5,8.000000,-45.811000,1254.407000,25889.400000,-43254.712000,50426.230000,10.771000,50316.704289,50459.301998,109.525711
          5,8.000000,-45.891000,1253.417000,25889.200000,-43254.853000,50426.224000,10.851000,50316.004600,50459.920944,110.219400
          5,8.000000,-45.952000,1253.205000,25889.200000,-43255.914000,50427.128000,10.912000,50315.471288,50460.391692,111.656712
          5,8.000000,-46.020000,1249.882000,25888.700000,-43257.399000,50428.063000,10.980000,50314.876980,50460.914852,113.186020
          5,8.000000,-46.073000,1259.994000,25886.900000,-43256.480000,50426.602000,11.033000,50314.413920,50461.321181,112.188080
          5,8.000000,-46.129000,1273.358000,25886.900000,-43255.419000,50426.028000,11.089000,50313.924790,50461.748910,112.103210
          5,8.000000,-46.199000,1280.146000,25885.100000,-43254.570000,50424.548000,11.159000,50313.313584,50462.280903,111.234416
          5,8.000000,-46.249000,1277.601000,25885.000000,-43254.712000,50424.553000,11.209000,50312.877148,50462.658836,111.675852
          5,8.000000,-46.314000,1270.883000,25886.000000,-43254.924000,50425.079000,11.274000,50312.309956,50463.147249,112.769044
          5,8.000000,-46.364000,1265.085000,25886.500000,-43254.641000,50424.947000,11.324000,50311.873788,50463.520489,113.073212
          5,8.000000,-46.405000,1266.287000,25887.600000,-43254.853000,50425.724000,11.365000,50311.516217,50463.824803,114.207783
          5,8.000000,-46.466000,1276.398000,25887.900000,-43254.924000,50426.194000,11.426000,50310.984367,50464.274416,115.209633
          5,8.000000,-46.513000,1278.590000,25887.600000,-43256.550000,50427.490000,11.473000,50310.574699,50464.618075,116.915301
          5,8.000000,-46.575000,1280.712000,25887.200000,-43255.277000,50426.247000,11.535000,50310.034444,50465.067428,116.212556
          5,8.000000,-46.625000,1282.197000,25887.300000,-43254.782000,50425.911000,11.585000,50309.598884,50465.426266,116.312116
          5,8.000000,-46.666000,1284.459000,25887.100000,-43256.055000,50426.958000,11.626000,50309.241813,50465.717996,117.716187
          5,8.000000,-46.713000,1300.157000,25886.800000,-43256.197000,50427.328000,11.673000,50308.832583,50466.049467,118.495417
          5,8.000000,-46.757000,1309.067000,25885.300000,-43256.904000,50427.395000,11.717000,50308.449568,50466.356773,118.945432
          5,8.000000,-46.816000,1307.440000,25884.500000,-43256.550000,50426.639000,11.776000,50307.936121,50466.764013,118.702879
          5,8.000000,-46.863000,1305.814000,25884.600000,-43258.742000,50428.528000,11.823000,50307.527220,50467.084245,121.000780
          5,8.000000,-46.910000,1295.490000,25884.200000,-43260.298000,50429.391000,11.870000,50307.118422,50467.400568,122.272578
          5,8.000000,-46.960000,1296.480000,25883.700000,-43260.439000,50429.281000,11.920000,50306.683643,50467.732577,122.597357
          5,8.000000,-47.004000,1306.592000,25883.700000,-43261.217000,50430.209000,11.964000,50306.301135,50468.020723,123.907865
          5,8.000000,-47.066000,1310.127000,25883.500000,-43261.217000,50430.198000,12.026000,50305.762299,50468.420033,124.435701
          5,8.000000,-47.121000,1315.360000,25883.500000,-43262.773000,50431.669000,12.081000,50305.284449,50468.767352,126.384551
          5,8.000000,-47.189000,1326.037000,25882.500000,-43262.278000,50431.011000,12.149000,50304.693848,50469.187283,126.317152
          5,8.000000,-47.254000,1332.189000,25881.200000,-43261.924000,50430.203000,12.214000,50304.129505,50469.578344,126.073495
          5,8.000000,-47.312000,1330.704000,25880.600000,-43263.692000,50431.372000,12.272000,50303.626103,50469.918295,127.745897
          5,8.000000,-47.386000,1339.190000,25880.500000,-43263.551000,50431.424000,12.346000,50302.984059,50470.339039,128.439941
          5,8.000000,-47.442000,1348.665000,25879.200000,-43263.409000,50430.888000,12.402000,50302.498358,50470.647281,128.389642
          5,8.000000,-47.494000,1351.069000,25877.600000,-43262.561000,50429.403000,12.454000,50302.047481,50470.925301,127.355519
          5,8.000000,-47.565000,1353.049000,25877.000000,-43262.985000,50429.513000,12.525000,50301.432064,50471.291577,128.080936
          5,8.000000,-47.612000,1353.897000,25876.200000,-43263.975000,50429.974000,12.572000,50301.024804,50471.525228,128.949196
          5,8.000000,-47.682000,1348.735000,25875.700000,-43263.197000,50428.912000,12.642000,50300.418438,50471.859623,128.493562
          5,8.000000,-47.773000,1348.594000,25876.200000,-43263.480000,50429.407000,12.733000,50299.630504,50472.268849,129.776496
