,LINE,EAST,NRTH,res_TMI,fit_TMI
1060,9,18.0,-82.78,-35.01,-32.40163156503035
1061,9,18.0,-82.38,-36.64,-33.999127774943695
1062,9,18.0,-81.98,-37.75,-35.69160087809684
1063,9,18.0,-81.58,-38.87,-37.485173766935524
1064,9,18.0,-81.18,-40.23,-39.38631946872158
1065,9,18.0,-80.78,-41.87,-41.40186178354108
1066,9,18.0,-80.38,-43.9,-43.53896943641396
1067,9,18.0,-79.98,-46.23,-45.80514165215096
1068,9,18.0,-79.58,-48.72,-48.20818252772109
1069,9,18.0,-79.18,-51.13,-50.756160921965986
1070,9,18.0,-78.78,-53.27,-53.45735178262303
1071,9,18.0,-78.38,-56.01,-56.32015386068952
1072,9,18.0,-77.98,-59.83,-59.35297759549408
1073,9,18.0,-77.58,-63.65,-62.56409556445456
1074,9,18.0,-77.18,-67.06,-65.96144625826574
1075,9,18.0,-76.78,-70.32,-69.5523800529528
1076,9,18.0,-76.38,-73.38,-73.34333411089493
1077,9,18.0,-75.98,-76.61,-77.33942059056955
1078,9,18.0,-75.58,-80.36,-81.5439100616847
1079,9,18.0,-75.18,-84.06,-85.95758956388421
1080,9,18.0,-74.78,-87.39,-90.57797256766284
1081,9,18.0,-74.38,-91.09,-95.39833658940717
1082,9,18.0,-73.98,-95.51,-100.40656395536396
1083,9,18.0,-73.58,-100.33,-105.58376300601762
1084,9,18.0,-73.18,-105.45,-110.90265195633285
1085,9,18.0,-72.78,-111.37,-116.32569704011043
1086,9,18.0,-72.38,-118.64,-121.80301209533087
1087,9,18.0,-71.98,-125.37,-127.27005018587836
1088,9,18.0,-71.58,-130.45,-132.64515094497963
1089,9,18.0,-71.18,-134.63,-137.82705135901824
1090,9,18.0,-70.78,-138.15,-142.69252289211357
1091,9,18.0,-70.38,-141.25,-147.09436236474352
1092,9,18.0,-69.98,-144.07,-150.86003276282958
1093,9,18.0,-69.58,-146.82,-153.79131338040204
1094,9,18.0,-69.18,-149.5,-155.66536061473107
1095,9,18.0,-68.78,-151.69,-156.23757924581972
1096,9,18.0,-68.38,-152.32,-155.2466326987061
1097,9,18.0,-67.98,-151.24,-152.4217547890692
1098,9,18.0,-67.58,-148.09,-147.4922528144309
1099,9,18.0,-67.18,-141.96,-140.19872884119283
1100,9,18.0,-66.78,-132.47,-130.30515128860662
1101,9,18.0,-66.38,-119.56,-117.61058584253668
1102,9,18.0,-65.98,-104.01,-101.95927060062637
1103,9,18.0,-65.58,-86.55,-83.24789827004103
1104,9,18.0,-65.18,-66.91,-61.4294664424788
1105,9,18.0,-64.78,-43.36,-36.51376825049468
1106,9,18.0,-64.38,-13.95,-8.565302026681913
1107,9,18.0,-63.98,20.43,22.300169652385097
1108,9,18.0,-63.58,58.19,55.91915366201767
1109,9,18.0,-63.18,100.16,92.08319790072018
1110,9,18.0,-62.78,146.13,130.54071496547004
1111,9,18.0,-62.38,190.8,170.99834537261302
1112,9,18.0,-61.98,231.36,213.1227781837782
1113,9,18.0,-61.58,268.36,256.5439982025129
1114,9,18.0,-61.18,301.78,300.86061454397304
1115,9,18.0,-60.78,337.21,345.6473840147107
1116,9,18.0,-60.38,377.28,390.4644704687184
1117,9,18.0,-59.98,420.04,434.867554329668
1118,9,18.0,-59.58,464.62,478.41772559532905
1119,9,18.0,-59.18,510.16,520.6901674261842
1120,9,18.0,-58.78,556.83,561.2809017816486
1121,9,18.0,-58.38,601.59,599.8112261641452
1122,9,18.0,-57.98,640.72,635.9298296149009
1123,9,18.0,-57.58,675.85,669.312874819083
1124,9,18.0,-57.18,708.37,699.6625457492812
1125,9,18.0,-56.78,736.54,726.7046896870365
1126,9,18.0,-56.38,759.63,750.1862471987075
1127,9,18.0,-55.98,778.34,769.8731847878724
1128,9,18.0,-55.58,793.47,785.5496367974862
1129,9,18.0,-55.18,804.98,797.018927790655
1130,9,18.0,-54.78,812.55,804.1070718393645
1131,9,18.0,-54.38,816.14,806.6692048146441
1132,9,18.0,-53.98,815.1,804.5991639622356
1133,9,18.0,-53.58,807.77,797.8420493150392
1134,9,18.0,-53.18,795.42,786.4090639471842
1135,9,18.0,-52.78,780.56,770.3932564219624
1136,9,18.0,-52.38,764.01,749.9840700925943
1137,9,18.0,-51.98,745.45,725.4780169987661
1138,9,18.0,-51.58,724.11,697.2825847841378
1139,9,18.0,-51.18,700.48,665.9108986727745
1140,9,18.0,-50.78,673.89,631.9658228988491
1141,9,18.0,-50.38,641.96,596.1139800458659
1142,9,18.0,-49.98,603.44,559.0521867378615
1143,9,18.0,-49.58,559.07,521.4704563823755
1144,9,18.0,-49.18,510.98,484.0164583845998
1145,9,18.0,-48.78,466.04,447.26590390691854
1146,9,18.0,-48.38,425.8,411.7019243319623
1147,9,18.0,-47.98,385.35,377.7046172940474
1148,9,18.0,-47.58,344.46,345.55013755430946
1149,9,18.0,-47.18,306.65,315.4174348488954
1150,9,18.0,-46.78,276.7,287.40015029147946
1151,9,18.0,-46.38,252.47,261.52119975232773
1152,9,18.0,-45.98,229.38,237.74798856496835
1153,9,18.0,-45.58,206.27,216.0067900482568
1154,9,18.0,-45.18,182.88,196.19540606020362
1155,9,18.0,-44.78,160.9,178.1937111764281
1156,9,18.0,-44.38,142.79,161.8720277856733
1157,9,18.0,-43.98,127.6,147.09749398631783
1158,9,18.0,-43.58,113.65,133.73869625326734
1159,9,18.0,-43.18,101.68,121.66887576783527
1160,9,18.0,-42.78,91.1,110.76800886502225
1161,9,18.0,-42.38,80.74,100.9240293943167
1162,9,18.0,-41.98,70.59,92.03341826584237
1163,9,18.0,-41.58,60.8,84.00134184181647
1164,9,18.0,-41.18,51.82,76.74148087180922
1165,9,18.0,-40.78,44.18,70.17565744404122
1166,9,18.0,-40.38,37.91,64.23333942154439
1167,9,18.0,-39.98,32.38,58.85107968092183
1168,9,18.0,-39.58,27.23,53.97193040754929
1169,9,18.0,-39.18,22.94,49.54485984479906
1170,9,18.0,-38.78,19.43,45.524189398648154
1171,9,18.0,-38.38,15.97,41.86906211581669
1172,9,18.0,-37.98,12.47,38.54294866133892
1173,9,18.0,-37.58,9.72,35.5131935193781
1174,9,18.0,-37.18,8.51,32.75060183750115
1175,9,18.0,-36.78,7.46,30.229065828831263
1176,9,18.0,-36.38,5.7,27.92522871176859
1177,9,18.0,-35.98,3.68,25.818183634325827
1178,9,18.0,-35.58,1.4,23.889204775545117
1179,9,18.0,-35.18,-0.93,22.121507749315654
1180,9,18.0,-34.78,-3.28,20.50003649164608
1181,9,18.0,-34.38,-5.55,19.01127394482578
1182,9,18.0,-33.98,-7.5,17.643074028422063
1183,9,18.0,-33.58,-8.85,16.38451258604996
1184,9,18.0,-33.18,-9.73,15.225755202707367
1185,9,18.0,-32.78,-10.58,14.157939990772887
1186,9,18.0,-32.38,-11.45,13.173073637280233
1187,9,18.0,-31.98,-11.9,12.263939187197103
1188,9,18.0,-31.58,-11.91,11.42401420514731
1189,9,18.0,-31.18,-11.86,10.647398111044765
1190,9,18.0,-30.78,-11.74,9.928747623145638
1191,9,18.0,-30.38,-11.89,9.263219365804211
1192,10,20.0,-89.58,-23.77,-15.443438344721002
1193,10,20.0,-89.18,-24.77,-16.085799786620733
1194,10,20.0,-88.78,-25.71,-16.76193830747294
1195,10,20.0,-88.38,-26.34,-17.47395712261863
1196,10,20.0,-87.98,-26.95,-18.224106595233426
1197,10,20.0,-87.58,-27.47,-19.014795114383816
1198,10,20.0,-87.18,-28.14,-19.84860072513199
1199,10,20.0,-86.78,-29.25,-20.72828353722091
1200,10,20.0,-86.38,-30.18,-21.65679893132106
1201,10,20.0,-85.98,-30.6,-22.637311571110157
1202,10,20.0,-85.58,-31.4,-23.673210214728417
1203,10,20.0,-85.18,-32.72,-24.768123298826712
1204,10,20.0,-84.78,-34.06,-25.92593524132458
1205,10,20.0,-84.38,-35.39,-27.150803373265664
1206,10,20.0,-83.98,-36.77,-28.447175362379145
1207,10,20.0,-83.58,-38.15,-29.81980692952278
1208,10,20.0,-83.18,-39.6,-31.27377957843645
1209,10,20.0,-82.78,-41.17,-32.814517955185885
1210,10,20.0,-82.38,-42.62,-34.44780631946027
1211,10,20.0,-81.98,-43.79,-36.179803437205905
1212,10,20.0,-81.58,-45.09,-38.01705498304956
1213,10,20.0,-81.18,-46.71,-39.966502258371
1214,10,20.0,-80.78,-48.41,-42.03548567099028
1215,10,20.0,-80.38,-50.18,-44.23174096524385
1216,10,20.0,-79.98,-52.17,-46.56338561232855
1217,10,20.0,-79.58,-54.52,-49.038892041060215
1218,10,20.0,-79.18,-57.0,-51.66704347261392
1219,10,20.0,-78.78,-59.5,-54.456866979010385
1220,10,20.0,-78.38,-62.47,-57.41753696634
1221,10,20.0,-77.98,-66.35,-60.55824053972757
1222,10,20.0,-77.58,-70.27,-63.887994086118574
1223,10,20.0,-77.18,-73.63,-67.41539786781678
1224,10,20.0,-76.78,-76.52,-71.1483124269352
1225,10,20.0,-76.38,-78.79,-75.09343716693499
1226,10,20.0,-75.98,-81.47,-79.2557676763199
1227,10,20.0,-75.58,-84.87,-83.6379043732907
1228,10,20.0,-75.18,-88.31,-88.23918122875777
1229,10,20.0,-74.78,-91.75,-93.05458026852622
1230,10,20.0,-74.38,-95.47,-98.07339621306635
1231,10,20.0,-73.98,-99.88,-103.27761739718868
1232,10,20.0,-73.58,-104.91,-108.63999600043653
1233,10,20.0,-73.18,-110.16,-114.121795203826
1234,10,20.0,-72.78,-115.5,-119.6702262943234
1235,10,20.0,-72.38,-120.98,-125.21562829266549
1236,10,20.0,-71.98,-126.41,-130.66849918831713
1237,10,20.0,-71.58,-131.47,-135.9165623433026
1238,10,20.0,-71.18,-135.34,-140.8221414257081
1239,10,20.0,-70.78,-137.89,-145.22021371887718
1240,10,20.0,-70.38,-139.94,-148.91759800695453
1241,10,20.0,-69.98,-141.93,-151.6937835163349
1242,10,20.0,-69.58,-143.59,-153.30388744538567
1243,10,20.0,-69.18,-144.76,-153.48410653936935
1244,10,20.0,-68.78,-145.08,-151.95977998817338
1245,10,20.0,-68.38,-143.46,-148.4558099613992
1246,10,20.0,-67.98,-139.82,-142.7087362863045
1247,10,20.0,-67.58,-134.03,-134.47932339126788
1248,10,20.0,-67.18,-125.02,-123.56421634067694
1249,10,20.0,-66.78,-112.56,-109.80518767745376
1250,10,20.0,-66.38,-97.27,-93.09481162745926
1251,10,20.0,-65.98,-79.62,-73.37805547709117
1252,10,20.0,-65.58,-59.32,-50.650136438310675
1253,10,20.0,-65.18,-35.66,-24.95182177404425
1254,10,20.0,-64.78,-8.29,3.63611241957438
1255,10,20.0,-64.38,23.25,34.99749330451365
1256,10,20.0,-63.98,59.58,68.98312798086711
1257,10,20.0,-63.58,100.04,105.41048346722594
1258,10,20.0,-63.18,144.06,144.06117132753172
1259,10,20.0,-62.78,190.82,184.67752641476102
1260,10,20.0,-62.38,236.35,226.95995918105015
1261,10,20.0,-61.98,278.7,270.56666166679884
1262,10,20.0,-61.58,318.44,315.1167155933189
1263,10,20.0,-61.18,355.76,360.1968621411002
1264,10,20.0,-60.78,394.45,405.3713783340636
1265,10,20.0,-60.38,436.47,450.19387789201215
1266,10,20.0,-59.98,480.54,494.21954881812707
1267,10,20.0,-59.58,525.89,537.0163816139096
1268,10,20.0,-59.18,571.8,578.1742602964882
1269,10,20.0,-58.78,618.32,617.3112581743708
1270,10,20.0,-58.38,663.3,654.0769719026998
1271,10,20.0,-57.98,703.88,688.1531442264002
1272,10,20.0,-57.58,740.52,719.2521204108431
1273,10,20.0,-57.18,773.48,747.1138522089823
1274,10,20.0,-56.78,801.44,771.5022309968896
1275,10,20.0,-56.38,824.08,792.2015331115138
1276,10,20.0,-55.98,841.94,809.0137258658988
1277,10,20.0,-55.58,855.72,821.757329759879
1278,10,20.0,-55.18,865.35,830.268462090514
1279,10,20.0,-54.78,870.55,834.4045838966189
1280,10,20.0,-54.38,871.37,834.0513063888122
1281,10,20.0,-53.98,867.38,829.1323473647067
1282,10,20.0,-53.58,857.71,819.6223288108705
1283,10,20.0,-53.18,842.95,805.561562075267
1284,10,20.0,-52.78,824.27,787.0713111632413
1285,10,20.0,-52.38,802.91,764.36736277024
1286,10,20.0,-51.98,779.77,737.7692476437202
1287,10,20.0,-51.58,754.68,707.7023878762465
1288,10,20.0,-51.18,727.19,674.691000019524
1289,10,20.0,-50.78,695.82,639.3408356371489
1290,10,20.0,-50.38,659.64,602.3126177770375
1291,10,20.0,-49.98,618.59,564.288906344522
1292,10,20.0,-49.58,572.44,525.9385381308709
1293,10,20.0,-49.18,522.98,487.8832760161771
1294,10,20.0,-48.78,475.15,450.67071526533516
1295,10,20.0,-48.38,430.23,414.75606098396
1296,10,20.0,-47.98,386.25,380.49359866013697
1297,10,20.0,-47.58,343.84,348.13705277325903
1298,10,20.0,-47.18,305.35,317.8469251013811
1299,10,20.0,-46.78,273.69,289.7024367802052
1300,10,20.0,-46.38,247.53,263.71577236832235
1301,10,20.0,-45.98,223.31,239.8467418028103
1302,10,20.0,-45.58,199.39,218.01653233045784
1303,10,20.0,-45.18,175.41,198.11976415715594
1304,10,20.0,-44.78,153.25,180.0345053990032
1305,10,20.0,-44.38,134.78,163.63021565350095
1306,10,20.0,-43.98,119.34,148.77378112564287
1307,10,20.0,-43.58,105.51,135.33390273128367
1308,10,20.0,-43.18,93.06,123.18413065478117
1309,10,20.0,-42.78,81.7,112.20482972180967
1310,10,20.0,-42.38,71.21,102.28432884375277
1311,10,20.0,-41.98,61.52,93.3194677413708
1312,10,20.0,-41.58,52.38,85.21571316572428
1313,10,20.0,-41.18,43.9,77.88697924806483
1314,10,20.0,-40.78,36.41,71.25525435430579
1315,10,20.0,-40.38,30.07,65.25011035992382
1316,10,20.0,-39.98,24.56,59.80814926826874
1317,10,20.0,-39.58,19.59,54.872425871665264
1318,10,20.0,-39.18,15.22,50.39187289073341
1319,10,20.0,-38.78,11.42,46.320745935925935
1320,10,20.0,-38.38,8.0,42.618099021932174
1321,10,20.0,-37.98,4.97,39.2472966466203
1322,10,20.0,-37.58,2.69,36.175565150546994
1323,10,20.0,-37.18,1.17,33.373583831375484
1324,10,20.0,-36.78,-0.46,30.815114813618717
1325,10,20.0,-36.38,-2.48,28.4766697526573
1326,10,20.0,-35.98,-4.58,26.337210920662606
1327,10,20.0,-35.58,-6.78,24.377883962314247
1328,10,20.0,-35.18,-8.85,22.58177953235154
1329,10,20.0,-34.78,-10.65,20.933721072531622
1330,10,20.0,-34.38,-12.38,19.420076107203535
1331,10,20.0,-33.98,-14.11,18.028588603841207
1332,10,20.0,-33.58,-15.63,16.7482301340863
1333,10,20.0,-33.18,-16.69,15.569067769185718
1334,10,20.0,-32.78,-17.26,14.482146839767148
1335,10,20.0,-32.38,-17.55,13.479386878543334
1336,10,20.0,-31.98,-17.94,12.553489241477426
1337,10,20.0,-31.58,-18.53,11.697855066772938
1338,10,20.0,-31.18,-18.93,10.906512380204013
1339,10,20.0,-30.78,-19.11,10.174051290794486
1340,10,20.0,-30.38,-19.34,9.49556634228983
1341,11,22.0,-89.58,-27.14,-15.393592704988215
1342,11,22.0,-89.18,-27.66,-16.031648592963045
1343,11,22.0,-88.78,-28.35,-16.70314364649715
1344,11,22.0,-88.38,-29.09,-17.410155532732492
1345,11,22.0,-87.98,-29.83,-18.154907357166675
1346,11,22.0,-87.58,-30.54,-18.93977848012007
1347,11,22.0,-87.18,-31.29,-19.76731609527148
1348,11,22.0,-86.78,-32.12,-20.64024759994961
1349,11,22.0,-86.38,-32.95,-21.56149377981648
1350,11,22.0,-85.98,-33.75,-22.53418282041646
1351,11,22.0,-85.58,-34.62,-23.56166514352129
1352,11,22.0,-85.18,-35.69,-24.647529046213887
1353,11,22.0,-84.78,-36.94,-25.795617093565287
1354,11,22.0,-84.38,-38.3,-27.010043179067512
1355,11,22.0,-83.98,-39.78,-28.295210118438586
1356,11,22.0,-83.58,-41.36,-29.655827578121936
1357,11,22.0,-83.18,-42.92,-31.09693005516469
1358,11,22.0,-82.78,-44.36,-32.62389451449243
1359,11,22.0,-82.38,-45.64,-34.242457145136505
1360,11,22.0,-81.98,-46.74,-35.958728509326185
1361,11,22.0,-81.58,-47.85,-37.779206114524094
1362,11,22.0,-81.18,-49.12,-39.71078312385665
1363,11,22.0,-80.78,-50.62,-41.76075151360132
1364,11,22.0,-80.38,-52.45,-43.93679746343822
1365,11,22.0,-79.98,-54.56,-46.246986093897306
1366,11,22.0,-79.58,-56.85,-48.69973180721853
1367,11,22.0,-79.18,-59.27,-51.30374939482007
1368,11,22.0,-78.78,-61.85,-54.06797969009004
1369,11,22.0,-78.38,-64.69,-57.001481803007756
1370,11,22.0,-77.98,-67.79,-60.113281798654775
1371,11,22.0,-77.58,-70.84,-63.41216499826275
1372,11,22.0,-77.18,-73.72,-66.90639581692007
1373,11,22.0,-76.78,-76.53,-70.60334515794014
1374,11,22.0,-76.38,-79.3,-74.50900086350737
1375,11,22.0,-75.98,-82.1,-78.62733167681213
1376,11,22.0,-75.58,-84.96,-82.95946987720356
1377,11,22.0,-75.18,-87.89,-87.50267276028542
1378,11,22.0,-74.78,-90.92,-92.24901943094895
1379,11,22.0,-74.38,-94.22,-97.18379856001516
1380,11,22.0,-73.98,-97.97,-102.2835472657199
1381,11,22.0,-73.58,-102.26,-107.51371460305683
1382,11,22.0,-73.18,-106.81,-112.82594988654098
1383,11,22.0,-72.78,-111.43,-118.15506173834135
1384,11,22.0,-72.38,-116.06,-123.41576390496476
1385,11,22.0,-71.98,-120.5,-128.49942228945415
1386,11,22.0,-71.58,-124.29,-133.27114305412394
1387,11,22.0,-71.18,-127.4,-137.56768311895675
1388,11,22.0,-70.78,-129.87,-141.19679594343114
1389,11,22.0,-70.38,-131.65,-143.93870243068255
1390,11,22.0,-69.98,-132.75,-145.55033783686017
1391,11,22.0,-69.58,-133.14,-145.77280609859676
1392,11,22.0,-69.18,-132.7,-144.34203282009355
1393,11,22.0,-68.78,-131.29,-141.00196956735692
1394,11,22.0,-68.38,-128.55,-135.51898181233156
1395,11,22.0,-67.98,-124.0,-127.695461223066
1396,11,22.0,-67.58,-117.05,-117.38048823525564
1397,11,22.0,-67.18,-107.32,-104.47571362738117
1398,11,22.0,-66.78,-94.84,-88.93553245198544
1399,11,22.0,-66.38,-79.64,-70.76187450977271
1400,11,22.0,-65.98,-61.85,-49.99516138636352
1401,11,22.0,-65.58,-41.32,-26.703803138313333
1402,11,22.0,-65.18,-17.74,-0.9747964446534856
1403,11,22.0,-64.78,9.26,27.092469696198542
1404,11,22.0,-64.38,39.82,57.388012369155064
1405,11,22.0,-63.98,74.03,89.7885702712203
1406,11,22.0,-63.58,111.22,124.15136325392677
1407,11,22.0,-63.18,151.1,160.3059507591533
1408,11,22.0,-62.78,192.52,198.04618091968482
1409,11,22.0,-62.38,233.49,237.12414767161886
1410,11,22.0,-61.98,273.64,277.2476367791193
1411,11,22.0,-61.58,312.91,318.0818488299815
1412,11,22.0,-61.18,351.21,359.25538570882793
1413,11,22.0,-60.78,389.73,400.3697425901942
1414,11,22.0,-60.38,429.68,441.011008411602
1415,11,22.0,-59.98,471.18,480.7622371462003
1416,11,22.0,-59.58,513.74,519.2150244650662
1417,11,22.0,-59.18,556.34,555.9791483364634
1418,11,22.0,-58.78,598.51,590.6895986895847
1419,11,22.0,-58.38,639.46,623.0108128147191
1420,11,22.0,-57.98,677.13,652.6383569840383
1421,11,22.0,-57.58,711.06,679.2985999793191
1422,11,22.0,-57.18,740.97,702.7471006571117
1423,11,22.0,-56.78,766.05,722.766497072289
1424,11,22.0,-56.38,786.19,739.1646681240201
1425,11,22.0,-55.98,801.44,751.7738668273546
1426,11,22.0,-55.58,812.11,760.4514128638002
1427,11,22.0,-55.18,818.06,765.0823829540443
1428,11,22.0,-54.78,819.13,765.5845409149161
1429,11,22.0,-54.38,815.04,761.9154893043923
1430,11,22.0,-53.98,806.06,754.081689592895
1431,11,22.0,-53.58,792.59,742.14859301671
1432,11,22.0,-53.18,775.46,726.2506858877114
1433,11,22.0,-52.78,755.33,706.59985883065
1434,11,22.0,-52.38,732.64,683.490276833521
1435,11,22.0,-51.98,707.78,657.2979906994518
1436,11,22.0,-51.58,680.61,628.4739935970272
1437,11,22.0,-51.18,651.05,597.5302980597817
1438,11,22.0,-50.78,618.55,565.0197579314186
1439,11,22.0,-50.38,582.24,531.5115224011628
1440,11,22.0,-49.98,542.6,497.56486613601015
1441,11,22.0,-49.58,500.64,463.7044382964292
1442,11,22.0,-49.18,457.28,430.3996341886151
1443,11,22.0,-48.78,414.47,398.0499396828111
1444,11,22.0,-48.38,373.23,366.9769967167287
1445,11,22.0,-47.98,333.62,337.42308517140305
1446,11,22.0,-47.58,296.76,309.55493506692295
1447,11,22.0,-47.18,263.56,283.47137003323115
1448,11,22.0,-46.78,234.36,259.21321634922026
1449,11,22.0,-46.38,208.87,236.77409587184238
1450,11,22.0,-45.98,185.9,216.11103867531477
1451,11,22.0,-45.58,164.82,197.1542012754273
1452,11,22.0,-45.18,145.39,179.81529156211826
1453,11,22.0,-44.78,127.6,163.9945487975971
1454,11,22.0,-44.38,111.68,149.58629895384018
1455,11,22.0,-43.98,97.72,136.48321042456797
1456,11,22.0,-43.58,85.46,124.57942761817182
1457,11,22.0,-43.18,74.49,113.77277588540436
1458,11,22.0,-42.78,64.5,103.96622428159259
1459,11,22.0,-42.38,55.31,95.06877319411139
1460,11,22.0,-41.98,46.94,86.99590906690142
1461,11,22.0,-41.58,39.35,79.66974286131101
1462,11,22.0,-41.18,32.55,73.01892507788068
1463,11,22.0,-40.78,26.49,66.9784093584273
1464,11,22.0,-40.38,21.05,61.4891192819538
1465,11,22.0,-39.98,16.11,56.4975588652624
1466,11,22.0,-39.58,11.63,51.955396136993315
1467,11,22.0,-39.18,7.67,47.81904053327918
1468,11,22.0,-38.78,4.24,44.04922831468753
1469,11,22.0,-38.38,1.28,40.61062531393899
1470,11,22.0,-37.98,-1.29,37.47145273371905
1471,11,22.0,-37.58,-3.41,34.6031391249234
1472,11,22.0,-37.18,-5.19,31.979999847227813
1473,11,22.0,-36.78,-6.81,29.57894405452076
1474,11,22.0,-36.38,-8.35,27.379208409482548
1475,11,22.0,-35.98,-10.01,25.362116200124298
1476,11,22.0,-35.58,-11.81,23.51086022034767
1477,11,22.0,-35.18,-13.62,21.810307621779724
1478,11,22.0,-34.78,-15.32,20.24682489720164
1479,11,22.0,-34.38,-16.88,18.80812118152992
1480,11,22.0,-33.98,-18.26,17.483108129118555
1481,11,22.0,-33.58,-19.42,16.261774727383084
1482,11,22.0,-33.18,-20.36,15.135075523723987
1483,11,22.0,-32.78,-21.01,14.094830866225113
1484,11,22.0,-32.38,-21.46,13.133637882487784
1485,11,22.0,-31.98,-21.79,12.244791041236512
1486,11,22.0,-31.58,-22.05,11.422211255568277
1487,11,22.0,-31.18,-22.3,10.66038259317965
1488,11,22.0,-30.78,-22.57,9.954295757136194
1489,11,22.0,-30.38,-22.97,9.299397590667208
1490,12,24.0,-89.58,-24.05,-15.173496151838703
1491,12,24.0,-89.18,-24.48,-15.795287049570078
1492,12,24.0,-88.78,-25.32,-16.44920629879559
1493,12,24.0,-88.38,-26.39,-17.137216457271045
1494,12,24.0,-87.98,-27.31,-17.86141467247383
1495,12,24.0,-87.58,-27.95,-18.624042426081726
1496,12,24.0,-87.18,-28.66,-19.42749593331346
1497,12,24.0,-86.78,-29.6,-20.274337216887748
1498,12,24.0,-86.38,-30.37,-21.16730586738289
1499,12,24.0,-85.98,-30.77,-22.109331491039498
1500,12,24.0,-85.58,-31.36,-23.103546830785255
1501,12,24.0,-85.18,-32.35,-24.153301525855635
1502,12,24.0,-84.78,-33.44,-25.262176447568983
1503,12,24.0,-84.38,-34.6,-26.433998512285516
1504,12,24.0,-83.98,-36.02,-27.67285582371853
1505,12,24.0,-83.58,-37.85,-28.983112932946316
1506,12,24.0,-83.18,-39.73,-30.36942592071725
1507,12,24.0,-82.78,-41.38,-31.836756897256503
1508,12,24.0,-82.38,-42.56,-33.390387372657386
1509,12,24.0,-81.98,-43.27,-35.03592976625673
1510,12,24.0,-81.58,-43.92,-36.77933608424187
1511,12,24.0,-81.18,-44.66,-38.62690248542269
1512,12,24.0,-80.78,-45.77,-40.58526805654234
1513,12,24.0,-80.38,-47.59,-42.66140560476879
1514,12,24.0,-79.98,-49.8,-44.86260161659108
1515,12,24.0,-79.58,-52.06,-47.196421689049885
1516,12,24.0,-79.18,-54.27,-49.67065666567995
1517,12,24.0,-78.78,-56.31,-52.29324334817614
1518,12,24.0,-78.38,-58.67,-55.072151941119785
1519,12,24.0,-77.98,-61.81,-58.01523024859391
1520,12,24.0,-77.58,-64.69,-61.12999200261208
1521,12,24.0,-77.18,-66.85,-64.42333349798508
1522,12,24.0,-76.78,-69.14,-67.90115889522342
1523,12,24.0,-76.38,-71.67,-71.5678901509184
1524,12,24.0,-75.98,-74.24,-75.42583267172755
1525,12,24.0,-75.58,-76.89,-79.47436278356739
1526,12,24.0,-75.18,-79.4,-83.7088985901867
1527,12,24.0,-74.78,-81.53,-88.1196128676638
1528,12,24.0,-74.38,-83.87,-92.6898470935714
1529,12,24.0,-73.98,-86.94,-97.39419225736765
1530,12,24.0,-73.58,-90.48,-102.19621860231858
1531,12,24.0,-73.18,-94.29,-107.04586797095669
1532,12,24.0,-72.78,-98.34,-111.87657490734459
1533,12,24.0,-72.38,-102.65,-116.60226185189815
1534,12,24.0,-71.98,-106.63,-121.11446288068186
1535,12,24.0,-71.58,-109.64,-125.27996623319888
1536,12,24.0,-71.18,-111.95,-128.93951294140783
1537,12,24.0,-70.78,-113.78,-131.908213500982
1538,12,24.0,-70.38,-114.95,-133.97839114512337
1539,12,24.0,-69.98,-115.37,-134.9254562168415
1540,12,24.0,-69.58,-114.95,-134.51709132508932
1541,12,24.0,-69.18,-113.82,-132.52545180730988
1542,12,24.0,-68.78,-112.23,-128.74131918390538
1543,12,24.0,-68.38,-110.11,-122.98836619798685
1544,12,24.0,-67.98,-106.81,-115.13518097587382
1545,12,24.0,-67.58,-100.78,-105.10273990345375
1546,12,24.0,-67.18,-91.49,-92.86575480030386
1547,12,24.0,-66.78,-79.83,-78.44762539408778
1548,12,24.0,-66.38,-66.19,-61.9102156527193
1549,12,24.0,-65.98,-50.94,-43.34084789165515
1550,12,24.0,-65.58,-34.09,-22.839398910219327
1551,12,24.0,-65.18,-15.07,-0.5080967673788881
1552,12,24.0,-64.78,6.88,23.55425324663211
1553,12,24.0,-64.38,32.37,49.253000210452456
1554,12,24.0,-63.98,61.03,76.4937635381736
1555,12,24.0,-63.58,92.13,105.17512561789913
1556,12,24.0,-63.18,126.23,135.17951923561918
1557,12,24.0,-62.78,162.93,166.36403799756417
1558,12,24.0,-62.38,198.87,198.5527516703065
1559,12,24.0,-61.98,232.62,231.5317679888485
1560,12,24.0,-61.58,264.33,265.04780725310513
1561,12,24.0,-61.18,293.57,298.810510328989
1562,12,24.0,-60.78,323.91,332.4981607722966
1563,12,24.0,-60.38,356.95,365.7660509745129
1564,12,24.0,-59.98,392.1,398.25643351784936
1565,12,24.0,-59.58,428.45,429.60891392019647
1566,12,24.0,-59.18,464.92,459.47025620709087
1567,12,24.0,-58.78,501.51,487.5028414857673
1568,12,24.0,-58.38,536.65,513.3913681856648
1569,12,24.0,-57.98,567.3,536.8477333636279
1570,12,24.0,-57.58,594.19,557.6143260589894
1571,12,24.0,-57.18,618.17,575.4661608503422
1572,12,24.0,-56.78,637.19,590.2123726366688
1573,12,24.0,-56.38,650.71,601.6975901372344
1574,12,24.0,-55.98,659.9,609.8036220605252
1575,12,24.0,-55.58,665.75,614.4517442317394
1576,12,24.0,-55.18,668.02,615.6056846166548
1577,12,24.0,-54.78,665.8,613.2751819132898
