LINE,X,Y,Bm
         12,22.000000,-54.576000,-360.802551
         12,22.000000,-54.643000,-362.430108
         12,22.000000,-54.723000,-364.225531
         12,22.000000,-54.808000,-365.954239
         12,22.000000,-54.902000,-367.648221
         12,22.000000,-54.988000,-368.995028
         12,22.000000,-55.076000,-370.169963
         12,22.000000,-55.138000,-370.873205
         12,22.000000,-55.188000,-371.364817
         12,22.000000,-55.244000,-371.834962
         12,22.000000,-55.297000,-372.201274
         12,22.000000,-55.356000,-372.518736
         12,22.000000,-55.403000,-372.703312
         12,22.000000,-55.459000,-372.843913
         12,22.000000,-55.500000,-372.892050
         12,22.000000,-55.550000,-372.887951
         12,22.000000,-55.600000,-372.814757
         12,22.000000,-55.647000,-372.682902
         12,22.000000,-55.691000,-372.504065
         12,22.000000,-55.735000,-372.271659
         12,22.000000,-55.777000,-371.999861
         12,22.000000,-55.827000,-371.612723
         12,22.000000,-55.868000,-371.243765
         12,22.000000,-55.915000,-370.763804
         12,22.000000,-55.980000,-369.999901
         12,22.000000,-56.036000,-369.248846
         12,22.000000,-56.100000,-368.285584
         12,22.000000,-56.159000,-367.298882
         12,22.000000,-56.212000,-366.332198
         12,22.000000,-56.250000,-365.592534
         12,22.000000,-56.289000,-364.793147
         12,22.000000,-56.327000,-363.975201
         12,22.000000,-56.359000,-363.256636
         12,22.000000,-56.409000,-362.079670
         12,22.000000,-56.462000,-360.760355
         12,22.000000,-56.512000,-359.448552
         12,22.000000,-56.580000,-357.560788
         12,22.000000,-56.639000,-355.826997
         12,22.000000,-56.692000,-354.194396
         12,22.000000,-56.748000,-352.392972
         12,22.000000,-56.786000,-351.126314
         12,22.000000,-56.830000,-349.615393
         12,22.000000,-56.869000,-348.236820
         12,22.000000,-56.901000,-347.078316
         12,22.000000,-56.945000,-345.445472
         12,22.000000,-56.986000,-343.882789
         12,22.000000,-57.054000,-341.204649
         12,22.000000,-57.122000,-338.420519
         12,22.000000,-57.178000,-336.049622
         12,22.000000,-57.236000,-333.521104
         12,22.000000,-57.278000,-331.644562
         12,22.000000,-57.325000,-329.500018
         12,22.000000,-57.378000,-327.026141
         12,22.000000,-57.425000,-324.783950
         12,22.000000,-57.478000,-322.202043
         12,22.000000,-57.513000,-320.466493
         12,22.000000,-57.560000,-318.098428
         12,22.000000,-57.607000,-315.688207
         12,22.000000,-57.649000,-313.499449
         12,22.000000,-57.699000,-310.851705
         12,22.000000,-57.740000,-308.647154
         12,22.000000,-57.772000,-306.906042
         12,22.000000,-57.819000,-304.316894
         12,22.000000,-57.852000,-302.476756
         12,22.000000,-57.881000,-300.844829
         12,22.000000,-57.913000,-299.028261
         12,22.000000,-57.955000,-296.619323
         12,22.000000,-58.011000,-293.364934
         12,22.000000,-58.072000,-289.766548
         12,22.000000,-58.134000,-286.054288
         12,22.000000,-58.184000,-283.021806
         12,22.000000,-58.234000,-279.956083
         12,22.000000,-58.275000,-277.418256
         12,22.000000,-58.317000,-274.796945
         12,22.000000,-58.367000,-271.648876
         12,22.000000,-58.402000,-269.428106
         12,22.000000,-58.467000,-265.268060
         12,22.000000,-58.523000,-261.648543
         12,22.000000,-58.573000,-258.390627
         12,22.000000,-58.635000,-254.318478
         12,22.000000,-58.688000,-250.810791
         12,22.000000,-58.743000,-247.146494
         12,22.000000,-58.805000,-242.988343
         12,22.000000,-58.864000,-239.006493
         12,22.000000,-58.917000,-235.410645
         12,22.000000,-58.976000,-231.388573
         12,22.000000,-59.044000,-226.730587
         12,22.000000,-59.111000,-222.120636
         12,22.000000,-59.176000,-217.631769
         12,22.000000,-59.238000,-213.337466
         12,22.000000,-59.294000,-209.450156
         12,22.000000,-59.356000,-205.139004
         12,22.000000,-59.429000,-200.056131
         12,22.000000,-59.512000,-194.272509
         12,22.000000,-59.591000,-188.767945
         12,22.000000,-59.662000,-183.824920
         12,22.000000,-59.741000,-178.333631
         12,22.000000,-59.812000,-173.409737
         12,22.000000,-59.888000,-168.154625
         12,22.000000,-59.971000,-162.438141
         12,22.000000,-60.047000,-157.228422
         12,22.000000,-60.118000,-152.385955
         12,22.000000,-60.186000,-147.772931
         12,22.000000,-60.265000,-142.447376
         12,22.000000,-60.342000,-137.294767
         12,22.000000,-60.427000,-131.654408
         12,22.000000,-60.512000,-126.067987
         12,22.000000,-60.583000,-121.445892
         12,22.000000,-60.671000,-115.776434
         12,22.000000,-60.754000,-110.492628
         12,22.000000,-60.839000,-105.148774
         12,22.000000,-60.936000,-99.137697
         12,22.000000,-61.013000,-94.435001
         12,22.000000,-61.083000,-90.214700
         12,22.000000,-61.136000,-87.055019
         12,22.000000,-61.169000,-85.103505
         12,22.000000,-61.210000,-82.696070
         12,22.000000,-61.248000,-80.481988
         12,22.000000,-61.286000,-78.284652
         12,22.000000,-61.331000,-75.704456
         12,22.000000,-61.348000,-74.735956
         12,22.000000,-61.387000,-72.527151
         12,22.000000,-61.428000,-70.224826
         12,22.000000,-61.472000,-67.776784
         12,22.000000,-61.531000,-64.531537
         12,22.000000,-61.569000,-62.464255
         12,22.000000,-61.610000,-60.254048
         12,22.000000,-61.648000,-58.224490
         12,22.000000,-61.687000,-56.160581
         12,22.000000,-61.740000,-53.386930
         12,22.000000,-61.787000,-50.957499
         12,22.000000,-61.849000,-47.796470
         12,22.000000,-61.902000,-45.134000
         12,22.000000,-61.963000,-42.115202
         12,22.000000,-62.022000,-39.241986
         12,22.000000,-62.069000,-36.986074
         12,22.000000,-62.111000,-34.994925
         12,22.000000,-62.128000,-34.195642
         12,22.000000,-62.161000,-32.655061
         12,22.000000,-62.190000,-31.313179
         12,22.000000,-62.231000,-29.435147
         12,22.000000,-62.261000,-28.075172
         12,22.000000,-62.299000,-26.369766
         12,22.000000,-62.331000,-24.948573
         12,22.000000,-62.355000,-23.891642
         12,22.000000,-62.402000,-21.844070
         12,22.000000,-62.437000,-20.338411
         12,22.000000,-62.490000,-18.089470
         12,22.000000,-62.558000,-15.258745
         12,22.000000,-62.605000,-13.338076
         12,22.000000,-62.661000,-11.087785
         12,22.000000,-62.705000,-9.348732
         12,22.000000,-62.755000,-7.403447
         12,22.000000,-62.829000,-4.584527
         12,22.000000,-62.902000,-1.873604
         12,22.000000,-62.970000,0.589599
         12,22.000000,-63.041000,3.098081
         12,22.000000,-63.105000,5.304175
         12,22.000000,-63.167000,7.391935
         12,22.000000,-63.226000,9.333901
         12,22.000000,-63.279000,11.041450
         12,22.000000,-63.341000,12.994979
         12,22.000000,-63.391000,14.536155
         12,22.000000,-63.447000,16.226290
         12,22.000000,-63.494000,17.615703
         12,22.000000,-63.532000,18.719803
         12,22.000000,-63.579000,20.061771
         12,22.000000,-63.632000,21.543970
         12,22.000000,-63.673000,22.668172
         12,22.000000,-63.712000,23.719554
         12,22.000000,-63.759000,24.963503
         12,22.000000,-63.782000,25.563111
         12,22.000000,-63.832000,26.846067
         12,22.000000,-63.900000,28.546187
         12,22.000000,-63.962000,30.051975
         12,22.000000,-64.041000,31.910333
         12,22.000000,-64.115000,33.590778
         12,22.000000,-64.189000,35.213934
         12,22.000000,-64.250000,36.509590
         12,22.000000,-64.312000,37.787907
         12,22.000000,-64.368000,38.909592
         12,22.000000,-64.412000,39.769299
         12,22.000000,-64.459000,40.666882
         12,22.000000,-64.501000,41.451066
         12,22.000000,-64.545000,42.254677
         12,22.000000,-64.580000,42.880967
         12,22.000000,-64.621000,43.600196
         12,22.000000,-64.662000,44.304030
         12,22.000000,-64.715000,45.191344
         12,22.000000,-64.777000,46.197585
         12,22.000000,-64.827000,46.984535
         12,22.000000,-64.889000,47.930451
         12,22.000000,-64.939000,48.669563
         12,22.000000,-64.992000,49.430283
         12,22.000000,-65.036000,50.044315
         12,22.000000,-65.072000,50.535053
         12,22.000000,-65.113000,51.081339
         12,22.000000,-65.154000,51.614363
         12,22.000000,-65.207000,52.284028
         12,22.000000,-65.260000,52.932198
         12,22.000000,-65.301000,53.419104
         12,22.000000,-65.345000,53.927771
         12,22.000000,-65.386000,54.389017
         12,22.000000,-65.419000,54.751455
         12,22.000000,-65.466000,55.254278
         12,22.000000,-65.507000,55.680250
         12,22.000000,-65.551000,56.124467
         12,22.000000,-65.604000,56.642063
         12,22.000000,-65.645000,57.029572
         12,22.000000,-65.690000,57.442150
         12,22.000000,-65.737000,57.859058
         12,22.000000,-65.778000,58.211241
         12,22.000000,-65.813000,58.503531
         12,22.000000,-65.846000,58.772164
         12,22.000000,-65.875000,59.002729
         12,22.000000,-65.899000,59.189687
         12,22.000000,-65.934000,59.456145
         12,22.000000,-65.981000,59.802560
         12,22.000000,-66.025000,60.115205
         12,22.000000,-66.084000,60.517072
         12,22.000000,-66.137000,60.861447
         12,22.000000,-66.178000,61.117266
         12,22.000000,-66.214000,61.334403
         12,22.000000,-66.246000,61.521620
         12,22.000000,-66.284000,61.736956
         12,22.000000,-66.325000,61.960912
         12,22.000000,-66.372000,62.207117
         12,22.000000,-66.408000,62.388220
         12,22.000000,-66.440000,62.543837
         12,22.000000,-66.476000,62.712957
         12,22.000000,-66.514000,62.884735
         12,22.000000,-66.564000,63.100394
         12,22.000000,-66.602000,63.256552
         12,22.000000,-66.643000,63.417671
         12,22.000000,-66.673000,63.530791
         12,22.000000,-66.723000,63.710511
         12,22.000000,-66.764000,63.849801
         12,22.000000,-66.835000,64.074174
         12,22.000000,-66.879000,64.202744
         12,22.000000,-66.911000,64.291319
         12,22.000000,-66.973000,64.451348
         12,22.000000,-66.999000,64.513987
         12,22.000000,-67.058000,64.646542
         12,22.000000,-67.123000,64.777501
         12,22.000000,-67.155000,64.836300
         12,22.000000,-67.194000,64.903001
         12,22.000000,-67.226000,64.953723
         12,22.000000,-67.244000,64.980687
         12,22.000000,-67.288000,65.041920
         12,22.000000,-67.344000,65.110414
         12,22.000000,-67.391000,65.159921
         12,22.000000,-67.444000,65.207220
         12,22.000000,-67.488000,65.239770
         12,22.000000,-67.526000,65.263080
         12,22.000000,-67.570000,65.284619
         12,22.000000,-67.620000,65.302139
         12,22.000000,-67.665000,65.311718
         12,22.000000,-67.721000,65.315646
         12,22.000000,-67.779000,65.310605
         12,22.000000,-67.826000,65.299896
         12,22.000000,-67.891000,65.275582
         12,22.000000,-67.935000,65.253019
         12,22.000000,-67.971000,65.230982
         12,22.000000,-68.030000,65.188060
         12,22.000000,-68.074000,65.150676
         12,22.000000,-68.136000,65.090418
         12,22.000000,-68.194000,65.026241
         12,22.000000,-68.241000,64.968857
         12,22.000000,-68.292000,64.901287
         12,22.000000,-68.339000,64.834253
         12,22.000000,-68.395000,64.748574
         12,22.000000,-68.442000,64.671920
         12,22.000000,-68.498000,64.575090
         12,22.000000,-68.556000,64.468682
         12,22.000000,-68.615000,64.354246
         12,22.000000,-68.695000,64.189459
         12,22.000000,-68.774000,64.016294
         12,22.000000,-68.851000,63.837965
         12,22.000000,-68.921000,63.668015
         12,22.000000,-68.995000,63.480581
         12,22.000000,-69.057000,63.317635
         12,22.000000,-69.127000,63.127449
         12,22.000000,-69.213000,62.885158
         12,22.000000,-69.304000,62.618924
         12,22.000000,-69.389000,62.361574
         12,22.000000,-69.475000,62.093137
         12,22.000000,-69.554000,61.839781
         12,22.000000,-69.631000,61.586926
         12,22.000000,-69.713000,61.311569
         12,22.000000,-69.787000,61.057970
         12,22.000000,-69.860000,60.803300
         12,22.000000,-69.922000,60.583668
         12,22.000000,-69.975000,60.393598
         12,22.000000,-70.034000,60.179600
         12,22.000000,-70.093000,59.963170
         12,22.000000,-70.152000,59.744418
         12,22.000000,-70.222000,59.482013
         12,22.000000,-70.290000,59.224280
         12,22.000000,-70.364000,58.940821
         12,22.000000,-70.431000,58.681648
         12,22.000000,-70.505000,58.392774
         12,22.000000,-70.581000,58.093409
         12,22.000000,-70.640000,57.859251
         12,22.000000,-70.705000,57.599613
         12,22.000000,-70.758000,57.386689
         12,22.000000,-70.790000,57.257628
         12,22.000000,-70.829000,57.099845
         12,22.000000,-70.873000,56.921211
         12,22.000000,-70.914000,56.754192
         12,22.000000,-70.952000,56.598928
         12,22.000000,-70.999000,56.406302
         12,22.000000,-71.032000,56.270683
         12,22.000000,-71.052000,56.188347
         12,22.000000,-71.082000,56.064647
         12,22.000000,-71.108000,55.957257
         12,22.000000,-71.126000,55.882813
         12,22.000000,-71.161000,55.737844
         12,22.000000,-71.197000,55.588443
         12,22.000000,-71.223000,55.480369
         12,22.000000,-71.253000,55.355495
         12,22.000000,-71.285000,55.222101
         12,22.000000,-71.308000,55.126105
         12,22.000000,-71.341000,54.988205
         12,22.000000,-71.367000,54.879425
         12,22.000000,-71.391000,54.778914
         12,22.000000,-71.414000,54.682507
         12,22.000000,-71.450000,54.531450
         12,22.000000,-71.482000,54.397025
         12,22.000000,-71.517000,54.249843
         12,22.000000,-71.553000,54.098301
         12,22.000000,-71.585000,53.963475
         12,22.000000,-71.615000,53.836978
         12,22.000000,-71.644000,53.714615
         12,22.000000,-71.673000,53.592178
         12,22.000000,-71.691000,53.516147
         12,22.000000,-71.726000,53.368240
         12,22.000000,-71.756000,53.241395
         12,22.000000,-71.794000,53.080645
         12,22.000000,-71.829000,52.932519
         12,22.000000,-71.856000,52.818212
         12,22.000000,-71.900000,52.631877
         12,22.000000,-71.938000,52.470905
         12,22.000000,-71.977000,52.305667
         12,22.000000,-72.021000,52.119223
         12,22.000000,-72.056000,51.970911
         12,22.000000,-72.091000,51.822603
         12,22.000000,-72.133000,51.644654
         12,22.000000,-72.165000,51.509096
         12,22.000000,-72.203000,51.348155
         12,22.000000,-72.244000,51.174563
         12,22.000000,-72.280000,51.022196
         12,22.000000,-72.324000,50.836054
         12,22.000000,-72.365000,50.662698
         12,22.000000,-72.380000,50.599301
         12,22.000000,-72.409000,50.476775
         12,22.000000,-72.436000,50.362751
         12,22.000000,-72.459000,50.265663
         12,22.000000,-72.503000,50.080044
         12,22.000000,-72.545000,49.903016
         12,22.000000,-72.571000,49.793508
         12,22.000000,-72.612000,49.620953
         12,22.000000,-72.645000,49.482192
         12,22.000000,-72.677000,49.347746
         12,22.000000,-72.724000,49.150487
         12,22.000000,-72.774000,48.940924
         12,22.000000,-72.830000,48.706584
         12,22.000000,-72.886000,48.472660
         12,22.000000,-72.945000,48.226679
         12,22.000000,-72.992000,48.031093
         12,22.000000,-73.045000,47.810945
         12,22.000000,-73.104000,47.566400
         12,22.000000,-73.180000,47.252248
         12,22.000000,-73.263000,46.910313
         12,22.000000,-73.348000,46.561443
         12,22.000000,-73.425000,46.246600
         12,22.000000,-73.475000,46.042785
         12,22.000000,-73.528000,45.827295
         12,22.000000,-73.578000,45.624536
         12,22.000000,-73.625000,45.434427
         12,22.000000,-73.684000,45.196454
         12,22.000000,-73.740000,44.971291
         12,22.000000,-73.807000,44.702826
         12,22.000000,-73.860000,44.491187
         12,22.000000,-73.913000,44.280203
         12,22.000000,-73.972000,44.046117
         12,22.000000,-74.007000,43.907647
         12,22.000000,-74.052000,43.730052
         12,22.000000,-74.081000,43.615864
         12,22.000000,-74.108000,43.509739
         12,22.000000,-74.158000,43.313689
         12,22.000000,-74.213000,43.098761
         12,22.000000,-74.272000,42.869058
         12,22.000000,-74.337000,42.617033
         12,22.000000,-74.384000,42.435485
         12,22.000000,-74.437000,42.231457
         12,22.000000,-74.499000,41.993728
         12,22.000000,-74.552000,41.791324
         12,22.000000,-74.596000,41.623866
         12,22.000000,-74.631000,41.491037
         12,22.000000,-74.640000,41.456934
         12,22.000000,-74.670000,41.343420
         12,22.000000,-74.711000,41.188684
         12,22.000000,-74.764000,40.989346
         12,22.000000,-74.835000,40.723531
         12,22.000000,-74.890000,40.518586
         12,22.000000,-74.940000,40.333012
         12,22.000000,-74.985000,40.166599
         12,22.000000,-75.032000,39.993403
         12,22.000000,-75.088000,39.787865
         12,22.000000,-75.135000,39.616053
         12,22.000000,-75.188000,39.423069
         12,22.000000,-75.241000,39.230895
         12,22.000000,-75.273000,39.115260
         12,22.000000,-75.329000,38.913613
         12,22.000000,-75.397000,38.669983
         12,22.000000,-75.467000,38.420599
         12,22.000000,-75.556000,38.105601
         12,22.000000,-75.638000,37.817440
         12,22.000000,-75.712000,37.559095
         12,22.000000,-75.776000,37.336969
         12,22.000000,-75.829000,37.153938
         12,22.000000,-75.879000,36.982032
         12,22.000000,-75.924000,36.827951
         12,22.000000,-75.974000,36.657455
         12,22.000000,-76.038000,36.440306
         12,22.000000,-76.088000,36.271505
         12,22.000000,-76.141000,36.093388
         12,22.000000,-76.200000,35.896091
         12,22.000000,-76.241000,35.759596
         12,22.000000,-76.300000,35.564055
         12,22.000000,-76.333000,35.455135
         12,22.000000,-76.368000,35.339969
         12,22.000000,-76.397000,35.244821
         12,22.000000,-76.430000,35.136854
         12,22.000000,-76.477000,34.983641
         12,22.000000,-76.530000,34.811655
         12,22.000000,-76.592000,34.611523
         12,22.000000,-76.653000,34.415729
         12,22.000000,-76.706000,34.246508
         12,22.000000,-76.751000,34.103482
         12,22.000000,-76.792000,33.973689
         12,22.000000,-76.833000,33.844393
         12,22.000000,-76.865000,33.743823
         12,22.000000,-76.901000,33.631041
         12,22.000000,-76.939000,33.512408
         12,22.000000,-76.977000,33.394198
         12,22.000000,-77.024000,33.248578
         12,22.000000,-77.071000,33.103604
         12,22.000000,-77.110000,32.983796
         12,22.000000,-77.151000,32.858324
         12,22.000000,-77.177000,32.779010
         12,22.000000,-77.207000,32.687738
         12,22.000000,-77.216000,32.660407
         12,22.000000,-77.224000,32.636133
         12,22.000000,-77.239000,32.590670
         12,22.000000,-77.254000,32.545271
         12,22.000000,-77.298000,32.412479
         12,22.000000,-77.333000,32.307249
         12,22.000000,-77.372000,32.190411
         12,22.000000,-77.398000,32.112762
         12,22.000000,-77.425000,32.032333
         12,22.000000,-77.460000,31.928386
         12,22.000000,-77.492000,31.833657
         12,22.000000,-77.522000,31.745115
         12,22.000000,-77.536000,31.703883
         12,22.000000,-77.551000,31.659769
         12,22.000000,-77.569000,31.606917
         12,22.000000,-77.616000,31.469351
         12,22.000000,-77.657000,31.349861
         12,22.000000,-77.701000,31.222160
         12,22.000000,-77.754000,31.069067
         12,22.000000,-77.795000,30.951182
         12,22.000000,-77.837000,30.830914
         12,22.000000,-77.878000,30.713989
         12,22.000000,-77.916000,30.606040
         12,22.000000,-77.951000,30.506972
         12,22.000000,-77.999000,30.371664
         12,22.000000,-78.046000,30.239798
         12,22.000000,-78.084000,30.133632
         12,22.000000,-78.140000,29.977906
         12,22.000000,-78.190000,29.839597
         12,22.000000,-78.243000,29.693742
         12,22.000000,-78.299000,29.540468
         12,22.000000,-78.343000,29.420640
         12,22.000000,-78.375000,29.333823
         12,22.000000,-78.396000,29.277002
         13,24.000000,-35.061000,22.486737
         13,24.000000,-35.119000,22.560551
         13,24.000000,-35.161000,22.613877
         13,24.000000,-35.205000,22.669622
         13,24.000000,-35.246000,22.721453
         13,24.000000,-35.275000,22.758044
         13,24.000000,-35.307000,22.798352
         13,24.000000,-35.363000,22.868711
         13,24.000000,-35.419000,22.938830
         13,24.000000,-35.487000,23.023636
         13,24.000000,-35.551000,23.103095
         13,24.000000,-35.595000,23.157510
         13,24.000000,-35.666000,23.244934
         13,24.000000,-35.716000,23.306205
         13,24.000000,-35.775000,23.378174
         13,24.000000,-35.828000,23.442507
         13,24.000000,-35.863000,23.484820
         13,24.000000,-35.922000,23.555829
         13,24.000000,-35.960000,23.601345
         13,24.000000,-36.010000,23.660965
         13,24.000000,-36.074000,23.736813
         13,24.000000,-36.133000,23.806256
         13,24.000000,-36.192000,23.875218
         13,24.000000,-36.257000,23.950615
         13,24.000000,-36.289000,23.987503
         13,24.000000,-36.327000,24.031104
         13,24.000000,-36.380000,24.091537
         13,24.000000,-36.415000,24.131198
         13,24.000000,-36.477000,24.200954
         13,24.000000,-36.533000,24.263394
         13,24.000000,-36.586000,24.321975
         13,24.000000,-36.636000,24.376769
         13,24.000000,-36.680000,24.424597
         13,24.000000,-36.721000,24.468828
         13,24.000000,-36.774000,24.525508
         13,24.000000,-36.841000,24.596336
         13,24.000000,-36.900000,24.657920
         13,24.000000,-36.980000,24.740197
         13,24.000000,-37.044000,24.804966
         13,24.000000,-37.103000,24.863814
         13,24.000000,-37.194000,24.952897
         13,24.000000,-37.270000,25.025668
         13,24.000000,-37.341000,25.092257
         13,24.000000,-37.432000,25.175550
         13,24.000000,-37.503000,25.238871
         13,24.000000,-37.579000,25.304968
         13,24.000000,-37.644000,25.360066
         13,24.000000,-37.697000,25.403985
         13,24.000000,-37.749000,25.446171
         13,24.000000,-37.799000,25.485867
         13,24.000000,-37.879000,25.547563
         13,24.000000,-37.940000,25.593056
         13,24.000000,-37.990000,25.629314
         13,24.000000,-38.052000,25.672948
         13,24.000000,-38.099000,25.705024
         13,24.000000,-38.164000,25.747921
         13,24.000000,-38.228000,25.788454
         13,24.000000,-38.281000,25.820705
         13,24.000000,-38.325000,25.846552
         13,24.000000,-38.367000,25.870421
         13,24.000000,-38.408000,25.892953
         13,24.000000,-38.464000,25.922474
         13,24.000000,-38.519000,25.950025
         13,24.000000,-38.578000,25.977952
         13,24.000000,-38.637000,26.004150
         13,24.000000,-38.699000,26.029768
         13,24.000000,-38.763000,26.054102
         13,24.000000,-38.834000,26.078516
         13,24.000000,-38.913000,26.102392
         13,24.000000,-38.960000,26.114906
         13,24.000000,-39.013000,26.127467
         13,24.000000,-39.045000,26.134241
         13,24.000000,-39.087000,26.142188
         13,24.000000,-39.166000,26.154173
         13,24.000000,-39.219000,26.159994
         13,24.000000,-39.275000,26.164156
         13,24.000000,-39.301000,26.165381
         13,24.000000,-39.330000,26.166210
         13,24.000000,-39.372000,26.166394
         13,24.000000,-39.419000,26.165149
         13,24.000000,-39.480000,26.161203
         13,24.000000,-39.530000,26.155963
         13,24.000000,-39.571000,26.150290
         13,24.000000,-39.618000,26.142235
         13,24.000000,-39.645000,26.136845
         13,24.000000,-39.680000,26.129019
         13,24.000000,-39.739000,26.113647
         13,24.000000,-39.804000,26.093478
         13,24.000000,-39.877000,26.066679
         13,24.000000,-39.939000,26.040381
         13,24.000000,-39.983000,26.019702
         13,24.000000,-40.015000,26.003592
         13,24.000000,-40.050000,25.984925
         13,24.000000,-40.100000,25.956331
         13,24.000000,-40.150000,25.925434
         13,24.000000,-40.212000,25.883853
         13,24.000000,-40.268000,25.843120
         13,24.000000,-40.338000,25.787864
         13,24.000000,-40.406000,25.729456
         13,24.000000,-40.459000,25.680620
         13,24.000000,-40.526000,25.614637
         13,24.000000,-40.576000,25.562238
         13,24.000000,-40.615000,25.519458
         13,24.000000,-40.659000,25.469152
         13,24.000000,-40.706000,25.412986
         13,24.000000,-40.756000,25.350433
         13,24.000000,-40.826000,25.257906
         13,24.000000,-40.903000,25.149293
         13,24.000000,-40.976000,25.039534
         13,24.000000,-41.044000,24.931192
         13,24.000000,-41.097000,24.842575
         13,24.000000,-41.138000,24.771464
         13,24.000000,-41.176000,24.703534
         13,24.000000,-41.208000,24.644800
         13,24.000000,-41.241000,24.582748
         13,24.000000,-41.282000,24.503530
         13,24.000000,-41.335000,24.397590
         13,24.000000,-41.385000,24.293927
         13,24.000000,-41.467000,24.115937
         13,24.000000,-41.534000,23.962972
         13,24.000000,-41.587000,23.837057
         13,24.000000,-41.664000,23.646219
         13,24.000000,-41.711000,23.525038
         13,24.000000,-41.772000,23.362339
         13,24.000000,-41.840000,23.173608
         13,24.000000,-41.899000,23.003436
         13,24.000000,-41.984000,22.747532
         13,24.000000,-42.052000,22.533465
         13,24.000000,-42.137000,22.253891
         13,24.000000,-42.219000,21.971230
         13,24.000000,-42.296000,21.693914
         13,24.000000,-42.369000,21.420100
         13,24.000000,-42.442000,21.135416
         13,24.000000,-42.510000,20.860227
         13,24.000000,-42.586000,20.540980
         13,24.000000,-42.666000,20.191290
         13,24.000000,-42.730000,19.901231
         13,24.000000,-42.804000,19.554169
         13,24.000000,-42.860000,19.283032
         13,24.000000,-42.919000,18.989297
         13,24.000000,-42.995000,18.598479
         13,24.000000,-43.057000,18.269066
         13,24.000000,-43.121000,17.918841
         13,24.000000,-43.198000,17.483485
         13,24.000000,-43.248000,17.192445
         13,24.000000,-43.301000,16.876644
         13,24.000000,-43.356000,16.540860
         13,24.000000,-43.406000,16.228363
         13,24.000000,-43.456000,15.908867
         13,24.000000,-43.521000,15.482891
         13,24.000000,-43.580000,15.085655
         13,24.000000,-43.624000,14.782753
         13,24.000000,-43.697000,14.267448
         13,24.000000,-43.756000,13.839140
         13,24.000000,-43.812000,13.422654
         13,24.000000,-43.874000,12.950049
         13,24.000000,-43.915000,12.630787
         13,24.000000,-43.968000,12.210024
         13,24.000000,-44.021000,11.780053
         13,24.000000,-44.076000,11.323979
         13,24.000000,-44.126000,10.900511
         13,24.000000,-44.179000,10.442298
         13,24.000000,-44.217000,10.107779
         13,24.000000,-44.259000,9.732161
         13,24.000000,-44.311000,9.258446
         13,24.000000,-44.356000,8.840670
         13,24.000000,-44.420000,8.233813
         13,24.000000,-44.476000,7.690417
         13,24.000000,-44.532000,7.135280
         13,24.000000,-44.582000,6.629565
         13,24.000000,-44.623000,6.207712
         13,24.000000,-44.679000,5.620962
         13,24.000000,-44.735000,5.021864
         13,24.000000,-44.805000,4.255373
         13,24.000000,-44.884000,3.366429
         13,24.000000,-44.964000,2.439934
         13,24.000000,-45.046000,1.462294
         13,24.000000,-45.128000,0.455793
         13,24.000000,-45.214000,-0.631399
         13,24.000000,-45.281000,-1.501203
         13,24.000000,-45.340000,-2.283945
         13,24.000000,-45.413000,-3.274503
         13,24.000000,-45.458000,-3.897440
         13,24.000000,-45.531000,-4.928232
         13,24.000000,-45.601000,-5.940497
         13,24.000000,-45.651000,-6.678015
         13,24.000000,-45.731000,-7.883456
         13,24.000000,-45.781000,-8.652925
         13,24.000000,-45.848000,-9.703634
         13,24.000000,-45.922000,-10.890543
         13,24.000000,-45.978000,-11.807402
         13,24.000000,-46.031000,-12.690110
         13,24.000000,-46.069000,-13.332030
         13,24.000000,-46.104000,-13.929996
         13,24.000000,-46.133000,-14.430365
         13,24.000000,-46.186000,-15.356410
         13,24.000000,-46.260000,-16.674625
         13,24.000000,-46.310000,-17.582123
         13,24.000000,-46.380000,-18.875625
         13,24.000000,-46.448000,-20.158111
         13,24.000000,-46.483000,-20.828264
         13,24.000000,-46.536000,-21.856164
         13,24.000000,-46.580000,-22.721573
         13,24.000000,-46.607000,-23.258065
         13,24.000000,-46.654000,-24.201890
         13,24.000000,-46.709000,-25.322472
         13,24.000000,-46.768000,-26.543989
         13,24.000000,-46.833000,-27.913186
         13,24.000000,-46.894000,-29.220649
         13,24.000000,-46.944000,-30.308709
         13,24.000000,-47.018000,-31.946270
         13,24.000000,-47.094000,-33.662138
         13,24.000000,-47.162000,-35.226824
         13,24.000000,-47.224000,-36.677816
         13,24.000000,-47.256000,-37.435846
         13,24.000000,-47.294000,-38.344106
         13,24.000000,-47.344000,-39.552619
         13,24.000000,-47.403000,-40.998356
         13,24.000000,-47.479000,-42.892184
         13,24.000000,-47.544000,-44.540153
         13,24.000000,-47.594000,-45.825589
         13,24.000000,-47.653000,-47.362312
         13,24.000000,-47.679000,-48.046361
         13,24.000000,-47.706000,-48.761158
         13,24.000000,-47.750000,-49.935708
         13,24.000000,-47.782000,-50.797475
         13,24.000000,-47.829000,-52.074726
         13,24.000000,-47.873000,-53.282883
         13,24.000000,-47.908000,-54.252500
         13,24.000000,-47.952000,-55.482234
         13,24.000000,-47.999000,-56.809074
         13,24.000000,-48.052000,-58.321711
         13,24.000000,-48.091000,-59.445878
         13,24.000000,-48.120000,-60.287886
         13,24.000000,-48.152000,-61.223015
         13,24.000000,-48.188000,-62.282569
         13,24.000000,-48.237000,-63.737529
         13,24.000000,-48.302000,-65.690257
