LINE,EAST,NRTH,MAG_MOD
         11,22.000000,-41.580000,77.718993
         11,22.000000,-41.780000,81.089691
         11,22.000000,-41.980000,84.622999
         11,22.000000,-42.180000,88.327192
         11,22.000000,-42.380000,92.210936
         11,22.000000,-42.580000,96.283303
         11,22.000000,-42.780000,100.553774
         11,22.000000,-42.980000,105.032250
         11,22.000000,-43.180000,109.729052
         11,22.000000,-43.380000,114.654930
         11,22.000000,-43.580000,119.821053
         11,22.000000,-43.780000,125.239007
         11,22.000000,-43.980000,130.920784
         11,22.000000,-44.180000,136.878765
         11,22.000000,-44.380000,143.125693
         11,22.000000,-44.580000,149.674646
         11,22.000000,-44.780000,156.538995
         11,22.000000,-44.980000,163.732348
         11,22.000000,-45.180000,171.268492
         11,22.000000,-45.380000,179.161313
         11,22.000000,-45.580000,187.424703
         11,22.000000,-45.780000,196.072452
         11,22.000000,-45.980000,205.118117
         11,22.000000,-46.180000,214.574874
         11,22.000000,-46.380000,224.455344
         11,22.000000,-46.580000,234.771399
         11,22.000000,-46.780000,245.533940
         11,22.000000,-46.980000,256.752648
         11,22.000000,-47.180000,268.435707
         11,22.000000,-47.380000,280.589508
         11,22.000000,-47.580000,293.218315
         11,22.000000,-47.780000,306.323918
         11,22.000000,-47.980000,319.905261
         11,22.000000,-48.180000,333.958052
         11,22.000000,-48.380000,348.474372
         11,22.000000,-48.580000,363.442272
         11,22.000000,-48.780000,378.845390
         11,22.000000,-48.980000,394.662579
         11,22.000000,-49.180000,410.867577
         11,22.000000,-49.380000,427.428719
         11,22.000000,-49.580000,444.308718
         11,22.000000,-49.780000,461.464522
         11,22.000000,-49.980000,478.847272
         11,22.000000,-50.180000,496.402363
         11,22.000000,-50.380000,514.069629
         11,22.000000,-50.580000,531.783658
         11,22.000000,-50.780000,549.474234
         11,22.000000,-50.980000,567.066915
         11,22.000000,-51.180000,584.483729
         11,22.000000,-51.380000,601.643981
         11,22.000000,-51.580000,618.465154
         11,22.000000,-51.780000,634.863867
         11,22.000000,-51.980000,650.756880
         11,22.000000,-52.180000,666.062105
         11,22.000000,-52.380000,680.699591
         11,22.000000,-52.580000,694.592463
         11,22.000000,-52.780000,707.667773
         11,22.000000,-52.980000,719.857264
         11,22.000000,-53.180000,731.098001
         11,22.000000,-53.380000,741.332881
         11,22.000000,-53.580000,750.511004
         11,22.000000,-53.780000,758.587912
         11,22.000000,-53.980000,765.525698
         11,22.000000,-54.180000,771.292997
         11,22.000000,-54.380000,775.864870
         11,22.000000,-54.580000,779.222601
         11,22.000000,-54.780000,781.353420
         11,22.000000,-54.980000,782.250170
         11,22.000000,-55.180000,781.910933
         11,22.000000,-55.380000,780.338638
         11,22.000000,-55.580000,777.540657
         11,22.000000,-55.780000,773.528396
         11,22.000000,-55.980000,768.316911
         11,22.000000,-56.180000,761.924540
         11,22.000000,-56.380000,754.372557
         11,22.000000,-56.580000,745.684868
         11,22.000000,-56.780000,735.887737
         11,22.000000,-56.980000,725.009549
         11,22.000000,-57.180000,713.080612
         11,22.000000,-57.380000,700.133000
         11,22.000000,-57.580000,686.200428
         11,22.000000,-57.780000,671.318160
         11,22.000000,-57.980000,655.522961
         11,22.000000,-58.180000,638.853063
         11,22.000000,-58.380000,621.348172
         11,22.000000,-58.580000,603.049493
         11,22.000000,-58.780000,583.999779
         11,22.000000,-58.980000,564.243393
         11,22.000000,-59.180000,543.826390
         11,22.000000,-59.380000,522.796601
         11,22.000000,-59.580000,501.203731
         11,22.000000,-59.780000,479.099452
         11,22.000000,-59.980000,456.537487
         11,22.000000,-60.180000,433.573687
         11,22.000000,-60.380000,410.266093
         11,22.000000,-60.580000,386.674966
         11,22.000000,-60.780000,362.862786
         11,22.000000,-60.980000,338.894214
         11,22.000000,-61.180000,314.836002
         11,22.000000,-61.380000,290.756852
         11,22.000000,-61.580000,266.727207
         11,22.000000,-61.780000,242.818978
         11,22.000000,-61.980000,219.105192
         11,22.000000,-62.180000,195.659570
         11,22.000000,-62.380000,172.556021
         11,22.000000,-62.580000,149.868065
         11,22.000000,-62.780000,127.668184
         11,22.000000,-62.980000,106.027110
         11,22.000000,-63.180000,85.013067
         11,22.000000,-63.380000,64.690985
         11,22.000000,-63.580000,45.121690
         11,22.000000,-63.780000,26.361123
         11,22.000000,-63.980000,8.459581
         11,22.000000,-64.180000,-8.538969
         11,22.000000,-64.380000,-24.597489
         11,22.000000,-64.580000,-39.686353
         11,22.000000,-64.780000,-53.783700
         11,22.000000,-64.980000,-66.875628
         11,22.000000,-65.180000,-78.956243
         11,22.000000,-65.380000,-90.027526
         11,22.000000,-65.580000,-100.099063
         11,22.000000,-65.780000,-109.187611
         11,22.000000,-65.980000,-117.316548
         11,22.000000,-66.180000,-124.515210
         11,22.000000,-66.380000,-130.818146
         11,22.000000,-66.580000,-136.264320
         11,22.000000,-66.780000,-140.896291
         11,22.000000,-66.980000,-144.759384
         11,22.000000,-67.180000,-147.900885
         11,22.000000,-67.380000,-150.369285
         11,22.000000,-67.580000,-152.213574
         11,22.000000,-67.780000,-153.482605
         11,22.000000,-67.980000,-154.224542
         11,22.000000,-68.180000,-154.486381
         11,22.000000,-68.380000,-154.313554
         11,22.000000,-68.580000,-153.749615
         11,22.000000,-68.780000,-152.835999
         11,22.000000,-68.980000,-151.611843
         11,22.000000,-69.180000,-150.113878
         11,22.000000,-69.380000,-148.376367
         11,22.000000,-69.580000,-146.431091
         11,22.000000,-69.780000,-144.307375
         11,22.000000,-69.980000,-142.032140
         11,22.000000,-70.180000,-139.629985
         11,22.000000,-70.380000,-137.123285
         11,22.000000,-70.580000,-134.532301
         11,22.000000,-70.780000,-131.875302
         11,22.000000,-70.980000,-129.168692
         11,22.000000,-71.180000,-126.427134
         11,22.000000,-71.380000,-123.663684
         11,22.000000,-71.580000,-120.889910
         11,22.000000,-71.780000,-118.116017
         11,22.000000,-71.980000,-115.350963
         11,22.000000,-72.180000,-112.602572
         11,22.000000,-72.380000,-109.877633
         11,22.000000,-72.580000,-107.182003
         11,22.000000,-72.780000,-104.520697
         11,22.000000,-72.980000,-101.897971
         11,22.000000,-73.180000,-99.317402
         11,22.000000,-73.380000,-96.781959
         11,22.000000,-73.580000,-94.294068
         11,22.000000,-73.780000,-91.855673
         11,22.000000,-73.980000,-89.468289
         11,22.000000,-74.180000,-87.133053
         11,22.000000,-74.380000,-84.850771
         11,22.000000,-74.580000,-82.621951
         11,22.000000,-74.780000,-80.446848
         11,22.000000,-74.980000,-78.325491
         11,22.000000,-75.180000,-76.257716
         11,22.000000,-75.380000,-74.243190
         11,22.000000,-75.580000,-72.281436
         11,22.000000,-75.780000,-70.371852
         11,22.000000,-75.980000,-68.513732
         11,22.000000,-76.180000,-66.706283
         11,22.000000,-76.380000,-64.948638
         11,22.000000,-76.580000,-63.239868
         11,22.000000,-76.780000,-61.578997
         11,22.000000,-76.980000,-59.965011
         11,22.000000,-77.180000,-58.396865
         11,22.000000,-77.380000,-56.873493
         11,22.000000,-77.580000,-55.393816
         11,22.000000,-77.780000,-53.956743
         11,22.000000,-77.980000,-52.561183
         11,22.000000,-78.180000,-51.206044
         11,22.000000,-78.380000,-49.890239
         11,22.000000,-78.580000,-48.612691
         11,22.000000,-78.780000,-47.372333
         11,22.000000,-78.980000,-46.168113
         11,22.000000,-79.180000,-44.998993
         11,22.000000,-79.380000,-43.863954
         11,22.000000,-79.580000,-42.761996
         11,22.000000,-79.780000,-41.692139
         11,22.000000,-79.980000,-40.653423
         11,22.000000,-80.180000,-39.644911
         11,22.000000,-80.380000,-38.665687
         11,22.000000,-80.580000,-37.714858
         11,22.000000,-80.780000,-36.791556
         11,22.000000,-80.980000,-35.894932
         11,22.000000,-81.180000,-35.024163
         11,22.000000,-81.380000,-34.178448
         11,22.000000,-81.580000,-33.357008
         11,22.000000,-81.780000,-32.559088
         11,22.000000,-81.980000,-31.783953
         11,22.000000,-82.180000,-31.030892
         11,22.000000,-82.380000,-30.299215
         11,22.000000,-82.580000,-29.588252
         11,22.000000,-82.780000,-28.897354
         11,22.000000,-82.980000,-28.225894
         11,22.000000,-83.180000,-27.573263
         11,22.000000,-83.380000,-26.938871
         11,22.000000,-83.580000,-26.322147
         11,22.000000,-83.780000,-25.722541
         11,22.000000,-83.980000,-25.139516
         11,22.000000,-84.180000,-24.572556
         11,22.000000,-84.380000,-24.021161
         11,22.000000,-84.580000,-23.484847
         11,22.000000,-84.780000,-22.963145
         11,22.000000,-84.980000,-22.455602
         11,22.000000,-85.180000,-21.961782
         11,22.000000,-85.380000,-21.481260
         11,22.000000,-85.580000,-21.013627
         11,22.000000,-85.780000,-20.558487
         11,22.000000,-85.980000,-20.115457
         11,22.000000,-86.180000,-19.684167
         11,22.000000,-86.380000,-19.264259
         11,22.000000,-86.580000,-18.855387
         11,22.000000,-86.780000,-18.457216
         11,22.000000,-86.980000,-18.069424
         11,22.000000,-87.180000,-17.691695
         11,22.000000,-87.380000,-17.323730
         11,22.000000,-87.580000,-16.965234
         11,22.000000,-87.780000,-16.615925
         11,22.000000,-87.980000,-16.275530
         11,22.000000,-88.180000,-15.943783
         11,22.000000,-88.380000,-15.620429
         11,22.000000,-88.580000,-15.305221
         11,22.000000,-88.780000,-14.997918
         11,22.000000,-88.980000,-14.698291
         11,22.000000,-89.180000,-14.406113
         11,22.000000,-89.380000,-14.121170
         11,22.000000,-89.580000,-13.843250
         11,22.000000,-89.780000,-13.572151
         11,22.000000,-89.980000,-13.307678
         11,22.000000,-90.180000,-13.049639
         12,24.000000,-29.780000,8.300138
         12,24.000000,-29.980000,8.571467
         12,24.000000,-30.180000,8.852520
         12,24.000000,-30.380000,9.143687
         12,24.000000,-30.580000,9.445377
         12,24.000000,-30.780000,9.758017
         12,24.000000,-30.980000,10.082052
         12,24.000000,-31.180000,10.417948
         12,24.000000,-31.380000,10.766193
         12,24.000000,-31.580000,11.127296
         12,24.000000,-31.780000,11.501788
         12,24.000000,-31.980000,11.890228
         12,24.000000,-32.180000,12.293199
         12,24.000000,-32.380000,12.711308
         12,24.000000,-32.580000,13.145196
         12,24.000000,-32.780000,13.595528
         12,24.000000,-32.980000,14.063004
         12,24.000000,-33.180000,14.548356
         12,24.000000,-33.380000,15.052349
         12,24.000000,-33.580000,15.575785
         12,24.000000,-33.780000,16.119505
         12,24.000000,-33.980000,16.684389
         12,24.000000,-34.180000,17.271358
         12,24.000000,-34.380000,17.881379
         12,24.000000,-34.580000,18.515465
         12,24.000000,-34.780000,19.174676
         12,24.000000,-34.980000,19.860125
         12,24.000000,-35.180000,20.572978
         12,24.000000,-35.380000,21.314458
         12,24.000000,-35.580000,22.085848
         12,24.000000,-35.780000,22.888492
         12,24.000000,-35.980000,23.723800
         12,24.000000,-36.180000,24.593253
         12,24.000000,-36.380000,25.498403
         12,24.000000,-36.580000,26.440878
         12,24.000000,-36.780000,27.422387
         12,24.000000,-36.980000,28.444723
         12,24.000000,-37.180000,29.509767
         12,24.000000,-37.380000,30.619495
         12,24.000000,-37.580000,31.775977
         12,24.000000,-37.780000,32.981390
         12,24.000000,-37.980000,34.238013
         12,24.000000,-38.180000,35.548244
         12,24.000000,-38.380000,36.914594
         12,24.000000,-38.580000,38.339702
         12,24.000000,-38.780000,39.826334
         12,24.000000,-38.980000,41.377395
         12,24.000000,-39.180000,42.995929
         12,24.000000,-39.380000,44.685134
         12,24.000000,-39.580000,46.448358
         12,24.000000,-39.780000,48.289117
         12,24.000000,-39.980000,50.211094
         12,24.000000,-40.180000,52.218149
         12,24.000000,-40.380000,54.314328
         12,24.000000,-40.580000,56.503866
         12,24.000000,-40.780000,58.791200
         12,24.000000,-40.980000,61.180972
         12,24.000000,-41.180000,63.678036
         12,24.000000,-41.380000,66.287468
         12,24.000000,-41.580000,69.014572
         12,24.000000,-41.780000,71.864883
         12,24.000000,-41.980000,74.844177
         12,24.000000,-42.180000,77.958474
         12,24.000000,-42.380000,81.214042
         12,24.000000,-42.580000,84.617400
         12,24.000000,-42.780000,88.175322
         12,24.000000,-42.980000,91.894834
         12,24.000000,-43.180000,95.783216
         12,24.000000,-43.380000,99.847995
         12,24.000000,-43.580000,104.096941
         12,24.000000,-43.780000,108.538059
         12,24.000000,-43.980000,113.179573
         12,24.000000,-44.180000,118.029910
         12,24.000000,-44.380000,123.097682
         12,24.000000,-44.580000,128.391658
         12,24.000000,-44.780000,133.920731
         12,24.000000,-44.980000,139.693880
         12,24.000000,-45.180000,145.720126
         12,24.000000,-45.380000,152.008475
         12,24.000000,-45.580000,158.567856
         12,24.000000,-45.780000,165.407050
         12,24.000000,-45.980000,172.534601
         12,24.000000,-46.180000,179.958725
         12,24.000000,-46.380000,187.687199
         12,24.000000,-46.580000,195.727243
         12,24.000000,-46.780000,204.085378
         12,24.000000,-46.980000,212.767281
         12,24.000000,-47.180000,221.777617
         12,24.000000,-47.380000,231.119864
         12,24.000000,-47.580000,240.796111
         12,24.000000,-47.780000,250.806861
         12,24.000000,-47.980000,261.150802
         12,24.000000,-48.180000,271.824586
         12,24.000000,-48.380000,282.822589
         12,24.000000,-48.580000,294.136672
         12,24.000000,-48.780000,305.755945
         12,24.000000,-48.980000,317.666534
         12,24.000000,-49.180000,329.851362
         12,24.000000,-49.380000,342.289946
         12,24.000000,-49.580000,354.958230
         12,24.000000,-49.780000,367.828440
         12,24.000000,-49.980000,380.868993
         12,24.000000,-50.180000,394.044452
         12,24.000000,-50.380000,407.315536
         12,24.000000,-50.580000,420.639205
         12,24.000000,-50.780000,433.968805
         12,24.000000,-50.980000,447.254294
         12,24.000000,-51.180000,460.442534
         12,24.000000,-51.380000,473.477666
         12,24.000000,-51.580000,486.301548
         12,24.000000,-51.780000,498.854256
         12,24.000000,-51.980000,511.074636
         12,24.000000,-52.180000,522.900904
         12,24.000000,-52.380000,534.271263
         12,24.000000,-52.580000,545.124543
         12,24.000000,-52.780000,555.400829
         12,24.000000,-52.980000,565.042079
         12,24.000000,-53.180000,573.992703
         12,24.000000,-53.380000,582.200102
         12,24.000000,-53.580000,589.615146
         12,24.000000,-53.780000,596.192587
         12,24.000000,-53.980000,601.891404
         12,24.000000,-54.180000,606.675069
         12,24.000000,-54.380000,610.511736
         12,24.000000,-54.580000,613.374360
         12,24.000000,-54.780000,615.240743
         12,24.000000,-54.980000,616.093514
         12,24.000000,-55.180000,615.920057
         12,24.000000,-55.380000,614.712387
         12,24.000000,-55.580000,612.466990
         12,24.000000,-55.780000,609.184634
         12,24.000000,-55.980000,604.870163
         12,24.000000,-56.180000,599.532273
         12,24.000000,-56.380000,593.183299
         12,24.000000,-56.580000,585.838992
         12,24.000000,-56.780000,577.518321
         12,24.000000,-56.980000,568.243275
         12,24.000000,-57.180000,558.038692
         12,24.000000,-57.380000,546.932102
         12,24.000000,-57.580000,534.953594
         12,24.000000,-57.780000,522.135693
         12,24.000000,-57.980000,508.513265
         12,24.000000,-58.180000,494.123430
         12,24.000000,-58.380000,479.005498
         12,24.000000,-58.580000,463.200905
         12,24.000000,-58.780000,446.753171
         12,24.000000,-58.980000,429.707856
         12,24.000000,-59.180000,412.112526
         12,24.000000,-59.380000,394.016711
         12,24.000000,-59.580000,375.471867
         12,24.000000,-59.780000,356.531328
         12,24.000000,-59.980000,337.250240
         12,24.000000,-60.180000,317.685480
         12,24.000000,-60.380000,297.895557
         12,24.000000,-60.580000,277.940468
         12,24.000000,-60.780000,257.881537
         12,24.000000,-60.980000,237.781200
         12,24.000000,-61.180000,217.702751
         12,24.000000,-61.380000,197.710042
         12,24.000000,-61.580000,177.867135
         12,24.000000,-61.780000,158.237899
         12,24.000000,-61.980000,138.885572
         12,24.000000,-62.180000,119.872274
         12,24.000000,-62.380000,101.258493
         12,24.000000,-62.580000,83.102544
         12,24.000000,-62.780000,65.460016
         12,24.000000,-62.980000,48.383218
         12,24.000000,-63.180000,31.920643
         12,24.000000,-63.380000,16.116462
         12,24.000000,-63.580000,1.010057
         12,24.000000,-63.780000,-13.364382
         12,24.000000,-63.980000,-26.978190
         12,24.000000,-64.180000,-39.808474
         12,24.000000,-64.380000,-51.838275
         12,24.000000,-64.580000,-63.056625
         12,24.000000,-64.780000,-73.458507
         12,24.000000,-64.980000,-83.044721
         12,24.000000,-65.180000,-91.821646
         12,24.000000,-65.380000,-99.800924
         12,24.000000,-65.580000,-106.999066
         12,24.000000,-65.780000,-113.436997
         12,24.000000,-65.980000,-119.139547
         12,24.000000,-66.180000,-124.134918
         12,24.000000,-66.380000,-128.454124
         12,24.000000,-66.580000,-132.130438
         12,24.000000,-66.780000,-135.198842
         12,24.000000,-66.980000,-137.695502
         12,24.000000,-67.180000,-139.657275
         12,24.000000,-67.380000,-141.121260
         12,24.000000,-67.580000,-142.124383
         12,24.000000,-67.780000,-142.703047
         12,24.000000,-67.980000,-142.892816
         12,24.000000,-68.180000,-142.728159
         12,24.000000,-68.380000,-142.242243
         12,24.000000,-68.580000,-141.466762
         12,24.000000,-68.780000,-140.431817
         12,24.000000,-68.980000,-139.165834
         12,24.000000,-69.180000,-137.695510
         12,24.000000,-69.380000,-136.045793
         12,24.000000,-69.580000,-134.239889
         12,24.000000,-69.780000,-132.299282
         12,24.000000,-69.980000,-130.243781
         12,24.000000,-70.180000,-128.091575
         12,24.000000,-70.380000,-125.859297
         12,24.000000,-70.580000,-123.562101
         12,24.000000,-70.780000,-121.213739
         12,24.000000,-70.980000,-118.826646
         12,24.000000,-71.180000,-116.412021
         12,24.000000,-71.380000,-113.979913
         12,24.000000,-71.580000,-111.539302
         12,24.000000,-71.780000,-109.098181
         12,24.000000,-71.980000,-106.663630
         12,24.000000,-72.180000,-104.241896
         12,24.000000,-72.380000,-101.838459
         12,24.000000,-72.580000,-99.458101
         12,24.000000,-72.780000,-97.104969
         12,24.000000,-72.980000,-94.782631
         12,24.000000,-73.180000,-92.494134
         12,24.000000,-73.380000,-90.242051
         12,24.000000,-73.580000,-88.028533
         12,24.000000,-73.780000,-85.855346
         12,24.000000,-73.980000,-83.723915
         12,24.000000,-74.180000,-81.635361
         12,24.000000,-74.380000,-79.590528
         12,24.000000,-74.580000,-77.590022
         12,24.000000,-74.780000,-75.634231
         12,24.000000,-74.980000,-73.723355
         12,24.000000,-75.180000,-71.857426
         12,24.000000,-75.380000,-70.036329
         12,24.000000,-75.580000,-68.259823
         12,24.000000,-75.780000,-66.527553
         12,24.000000,-75.980000,-64.839071
         12,24.000000,-76.180000,-63.193843
         12,24.000000,-76.380000,-61.591268
         12,24.000000,-76.580000,-60.030682
         12,24.000000,-76.780000,-58.511374
         12,24.000000,-76.980000,-57.032591
         12,24.000000,-77.180000,-55.593544
         12,24.000000,-77.380000,-54.193422
         12,24.000000,-77.580000,-52.831390
         12,24.000000,-77.780000,-51.506599
         12,24.000000,-77.980000,-50.218190
         12,24.000000,-78.180000,-48.965298
         12,24.000000,-78.380000,-47.747055
         12,24.000000,-78.580000,-46.562594
         12,24.000000,-78.780000,-45.411053
         12,24.000000,-78.980000,-44.291572
         12,24.000000,-79.180000,-43.203304
         12,24.000000,-79.380000,-42.145409
         12,24.000000,-79.580000,-41.117060
         12,24.000000,-79.780000,-40.117441
         12,24.000000,-79.980000,-39.145751
         12,24.000000,-80.180000,-38.201204
         12,24.000000,-80.380000,-37.283029
         12,24.000000,-80.580000,-36.390471
         12,24.000000,-80.780000,-35.522793
         12,24.000000,-80.980000,-34.679271
         12,24.000000,-81.180000,-33.859204
         12,24.000000,-81.380000,-33.061902
         12,24.000000,-81.580000,-32.286696
         12,24.000000,-81.780000,-31.532935
         12,24.000000,-81.980000,-30.799983
         12,24.000000,-82.180000,-30.087221
         12,24.000000,-82.380000,-29.394048
         12,24.000000,-82.580000,-28.719881
         12,24.000000,-82.780000,-28.064152
         12,24.000000,-82.980000,-27.426308
         12,24.000000,-83.180000,-26.805815
         12,24.000000,-83.380000,-26.202153
         12,24.000000,-83.580000,-25.614817
         12,24.000000,-83.780000,-25.043318
         12,24.000000,-83.980000,-24.487182
         12,24.000000,-84.180000,-23.945948
         12,24.000000,-84.380000,-23.419170
         12,24.000000,-84.580000,-22.906415
         12,24.000000,-84.780000,-22.407265
         12,24.000000,-84.980000,-21.921313
         12,24.000000,-85.180000,-21.448166
         12,24.000000,-85.380000,-20.987442
         12,24.000000,-85.580000,-20.538772
         12,24.000000,-85.780000,-20.101798
         12,24.000000,-85.980000,-19.676173
         12,24.000000,-86.180000,-19.261563
         12,24.000000,-86.380000,-18.857641
         12,24.000000,-86.580000,-18.464094
         12,24.000000,-86.780000,-18.080616
         12,24.000000,-86.980000,-17.706911
         12,24.000000,-87.180000,-17.342695
         12,24.000000,-87.380000,-16.987690
         12,24.000000,-87.580000,-16.641628
         12,24.000000,-87.780000,-16.304250
         12,24.000000,-87.980000,-15.975304
         12,24.000000,-88.180000,-15.654547
         12,24.000000,-88.380000,-15.341743
         12,24.000000,-88.580000,-15.036663
         12,24.000000,-88.780000,-14.739087
         12,24.000000,-88.980000,-14.448801
         12,24.000000,-89.180000,-14.165597
         12,24.000000,-89.380000,-13.889274
         12,24.000000,-89.580000,-13.619638
         12,24.000000,-89.780000,-13.356500
         12,24.000000,-89.980000,-13.099677
         12,24.000000,-90.180000,-12.848993
         13,26.000000,-29.780000,7.551646
         13,26.000000,-29.980000,7.791886
         13,26.000000,-30.180000,8.040412
         13,26.000000,-30.380000,8.297541
         13,26.000000,-30.580000,8.563602
         13,26.000000,-30.780000,8.838940
         13,26.000000,-30.980000,9.123915
         13,26.000000,-31.180000,9.418900
         13,26.000000,-31.380000,9.724285
         13,26.000000,-31.580000,10.040478
         13,26.000000,-31.780000,10.367902
         13,26.000000,-31.980000,10.706999
         13,26.000000,-32.180000,11.058231
         13,26.000000,-32.380000,11.422079
         13,26.000000,-32.580000,11.799044
         13,26.000000,-32.780000,12.189651
         13,26.000000,-32.980000,12.594445
         13,26.000000,-33.180000,13.013996
         13,26.000000,-33.380000,13.448899
         13,26.000000,-33.580000,13.899775
         13,26.000000,-33.780000,14.367271
         13,26.000000,-33.980000,14.852064
         13,26.000000,-34.180000,15.354860
         13,26.000000,-34.380000,15.876395
         13,26.000000,-34.580000,16.417440
         13,26.000000,-34.780000,16.978796
         13,26.000000,-34.980000,17.561302
         13,26.000000,-35.180000,18.165834
         13,26.000000,-35.380000,18.793307
         13,26.000000,-35.580000,19.444674
         13,26.000000,-35.780000,20.120933
         13,26.000000,-35.980000,20.823124
         13,26.000000,-36.180000,21.552334
         13,26.000000,-36.380000,22.309698
         13,26.000000,-36.580000,23.096401
         13,26.000000,-36.780000,23.913680
         13,26.000000,-36.980000,24.762826
         13,26.000000,-37.180000,25.645189
         13,26.000000,-37.380000,26.562175
         13,26.000000,-37.580000,27.515255
         13,26.000000,-37.780000,28.505961
         13,26.000000,-37.980000,29.535893
         13,26.000000,-38.180000,30.606723
         13,26.000000,-38.380000,31.720190
         13,26.000000,-38.580000,32.878112
         13,26.000000,-38.780000,34.082383
         13,26.000000,-38.980000,35.334977
         13,26.000000,-39.180000,36.637954
         13,26.000000,-39.380000,37.993456
         13,26.000000,-39.580000,39.403717
         13,26.000000,-39.780000,40.871062
         13,26.000000,-39.980000,42.397911
         13,26.000000,-40.180000,43.986780
         13,26.000000,-40.380000,45.640285
         13,26.000000,-40.580000,47.361146
         13,26.000000,-40.780000,49.152184
         13,26.000000,-40.980000,51.016330
         13,26.000000,-41.180000,52.956621
         13,26.000000,-41.380000,54.976204
         13,26.000000,-41.580000,57.078336
         13,26.000000,-41.780000,59.266385
         13,26.000000,-41.980000,61.543830
         13,26.000000,-42.180000,63.914261
         13,26.000000,-42.380000,66.381375
         13,26.000000,-42.580000,68.948978
         13,26.000000,-42.780000,71.620976
         13,26.000000,-42.980000,74.401375
         13,26.000000,-43.180000,77.294275
         13,26.000000,-43.380000,80.303860
         13,26.000000,-43.580000,83.434391
         13,26.000000,-43.780000,86.690196
         13,26.000000,-43.980000,90.075657
         13,26.000000,-44.180000,93.595193
         13,26.000000,-44.380000,97.253245
         13,26.000000,-44.580000,101.054256
         13,26.000000,-44.780000,105.002643
         13,26.000000,-44.980000,109.102777
         13,26.000000,-45.180000,113.358949
         13,26.000000,-45.380000,117.775333
         13,26.000000,-45.580000,122.355954
         13,26.000000,-45.780000,127.104639
         13,26.000000,-45.980000,132.024972
         13,26.000000,-46.180000,137.120240
         13,26.000000,-46.380000,142.393374
         13,26.000000,-46.580000,147.846884
         13,26.000000,-46.780000,153.482793
         13,26.000000,-46.980000,159.302558
         13,26.000000,-47.180000,165.306989
         13,26.000000,-47.380000,171.496162
         13,26.000000,-47.580000,177.869329
         13,26.000000,-47.780000,184.424819
         13,26.000000,-47.980000,191.159937
         13,26.000000,-48.180000,198.070859
         13,26.000000,-48.380000,205.152528
         13,26.000000,-48.580000,212.398540
         13,26.000000,-48.780000,219.801045
         13,26.000000,-48.980000,227.350633
         13,26.000000,-49.180000,235.036240
         13,26.000000,-49.380000,242.845052
         13,26.000000,-49.580000,250.762419
         13,26.000000,-49.780000,258.771785
         13,26.000000,-49.980000,266.854631
         13,26.000000,-50.180000,274.990433
         13,26.000000,-50.380000,283.156643
         13,26.000000,-50.580000,291.328699
         13,26.000000,-50.780000,299.480048
         13,26.000000,-50.980000,307.582215
         13,26.000000,-51.180000,315.604882
         13,26.000000,-51.380000,323.516018
         13,26.000000,-51.580000,331.282029
         13,26.000000,-51.780000,338.867940
         13,26.000000,-51.980000,346.237617
         13,26.000000,-52.180000,353.354008
         13,26.000000,-52.380000,360.179415
         13,26.000000,-52.580000,366.675794
         13,26.000000,-52.780000,372.805061
         13,26.000000,-52.980000,378.529426
         13,26.000000,-53.180000,383.811728
         13,26.000000,-53.380000,388.615769
         13,26.000000,-53.580000,392.906652
         13,26.000000,-53.780000,396.651104
         13,26.000000,-53.980000,399.817780
         13,26.000000,-54.180000,402.377551
         13,26.000000,-54.380000,404.303762
         13,26.000000,-54.580000,405.572459
         13,26.000000,-54.780000,406.162581
         13,26.000000,-54.980000,406.056122
         13,26.000000,-55.180000,405.238254
         13,26.000000,-55.380000,403.697419
         13,26.000000,-55.580000,401.425384
         13,26.000000,-55.780000,398.417275
         13,26.000000,-55.980000,394.671576
         13,26.000000,-56.180000,390.190116
         13,26.000000,-56.380000,384.978031
         13,26.000000,-56.580000,379.043718
         13,26.000000,-56.780000,372.398765
         13,26.000000,-56.980000,365.057887
         13,26.000000,-57.180000,357.038843
         13,26.000000,-57.380000,348.362349
         13,26.000000,-57.580000,339.051981
         13,26.000000,-57.780000,329.134075
         13,26.000000,-57.980000,318.637615
         13,26.000000,-58.180000,307.594114
         13,26.000000,-58.380000,296.037481
         13,26.000000,-58.580000,284.003887
         13,26.000000,-58.780000,271.531614
         13,26.000000,-58.980000,258.660895
         13,26.000000,-59.180000,245.433745
         13,26.000000,-59.380000,231.893782
         13,26.000000,-59.580000,218.086038
         13,26.000000,-59.780000,204.056755
         13,26.000000,-59.980000,189.853177
         13,26.000000,-60.180000,175.523319
         13,26.000000,-60.380000,161.115736
         13,26.000000,-60.580000,146.679263
         13,26.000000,-60.780000,132.262751
         13,26.000000,-60.980000,117.914782
         13,26.000000,-61.180000,103.683370
         13,26.000000,-61.380000,89.615650
         13,26.000000,-61.580000,75.757555
         13,26.000000,-61.780000,62.153486
         13,26.000000,-61.980000,48.845982
         13,26.000000,-62.180000,35.875391
         13,26.000000,-62.380000,23.279555
         13,26.000000,-62.580000,11.093513
         13,26.000000,-62.780000,-0.650773
         13,26.000000,-62.980000,-11.924658
         13,26.000000,-63.180000,-22.703016
         13,26.000000,-63.380000,-32.964394
         13,26.000000,-63.580000,-42.691126
         13,26.000000,-63.780000,-51.869387
         13,26.000000,-63.980000,-60.489202
         13,26.000000,-64.180000,-68.544400
         13,26.000000,-64.380000,-76.032517
