LINE,EAST,NRTH,res_TMI,MAG_MOD
         11,22.000000,-66.980000,-101.495241,-144.759384
         11,22.000000,-67.180000,-107.318819,-147.900885
         11,22.000000,-67.380000,-112.593863,-150.369285
         11,22.000000,-67.580000,-117.046107,-152.213574
         11,22.000000,-67.780000,-120.942134,-153.482605
         11,22.000000,-67.980000,-124.003837,-154.224542
         11,22.000000,-68.180000,-126.614212,-154.486381
         11,22.000000,-68.380000,-128.547596,-154.313554
         11,22.000000,-68.580000,-130.160434,-153.749615
         11,22.000000,-68.780000,-131.292453,-152.835999
         11,22.000000,-68.980000,-132.178445,-151.611843
         11,22.000000,-69.180000,-132.695398,-150.113878
         11,22.000000,-69.380000,-133.044486,-148.376367
         11,22.000000,-69.580000,-133.141776,-146.431091
         11,22.000000,-69.780000,-133.072473,-144.307375
         11,22.000000,-69.980000,-132.753282,-142.032140
         11,22.000000,-70.180000,-132.302338,-139.629985
         11,22.000000,-70.380000,-131.653763,-137.123285
         11,22.000000,-70.580000,-130.867007,-134.532301
         11,22.000000,-70.780000,-129.872981,-131.875302
         11,22.000000,-70.980000,-128.740814,-129.168692
         11,22.000000,-71.180000,-127.401436,-126.427134
         11,22.000000,-71.380000,-125.939340,-123.663684
         11,22.000000,-71.580000,-124.293169,-120.889910
         11,22.000000,-71.780000,-122.503011,-118.116017
         11,22.000000,-71.980000,-120.496873,-115.350963
         11,22.000000,-72.180000,-118.370212,-112.602572
         11,22.000000,-72.380000,-116.062766,-109.877633
         11,22.000000,-72.580000,-113.749179,-107.182003
         11,22.000000,-72.780000,-111.426379,-104.520697
         11,22.000000,-72.980000,-109.112636,-101.897971
         11,22.000000,-73.180000,-106.812476,-99.317402
         11,22.000000,-73.380000,-104.524762,-96.781959
         11,22.000000,-73.580000,-102.255715,-94.294068
         11,22.000000,-73.780000,-100.058710,-91.855673
         11,22.000000,-73.980000,-97.969766,-89.468289
         11,22.000000,-74.180000,-96.001831,-87.133053
         11,22.000000,-74.380000,-94.215408,-84.850771
         11,22.000000,-74.580000,-92.509555,-82.621951
         11,22.000000,-74.780000,-90.924556,-80.446848
         11,22.000000,-74.980000,-89.378227,-78.325491
         11,22.000000,-75.180000,-87.889904,-76.257716
         11,22.000000,-75.380000,-86.415958,-74.243190
         11,22.000000,-75.580000,-84.963576,-72.281436
         11,22.000000,-75.780000,-83.521687,-70.371852
         11,22.000000,-75.980000,-82.095536,-68.513732
         11,22.000000,-76.180000,-80.685870,-66.706283
         11,22.000000,-76.380000,-79.300933,-64.948638
         11,22.000000,-76.580000,-77.915565,-63.239868
         11,22.000000,-76.780000,-76.529552,-61.578997
         11,22.000000,-76.980000,-75.131705,-59.965011
         11,22.000000,-77.180000,-73.716105,-58.396865
         11,22.000000,-77.380000,-72.286848,-56.873493
         11,22.000000,-77.580000,-70.837107,-55.393816
         11,22.000000,-77.780000,-69.345116,-53.956743
         11,22.000000,-77.980000,-67.789749,-52.561183
         11,22.000000,-78.180000,-66.237770,-51.206044
         11,22.000000,-78.380000,-64.690872,-49.890239
         11,22.000000,-78.580000,-63.215688,-48.612691
         11,22.000000,-78.780000,-61.848073,-47.372333
         11,22.000000,-78.980000,-60.525636,-46.168113
         11,22.000000,-79.180000,-59.270967,-44.998993
         11,22.000000,-79.380000,-58.041164,-43.863954
         11,22.000000,-79.580000,-56.848661,-42.761996
         11,22.000000,-79.780000,-55.683984,-41.692139
         11,22.000000,-79.980000,-54.561046,-40.653423
         11,22.000000,-80.180000,-53.475362,-39.644911
         11,22.000000,-80.380000,-52.445557,-38.665687
         11,22.000000,-80.580000,-51.481981,-37.714858
         11,22.000000,-80.780000,-50.617746,-36.791556
         11,22.000000,-80.980000,-49.819286,-35.894932
         11,22.000000,-81.180000,-49.119487,-35.024163
         11,22.000000,-81.380000,-48.457164,-34.178448
         11,22.000000,-81.580000,-47.851054,-33.357008
         11,22.000000,-81.780000,-47.274937,-32.559088
         11,22.000000,-81.980000,-46.743807,-31.783953
         11,22.000000,-82.180000,-46.200322,-31.030892
         11,22.000000,-82.380000,-45.638305,-30.299215
         11,22.000000,-82.580000,-45.032553,-29.588252
         11,22.000000,-82.780000,-44.361201,-28.897354
         11,22.000000,-82.980000,-43.662877,-28.225894
         11,22.000000,-83.180000,-42.924096,-27.573263
         11,22.000000,-83.380000,-42.161488,-26.938871
         11,22.000000,-83.580000,-41.363141,-26.322147
         11,22.000000,-83.780000,-40.567908,-25.722541
         11,22.000000,-83.980000,-39.777346,-25.139516
         11,22.000000,-84.180000,-39.015942,-24.572556
         11,22.000000,-84.380000,-38.298273,-24.021161
         11,22.000000,-84.580000,-37.603213,-23.484847
         11,22.000000,-84.780000,-36.942065,-22.963145
         11,22.000000,-84.980000,-36.300137,-22.455602
         11,22.000000,-85.180000,-35.687038,-21.961782
         11,22.000000,-85.380000,-35.118694,-21.481260
         11,22.000000,-85.580000,-34.617479,-21.013627
         11,22.000000,-85.780000,-34.155117,-20.558487
         11,22.000000,-85.980000,-33.751036,-20.115457
         11,22.000000,-86.180000,-33.349030,-19.684167
         11,22.000000,-86.380000,-32.950136,-19.264259
         11,22.000000,-86.580000,-32.543077,-18.855387
         11,22.000000,-86.780000,-32.123769,-18.457216
         11,22.000000,-86.980000,-31.707206,-18.069424
         11,22.000000,-87.180000,-31.294760,-17.691695
         11,22.000000,-87.380000,-30.901383,-17.323730
         11,22.000000,-87.580000,-30.536609,-16.965234
         11,22.000000,-87.780000,-30.177106,-16.615925
         11,22.000000,-87.980000,-29.825510,-16.275530
         11,22.000000,-88.180000,-29.465950,-15.943783
         11,22.000000,-88.380000,-29.094445,-15.620429
         11,22.000000,-88.580000,-28.721348,-15.305221
         11,22.000000,-88.780000,-28.345864,-14.997918
         11,22.000000,-88.980000,-27.988252,-14.698291
         11,22.000000,-89.180000,-27.657450,-14.406113
         11,22.000000,-89.380000,-27.369181,-14.121170
         11,22.000000,-89.580000,-27.144712,-13.843250
         11,22.000000,-89.780000,-999999,-13.572151
         11,22.000000,-89.980000,-999999,-13.307678
         11,22.000000,-90.180000,-999999,-13.049639
         12,24.000000,-29.780000,-999999,8.300138
         12,24.000000,-29.980000,-999999,8.571467
         12,24.000000,-30.180000,-21.062921,8.852520
         12,24.000000,-30.380000,-20.741221,9.143687
         12,24.000000,-30.580000,-20.539247,9.445377
         12,24.000000,-30.780000,-20.516863,9.758017
         12,24.000000,-30.980000,-20.487370,10.082052
         12,24.000000,-31.180000,-20.447210,10.417948
         12,24.000000,-31.380000,-20.390865,10.766193
         12,24.000000,-31.580000,-20.310239,11.127296
         12,24.000000,-31.780000,-20.223703,11.501788
         12,24.000000,-31.980000,-20.128301,11.890228
         12,24.000000,-32.180000,-20.024466,12.293199
         12,24.000000,-32.380000,-19.907980,12.711308
         12,24.000000,-32.580000,-19.772558,13.145196
         12,24.000000,-32.780000,-19.608730,13.595528
         12,24.000000,-32.980000,-19.374151,14.063004
         12,24.000000,-33.180000,-19.033445,14.548356
         12,24.000000,-33.380000,-18.633666,15.052349
         12,24.000000,-33.580000,-18.145277,15.575785
         12,24.000000,-33.780000,-17.650137,16.119505
         12,24.000000,-33.980000,-17.144869,16.684389
         12,24.000000,-34.180000,-16.601733,17.271358
         12,24.000000,-34.380000,-16.001791,17.881379
         12,24.000000,-34.580000,-15.344816,18.515465
         12,24.000000,-34.780000,-14.602290,19.174676
         12,24.000000,-34.980000,-13.829351,19.860125
         12,24.000000,-35.180000,-13.010792,20.572978
         12,24.000000,-35.380000,-12.120575,21.314458
         12,24.000000,-35.580000,-11.122869,22.085848
         12,24.000000,-35.780000,-10.159920,22.888492
         12,24.000000,-35.980000,-9.249106,23.723800
         12,24.000000,-36.180000,-8.521018,24.593253
         12,24.000000,-36.380000,-8.067021,25.498403
         12,24.000000,-36.580000,-7.645508,26.440878
         12,24.000000,-36.780000,-7.272720,27.422387
         12,24.000000,-36.980000,-6.847875,28.444723
         12,24.000000,-37.180000,-6.344942,29.509767
         12,24.000000,-37.380000,-5.804931,30.619495
         12,24.000000,-37.580000,-5.209304,31.775977
         12,24.000000,-37.780000,-4.493795,32.981390
         12,24.000000,-37.980000,-3.598462,34.238013
         12,24.000000,-38.180000,-2.614143,35.548244
         12,24.000000,-38.380000,-1.496342,36.914594
         12,24.000000,-38.580000,-0.381671,38.339702
         12,24.000000,-38.780000,0.728308,39.826334
         12,24.000000,-38.980000,1.951111,41.377395
         12,24.000000,-39.180000,3.343152,42.995929
         12,24.000000,-39.380000,4.894619,44.685134
         12,24.000000,-39.580000,6.685225,46.448358
         12,24.000000,-39.780000,8.519407,48.289117
         12,24.000000,-39.980000,10.418953,50.211094
         12,24.000000,-40.180000,12.318148,52.218149
         12,24.000000,-40.380000,14.216816,54.314328
         12,24.000000,-40.580000,16.139657,56.503866
         12,24.000000,-40.780000,18.098759,58.791200
         12,24.000000,-40.980000,20.156575,61.180972
         12,24.000000,-41.180000,22.362463,63.678036
         12,24.000000,-41.380000,24.734919,66.287468
         12,24.000000,-41.580000,27.357227,69.014572
         12,24.000000,-41.780000,30.151010,71.864883
         12,24.000000,-41.980000,33.202004,74.844177
         12,24.000000,-42.180000,36.390972,77.958474
         12,24.000000,-42.380000,39.786902,81.214042
         12,24.000000,-42.580000,43.267024,84.617400
         12,24.000000,-42.780000,46.873437,88.175322
         12,24.000000,-42.980000,50.522431,91.894834
         12,24.000000,-43.180000,54.235295,95.783216
         12,24.000000,-43.380000,58.003760,99.847995
         12,24.000000,-43.580000,61.855628,104.096941
         12,24.000000,-43.780000,65.833983,108.538059
         12,24.000000,-43.980000,70.002070,113.179573
         12,24.000000,-44.180000,74.586576,118.029910
         12,24.000000,-44.380000,79.795709,123.097682
         12,24.000000,-44.580000,85.470896,128.391658
         12,24.000000,-44.780000,91.845163,133.920731
         12,24.000000,-44.980000,98.455346,139.693880
         12,24.000000,-45.180000,105.419400,145.720126
         12,24.000000,-45.380000,112.518338,152.008475
         12,24.000000,-45.580000,119.819604,158.567856
         12,24.000000,-45.780000,127.268717,165.407050
         12,24.000000,-45.980000,134.939600,172.534601
         12,24.000000,-46.180000,142.736973,179.958725
         12,24.000000,-46.380000,150.724079,187.687199
         12,24.000000,-46.580000,158.939206,195.727243
         12,24.000000,-46.780000,167.496366,204.085378
         12,24.000000,-46.980000,177.074943,212.767281
         12,24.000000,-47.180000,188.185645,221.777617
         12,24.000000,-47.380000,200.226133,231.119864
         12,24.000000,-47.580000,213.661298,240.796111
         12,24.000000,-47.780000,227.661689,250.806861
         12,24.000000,-47.980000,242.509918,261.150802
         12,24.000000,-48.180000,257.360999,271.824586
         12,24.000000,-48.380000,272.216361,282.822589
         12,24.000000,-48.580000,287.383790,294.136672
         12,24.000000,-48.780000,303.019319,305.755945
         12,24.000000,-48.980000,319.458741,317.666534
         12,24.000000,-49.180000,337.104005,329.851362
         12,24.000000,-49.380000,354.912733,342.289946
         12,24.000000,-49.580000,372.966658,354.958230
         12,24.000000,-49.780000,390.748384,367.828440
         12,24.000000,-49.980000,408.121812,380.868993
         12,24.000000,-50.180000,425.130580,394.044452
         12,24.000000,-50.380000,441.592356,407.315536
         12,24.000000,-50.580000,457.101258,420.639205
         12,24.000000,-50.780000,471.180848,433.968805
         12,24.000000,-50.980000,484.555378,447.254294
         12,24.000000,-51.180000,496.872319,460.442534
         12,24.000000,-51.380000,509.054835,473.477666
         12,24.000000,-51.580000,521.035716,486.301548
         12,24.000000,-51.780000,532.859022,498.854256
         12,24.000000,-51.980000,544.445967,511.074636
         12,24.000000,-52.180000,555.812013,522.900904
         12,24.000000,-52.380000,566.846711,534.271263
         12,24.000000,-52.580000,577.729151,545.124543
         12,24.000000,-52.780000,588.383204,555.400829
         12,24.000000,-52.980000,598.771974,565.042079
         12,24.000000,-53.180000,608.762818,573.992703
         12,24.000000,-53.380000,618.489918,582.200102
         12,24.000000,-53.580000,627.821400,589.615146
         12,24.000000,-53.780000,636.636451,596.192587
         12,24.000000,-53.980000,644.676856,601.891404
         12,24.000000,-54.180000,651.877491,606.675069
         12,24.000000,-54.380000,657.818470,610.511736
         12,24.000000,-54.580000,662.644007,613.374360
         12,24.000000,-54.780000,665.796381,615.240743
         12,24.000000,-54.980000,667.782044,616.093514
         12,24.000000,-55.180000,668.017640,615.920057
         12,24.000000,-55.380000,667.470606,614.712387
         12,24.000000,-55.580000,665.749628,612.466990
         12,24.000000,-55.780000,663.339991,609.184634
         12,24.000000,-55.980000,659.897364,604.870163
         12,24.000000,-56.180000,655.795997,599.532273
         12,24.000000,-56.380000,650.706519,593.183299
         12,24.000000,-56.580000,644.663758,585.838992
         12,24.000000,-56.780000,637.191071,577.518321
         12,24.000000,-56.980000,628.554053,568.243275
         12,24.000000,-57.180000,618.170539,558.038692
         12,24.000000,-57.380000,606.869837,546.932102
         12,24.000000,-57.580000,594.193353,534.953594
         12,24.000000,-57.780000,581.077234,522.135693
         12,24.000000,-57.980000,567.301660,508.513265
         12,24.000000,-58.180000,552.639575,494.123430
         12,24.000000,-58.380000,536.647723,479.005498
         12,24.000000,-58.580000,519.755725,463.200905
         12,24.000000,-58.780000,501.513507,446.753171
         12,24.000000,-58.980000,483.239075,429.707856
         12,24.000000,-59.180000,464.916321,412.112526
         12,24.000000,-59.380000,446.645648,394.016711
         12,24.000000,-59.580000,428.453097,375.471867
         12,24.000000,-59.780000,410.270251,356.531328
         12,24.000000,-59.980000,392.101962,337.250240
         12,24.000000,-60.180000,374.272363,317.685480
         12,24.000000,-60.380000,356.950799,297.895557
         12,24.000000,-60.580000,340.085962,277.940468
         12,24.000000,-60.780000,323.906213,257.881537
         12,24.000000,-60.980000,308.304828,237.781200
         12,24.000000,-61.180000,293.570987,217.702751
         12,24.000000,-61.380000,278.900677,197.710042
         12,24.000000,-61.580000,264.325665,177.867135
         12,24.000000,-61.780000,249.020245,158.237899
         12,24.000000,-61.980000,232.619214,138.885572
         12,24.000000,-62.180000,215.947336,119.872274
         12,24.000000,-62.380000,198.869188,101.258493
         12,24.000000,-62.580000,181.282644,83.102544
         12,24.000000,-62.780000,162.933508,65.460016
         12,24.000000,-62.980000,144.582155,48.383218
         12,24.000000,-63.180000,126.227475,31.920643
         12,24.000000,-63.380000,108.618216,16.116462
         12,24.000000,-63.580000,92.127085,1.010057
         12,24.000000,-63.780000,76.175343,-13.364382
         12,24.000000,-63.980000,61.032685,-26.978190
         12,24.000000,-64.180000,46.354776,-39.808474
         12,24.000000,-64.380000,32.373990,-51.838275
         12,24.000000,-64.580000,19.099018,-63.056625
         12,24.000000,-64.780000,6.882765,-73.458507
         12,24.000000,-64.980000,-4.623987,-83.044721
         12,24.000000,-65.180000,-15.066489,-91.821646
         12,24.000000,-65.380000,-24.978128,-99.800924
         12,24.000000,-65.580000,-34.093475,-106.999066
         12,24.000000,-65.780000,-42.813569,-113.436997
         12,24.000000,-65.980000,-50.940784,-119.139547
         12,24.000000,-66.180000,-58.781800,-124.134918
         12,24.000000,-66.380000,-66.193518,-128.454124
         12,24.000000,-66.580000,-73.264850,-132.130438
         12,24.000000,-66.780000,-79.825603,-135.198842
         12,24.000000,-66.980000,-85.971260,-137.695502
         12,24.000000,-67.180000,-91.494274,-139.657275
         12,24.000000,-67.380000,-96.515222,-141.121260
         12,24.000000,-67.580000,-100.783071,-142.124383
         12,24.000000,-67.780000,-104.333139,-142.703047
         12,24.000000,-67.980000,-106.806535,-142.892816
         12,24.000000,-68.180000,-108.810107,-142.728159
         12,24.000000,-68.380000,-110.108943,-142.242243
         12,24.000000,-68.580000,-111.272841,-141.466762
         12,24.000000,-68.780000,-112.234332,-140.431817
         12,24.000000,-68.980000,-113.099086,-139.165834
         12,24.000000,-69.180000,-113.818736,-137.695510
         12,24.000000,-69.380000,-114.451537,-136.045793
         12,24.000000,-69.580000,-114.954062,-134.239889
         12,24.000000,-69.780000,-115.288773,-132.299282
         12,24.000000,-69.980000,-115.371761,-130.243781
         12,24.000000,-70.180000,-115.287059,-128.091575
         12,24.000000,-70.380000,-114.950820,-125.859297
         12,24.000000,-70.580000,-114.471115,-123.562101
         12,24.000000,-70.780000,-113.776211,-121.213739
         12,24.000000,-70.980000,-112.957787,-118.826646
         12,24.000000,-71.180000,-111.954083,-116.412021
         12,24.000000,-71.380000,-110.862952,-113.979913
         12,24.000000,-71.580000,-109.640681,-111.539302
         12,24.000000,-71.780000,-108.255998,-109.098181
         12,24.000000,-71.980000,-106.627699,-106.663630
         12,24.000000,-72.180000,-104.794626,-104.241896
         12,24.000000,-72.380000,-102.654394,-101.838459
         12,24.000000,-72.580000,-100.504002,-99.458101
         12,24.000000,-72.780000,-98.338372,-97.104969
         12,24.000000,-72.980000,-96.254385,-94.782631
         12,24.000000,-73.180000,-94.292864,-92.494134
         12,24.000000,-73.380000,-92.362196,-90.242051
         12,24.000000,-73.580000,-90.477808,-88.028533
         12,24.000000,-73.780000,-88.658844,-85.855346
         12,24.000000,-73.980000,-86.938015,-83.723915
         12,24.000000,-74.180000,-85.323895,-81.635361
         12,24.000000,-74.380000,-83.869839,-79.590528
         12,24.000000,-74.580000,-82.579427,-77.590022
         12,24.000000,-74.780000,-81.534478,-75.634231
         12,24.000000,-74.980000,-80.478098,-73.723355
         12,24.000000,-75.180000,-79.404569,-71.857426
         12,24.000000,-75.380000,-78.224915,-70.036329
         12,24.000000,-75.580000,-76.886070,-68.259823
         12,24.000000,-75.780000,-75.557564,-66.527553
         12,24.000000,-75.980000,-74.244564,-64.839071
         12,24.000000,-76.180000,-72.945816,-63.193843
         12,24.000000,-76.380000,-71.668446,-61.591268
         12,24.000000,-76.580000,-70.397522,-60.030682
         12,24.000000,-76.780000,-69.136269,-58.511374
         12,24.000000,-76.980000,-67.941191,-57.032591
         12,24.000000,-77.180000,-66.845377,-55.593544
         12,24.000000,-77.380000,-65.759257,-54.193422
         12,24.000000,-77.580000,-64.687679,-52.831390
         12,24.000000,-77.780000,-63.407333,-51.506599
         12,24.000000,-77.980000,-61.813839,-50.218190
         12,24.000000,-78.180000,-60.232059,-48.965298
         12,24.000000,-78.380000,-58.667850,-47.747055
         12,24.000000,-78.580000,-57.323714,-46.562594
         12,24.000000,-78.780000,-56.309690,-45.411053
         12,24.000000,-78.980000,-55.292765,-44.291572
         12,24.000000,-79.180000,-54.271490,-43.203304
         12,24.000000,-79.380000,-53.203062,-42.145409
         12,24.000000,-79.580000,-52.063904,-41.117060
         12,24.000000,-79.780000,-50.928784,-40.117441
         12,24.000000,-79.980000,-49.799722,-39.145751
         12,24.000000,-80.180000,-48.683140,-38.201204
         12,24.000000,-80.380000,-47.585279,-37.283029
         12,24.000000,-80.580000,-46.597153,-36.390471
         12,24.000000,-80.780000,-45.773629,-35.522793
         12,24.000000,-80.980000,-45.103935,-34.679271
         12,24.000000,-81.180000,-44.664988,-33.859204
         12,24.000000,-81.380000,-44.265295,-33.061902
         12,24.000000,-81.580000,-43.924484,-32.286696
         12,24.000000,-81.780000,-43.591370,-31.532935
         12,24.000000,-81.980000,-43.269803,-30.799983
         12,24.000000,-82.180000,-42.929073,-30.087221
         12,24.000000,-82.380000,-42.559601,-29.394048
         12,24.000000,-82.580000,-42.064939,-28.719881
         12,24.000000,-82.780000,-41.382494,-28.064152
         12,24.000000,-82.980000,-40.618575,-27.426308
         12,24.000000,-83.180000,-39.732445,-26.805815
         12,24.000000,-83.380000,-38.814555,-26.202153
         12,24.000000,-83.580000,-37.849025,-25.614817
         12,24.000000,-83.780000,-36.913937,-25.043318
         12,24.000000,-83.980000,-36.024514,-24.487182
         12,24.000000,-84.180000,-35.237096,-23.945948
         12,24.000000,-84.380000,-34.602685,-23.419170
         12,24.000000,-84.580000,-33.998546,-22.906415
         12,24.000000,-84.780000,-33.439815,-22.407265
         12,24.000000,-84.980000,-32.888644,-21.921313
         12,24.000000,-85.180000,-32.348815,-21.448166
         12,24.000000,-85.380000,-31.834598,-20.987442
         12,24.000000,-85.580000,-31.358798,-20.538772
         12,24.000000,-85.780000,-30.987754,-20.101798
         12,24.000000,-85.980000,-30.773843,-19.676173
         12,24.000000,-86.180000,-30.567900,-19.261563
         12,24.000000,-86.380000,-30.373909,-18.857641
         12,24.000000,-86.580000,-30.070263,-18.464094
         12,24.000000,-86.780000,-29.602134,-18.080616
         12,24.000000,-86.980000,-29.132592,-17.706911
         12,24.000000,-87.180000,-28.660929,-17.342695
         12,24.000000,-87.380000,-28.254474,-16.987690
         12,24.000000,-87.580000,-27.945830,-16.641628
         12,24.000000,-87.780000,-27.631499,-16.304250
         12,24.000000,-87.980000,-27.308639,-15.975304
         12,24.000000,-88.180000,-26.906563,-15.654547
         12,24.000000,-88.380000,-26.385662,-15.341743
         12,24.000000,-88.580000,-25.856672,-15.036663
         12,24.000000,-88.780000,-25.315547,-14.739087
         12,24.000000,-88.980000,-24.845253,-14.448801
         12,24.000000,-89.180000,-24.481207,-14.165597
         12,24.000000,-89.380000,-24.201188,-13.889274
         12,24.000000,-89.580000,-24.047208,-13.619638
         12,24.000000,-89.780000,-999999,-13.356500
         12,24.000000,-89.980000,-999999,-13.099677
         12,24.000000,-90.180000,-999999,-12.848993
         13,26.000000,-29.780000,-999999,7.551646
         13,26.000000,-29.980000,-999999,7.791886
         13,26.000000,-30.180000,-17.826421,8.040412
         13,26.000000,-30.380000,-18.173875,8.297541
         13,26.000000,-30.580000,-18.360089,8.563602
         13,26.000000,-30.780000,-18.304443,8.838940
         13,26.000000,-30.980000,-18.229518,9.123915
         13,26.000000,-31.180000,-18.125675,9.418900
         13,26.000000,-31.380000,-17.979764,9.724285
         13,26.000000,-31.580000,-17.770749,10.040478
         13,26.000000,-31.780000,-17.559875,10.367902
         13,26.000000,-31.980000,-17.346212,10.706999
         13,26.000000,-32.180000,-17.145505,11.058231
         13,26.000000,-32.380000,-16.964232,11.422079
         13,26.000000,-32.580000,-16.771282,11.799044
         13,26.000000,-32.780000,-16.560814,12.189651
         13,26.000000,-32.980000,-16.298993,12.594445
         13,26.000000,-33.180000,-15.960141,13.013996
         13,26.000000,-33.380000,-15.602191,13.448899
         13,26.000000,-33.580000,-15.215594,13.899775
         13,26.000000,-33.780000,-14.881494,14.367271
         13,26.000000,-33.980000,-14.626138,14.852064
         13,26.000000,-34.180000,-14.356307,15.354860
         13,26.000000,-34.380000,-14.064762,15.876395
         13,26.000000,-34.580000,-13.644274,16.417440
         13,26.000000,-34.780000,-13.030371,16.978796
         13,26.000000,-34.980000,-12.347881,17.561302
         13,26.000000,-35.180000,-11.562511,18.165834
         13,26.000000,-35.380000,-10.725047,18.793307
         13,26.000000,-35.580000,-9.809443,19.444674
         13,26.000000,-35.780000,-8.906228,20.120933
         13,26.000000,-35.980000,-8.021597,20.823124
         13,26.000000,-36.180000,-7.296567,21.552334
         13,26.000000,-36.380000,-6.810939,22.309698
         13,26.000000,-36.580000,-6.408411,23.096401
         13,26.000000,-36.780000,-6.130533,23.913680
         13,26.000000,-36.980000,-5.987783,24.762826
         13,26.000000,-37.180000,-6.047724,25.645189
         13,26.000000,-37.380000,-6.025035,26.562175
         13,26.000000,-37.580000,-5.878403,27.515255
         13,26.000000,-37.780000,-5.471729,28.505961
         13,26.000000,-37.980000,-4.674990,29.535893
         13,26.000000,-38.180000,-3.867140,30.606723
         13,26.000000,-38.380000,-3.042623,31.720190
         13,26.000000,-38.580000,-2.281910,32.878112
         13,26.000000,-38.780000,-1.616904,34.082383
         13,26.000000,-38.980000,-0.907692,35.334977
         13,26.000000,-39.180000,-0.132172,36.637954
         13,26.000000,-39.380000,0.806218,37.993456
         13,26.000000,-39.580000,1.988915,39.403717
         13,26.000000,-39.780000,3.217613,40.871062
         13,26.000000,-39.980000,4.515314,42.397911
         13,26.000000,-40.180000,5.771706,43.986780
         13,26.000000,-40.380000,6.966138,45.640285
         13,26.000000,-40.580000,8.176177,47.361146
         13,26.000000,-40.780000,9.409626,49.152184
         13,26.000000,-40.980000,10.732364,51.016330
         13,26.000000,-41.180000,12.189034,52.956621
         13,26.000000,-41.380000,13.814188,54.976204
         13,26.000000,-41.580000,15.692069,57.078336
         13,26.000000,-41.780000,17.697959,59.266385
         13,26.000000,-41.980000,19.895861,61.543830
         13,26.000000,-42.180000,22.109453,63.914261
         13,26.000000,-42.380000,24.346583,66.381375
         13,26.000000,-42.580000,26.578186,68.948978
         13,26.000000,-42.780000,28.801501,71.620976
         13,26.000000,-42.980000,31.048208,74.401375
         13,26.000000,-43.180000,33.330002,77.294275
         13,26.000000,-43.380000,35.539706,80.303860
         13,26.000000,-43.580000,37.641276,83.434391
         13,26.000000,-43.780000,39.759831,86.690196
         13,26.000000,-43.980000,41.903865,90.075657
         13,26.000000,-44.180000,44.338648,93.595193
         13,26.000000,-44.380000,47.209555,97.253245
         13,26.000000,-44.580000,50.436773,101.054256
         13,26.000000,-44.780000,54.198460,105.002643
         13,26.000000,-44.980000,58.267676,109.102777
         13,26.000000,-45.180000,62.798188,113.358949
         13,26.000000,-45.380000,67.391111,117.775333
         13,26.000000,-45.580000,72.077649,122.355954
         13,26.000000,-45.780000,76.631012,127.104639
         13,26.000000,-45.980000,80.984612,132.024972
         13,26.000000,-46.180000,85.386843,137.120240
         13,26.000000,-46.380000,89.862021,142.393374
         13,26.000000,-46.580000,94.635579,147.846884
         13,26.000000,-46.780000,99.856710,153.482793
         13,26.000000,-46.980000,105.699839,159.302558
         13,26.000000,-47.180000,112.475966,165.306989
         13,26.000000,-47.380000,119.870341,171.496162
         13,26.000000,-47.580000,128.192087,177.869329
         13,26.000000,-47.780000,136.737510,184.424819
         13,26.000000,-47.980000,145.618445,191.159937
         13,26.000000,-48.180000,154.510123,198.070859
         13,26.000000,-48.380000,163.417915,205.152528
         13,26.000000,-48.580000,172.600193,212.398540
         13,26.000000,-48.780000,182.194202,219.801045
         13,26.000000,-48.980000,192.647486,227.350633
         13,26.000000,-49.180000,204.389681,235.036240
         13,26.000000,-49.380000,216.344160,242.845052
         13,26.000000,-49.580000,228.617063,250.762419
         13,26.000000,-49.780000,240.591548,258.771785
         13,26.000000,-49.980000,252.118403,266.854631
         13,26.000000,-50.180000,263.363807,274.990433
         13,26.000000,-50.380000,274.187034,283.156643
         13,26.000000,-50.580000,284.443525,291.328699
         13,26.000000,-50.780000,293.849912,299.480048
         13,26.000000,-50.980000,302.956422,307.582215
         13,26.000000,-51.180000,311.613114,315.604882
         13,26.000000,-51.380000,320.078810,323.516018
         13,26.000000,-51.580000,328.258009,331.282029
         13,26.000000,-51.780000,336.454151,338.867940
         13,26.000000,-51.980000,344.675709,346.237617
         13,26.000000,-52.180000,353.013520,353.354008
         13,26.000000,-52.380000,361.525712,360.179415
         13,26.000000,-52.580000,369.963063,366.675794
         13,26.000000,-52.780000,378.288151,372.805061
         13,26.000000,-52.980000,386.529927,378.529426
         13,26.000000,-53.180000,394.646733,383.811728
         13,26.000000,-53.380000,402.686531,388.615769
         13,26.000000,-53.580000,410.610817,392.906652
         13,26.000000,-53.780000,418.316780,396.651104
         13,26.000000,-53.980000,425.695259,399.817780
         13,26.000000,-54.180000,432.590797,402.377551
         13,26.000000,-54.380000,438.761924,404.303762
         13,26.000000,-54.580000,443.819435,405.572459
         13,26.000000,-54.780000,447.206520,406.162581
         13,26.000000,-54.980000,449.722126,406.056122
         13,26.000000,-55.180000,450.930515,405.238254
         13,26.000000,-55.380000,451.895942,403.697419
         13,26.000000,-55.580000,452.496925,401.425384
         13,26.000000,-55.780000,452.582990,398.417275
         13,26.000000,-55.980000,451.896680,394.671576
         13,26.000000,-56.180000,450.412165,390.190116
         13,26.000000,-56.380000,447.730341,384.978031
         13,26.000000,-56.580000,444.190137,379.043718
         13,26.000000,-56.780000,439.362363,372.398765
         13,26.000000,-56.980000,433.823554,365.057887
         13,26.000000,-57.180000,427.218192,357.038843
