,LINE,EAST,NRTH,res_TMI,fit_TMI
0,2,4.0,-89.58,-15.5,-10.9393102596
1,2,4.0,-89.18,-15.98,-11.3040710866
2,2,4.0,-88.78,-16.45,-11.6828623187
3,2,4.0,-88.38,-16.88,-12.0762334168
4,2,4.0,-87.98,-17.36,-12.4847506191
5,2,4.0,-87.58,-18.04,-12.9089966807
6,2,4.0,-87.18,-18.66,-13.3495704825
7,2,4.0,-86.78,-19.01,-13.8070864918
8,2,4.0,-86.38,-19.24,-14.2821740532
9,2,4.0,-85.98,-19.35,-14.7754764903
10,2,4.0,-85.58,-19.63,-15.287649992
11,2,4.0,-85.18,-20.23,-15.8193622601
12,2,4.0,-84.78,-20.86,-16.371290888
13,2,4.0,-84.38,-21.38,-16.944121442
14,2,4.0,-83.98,-21.99,-17.5385452108
15,2,4.0,-83.58,-22.84,-18.1552565896
16,2,4.0,-83.18,-23.95,-18.7949500606
17,2,4.0,-82.78,-25.39,-19.4583167295
18,2,4.0,-82.38,-26.68,-20.1460403765
19,2,4.0,-81.98,-27.3,-20.8587929766
20,2,4.0,-81.58,-27.47,-21.5972296426
21,2,4.0,-81.18,-27.26,-22.3619829419
22,2,4.0,-80.78,-27.27,-23.1536565365
23,2,4.0,-80.38,-27.87,-23.9728180949
24,2,4.0,-79.98,-28.93,-24.8199914232
25,2,4.0,-79.58,-30.34,-25.6956477622
26,2,4.0,-79.18,-31.59,-26.6001961982
27,2,4.0,-78.78,-32.51,-27.5339731373
28,2,4.0,-78.38,-33.68,-28.4972307925
29,2,4.0,-77.98,-35.34,-29.49012464
30,2,4.0,-77.58,-36.78,-30.5126998032
31,2,4.0,-77.18,-37.78,-31.5648763309
32,2,4.0,-76.78,-38.71,-32.6464333429
33,2,4.0,-76.38,-39.56,-33.75699203
34,2,4.0,-75.98,-40.53,-34.8959975037
35,2,4.0,-75.58,-41.88,-36.0626995117
36,2,4.0,-75.18,-43.05,-37.2561320507
37,2,4.0,-74.78,-43.63,-38.4750919341
38,2,4.0,-74.38,-44.56,-39.7181163963
39,2,4.0,-73.98,-46.05,-40.9834598516
40,2,4.0,-73.58,-47.57,-42.2690699587
41,2,4.0,-73.18,-49.07,-43.5725631913
42,2,4.0,-72.78,-50.55,-44.89120016
43,2,4.0,-72.38,-51.96,-46.2218609955
44,2,4.0,-71.98,-53.4,-47.5610211641
45,2,4.0,-71.58,-54.97,-48.9047281664
46,2,4.0,-71.18,-56.46,-50.2485796499
47,2,4.0,-70.78,-57.64,-51.5877035639
48,2,4.0,-70.38,-58.58,-52.9167410806
49,2,4.0,-69.98,-59.35,-54.2298331202
50,2,4.0,-69.58,-60.16,-55.5206114243
51,2,4.0,-69.18,-61.13,-56.7821952406
52,2,4.0,-68.78,-62.31,-58.0071947886
53,2,4.0,-68.38,-63.69,-59.1877227795
54,2,4.0,-67.98,-65.07,-60.3154153452
55,2,4.0,-67.58,-66.35,-61.3814637866
56,2,4.0,-67.18,-67.44,-62.3766585705
57,2,4.0,-66.78,-68.09,-63.2914469679
58,2,4.0,-66.38,-68.35,-64.1160056246
59,2,4.0,-65.98,-68.51,-64.8403291748
60,2,4.0,-65.58,-68.79,-65.4543357287
61,2,4.0,-65.18,-69.27,-65.9479896799
62,2,4.0,-64.78,-69.45,-66.3114417776
63,2,4.0,-64.38,-68.99,-66.5351857831
64,2,4.0,-63.98,-68.39,-66.6102302899
65,2,4.0,-63.58,-67.87,-66.5282834416
66,2,4.0,-63.18,-67.28,-66.2819473526
67,2,4.0,-62.78,-66.61,-65.864918066
68,2,4.0,-62.38,-65.86,-65.2721859117
69,2,4.0,-61.98,-65.01,-64.5002302252
70,2,4.0,-61.58,-64.08,-63.5472016209
71,2,4.0,-61.18,-63.07,-62.413084461
72,2,4.0,-60.78,-61.77,-61.0998319059
73,2,4.0,-60.38,-60.11,-59.6114660444
74,2,4.0,-59.98,-58.19,-57.9541361368
75,2,4.0,-59.58,-56.15,-56.1361290056
76,2,4.0,-59.18,-54.17,-54.16782706
77,2,4.0,-58.78,-52.28,-52.0616113251
78,2,4.0,-58.38,-50.34,-49.831709066
79,2,4.0,-57.98,-48.31,-47.4939880406
80,2,4.0,-57.58,-45.75,-45.0657019352
81,2,4.0,-57.18,-42.01,-42.5651939497
82,2,4.0,-56.78,-38.66,-40.0115676423
83,2,4.0,-56.38,-36.32,-37.4243358451
84,2,4.0,-55.98,-33.99,-34.8230595973
85,2,4.0,-55.58,-31.63,-32.2269895219
86,2,4.0,-55.18,-29.2,-29.6547218595
87,2,4.0,-54.78,-26.71,-27.1238804979
88,2,4.0,-54.38,-24.16,-24.6508348701
89,2,4.0,-53.98,-21.6,-22.2504616536
90,2,4.0,-53.58,-19.32,-19.9359559469
91,2,4.0,-53.18,-17.51,-17.7186951807
92,2,4.0,-52.78,-15.89,-15.6081566125
93,2,4.0,-52.38,-14.32,-13.6118869972
94,2,4.0,-51.98,-12.94,-11.735521044
95,2,4.0,-51.58,-11.74,-9.98284365778
96,2,4.0,-51.18,-10.54,-8.35588975964
97,2,4.0,-50.78,-9.23,-6.85507472088
98,2,4.0,-50.38,-8.01,-5.4793480957
99,2,4.0,-49.98,-7.14,-4.22636337658
100,2,4.0,-49.58,-6.48,-3.09265685479
101,2,4.0,-49.18,-5.88,-2.07382928348
102,2,4.0,-48.78,-5.53,-1.16472483895
103,2,4.0,-48.38,-5.52,-0.359602785111
104,2,4.0,-47.98,-5.5,0.347701796666
105,2,4.0,-47.58,-5.33,0.963630902772
106,2,4.0,-47.18,-5.08,1.49477192319
107,2,4.0,-46.78,-4.69,1.94774236619
108,2,4.0,-46.38,-4.42,2.32909128059
109,2,4.0,-45.98,-4.38,2.64521708425
110,2,4.0,-45.58,-4.41,2.90230105061
111,2,4.0,-45.18,-4.51,3.10625536418
112,2,4.0,-44.78,-4.8,3.26268442481
113,2,4.0,-44.38,-5.36,3.37685794322
114,2,4.0,-43.98,-5.84,3.45369431361
115,2,4.0,-43.58,-6.0,3.49775275693
116,2,4.0,-43.18,-6.0,3.51323278634
117,2,4.0,-42.78,-5.88,3.50397963984
118,2,4.0,-42.38,-5.84,3.47349444303
119,2,4.0,-41.98,-6.03,3.42494799637
120,2,4.0,-41.58,-6.59,3.36119721827
121,2,4.0,-41.18,-7.68,3.28480341158
122,2,4.0,-40.78,-8.5,3.19805165133
123,2,4.0,-40.38,-8.75,3.10297071284
124,2,4.0,-39.98,-9.06,3.0013530702
125,2,4.0,-39.58,-9.48,2.89477459289
126,2,4.0,-39.18,-10.03,2.78461365454
127,2,4.0,-38.78,-10.85,2.67206944161
128,2,4.0,-38.38,-11.62,2.55817931196
129,2,4.0,-37.98,-12.03,2.44383510503
130,2,4.0,-37.58,-11.93,2.32979834776
131,2,4.0,-37.18,-11.31,2.21671433389
132,2,4.0,-36.78,-10.74,2.10512508108
133,2,4.0,-36.38,-10.53,1.99548119041
134,2,4.0,-35.98,-10.87,1.888152648
135,2,4.0,-35.58,-11.58,1.78343861902
136,2,4.0,-35.18,-12.23,1.68157629173
137,2,4.0,-34.78,-12.81,1.58274883323
138,2,4.0,-34.38,-13.4,1.48709252079
139,2,4.0,-33.98,-14.11,1.39470311279
140,2,4.0,-33.58,-14.81,1.30564152232
141,2,4.0,-33.18,-15.26,1.21993885421
142,2,4.0,-32.78,-15.3,1.13760086388
143,2,4.0,-32.38,-14.84,1.05861189266
144,2,4.0,-31.98,-14.66,0.98293833143
145,2,4.0,-31.58,-15.07,0.910531659801
146,2,4.0,-31.18,-15.4,0.841331105543
147,2,4.0,-30.78,-15.59,0.775265964329
148,2,4.0,-30.38,-15.66,0.712257616977
149,3,6.0,-89.58,-14.25,-11.7428215273
150,3,6.0,-89.18,-14.72,-12.1529211251
151,3,6.0,-88.78,-15.41,-12.5798503728
152,3,6.0,-88.38,-16.48,-13.0243379664
153,3,6.0,-87.98,-17.27,-13.4871403948
154,3,6.0,-87.58,-17.47,-13.9690422144
155,3,6.0,-87.18,-17.65,-14.4708561932
156,3,6.0,-86.78,-17.97,-14.9934232994
157,3,6.0,-86.38,-18.44,-15.537612508
158,3,6.0,-85.98,-19.24,-16.1043203967
159,3,6.0,-85.58,-19.94,-16.6944704969
160,3,6.0,-85.18,-20.27,-17.3090123626
161,3,6.0,-84.78,-20.94,-17.9489203179
162,3,6.0,-84.38,-22.28,-18.615191836
163,3,6.0,-83.98,-23.36,-19.3088455015
164,3,6.0,-83.58,-23.85,-20.0309184994
165,3,6.0,-83.18,-24.56,-20.7824635729
166,3,6.0,-82.78,-25.58,-21.5645453825
167,3,6.0,-82.38,-26.62,-22.3782361975
168,3,6.0,-81.98,-27.67,-23.2246108408
169,3,6.0,-81.58,-28.5,-24.1047408058
170,3,6.0,-81.18,-28.81,-25.0196874559
171,3,6.0,-80.78,-29.3,-25.9704942109
172,3,6.0,-80.38,-30.35,-26.9581776208
173,3,6.0,-79.98,-31.57,-27.983717219
174,3,6.0,-79.58,-32.91,-29.0480440448
175,3,6.0,-79.18,-34.15,-30.1520277166
176,3,6.0,-78.78,-35.12,-31.2964619374
177,3,6.0,-78.38,-36.45,-32.4820483079
178,3,6.0,-77.98,-38.54,-33.709378323
179,3,6.0,-77.58,-40.54,-34.9789134253
180,3,6.0,-77.18,-42.16,-36.2909629943
181,3,6.0,-76.78,-43.7,-37.6456601509
182,3,6.0,-76.38,-45.12,-39.0429352653
183,3,6.0,-75.98,-46.32,-40.4824870688
184,3,6.0,-75.58,-47.24,-41.9637512816
185,3,6.0,-75.18,-48.16,-43.4858666919
186,3,6.0,-74.78,-49.31,-45.0476386456
187,3,6.0,-74.38,-50.92,-46.6474999415
188,3,6.0,-73.98,-52.92,-48.2834691679
189,3,6.0,-73.58,-54.95,-49.9531065703
190,3,6.0,-73.18,-56.95,-51.653467607
191,3,6.0,-72.78,-59.12,-53.3810544302
192,3,6.0,-72.38,-61.66,-55.1317656294
193,3,6.0,-71.98,-63.93,-56.9008446963
194,3,6.0,-71.58,-65.49,-58.6828278156
195,3,6.0,-71.18,-67.1,-60.471491759
196,3,6.0,-70.78,-69.0,-62.2598028661
197,3,6.0,-70.38,-70.66,-64.0398683342
198,3,6.0,-69.98,-71.95,-65.8028913144
199,3,6.0,-69.58,-73.41,-67.5391316201
200,3,6.0,-69.18,-75.3,-69.2378741966
201,3,6.0,-68.78,-77.1,-70.8874078696
202,3,6.0,-68.38,-78.49,-72.4750172721
203,3,6.0,-67.98,-80.23,-73.9869912308
204,3,6.0,-67.58,-82.91,-75.4086512461
205,3,6.0,-67.18,-84.95,-76.7244039989
206,3,6.0,-66.78,-85.71,-77.9178220147
207,3,6.0,-66.38,-86.06,-78.9717566733
208,3,6.0,-65.98,-86.23,-79.8684876095
209,3,6.0,-65.58,-86.61,-80.589912152
210,3,6.0,-65.18,-87.43,-81.117777742
211,3,6.0,-64.78,-88.01,-81.4339591955
212,3,6.0,-64.38,-87.85,-81.520781194
213,3,6.0,-63.98,-87.01,-81.3613844829
214,3,6.0,-63.58,-85.68,-80.9401319255
215,3,6.0,-63.18,-84.34,-80.2430478543
216,3,6.0,-62.78,-83.22,-79.2582811663
217,3,6.0,-62.38,-81.65,-77.976579457
218,3,6.0,-61.98,-79.2,-76.3917583815
219,3,6.0,-61.58,-76.89,-74.5011476093
220,3,6.0,-61.18,-75.19,-72.305992482
221,3,6.0,-60.78,-72.86,-69.8117891119
222,3,6.0,-60.38,-69.52,-67.0285304664
223,3,6.0,-59.98,-66.16,-63.9708422456
224,3,6.0,-59.58,-63.06,-60.657990248
225,3,6.0,-59.18,-59.49,-57.1137454938
226,3,6.0,-58.78,-55.16,-53.36609952
227,3,6.0,-58.38,-50.45,-49.4468296748
228,3,6.0,-57.98,-45.58,-45.3909224385
229,3,6.0,-57.58,-40.49,-41.2358711602
230,3,6.0,-57.18,-35.1,-37.020872405
231,3,6.0,-56.78,-29.9,-32.7859516611
232,3,6.0,-56.38,-25.37,-28.5710538431
233,3,6.0,-55.98,-21.58,-24.4151364195
234,3,6.0,-55.58,-18.46,-20.3553028661
235,3,6.0,-55.18,-14.97,-16.4260115557
236,3,6.0,-54.78,-10.76,-12.6583903846
237,3,6.0,-54.38,-6.6,-9.07968087786
238,3,6.0,-53.98,-2.58,-5.712827799
239,3,6.0,-53.58,1.05,-2.57622205481
240,3,6.0,-53.18,3.74,0.316403407083
241,3,6.0,-52.78,5.65,2.95593240727
242,3,6.0,-52.38,7.18,5.33769299462
243,3,6.0,-51.98,8.18,7.46117229811
244,3,6.0,-51.58,8.76,9.32964071524
245,3,6.0,-51.18,9.44,10.9497089909
246,3,6.0,-50.78,10.3,12.3308418703
247,3,6.0,-50.38,11.23,13.4848508649
248,3,6.0,-49.98,12.34,14.4253865091
249,3,6.0,-49.58,12.91,15.1674475982
250,3,6.0,-49.18,12.47,15.7269215667
251,3,6.0,-48.78,11.96,16.120166669
252,3,6.0,-48.38,11.78,16.3636431818
253,3,6.0,-47.98,11.34,16.4735976595
254,3,6.0,-47.58,10.52,16.4658014631
255,3,6.0,-47.18,9.55,16.3553424451
256,3,6.0,-46.78,8.46,16.156466834
257,3,6.0,-46.38,7.67,15.882467033
258,3,6.0,-45.98,7.54,15.5456101772
259,3,6.0,-45.58,7.24,15.1571018435
260,3,6.0,-45.18,6.4,14.727079198
261,3,6.0,-44.78,5.24,14.2646280252
262,3,6.0,-44.38,3.7,13.7778184469
263,3,6.0,-43.98,2.64,13.2737546292
264,3,6.0,-43.58,2.53,12.7586343466
265,3,6.0,-43.18,2.34,12.2378148713
266,3,6.0,-42.78,1.72,11.7158822499
267,3,6.0,-42.38,0.86,11.1967215881
268,3,6.0,-41.98,-0.22,10.683586479
269,3,6.0,-41.58,-1.38,10.1791661625
270,3,6.0,-41.18,-2.6,9.68564939361
271,3,6.0,-40.78,-3.76,9.20478432665
272,3,6.0,-40.38,-4.82,8.73793399097
273,3,6.0,-39.98,-5.78,8.28612714861
274,3,6.0,-39.58,-6.61,7.85010449252
275,3,6.0,-39.18,-7.6,7.43036026987
276,3,6.0,-38.78,-8.96,7.02717950717
277,3,6.0,-38.38,-9.87,6.64067107679
278,3,6.0,-37.98,-9.97,6.27079688557
279,3,6.0,-37.58,-9.85,5.91739748791
280,3,6.0,-37.18,-9.65,5.58021443459
281,3,6.0,-36.78,-9.44,5.2589096665
282,3,6.0,-36.38,-9.34,4.95308225298
283,3,6.0,-35.98,-9.82,4.66228275974
284,3,6.0,-35.58,-11.39,4.38602551351
285,3,6.0,-35.18,-12.81,4.12379901027
286,3,6.0,-34.78,-13.43,3.87507469341
287,3,6.0,-34.38,-13.94,3.63931430701
288,3,6.0,-33.98,-14.31,3.41597600936
289,3,6.0,-33.58,-14.74,3.20451941223
290,3,6.0,-33.18,-15.39,3.00440969328
291,3,6.0,-32.78,-15.82,2.81512091198
292,3,6.0,-32.38,-15.83,2.63613864406
293,3,6.0,-31.98,-15.7,2.46696203544
294,3,6.0,-31.58,-15.44,2.30710536357
295,3,6.0,-31.18,-15.34,2.15609918325
296,3,6.0,-30.78,-15.71,2.01349112331
297,3,6.0,-30.38,-16.02,1.87884639199
298,4,8.0,-89.58,-13.28,-12.5294242317
299,4,8.0,-89.18,-14.07,-12.9858993583
300,4,8.0,-88.78,-15.05,-13.4622340423
301,4,8.0,-88.38,-16.23,-13.9593659381
302,4,8.0,-87.98,-17.4,-14.4782747844
303,4,8.0,-87.58,-18.42,-15.0199835326
304,4,8.0,-87.18,-19.02,-15.5855593677
305,4,8.0,-86.78,-19.28,-16.1761145922
306,4,8.0,-86.38,-19.53,-16.7928073406
307,4,8.0,-85.98,-19.76,-17.4368420861
308,4,8.0,-85.58,-20.19,-18.1094698968
309,4,8.0,-85.18,-21.23,-18.8119883905
310,4,8.0,-84.78,-22.58,-19.5457413348
311,4,8.0,-84.38,-23.92,-20.3121178262
312,4,8.0,-83.98,-25.01,-21.1125509789
313,4,8.0,-83.58,-25.51,-21.9485160426
314,4,8.0,-83.18,-25.98,-22.8215278588
315,4,8.0,-82.78,-26.77,-23.7331375571
316,4,8.0,-82.38,-27.79,-24.6849283782
317,4,8.0,-81.98,-29.08,-25.6785105012
318,4,8.0,-81.58,-30.16,-26.7155147385
319,4,8.0,-81.18,-30.81,-27.7975849488
320,4,8.0,-80.78,-31.79,-28.9263690028
321,4,8.0,-80.38,-33.22,-30.1035081221
322,4,8.0,-79.98,-34.68,-31.3306243974
323,4,8.0,-79.58,-36.15,-32.6093062736
324,4,8.0,-79.18,-37.57,-33.941091774
325,4,8.0,-78.78,-38.92,-35.3274492215
326,4,8.0,-78.38,-40.42,-36.7697551952
327,4,8.0,-77.98,-42.32,-38.2692694485
328,4,8.0,-77.58,-44.57,-39.827106498
329,4,8.0,-77.18,-47.05,-41.4442035812
330,4,8.0,-76.78,-49.11,-43.1212846687
331,4,8.0,-76.38,-50.55,-44.8588202085
332,4,8.0,-75.98,-51.95,-46.6569822766
333,4,8.0,-75.58,-53.45,-48.5155948056
334,4,8.0,-75.18,-55.0,-50.4340785712
335,4,8.0,-74.78,-56.79,-52.4113906295
336,4,8.0,-74.38,-59.02,-54.4459579214
337,4,8.0,-73.98,-61.62,-56.5356047988
338,4,8.0,-73.58,-64.16,-58.6774742809
339,4,8.0,-73.18,-66.43,-60.867942924
340,4,8.0,-72.78,-69.08,-63.1025292947
341,4,8.0,-72.38,-72.55,-65.3757961752
342,4,8.0,-71.98,-76.02,-67.6812468176
343,4,8.0,-71.58,-79.03,-70.0112158072
344,4,8.0,-71.18,-81.54,-72.3567554125
345,4,8.0,-70.78,-83.63,-74.7075187016
346,4,8.0,-70.38,-85.73,-77.0516412129
347,4,8.0,-69.98,-87.88,-79.3756235938
348,4,8.0,-69.58,-90.32,-81.664218385
349,4,8.0,-69.18,-93.09,-83.9003250325
350,4,8.0,-68.78,-96.0,-86.0648982668
351,4,8.0,-68.38,-98.99,-88.1368761746
352,4,8.0,-67.98,-102.09,-90.0931355893
353,4,8.0,-67.58,-105.1,-91.9084837771
354,4,8.0,-67.18,-107.41,-93.5556967234
355,4,8.0,-66.78,-108.57,-95.00561551
356,4,8.0,-66.38,-109.22,-96.2273131676
357,4,8.0,-65.98,-109.91,-97.1883448101
358,4,8.0,-65.58,-110.55,-97.8550935888
359,4,8.0,-65.18,-111.17,-98.1932238248
360,4,8.0,-64.78,-111.52,-98.1682503641
361,4,8.0,-64.38,-111.06,-97.7462295565
362,4,8.0,-63.98,-109.72,-96.8945721579
363,4,8.0,-63.58,-107.49,-95.5829718632
364,4,8.0,-63.18,-104.18,-93.784435176
365,4,8.0,-62.78,-100.16,-91.4763891731
366,4,8.0,-62.38,-95.97,-88.6418338546
367,4,8.0,-61.98,-91.71,-85.2704958049
368,4,8.0,-61.58,-87.29,-81.3599306443
369,4,8.0,-61.18,-82.7,-76.916514185
370,4,8.0,-60.78,-77.75,-71.9562574036
371,4,8.0,-60.38,-72.05,-66.5053793878
372,4,8.0,-59.98,-65.8,-60.600576297
373,4,8.0,-59.58,-59.15,-54.288933799
374,4,8.0,-59.18,-51.55,-47.6274456447
375,4,8.0,-58.78,-43.03,-40.6821215961
376,4,8.0,-58.38,-34.05,-33.5266926096
377,4,8.0,-57.98,-24.88,-26.2409479875
378,4,8.0,-57.58,-15.78,-18.9087655437
379,4,8.0,-57.18,-6.94,-11.6159188658
380,4,8.0,-56.78,1.45,-4.44776295322
381,4,8.0,-56.38,8.97,2.51309093155
382,4,8.0,-55.98,15.37,9.18899927672
383,4,8.0,-55.58,21.07,15.5093044643
384,4,8.0,-55.18,26.47,21.4120567422
385,4,8.0,-54.78,31.67,26.8453698103
386,4,8.0,-54.38,36.9,31.768363589
387,4,8.0,-53.98,42.41,36.1516731406
388,4,8.0,-53.58,47.33,39.977527661
389,4,8.0,-53.18,50.47,43.2394261379
390,4,8.0,-52.78,51.9,45.9414552311
391,4,8.0,-52.38,52.46,48.0973092657
392,4,8.0,-51.98,52.62,49.7290815104
393,4,8.0,-51.58,52.51,50.865900186
394,4,8.0,-51.18,52.27,51.5424822412
395,4,8.0,-50.78,51.91,51.7976734498
396,4,8.0,-50.38,51.43,51.6730355536
397,4,8.0,-49.98,50.67,51.2115309008
398,4,8.0,-49.58,49.24,50.4563432484
399,4,8.0,-49.18,47.13,49.4498610859
400,4,8.0,-48.78,44.76,48.2328378833
401,4,8.0,-48.38,42.34,46.843732822
402,4,8.0,-47.98,39.69,45.3182263865
403,4,8.0,-47.58,36.68,43.688897999
404,4,8.0,-47.18,34.01,41.9850477972
405,4,8.0,-46.78,31.87,40.2326415905
406,4,8.0,-46.38,29.8,38.4543567791
407,4,8.0,-45.98,27.8,36.6697072564
408,4,8.0,-45.58,25.72,34.8952266813
409,4,8.0,-45.18,23.41,33.1446916471
410,4,8.0,-44.78,20.92,31.4293688556
411,4,8.0,-44.38,18.38,29.7582731566
412,4,8.0,-43.98,16.31,28.1384260206
413,4,8.0,-43.58,15.07,26.5751065263
414,4,8.0,-43.18,13.78,25.0720891773
415,4,8.0,-42.78,12.06,23.6318647561
416,4,8.0,-42.38,10.19,22.2558419822
417,4,8.0,-41.98,8.17,20.9445289727
418,4,8.0,-41.58,6.24,19.6976944364
419,4,8.0,-41.18,4.55,18.5145092168
420,4,8.0,-40.78,3.01,17.3936692653
421,4,8.0,-40.38,1.54,16.3335014222
422,4,8.0,-39.98,0.11,15.3320535454
423,4,8.0,-39.58,-1.29,14.3871705892
424,4,8.0,-39.18,-2.72,13.4965582195
425,4,8.0,-38.78,-4.17,12.6578354918
426,4,8.0,-38.38,-5.51,11.8685780198
427,4,8.0,-37.98,-6.4,11.1263529464
428,4,8.0,-37.58,-6.84,10.4287469039
429,4,8.0,-37.18,-7.14,9.77338802461
430,4,8.0,-36.78,-7.42,9.15796293503
431,4,8.0,-36.38,-7.73,8.58022955601
432,4,8.0,-35.98,-8.39,8.03802641745
433,4,8.0,-35.58,-9.72,7.52927910082
434,4,8.0,-35.18,-11.19,7.05200433352
435,4,8.0,-34.78,-12.38,6.60431218039
436,4,8.0,-34.38,-13.32,6.18440670965
437,4,8.0,-33.98,-13.94,5.79058544954
438,4,8.0,-33.58,-14.34,5.42123790103
439,4,8.0,-33.18,-14.59,5.07484332645
440,4,8.0,-32.78,-14.94,4.74996799631
441,4,8.0,-32.38,-15.54,4.44526204391
442,4,8.0,-31.98,-16.02,4.15945604966
443,4,8.0,-31.58,-16.13,3.89135745436
444,4,8.0,-31.18,-15.98,3.63984688069
445,4,8.0,-30.78,-15.58,3.40387442644
446,4,8.0,-30.38,-15.4,3.18245597907
447,5,10.0,-89.58,-14.78,-13.2750055416
448,5,10.0,-89.18,-15.25,-13.7771903698
449,5,10.0,-88.78,-15.99,-14.3023768317
450,5,10.0,-88.38,-17.12,-14.8517340072
451,5,10.0,-87.98,-18.4,-15.426490386
452,5,10.0,-87.58,-19.76,-16.0279361968
453,5,10.0,-87.18,-20.66,-16.6574256862
454,5,10.0,-86.78,-20.9,-17.3163793144
455,5,10.0,-86.38,-21.16,-18.0062858292
456,5,10.0,-85.98,-21.66,-18.7287041738
457,5,10.0,-85.58,-22.13,-19.4852651758
458,5,10.0,-85.18,-22.44,-20.2776729544
459,5,10.0,-84.78,-23.23,-21.1077059758
460,5,10.0,-84.38,-25.11,-21.9772176713
461,5,10.0,-83.98,-26.72,-22.8881365238
462,5,10.0,-83.58,-27.55,-23.8424655107
463,5,10.0,-83.18,-28.49,-24.842280776
464,5,10.0,-82.78,-29.53,-25.8897293881
465,5,10.0,-82.38,-30.6,-26.987026016
466,5,10.0,-81.98,-31.72,-28.1364483384
467,5,10.0,-81.58,-32.79,-29.3403309719
468,5,10.0,-81.18,-33.71,-30.6010576811
469,5,10.0,-80.78,-34.92,-31.9210516013
470,5,10.0,-80.38,-36.74,-33.3027631741
471,5,10.0,-79.98,-38.59,-34.7486554616
472,5,10.0,-79.58,-40.23,-36.2611864671
473,5,10.0,-79.18,-41.83,-37.842788052
474,5,10.0,-78.78,-43.3,-39.4958409953
475,5,10.0,-78.38,-44.93,-41.2226456987
476,5,10.0,-77.98,-47.04,-43.0253879946
477,5,10.0,-77.58,-49.74,-44.9060994649
478,5,10.0,-77.18,-53.05,-46.8666116308
479,5,10.0,-76.78,-55.87,-48.9085033227
480,5,10.0,-76.38,-57.78,-51.0330404903
481,5,10.0,-75.98,-59.46,-53.2411076625
482,5,10.0,-75.58,-60.96,-55.5331302211
483,5,10.0,-75.18,-62.75,-57.9089866062
484,5,10.0,-74.78,-65.16,-60.3679095366
485,5,10.0,-74.38,-67.98,-62.9083752977
486,5,10.0,-73.98,-71.04,-65.5279801364
487,5,10.0,-73.58,-74.24,-68.2233028071
488,5,10.0,-73.18,-77.54,-70.9897523506
489,5,10.0,-72.78,-81.29,-73.8214002641
490,5,10.0,-72.38,-86.1,-76.710796362
491,5,10.0,-71.98,-90.95,-79.6487678501
492,5,10.0,-71.58,-94.97,-82.624201479
493,5,10.0,-71.18,-98.29,-85.6238091431
494,5,10.0,-70.78,-101.02,-88.6318780008
495,5,10.0,-70.38,-103.83,-91.6300071773
496,5,10.0,-69.98,-106.83,-94.5968344384
497,5,10.0,-69.58,-110.11,-97.5077579717
498,5,10.0,-69.18,-113.75,-100.334660659
499,5,10.0,-68.78,-117.49,-103.045647025
500,5,10.0,-68.38,-121.17,-105.604806454
501,5,10.0,-67.98,-124.92,-107.972020218
502,5,10.0,-67.58,-128.92,-110.102834305
503,5,10.0,-67.18,-132.46,-111.948424735
504,5,10.0,-66.78,-134.61,-113.455686622
505,5,10.0,-66.38,-135.27,-114.567482201
506,5,10.0,-65.98,-135.2,-115.22308572
507,5,10.0,-65.58,-134.98,-115.35886355
508,5,10.0,-65.18,-134.58,-114.90922537
509,5,10.0,-64.78,-133.61,-113.807875766
510,5,10.0,-64.38,-130.92,-111.98938444
511,5,10.0,-63.98,-126.23,-109.391077063
512,5,10.0,-63.58,-120.28,-105.955227703
513,5,10.0,-63.18,-113.49,-101.631508472
514,5,10.0,-62.78,-106.08,-96.3796240468
515,5,10.0,-62.38,-97.67,-90.172030005
516,5,10.0,-61.98,-88.52,-82.9966071449
517,5,10.0,-61.58,-79.34,-74.8591419515
518,5,10.0,-61.18,-70.08,-65.7854490581
519,5,10.0,-60.78,-60.48,-55.8229675672
520,5,10.0,-60.38,-49.78,-45.0416715854
521,5,10.0,-59.98,-37.74,-33.5341576942
522,5,10.0,-59.58,-24.54,-21.4148087495
523,5,10.0,-59.18,-10.13,-8.81798354491
524,5,10.0,-58.78,4.89,4.1047570524
525,5,10.0,-58.38,19.94,17.1883094949
526,5,10.0,-57.98,35.0,30.2584276312
527,5,10.0,-57.58,49.85,43.1366606473
528,5,10.0,-57.18,64.07,55.6455850343
529,5,10.0,-56.78,77.22,67.6140680605
530,5,10.0,-56.38,88.82,78.8823047722
531,5,10.0,-55.98,99.04,89.3063946679
532,5,10.0,-55.58,108.21,98.7622616121
533,5,10.0,-55.18,115.99,107.148765118
534,5,10.0,-54.78,122.52,114.389898559
535,5,10.0,-54.38,128.29,120.436017806
536,5,10.0,-53.98,133.37,125.264090655
537,5,10.0,-53.58,137.41,128.877001678
538,5,10.0,-53.18,139.86,131.301987127
539,5,10.0,-52.78,140.61,132.588309215
540,5,10.0,-52.38,139.94,132.804307973
541,5,10.0,-51.98,137.93,132.033991592
542,5,10.0,-51.58,135.09,130.37334163
543,5,10.0,-51.18,132.3,127.92651598
544,5,10.0,-50.78,129.67,124.802128249
545,5,10.0,-50.38,126.18,121.109766335
546,5,10.0,-49.98,120.94,116.95688617
547,5,10.0,-49.58,114.59,112.446181551
548,5,10.0,-49.18,107.98,107.673491173
549,5,10.0,-48.78,101.3,102.726263927
550,5,10.0,-48.38,94.63,97.6825669483
551,5,10.0,-47.98,87.73,92.6105909732
