 index dobs regional res_data x y z
839 5392 266.30149763446104 -44.12720193091816 310.4286995653792 2408.077037449926 -135.40563144686166 -510.05999999999995
840 5393 254.02874158223506 -43.98298781778958 298.01172940002465 2533.077037449926 -139.40563144686166 -511.6600000000001
841 5394 240.6118631647091 -43.838608296821555 284.45047146153064 2657.077037449926 -139.40563144686166 -513.94
842 5395 242.8675958701536 -43.69206710576675 286.55966297592033 2782.077037449926 -136.40563144686166 -513.3
843 5396 232.02544752747067 -43.546357825983755 275.5718053534544 2906.077037449926 -132.40563144686166 -509.73
844 5397 226.4934048499737 -43.400149074632694 269.8935539246064 3031.077037449926 -130.40563144686166 -506.27
845 5398 217.9558680101775 -43.25626902523273 261.21213703541025 3154.077037449926 -128.40563144686166 -504.9100000000001
846 5399 202.85106835224994 -43.11338629494401 245.96445464719395 3277.077037449926 -129.40563144686166 -505.02
847 5400 198.03570788241205 -42.97166791563083 241.0073757980429 3399.077037449926 -130.40563144686166 -504.3699999999999
848 5401 196.33545586484757 -42.83194579856501 239.1674016634126 3519.077037449926 -130.40563144686166 -503.3499999999999
849 5402 196.6075091489103 -42.692223681499186 239.29973283040948 3639.077037449926 -130.40563144686166 -503.54999999999995
850 5403 183.57254850838558 -42.55483026638446 226.12737877477002 3757.077037449926 -130.40563144686166 -504.3599999999999
851 5404 178.61308756187822 -42.41793632283779 221.031023884716 3874.077037449926 -128.40563144686166 -505.5899999999999
852 5405 166.16456700476854 -42.28187429056292 208.44644129533145 3990.077037449926 -125.40563144686166 -506.19000000000005
853 5406 160.68165753638974 -42.14581225828805 202.8274697946778 4106.077037449926 -122.40563144686166 -505.93000000000006
854 5407 157.55295666606304 -42.01091457698874 199.56387124305178 4221.077037449926 -119.40563144686166 -504.24
855 5408 152.72026699186935 -41.87751368636871 194.59778067823805 4335.077037449926 -117.40563144686166 -503.94000000000005
856 5409 131.40538657837834 -41.74594202613172 173.15132860451007 4448.077037449926 -117.40563144686166 -505.70000000000005
857 5410 131.1008132452987 -41.61503524530223 172.71584849060093 4561.077037449926 -119.40563144686166 -508.05999999999995
858 5411 133.50523595423763 -41.48412846447274 174.98936441871038 4674.077037449926 -121.40563144686166 -514.44
859 5412 123.297613146071 -41.3543860346188 164.6519991806898 4786.077037449926 -123.40563144686166 -522.46
860 5413 127.99236859783512 -41.22381169349305 169.21618029132816 4899.077037449926 -126.40563144686166 -528.74
861 5601 72.49141236816075 -41.013678944253044 113.5050913124138 4937.077037449926 372.59436855313834 -601.31
862 5602 81.47537996122168 -41.16388022009881 122.63926018132048 4808.077037449926 372.59436855313834 -599.6600000000001
863 5603 79.84937440117464 -41.31258470526528 121.16195910643992 4680.077037449926 373.59436855313834 -596.55
864 5604 82.76888661560031 -41.46245354140729 124.2313401570076 4551.077037449926 374.59436855313834 -591.44
865 5605 93.49979904010247 -41.61149046627751 135.11128950638 4423.077037449926 374.59436855313834 -586.5699999999999
866 5606 94.4308121885419 -41.760859830851466 136.19167201939337 4295.077037449926 373.59436855313834 -581.97
867 5607 109.61254852289416 -41.91122651453666 151.52377503743082 4167.077037449926 369.59436855313834 -578.25
868 5608 105.09011870035262 -42.06076128695005 147.15087998730266 4040.077037449926 364.59436855313834 -575.5699999999999
869 5609 100.65344825838693 -42.20913170838789 142.86257996677483 3914.077037449926 359.59436855313834 -573.6800000000001
870 5610 120.40675854473668 -42.35833404109754 162.76509258583422 3787.077037449926 355.59436855313834 -571.96
871 5611 124.14013730838306 -42.50653905469595 166.646676363079 3660.077037449926 354.59436855313834 -569.69
872 5612 127.38672540640171 -42.652082926639515 170.03880833304123 3535.077037449926 354.59436855313834 -568.0899999999999
873 5613 129.30409475537866 -42.798458709854884 172.10255346523354 3409.077037449926 355.59436855313834 -566.3800000000001
874 5614 128.82570778244437 -42.943005262687215 171.7687130451316 3284.077037449926 358.59436855313834 -565.0799999999999
875 5615 132.05099911051803 -43.0872193758158 175.13821848633384 3159.077037449926 362.59436855313834 -563.5
876 5616 135.51459213952546 -43.23110104924064 178.7456931887661 3034.077037449926 367.59436855313834 -560.1400000000001
877 5617 140.42952855321403 -43.374150811393676 183.80367936460772 2910.077037449926 371.59436855313834 -556.5
878 5618 131.15029058259054 -43.519029803929755 174.6693203865203 2785.077037449926 373.59436855313834 -553.4100000000001
879 5619 131.55823921310125 -43.66307688519402 175.22131609829526 2661.077037449926 374.59436855313834 -550.0999999999999
880 5620 146.76004374326936 -43.806292055186496 190.56633579845587 2538.077037449926 374.59436855313834 -546.1500000000001
881 5621 150.92661477039786 -43.95067157615451 194.87728634655238 2414.077037449926 374.59436855313834 -541.0699999999999
882 5622 144.50038942720084 -44.09471865741879 188.59510808461962 2290.077037449926 375.59436855313834 -536.29
883 5623 146.50943260053202 -44.23876573868306 190.7481983392151 2166.077037449926 376.59436855313834 -532.6099999999999
884 5624 156.30250877286272 -44.38347769935482 200.68598647221754 2042.0770374499261 375.59436855313834 -529.3699999999999
885 5625 154.7299939027609 -44.52885453943407 199.25884844219496 1918.0770374499261 372.59436855313834 -525.06
886 5626 159.02638149037477 -44.67473085108139 203.70111234145617 1793.0770374499261 371.59436855313834 -519.3499999999999
887 5627 172.47088175607095 -44.820607162728706 217.29148891879964 1668.0770374499261 370.59436855313834 -514.45
888 5628 183.74297945829932 -44.966982945944075 228.70996240424338 1542.0770374499261 371.59436855313834 -509.29999999999995
889 5629 200.88686444317145 -45.11419064043125 246.0010550836027 1415.0770374499261 373.59436855313834 -503.6400000000001
890 5630 206.11800534427874 -45.26206321432591 251.38006855860465 1288.0770374499261 373.59436855313834 -498.55999999999995
891 5631 240.83180687639685 -45.409270908813085 286.24107778520994 1161.0770374499261 375.59436855313834 -493.6700000000001
892 5632 247.29962734499628 -45.55797539397955 292.85760273897586 1033.0770374499261 376.59436855313834 -489.1600000000001
893 5633 287.66293031889234 -45.70667987914601 333.36961019803834 905.0770374499261 377.59436855313834 -484.6400000000001
894 5634 298.17002548093143 -45.854552453040675 344.0245779339721 778.0770374499261 377.59436855313834 -480.28
895 5635 320.4317549265459 -46.003589377910885 366.4353443044568 650.0770374499261 377.59436855313834 -476.03
896 5636 341.36902401779065 -46.152126831213046 387.5211508490037 523.0770374499261 375.59436855313834 -471.95000000000005
897 5637 323.75913831147375 -46.301329163922695 370.0604674753964 396.07703744992614 371.59436855313834 -467.77
898 5638 267.77326108870506 -46.45053149663234 314.2237925853374 269.07703744992614 367.59436855313834 -464.29999999999995
899 5639 131.55397073829377 -46.599733829341986 178.15370456763577 142.07703744992614 363.59436855313834 -461.3699999999999
900 5640 -120.47466861995983 -46.74827128264415 -73.72639733731569 15.077037449926138 361.59436855313834 -458.5799999999999
901 5641 -431.7905380725262 -46.896808735946294 -384.8937293365799 -111.92296255007386 359.59436855313834 -456.48
902 5642 -754.7001763426441 -47.04384939856916 -707.656326944075 -237.92296255007386 358.59436855313834 -456.76
903 5643 -1041.1820016965044 -47.19138953276008 -993.9906121637442 -364.92296255007386 359.59436855313834 -454.77
904 5644 -1192.435391451648 -47.337432876271706 -1145.0979585753762 -490.92296255007386 361.59436855313834 -450.9100000000001
905 5645 -1187.0643060187579 -47.483808659487075 -1139.5804973592708 -616.9229625500739 362.59436855313834 -447.78999999999996
906 5646 -1072.7957256882476 -47.63051688240619 -1025.1652088058413 -742.9229625500739 362.59436855313834 -444.29999999999995
907 5647 -884.5468022341461 -47.776560225917805 -836.7702420082283 -868.9229625500739 364.59436855313834 -440.18000000000006
908 5648 -730.6719939717884 -47.92110677875014 -682.7508871930382 -993.9229625500739 367.59436855313834 -435.53999999999996
909 5649 -580.1249721767717 -48.06681768255802 -532.0581544942137 -1119.9229625500739 370.59436855313834 -429.81999999999994
910 5650 -462.7181591421386 -48.21286102606964 -414.50529811606896 -1245.9229625500739 372.59436855313834 -424.48
911 5651 -368.5826656151546 -48.35890436958127 -320.2237612455733 -1371.9229625500739 374.59436855313834 -420.24
912 5652 -302.22491059368593 -48.50528015279664 -253.7196304408893 -1497.9229625500739 375.59436855313834 -417.1199999999999
913 5653 -237.1140171195425 -48.6508240247402 -188.4631930948023 -1622.9229625500739 375.59436855313834 -414.04999999999995
914 5654 -194.07788347393486 -48.79786468736307 -145.2800187865718 -1748.9229625500739 374.59436855313834 -410.72
915 5655 -168.16577297289192 -48.94374099901038 -119.22203197388154 -1873.9229625500739 373.59436855313834 -407.03999999999996
916 5656 -140.62653188875856 -49.089949750361434 -91.53658213839714 -1998.9229625500739 371.59436855313834 -404.22
917 5657 -133.63836146723176 -49.236158501712495 -84.40220296551927 -2123.922962550074 369.59436855313834 -398.3699999999999
918 5658 -104.35055389370734 -49.3835316040391 -54.96702228966824 -2249.922962550074 367.59436855313834 -391.24
919 5659 -100.30726909329314 -49.53090470636571 -50.77636438692743 -2375.922962550074 365.59436855313834 -382.78
920 5660 -86.76306580194417 -49.67794536898857 -37.0851204329556 -2501.922962550074 364.59436855313834 -374.4200000000001
921 5661 -70.25074743468933 -49.82698229385878 -20.423765140830554 -2629.922962550074 364.59436855313834 -365.03999999999996
922 5662 -73.82516345396414 -49.97751600940829 -23.847647444555847 -2758.922962550074 363.59436855313834 -355.1400000000001
923 5663 -57.28045556667749 -50.128382164661545 -7.152073402015944 -2887.922962550074 361.59436855313834 -346.0799999999999
924 5664 -66.15930425256569 -50.2800802311866 -15.879224021379088 -3017.922962550074 360.59436855313834 -337.52
925 5665 -52.898782578203466 -50.432942648687195 -2.465839929516271 -3148.922962550074 359.59436855313834 -329.5899999999999
926 5666 -56.482507184790684 -50.585472626484055 -5.897034558306629 -3279.922962550074 359.59436855313834 -321.9100000000001
927 5667 -43.93540153207094 -50.739998866528275 6.804597334457334 -3412.922962550074 360.59436855313834 -315.1500000000001
928 5668 -46.29865887180723 -50.89336075559693 4.594701883789703 -3544.922962550074 361.59436855313834 -309.51
929 5669 -50.351463669754594 -51.047886995641136 0.696423325886542 -3677.922962550074 362.59436855313834 -305.5799999999999
930 5670 -42.09129666697612 -51.2012488847098 9.109952217733678 -3809.922962550074 363.59436855313834 -302.9000000000001
931 5671 -50.95786220931434 -51.354610773778454 0.39674856446411155 -3941.922962550074 364.59436855313834 -298.98
932 5672 -39.61500005599307 -51.508305102550864 11.893305046557792 -4073.922962550074 364.59436855313834 -293.76
933 5673 -46.92577425010558 -51.66283134259508 4.7370570924894935 -4206.922962550074 365.59436855313834 -288.78
934 5674 -41.997802249167634 -51.816525671367486 9.818723422199852 -4338.922962550074 365.59436855313834 -283.02
935 5675 -49.428407495249104 -51.97138435111544 2.5429768558663355 -4471.922962550074 365.59436855313834 -277.3299999999999
936 5676 -41.951122763479084 -52.126075998999085 10.17495323552 -4603.922962550074 362.59436855313834 -271.54999999999995
937 5677 -41.251329340597955 -52.28110008658647 11.029770745988515 -4735.922962550074 358.59436855313834 -267.44000000000005
938 5678 -51.29767536394936 -52.43612417417386 1.138448810224503 -4867.922962550074 354.59436855313834 -263.1099999999999
939 5679 -43.44916773458966 -52.58931903137822 9.14015129678856 -4998.922962550074 352.59436855313834 -258.24
940 5864 -45.988809525860454 -52.27939265806917 6.290583132208717 -4884.922962550074 885.5943685531383 -244.68000000000006
941 5865 -41.435574178138424 -52.139837572867656 10.704263394729232 -4765.922962550074 888.5943685531383 -247.51999999999998
942 5866 -43.188855131919375 -51.99945057639434 8.810595444474963 -4645.922962550074 890.5943685531383 -250.6500000000001
943 5867 -44.112434112288696 -51.859728459328515 7.747294347039819 -4525.922962550074 890.5943685531383 -254.6500000000001
944 5868 -42.72051708749208 -51.71884199128714 8.998324903795066 -4404.922962550074 890.5943685531383 -259.3800000000001
945 5869 -50.33549752253478 -51.57828796294951 1.2427904404147299 -4283.922962550074 889.5943685531383 -264.22
946 5870 -48.393057983501784 -51.43690202334008 3.043844039838298 -4161.922962550074 887.5943685531383 -269.27
947 5871 -51.09310392882677 -51.29551608373066 0.20241215490388953 -4039.922962550074 885.5943685531383 -274.5799999999999
948 5872 -50.312617709798154 -51.15329823284942 0.8406805230512688 -3916.922962550074 882.5943685531383 -279.8599999999999
949 5873 -48.552986426620194 -51.01191229323999 2.4589258666197935 -3794.922962550074 880.5943685531383 -286.29999999999995
950 5874 -41.702613446617185 -50.869362002655016 9.166748556037831 -3671.922962550074 878.5943685531383 -291.30999999999995
951 5875 -52.17504910683246 -50.72597980079823 -1.4490693060342323 -3547.922962550074 875.5943685531383 -294.22
952 5876 -43.63904762899275 -50.58226515923771 6.943217530244958 -3423.922962550074 873.5943685531383 -296.70000000000005
953 5877 -51.42163212627697 -50.43805104610912 -0.9835810801678448 -3298.922962550074 869.5943685531383 -300.46000000000004
954 5878 -48.33724665761609 -50.29350449327679 1.9562578356607006 -3173.922962550074 866.5943685531383 -306.1400000000001
955 5879 -54.34736272667193 -50.14929038014821 -4.198072346523723 -3048.922962550074 862.5943685531383 -313.6199999999999
956 5880 -65.88229258434113 -50.004743827315885 -15.877548757025245 -2923.922962550074 859.5943685531383 -321.25
957 5881 -59.46261941051385 -49.85919995537232 -9.603419455141534 -2798.922962550074 859.5943685531383 -327.5999999999999
958 5882 -70.07913182994855 -49.71365608342875 -20.3654757465198 -2673.922962550074 859.5943685531383 -332.52
959 5883 -72.93901317228242 -49.56777977178143 -23.371233400500984 -2548.922962550074 860.5943685531383 -336.78999999999996
960 5884 -81.03931856132775 -49.41924231847928 -31.62007624284847 -2421.922962550074 862.5943685531383 -339.1099999999999
961 5885 -95.48007595749829 -49.27253409556016 -46.207541861938125 -2295.922962550074 862.5943685531383 -340.74
962 5886 -110.01312684404243 -49.12499396136924 -60.88813288267319 -2168.922962550074 861.5943685531383 -341.0999999999999
963 5887 -125.01341719401421 -48.97778626688208 -76.03563092713213 -2041.9229625500739 859.5943685531383 -342.4000000000001
964 5888 -149.31726791495007 -48.83174292337045 -100.48552499157961 -1915.9229625500739 857.5943685531383 -343.3499999999999
965 5889 -158.17158036564163 -48.68503470045133 -109.4865456651903 -1789.9229625500739 857.5943685531383 -343.48
966 5890 -193.0319888306658 -48.539325420668334 -144.49266340999748 -1665.9229625500739 861.5943685531383 -344.4000000000001
967 5891 -230.57181714966055 -48.39378317274964 -182.1780339769109 -1542.9229625500739 868.5943685531383 -345.6199999999999
968 5892 -280.6552911394858 -48.24757604542346 -232.40771509406238 -1419.9229625500739 877.5943685531383 -347.53
969 5893 -345.8198607686392 -48.10403005975212 -297.7158307088871 -1298.9229625500739 885.5943685531383 -350.6700000000001
970 5894 -422.0284615745088 -47.96148139319202 -374.0669801813168 -1177.9229625500739 890.5943685531383 -354.18000000000006
971 5895 -528.3747297971194 -47.82225874769425 -480.5524710494251 -1058.9229625500739 892.5943685531383 -357.80999999999995
972 5896 -654.6391252880029 -47.68436586101147 -606.9547594269915 -939.9229625500739 890.5943685531383 -361.3900000000001
973 5897 -812.3451659956718 -47.54796976500798 -764.7971962306638 -821.9229625500739 887.5943685531383 -363.28
974 5898 -990.8434923496111 -47.41157366900448 -943.4319186806066 -703.9229625500739 884.5943685531383 -363.3499999999999
975 5899 -1124.0476901944082 -47.275177573001 -1076.7725126214073 -585.9229625500739 881.5943685531383 -361.8499999999999
976 5900 -1141.694256708601 -47.13728468631821 -1094.5569720222827 -466.92296255007386 879.5943685531383 -359.98
977 5901 -985.0669272922496 -46.99855988836363 -938.068367403886 -346.92296255007386 876.5943685531383 -360.1199999999999
978 5902 -711.9510949115795 -46.859502650705295 -665.0915922608742 -226.92296255007386 874.5943685531383 -361.8299999999999
979 5903 -455.89759165033126 -46.71894862236767 -409.1786430279636 -105.92296255007386 873.5943685531383 -362.6500000000001
980 5904 -254.5199100973298 -46.57772971462255 -207.94218038270725 15.077037449926138 874.5943685531383 -363.18000000000006
981 5905 -138.155663173486 -46.43351722551884 -91.72214594796716 138.07703744992614 877.5943685531383 -364.51
982 5906 -85.6677254811026 -46.290136647686936 -39.37758883341566 260.07703744992614 881.5943685531383 -367.78999999999996
983 5907 -67.77917532457987 -46.14559171887949 -21.63358360570038 383.07703744992614 885.5943685531383 -372.71000000000004
984 5908 -47.125960783316124 -46.00204410918327 -1.1239166741328575 506.07703744992614 886.5943685531383 -377.5899999999999
985 5909 -38.49367367217181 -45.85949381859829 7.365820146426479 629.0770374499261 884.5943685531383 -382.18000000000006
986 5910 -37.36572185282538 -45.71644405644525 8.350722203619867 753.0770374499261 880.5943685531383 -385.77
987 5911 -27.570219271253368 -45.573061854588474 18.002842583335106 877.0770374499261 877.5943685531383 -386.77
988 5912 -14.005105194794151 -45.42768339048434 31.42257819569019 1003.0770374499261 873.5943685531383 -387.29999999999995
989 5913 -20.217542355020225 -45.28164004697271 25.064097691952487 1129.0770374499261 871.5943685531383 -389.02
990 5914 -20.046774886124435 -45.1340999127818 25.087325026657364 1256.0770374499261 870.5943685531383 -391.03
991 5915 -9.541458199571153 -44.98622733888713 35.44476913931598 1383.0770374499261 870.5943685531383 -394.3800000000001
992 5916 -4.067188573016072 -44.83802232528872 40.77083375227265 1510.0770374499261 871.5943685531383 -399.1400000000001
993 5917 2.8244514444425106 -44.68981731169032 47.51426875613283 1637.0770374499261 872.5943685531383 -405.0
994 5918 17.854255868089403 -44.54227717749939 62.3965330455888 1764.0770374499261 871.5943685531383 -411.4000000000001
995 5919 7.886185817795814 -44.39506948301222 52.281255300808034 1891.0770374499261 869.5943685531383 -418.01
996 5920 9.562240706206902 -44.24752934882131 53.80977005502821 2018.0770374499261 868.5943685531383 -424.81999999999994
997 5921 26.529916068537734 -44.09965677492664 70.62957284346437 2145.077037449926 868.5943685531383 -432.70000000000005
998 5922 28.92184829189631 -43.95228367260003 72.87413196449634 2271.077037449926 870.5943685531383 -441.43000000000006
999 5923 33.416181907015115 -43.80424569086593 77.22042759788104 2397.077037449926 874.5943685531383 -450.6199999999999
1000 5924 23.97750236643087 -43.657372060107384 67.63487442653826 2522.077037449926 878.5943685531383 -460.1400000000001
1001 5925 39.505849201286594 -43.51083086905258 83.01668007033918 2647.077037449926 881.5943685531383 -469.9200000000001
1002 5926 38.472903387272076 -43.36611890838082 81.8390222956529 2771.077037449926 882.5943685531383 -480.44000000000005
1003 5927 43.10500295076919 -43.22207182711655 86.32707477788574 2895.077037449926 881.5943685531383 -491.81999999999994
1004 5928 46.74207979969616 -43.08035344780337 89.82243324749953 3017.077037449926 880.5943685531383 -504.6500000000001
1005 5929 52.333898924727265 -42.93896750819394 95.2728664329212 3139.077037449926 878.5943685531383 -518.79
1006 5930 52.51378401613805 -42.798413479856315 95.31219749599435 3260.077037449926 877.5943685531383 -531.94
1007 5931 39.40976553052883 -42.65902380249424 82.06878933302306 3380.077037449926 876.5943685531383 -542.1500000000001
1008 5932 48.78755578779625 -42.51813733445287 91.30569312224912 3501.077037449926 876.5943685531383 -550.8900000000001
1009 5933 45.9159118058777 -42.37908009679453 88.29499190267222 3621.077037449926 874.5943685531383 -560.94
1010 5934 52.3717969179561 -42.239190947864394 94.61098786582049 3742.077037449926 871.5943685531383 -570.44
1011 5935 56.10361668472933 -42.100798589613554 98.20441527434289 3862.077037449926 867.5943685531383 -578.77
1012 5936 54.27941575207312 -41.96174135195522 96.24115710402833 3982.077037449926 865.5943685531383 -587.0
1013 5937 45.4752514689762 -41.820854883913846 87.29610635289004 4103.077037449926 865.5943685531383 -595.4000000000001
1014 5938 61.53450642825179 -41.679635976168726 103.21414240442051 4224.077037449926 866.5943685531383 -603.95
1015 5939 50.63408381975477 -41.53958141939916 92.17366523915393 4344.077037449926 867.5943685531383 -612.27
1016 5940 56.97776205706907 -41.398030071950295 98.37579212901937 4465.077037449926 869.5943685531383 -619.95
1017 5941 39.146912933864556 -41.25614628479769 80.40305921866224 4586.077037449926 872.5943685531383 -627.95
1018 5942 48.928997121983045 -41.11609172802812 90.04508885001115 4706.077037449926 873.5943685531383 -635.6600000000001
1019 5943 39.80175853127359 -40.97603717125855 80.77779570253213 4826.077037449926 874.5943685531383 -643.6500000000001
1020 5944 48.83196091475615 -40.83631505419272 89.66827596894888 4946.077037449926 874.5943685531383 -652.25
1021 6126 13.129003067298449 -40.74993270001486 53.87893576731331 4882.077037449926 1358.5943685531383 -642.8199999999999
1022 6127 11.97680415229455 -40.89813771361327 52.87494186590782 4755.077037449926 1357.5943685531383 -634.3599999999999
1023 6128 5.792293781542433 -41.04717463848348 46.839468420025916 4627.077037449926 1357.5943685531383 -623.0
1024 6129 8.217937891947955 -41.19521424424246 49.41315213619041 4499.077037449926 1360.5943685531383 -610.51
1025 6130 10.981045743335311 -41.34441820097698 52.32546394431229 4370.077037449926 1363.5943685531383 -597.6700000000001
1026 6131 9.294580823522049 -41.49445406898331 50.789034892505356 4240.077037449926 1367.5943685531383 -584.79
1027 6132 10.952503637304929 -41.646319167372674 52.5988228046776 4109.077037449926 1369.5943685531383 -573.8299999999999
1028 6133 -2.0418190137635506 -41.79818426576204 39.75636525199849 3978.077037449926 1371.5943685531383 -564.0
1029 6134 -0.5303872436833093 -41.95038180385515 41.419994560171844 3847.077037449926 1372.5943685531383 -557.48
1030 6135 -2.806620648923155 -42.10291178165201 39.296291132728854 3716.077037449926 1372.5943685531383 -554.05
1031 6136 -4.534110092740106 -42.25427740847332 37.720167315733214 3586.077037449926 1372.5943685531383 -550.4200000000001
1032 6137 -6.686334719556614 -42.40447868431908 35.71814396476247 3457.077037449926 1372.5943685531383 -545.9300000000001
1033 6138 -17.14033790086702 -42.552683697917494 25.412345797050474 3330.077037449926 1371.5943685531383 -541.19
1034 6139 -7.521998021567516 -42.700223832108406 35.178225810540894 3203.077037449926 1372.5943685531383 -535.24
1035 6140 -11.406784645585017 -42.84693205502752 31.440147409442506 3077.077037449926 1372.5943685531383 -529.31
1036 6141 -29.591222604337283 -42.99097913629179 13.399756531954509 2953.077037449926 1373.5943685531383 -523.8
1037 6142 -29.140639117100314 -43.13469377785233 13.994054660752013 2829.077037449926 1375.5943685531383 -517.78
1038 6143 -36.83006669467148 -43.2772440684373 6.447177373765818 2706.077037449926 1377.5943685531383 -511.29999999999995
1039 6144 -35.9287447221321 -43.41779809677492 7.489053374642822 2585.077037449926 1378.5943685531383 -505.68000000000006
1040 6145 -41.37162036637753 -43.558684564816296 2.187064198438769 2464.077037449926 1378.5943685531383 -501.23
1041 6146 -46.48360261458872 -43.698074242178386 -2.785528372410333 2344.077037449926 1379.5943685531383 -494.80999999999995
1042 6147 -52.18416265379444 -43.83663200826866 -8.34753064552578 2225.077037449926 1379.5943685531383 -485.6199999999999
1043 6148 -60.68511263436331 -43.97435786308713 -16.71075477127618 2107.077037449926 1378.5943685531383 -476.0899999999999
1044 6149 -74.24606556175765 -44.113580508584896 -30.13248505317275 1988.0770374499261 1376.5943685531383 -466.6400000000001
1045 6150 -77.16253011447168 -44.25280315408266 -32.909726960389015 1869.0770374499261 1374.5943685531383 -458.5899999999999
1046 6151 -88.77303180841105 -44.39119388830863 -44.38183792010242 1751.0770374499261 1371.5943685531383 -452.8800000000001
1047 6152 -101.35171445910478 -44.529252182830845 -56.82246227627394 1633.0770374499261 1369.5943685531383 -448.1300000000001
1048 6153 -104.88176449159234 -44.66647856608127 -60.21528592551107 1516.0770374499261 1366.5943685531383 -443.5
1049 6154 -123.60357572993101 -44.80370494933168 -78.79987078059932 1399.0770374499261 1363.5943685531383 -437.51
1050 6155 -130.2218229333113 -44.93827019092725 -85.28355274238405 1284.0770374499261 1361.5943685531383 -430.74
1051 6156 -147.84651737091983 -45.073667343794625 -102.7728500271252 1168.0770374499261 1360.5943685531383 -424.0
1052 6157 -152.55538762808655 -45.208732056958254 -107.3466555711283 1052.0770374499261 1360.5943685531383 -417.25
1053 6158 -180.3610764800182 -45.343297298553836 -135.01777918146436 937.0770374499261 1358.5943685531383 -410.0
1054 6159 -188.26800146613567 -45.47753010044566 -142.79047136569 822.0770374499261 1357.5943685531383 -402.1700000000001
1055 6160 -219.366163842597 -45.61359213272053 -173.75257170987646 706.0770374499261 1354.5943685531383 -393.95000000000005
1056 6161 -255.75833435036296 -45.748157374316094 -210.01017697604686 591.0770374499261 1352.5943685531383 -385.72
1057 6162 -275.3920612396662 -45.88239017620793 -229.50967106345826 476.07703744992614 1351.5943685531383 -377.75
1058 6163 -314.0639381643867 -46.01579106682795 -268.04814709755874 362.07703744992614 1349.5943685531383 -368.95000000000005
1059 6164 -352.65862970045885 -46.14969142901603 -306.50893827144284 247.07703744992614 1349.5943685531383 -359.75
1060 6165 -406.3629929760817 -46.283924230907864 -360.07906874517386 132.07703744992614 1348.5943685531383 -351.0899999999999
1061 6166 -484.67148046962757 -46.417492153392196 -438.2539883162354 17.077037449926138 1349.5943685531383 -343.56999999999994
1062 6167 -539.6600387235895 -46.55106007587653 -493.108978647713 -97.92296255007386 1350.5943685531383 -337.77
1063 6168 -621.3888494390137 -46.684960438064614 -574.7038890009491 -212.92296255007386 1350.5943685531383 -332.20000000000005
1064 6169 -661.3012033870284 -46.81769644927714 -614.4835069377513 -326.92296255007386 1350.5943685531383 -326.53
1065 6170 -679.2424352164421 -46.95010002078593 -632.2923351956562 -440.92296255007386 1351.5943685531383 -320.3900000000001
1066 6171 -666.6152631613231 -47.08283603199846 -619.5324271293247 -554.9229625500739 1351.5943685531383 -313.1600000000001
1067 6172 -608.5998767517974 -47.21523960350725 -561.3846371482902 -668.9229625500739 1352.5943685531383 -306.19000000000005
1068 6173 -531.1619880779004 -47.345813944633 -483.81617413326745 -781.9229625500739 1355.5943685531383 -299.97
1069 6174 -462.47131123808344 -47.476055846055004 -414.9952553920284 -894.9229625500739 1359.5943685531383 -292.76
1070 6175 -405.61446084990814 -47.606797219045056 -358.0076636308631 -1008.9229625500739 1365.5943685531383 -286.24
1071 6176 -330.6449760902201 -47.736041801355825 -282.90893428886426 -1121.9229625500739 1372.5943685531383 -279.5999999999999
1072 6177 -286.75195920135354 -47.86595126307408 -238.88600793827948 -1234.9229625500739 1377.5943685531383 -272.31999999999994
1073 6178 -252.88631310162637 -47.99802239487912 -204.88829070674726 -1348.9229625500739 1379.5943685531383 -264.5799999999999
1074 6179 -201.5222699303562 -48.1310908457954 -153.3911790845608 -1462.9229625500739 1378.5943685531383 -258.1400000000001
1075 6180 -186.7855612235566 -48.26365982514363 -138.52190139841298 -1575.9229625500739 1375.5943685531383 -252.03999999999996
1076 6181 -163.09711132534622 -48.39622880449184 -114.70088252085438 -1688.9229625500739 1372.5943685531383 -243.75
1077 6182 -142.40441310493313 -48.53029457451936 -93.87411853041377 -1802.9229625500739 1368.5943685531383 -235.49
1078 6183 -125.28815991248958 -48.66319599357133 -76.62496391891824 -1915.9229625500739 1364.5943685531383 -228.67000000000007
1079 6184 -108.42558896842249 -48.79692932389509 -59.628659644527396 -2029.9229625500739 1361.5943685531383 -222.89
1080 6185 -92.12497225952423 -48.93033021451512 -43.194642045009104 -2143.922962550074 1359.5943685531383 -217.21000000000004
1081 6186 -88.53260510971998 -49.06522789581444 -39.46737721390554 -2258.922962550074 1356.5943685531383 -212.05999999999995
1082 6187 -77.1816185152617 -49.20095748838556 -27.98066102687614 -2374.922962550074 1354.5943685531383 -206.40999999999997
1083 6188 -76.48758379033205 -49.33868334320404 -27.148900447128014 -2492.922962550074 1353.5943685531383 -199.90999999999997
1084 6189 -62.702674513636346 -49.476908669590564 -13.225765844045782 -2611.922962550074 1354.5943685531383 -194.85000000000002
1085 6190 -61.27107049168204 -49.6159659072489 -11.65510458443314 -2731.922962550074 1356.5943685531383 -193.24
1086 6191 -60.56996973006837 -49.75668696745083 -10.81328276261754 -2853.922962550074 1360.5943685531383 -194.22000000000003
1087 6192 -56.56325984356188 -49.89857237862832 -6.664687464933557 -2976.922962550074 1364.5943685531383 -197.64
1088 6193 -57.23246515858093 -50.040790229509554 -7.191674929071375 -3099.922962550074 1367.5943685531383 -203.38
