X,Y,Z
1370.9905518302694,3312.2777617328684,-14.050000000000011
1457.3305518301204,3311.6077617328265,-14.100000000000023
1543.980551830493,3311.237761732831,-13.769999999999982
1630.6305518299341,3310.5677617328474,-13.04000000000002
1717.2705518305302,3309.307761732838,-11.899999999999977
1803.9205518299714,3307.7477617328404,-10.430000000000007
1890.570551830344,3305.5977617328754,-9.019999999999982
1977.5205518305302,3303.1477617328637,-7.939999999999998
2064.1705518299714,3300.3977617328637,-7.139999999999986
2151.1205518301576,3297.657761732873,-6.509999999999991
2238.0805518301204,3295.2077617328614,-5.829999999999984
2324.730551830493,3292.7577617328498,-5.100000000000023
2411.3705518301576,3290.0077617328498,-4.839999999999975
2498.02055183053,3287.2577617328498,-5.149999999999977
2584.6705518299714,3284.2177617328707,-5.839999999999975
2671.0105518307537,3281.1777617328335,-6.829999999999984
2756.730551830493,3277.5377617328777,-8.319999999999993
2842.7605518307537,3273.0077617328498,-10.170000000000016
2928.4905518302694,3268.47776173288,-11.70999999999998
3013.9005518304184,3263.947761732852,-12.839999999999975
3099.320551830344,3259.7177617328707,-13.569999999999993
3184.7405518302694,3255.7877617328777,-14.279999999999973
3269.8505518306047,3252.7477617328404,-15.180000000000007
3354.9605518300086,3250.297761732829,-15.970000000000027
3439.7605518307537,3248.1477617328637,-16.80000000000001
3524.570551830344,3246.8877617328544,-17.99000000000001
3609.3705518301576,3246.2177617328707,-19.180000000000007
3693.8705518301576,3246.737761732831,-19.870000000000005
3778.3705518301576,3248.7477617328404,-19.70999999999998
3862.8705518301576,3251.937761732843,-18.939999999999998
3947.3705518301576,3256.617761732836,-17.910000000000025
4031.570551830344,3262.487761732831,-15.79000000000002
4116.070551830344,3268.3577617328265,-11.79000000000002
4105.440551830456,3783.3977617328637,-15.800000000000011
4022.180551830679,3786.1477617328637,-14.45999999999998
3938.910551830195,3787.9977617328404,-12.670000000000016
3855.3305518301204,3788.657761732873,-10.920000000000016
3771.450551830232,3789.0277617328684,-9.410000000000025
3687.8705518301576,3788.4977617328404,-8.430000000000007
3603.9905518302694,3787.97776173288,-8.04000000000002
3520.410551830195,3786.557761732838,-7.449999999999989
3436.8305518301204,3786.0377617328777,-7.310000000000002
3353.2605518307537,3785.2077617328614,-7.6299999999999955
3269.9905518302694,3784.987761732831,-8.060000000000002
3186.7205518307164,3785.3477617328754,-8.45999999999998
3103.140551830642,3785.7177617328707,-8.939999999999998
3019.8705518301576,3785.7877617328777,-9.110000000000014
2936.6005518306047,3786.7477617328404,-8.75
2853.340551829897,3788.297761732829,-9.519999999999982
2770.380551829934,3790.7477617328404,-10.740000000000009
2687.4205518299714,3793.187761732843,-11.730000000000018
2604.7605518307537,3796.22776173288,-12.579999999999984
2522.4205518299714,3798.6677617328824,-13.160000000000025
2440.070551830344,3801.117761732836,-13.220000000000027
2357.4205518299714,3803.557761732838,-12.699999999999989
2275.070551830344,3805.7077617328614,-12.04000000000002
2192.730551830493,3807.8577617328265,-11.329999999999984
2109.77055183053,3809.7077617328614,-10.180000000000007
2027.1105518303812,3811.557761732838,-8.339999999999975
1943.8405518298969,3812.517761732859,-5.850000000000023
1860.5805518301204,3813.47776173288,-3.7099999999999795
1777.0005518300459,3814.437761732843,-2.6499999999999773
1693.730551830493,3814.797761732829,-2.9399999999999977
1610.4605518300086,3815.1677617328824,-4.2099999999999795
1527.1905518304557,3814.6477617328637,-5.670000000000016
1444.230551830493,3813.8177617328474,-7.8700000000000045
1361.570551830344,3812.407761732873,-10.660000000000025
1279.2205518307164,3811.2877617328777,-13.699999999999989
1197.1805518306792,3810.1677617328824,-16.819999999999993
1115.140551830642,3809.6377617328544,-20.019999999999982
1033.7205518307164,3809.117761732836,-22.689999999999998
952.2905518300831,3808.2877617328777,-24.279999999999973
870.8605518303812,3807.4677617328707,-24.860000000000014
789.1305518299341,3806.3477617328754,-24.629999999999995
707.3905518306419,3804.9277617328335,-23.360000000000014
625.3505518306047,3803.5077617328498,-20.870000000000005
543.0005518300459,3801.797761732829,-18.350000000000023
460.3505518306047,3800.377761732845,-15.839999999999975
377.69055183045566,3798.9677617328707,-13.769999999999982
294.7305518304929,3797.8477617328754,-12.610000000000014
212.0705518303439,3797.3177617328474,-12.170000000000016
129.42055182997137,3796.797761732829,-12.110000000000014
46.460551830008626,3796.867761732836,-12.879999999999995
-36.199448170140386,3796.937761732843,-13.819999999999993
-118.84944816958159,3797.297761732829,-15.949999999999989
-201.19944817014039,3797.9577617328614,-19.100000000000023
-283.2394481692463,3798.3277617328567,-22.480000000000018
-364.96944816969335,3798.687761732843,-25.339999999999975
-446.70944816991687,3799.6477617328637,-27.730000000000018
-527.5194481695071,3800.307761732838,-30.44999999999999
-608.3294481700286,3801.267761732859,-33.51999999999998
-689.1394481696188,3801.6377617328544,-36.31
-769.6394481696188,3801.9977617328404,-38.06999999999999
-850.1494481693953,3802.3577617328265,-38.77999999999997
-930.6494481693953,3802.127761732845,-39.75999999999999
-1011.1594481701031,3801.307761732838,-40.77999999999997
-1091.6594481701031,3800.187761732843,-40.52999999999997
-1172.1694481698796,3799.0677617328474,-39.329999999999984
-1252.9794481694698,3797.6477617328637,-37.670000000000016
-1334.0994481695816,3796.5277617328684,-35.77999999999997
-1415.2194481696934,3795.7077617328614,-33.70999999999998
-1496.9494481701404,3796.367761732836,-31.620000000000005
-1578.9894481692463,3797.617761732836,-29.19999999999999
-1661.0294481692836,3799.4677617328707,-25.670000000000016
-1743.9894481692463,3801.9177617328824,-21.660000000000025
-1826.9494481701404,3804.657761732873,-18.829999999999984
-1910.2194481696934,3807.0977617328754,-17.120000000000005
-1993.4894481692463,3809.547761732829,-16.310000000000002
-2077.0594481695443,3811.3977617328637,-16.579999999999984
-2160.639448169619,3812.3577617328265,-17.839999999999975
-2243.909448170103,3813.017761732859,-19.620000000000005
-2327.179448169656,3812.197761732852,-21.45999999999998
-2409.8294481700286,3809.8877617328544,-23.49000000000001
-2492.4894481692463,3806.697761732852,-25.99000000000001
-2575.1494481693953,3802.6077617328265,-27.649999999999977
-2657.499448169954,3798.2177617328707,-27.610000000000014
-2740.4694481696934,3793.5377617328777,-25.80000000000001
-2823.1294481698424,3789.447761732852,-23.05000000000001
-2906.3994481693953,3785.9577617328614,-20.99000000000001
-2989.6694481698796,3782.7577617328498,-19.94999999999999
-3072.9394481694326,3780.157761732873,-19.420000000000016
-3156.2194481696934,3777.8477617328754,-19.379999999999995
-3239.7894481699914,3775.837761732866,-19.519999999999982
-3323.069448169321,3774.127761732845,-19.399999999999977
-3406.9494481701404,3772.4177617328824,-19.79000000000002
-3490.2194481696934,3770.9977617328404,-20.220000000000027
-3574.109448169358,3769.8877617328544,-20.629999999999995
-3657.6894481694326,3768.4677617328707,-20.870000000000005
-3741.569448169321,3767.6477617328637,-20.95999999999998
-3825.1494481693953,3767.7177617328707,-21.339999999999975
-3909.0294481692836,3768.087761732866,-22.79000000000002
-3992.609448169358,3769.6377617328544,-24.980000000000018
-4075.8794481698424,3771.197761732852,-26.730000000000018
-4133.799448169768,4330.917761732882,-45.43000000000001
-4043.459448169917,4330.547761732829,-45.80000000000001
-3953.1294481698424,4330.1777617328335,-45.589999999999975
-3862.7894481699914,4329.207761732861,-44.51999999999998
-3772.7594481697306,4327.657761732873,-43.139999999999986
-3682.72944816947,4325.797761732829,-41.68000000000001
-3593.0094481697306,4323.947761732852,-39.95999999999998
-3502.97944816947,4322.387761732854,-38.10000000000002
-3413.2594481697306,4320.827761732857,-36.339999999999975
-3323.5394481699914,4319.277761732868,-34.920000000000016
-3233.819448169321,4318.307761732838,-33.97000000000003
-3144.709448169917,4317.647761732864,-33.75
-3055.5994481695816,4316.97776173288,-34.44
-2967.109448169358,4316.317761732847,-35.81
-2878.929448169656,4315.347761732875,-37.48000000000002
-2791.049448169768,4314.387761732854,-39.22000000000003
-2703.1694481698796,4312.537761732878,-40.51999999999998
-2615.5994481695816,4310.687761732843,-41.19999999999999
-2528.339448169805,4308.837761732866,-41.620000000000005
-2440.769448169507,4307.277761732868,-41.75
-2353.499448169954,4306.317761732847,-41.370000000000005
-2266.2394481692463,4305.947761732852,-41.389999999999986
-2178.6694481698796,4306.767761732859,-41.22000000000003
-2091.3994481693953,4307.887761732854,-39.06999999999999
-2004.1394481696188,4310.187761732843,-35.420000000000016
-1916.2594481697306,4313.087761732866,-31.74000000000001
-1828.3794481698424,4316.877761732845,-29.139999999999986
-1740.7994481697679,4320.667761732882,-27.870000000000005
-1653.2294481694698,4324.457761732861,-27.20999999999998
-1565.339448169805,4327.947761732852,-26.670000000000016
-1477.769448169507,4331.147761732864,-26.25999999999999
-1390.1994481701404,4333.74776173284,-25.75
-1302.6194481700659,4335.75776173285,-24.660000000000025
-1215.0494481697679,4337.767761732859,-23.180000000000007
-1127.4794481694698,4339.1777617328335,-21.79000000000002
-1039.5994481695816,4340.297761732829,-20.370000000000005
-952.0294481692836,4341.417761732882,-18.689999999999998
-864.1494481693953,4342.237761732831,-16.769999999999982
-776.2694481695071,4342.457761732861,-15.060000000000002
-688.3894481696188,4342.387761732854,-14.230000000000018
-600.5094481697306,4342.017761732859,-15.120000000000005
-512.9394481694326,4341.657761732873,-17.149999999999977
-425.6794481696561,4340.987761732831,-19.0
-338.40944817010313,4340.327761732857,-20.50999999999999
-251.7594481697306,4339.957761732861,-21.819999999999993
-165.11944817006588,4339.297761732829,-22.75999999999999
-78.76944816950709,4338.337761732866,-23.319999999999993
7.570551830343902,4337.077761732857,-23.310000000000002
93.91055183019489,4336.417761732882,-22.639999999999986
179.94055183045566,4335.74776173284,-21.670000000000016
266.59055182989687,4335.387761732854,-20.160000000000025
353.2405518302694,4335.017761732859,-17.879999999999995
439.8905518306419,4334.647761732864,-15.699999999999989
526.8505518306047,4333.987761732831,-14.610000000000014
613.5005518300459,4333.317761732847,-14.980000000000018
699.8405518298969,4331.767761732859,-16.829999999999984
785.8705518301576,4329.617761732836,-19.629999999999995
871.2905518300831,4327.767761732859,-22.70999999999998
956.4005518304184,4325.327761732857,-25.899999999999977
1041.2005518302321,4322.587761732866,-29.120000000000005
1125.7005518302321,4320.137761732854,-31.910000000000025
1209.890551830642,4317.987761732831,-33.81
1294.0805518301204,4315.847761732875,-34.93000000000001
1377.9605518300086,4314.587761732866,-35.160000000000025
1461.8405518298969,4313.627761732845,-34.44999999999999
1546.0405518300831,4312.967761732871,-33.27999999999997
1630.230551830493,4312.307761732838,-31.829999999999984
1715.0305518303066,4311.347761732875,-29.819999999999993
1800.140551830642,4310.987761732831,-27.00999999999999
1885.5605518305674,4310.917761732882,-23.160000000000025
1971.2905518300831,4311.437761732843,-18.899999999999977
2057.3305518301204,4312.557761732838,-15.509999999999991
2143.6705518299714,4314.267761732859,-13.25
2230.320551830344,4315.987761732831,-11.529999999999973
2317.2805518303066,4317.987761732831,-9.860000000000014
2404.540551830083,4319.407761732873,-7.779999999999973
2491.8105518305674,4320.817761732847,-5.279999999999973
2579.380551829934,4322.237761732831,-3.1999999999999886
2667.2605518307537,4323.647761732864,-2.480000000000018
2754.8305518301204,4325.3577617328265,-3.4700000000000273
2842.410551830195,4326.777761732868,-5.550000000000011
2929.6705518299714,4327.897761732864,-7.740000000000009
3016.630551829934,4328.417761732882,-10.25
3102.9705518307164,4327.75776173285,-12.949999999999989
3189.3105518305674,4326.49776173284,-15.089999999999975
3275.040551830083,4325.237761732831,-16.94999999999999
3360.7605518307537,4323.387761732854,-18.879999999999995
3446.180551830679,4321.237761732831,-20.939999999999998
3531.290551830083,4319.387761732854,-22.75
3616.4005518304184,4317.537761732878,-24.24000000000001
3701.2105518300086,4315.987761732831,-25.74000000000001
3786.0105518307537,4314.437761732843,-27.25
3870.820551830344,4312.587761732866,-28.50999999999999
3955.3105518305674,4311.327761732857,-29.55000000000001
4039.500551830046,4310.667761732882,-29.860000000000014
4124.000551830046,4310.597761732875,-29.160000000000025
88.37055183015764,4327.207761732861,-64.38
83.39055183064193,4244.957761732861,-63.75
78.10055183060467,4162.697761732852,-63.44
72.81055183056742,4080.737761732831,-63.01999999999998
67.52055183053017,3999.0777617328567,-62.29000000000002
62.53055183030665,3917.117761732836,-60.89999999999998
58.16055183019489,3835.1677617328824,-58.04000000000002
54.10055183060467,3753.2077617328614,-55.05000000000001
51.27055183053017,3670.947761732852,-53.14999999999998
49.050551829859614,3588.687761732843,-51.89999999999998
48.06055183056742,3506.4277617328335,-50.97000000000003
47.990551830269396,3424.1677617328824,-50.06
49.15055183041841,3341.617761732836,-48.69999999999999
51.230551830492914,3259.3577617328265,-47.30000000000001
54.230551830492914,3176.797761732829,-46.27999999999997
57.54055183008313,3094.8277617328567,-47.0
61.15055183041841,3012.8577617328265,-49.89999999999998
64.46055183000863,2931.487761732831,-54.49000000000001
67.47055183071643,2851.0077617328498,-59.80000000000001
70.78055183030665,2770.8277617328567,-64.41000000000003
74.09055182989687,2691.237761732831,-68.19
77.40055183041841,2611.6477617328637,-71.35000000000002
80.40055183041841,2532.6477617328637,-73.83999999999997
82.79055183008313,2453.657761732873,-75.13
84.56055183056742,2374.657761732873,-74.44
85.72055183071643,2295.6677617328824,-73.32
85.95055183023214,2216.6777617328335,-72.31
86.50055183004588,2137.3877617328544,-71.41000000000003
87.04055183008313,2058.0977617328754,-70.66000000000003
87.58055183012038,1978.8077617328381,-69.83999999999997
88.43055183067918,1899.5077617328498,-68.57
89.28055183030665,1820.2177617328707,-67.38999999999999
90.13055182993412,1740.9277617328335,-66.44
90.36055183038116,1661.3477617328754,-65.57999999999998
89.67055182997137,1582.0577617328381,-64.55000000000001
88.37055183015764,1502.1677617328824,-63.56
86.45055183023214,1422.2877617328777,-63.52999999999997
84.53055183030665,1342.7077617328614,-63.910000000000025
82.62055183015764,1263.1177617328358,-64.01999999999998
81.62055183015764,1183.5277617328684,-64.25999999999999
80.93055183067918,1103.947761732852,-64.26999999999998
80.85055183060467,1024.657761732873,-63.56
80.47055183071643,945.0677617328474,-62.31
79.16055183019489,865.1877617328428,-61.54000000000002
77.2405518302694,785.5977617328754,-60.829999999999984
75.01055183075368,705.7177617328707,-59.670000000000016
73.09055182989687,625.837761732866,-58.14999999999998
71.79055183008313,545.9577617328614,-56.76999999999998
70.48055183049291,466.06776173284743,-56.0
69.17055182997137,386.1877617328428,-55.860000000000014
68.48055183049291,306.59776173287537,-55.19999999999999
67.78055183030665,227.01776173285907,-54.50999999999999
67.40055183041841,147.1277617328451,-53.610000000000014
67.63055182993412,67.24776173284044,-52.35000000000002
68.47055183071643,-12.632238267164212,-51.47000000000003
69.62055183015764,-92.52223826711997,-50.56
70.76055183075368,-172.40223826712463,-50.77999999999997
71.61055183038116,-251.99223826715024,-52.25999999999999
72.45055183023214,-331.2822382671293,-54.70999999999998
72.67055182997137,-410.57223826716654,-57.56999999999999
73.51055183075368,-489.27223826712,-60.22000000000003
74.36055183038116,-567.6722382671433,-62.75
75.51055183075368,-645.1822382671526,-65.49000000000001
76.65055183041841,-722.6922382671619,-68.24000000000001
77.80055182985961,-799.3122382671572,-71.0
78.03055183030665,-875.9322382671526,-74.39999999999998
78.26055183075368,-951.6522382671246,-79.72000000000003
77.5705518303439,-1026.1922382671619,-88.30999999999995
75.95055183023214,-1099.2422382671502,-97.26999999999998
74.03055183030665,-1171.7022382671712,-105.11000000000001
71.50055183004588,-1243.5622382671572,-111.63
68.66055183019489,-1314.8322382671176,-116.84000000000003
65.51055183075368,-1385.5122382671689,-120.60000000000002
61.44055183045566,-1455.8922382671735,-123.30999999999995
57.37055183015764,-1525.9622382671223,-125.19000000000005
53.00055183004588,-1595.4522382671712,-127.54999999999995
48.31055183056742,-1664.9422382671619,-131.12
43.63055182993412,-1734.122238267155,-135.36
38.94055183045566,-1803.0122382671689,-138.27999999999997
34.87055183015764,-1872.2022382671712,-138.09000000000003
31.110551830381155,-1941.6922382671619,-136.59000000000003
27.960551830008626,-2012.3622382671456,-133.88
25.730551830492914,-2083.342238267127,-130.01
24.43055183067918,-2155.202238267171,-125.13999999999999
23.420551829971373,-2227.9622382671223,-119.08000000000004
23.960551830008626,-2301.9022382671246,-112.88
24.800551829859614,-2376.1422382671735,-107.34000000000003
26.56055183056742,-2450.982238267141,-102.57000000000005
29.240551830269396,-2526.7122382671223,-98.45000000000005
32.22055183071643,-2602.442238267162,-94.88
35.52055183053017,-2678.77223826712,-91.97000000000003
39.12055183015764,-2755.3922382671735,-90.27999999999997
42.72055183071643,-2832.312238267157,-89.73000000000002
46.3205518303439,-2908.9322382671526,-90.48000000000002
49.610551830381155,-2985.2522382671596,-92.94000000000005
52.60055183060467,-3061.5822382671176,-96.75999999999999
54.97055183071643,-3137.302238267148,-100.62
56.42055182997137,-3212.442238267162,-104.07000000000005
56.95055183023214,-3287.5722382671665,-106.66999999999996
56.56055183056742,-3362.412238267134,-107.90999999999997
55.860551830381155,-3437.2422382671502,-108.41999999999996
54.54055183008313,-3511.7822382671293,-109.19000000000005
53.22055183071643,-3586.3222382671665,-110.96000000000004
50.990551830269396,-3659.9622382671223,-115.60000000000002
49.06055183056742,-3732.4222382671433,-123.41999999999996
47.44055183045566,-3804.2822382671293,-132.04999999999995
45.20055183023214,-3875.262238267169,-140.52999999999997
43.28055183030665,-3945.6422382671735,-148.74
41.66055183019489,-4015.4222382671433,-156.33000000000004
40.35055183060467,-4084.3222382671665,-162.48000000000002
39.960551830008626,-4152.622238267155,-168.90999999999997
40.490551830269396,-4220.332238267118,-174.89999999999998
