 index dobs regional res_data tfa_true x y z
835 5388 789.3859554350261 454.70955502290894 334.6764004121171 346.3603926259779 1913.0770374499261 -115.40563144686166 -516.6800000000001
836 5389 790.0170743241275 454.8509387442229 335.1661355799046 336.4377468476684 2036.0770374499261 -118.40563144686166 -513.47
837 5390 776.3957351216602 454.99282163443263 321.4029134872276 328.23649228068746 2160.077037449926 -123.40563144686166 -510.27
838 5391 777.122028753333 455.13437536436595 321.98765338896703 320.515752102192 2284.077037449926 -129.40563144686166 -509.29999999999995
839 5392 762.7463631541818 455.2759290942994 307.47043405988245 312.94169799016595 2408.077037449926 -135.40563144686166 -510.05999999999995
840 5393 760.6564831336432 455.4192986342337 305.23718449940947 305.1335081795769 2533.077037449926 -139.40563144686166 -511.6600000000001
841 5394 750.4664057844067 455.5628273258248 294.9035784585819 296.8032407607464 2657.077037449926 -139.40563144686166 -513.94
842 5395 749.1002934473328 455.70850098769307 293.3917924596397 288.8069307022431 2782.077037449926 -136.40563144686166 -513.3
843 5396 730.2376268548522 455.8533463203894 274.38428053446285 281.41043957987216 2906.077037449926 -132.40563144686166 -509.73
844 5397 723.7400047504561 455.9986908219814 267.7413139284747 274.1298679668906 3031.077037449926 -130.40563144686166 -506.27
845 5398 719.4504525715807 456.14172034467674 263.308732226904 266.4311239670928 3154.077037449926 -128.40563144686166 -504.9100000000001
846 5399 711.3714343169843 456.2837623865433 255.087671930441 258.79709717995456 3277.077037449926 -129.40563144686166 -505.02
847 5400 701.5203891215134 456.42464693896153 245.09574218255187 251.33233701130155 3399.077037449926 -130.40563144686166 -504.3699999999999
848 5401 691.8847778109613 456.5635456727594 235.32123213820188 243.92726677339832 3519.077037449926 -130.40563144686166 -503.3499999999999
849 5402 686.3919152618867 456.7024444065572 229.68947085532943 236.3693059660604 3639.077037449926 -130.40563144686166 -503.54999999999995
850 5403 682.8262389464311 456.8390281614585 225.9872107849726 228.95238296329913 3757.077037449926 -130.40563144686166 -504.3599999999999
851 5404 680.6379824091078 456.9751127474639 223.66286966164392 221.48829508922668 3874.077037449926 -128.40563144686166 -505.5899999999999
852 5405 676.9930897631825 457.1103690042974 219.8827207588851 214.28051230174256 3990.077037449926 -125.40563144686166 -506.19000000000005
853 5406 658.6565770419104 457.24562526113084 201.41095178077956 207.41524090735047 4106.077037449926 -122.40563144686166 -505.93000000000006
854 5407 656.2338444867462 457.379724028516 198.85412045823017 201.0129783585816 4221.077037449926 -119.40563144686166 -504.24
855 5408 645.2114554202349 457.51233614617655 187.69911927405832 194.85393767814844 4335.077037449926 -117.40563144686166 -503.94000000000005
856 5409 641.2684621620439 457.6431324538362 183.6253297082077 188.9823054617435 4448.077037449926 -117.40563144686166 -505.70000000000005
857 5410 640.3445084578926 457.7732704409433 182.57123801694934 183.4981533498569 4561.077037449926 -119.40563144686166 -508.05999999999995
858 5411 633.6214821226272 457.90340842805034 175.71807369457684 177.9437831626941 4674.077037449926 -121.40563144686166 -514.44
859 5412 626.7453608954196 458.03238892570914 168.71297196971045 172.6015517693553 4786.077037449926 -123.40563144686166 -522.46
860 5413 616.7303143459 458.1621977525399 158.56811659336006 167.71526242425915 4899.077037449926 -126.40563144686166 -528.74
861 5601 580.1767486340844 458.37043332944273 121.80631530464171 125.29954926376104 4937.077037449926 372.59436855313834 -601.31
862 5602 576.0674132120637 458.2211171906101 117.84629602145361 128.55826608465665 4808.077037449926 372.59436855313834 -599.6600000000001
863 5603 585.150927133003 458.07328770150195 127.0776394315011 131.91036196725335 4680.077037449926 373.59436855313834 -596.55
864 5604 584.3647942289172 457.92430072294553 126.44049350597163 135.52052889205993 4551.077037449926 374.59436855313834 -591.44
865 5605 602.9553005934238 457.7761420735612 145.1791585198626 139.31901545063457 4423.077037449926 374.59436855313834 -586.5699999999999
866 5606 598.5779778675698 457.62765426390047 140.9503236036693 143.33209016645048 4295.077037449926 373.59436855313834 -581.97
867 5607 608.6139260693095 457.478178973411 151.13574709589852 147.72931481450902 4167.077037449926 369.59436855313834 -578.25
868 5608 608.4656229065146 457.32953201209347 151.1360908944211 152.26811785323906 4040.077037449926 364.59436855313834 -575.5699999999999
869 5609 608.9749451226212 457.1820425402243 151.7929025823969 156.8249239245443 3914.077037449926 359.59436855313834 -573.6800000000001
870 5610 618.6379519134463 457.03372473918307 161.6042271742632 161.33986872988672 3787.077037449926 355.59436855313834 -571.96
871 5611 608.445307753841 456.8863944189707 151.55891333487028 165.5132898536037 3660.077037449926 354.59436855313834 -569.69
872 5612 621.0203873235179 456.7417082379313 164.2786790855866 169.36080960206027 3535.077037449926 354.59436855313834 -568.0899999999999
873 5613 634.1136227525566 456.5961937277198 177.51742902483676 172.96706973063007 3409.077037449926 355.59436855313834 -566.3800000000001
874 5614 633.1112474702869 456.4524950275092 176.6587524427777 176.0007070618978 3284.077037449926 358.59436855313834 -565.0799999999999
875 5615 631.0211564509921 456.30912548757493 174.71203096341713 178.63156953485006 3159.077037449926 362.59436855313834 -563.5
876 5616 628.0078788209271 456.1660851079169 171.8417937130102 180.95545304304136 3034.077037449926 367.59436855313834 -560.1400000000001
877 5617 628.5826184378227 456.02387305743093 172.55874538039177 183.1464100184504 2910.077037449926 371.59436855313834 -556.5
878 5618 648.8373917688056 455.8798451969441 192.95754657186149 185.4006367217615 2785.077037449926 373.59436855313834 -553.4100000000001
879 5619 646.4814540064365 455.7366456656292 190.74480834080725 187.64870537233801 2661.077037449926 374.59436855313834 -550.0999999999999
880 5620 644.0868302225643 455.59427446348644 188.4925557590779 190.04870941723922 2538.077037449926 374.59436855313834 -546.1500000000001
881 5621 641.7403649622496 455.4507457718953 186.2896191903543 192.6004789018593 2414.077037449926 374.59436855313834 -541.0699999999999
882 5622 649.3710270020748 455.3075462405805 194.0634807614943 195.0381161944036 2290.077037449926 375.59436855313834 -536.29
883 5623 653.7776502234864 455.16434670926566 198.61330351422072 197.71663904905725 2166.077037449926 376.59436855313834 -532.6099999999999
884 5624 654.6693183191531 455.0204888573982 199.64882946175493 201.5703984725139 2042.0770374499261 375.59436855313834 -529.3699999999999
885 5625 660.1608365723304 454.87597268497825 205.28486388735212 207.23437411996716 1918.0770374499261 372.59436855313834 -525.06
886 5626 666.2278095868073 454.7309573436625 211.49685224314482 214.01941889885444 1793.0770374499261 371.59436855313834 -519.3499999999999
887 5627 672.2872409434977 454.58594200234677 217.70129894115098 222.67864098439603 1668.0770374499261 370.59436855313834 -514.45
888 5628 689.6344276577001 454.4404274921353 235.19400016556483 233.10843884273896 1542.0770374499261 371.59436855313834 -509.29999999999995
889 5629 698.4362317578684 454.29408465275185 244.14214710511658 246.0595507677588 1415.0770374499261 373.59436855313834 -503.6400000000001
890 5630 724.3050754291809 454.14708349281574 270.15799193636514 262.8629869858182 1288.0770374499261 373.59436855313834 -498.55999999999995
891 5631 736.673531917464 454.0007406534323 282.6727912640317 281.70952023690324 1161.0770374499261 375.59436855313834 -493.6700000000001
892 5632 757.2572253256221 453.8529111643242 303.4043141612979 303.86410019221074 1033.0770374499261 376.59436855313834 -489.1600000000001
893 5633 784.6370452584533 453.7050816752161 330.93196358323723 327.8694816361754 905.0770374499261 377.59436855313834 -484.6400000000001
894 5634 806.824481325867 453.55808051528004 353.266400810587 352.1871242865827 778.0770374499261 377.59436855313834 -480.28
895 5635 814.207042639665 453.4099218658956 360.7971207737694 372.5349081129171 650.0770374499261 377.59436855313834 -476.03
896 5636 845.8570681891365 453.262262385407 392.5948058037295 383.44066028307617 523.0770374499261 375.59436855313834 -471.95000000000005
897 5637 826.6135722167579 453.11394458436575 373.49962763239216 373.20788037640796 396.07703744992614 371.59436855313834 -467.77
898 5638 758.8183067146002 452.9656267833245 305.8526799312757 316.3026846703505 269.07703744992614 367.59436855313834 -464.29999999999995
899 5639 636.440285590144 452.8173089822833 183.62297660786066 178.9268374436702 142.07703744992614 363.59436855313834 -461.3699999999999
900 5640 390.11772865089324 452.6696495017947 -62.55192085090147 -61.179790621411236 15.077037449926138 361.59436855313834 -458.5799999999999
901 5641 74.3655231739467 452.52199002130607 -378.15646684735935 -380.689474860654 -111.92296255007386 359.59436855313834 -456.48
902 5642 -243.56198295696598 452.37581719054197 -695.9378001475079 -709.6245151987583 -237.92296255007386 358.59436855313834 -456.76
903 5643 -532.9487279183384 452.2291451908822 -985.1778731092206 -983.8533619155793 -364.92296255007386 359.59436855313834 -454.77
904 5644 -690.3904084440092 452.08395984094705 -1142.4743682849562 -1138.7332106471376 -490.92296255007386 361.59436855313834 -450.9100000000001
905 5645 -691.0523667206453 451.9384453307356 -1142.990812051381 -1139.3089324212926 -616.9229625500739 362.59436855313834 -447.78999999999996
906 5646 -571.8433374497665 451.79260166024784 -1023.6359391100143 -1020.2483170501406 -742.9229625500739 362.59436855313834 -444.29999999999995
907 5647 -390.32422210696046 451.6474163103126 -841.9716384172731 -848.637302818784 -868.9229625500739 364.59436855313834 -440.18000000000006
908 5648 -228.39288734233267 451.50371761010206 -679.8966049524347 -678.7197542061268 -993.9229625500739 367.59436855313834 -435.53999999999996
909 5649 -77.15901418314374 451.35886142044313 -528.5178756035868 -531.7589697028671 -1119.9229625500739 370.59436855313834 -429.81999999999994
910 5650 44.04393886088011 451.213676070508 -407.16973720962784 -413.7719391957657 -1245.9229625500739 372.59436855313834 -424.48
911 5651 124.34928948334196 451.0684907205728 -326.71920123723083 -321.96537636913234 -1371.9229625500739 374.59436855313834 -420.24
912 5652 198.54899930665 450.92297621036136 -252.37397690371137 -251.50627853486452 -1497.9229625500739 375.59436855313834 -417.1199999999999
913 5653 258.8948878903475 450.7782900293219 -191.88340213897442 -197.7145872791134 -1622.9229625500739 375.59436855313834 -414.04999999999995
914 5654 288.1339972735626 450.63211719855786 -162.49811992499525 -155.7036009304204 -1748.9229625500739 374.59436855313834 -410.72
915 5655 333.41317299460235 450.4871018572421 -117.07392886263978 -123.12831389755125 -1873.9229625500739 373.59436855313834 -407.03999999999996
916 5656 353.6767529134877 450.3417573556501 -96.6650044421624 -97.6380080229143 -1998.9229625500739 371.59436855313834 -404.22
917 5657 376.1681790023205 450.1964128540581 -74.02823385173758 -77.09932989271373 -2123.922962550074 369.59436855313834 -398.3699999999999
918 5658 393.05477876524765 450.0499108630178 -56.995132097770124 -60.48650465928777 -2249.922962550074 367.59436855313834 -391.24
919 5659 403.15819338332216 449.90340887197743 -46.745215488655276 -47.08161726038425 -2375.922962550074 365.59436855313834 -382.78
920 5660 423.41290320483967 449.7572360412134 -26.344332836373724 -36.34079366812404 -2501.922962550074 364.59436855313834 -374.4200000000001
921 5661 418.7052544085277 449.60907739182903 -30.903822983301325 -27.508985419317977 -2629.922962550074 364.59436855313834 -365.03999999999996
922 5662 425.25345150204475 449.45943209272 -24.205980590675267 -20.334008850490637 -2758.922962550074 363.59436855313834 -355.1400000000001
923 5663 435.5173735131095 449.3094576333348 -13.792084120225297 -14.627006506200429 -2887.922962550074 361.59436855313834 -346.0799999999999
924 5664 434.09402513071626 449.15865484477746 -15.064629714061198 -10.04060900090542 -3017.922962550074 360.59436855313834 -337.52
925 5665 445.2466656896007 449.00669456677184 -3.7600288771711234 -6.36852523450564 -3148.922962550074 359.59436855313834 -329.5899999999999
926 5666 447.62960798319614 448.8550634490425 -1.2254554658463803 -3.436448551662494 -3279.922962550074 359.59436855313834 -321.9100000000001
927 5667 451.891960362662 448.7014465126928 3.190513849969193 -1.1019594964851789 -3412.922962550074 360.59436855313834 -315.1500000000001
928 5668 450.35218257905103 448.5489870657915 1.8031955132595385 0.7042388984873866 -3544.922962550074 361.59436855313834 -309.51
929 5669 454.9513496177794 448.3953701294418 6.555979488337584 2.088958897945821 -3677.922962550074 362.59436855313834 -305.5799999999999
930 5670 459.49986508957494 448.2429106825404 11.256954407034527 3.1373712680504395 -3809.922962550074 363.59436855313834 -302.9000000000001
931 5671 455.25927359147994 448.0904512356391 7.1688223558408595 4.000012778968368 -3941.922962550074 364.59436855313834 -298.98
932 5672 451.83441265967923 447.9376626284614 3.8967500312178345 4.711596554027467 -4073.922962550074 364.59436855313834 -293.76
933 5673 457.15648224020424 447.78404569211176 9.37243654809248 5.259486840579516 -4206.922962550074 365.59436855313834 -288.78
934 5674 463.6041245417314 447.6312570849341 15.972867456797303 5.693820849058548 -4338.922962550074 365.59436855313834 -283.02
935 5675 462.66973518194794 447.47731098830815 15.192424193639795 6.019708104013596 -4471.922962550074 365.59436855313834 -277.3299999999999
936 5676 451.928370998174 447.32353490030164 4.604836097872351 6.260073847614839 -4603.922962550074 362.59436855313834 -271.54999999999995
937 5677 465.12622226217513 447.16942965201883 17.9567926101563 6.399499948795809 -4735.922962550074 358.59436855313834 -267.44000000000005
938 5678 457.0327008095869 447.0153244037361 10.017376405850825 6.48724981345293 -4867.922962550074 354.59436855313834 -263.1099999999999
939 5679 461.59817113114696 446.8630349654542 14.73513616569278 6.536307349727628 -4998.922962550074 352.59436855313834 -258.24
940 5864 460.3935215287071 447.1704311898227 13.22309033888439 6.00382845546768 -4884.922962550074 885.5943685531383 -244.68000000000006
941 5865 461.2186569893064 447.30915991500115 13.90949707430525 5.906149049803274 -4765.922962550074 888.5943685531383 -247.51999999999998
942 5866 464.25571730180434 447.44871696935155 16.807000332452787 5.760996917614506 -4645.922962550074 890.5943685531383 -250.6500000000001
943 5867 461.641901497723 447.5876157031494 14.054285794573559 5.551281044563548 -4525.922962550074 890.5943685531383 -254.6500000000001
944 5868 466.23288458690865 447.7276719263956 18.505212660513052 5.259334032968489 -4404.922962550074 890.5943685531383 -259.3800000000001
945 5869 457.82716975987626 447.8673989893655 9.959770770510772 4.886209693670487 -4283.922962550074 889.5943685531383 -264.22
946 5870 458.3856925591625 448.0079543815074 10.377738177655147 4.410586387479119 -4161.922962550074 887.5943685531383 -269.27
947 5871 460.1135121738162 448.1485097736493 11.965002400166895 3.809914929283953 -4039.922962550074 885.5943685531383 -274.5799999999999
948 5872 450.20971268654927 448.2898934949633 1.9198191915859866 3.065630319767804 -3916.922962550074 882.5943685531383 -279.8599999999999
949 5873 450.32182162213815 448.4304488871052 1.8913727350329737 2.1161594986244316 -3794.922962550074 880.5943685531383 -286.29999999999995
950 5874 457.04809492298045 448.5721617686954 8.47593315428503 0.9948771949341427 -3671.922962550074 878.5943685531383 -291.30999999999995
951 5875 451.59808229060144 448.7147029794577 2.883379311143756 -0.3037308330948615 -3547.922962550074 875.5943685531383 -294.22
952 5876 446.26797146103905 448.85757335049624 -2.5896018894571853 -1.8777200725451935 -3423.922962550074 873.5943685531383 -296.70000000000005
953 5877 455.7005479770833 449.00094289043057 6.699605086652753 -3.8603531553803063 -3298.922962550074 869.5943685531383 -300.46000000000004
954 5878 448.67499138811485 449.14464159064113 -0.46965020252628165 -6.379428436383855 -3173.922962550074 866.5943685531383 -306.1400000000001
955 5879 442.5425061619924 449.28801113057546 -6.745504968583077 -9.542979473295176 -3048.922962550074 862.5943685531383 -313.6199999999999
956 5880 438.07796041987905 449.43170983078596 -11.353749410906914 -13.415148889222095 -2923.922962550074 859.5943685531383 -321.25
957 5881 430.3543072201155 449.5763960118254 -19.222088791709893 -18.068856614227137 -2798.922962550074 859.5943685531383 -327.5999999999999
958 5882 430.10213151647486 449.72108219286486 -19.61895067639 -23.64299860525091 -2673.922962550074 859.5943685531383 -332.52
959 5883 418.2495900548869 449.8660975341806 -31.616507479293716 -30.4056640837118 -2548.922962550074 860.5943685531383 -336.78999999999996
960 5884 415.3100994631808 450.01375701466924 -34.70365755148845 -38.65478404612589 -2421.922962550074 862.5943685531383 -339.1099999999999
961 5885 397.71513353122793 450.159600685157 -52.444467153929054 -48.660109633086726 -2295.922962550074 862.5943685531383 -340.74
962 5886 382.82132597875557 450.3062726848168 -67.48494670606124 -60.994027280739424 -2168.922962550074 861.5943685531383 -341.0999999999999
963 5887 371.39533153269474 450.45261552420027 -79.05728399150553 -76.46338707235975 -2041.9229625500739 859.5943685531383 -342.4000000000001
964 5888 356.3980586702384 450.59780087413543 -94.19974220389702 -95.62262906514125 -1915.9229625500739 857.5943685531383 -343.3499999999999
965 5889 332.8152333600938 450.7436445446232 -117.92841118452935 -119.5770857210637 -1789.9229625500739 857.5943685531383 -343.48
966 5890 299.8086156323435 450.8884898773195 -151.079874244976 -149.37924398488096 -1665.9229625500739 861.5943685531383 -344.4000000000001
967 5891 268.1373925390799 451.0331652013963 -182.8957726623164 -186.78295127399574 -1542.9229625500739 868.5943685531383 -345.6199999999999
968 5892 213.15439171755244 451.1784988460257 -238.02410712847328 -234.50978679916537 -1419.9229625500739 877.5943685531383 -347.53
969 5893 166.19710155702433 451.32118835148214 -285.1240867944578 -295.13583054533024 -1298.9229625500739 885.5943685531383 -350.6700000000001
970 5894 72.56245558736995 451.4628903761098 -378.90043478873986 -374.0766474441897 -1177.9229625500739 890.5943685531383 -354.18000000000006
971 5895 -16.90657745357852 451.6012899410119 -468.5078673945904 -475.329413093346 -1058.9229625500739 892.5943685531383 -357.80999999999995
972 5896 -148.33239545440873 451.73837286480887 -600.0707683192176 -606.1460394730791 -939.9229625500739 890.5943685531383 -361.3900000000001
973 5897 -311.0300143872292 451.8739691388812 -762.9039835261103 -765.4235997393986 -821.9229625500739 887.5943685531383 -363.28
974 5898 -489.5595347745474 452.0095654129536 -941.5691001875009 -938.1104006618701 -703.9229625500739 884.5943685531383 -363.3499999999999
975 5899 -624.7305145073025 452.14516168702596 -1076.8756761943284 -1073.377192876395 -585.9229625500739 881.5943685531383 -361.8499999999999
976 5900 -645.2841143647313 452.2822446108229 -1097.566358975554 -1087.4283764895174 -466.92296255007386 879.5943685531383 -359.98
977 5901 -478.54769357148405 452.42015586379193 -930.967849435276 -934.0170784474724 -346.92296255007386 876.5943685531383 -360.1199999999999
978 5902 -229.11394857004743 452.5583962770372 -681.6723448470847 -674.5872858987605 -226.92296255007386 874.5943685531383 -361.8299999999999
979 5903 36.29472282583497 452.6981233400071 -416.4034005141721 -408.83898446522807 -105.92296255007386 873.5943685531383 -362.6500000000001
980 5904 239.68905506701907 452.83850872352957 -213.1494536565105 -207.66211709687724 15.077037449926138 874.5943685531383 -363.18000000000006
981 5905 367.76274651687675 452.98186740650124 -85.21912088962449 -91.41913504188423 138.07703744992614 877.5943685531383 -364.51
982 5906 406.99536672945015 453.12439776030084 -46.12903103085068 -40.62430272065385 260.07703744992614 881.5943685531383 -367.78999999999996
983 5907 434.8010923371908 453.2680856035488 -18.466993266357974 -19.945264853361316 383.07703744992614 885.5943685531383 -372.71000000000004
984 5908 447.36474651077066 453.4107859659679 -6.046039455197217 -7.747759610010095 506.07703744992614 886.5943685531383 -377.5899999999999
985 5909 448.02047049024526 453.5524988475582 -5.5320283573129245 2.6794722968005535 629.0770374499261 884.5943685531383 -382.18000000000006
986 5910 468.8040822123123 453.6947108980441 15.10937131426823 12.429571454196136 753.0770374499261 880.5943685531383 -385.77
987 5911 470.8813837140576 453.8372521088064 17.04413160525121 19.911488461276 877.0770374499261 877.5943685531383 -386.77
988 5912 484.3370010572781 453.981779138189 30.355221919089104 26.694197515357043 1003.0770374499261 873.5943685531383 -387.29999999999995
989 5913 485.93057906216967 454.12696448812414 31.803614574045525 31.664347129712027 1129.0770374499261 871.5943685531383 -389.02
990 5914 490.42827463035593 454.27363648778396 36.15463814257197 35.71128025596688 1256.0770374499261 870.5943685531383 -391.03
991 5915 490.8913368396836 454.42063764772007 36.47069919196355 39.35192959711016 1383.0770374499261 870.5943685531383 -394.3800000000001
992 5916 507.72918049079266 454.56796796793236 53.161212522860296 42.94799353836877 1510.0770374499261 871.5943685531383 -399.1400000000001
993 5917 498.3651601207581 454.7152982881447 43.6498618326134 46.993373233322025 1637.0770374499261 872.5943685531383 -405.0
994 5918 503.2916659425276 454.8619702878045 48.42969565472305 52.026476489771454 1764.0770374499261 871.5943685531383 -411.4000000000001
995 5919 511.07333798877175 455.00831312718805 56.06502486158371 57.5916277374663 1891.0770374499261 869.5943685531383 -418.01
996 5920 520.0878766235667 455.1549851268478 64.93289149671887 63.03727563640005 2018.0770374499261 868.5943685531383 -424.81999999999994
997 5921 520.2244577405044 455.30198628678386 64.9224714537205 68.30696622100831 2145.077037449926 868.5943685531383 -432.70000000000005
998 5922 527.6113038753307 455.44848827782425 72.16281559750644 72.98150696700556 2271.077037449926 870.5943685531383 -441.43000000000006
999 5923 528.6522007661775 455.5956485894171 73.05655217676042 76.99375080482638 2397.077037449926 874.5943685531383 -450.6199999999999
1000 5924 528.6294063469367 455.74165141156163 72.88775493537503 80.65092010857636 2522.077037449926 878.5943685531383 -460.1400000000001
1001 5925 530.4158573972759 455.88732507342996 74.52853232384592 84.08808043105695 2647.077037449926 881.5943685531383 -469.9200000000001
1002 5926 535.4905471281033 456.0311829252974 79.45936420280594 87.3762705335952 2771.077037449926 882.5943685531383 -480.44000000000005
1003 5927 548.6226853287844 456.17438245661225 92.44830287217218 90.45635060622088 2895.077037449926 881.5943685531383 -491.81999999999994
1004 5928 543.5599107529561 456.31526700903044 87.24464374392562 92.90115004155929 3017.077037449926 880.5943685531383 -504.6500000000001
1005 5929 545.9872825337534 456.4558224011723 89.53146013258106 94.92404202428101 3139.077037449926 878.5943685531383 -518.79
1006 5930 549.8734290848807 456.59554946414227 93.27787962073847 96.25806459025618 3260.077037449926 877.5943685531383 -531.94
1007 5931 552.258412531476 456.73411903766385 95.52429349381214 97.16671863198806 3380.077037449926 876.5943685531383 -542.1500000000001
1008 5932 566.6761181370084 456.87417526091 109.8019428760984 97.57368987554854 3501.077037449926 876.5943685531383 -550.8900000000001
1009 5933 554.7001659598814 457.0124156741553 97.68775028572605 97.86011170780598 3621.077037449926 874.5943685531383 -560.94
1010 5934 551.3983487587136 457.1514844165726 94.24686434214101 97.95084110481967 3742.077037449926 871.5943685531383 -570.44
1011 5935 558.0602166800805 457.2890665092653 100.77115017081525 97.8888092822973 3862.077037449926 867.5943685531383 -578.77
1012 5936 543.8717978743557 457.4273069225106 86.44449095184513 97.36446700714284 3982.077037449926 865.5943685531383 -587.0
1013 5937 552.7285772597177 457.56736314575676 95.16121411396091 96.44071921857804 4103.077037449926 865.5943685531383 -595.4000000000001
1014 5938 551.864572456173 457.70774852927923 94.15682392689382 95.28547514105206 4224.077037449926 866.5943685531383 -603.95
1015 5939 543.9583857536644 457.8469764233534 86.111409330311 94.0503535326459 4344.077037449926 867.5943685531383 -612.27
1016 5940 548.5068141384058 457.98769096715216 90.51912317125368 92.66830044653246 4465.077037449926 869.5943685531383 -619.95
1017 5941 542.12405303926 458.12873467122716 83.99531836803288 91.16221305920836 4586.077037449926 872.5943685531383 -627.95
1018 5942 549.6090094819899 458.26796256530133 91.34104691668858 89.8087199068017 4706.077037449926 873.5943685531383 -635.6600000000001
1019 5943 550.2221355810199 458.40719045937544 91.81494512164443 88.43212002921263 4826.077037449926 874.5943685531383 -643.6500000000001
1020 5944 531.8975408833618 458.5460891931733 73.35145169018847 87.1037471012691 4946.077037449926 874.5943685531383 -652.25
1021 6126 512.9363447521931 458.6313234422037 54.3050213099894 56.59469144533092 4882.077037449926 1358.5943685531383 -642.8199999999999
1022 6127 509.4511792031102 458.4839931219914 50.967186081118825 56.4393416239646 4755.077037449926 1357.5943685531383 -634.3599999999999
1023 6128 507.0091903688021 458.335834472607 48.67335589619506 56.08707590042119 4627.077037449926 1357.5943685531383 -623.0
1024 6129 507.27316732980955 458.18866330405143 49.08450402575812 55.37200226387422 4499.077037449926 1360.5943685531383 -610.51
1025 6130 509.38791375970436 458.04033464604765 51.34757911365671 54.443208696388126 4370.077037449926 1363.5943685531383 -597.6700000000001
1026 6131 513.118574052795 457.89117765887175 55.22739639392324 53.19209538286949 4240.077037449926 1367.5943685531383 -584.79
1027 6132 501.48444123566287 457.74020486169496 43.74423637396791 51.81196895862292 4109.077037449926 1369.5943685531383 -573.8299999999999
1028 6133 501.0887955589462 457.5892320645182 43.499563494427946 50.13367716798869 3978.077037449926 1371.5943685531383 -564.0
1029 6134 498.20428618098373 457.43793010706514 40.76635607391859 48.23377237746513 3847.077037449926 1372.5943685531383 -557.48
1030 6135 496.92583555651515 457.2862989893358 39.639536567179334 46.10336531423861 3716.077037449926 1372.5943685531383 -554.05
1031 6136 487.9833605100818 457.1358253610548 30.84753514902701 43.61333797811715 3586.077037449926 1372.5943685531383 -550.4200000000001
1032 6137 503.50776074386584 456.9865092222221 46.52125152164376 40.723655346893075 3457.077037449926 1372.5943685531383 -545.9300000000001
1033 6138 491.19453944674143 456.8391789020098 34.35536054473164 37.542680185293136 3330.077037449926 1371.5943685531383 -541.19
1034 6139 493.16955837325986 456.69250690235 36.477051470909885 33.68096329474597 3203.077037449926 1372.5943685531383 -535.24
1035 6140 487.65645924451496 456.5466632318622 31.109796012652737 29.466130290474347 3077.077037449926 1372.5943685531383 -529.31
1036 6141 481.6638965261586 456.4034637005474 25.260432825611247 24.741433616707603 2953.077037449926 1373.5943685531383 -523.8
1037 6142 466.881759149191 456.2605933295088 10.621165819682176 19.394622364630674 2829.077037449926 1375.5943685531383 -517.78
1038 6143 469.5477692979183 456.1188804479186 13.42888884999968 13.566067778774679 2706.077037449926 1377.5943685531383 -511.29999999999995
1039 6144 462.1839035131914 455.97915338494875 6.204750128242665 7.501547200854233 2585.077037449926 1378.5943685531383 -505.68000000000006
1040 6145 451.7962603715229 455.83909716170257 -4.042836790179649 1.1742039710902068 2464.077037449926 1378.5943685531383 -501.23
1041 6146 449.32347320822697 455.70052758818093 -6.377054379953961 -5.779248731499775 2344.077037449926 1379.5943685531383 -494.80999999999995
1042 6147 440.7722934636197 455.5627863438314 -14.79049288021173 -13.214582194370085 2225.077037449926 1379.5943685531383 -485.6199999999999
1043 6148 434.48965207528624 455.4258734286539 -20.93622135336767 -20.958664504511695 2107.077037449926 1378.5943685531383 -476.0899999999999
1044 6149 411.0210800248632 455.2874738637518 -44.26639383888863 -29.093765130201614 1988.0770374499261 1376.5943685531383 -466.6400000000001
1045 6150 416.8404213731022 455.14907429884965 -38.30865292574748 -37.5548293831576 1869.0770374499261 1374.5943685531383 -458.5899999999999
1046 6151 416.17804243626625 455.0115030631196 -38.833460626853366 -46.033693481368026 1751.0770374499261 1371.5943685531383 -452.8800000000001
1047 6152 400.88201841365975 454.87426098766576 -53.99224257400601 -55.04504293102087 1633.0770374499261 1369.5943685531383 -448.1300000000001
1048 6153 397.65276395127785 454.737847241384 -57.08508329010613 -64.44415298257037 1516.0770374499261 1366.5943685531383 -443.5
1049 6154 383.88176249693726 454.60143349510224 -70.71967099816499 -74.80800289976656 1399.0770374499261 1363.5943685531383 -437.51
1050 6155 366.03632398006323 454.46766388799335 -88.43133990793012 -86.2622926297923 1284.0770374499261 1361.5943685531383 -430.74
1051 6156 360.5603981640027 454.3330659517125 -93.77266778770979 -99.25462101762214 1168.0770374499261 1360.5943685531383 -424.0
1052 6157 336.98710428643045 454.1987971757079 -117.21169288927746 -114.05298722496673 1052.0770374499261 1360.5943685531383 -417.25
1053 6158 328.84834983329665 454.065027568599 -125.21667773530237 -130.5104432312762 937.0770374499261 1358.5943685531383 -410.0
1054 6159 306.62876180309615 453.9315871217665 -147.30282531867033 -149.73821949015667 822.0770374499261 1357.5943685531383 -402.1700000000001
1055 6160 284.17521994460503 453.796330864933 -169.62111092032796 -171.96422491898508 706.0770374499261 1354.5943685531383 -393.95000000000005
1056 6161 251.86488609488265 453.66256125782417 -201.79767516294152 -198.0148974347469 591.0770374499261 1352.5943685531383 -385.72
1057 6162 223.3452549483736 453.52912081099157 -230.18386586261798 -228.93292240720336 476.07703744992614 1351.5943685531383 -377.75
1058 6163 186.9296046838225 453.39650869333104 -266.46690400950854 -265.6327498186427 362.07703744992614 1349.5943685531383 -368.95000000000005
