 index dobs regional res_data tfa_true x y z
445 4244 570.5629046037013 455.9285237011743 114.63438090252703 121.25992077645593 4035.077037449926 -2124.4056314468617 -351.9100000000001
446 4245 564.5506003900089 455.8019595879578 108.74864080205106 115.7096319348773 3913.077037449926 -2123.4056314468617 -342.8399999999999
447 4246 556.7774353632007 455.67435481706093 101.10308054613972 109.98964473937684 3790.077037449926 -2122.4056314468617 -333.70000000000005
448 4247 553.7694582977346 455.5459577985632 98.22350049917134 103.95079707207138 3667.077037449926 -2123.4056314468617 -323.43000000000006
449 4248 551.19973144332 455.418601437746 95.78113000557403 97.82846652950663 3545.077037449926 -2124.4056314468617 -313.3299999999999
450 4249 555.975688406809 455.289808295448 100.68588011136103 91.40510880768662 3422.077037449926 -2126.4056314468617 -304.26
451 4250 533.1302333455326 455.1610151531499 77.9692181923827 84.88529756086159 3299.077037449926 -2128.4056314468617 -296.45000000000005
452 4251 531.286535126778 455.03261813465224 76.25391699212571 78.42878929391446 3176.077037449926 -2129.4056314468617 -288.81999999999994
453 4252 527.0818162081599 454.90357658227447 72.17823962588545 72.02433584761594 3052.077037449926 -2129.4056314468617 -282.72
454 4253 516.0213045598105 454.77740859285836 61.243895966952095 66.03992515518519 2930.077037449926 -2127.4056314468617 -279.8599999999999
455 4254 506.864172129703 454.65163672724265 52.21253540246033 60.163948332160345 2808.077037449926 -2124.4056314468617 -276.6199999999999
456 4255 495.385518093538 454.5250726140262 40.86044547951178 53.8895255378043 2686.077037449926 -2123.4056314468617 -272.8499999999999
457 4256 495.86397945357754 454.39915303468985 41.4648264188877 47.32456583916331 2565.077037449926 -2123.4056314468617 -269.0999999999999
458 4257 492.5431982199291 454.27283733155303 38.27036088837605 40.305759284691526 2444.077037449926 -2124.4056314468617 -265.3399999999999
459 4258 482.10868575225925 454.14652162841634 27.96216412384291 32.86955890177148 2323.077037449926 -2125.4056314468617 -261.49
460 4259 475.4954712166709 454.0202059252796 21.475265291391338 25.0000755790853 2202.077037449926 -2126.4056314468617 -258.5799999999999
461 4260 463.1433756266293 453.89453475602295 9.24884087060633 16.50546704061097 2082.077037449926 -2128.4056314468617 -255.75
462 4261 462.72440394844415 453.7678229290858 8.956581019358339 7.42777346275893 1961.0770374499261 -2130.4056314468617 -253.42000000000007
463 4262 438.08524063291003 453.6417556360288 -15.556515003118761 -2.0941243324017726 1841.0770374499261 -2133.4056314468617 -252.53999999999996
464 4263 436.9941373975262 453.5167290006522 -16.522591603126045 -11.736709575815333 1722.0770374499261 -2136.4056314468617 -253.57999999999993
465 4264 429.4850638992638 453.3927430229561 -23.907679123692276 -21.49645688526597 1604.0770374499261 -2139.4056314468617 -255.3800000000001
466 4265 420.08516412762793 453.26994541666113 -33.1847812890332 -31.09885193977017 1486.0770374499261 -2139.4056314468617 -257.1400000000001
467 4266 417.5339167495025 453.148584591847 -35.61466784234449 -40.97200766466832 1369.0770374499261 -2138.4056314468617 -256.78
468 4267 395.2438977598777 453.0261831093524 -57.782285349474705 -51.49497547203899 1251.0770374499261 -2137.4056314468617 -253.70000000000005
469 4268 386.9712455636173 452.90234484537694 -65.93109928175966 -62.65442825533428 1132.0770374499261 -2137.4056314468617 -248.76
470 4269 378.17977689748983 452.77811045760114 -74.59833356011131 -74.07662682967943 1013.0770374499261 -2138.4056314468617 -243.75
471 4270 362.0738523746385 452.65283541214484 -90.57898303750636 -85.54471959098332 893.0770374499261 -2139.4056314468617 -240.07999999999993
472 4271 353.2362035739506 452.52651970900814 -99.29031613505754 -97.13724696857402 772.0770374499261 -2140.4056314468617 -237.3699999999999
473 4272 337.476910953621 452.4006001296718 -114.9236891760508 -108.94199557410764 651.0770374499261 -2140.4056314468617 -234.3599999999999
474 4273 336.4354155502599 452.27388830273463 -115.83847275247473 -120.92649729776784 530.0770374499261 -2142.4056314468617 -231.66000000000008
475 4274 330.96996913665686 452.14534357051633 -121.17537443385947 -132.8795857774621 408.07703744992614 -2146.4056314468617 -229.8800000000001
476 4275 302.961776671781 452.0171949620983 -149.05541829031728 -144.31148721673657 286.07703744992614 -2149.4056314468617 -230.05999999999995
477 4276 294.16615117483786 451.8908792589616 -157.72472808412374 -154.86718541872335 165.07703744992614 -2150.4056314468617 -232.81999999999994
478 4277 288.45303061170637 451.76575192722595 -163.31272131551958 -164.83423382077038 44.07703744992614 -2148.4056314468617 -235.94000000000005
479 4278 272.01702472700805 451.64102071929074 -179.6239959922827 -173.81188809386305 -76.92296255007386 -2145.4056314468617 -239.26
480 4279 268.22217698910856 451.5173301690359 -183.29515317992735 -181.41710159606004 -196.92296255007386 -2142.4056314468617 -241.41000000000008
481 4280 264.75843901472984 451.39626477166314 -186.6378257569333 -187.89718651102504 -315.92296255007386 -2135.4056314468617 -241.28999999999996
482 4281 252.14876167272982 451.2741587166098 -199.12539704387999 -192.62370642715157 -435.92296255007386 -2128.4056314468617 -237.70000000000005
483 4282 253.79271720913832 451.1520526615565 -197.3593354524182 -194.90460031903433 -555.9229625500739 -2121.4056314468617 -231.6099999999999
484 4283 253.60694446833296 451.0285098250224 -197.42156535668946 -193.850366548318 -676.9229625500739 -2115.4056314468617 -225.32999999999993
485 4284 261.9728605148351 450.9041747408875 -188.93131422605245 -189.05263068880228 -797.9229625500739 -2111.4056314468617 -219.69000000000005
486 4285 276.65426801930215 450.7780067514714 -174.12373873216927 -180.66744513174226 -919.9229625500739 -2109.4056314468617 -214.55999999999995
487 4286 278.6947233057019 450.65104651445455 -171.95632320875262 -169.29192341241367 -1041.9229625500739 -2109.4056314468617 -210.04999999999995
488 4287 284.2415004365433 450.52250178223625 -166.28100134569297 -155.4493405913523 -1163.9229625500739 -2113.4056314468617 -206.76999999999998
489 4288 303.9431948870455 450.39435317381833 -146.45115828677285 -140.86342302507637 -1285.9229625500739 -2116.4056314468617 -201.11
490 4289 331.8203329818229 450.2662045654003 -118.4458715835774 -125.937325469664 -1407.9229625500739 -2119.4056314468617 -195.32000000000005
491 4290 329.4032597015889 450.13909661466283 -120.73583691307391 -111.3779056581509 -1528.9229625500739 -2122.4056314468617 -189.85000000000002
492 4291 350.78528297730344 450.0123847877257 -99.22710181042225 -97.56306819065111 -1649.9229625500739 -2124.4056314468617 -184.30999999999995
493 4292 359.17215090725193 449.886069084589 -90.71391817733706 -84.76079743381992 -1770.9229625500739 -2125.4056314468617 -180.04999999999995
494 4293 369.91202466886955 449.7601495052526 -79.84812483638308 -73.09696817500243 -1891.9229625500739 -2125.4056314468617 -175.78999999999996
495 4294 383.796583346351 449.63566670739704 -65.83908336104605 -62.69287530732155 -2011.9229625500739 -2124.4056314468617 -171.58000000000004
496 4295 392.86690368307006 449.51118390954156 -56.644280226471494 -53.36618463529078 -2131.922962550074 -2123.4056314468617 -165.87
497 4296 410.37312679262885 449.386701111686 -39.01357431905717 -45.125261382043725 -2251.922962550074 -2122.4056314468617 -160.38
498 4297 407.5427851975646 449.26286284771055 -41.720077650145925 -37.95237651483019 -2370.922962550074 -2122.4056314468617 -155.01
499 4298 415.8406485019414 449.1375878022543 -33.296939300312886 -31.65942036299117 -2490.922962550074 -2123.4056314468617 -149.86
500 4299 427.85694893097906 449.01335341447844 -21.156404483499387 -26.24388700768232 -2609.922962550074 -2124.4056314468617 -144.44000000000005
501 4300 420.7070166667836 448.88832677910193 -28.18131011231833 -21.521207718150492 -2728.922962550074 -2127.4056314468617 -137.27999999999997
502 4301 435.17328394946554 448.7622594860449 -13.588975536579369 -17.39848916146943 -2848.922962550074 -2130.4056314468617 -129.15999999999997
503 4302 434.67162096505353 448.63762897446867 -13.966008009415134 -13.885545525073814 -2967.922962550074 -2132.4056314468617 -121.19000000000005
504 4303 432.6223665826611 448.51379071049325 -15.891424127832181 -10.879686860760804 -3086.922962550074 -2132.4056314468617 -113.99000000000001
505 4304 444.5564854312952 448.3903485703182 -3.8338631390230375 -8.299279382467994 -3205.922962550074 -2131.4056314468617 -106.86000000000001
506 4305 438.4698425272003 448.26730255394347 -9.797460026743181 -6.05461079551985 -3324.922962550074 -2129.4056314468617 -98.49000000000001
507 4306 441.00100749713965 448.1442565375688 -7.143249040429168 -4.120688302927515 -3443.922962550074 -2127.4056314468617 -89.40999999999997
508 4307 442.16031809207834 448.0189814921125 -5.858663400034175 -2.4828248899304732 -3563.922962550074 -2128.4056314468617 -80.29999999999995
509 4308 446.3780460070179 447.89539163821684 -1.517345631198964 -1.1386972936626771 -3681.922962550074 -2130.4056314468617 -72.13
510 4309 448.6914684177316 447.7695727552395 0.9218956624920907 -0.046523208269917335 -3800.922962550074 -2135.4056314468617 -65.74000000000001
511 4310 448.46957980266774 447.6433577484618 0.826222054205914 0.8290116619534778 -3919.922962550074 -2141.4056314468617 -61.47000000000003
512 4311 449.91068675446945 447.5197678945661 2.3909188599033655 1.5846767744800372 -4037.922962550074 -2143.4056314468617 -57.039999999999964
513 4312 449.3240270460915 447.39697028827106 1.9270567578204236 2.228649137907964 -4155.922962550074 -2143.4056314468617 -52.66999999999996
514 4313 454.287292120706 447.2757571771776 7.0115349435284315 2.8249983927775344 -4273.922962550074 -2139.4056314468617 -45.75999999999999
515 4314 450.24252542368856 447.15414794228377 3.088377481404791 3.340674774566258 -4391.922962550074 -2136.4056314468617 -37.110000000000014
516 4315 454.46463885623234 447.03110192590907 7.433536930323271 3.7737105248265914 -4510.922962550074 -2134.4056314468617 -27.850000000000023
517 4316 446.72303566142097 446.90805590953437 -0.18502024811340334 4.121187881664133 -4629.922962550074 -2132.4056314468617 -19.32000000000005
518 4317 452.8573281374417 446.78540601696005 6.071922120481645 4.394261961896328 -4748.922962550074 -2129.4056314468617 -12.029999999999973
519 4318 451.1588822689858 446.6613193429049 4.497562926080889 4.6026041092458145 -4868.922962550074 -2127.4056314468617 -5.360000000000014
520 4319 454.0465714489544 446.5378772027299 7.508694246224536 4.744652679521315 -4987.922962550074 -2126.4056314468617 -0.2599999999999909
521 4507 453.0840221760225 446.79475977054386 6.28926240547861 5.752438725425016 -4932.922962550074 -1622.4056314468617 -89.22000000000003
522 4508 461.33523542092183 446.9099773456343 14.425258075287559 5.575366903100461 -4819.922962550074 -1628.4056314468617 -100.41999999999996
523 4509 460.5269079464578 447.0247987969243 13.50210914953351 5.349882958530787 -4706.922962550074 -1635.4056314468617 -111.08000000000004
524 4510 448.53225831690503 447.1389757143342 1.393282602570821 5.0876429495470905 -4594.922962550074 -1641.4056314468617 -120.53999999999996
525 4511 445.86430535086885 447.2535487555445 -1.3892434046756534 4.801409765740683 -4482.922962550074 -1646.4056314468617 -127.57000000000005
526 4512 444.38877278784344 447.3697062919564 -2.9809335041129543 4.485921817006125 -4370.922962550074 -1647.4056314468617 -133.35000000000002
527 4513 459.73005492536146 447.48744832356965 12.242606601791806 4.126914719926318 -4258.922962550074 -1644.4056314468617 -138.52999999999997
528 4514 458.21166554545323 447.6066271366638 10.605038408789426 3.66068526103202 -4145.922962550074 -1640.4056314468617 -145.07000000000005
529 4515 450.3635449871894 447.72516141587784 2.6383835713115786 3.0666157607636295 -4033.922962550074 -1635.4056314468617 -153.36
530 4516 457.26247784160694 447.84369569509187 9.41878214651507 2.3498551302945074 -3921.922962550074 -1630.4056314468617 -161.53999999999996
531 4517 457.5278907426569 447.9614377267052 9.566453015951708 1.496356921925424 -3809.922962550074 -1627.4056314468617 -168.66999999999996
532 4518 454.56431593663694 448.0787836345181 6.485532302118827 0.4706925781325302 -3697.922962550074 -1625.4056314468617 -175.57000000000005
533 4519 444.64275091578827 448.19573341853066 -3.5529825027423954 -0.7444302421195453 -3585.922962550074 -1624.4056314468617 -181.76
534 4520 453.6101576927058 448.31293161262295 5.297226080082851 -2.1683943046277907 -3472.922962550074 -1625.4056314468617 -186.04999999999995
535 4521 450.4136543618446 448.4289414353141 1.9847129265305057 -3.9171847026923037 -3359.922962550074 -1629.4056314468617 -191.17999999999995
536 4522 440.1106672940043 448.54455513420487 -8.433887840200555 -5.994371653118014 -3246.922962550074 -1634.4056314468617 -196.04999999999995
537 4523 447.63839083893623 448.6612094907761 -1.0228186518398843 -8.441012659394382 -3132.922962550074 -1639.4056314468617 -199.86
538 4524 443.1577474145444 448.77825997114775 -5.62051255660333 -11.344282110489756 -3018.922962550074 -1643.4056314468617 -203.96000000000004
539 4525 436.1258679695042 448.89714335680054 -12.771275387296328 -14.838163045856398 -2903.922962550074 -1645.4056314468617 -209.08000000000004
540 4526 428.85516208050797 449.01538220857327 -20.160220128065305 -19.024623806856056 -2789.922962550074 -1646.4056314468617 -216.28999999999996
541 4527 425.9335538697637 449.13505784182684 -23.201503972063108 -24.030359293872216 -2674.922962550074 -1646.4056314468617 -223.95000000000005
542 4528 415.8197855935406 449.2548811888011 -33.43509559526052 -29.938679569563302 -2560.922962550074 -1643.4056314468617 -232.8800000000001
543 4529 407.82349953933215 449.3736638780949 -41.55016433876273 -36.93672292674992 -2447.922962550074 -1640.4056314468617 -243.6400000000001
544 4530 399.75670569128044 449.49284269118897 -49.736136999908524 -45.19252639912333 -2334.922962550074 -1636.4056314468617 -255.23000000000002
545 4531 398.46907932244363 449.61098084660273 -51.141901524159096 -54.73984058918844 -2222.922962550074 -1632.4056314468617 -266.28999999999996
546 4532 384.1514949582229 449.7279306306152 -65.57643567239234 -65.69614700587753 -2110.922962550074 -1631.4056314468617 -274.79999999999995
547 4533 378.2942620402388 449.84369204322667 -71.54943000298789 -78.14525092064639 -1998.9229625500739 -1633.4056314468617 -279.68000000000006
548 4534 367.443286061063 449.9600979897182 -82.51681192865516 -92.43971058071932 -1885.9229625500739 -1636.4056314468617 -281.99
549 4535 345.8760961863078 450.07818912777026 -104.20209294146247 -108.95811967667662 -1770.9229625500739 -1640.4056314468617 -283.3900000000001
550 4536 318.6974539017307 450.1981131711036 -131.50065926937293 -127.84682493042752 -1654.9229625500739 -1642.4056314468617 -284.44000000000005
551 4537 304.7380381748568 450.32066236731885 -145.58262419246205 -149.35299075080982 -1537.9229625500739 -1640.4056314468617 -285.70000000000005
552 4538 276.849167724072 450.44464834501497 -173.59548062094296 -173.0748374556366 -1419.9229625500739 -1637.4056314468617 -288.02
553 4539 249.86605416397347 450.57007110419187 -200.7040169402184 -198.3167585214249 -1300.9229625500739 -1633.4056314468617 -291.31999999999994
554 4540 227.22815200470762 450.6953461496482 -223.46719414494055 -223.096030093041 -1180.9229625500739 -1632.4056314468617 -295.1500000000001
555 4541 205.28973787580586 450.82086960518416 -245.5311317293783 -245.70542346059 -1059.9229625500739 -1633.4056314468617 -297.74
556 4542 185.7741643630649 450.94560081311937 -265.17143645005444 -263.6703418062656 -938.9229625500739 -1636.4056314468617 -299.68000000000006
557 4543 178.980682567094 451.06993589725425 -272.08925333016026 -274.7866462575535 -817.9229625500739 -1640.4056314468617 -303.04999999999995
558 4544 168.45241690110439 451.19427098138914 -282.7418540802847 -278.1077694160872 -696.9229625500739 -1644.4056314468617 -307.28
559 4545 178.32823341117575 451.318606065524 -272.9903726543483 -273.45736840698953 -575.9229625500739 -1648.4056314468617 -311.99
560 4546 195.61939506387625 451.4422966157788 -255.82290155190253 -261.82116479554094 -455.92296255007386 -1651.4056314468617 -317.1099999999999
561 4547 213.30011833253403 451.5661348797542 -238.26601654722018 -244.22049359007042 -336.92296255007386 -1651.4056314468617 -324.8299999999999
562 4548 233.99896987917015 451.68947632357026 -217.6905064444001 -221.62783690600517 -219.92296255007386 -1647.4056314468617 -337.31999999999994
563 4549 254.7842759652989 451.81192482342647 -197.02764885812758 -195.3939060080372 -104.92296255007386 -1640.4056314468617 -353.4200000000001
564 4550 284.1720481214829 451.9302106925608 -167.75816257107795 -167.53493702926482 6.077037449926138 -1633.4056314468617 -370.6400000000001
565 4551 306.72213630610196 452.0470597802143 -145.32492347411232 -139.23592717242477 116.07703744992614 -1627.4056314468617 -385.8399999999999
566 4552 332.59509484626324 452.1635127440674 -119.56841789780418 -111.56612402973083 226.07703744992614 -1622.4056314468617 -396.96000000000004
567 4553 368.97238604935666 452.2777366788389 -83.30535062948223 -85.70484160572397 335.07703744992614 -1620.4056314468617 -404.03999999999996
568 4554 398.6733108990925 452.3915644898101 -53.71825359071761 -61.82474678574361 444.07703744992614 -1619.4056314468617 -407.04999999999995
569 4555 406.83768514468767 452.5066813685414 -45.66899622385375 -39.90767572119025 555.0770374499261 -1620.4056314468617 -407.1400000000001
570 4556 433.96775034574176 452.6214021234724 -18.65365177773066 -20.150356810818483 666.0770374499261 -1622.4056314468617 -406.5
571 4557 458.4132286402721 452.73637128848304 5.676857351789067 -2.71138447654173 778.0770374499261 -1626.4056314468617 -404.70000000000005
572 4558 462.74598515346173 452.85198498737384 9.894000166087892 12.636575075322028 891.0770374499261 -1631.4056314468617 -401.01
573 4559 477.04249372450204 452.9700761254259 24.072417599076118 26.92563260807761 1006.0770374499261 -1635.4056314468617 -397.0999999999999
574 4560 485.3236656472623 453.09064470263934 32.23302094462298 40.415872140215605 1123.0770374499261 -1638.4056314468617 -393.4100000000001
575 4561 516.0454977514304 453.2130461851339 62.83245156629647 53.4438214863395 1241.0770374499261 -1639.4056314468617 -390.0
576 4562 514.0766287652312 453.33752898298945 60.739099782241794 65.76137012956355 1361.0770374499261 -1640.4056314468617 -387.8900000000001
577 4563 525.3164637846002 453.464636933727 71.85182685087318 78.30283834924064 1482.0770374499261 -1637.4056314468617 -386.98
578 4564 539.7393330095749 453.593973913546 86.14535909602893 90.63862112016606 1604.0770374499261 -1631.4056314468617 -385.9100000000001
579 4565 542.042814667809 453.72370701716545 88.31910765064356 102.03722137067719 1726.0770374499261 -1624.4056314468617 -385.68000000000006
580 4566 566.6521783267749 453.85368853086464 112.79848979591026 111.61604644441378 1849.0770374499261 -1619.4056314468617 -385.4100000000001
581 4567 575.7882928182919 453.98367004456384 121.80462277372806 119.76898767723954 1972.0770374499261 -1614.4056314468617 -385.8699999999999
582 4568 570.8055120632359 454.11325543446264 116.6922566287733 126.28797791575805 2095.077037449926 -1610.4056314468617 -385.6300000000001
583 4569 584.924709957017 454.242444700561 130.68226525645593 131.36583628906016 2218.077037449926 -1607.4056314468617 -383.68000000000006
584 4570 587.9785865571872 454.37044559525833 133.60814096192888 134.77823778420262 2341.077037449926 -1607.4056314468617 -380.5
585 4571 586.8645703922948 454.49621746087405 132.36835293142076 136.78585427947928 2463.077037449926 -1610.4056314468617 -377.44000000000005
586 4572 586.2698242145538 454.6222377365695 131.64758647798425 137.96632530462358 2586.077037449926 -1615.4056314468617 -374.8299999999999
587 4573 592.0638342049984 454.74602898318335 137.3178052218151 138.5027852795644 2708.077037449926 -1623.4056314468617 -371.22
588 4574 589.4909404599097 454.8702163535976 134.62072410631208 139.40964439421512 2830.077037449926 -1630.4056314468617 -366.5999999999999
589 4575 593.1285380214497 454.99544438169227 138.13309363975742 140.60293244329705 2953.077037449926 -1637.4056314468617 -362.4200000000001
590 4576 594.5165032415356 455.12250531506817 139.39399792646742 142.4886879865545 3077.077037449926 -1642.4056314468617 -358.73
591 4577 600.9351879486276 455.2485255907636 145.68666235786395 144.7110195108575 3200.077037449926 -1647.4056314468617 -356.05999999999995
592 4578 592.4521929343616 455.3767748955406 137.075418038821 147.61426195212005 3324.077037449926 -1649.4056314468617 -355.48
593 4579 594.4689796637168 455.5045273801582 138.96445228355861 151.0195998569538 3446.077037449926 -1647.4056314468617 -357.97
594 4580 607.546409819152 455.63465660757805 151.91175321157397 155.0856727172213 3568.077037449926 -1639.4056314468617 -362.3800000000001
595 4581 611.4864692622845 455.7642890148385 155.72218024744598 159.28245141645428 3688.077037449926 -1627.4056314468617 -369.02
596 4582 618.4247215871799 455.8914439829375 162.53327760424236 162.88878048790377 3806.077037449926 -1616.4056314468617 -378.52
597 4583 615.8965462946595 456.01493314047417 159.88161315418535 165.76316780176757 3922.077037449926 -1609.4056314468617 -389.1199999999999
598 4584 633.5350244626641 456.134360363648 177.40066409901607 167.91940997686066 4036.077037449926 -1607.4056314468617 -400.48
599 4585 626.8338594222449 456.24828887097823 170.5855705512667 169.32553888454228 4147.077037449926 -1611.4056314468617 -412.74
600 4586 621.6871559691601 456.3607805968276 165.3263753723325 170.721372503001 4257.077037449926 -1616.4056314468617 -423.55999999999995
601 4587 614.9521657449612 456.47039875971535 158.48176698524588 171.96023795876042 4365.077037449926 -1623.4056314468617 -433.53
602 4588 633.9065577989969 456.57793560724207 177.32862219175485 173.03616065033884 4471.077037449926 -1630.4056314468617 -443.9200000000001
603 4589 624.2152375129863 456.68562016848955 167.52961734449673 174.09536964313227 4576.077037449926 -1634.4056314468617 -454.8699999999999
604 4590 617.309710570665 456.79201566197673 160.5176949086882 175.12628012765364 4679.077037449926 -1636.4056314468617 -465.18000000000006
605 4591 632.4251252860815 456.898954992985 175.52617029309653 176.0783053855918 4781.077037449926 -1634.4056314468617 -475.8699999999999
606 4592 631.9050850490353 457.00708269539444 174.89800235364083 177.19941193234337 4883.077037449926 -1629.4056314468617 -483.93000000000006
607 4593 634.9438866813568 457.113773616323 177.83011306503386 178.2080201583051 4984.077037449926 -1625.4056314468617 -489.8699999999999
608 4784 630.6877594114762 457.33036596204016 173.35739344943607 179.11474902428844 4998.077037449926 -1115.4056314468617 -548.1800000000001
609 4785 629.2330434475823 457.20340572502334 172.02963772255896 179.9677166941112 4876.077037449926 -1115.4056314468617 -541.3399999999999
610 4786 630.9451614601873 457.075404830326 173.86975662986123 180.66492391721704 4753.077037449926 -1115.4056314468617 -534.4000000000001
611 4787 627.2015969547169 456.94661168802793 170.254985266689 181.16215245329735 4630.077037449926 -1117.4056314468617 -528.1099999999999
612 4788 636.579463842896 456.81454885896784 179.76491498392812 181.29797667586172 4505.077037449926 -1122.4056314468617 -523.8699999999999
613 4789 630.7618641179145 456.6831305637878 174.07873355412664 181.20981463201906 4381.077037449926 -1128.4056314468617 -520.75
614 4790 637.2848829992856 456.5510677347277 180.7338152645579 180.99310599000137 4256.077037449926 -1133.4056314468617 -518.31
615 4791 631.7361027887658 456.41940102946796 175.31670175929787 180.72427053777142 4131.077037449926 -1137.4056314468617 -516.3299999999999
616 4792 629.7380984308977 456.2878820379289 173.4502163929688 180.72974923303408 4005.077037449926 -1138.4056314468617 -512.98
617 4793 635.3260936444741 456.1574037040703 179.1686899404038 180.88334358290558 3880.077037449926 -1139.4056314468617 -509.3699999999999
618 4794 629.3094113784263 456.527132608077 172.78227877034925 181.95088321970508 4233.077037449926 -1133.4056314468617 -509.76
619 4795 632.3737608827945 456.38922195673445 175.98453892606005 182.0374633123374 4102.077037449926 -1137.4056314468617 -504.74
620 4796 636.5422993890786 456.25106289531226 180.29123649376635 182.01734570316867 3970.077037449926 -1139.4056314468617 -501.4100000000001
621 4797 633.2334614094156 456.1126554238103 177.12080598560527 181.9958397507924 3837.077037449926 -1139.4056314468617 -499.77
622 4798 642.0458947320818 455.9754363237094 186.07045840837242 182.24058897347882 3704.077037449926 -1136.4056314468617 -499.1099999999999
623 4799 634.1454651578916 455.83861334740897 178.30685181048267 182.98747966260504 3571.077037449926 -1132.4056314468617 -498.24
624 4800 635.6198335609656 455.70218649490886 179.91764706605676 184.41916142214464 3438.077037449926 -1127.4056314468617 -497.1199999999999
625 4801 635.4210947128902 455.56600805248854 179.85508666040164 186.554216458681 3306.077037449926 -1124.4056314468617 -495.44000000000005
626 4802 635.4706705180035 455.4294334862677 180.04123703173582 189.55710533918523 3174.077037449926 -1122.4056314468617 -493.29999999999995
627 4803 647.4191003860407 455.29206667244625 192.12703371359441 193.43444479573031 3042.077037449926 -1122.4056314468617 -490.56999999999994
628 4804 654.3682368138824 455.15574051630523 199.21249629757716 198.35774834977173 2911.077037449926 -1122.4056314468617 -486.98
629 4805 658.2547740514489 455.01862211256343 203.23615193888543 203.80799892563832 2780.077037449926 -1124.4056314468617 -484.43000000000006
630 4806 660.1721766916941 454.8831889003822 205.28898779131185 209.41469745041772 2651.077037449926 -1127.4056314468617 -483.78
631 4807 667.6196217207718 454.7469634406002 212.87265828017155 214.88025505477006 2522.077037449926 -1132.4056314468617 -484.23
632 4808 671.4475074725857 454.6117786384987 216.83572883408698 219.97344490610692 2394.077037449926 -1137.4056314468617 -486.18000000000006
633 4809 683.6208395706384 454.47842674167845 229.14241282895995 224.92701316365088 2267.077037449926 -1140.4056314468617 -488.44000000000005
634 4810 688.0567432806189 454.3461155025386 233.71062777808027 229.2011979932683 2141.077037449926 -1143.4056314468617 -490.47
635 4811 686.6252921625554 454.21484492107925 232.41044724147616 232.56891081178384 2016.0770374499261 -1146.4056314468617 -491.95000000000005
636 4812 689.856571059421 454.0842188735 235.77235218592097 234.349426158249 1892.0770374499261 -1150.4056314468617 -493.72
637 4813 688.908729414401 453.95502960740157 234.95369980699945 234.96280022756594 1769.0770374499261 -1153.4056314468617 -495.30999999999995
638 4814 695.026697606067 453.8287139042649 241.19798370180217 234.51763009173706 1648.0770374499261 -1154.4056314468617 -497.6199999999999
639 4815 683.1935393208677 453.7035865725292 229.48995274833845 233.53060422893722 1527.0770374499261 -1152.4056314468617 -500.25
640 4816 682.7122857432688 453.58068826987517 229.13159747339364 232.2125255990491 1407.0770374499261 -1147.4056314468617 -502.8699999999999
641 4817 675.7913718420024 453.45987128258207 222.3315005594203 229.70964020804834 1289.0770374499261 -1142.4056314468617 -504.06999999999994
642 4818 681.8051525988278 453.33865817148853 228.46649442733928 224.92050742206482 1171.0770374499261 -1138.4056314468617 -505.3599999999999
643 4819 669.636027743378 453.2184857180756 216.4175420253024 217.88740654814077 1054.0770374499261 -1134.4056314468617 -505.95000000000005
644 4820 657.0359836971217 453.0983132646626 203.93767043245907 207.66688356356923 937.0770374499261 -1130.4056314468617 -506.46000000000004
645 4821 649.9839200386069 452.9787853451296 197.00513469347732 193.15873938600006 821.0770374499261 -1127.4056314468617 -505.1400000000001
646 4822 620.1610208728258 452.8574245203155 167.30359635251034 172.34622287733794 704.0770374499261 -1126.4056314468617 -501.26
647 4823 595.1435112639618 452.735667571701 142.40784369226083 144.31351702478077 587.0770374499261 -1126.4056314468617 -495.28999999999996
648 4824 563.0846904539188 452.6124738416056 110.47221661231322 107.14438321193892 469.07703744992614 -1127.4056314468617 -489.1400000000001
649 4825 508.6830548117966 452.4882394538298 56.194815357966775 60.39982273432691 350.07703744992614 -1128.4056314468617 -481.93000000000006
650 4826 448.9954893965458 452.36321281845323 -3.367723421907442 3.7425768382426137 231.07703744992614 -1131.4056314468617 -475.05999999999995
651 4827 396.9745546546775 452.2371455253963 -55.26259087071878 -60.305528386621354 111.07703744992614 -1134.4056314468617 -468.6400000000001
652 4828 337.9633549107805 452.1110782323392 -114.14772332155871 -127.74120697125689 -8.922962550073862 -1137.4056314468617 -462.4200000000001
653 4829 253.40417837741504 451.9851586530028 -198.5809802755878 -194.83951336307993 -129.92296255007386 -1137.4056314468617 -456.68000000000006
654 4830 185.6299600908325 451.86003132126723 -266.23007123043476 -257.94955328942933 -250.92296255007386 -1135.4056314468617 -451.51
655 4831 143.4463559960881 451.7349039895316 -308.28854799344344 -314.27407644265924 -371.92296255007386 -1133.4056314468617 -445.31999999999994
656 4832 87.92994925790823 451.60873600011547 -363.67878674220725 -360.9742311047292 -493.92296255007386 -1131.4056314468617 -437.8699999999999
657 4833 59.002314981264796 451.4825680106994 -392.4802530294346 -393.43682723511694 -615.9229625500739 -1129.4056314468617 -430.43000000000006
658 4834 42.58012493059114 451.3564000212833 -408.7762750906922 -408.7296340030753 -737.9229625500739 -1127.4056314468617 -422.30999999999995
659 4835 45.92327359347096 451.22919137418677 -405.3059177807158 -404.2017623507236 -860.9229625500739 -1125.4056314468617 -415.46000000000004
660 4836 70.23642885784363 451.10262726097034 -380.8661984031267 -381.6571353347391 -982.9229625500739 -1124.4056314468617 -409.21000000000004
